r,season,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
p11,wint,2687.4533300000003,2701.407125,2715.36092,2713.754205,2712.14749,2708.583065,2705.01864,2735.561855,2766.10507,2812.29196,2858.47885,2878.166125,2897.8534,2900.378555,2902.90371,2904.60412,2906.30453,2920.19097,2934.077410000001,2946.3979900000004,2958.71857,2973.20146,2987.68435,3006.597055,3025.5097600000004,3051.161285,3076.8128100000004,3107.482335,3138.15186,3172.3038149999998,3206.45577,3243.059955,3279.66414,3321.414185,3363.16423,3410.3865600000004,3457.60889,3510.50101,3563.39313,3621.406025,3679.41892
p110,fall,1089.27493,1087.07217,1084.86941,1080.213225,1075.5570400000001,1063.9895900000001,1052.4221400000001,1045.94026,1039.45838,1050.73074,1062.0031,1062.141945,1062.28079,1068.23293,1074.18507,1079.898335,1085.6116,1092.41275,1099.2139,1103.902525,1108.59115,1112.92059,1117.2500300000002,1122.715645,1128.18126,1134.74375,1141.3062400000001,1148.353415,1155.40059,1161.337505,1167.27442,1173.7748299999996,1180.27524,1187.40707,1194.5389,1202.1336,1209.7283,1217.79285,1225.8574,1234.63796,1243.41852
p110,spri,1003.755655,1001.7247705,999.6938859999999,995.403708,991.1135300000001,980.4547325,969.795935,963.8222295,957.848524,968.2355269999999,978.6225300000001,978.75008,978.8776300000001,984.36284,989.84805,995.1134599999999,1000.3788699999999,1006.646225,1012.91358,1017.23284,1021.5521,1025.54288,1029.53366,1034.56981,1039.60596,1045.6532650000001,1051.70057,1058.193625,1064.68668,1070.15845,1075.63022,1081.619655,1087.60909,1094.181445,1100.7538,1107.751725,1114.74965,1122.1814550000001,1129.6132599999999,1137.704205,1145.79515
p110,summ,1174.1793599999999,1171.803535,1169.42771,1164.41007,1159.39243,1146.9226565,1134.4528830000004,1127.4658465000002,1120.47881,1132.6299199999999,1144.78103,1144.929975,1145.07892,1151.4962,1157.9134800000002,1164.07238,1170.23128,1177.56228,1184.89328,1189.947225,1195.00117,1199.66783,1204.33449,1210.22639,1216.11829,1223.192625,1230.26696,1237.862725,1245.45849,1251.8586050000001,1258.2587199999998,1265.26512,1272.27152,1279.95942,1287.64732,1295.83393,1304.02054,1312.713755,1321.40697,1330.87219,1340.3374099999999
p110,wint,1100.8902,1098.662875,1096.43555,1091.730435,1087.02532,1075.334645,1063.6439699999999,1057.09265,1050.54133,1061.933955,1073.3265800000001,1073.4662425,1073.605905,1079.621675,1085.6374449999998,1091.412779,1097.1881130000002,1104.061432,1110.934751,1115.6731140000004,1120.4114769999999,1124.787735,1129.163993,1134.6868965,1140.2098,1146.8423755000001,1153.474951,1160.5975685,1167.720186,1173.7209460000001,1179.721706,1186.291032,1192.860358,1200.0682785,1207.276199,1214.9513095000002,1222.6264199999998,1230.7772695,1238.928119,1247.8029705,1256.677822
p111,fall,8702.0053,8684.4107,8666.8161,8629.6182,8592.4203,8500.0092,8407.5981,8355.812699999999,8304.0273,8394.08755,8484.1478,8485.2463,8486.3448,8533.8958,8581.4468,8627.097099999999,8672.7474,8727.0841,8781.4208,8818.871449999999,8856.3221,8890.914649999999,8925.5072,8969.16325,9012.8193,9065.2514,9117.6835,9173.9723,9230.2611,9277.6969,9325.1327,9377.06455,9428.9964,9485.9661,9542.9358,9603.60905,9664.2823,9728.7043,9793.1263,9863.28705,9933.4478
p111,spri,8199.7283,8183.13725,8166.5462,8131.4958,8096.4454,8009.3695499999985,7922.2937,7873.4969,7824.7001,7909.5545,7994.4088999999985,7995.461149999999,7996.5134,8041.317349999998,8086.1213,8129.1312,8172.141100000002,8223.34235,8274.5436,8309.83575,8345.1279,8377.7255,8410.3231,8451.4525,8492.5819,8541.989699999998,8591.3975,8644.43385,8697.4702,8742.1687,8786.8672,8835.7945,8884.7218,8938.41535,8992.1089,9049.2726,9106.4363,9167.1431,9227.8499,9293.954,9360.0581
p111,summ,10026.6836,10006.39965,9986.1157,9943.26285,9900.41,9793.92435,9687.4387,9627.771999999999,9568.1053,9671.87185,9775.6384,9776.90665,9778.1749,9832.9737,9887.7725,9940.36985,9992.9672,10055.565,10118.1628,10161.3207,10204.4786,10244.3361,10284.1936,10334.4903,10384.787,10445.2028,10505.6186,10570.47625,10635.3339,10689.99415,10744.6544,10804.48335,10864.3123,10929.9641,10995.6159,11065.525999999998,11135.4361,11209.66455,11283.893,11364.72645,11445.5599
p111,wint,7551.98519,7536.708259999999,7521.431329999999,7489.1498,7456.86827,7376.673595,7296.4789200000005,7251.5371700000005,7206.5954200000015,7284.748979999999,7362.902540000001,7363.8628549999985,7364.823170000001,7406.091590000001,7447.360009999999,7486.9767200000015,7526.59343,7573.744834999998,7620.896240000001,7653.403845000001,7685.91145,7715.9271549999985,7745.942859999999,7783.828225,7821.71359,7867.216975,7912.720359999999,7961.576109999999,8010.43186,8051.5918950000005,8092.751929999999,8137.81978,8182.887629999999,8232.33409,8281.78055,8334.4303,8387.08005,8442.988275,8498.8965,8559.77893,8620.66136
p112,fall,10697.4413,10675.79785,10654.1544,10608.4286,10562.7028,10449.1024,10335.502,10271.8437,10208.1854,10318.8942,10429.603000000001,10430.9577,10432.3124,10490.77145,10549.2305,10605.3494,10661.4683,10728.2554,10795.0425,10841.0836,10887.1247,10929.65145,10972.1782,11025.8435,11079.5088,11143.96015,11208.4115,11277.6144,11346.8173,11405.127100000003,11463.4369,11527.2741,11591.1113,11661.1514,11731.1915,11805.77045,11880.3494,11959.55405,12038.7587,12124.997200000002,12211.2357
p112,spri,9710.9587,9691.3148,9671.6709,9630.16385,9588.6568,9485.53045,9382.4041,9324.61635,9266.8286,9367.32275,9467.8169,9469.0552,9470.2935,9523.3573,9576.4211,9627.35705,9678.293,9738.9297,9799.5664,9841.3587,9883.151,9921.75805,9960.3651,10009.0773,10057.7895,10116.30375,10174.818000000001,10237.6285,10300.439,10353.3883,10406.3376,10464.284500000002,10522.2314,10585.8083,10649.3852,10717.08515,10784.7851,10856.67865,10928.5722,11006.87215,11085.1721
p112,summ,11518.7229,11495.421300000002,11472.1197,11422.88605,11373.6524,11251.3285,11129.0046,11060.46075,10991.9169,11111.11995,11230.323,11231.7816,11233.2402,11296.19375,11359.1473,11419.56675,11479.9862,11551.9078,11623.8294,11673.40335,11722.9773,11768.7657,11814.5541,11872.3379,11930.1217,11999.5317,12068.9417,12143.4508,12217.9599,12280.74395,12343.528,12412.2607,12480.9934,12556.4226,12631.8518,12712.1517,12792.4516,12877.73795,12963.0243,13055.88305,13148.7418
p112,wint,10381.52088,10360.527645,10339.53441,10295.157705,10250.781,10140.53144,10030.28188,9968.504525,9906.72717,10014.16493,10121.60269,10122.91927,10124.23585,10180.965275,10237.6947,10292.15158,10346.60846,10411.430625,10476.25279,10520.935915,10565.619040000001,10606.882044999997,10648.14505,10700.231135,10752.31722,10814.865875,10877.41453,10944.57095,11011.72737,11068.31926,11124.91115,11186.85519,11248.79923,11316.770905,11384.74258,11457.122975,11529.50337,11606.369235,11683.2351,11766.92435,11850.6136
p113,fall,2544.27674,2539.1309600000004,2533.98518,2523.10914,2512.2331,2485.2136649999998,2458.19423,2443.053645,2427.9130600000003,2454.2434550000003,2480.57385,2480.89724,2481.2206300000003,2495.124365,2509.0281,2522.373555,2535.7190100000003,2551.60525,2567.49149,2578.4413400000008,2589.3911900000007,2599.50493,2609.61867,2622.3842,2635.14973,2650.478035,2665.8063399999996,2682.264565,2698.72279,2712.59255,2726.4623100000003,2741.644545,2756.82678,2773.4852,2790.14362,2807.8822649999997,2825.62091,2844.45692,2863.29293,2883.804890000001,2904.31685
p113,spri,2351.91073,2347.15395,2342.3971699999997,2332.344075,2322.29098,2297.313555,2272.33613,2258.341285,2244.34644,2268.684715,2293.02299,2293.322915,2293.62284,2306.475005,2319.32717,2331.66404,2344.00091,2358.68532,2373.36973,2383.49299,2393.61625,2402.96522,2412.31419,2424.112505,2435.91082,2450.0819699999997,2464.25312,2479.466955,2494.68079,2507.502125,2520.32346,2534.357165,2548.39087,2563.7897,2579.18853,2595.58575,2611.98297,2629.39512,2646.80727,2665.7679399999997,2684.72861
p113,summ,2935.83783,2929.8982,2923.95857,2911.410345,2898.86212,2867.6846600000003,2836.5072,2819.03612,2801.56504,2831.947205,2862.32937,2862.70277,2863.07617,2879.11825,2895.16033,2910.561730000001,2925.96313,2944.2927050000003,2962.62228,2975.2581600000008,2987.8940399999997,2999.565205,3011.23637,3025.9642750000007,3040.69218,3058.38114,3076.0701,3095.0612,3114.0523,3130.055535,3146.05877,3163.57795,3181.09713,3200.3194000000008,3219.54167,3240.0099149999996,3260.47816,3282.2147,3303.95124,3327.619155,3351.28707
p113,wint,2261.05528,2256.48148,2251.9076800000003,2242.24284,2232.578,2208.56619,2184.55438,2171.0992300000003,2157.64408,2181.043615,2204.44315,2204.730335,2205.01752,2217.372915,2229.72831,2241.589135,2253.4499600000004,2267.5682,2281.68644,2291.416930000001,2301.14742,2310.136125,2319.12483,2330.468005,2341.81118,2355.43393,2369.05668,2383.683465,2398.31025,2410.635595,2422.96094,2436.451975,2449.94301,2464.7482800000002,2479.55355,2495.317425,2511.0813000000007,2527.820895,2544.56049,2562.78887,2581.01725
p114,fall,4149.265920000001,4140.874565,4132.48321,4114.747575,4097.011939999999,4052.9468950000005,4008.88185,3984.192865,3959.5038799999998,4002.441795,4045.37971,4045.909445,4046.43918,4069.1134049999996,4091.78763,4113.55356,4135.31949,4161.223024999998,4187.12656,4204.987029999999,4222.8475,4239.338135,4255.82877,4276.64959,4297.47041,4322.468370000001,4347.466329999999,4374.30408,4401.14183,4423.761855,4446.38188,4471.140030000001,4495.89818,4523.065995,4550.23381,4579.159425,4608.08504,4638.81066,4669.536279999999,4702.98517,4736.4340600000005
p114,spri,3957.44666,3949.442035,3941.43741,3924.5222,3907.6069899999998,3865.5792100000003,3823.5514299999995,3800.0008450000005,3776.45026,3817.4041450000004,3858.35803,3858.861615,3859.3652,3880.993915,3902.62263,3923.37717,3944.13171,3968.8427450000004,3993.5537799999997,4010.5855450000004,4027.61731,4043.34744,4059.0775700000004,4078.9338549999998,4098.79014,4122.63227,4146.4744,4172.07713,4197.67986,4219.24942,4240.81898,4264.43487,4288.05076,4313.962825000001,4339.87489,4367.465490000001,4395.05609,4424.355570000001,4453.65505,4485.560105000001,4517.46516
p114,summ,4787.89727,4778.21292,4768.52857,4748.064560000002,4727.60055,4676.752515,4625.90448,4597.41446,4568.92444,4618.47253,4668.02062,4668.628465,4669.23631,4695.400495,4721.56468,4746.682115,4771.79955,4801.69312,4831.58669,4852.191535,4872.79638,4891.831520000001,4910.866660000001,4934.885974999998,4958.90529,4987.75398,5016.60267,5047.56941,5078.53615,5104.6394,5130.74265,5159.31388,5187.88511,5219.233365,5250.58162,5283.963315,5317.34501,5352.79452,5388.24403,5426.842235,5465.440439999999
p114,wint,3560.5823200000004,3553.378715,3546.17511,3530.954660000001,3515.73421,3477.925265,3440.11632,3418.923755,3397.73119,3434.5821950000004,3471.4332,3471.88295,3472.3327,3491.786615,3511.2405299999996,3529.923215,3548.6059,3570.83619,3593.0664799999995,3608.39086,3623.71524,3637.8683899999996,3652.0215399999997,3669.882275,3687.74301,3709.19871,3730.65441,3753.68574,3776.71707,3796.129375,3815.54168,3836.78735,3858.0330200000003,3881.34158,3904.6501399999997,3929.4769899999997,3954.30384,3980.66376,4007.02368,4035.732915,4064.44215
p115,fall,5294.08956,5283.38047,5272.67138,5250.043095,5227.41481,5171.1945399999995,5114.974270000001,5083.473575,5051.972879999999,5106.75635,5161.53982,5162.214435,5162.88905,5191.8168049999995,5220.74456,5248.51413,5276.2837,5309.33785,5342.392,5365.18015,5387.9683,5409.0124,5430.0565,5456.61755,5483.1786,5515.07305,5546.9675,5581.214050000001,5615.4606,5644.3215,5673.1824,5704.77215,5736.3619,5771.0262,5805.6905,5842.601,5879.5115,5918.70525,5957.899,6000.5781000000015,6043.2572
p115,spri,4986.08864,4976.00181,4965.914980000001,4944.60412,4923.29326,4870.34181,4817.39036,4787.717675,4758.044989999999,4809.645640000002,4861.24629,4861.88135,4862.51641,4889.762165,4917.00792,4943.16125,4969.314579999999,5000.448315,5031.58205,5053.039275,5074.4965,5094.318,5114.1395,5139.15465,5164.1698,5194.2118,5224.2538,5256.50655,5288.7593,5315.9426,5343.1259,5372.87775,5402.6296,5435.2784,5467.9272,5502.6878,5537.4484,5574.361300000001,5611.2742,5651.4694,5691.6646
p115,summ,5803.505999999999,5791.76591,5780.025820000001,5755.21988,5730.41394,5668.779764999998,5607.14559,5572.613820000001,5538.08205,5598.14477,5658.20749,5658.941355,5659.67522,5691.3902149999985,5723.10521,5753.550385000001,5783.99556,5820.22526,5856.45496,5881.4331649999995,5906.411370000001,5929.484815,5952.55826,5981.676895000001,6010.795529999999,6045.756545,6080.71756,6118.2615700000015,6155.805579999999,6187.439235,6219.0728899999995,6253.705675,6288.33846,6326.3387,6364.3389400000015,6404.80122,6445.2635,6488.230475,6531.19745,6577.9844699999985,6624.77149
p115,wint,4822.6632899999995,4812.9057950000015,4803.1483,4782.536265,4761.92423,4710.709765,4659.495300000001,4630.7931149999995,4602.090929999999,4651.99685,4701.902770000001,4702.517285,4703.1318,4729.4912650000015,4755.85073,4781.14382,4806.43691,4836.553365,4866.66982,4887.42026,4908.1707,4927.348365,4946.52603,4970.72035,4994.91467,5023.968165,5053.02166,5084.218645000001,5115.4156299999995,5141.705275,5167.99492,5196.76872,5225.54252,5257.1185350000005,5288.69455,5322.32375,5355.95295,5391.6544749999985,5427.356,5466.237325,5505.1186499999985
p116,fall,2849.06342,2843.29997,2837.53652,2825.359195,2813.18187,2782.925875,2752.66988,2735.714945,2718.76001,2748.2444450000007,2777.72888,2778.0916399999996,2778.4544,2794.0229999999997,2809.5916,2824.5358050000004,2839.48001,2857.2699350000007,2875.0598600000003,2887.320445,2899.5810300000003,2910.907715,2922.2344,2936.527665,2950.82093,2967.98666,2985.1523899999997,3003.5827950000007,3022.0132,3037.544575,3053.07595,3070.0759199999998,3087.07589,3105.73046,3124.38503,3144.24784,3164.11065,3185.2035450000008,3206.29644,3229.265180000001,3252.23392
p116,spri,2678.3025,2672.884215,2667.4659300000003,2656.018885,2644.57184,2616.12803,2587.68422,2571.746485,2555.80875,2583.52648,2611.2442100000003,2611.58431,2611.92441,2626.5605149999997,2641.1966199999997,2655.246535,2669.29645,2686.018165,2702.73988,2714.26624,2725.7926,2736.43968,2747.08676,2760.523475,2773.96019,2790.09703,2806.23387,2823.5596,2840.88533,2855.4853000000007,2870.08527,2886.0666899999997,2902.04811,2919.58503,2937.12195,2955.794845000001,2974.46774,2994.295795,3014.12385,3035.715765,3057.30768
p116,summ,3089.1135,3082.86515,3076.6168,3063.4131100000004,3050.20942,3017.4043300000008,2984.59924,2966.216055,2947.8328699999997,2979.802145,3011.77142,3012.164085000001,3012.55675,3029.436295,3046.31584,3062.52173,3078.72762,3098.0145199999997,3117.30142,3130.5962600000007,3143.8911,3156.17142,3168.45174,3183.9503050000003,3199.44887,3218.0608,3236.67273,3256.654735,3276.63674,3293.4761,3310.3154600000003,3328.7490350000003,3347.1826100000003,3367.4090950000004,3387.6355799999997,3409.172220000001,3430.70886,3453.5794149999997,3476.44997,3501.3544049999996,3526.25884
p116,wint,2944.1709,2938.214595000001,2932.2582899999998,2919.6749649999997,2907.0916399999996,2875.824725,2844.5578100000002,2827.03849,2809.51917,2839.987355,2870.45554,2870.82967,2871.2038,2887.292925,2903.38205,2918.8254,2934.26875,2952.65139,2971.0340300000003,2983.705525,2996.37702,3008.080655,3019.78429,3034.555705,3049.32712,3067.065175,3084.80323,3103.848375,3122.89352,3138.943095,3154.99267,3172.5603950000004,3190.1281200000008,3209.40528,3228.68244,3249.209195000001,3269.73595,3291.5329250000004,3313.3299,3337.064925,3360.79995
p117,fall,2365.1485399999997,2360.364085,2355.57963,2345.4700350000007,2335.36044,2310.243915,2285.1273899999997,2271.05272,2256.97805,2281.45362,2305.92919,2306.2300600000003,2306.530930000001,2319.4560650000008,2332.3812000000007,2344.78803,2357.19486,2371.96122,2386.72758,2396.9073399999997,2407.0871,2416.4888100000003,2425.89052,2437.75642,2449.62232,2463.872935000001,2478.1235500000007,2493.4225400000005,2508.7215300000007,2521.61473,2534.50793,2548.62165,2562.73537,2578.2203050000003,2593.70524,2610.195190000001,2626.68514,2644.19542,2661.7057,2680.77312,2699.8405399999997
p117,spri,2144.01458,2139.6776250000007,2135.34067,2126.17651,2117.01235,2094.243665,2071.47498,2058.7166399999996,2045.9583,2068.146115,2090.3339300000002,2090.60552,2090.8771100000004,2102.59391,2114.31071,2125.55746,2136.8042100000002,2150.1908,2163.57739,2172.805165,2182.03294,2190.5559550000003,2199.07897,2209.8352,2220.59143,2233.50938,2246.42733,2260.296555,2274.1657800000003,2285.85309,2297.5404,2310.3338350000004,2323.12727,2337.1653899999997,2351.2035100000007,2366.1510900000007,2381.0986700000008,2396.9715,2412.84433,2430.129665,2447.415
p117,summ,2526.43565,2521.325235,2516.21482,2505.415425,2494.61603,2467.78616,2440.9562899999996,2425.92241,2410.88853,2437.0352350000003,2463.18194,2463.50236,2463.82278,2477.628325,2491.43387,2504.6867700000007,2517.9396699999998,2533.712915,2549.48616,2560.36082,2571.2354800000003,2581.27774,2591.32,2603.9948050000007,2616.6696100000004,2631.89225,2647.11489,2663.45765,2679.8004100000003,2693.572395,2707.34438,2722.420355,2737.49633,2754.038595,2770.58086,2788.19446,2805.8080600000008,2824.5124450000008,2843.2168300000003,2863.58516,2883.95349
p117,wint,2338.695518,2333.964023,2329.232528,2319.2365095,2309.240491,2284.4043005000008,2259.56811,2245.651346,2231.734582,2255.9373010000004,2280.14002,2280.4372399999997,2280.73446,2293.5141550000003,2306.29385,2318.56156,2330.82927,2345.431205,2360.03314,2370.098560000001,2380.1639800000007,2389.4611050000008,2398.75823,2410.49121,2422.22419,2436.3151350000003,2450.40608,2465.5345350000002,2480.66299,2493.4115699999998,2506.16015,2520.115715,2534.07128,2549.384045,2564.6968100000004,2581.001955,2597.3071,2614.6214800000002,2631.93586,2650.789445000001,2669.64303
p118,fall,3324.22082,3317.495835,3310.77085,3296.563115,3282.35538,3247.05278,3211.75018,3191.968895,3172.18761,3206.58856,3240.9895100000003,3241.41246,3241.83541,3260.000875,3278.16634,3295.60415,3313.04196,3333.796855,3354.55175,3368.85881,3383.1658700000003,3396.3802100000007,3409.5945500000007,3426.2724299999995,3442.95031,3462.97829,3483.0062700000003,3504.51085,3526.01543,3544.135925,3562.25642,3582.0924549999995,3601.92849,3623.6952149999997,3645.4619399999997,3668.6364200000003,3691.8109,3716.4222549999995,3741.03361,3767.8325549999995,3794.6315
p118,spri,3024.6055100000003,3018.48666,3012.36781,2999.4404600000003,2986.5131100000003,2954.393945,2922.27478,2904.27485,2886.27492,2917.575045,2948.87517,2949.25997,2949.64477,2966.17248,2982.70019,2998.566435,3014.43268,3033.3179800000003,3052.20328,3065.2208,3078.23832,3090.26207,3102.28582,3117.459700000001,3132.63358,3150.856950000001,3169.08032,3188.6455149999997,3208.2107100000003,3224.699325,3241.1879400000007,3259.23577,3277.2836,3297.087925,3316.89225,3337.979095,3359.06594,3381.45824,3403.85054,3428.2338649999997,3452.61719
