r,season,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
p68,wint,494.849318,494.6844535,494.51958899999994,502.3982585,510.276928,503.983389,497.68985,501.683389,505.676928,509.01576500000004,512.354602,515.9475485,519.8581839999998,527.7868355,535.715487,546.224061,556.732635,573.222665,589.712695,607.2437565,625.807472,646.7208495,667.634227,691.137817,714.6414070000001,739.357221,764.073035,788.6298790000002,813.186723,836.1324245000002,859.078126,881.3972624999999,903.716399,924.9006404999999,946.084882,966.5402975,986.9957130000001,1007.1190595,1027.242406,1046.9185235,1066.594641
p69,fall,817.354554,817.0821945,816.8098349999999,829.823221,842.8366070000001,832.4414469999998,822.046287,828.0100785,833.97387,838.706235,843.4386,848.0769449999999,852.71529,862.8790799999998,873.0428699999999,885.179625,898.41224,919.0856,939.75896,960.7515099999999,981.74406,1004.5526449999999,1027.36123,1053.0735849999999,1078.78594,1106.003155,1133.22037,1160.28448,1187.769047,1214.228072,1240.687097,1266.601439,1292.515781,1317.5624145000004,1342.609048,1367.358017,1392.106986,1417.20159,1442.296194,1467.8598029999998,1493.4234119999999
p69,spri,700.52223,700.2882300000001,700.0542300000002,711.20744,722.36065,713.451675,704.5427,709.8181950000002,715.09369,719.420005,723.74632,728.3076599999998,732.8689999999999,742.5963750000002,752.32375,764.581445,776.83914,795.6716100000001,814.5040799999999,833.678855,854.182824,883.105592,912.0283599999999,944.0488664999999,976.069373,1009.2039655,1042.338558,1074.653692,1106.968826,1136.5855845,1166.202343,1195.0722455,1223.942148,1251.334083,1278.726018,1305.5539449999999,1332.3818720000002,1359.322993,1386.264114,1413.2163315,1440.168549
p69,summ,945.070244,944.7551695000001,944.4400949999999,959.4866265,974.533158,962.5141125,950.495067,957.3555135,964.21596,969.64354,975.07112,980.3572849999999,985.64345,997.269135,1008.89482,1022.725285,1036.55575,1056.905385,1079.88819,1103.528895,1127.1696,1152.807345,1178.44509,1208.4114240000001,1240.000554,1273.0978955,1306.195237,1338.8911564999999,1371.587076,1401.6183005,1431.649525,1461.0403255,1490.431126,1518.867378,1547.30363,1575.4402045,1603.576779,1632.178672,1660.780565,1690.00808,1719.2355949999999
p69,wint,722.824716,722.5840925,722.343469,733.8510914999998,745.358714,736.1656485000001,726.972583,732.7672719999999,738.561961,743.3309995,748.100038,752.988022,757.876006,768.8457675,779.829079,794.0286795,808.2282799999999,830.228333,852.2283859999999,875.560261,898.8921359999998,925.215639,951.539142,981.6749900000001,1011.8108380000001,1044.0920429999999,1076.373248,1108.8476825,1141.322117,1171.7642059999996,1202.206295,1231.9332175000002,1261.66014,1290.0659175,1318.471695,1345.7828745,1373.094054,1399.619242,1426.14443,1451.970655,1477.79688
p7,fall,240.152067,244.00595,247.859833,247.1914265,246.52302000000003,248.4286475,250.334275,254.4106005,258.486926,263.8884895,269.290053,272.2787755,275.267498,280.39367250000004,285.519847,291.874285,298.228723,308.09707050000003,317.965418,328.851927,339.738436,352.4740225,365.209609,380.1566805,395.103752,411.296806,427.48985999999996,444.056365,460.62287000000003,476.667365,492.71185999999994,508.805245,525.0772599999999,541.607615,558.13797,574.8956049999998,591.65324,608.621065,625.58889,642.3981,659.20731
p7,spri,179.54295,182.4242285,185.305507,184.8057265,184.305946,185.7307245,187.155503,190.299101,193.442699,197.6492945,201.85589,204.287917,206.719944,210.8221145,214.924285,220.08346650000001,225.242648,233.27118199999998,241.472763,250.83081299999998,260.18886299999997,271.0134545,281.838046,294.3935795,306.949113,320.4433485,333.93758399999996,347.653402,361.36922000000004,374.60013,387.83104,401.069055,414.30707,427.33295,440.35882999999995,453.55128499999995,466.74374000000006,480.07822999999996,493.41272,506.59863499999994,519.78455
p7,summ,312.650331,317.6676225,322.684914,321.81467200000003,320.94442999999995,323.425503,325.906576,331.12624750000003,336.345919,343.2093945000001,350.07287,353.453725,356.84475,362.92384,369.00293,376.090715,383.43595,396.1513905,409.348378,423.891134,438.43389,455.4046560000001,472.37542199999996,492.178705,511.981988,533.308859,554.63573,576.351375,598.0670200000001,619.0252399999998,640.53801,662.25103,683.96405,705.328585,726.69312,748.341895,769.99067,791.8948399999998,813.79901,835.493735,857.18846
p7,wint,179.491305,182.371661,185.252017,184.7524755,184.252934,185.67729000000003,187.101646,190.2966295,193.491613,197.62800900000002,201.826753,203.880381,205.934009,209.1801175,212.426226,215.703013,218.9798,225.8589185,232.84376,240.7426495,248.822081,258.2252755,267.62847,278.6887285,289.748987,301.8257115,313.90243599999997,326.34314300000005,338.7838500000001,350.909365,363.03488,375.21663,387.39838,399.45982,411.52126,423.70521,435.88915999999995,448.06213499999996,460.23510999999996,472.15663500000005,484.07815999999997
p70,fall,5184.302320000001,5182.57607,5180.84982,5263.387475,5345.92513,5279.992575,5214.06002,5251.887115,5289.71421,5319.725780000002,5349.73735,5379.160625,5408.5839,5473.0503,5537.5167,5615.5495,5701.7302,5832.9367,5964.1432,6097.37095,6230.598700000001,6375.35695,6520.1152,6683.29585,6846.4765,7019.209800000001,7191.9431,7367.851584999999,7550.746940000001,7718.94545,7887.143959999999,8051.885775000002,8216.62759,8375.848409999999,8535.06923,8692.396379999998,8849.72353,9009.26031,9168.79709,9331.306585,9493.81608
p70,spri,4482.271629999999,4480.777975,4479.284320000001,4550.648139999998,4622.01196,4565.0089,4508.00584,4541.75823,4575.51062,4603.19436,4630.8781,4660.06265,4689.2472,4751.48755,4813.7279,4892.16085,4970.5938,5091.0971,5211.6004,5334.284100000002,5462.6136,5627.945159999998,5812.26923,6016.331770000001,6220.394310000001,6431.556,6642.71769,6848.65927,7054.60085,7243.3444,7432.08795,7616.073700000001,7800.059450000002,7974.62722,8149.194990000001,8320.169409999999,8491.143829999999,8662.831740000001,8834.51965,9006.280330000001,9178.041009999999
p70,summ,6008.4491100000005,6006.450379999999,6004.45165,6100.1112250000015,6195.7708,6119.358995000001,6042.94719,6086.562875,6130.17856,6164.68588,6199.1932,6232.80325,6266.4133,6340.328799999998,6414.2442999999985,6502.16525,6590.0862,6719.459,6866.821,7017.14885,7167.4767,7330.50405,7506.937,7708.442309999999,7909.94762,8121.06709,8332.18656,8540.764940000001,8749.34332,8940.907125,9132.47093,9319.949575,9507.42822,9688.82791,9870.2276,10049.705635,10229.18367,10411.64233,10594.10099,10780.536254999999,10966.97152
p70,wint,4558.88871,4557.37489,4555.86107,4628.4405799999995,4701.02009,4643.044285,4585.06848,4621.613635,4658.1587899999995,4688.236965,4718.31514,4749.14513,4779.97512,4843.89163,4912.4513499999985,5001.899045,5091.34674,5229.929615,5368.51249,5515.496950000002,5662.48141,5828.296545,5994.11168,6183.95421,6373.79674,6577.141070000001,6780.4854,6985.0607949999985,7189.63619,7381.41199,7573.187790000001,7760.441075,7947.694359999998,8126.627225,8305.56009,8477.609105,8649.65812,8816.749015000001,8983.839909999999,9146.52987,9309.21983
p71,fall,369.028078,368.28155150000003,367.535025,365.957702,364.380379,360.4614595000001,356.5425400000001,354.004775,351.46701,354.7710975,358.0751850000001,358.3832565,358.691328,361.762149,364.83297000000005,369.42453,374.01608999999996,381.959065,389.90204,398.106865,406.31169,416.29407,426.27645,437.81022,449.34399,461.37574,473.40749000000005,485.243665,497.07984000000005,507.688585,518.29733,528.781275,539.26522,549.2868599999998,559.3085,569.1826,579.1512230000001,589.675911,600.200599,610.8458714999998,621.4911440000001
p71,spri,329.111573,328.4458145,327.780056,326.373248,324.96644,321.4713665,317.976293,315.58921949999996,313.20214599999997,315.9506770000001,318.699208,318.827004,318.9548,321.568005,324.18121,328.196135,332.92076000000003,341.3807,349.84064,358.639155,367.43767,377.9079775,389.383693,402.313702,415.243711,428.48122699999993,441.71874299999996,454.55709349999995,467.39544400000005,478.88007000000005,490.364696,501.6464705,512.9282450000002,523.5727285,534.217212,544.7133795,555.2095469999999,565.829197,576.448847,587.105687,597.762527
p71,summ,428.34879900000004,427.48219,426.615581,424.7849655,422.95435,418.405182,413.856014,410.729714,407.603414,411.165695,414.72797599999996,414.81873800000005,414.9095,418.1404,421.3713,426.276485,431.18167,439.82162999999997,448.46159000000006,457.294795,466.12800000000004,477.235829,489.15955,502.82654850000006,516.4935469999999,530.7034140000002,545.102442,559.1707665,573.239091,585.816206,598.393321,610.843984,623.2946469999998,635.2301715,647.165696,659.0437295,670.9217629999999,683.0435150000002,695.165267,707.4979444999999,719.830622
p71,wint,351.777323,351.0657485000001,350.354174,348.8506085,347.34704300000004,343.61122850000004,339.87541400000003,339.593089,339.310764,344.954502,350.59824,353.24762200000004,355.897004,361.4434455,366.989887,374.480941,381.971995,393.573979,405.17596299999997,417.65791,430.139857,444.555913,458.97196900000006,475.5020145,492.03205999999994,509.5232345,527.014409,544.4482075,561.8820059999998,577.957038,594.03207,609.5576110000001,625.0831519999999,639.5781465,654.073141,667.8343705,681.5956,694.69826,707.80092,720.133601,732.466282
p72,fall,7509.90013,7494.701759999999,7479.503390000001,7447.403434999999,7415.30348,7335.549465000001,7255.79545,7205.294275,7154.7931,7223.3683,7291.9435,7296.785949999998,7301.6284,7359.4385,7417.2486,7499.4014,7581.5542,7739.01115,7899.9439,8066.18565,8232.4274,8434.688,8636.9486,8870.636149999998,9104.3237,9348.1057,9591.8877,9831.69955,10071.5114,10286.46245,10501.4135,10713.83785,10926.2622,11129.312999999998,11332.3638,11532.4242,11741.4831,11954.84415,12168.2052,12384.0214,12599.8376
p72,spri,6492.01689,6478.88586,6465.75483,6438.00389,6410.25295,6341.311304999999,6272.36966,6225.06813,6177.7666,6231.5074,6285.2482,6287.97645,6290.8265,6341.7631999999985,6392.6999,6471.1183,6550.1409,6690.423800000001,6835.769,7007.6977000000015,7179.6264,7382.0666,7604.398940000001,7856.913570000001,8109.4281999999985,8367.948525,8626.46885,8877.19727,9127.92569,9352.211675,9576.497659999999,9796.82278,10017.1479,10225.02435,10432.9008,10637.88905,10842.8773,11050.2623,11257.6473,11465.7804,11673.9135
p72,summ,8695.8546,8678.260194999999,8660.665790000001,8623.495315,8586.324840000001,8493.97765,8401.63046,8338.66938,8275.7083,8348.5522,8421.3961,8420.965250000001,8420.5344,8480.75535,8540.9763,8628.29125,8715.6062,8865.704399999999,9037.9943,9216.01275,9394.0312,9614.8762,9835.7212,10093.21827,10367.56117,10650.43394,10933.30671,11209.814715,11486.32272,11733.45507,11980.58742,12225.76146,12470.9355,12706.8099,12942.6843,13178.17565,13413.667,13654.83615,13896.0053,14142.34695,14388.6886
p72,wint,6698.1824799999995,6684.62835,6671.07422,6642.441489999998,6613.80876,6542.679005,6471.54925,6463.07034,6457.70084,6565.1107649999985,6672.5206899999985,6722.941,6773.361309999999,6878.919940000001,6984.47857,7127.047820000001,7269.61707,7490.423285000002,7711.2295,7948.78455,8186.3396,8460.705315000001,8735.07103,9049.664765000001,9364.2585,9697.1514,10030.0443,10361.83765,10693.631000000001,10999.57035,11305.5097,11600.9927,11896.4757,12172.33125,12448.1868,12710.0956,12972.0044,13221.37415,13470.7439,13705.4629,13940.1819
p73,fall,520.442826,519.3900925,518.337359,516.1126274999998,513.887896,508.361099,502.834302,499.254975,495.675648,500.3354715,504.995295,505.4299875,505.86467999999996,510.19524,514.5258,521.001175,527.47655,538.67872,549.88089,561.4522450000001,573.0236,587.1019150000001,601.1802299999999,617.4463800000002,633.71253,650.6808900000002,667.64925,684.3420900000001,701.03493,715.99649,730.95805,745.743785,760.52952,774.6631,788.7966799999998,802.7216699999999,816.6805860000001,831.521752,846.3629179999999,861.3731829999998,876.3834479999998
p73,spri,462.88305,461.946473,461.009896,459.03158049999996,457.053265,452.1375465,447.221828,443.8646705,440.507513,444.3728615,448.23821,448.41805,448.59789000000006,452.27340999999996,455.94892999999996,461.887185,468.27410999999995,480.173455,492.0728,504.44872000000004,516.82464,531.745161,547.892283,566.0861719999999,584.2800609999998,602.9055304999998,621.531,639.596186,657.661372,673.8210644999999,689.980757,705.854556,721.728355,736.706585,751.6848150000002,766.453885,781.222955,796.1648385,811.106722,826.102246,841.0977700000002
p73,summ,603.989583,602.767942,601.546301,598.9644545,596.382608,589.9683685,583.554129,579.1455545,574.73698,579.7604845000002,584.783989,584.9118394999999,585.0396900000001,589.5956349999999,594.15158,601.06778,607.98398,620.1668,632.3496200000001,644.8051599999999,657.2606999999998,672.879138,689.690699,708.960259,728.229819,748.2610405,768.562446,788.398541,808.234636,825.9673620000002,843.700088,861.2541779999999,878.808268,895.637877,912.4674859999999,929.2138935,945.960301,963.0509975,980.1416939999999,997.5306320000001,1014.9195699999999
p73,wint,497.851889,496.8450415,495.83819400000004,493.70983600000005,491.581478,486.29482900000005,481.00818,480.60879400000005,480.209408,488.19655,496.183692,499.933279,503.682866,511.53261,519.382354,529.983791,540.585228,557.0052205000001,573.425213,591.0898239999998,608.754435,629.1566690000001,649.558903,672.9531135,696.3473240000001,721.1025165,745.857709,770.5298535000001,795.201998,817.9527019999999,840.7034060000001,862.6761765000001,884.648947,905.1626015,925.6762560000001,945.151366,964.626476,983.171,1001.7155240000001,1019.1699385,1036.624353
p74,fall,365.612355,364.872708,364.133061,362.570352,361.00764300000003,357.1249135,353.242184,351.34069700000003,349.43921,353.712493,357.985776,359.04279699999995,360.099818,363.850429,367.60104,372.75497,377.9089,386.17006499999997,395.42785,405.472695,415.51754,426.765215,438.01289,450.57798499999996,464.28469400000006,478.6390445,492.993395,506.905937,520.818479,533.329546,545.8406130000002,558.1455800000001,570.450547,582.1262905000002,593.8020339999999,605.414759,617.027484,628.783771,640.540058,652.3004060000002,664.060754
p74,spri,301.680836,301.070564,300.460292,299.1708345,297.881377,294.6776295,291.473882,289.9330710000001,288.39226,292.0193965,295.700089,296.900312,298.10053500000004,301.75577749999997,305.41102,310.71622,316.02142000000003,324.8069050000001,334.308512,344.745645,355.182778,366.85355350000003,378.524329,391.3964515,404.268574,417.392226,430.51587800000004,443.1963295,455.87678099999994,467.2823085,478.68783600000006,489.88985599999995,501.091876,511.6666045,522.2413329999998,532.7270814999998,543.2128299999999,553.812004,564.4111780000001,574.980279,585.5493799999999
p74,summ,437.70673,436.8212525,435.935775,434.064873,432.193971,427.54574249999996,422.89751399999994,420.5380575,418.17860099999996,423.1567835,428.134966,429.1102705,430.085575,434.0811675,438.07676,443.42453,449.53842,460.30917,471.07992,482.138805,494.386066,508.4832585,522.5804509999999,538.281483,553.982515,570.1161844999999,586.249854,601.9477280000001,617.6456019999999,631.7980245,646.219429,660.3781715,674.5369139999999,687.9876155000001,701.438317,714.7736555,728.108994,741.539012,754.96903,768.368698,781.768366
p74,wint,287.575087,286.993408,286.411729,285.18249849999995,283.95326800000004,280.89922549999994,277.845183,276.68361200000004,275.522041,279.2659345,283.009828,284.331957,285.654086,289.2987950000001,292.943504,298.098994,303.254484,311.59268849999995,319.930893,328.8684335000001,337.80597400000005,348.1721185,358.538263,370.451658,382.365053,395.053349,407.77422,420.40103099999993,433.092979,444.8730565,456.65313399999997,468.12418850000006,479.595243,490.43934950000005,501.389035,512.1020000000002,522.814965,533.2898705,543.764776,553.8624365000002,563.960097
p75,fall,1854.34764,1850.59675,1846.84586,1838.919505,1830.99315,1811.300775,1791.6084,1781.7055850000004,1771.80277,1793.01166,1814.22055,1818.5727,1822.92485,1840.190345,1857.4558399999999,1880.21444,1902.9730399999999,1938.4471199999998,1973.9212,2015.7857399999998,2058.59706,2106.95907,2155.32108,2214.66825,2277.99758,2343.55535,2409.11312,2473.1992250000008,2537.28533,2595.2551550000003,2653.22498,2710.463905,2767.70283,2822.7640650000008,2881.32573,2940.198975,2999.07222,3056.23348,3113.3947399999997,3170.374245,3227.35375
p75,spri,1530.05997,1526.964755,1523.8695400000001,1517.329695,1510.78985,1494.54137,1478.29289,1470.20534,1462.11779,1479.73815,1497.59835,1502.4242049999998,1507.2500599999996,1523.5982399999998,1539.94642,1562.689035,1585.43165,1622.1418199999996,1667.549142,1718.213818,1769.2899920000002,1826.5750260000002,1883.8600600000002,1947.444125,2011.0281899999998,2076.14444,2141.26069,2204.3830350000003,2267.50538,2324.558175,2381.6109699999997,2437.6772149999997,2493.74346,2547.1426850000003,2600.5419100000004,2653.854245,2707.16658,2760.3468350000007,2813.52709,2866.3527400000007,2919.17839
p75,summ,2220.24303,2215.751425000001,2211.2598199999998,2201.77036,2192.2809,2168.702665,2145.12443,2133.0749,2121.02537,2146.15787,2171.2903699999997,2175.930195,2180.57002,2200.30821,2220.0464,2245.55325,2271.0601,2313.7608800000003,2361.4432,2411.1168,2466.6675600000003,2532.08637,2597.50518,2672.0707399999997,2746.6363,2828.275825,2911.62426,2993.2353350000008,3074.84641,3148.876715000001,3222.90702,3295.9638600000003,3369.0207,3439.5333299999998,3510.04596,3581.2511700000005,3652.4563799999996,3717.09421,3781.73204,3846.52364,3911.31524
p75,wint,1462.78224,1459.822435,1456.86263,1450.6098949999998,1444.35716,1428.823195,1413.28923,1407.190835,1401.0924400000001,1419.97771,1438.86298,1445.49039,1452.1178,1470.6576,1489.1974,1515.59232,1541.98724,1584.8141050000002,1629.37158,1680.2129699999998,1731.05436,1789.96513,1848.8759,1916.20636,1983.53682,2054.675305,2125.8137899999997,2196.46693,2267.12007,2332.4482350000003,2397.7764,2461.010715000001,2524.24503,2583.68771,2643.13039,2700.29445,2757.45851,2812.880455,2868.3024,2921.234695,2974.1669899999997
p76,fall,2025.58594,2021.48798,2017.3900199999998,2008.7326449999998,2000.0752699999998,1978.5634899999998,1957.0517100000002,1946.23405,1935.4163899999999,1958.58483,1981.75327,1986.50648,1991.25969,2010.119425,2028.97916,2053.8395800000003,2078.7,2117.4498,2156.1996,2201.70222,2248.46277,2301.285265,2354.1077600000003,2418.3628500000004,2487.5165,2559.105,2630.6935,2700.6725,2770.6515,2833.95405,2897.2566,2959.75925,3022.2619,3082.3211,3145.78492,3210.0659450000007,3274.34697,3336.7541300000007,3399.16129,3461.3676,3523.57391
p76,spri,1671.33627,1667.954625,1664.57298,1657.4295949999998,1650.28621,1632.53712,1614.7880300000002,1605.954785,1597.12154,1616.399805,1636.14461,1641.41552,1646.68643,1664.54749,1682.40855,1707.2544899999998,1732.1004300000002,1772.207455,1822.085549,1877.1859655,1932.9875600000003,1995.5730399999998,2058.15852,2127.6253850000007,2197.09225,2268.2332149999997,2339.3741800000007,2408.337425,2477.30067,2539.63117,2601.96167,2663.21645,2724.47123,2782.8097100000005,2841.148190000001,2899.39616,2957.64413,3015.7428950000008,3073.84166,3131.55312,3189.26458
p76,summ,2425.2392,2420.3339100000007,2415.42862,2405.0618050000007,2394.69499,2368.9394,2343.18381,2330.022245,2316.8606800000002,2344.314645,2371.76861,2376.835435,2381.9022600000003,2403.4637,2425.0251399999997,2452.88747,2480.7498,2526.7813,2578.8541,2633.10215,2693.2341,2764.6613500000008,2836.0886,2917.50205,2998.9155,3085.798405,3176.73518,3265.77845,3354.82172,3435.5924,3516.3630799999996,3596.06978,3675.7764799999995,3752.710435,3829.64439,3907.3351450000005,3985.0259,4055.5479549999995,4126.07001,4196.762005000001,4267.454000000001
p76,wint,1593.25346,1590.0306099999998,1586.80776,1579.998095,1573.1884300000002,1556.268275,1539.34812,1532.70517,1526.06222,1546.632335,1567.20245,1574.421695,1581.64094,1601.833075,1622.02521,1650.774495,1679.52378,1726.17065,1774.4765300000001,1829.84608,1885.2156300000001,1949.372095,2013.5285600000002,2086.855085,2160.18161,2237.654580000001,2315.12755,2392.07457,2469.02159,2540.166365,2611.31114,2680.17724,2749.04334,2813.780335,2878.51733,2940.772125,3003.02692,3063.383085,3123.73925,3181.38591,3239.0325700000008
p77,fall,483.329194,482.351277,481.37336,479.3079445,477.242529,472.109416,466.97630300000003,464.44391349999995,461.91152400000004,467.52497750000003,473.13843099999997,474.4554455,475.77246,480.59056,485.40865999999994,491.94283499999995,499.22115999999994,511.46895,523.7167400000001,536.381705,549.0466700000001,563.308955,577.57124,593.681255,610.283408,628.4495969999999,646.6157860000001,664.3433665,682.0709469999999,698.116685,714.162423,729.9976835,745.832944,761.0595814999998,776.2862190000001,791.5928974999998,806.899576,821.736126,836.572676,851.357894,866.143112
p77,spri,392.034363,391.241123,390.447883,388.772484,387.097085,382.933365,378.769645,376.6980615,374.62647799999996,379.14098850000005,383.655499,384.6390645,385.62262999999996,389.376385,393.13014,398.12913,403.79401,413.727755,424.7929,437.45055199999996,450.454417,465.03932000000003,479.62422300000003,495.8127365,512.00125,528.9573935,546.712847,563.865487,581.0181269999998,596.4913959999999,612.327416,628.9204655,645.513515,661.074024,676.634533,691.6019625,706.569392,721.1094125,735.649433,749.5483125000002,763.447192
p77,summ,573.535339,572.3750275,571.2147160000001,568.763162,566.311608,560.2213025000001,554.130997,551.11628,548.1015629999998,554.7714139999999,561.441265,563.0226475,564.60403,570.3727349999998,576.14144,584.0052099999999,592.8290099999999,607.3778950000002,621.92678,637.18443,652.44208,671.4238605,690.505225,712.02205,733.538875,755.8121484999998,778.085422,799.895624,821.705826,841.4889525,861.272079,880.7953809999998,900.318683,919.1615730000001,938.0044630000001,957.0342135,976.063964,993.3358795,1010.6077949999999,1027.923013,1045.238231
p77,wint,414.288077,413.44994449999996,412.611812,410.841642,409.071472,404.6716915,400.271911,398.544609,396.817307,402.165827,407.51434700000004,409.391306,411.268265,416.519001,421.769737,429.24560999999994,436.72148300000003,450.0225955,463.41929400000004,477.88003150000003,492.340769,509.09557,525.850371,545.000092,564.149813,584.3832414999998,604.61667,624.711247,644.805824,663.3856139999999,681.965404,699.950549,717.935694,734.8426555000002,751.7496170000002,768.007545,784.265473,800.027995,815.790517,830.845776,845.901035
p78,fall,1327.5837800000002,1324.898,1322.21222,1316.5382249999998,1310.8642300000001,1296.765095,1282.66596,1275.57609,1268.48622,1283.671215,1298.85621,1301.9711300000001,1305.08605,1317.44696,1329.8078699999999,1346.101425,1362.39498,1387.7922199999998,1413.18946,1443.01283,1473.6594699999998,1508.27959,1542.89971,1585.013825,1630.33859,1677.2577500000002,1724.17691,1770.04162,1815.90633,1857.3946850000002,1898.88304,1939.8485850000002,1980.81413,2020.1764100000003,2061.77547,2103.902475,2146.02948,2186.933115,2227.83675,2268.608195,2309.3796399999997
p78,spri,1095.40668,1093.19029,1090.9739,1086.29207,1081.61024,1069.97723,1058.34422,1052.55439,1046.76456,1059.40042,1072.34105,1075.796055,1079.25106,1090.9570449999999,1102.6630300000002,1118.9475300000001,1135.2320300000001,1161.51798,1194.2082269999999,1230.321954,1266.894555,1307.9137325000004,1348.93291,1394.461924,1439.9909380000001,1486.6171825,1533.243427,1578.4418835000001,1623.64034,1664.493375,1705.34641,1745.492805,1785.6392,1823.875275,1862.11135,1900.28602,1938.46069,1976.5383100000001,2014.6159300000002,2052.4419199999998,2090.26791
p78,summ,1589.5215,1586.30541,1583.0893199999998,1576.29491,1569.5005,1552.620525,1535.74055,1527.114525,1518.4885,1536.48141,1554.47432,1557.79609,1561.11786,1575.24944,1589.38102,1607.641225,1625.90143,1656.0727849999996,1690.2017600000001,1725.755675,1765.1654199999998,1811.97949,1858.79356,1912.1522149999998,1965.51087,2022.4559015,2082.05727,2140.41639,2198.77551,2251.713455,2304.6514,2356.892475,2409.13355,2459.554945,2509.9763399999997,2560.897215,2611.8180899999998,2658.037505,2704.25692,2750.58906,2796.9212
p78,wint,1044.22937,1042.117615,1040.00586,1035.542225,1031.0785899999996,1019.98962,1008.90065,1004.5470300000001,1000.19341,1013.675015,1027.15662,1031.887557,1036.618494,1049.853216,1063.0879380000001,1081.9305885,1100.773239,1131.3458810000004,1163.006293,1199.295917,1235.585541,1277.6342505,1319.6829599999999,1367.74116,1415.79936,1466.5760249999996,1517.35269,1567.78332,1618.2139499999996,1664.84411,1711.4742700000004,1756.6092899999999,1801.74431,1844.1738899999998,1886.60347,1927.4041300000001,1968.2047899999998,2007.7638949999998,2047.323,2085.10475,2122.8865
p79,fall,5021.53646,5011.37596,5001.21546,4979.750685,4958.2859100000005,4904.959355,4851.6328,4824.815745,4797.998689999999,4855.434929999999,4912.87117,4924.652285,4936.4334,4983.1910499999985,5029.9487,5091.5778,5153.2069,5249.2713,5345.335700000001,5458.1399,5574.0606,5705.01145,5835.9623,5995.251899999998,6166.6919,6344.16265,6521.6334,6695.1075999999985,6868.5818,7025.515149999998,7182.4485,7337.3996,7492.3507,7641.2422000000015,7798.573020000001,7957.92181,8117.2706,8271.97933,8426.688059999999,8580.911365,8735.13467
p79,spri,4143.3233,4134.9455400000015,4126.567779999999,4108.8567649999995,4091.14575,4047.1444100000003,4003.14307,3981.244435,3959.3458,4007.1402700000003,4056.08798,4069.15744,4082.2269,4126.50215,4170.7774,4232.373,4293.9686,4393.3944,4517.04455,4653.641995,4791.97603,4947.12759,5102.2791499999985,5274.491324999999,5446.7035,5623.06723,5799.430960000001,5970.391175,6141.35139,6295.87952,6450.40765,6602.258704999999,6754.109759999999,6898.734259999999,7043.358759999999,7187.75376,7332.148759999999,7476.17908,7620.2094,7763.277134999999,7906.34487
p79,summ,6012.29657,6000.132195,5987.96782,5962.2748900000015,5936.58196,5872.7329549999995,5808.88395,5776.256435,5743.62892,5811.68351,5879.7381,5892.305549999999,5904.8730000000005,5958.319,6011.7649999999985,6080.8357,6149.9064,6264.0259000000015,6393.1155,6527.5998,6676.6738,6853.74125,7030.808700000001,7232.63575,7434.4628,7649.8596400000015,7875.2951,8096.031054999998,8316.76701,8517.010315000001,8717.25362,8914.853695,9112.45377,9303.16738,9493.880990000001,9686.48008,9879.07917,10053.91431,10228.74945,10403.99508,10579.24071
p79,wint,3949.7560799999997,3941.7662100000002,3933.77634,3916.893115,3900.00989,3858.067615,3816.12534,3799.6603600000003,3783.1953799999997,3834.18643,3885.17748,3903.0745049999996,3920.97153,3971.02757,4021.08361,4092.35676,4163.629910000001,4279.271005000001,4399.02941,4536.287245,4673.54508,4832.59575,4991.64642,5173.42685,5355.20728,5547.26225,5739.31722,5930.07255,6120.82788,6297.200345,6473.5728100000015,6644.29545,6815.0180900000005,6975.510655,7136.003220000001,7290.332834999999,7444.66245,7594.286790000001,7743.9111299999995,7886.81699,8029.72285
p8,fall,218.47368799999998,219.608043,220.742398,220.611706,220.48101400000002,220.191268,219.90152200000003,222.444752,224.987982,228.9188335,232.84968500000002,235.1108415,237.371998,238.840069,240.30813999999998,242.88932999999997,245.47052000000002,251.37874,258.10053999999997,265.55854500000004,273.01655,282.03417,291.05179,301.70931499999995,312.36684,323.8599,335.35296,347.171217,359.443987,371.6369885,383.82999,396.1295300000001,408.42907,420.78028,433.13149000000004,445.947905,458.76432,472.14534,485.52635999999995,499.12696000000005,512.7275599999999
p8,spri,182.650805,183.599085,184.54736499999999,184.43815700000002,184.328949,184.086705,183.84446100000002,186.1067785,188.36909599999998,191.935369,195.506176,197.7652735,200.024371,201.966657,204.03881,207.61973,211.20065,218.56922999999998,225.93781,234.6024855,243.530098,254.04320099999998,264.556304,276.50669750000003,288.457091,300.8898104999999,313.32253,325.915715,338.5089,350.900195,363.29149,375.746275,388.20106,400.583035,412.96501,425.76235999999994,438.55970999999994,451.88244000000003,465.20517,478.653555,492.10194
p8,summ,246.655592,247.93621800000003,249.21684399999998,249.06937250000001,248.921901,248.5947985,248.267696,251.10983399999998,253.951972,258.33846300000005,262.724954,265.14322400000003,267.561494,268.983492,270.40549,273.28831,276.387001,284.5994925,292.811984,301.81628650000005,310.82058900000004,321.60409300000003,332.387597,344.9916475,357.59569799999997,371.4704415,385.345185,399.31269100000003,413.50232,427.552765,441.60321,455.756345,469.90948,484.09875,498.28802,513.02458,527.7611400000001,543.1605599999999,558.55998,574.225205,589.89043
