*r,szn,t,MWh
p103,fall,2024,409.6478213
p103,fall,2026,611.7316933
p103,fall,2028,878.6022309
p103,fall,2030,1233.291767
p103,fall,2032,1846.577719
p103,fall,2034,2648.606433
p103,fall,2036,3665.188801
p103,fall,2038,4911.336171
p103,fall,2040,6388.365555
p103,fall,2042,7495.996065
p103,fall,2044,8644.289622
p103,fall,2046,9804.543055
p103,fall,2048,10945.30347
p103,fall,2050,12034.83746
p103,wint,2012,4.458721307
p103,wint,2014,17.5499348
p103,wint,2016,43.37810931
p103,wint,2018,87.75258476
p103,wint,2020,158.2706447
p103,wint,2022,260.0552225
p103,wint,2024,409.6478213
p103,wint,2026,611.7316933
p103,wint,2028,878.6022309
p103,wint,2030,1233.291767
p103,wint,2032,1846.577719
p103,wint,2034,2648.606433
p103,wint,2036,3665.188801
p103,wint,2038,4911.336171
p103,wint,2040,6388.365555
p103,wint,2042,7495.996065
p103,wint,2044,8644.289622
p103,wint,2046,9804.543055
p103,wint,2048,10945.30347
p103,wint,2050,12034.83746
p103,spri,2012,4.458721307
p103,spri,2014,17.5499348
p103,spri,2016,43.37810931
p103,spri,2018,87.75258476
p103,spri,2020,158.2706447
p103,spri,2022,260.0552225
p103,spri,2024,409.6478213
p103,spri,2026,611.7316933
p103,spri,2028,878.6022309
p103,spri,2030,1233.291767
p103,spri,2032,1846.577719
p103,spri,2034,2648.606433
p103,spri,2036,3665.188801
p103,spri,2038,4911.336171
p103,spri,2040,6388.365555
p103,spri,2042,7495.996065
p103,spri,2044,8644.289622
p103,spri,2046,9804.543055
p103,spri,2048,10945.30347
p103,spri,2050,12034.83746
p104,summ,2012,0.286828385
p104,summ,2014,1.128982754
p104,summ,2016,2.790502521
p104,summ,2018,5.645101017
p104,summ,2020,10.18150953
p104,summ,2022,16.72928501
p104,summ,2024,26.35253809
p104,summ,2026,39.35254116
p104,summ,2028,56.52025362
p104,summ,2030,79.33733948
p104,summ,2032,118.7898657
p104,summ,2034,170.3841648
p104,summ,2036,235.7806449
p104,summ,2038,315.944982
p104,summ,2040,410.9618992
p104,summ,2042,482.2154826
p104,summ,2044,556.0849093
p104,summ,2046,630.7237117
p104,summ,2048,704.1085333
p104,summ,2050,774.1979724
p104,fall,2012,0.286828385
p104,fall,2014,1.128982754
p104,fall,2016,2.790502521
p104,fall,2018,5.645101017
p104,fall,2020,10.18150953
p104,fall,2022,16.72928501
p104,fall,2024,26.35253809
p104,fall,2026,39.35254116
p104,fall,2028,56.52025362
p104,fall,2030,79.33733948
p104,fall,2032,118.7898657
p104,fall,2034,170.3841648
p104,fall,2036,235.7806449
p104,fall,2038,315.944982
p104,fall,2040,410.9618992
p104,fall,2042,482.2154826
p104,fall,2044,556.0849093
p104,fall,2046,630.7237117
p104,fall,2048,704.1085333
p104,fall,2050,774.1979724
p104,wint,2012,0.286828385
p104,wint,2014,1.128982754
p104,wint,2016,2.790502521
p104,wint,2018,5.645101017
p104,wint,2020,10.18150953
p104,wint,2022,16.72928501
p104,wint,2024,26.35253809
p104,wint,2026,39.35254116
p104,wint,2028,56.52025362
p104,wint,2030,79.33733948
p104,wint,2032,118.7898657
p104,wint,2034,170.3841648
p104,wint,2036,235.7806449
p104,wint,2038,315.944982
p104,wint,2040,410.9618992
p104,wint,2042,482.2154826
p104,wint,2044,556.0849093
p104,wint,2046,630.7237117
p104,wint,2048,704.1085333
p104,wint,2050,774.1979724
p104,spri,2012,0.286828385
p104,spri,2014,1.128982754
p104,spri,2016,2.790502521
p104,spri,2018,5.645101017
p104,spri,2020,10.18150953
p104,spri,2022,16.72928501
p104,spri,2024,26.35253809
p104,spri,2026,39.35254116
p104,spri,2028,56.52025362
p104,spri,2030,79.33733948
p104,spri,2032,118.7898657
p104,spri,2034,170.3841648
p104,spri,2036,235.7806449
p104,spri,2038,315.944982
p104,spri,2040,410.9618992
p104,spri,2042,482.2154826
p104,spri,2044,556.0849093
p104,spri,2046,630.7237117
p104,spri,2048,704.1085333
p104,spri,2050,774.1979724
p105,summ,2012,1.615024088
p105,summ,2014,6.373345485
p105,summ,2016,15.79332963
p105,summ,2018,32.03016581
p105,summ,2020,57.91407704
p105,summ,2022,95.39364175
p105,summ,2024,150.6341106
p105,summ,2026,225.4854729
p105,summ,2028,324.6264928
p105,summ,2030,456.7495359
p105,summ,2032,685.4725352
p105,summ,2034,985.4556541
p105,summ,2036,1366.79422
p105,summ,2038,1835.612496
p105,summ,2040,2392.96288
p105,summ,2042,2814.026979
p105,summ,2044,3252.157432
p105,summ,2046,3696.589228
p105,summ,2048,4135.463522
p105,summ,2050,4556.672151
p105,fall,2012,1.615024088
p105,fall,2014,6.373345485
p105,fall,2016,15.79332963
p105,fall,2018,32.03016581
p105,fall,2020,57.91407704
p105,fall,2022,95.39364175
p105,fall,2024,150.6341106
p105,fall,2026,225.4854729
p105,fall,2028,324.6264928
p105,fall,2030,456.7495359
p105,fall,2032,685.4725352
p105,fall,2034,985.4556541
p105,fall,2036,1366.79422
p105,fall,2038,1835.612496
p105,fall,2040,2392.96288
p105,fall,2042,2814.026979
p105,fall,2044,3252.157432
p105,fall,2046,3696.589228
p105,fall,2048,4135.463522
p105,fall,2050,4556.672151
p105,wint,2012,1.615024088
p105,wint,2014,6.373345485
p105,wint,2016,15.79332963
p105,wint,2018,32.03016581
p105,wint,2020,57.91407704
p105,wint,2022,95.39364175
p105,wint,2024,150.6341106
p105,wint,2026,225.4854729
p105,wint,2028,324.6264928
p105,wint,2030,456.7495359
p105,wint,2032,685.4725352
p105,wint,2034,985.4556541
p105,wint,2036,1366.79422
p105,wint,2038,1835.612496
p105,wint,2040,2392.96288
p105,wint,2042,2814.026979
p105,wint,2044,3252.157432
p105,wint,2046,3696.589228
p105,wint,2048,4135.463522
p105,wint,2050,4556.672151
p105,spri,2012,1.615024088
p105,spri,2014,6.373345485
p105,spri,2016,15.79332963
p105,spri,2018,32.03016581
p105,spri,2020,57.91407704
p105,spri,2022,95.39364175
p105,spri,2024,150.6341106
p105,spri,2026,225.4854729
p105,spri,2028,324.6264928
p105,spri,2030,456.7495359
p105,spri,2032,685.4725352
p105,spri,2034,985.4556541
p105,spri,2036,1366.79422
p105,spri,2038,1835.612496
p105,spri,2040,2392.96288
p105,spri,2042,2814.026979
p105,spri,2044,3252.157432
p105,spri,2046,3696.589228
p105,spri,2048,4135.463522
p105,spri,2050,4556.672151
p106,summ,2012,0.528100097
p106,summ,2014,2.08403354
p106,summ,2016,5.164293814
p106,summ,2018,10.47361076
p106,summ,2020,18.93744491
p106,summ,2022,31.19296598
p106,summ,2024,49.25616215
p106,summ,2026,73.73196533
p106,summ,2028,106.1502943
p106,summ,2030,149.3534839
p106,summ,2032,224.1440947
p106,summ,2034,322.2362008
p106,summ,2036,446.9308943
p106,summ,2038,600.2307605
p106,summ,2040,782.4799256
p106,summ,2042,920.164554
p106,summ,2044,1063.429745
p106,summ,2046,1208.755426
p106,summ,2048,1352.263847
p106,summ,2050,1489.995736
p106,fall,2012,0.528100097
p106,fall,2014,2.08403354
p106,fall,2016,5.164293814
p106,fall,2018,10.47361076
p106,fall,2020,18.93744491
p106,fall,2022,31.19296598
p106,fall,2024,49.25616215
p106,fall,2026,73.73196533
p106,fall,2028,106.1502943
p106,fall,2030,149.3534839
p106,fall,2032,224.1440947
p106,fall,2034,322.2362008
p106,fall,2036,446.9308943
p106,fall,2038,600.2307605
p106,fall,2040,782.4799256
p106,fall,2042,920.164554
p106,fall,2044,1063.429745
p106,fall,2046,1208.755426
p106,fall,2048,1352.263847
p106,fall,2050,1489.995736
p106,wint,2012,0.528100097
p106,wint,2014,2.08403354
p106,wint,2016,5.164293814
p106,wint,2018,10.47361076
p106,wint,2020,18.93744491
p106,wint,2022,31.19296598
p106,wint,2024,49.25616215
p106,wint,2026,73.73196533
p106,wint,2028,106.1502943
p106,wint,2030,149.3534839
p106,wint,2032,224.1440947
p106,wint,2034,322.2362008
p106,wint,2036,446.9308943
p106,wint,2038,600.2307605
p106,wint,2040,782.4799256
p106,wint,2042,920.164554
p106,wint,2044,1063.429745
p106,wint,2046,1208.755426
p106,wint,2048,1352.263847
p106,wint,2050,1489.995736
p106,spri,2012,0.528100097
p106,spri,2014,2.08403354
p106,spri,2016,5.164293814
p106,spri,2018,10.47361076
p106,spri,2020,18.93744491
p106,spri,2022,31.19296598
p106,spri,2024,49.25616215
p106,spri,2026,73.73196533
p106,spri,2028,106.1502943
p106,spri,2030,149.3534839
p106,spri,2032,224.1440947
p106,spri,2034,322.2362008
p106,spri,2036,446.9308943
p106,spri,2038,600.2307605
p106,spri,2040,782.4799256
p106,spri,2042,920.164554
p106,spri,2044,1063.429745
p106,spri,2046,1208.755426
p106,spri,2048,1352.263847
p106,spri,2050,1489.995736
p107,summ,2012,0.841111741
p107,summ,2014,3.319266726
p107,summ,2016,8.225236442
p107,summ,2018,16.68145307
p107,summ,2020,30.16190937
p107,summ,2022,49.68143366
p107,summ,2024,78.45091595
p107,summ,2026,117.433839
p107,summ,2028,169.0669239
p107,summ,2030,237.8771934
p107,summ,2032,356.9971506
p107,summ,2034,513.2296955
p107,summ,2036,711.8325198
p107,summ,2038,955.9951667
p107,summ,2040,1246.26573
p107,summ,2042,1465.557789
p107,summ,2044,1693.738081
p107,summ,2046,1925.200141
p107,summ,2048,2153.767828
p107,summ,2050,2373.135159
p107,fall,2012,0.841111741
p107,fall,2014,3.319266726
p107,fall,2016,8.225236442
p107,fall,2018,16.68145307
p107,fall,2020,30.16190937
p107,fall,2022,49.68143366
p107,fall,2024,78.45091595
p107,fall,2026,117.433839
p107,fall,2028,169.0669239
p107,fall,2030,237.8771934
p107,fall,2032,356.9971506
p107,fall,2034,513.2296955
p107,fall,2036,711.8325198
p107,fall,2038,955.9951667
p107,fall,2040,1246.26573
p107,fall,2042,1465.557789
p107,fall,2044,1693.738081
p107,fall,2046,1925.200141
p107,fall,2048,2153.767828
p107,fall,2050,2373.135159
p107,wint,2012,0.841111741
p107,wint,2014,3.319266726
p107,wint,2016,8.225236442
p107,wint,2018,16.68145307
p107,wint,2020,30.16190937
p107,wint,2022,49.68143366
p107,wint,2024,78.45091595
p107,wint,2026,117.433839
p107,wint,2028,169.0669239
p107,wint,2030,237.8771934
p107,wint,2032,356.9971506
p107,wint,2034,513.2296955
p107,wint,2036,711.8325198
p107,wint,2038,955.9951667
p107,wint,2040,1246.26573
p107,wint,2042,1465.557789
p107,wint,2044,1693.738081
p107,wint,2046,1925.200141
p107,wint,2048,2153.767828
p107,wint,2050,2373.135159
p107,spri,2012,0.841111741
p107,spri,2014,3.319266726
p107,spri,2016,8.225236442
p107,spri,2018,16.68145307
p107,spri,2020,30.16190937
p107,spri,2022,49.68143366
p107,spri,2024,78.45091595
p107,spri,2026,117.433839
p107,spri,2028,169.0669239
p107,spri,2030,237.8771934
p107,spri,2032,356.9971506
p107,spri,2034,513.2296955
p107,spri,2036,711.8325198
p107,spri,2038,955.9951667
p107,spri,2040,1246.26573
p107,spri,2042,1465.557789
p107,spri,2044,1693.738081
p107,spri,2046,1925.200141
p107,spri,2048,2153.767828
p107,spri,2050,2373.135159
p108,summ,2012,0.168735597
p108,summ,2014,0.666112097
p108,summ,2016,1.651214999
p108,summ,2018,3.349937725
p108,summ,2020,6.059088815
p108,summ,2022,9.983570753
p108,summ,2024,15.76998176
p108,summ,2026,23.61378375
p108,summ,2028,34.00699902
p108,summ,2030,47.86275026
p108,summ,2032,71.85269196
p108,summ,2034,103.3288175
p108,summ,2036,143.3564488
p108,summ,2038,192.5851761
p108,summ,2040,251.1331068
p108,summ,2042,295.4068236
p108,summ,2044,341.4967394
p108,summ,2046,388.2729211
p108,summ,2048,434.4897666
p108,summ,2050,478.873532
p108,fall,2012,0.168735597
p108,fall,2014,0.666112097
p108,fall,2016,1.651214999
p108,fall,2018,3.349937725
p108,fall,2020,6.059088815
p108,fall,2022,9.983570753
p108,fall,2024,15.76998176
p108,fall,2026,23.61378375
p108,fall,2028,34.00699902
p108,fall,2030,47.86275026
p108,fall,2032,71.85269196
p108,fall,2034,103.3288175
p108,fall,2036,143.3564488
p108,fall,2038,192.5851761
p108,fall,2040,251.1331068
p108,fall,2042,295.4068236
p108,fall,2044,341.4967394
p108,fall,2046,388.2729211
p108,fall,2048,434.4897666
p108,fall,2050,478.873532
p108,wint,2012,0.168735597
p108,wint,2014,0.666112097
p108,wint,2016,1.651214999
p108,wint,2018,3.349937725
p108,wint,2020,6.059088815
p108,wint,2022,9.983570753
p108,wint,2024,15.76998176
p108,wint,2026,23.61378375
p108,wint,2028,34.00699902
p108,wint,2030,47.86275026
p108,wint,2032,71.85269196
p108,wint,2034,103.3288175
p108,wint,2036,143.3564488
p108,wint,2038,192.5851761
p108,wint,2040,251.1331068
p108,wint,2042,295.4068236
p108,wint,2044,341.4967394
p108,wint,2046,388.2729211
p108,wint,2048,434.4897666
p108,wint,2050,478.873532
p108,spri,2012,0.168735597
p108,spri,2014,0.666112097
p108,spri,2016,1.651214999
p108,spri,2018,3.349937725
p108,spri,2020,6.059088815
p108,spri,2022,9.983570753
p108,spri,2024,15.76998176
p108,spri,2026,23.61378375
p108,spri,2028,34.00699902
p108,spri,2030,47.86275026
p108,spri,2032,71.85269196
p108,spri,2034,103.3288175
p108,spri,2036,143.3564488
p108,spri,2038,192.5851761
p108,spri,2040,251.1331068
p108,spri,2042,295.4068236
p108,spri,2044,341.4967394
p108,spri,2046,388.2729211
p108,spri,2048,434.4897666
p108,spri,2050,478.873532
p109,summ,2012,1.368958897
p109,summ,2014,5.404195062
p109,summ,2016,13.39637576
p109,summ,2018,27.17818368
p109,summ,2020,49.15763881
p109,summ,2022,80.99712351
p109,summ,2024,127.942516
p109,summ,2026,191.5796067
p109,summ,2028,275.9001933
p109,summ,2030,388.3124776
p109,summ,2032,582.9438694
p109,summ,2034,838.3109809
p109,summ,2036,1163.056814
p109,summ,2038,1562.45152
p109,summ,2040,2037.453309
p109,summ,2042,2396.647809
p109,summ,2044,2770.577208
p109,summ,2046,3150.07431
p109,summ,2048,3525.033493
p109,summ,2050,3885.120822
p109,fall,2012,1.368958897
p109,fall,2014,5.404195062
p109,fall,2016,13.39637576
p109,fall,2018,27.17818368
p109,fall,2020,49.15763881
p109,fall,2022,80.99712351
p109,fall,2024,127.942516
p109,fall,2026,191.5796067
p109,fall,2028,275.9001933
p109,fall,2030,388.3124776
p109,fall,2032,582.9438694
p109,fall,2034,838.3109809
p109,fall,2036,1163.056814
p109,fall,2038,1562.45152
p109,fall,2040,2037.453309
p109,fall,2042,2396.647809
p109,fall,2044,2770.577208
p109,fall,2046,3150.07431
p109,fall,2048,3525.033493
p109,fall,2050,3885.120822
p109,wint,2012,1.368958897
p109,wint,2014,5.404195062
p109,wint,2016,13.39637576
p109,wint,2018,27.17818368
p109,wint,2020,49.15763881
p109,wint,2022,80.99712351
p109,wint,2024,127.942516
p109,wint,2026,191.5796067
p109,wint,2028,275.9001933
p109,wint,2030,388.3124776
p109,wint,2032,582.9438694
p109,wint,2034,838.3109809
p109,wint,2036,1163.056814
p109,wint,2038,1562.45152
p109,wint,2040,2037.453309
p109,wint,2042,2396.647809
p109,wint,2044,2770.577208
p109,wint,2046,3150.07431
p109,wint,2048,3525.033493
p109,wint,2050,3885.120822
p109,spri,2012,1.368958897
p109,spri,2014,5.404195062
p109,spri,2016,13.39637576
p109,spri,2018,27.17818368
p109,spri,2020,49.15763881
p109,spri,2022,80.99712351
p109,spri,2024,127.942516
p109,spri,2026,191.5796067
p109,spri,2028,275.9001933
p109,spri,2030,388.3124776
p109,spri,2032,582.9438694
p109,spri,2034,838.3109809
p109,spri,2036,1163.056814
p109,spri,2038,1562.45152
p109,spri,2040,2037.453309
p109,spri,2042,2396.647809
p109,spri,2044,2770.577208
p109,spri,2046,3150.07431
p109,spri,2048,3525.033493
p109,spri,2050,3885.120822
p110,summ,2012,0.150498091
p110,summ,2014,0.59411648
p110,summ,2016,1.472746175
p110,summ,2018,2.987865284
p110,summ,2020,5.404202289
p110,summ,2022,8.904513131
p110,summ,2024,14.06550954
p110,summ,2026,21.06152725
p110,summ,2028,30.33140916
p110,summ,2030,42.68958459
p110,summ,2032,64.08661339
p110,summ,2034,92.16069428
p110,summ,2036,127.8620057
p110,summ,2038,171.769928
p110,summ,2040,223.9898031
p110,summ,2042,263.4782689
p110,summ,2044,304.5866329
p110,summ,2046,346.3070889
p110,summ,2048,387.5286636
p110,summ,2050,427.1152836
p110,fall,2012,0.150498091
p110,fall,2014,0.59411648
p110,fall,2016,1.472746175
p110,fall,2018,2.987865284
p110,fall,2020,5.404202289
p110,fall,2022,8.904513131
p110,fall,2024,14.06550954
p110,fall,2026,21.06152725
p110,fall,2028,30.33140916
p110,fall,2030,42.68958459
p110,fall,2032,64.08661339
p110,fall,2034,92.16069428
p110,fall,2036,127.8620057
p110,fall,2038,171.769928
p110,fall,2040,223.9898031
p110,fall,2042,263.4782689
p110,fall,2044,304.5866329
p110,fall,2046,346.3070889
p110,fall,2048,387.5286636
p110,fall,2050,427.1152836
p110,wint,2012,0.150498091
p110,wint,2014,0.59411648
p110,wint,2016,1.472746175
p110,wint,2018,2.987865284
p110,wint,2020,5.404202289
p110,wint,2022,8.904513131
p110,wint,2024,14.06550954
p110,wint,2026,21.06152725
p110,wint,2028,30.33140916
p110,wint,2030,42.68958459
p110,wint,2032,64.08661339
p110,wint,2034,92.16069428
p110,wint,2036,127.8620057
p110,wint,2038,171.769928
p110,wint,2040,223.9898031
p110,wint,2042,263.4782689
p110,wint,2044,304.5866329
p110,wint,2046,346.3070889
p110,wint,2048,387.5286636
p110,wint,2050,427.1152836
p110,spri,2012,0.150498091
p110,spri,2014,0.59411648
p110,spri,2016,1.472746175
p110,spri,2018,2.987865284
p110,spri,2020,5.404202289
p110,spri,2022,8.904513131
p110,spri,2024,14.06550954
p110,spri,2026,21.06152725
p110,spri,2028,30.33140916
p110,spri,2030,42.68958459
p110,spri,2032,64.08661339
p110,spri,2034,92.16069428
p110,spri,2036,127.8620057
p110,spri,2038,171.769928
p110,spri,2040,223.9898031
p110,spri,2042,263.4782689
p110,spri,2044,304.5866329
p110,spri,2046,346.3070889
p110,spri,2048,387.5286636
p110,spri,2050,427.1152836
p111,summ,2012,2.214167525
p111,summ,2014,8.687267927
p111,summ,2016,21.39236792
p111,summ,2018,43.09300382
p111,summ,2020,77.35335615
p111,summ,2022,126.4314782
p111,summ,2024,198.0082604
p111,summ,2026,293.8291577
p111,summ,2028,419.1379283
p111,summ,2030,584.0328336
p111,summ,2032,867.5830391
p111,summ,2034,1233.971556
p111,summ,2036,1692.340313
p111,summ,2038,2246.267129
p111,summ,2040,2892.501592
p111,summ,2042,3358.109062
p111,summ,2044,3829.292001
p111,summ,2046,4292.304284
p111,summ,2048,4732.55112
p111,summ,2050,5136.305737
p111,fall,2012,2.214167525
p111,fall,2014,8.687267927
p111,fall,2016,21.39236792
p111,fall,2018,43.09300382
p111,fall,2020,77.35335615
p111,fall,2022,126.4314782
p111,fall,2024,198.0082604
p111,fall,2026,293.8291577
p111,fall,2028,419.1379283
p111,fall,2030,584.0328336
p111,fall,2032,867.5830391
p111,fall,2034,1233.971556
p111,fall,2036,1692.340313
p111,fall,2038,2246.267129
p111,fall,2040,2892.501592
p111,fall,2042,3358.109062
p111,fall,2044,3829.292001
p111,fall,2046,4292.304284
p111,fall,2048,4732.55112
p111,fall,2050,5136.305737
p111,wint,2012,2.214167525
p111,wint,2014,8.687267927
p111,wint,2016,21.39236792
p111,wint,2018,43.09300382
p111,wint,2020,77.35335615
p111,wint,2022,126.4314782
p111,wint,2024,198.0082604
p111,wint,2026,293.8291577
p111,wint,2028,419.1379283
p111,wint,2030,584.0328336
p111,wint,2032,867.5830391
p111,wint,2034,1233.971556
p111,wint,2036,1692.340313
p111,wint,2038,2246.267129
p111,wint,2040,2892.501592
p111,wint,2042,3358.109062
p111,wint,2044,3829.292001
p111,wint,2046,4292.304284
p111,wint,2048,4732.55112
p111,wint,2050,5136.305737
p111,spri,2012,2.214167525
p111,spri,2014,8.687267927
p111,spri,2016,21.39236792
p111,spri,2018,43.09300382
p111,spri,2020,77.35335615
p111,spri,2022,126.4314782
p111,spri,2024,198.0082604
p111,spri,2026,293.8291577
p111,spri,2028,419.1379283
p111,spri,2030,584.0328336
p111,spri,2032,867.5830391
p111,spri,2034,1233.971556
p111,spri,2036,1692.340313
p111,spri,2038,2246.267129
p111,spri,2040,2892.501592
p111,spri,2042,3358.109062
p111,spri,2044,3829.292001
p111,spri,2046,4292.304284
p111,spri,2048,4732.55112
p111,spri,2050,5136.305737
p112,summ,2012,1.935906825
p112,summ,2014,7.595514378
p112,summ,2016,18.7039285
p112,summ,2018,37.67738406
p112,summ,2020,67.63214094
p112,summ,2022,110.5424765
p112,summ,2024,173.1240019
p112,summ,2026,256.9028158
p112,summ,2028,366.4636785
p112,summ,2030,510.6357743
p112,summ,2032,758.5514229
p112,summ,2034,1078.894858
p112,summ,2036,1479.659116
p112,summ,2038,1963.972381
p112,summ,2040,2528.99273
p112,summ,2042,2936.085991
p112,summ,2044,3348.054037
p112,summ,2046,3752.878255
p112,summ,2048,4137.798026
p112,summ,2050,4490.811657
p112,fall,2012,1.935906825
p112,fall,2014,7.595514378
p112,fall,2016,18.7039285
p112,fall,2018,37.67738406
p112,fall,2020,67.63214094
p112,fall,2022,110.5424765
p112,fall,2024,173.1240019
p112,fall,2026,256.9028158
p112,fall,2028,366.4636785
p112,fall,2030,510.6357743
p112,fall,2032,758.5514229
p112,fall,2034,1078.894858
p112,fall,2036,1479.659116
p112,fall,2038,1963.972381
p112,fall,2040,2528.99273
p112,fall,2042,2936.085991
p112,fall,2044,3348.054037
p112,fall,2046,3752.878255
p112,fall,2048,4137.798026
p112,fall,2050,4490.811657
p112,wint,2012,1.935906825
p112,wint,2014,7.595514378
p112,wint,2016,18.7039285
p112,wint,2018,37.67738406
p112,wint,2020,67.63214094
p112,wint,2022,110.5424765
p112,wint,2024,173.1240019
p112,wint,2026,256.9028158
p112,wint,2028,366.4636785
p112,wint,2030,510.6357743
p112,wint,2032,758.5514229
p112,wint,2034,1078.894858
p112,wint,2036,1479.659116
p112,wint,2038,1963.972381
p112,wint,2040,2528.99273
p112,wint,2042,2936.085991
p112,wint,2044,3348.054037
p112,wint,2046,3752.878255
p112,wint,2048,4137.798026
p112,wint,2050,4490.811657
p112,spri,2012,1.935906825
p112,spri,2014,7.595514378
p112,spri,2016,18.7039285
p112,spri,2018,37.67738406
p112,spri,2020,67.63214094
p112,spri,2022,110.5424765
p112,spri,2024,173.1240019
p112,spri,2026,256.9028158
p112,spri,2028,366.4636785
p112,spri,2030,510.6357743
p112,spri,2032,758.5514229
p112,spri,2034,1078.894858
p112,spri,2036,1479.659116
p112,spri,2038,1963.972381
p112,spri,2040,2528.99273
p112,spri,2042,2936.085991
p112,spri,2044,3348.054037
p112,spri,2046,3752.878255
p112,spri,2048,4137.798026
p112,spri,2050,4490.811657
p113,summ,2012,0.519082587
p113,summ,2014,2.036616227
p113,summ,2016,5.015160578
p113,summ,2018,10.10259055
p113,summ,2020,18.13448159
p113,summ,2022,29.64020475
p113,summ,2024,46.42044421
p113,summ,2026,68.88439904
p113,summ,2028,98.26139968
p113,summ,2030,136.9188513
p113,summ,2032,203.3934846
p113,summ,2034,289.2884755
p113,summ,2036,396.7470293
p113,summ,2038,526.607919
p113,summ,2040,678.1091279
p113,summ,2042,787.2647033
p113,summ,2044,897.7273743
p113,summ,2046,1006.274542
p113,summ,2048,1109.484649
p113,summ,2050,1204.139632
p113,fall,2012,0.519082587
p113,fall,2014,2.036616227
p113,fall,2016,5.015160578
p113,fall,2018,10.10259055
p113,fall,2020,18.13448159
p113,fall,2022,29.64020475
p113,fall,2024,46.42044421
p113,fall,2026,68.88439904
p113,fall,2028,98.26139968
p113,fall,2030,136.9188513
p113,fall,2032,203.3934846
p113,fall,2034,289.2884755
p113,fall,2036,396.7470293
p113,fall,2038,526.607919
p113,fall,2040,678.1091279
p113,fall,2042,787.2647033
p113,fall,2044,897.7273743
p113,fall,2046,1006.274542
p113,fall,2048,1109.484649
p113,fall,2050,1204.139632
p113,wint,2012,0.519082587
p113,wint,2014,2.036616227
p113,wint,2016,5.015160578
p113,wint,2018,10.10259055
p113,wint,2020,18.13448159
p113,wint,2022,29.64020475
p113,wint,2024,46.42044421
p113,wint,2026,68.88439904
p113,wint,2028,98.26139968
p113,wint,2030,136.9188513
p113,wint,2032,203.3934846
p113,wint,2034,289.2884755
p113,wint,2036,396.7470293
p113,wint,2038,526.607919
p113,wint,2040,678.1091279
p113,wint,2042,787.2647033
p113,wint,2044,897.7273743
p113,wint,2046,1006.274542
p113,wint,2048,1109.484649
p113,wint,2050,1204.139632
p113,spri,2012,0.519082587
p113,spri,2014,2.036616227
p113,spri,2016,5.015160578
p113,spri,2018,10.10259055
p113,spri,2020,18.13448159
p113,spri,2022,29.64020475
p113,spri,2024,46.42044421
p113,spri,2026,68.88439904
p113,spri,2028,98.26139968
p113,spri,2030,136.9188513
p113,spri,2032,203.3934846
p113,spri,2034,289.2884755
p113,spri,2036,396.7470293
p113,spri,2038,526.607919
p113,spri,2040,678.1091279
p113,spri,2042,787.2647033
p113,spri,2044,897.7273743
p113,spri,2046,1006.274542
p113,spri,2048,1109.484649
p113,spri,2050,1204.139632
p114,summ,2012,0.749575008
p114,summ,2014,2.94095133
p114,summ,2016,7.242082715
p114,summ,2018,14.58852518
p114,summ,2020,26.18688149
p114,summ,2022,42.80158355
p114,summ,2024,67.03288786
p114,summ,2026,99.47169345
p114,summ,2028,141.8932002
p114,summ,2030,197.7160314
p114,summ,2032,293.7079314
p114,summ,2034,417.7435668
p114,summ,2036,572.9178076
p114,summ,2038,760.4418738
p114,summ,2040,979.2153845
p114,summ,2042,1136.840189
p114,summ,2044,1296.352489
p114,summ,2046,1453.09873
p114,summ,2048,1602.138052
p114,summ,2050,1738.82345
p114,fall,2012,0.749575008
p114,fall,2014,2.94095133
p114,fall,2016,7.242082715
p114,fall,2018,14.58852518
p114,fall,2020,26.18688149
p114,fall,2022,42.80158355
p114,fall,2024,67.03288786
p114,fall,2026,99.47169345
p114,fall,2028,141.8932002
p114,fall,2030,197.7160314
p114,fall,2032,293.7079314
p114,fall,2034,417.7435668
p114,fall,2036,572.9178076
p114,fall,2038,760.4418738
p114,fall,2040,979.2153845
p114,fall,2042,1136.840189
p114,fall,2044,1296.352489
p114,fall,2046,1453.09873
p114,fall,2048,1602.138052
p114,fall,2050,1738.82345
p114,wint,2012,0.749575008
p114,wint,2014,2.94095133
p114,wint,2016,7.242082715
p114,wint,2018,14.58852518
p114,wint,2020,26.18688149
p114,wint,2022,42.80158355
p114,wint,2024,67.03288786
p114,wint,2026,99.47169345
p114,wint,2028,141.8932002
p114,wint,2030,197.7160314
p114,wint,2032,293.7079314
p114,wint,2034,417.7435668
p114,wint,2036,572.9178076
p114,wint,2038,760.4418738
p114,wint,2040,979.2153845
p114,wint,2042,1136.840189
p114,wint,2044,1296.352489
p114,wint,2046,1453.09873
p114,wint,2048,1602.138052
p114,wint,2050,1738.82345
p114,spri,2012,0.749575008
p114,spri,2014,2.94095133
p114,spri,2016,7.242082715
p114,spri,2018,14.58852518
p114,spri,2020,26.18688149
p114,spri,2022,42.80158355
p114,spri,2024,67.03288786
p114,spri,2026,99.47169345
p114,spri,2028,141.8932002
p114,spri,2030,197.7160314
p114,spri,2032,293.7079314
p114,spri,2034,417.7435668
p114,spri,2036,572.9178076
p114,spri,2038,760.4418738
p114,spri,2040,979.2153845
p114,spri,2042,1136.840189
p114,spri,2044,1296.352489
p114,spri,2046,1453.09873
p114,spri,2048,1602.138052
p114,spri,2050,1738.82345
