r,season,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
p45,summ,2149.2378,2148.52208,2147.80636,2182.024105,2216.24185,2188.90916,2161.57647,2176.72934,2191.88221,2203.377335,2214.87246,2225.050765,2235.22907,2258.400085,2281.5711,2306.5886800000003,2331.60626,2365.81129,2406.28985,2452.00455,2497.71925,2544.544325,2591.3694,2642.50185,2696.2343100000003,2753.63632,2811.03833,2865.077815,2919.1173,2965.80256,3012.48782,3055.184725,3097.88163,3136.586345,3175.29106,3211.3371399999996,3247.3832199999997,3282.8924150000007,3318.4016100000003,3354.562055,3390.7225
p45,wint,1667.70531,1667.14979,1666.5942699999998,1693.14576,1719.69725,1698.4879600000002,1677.27867,1690.778795,1704.27892,1715.281335,1726.28375,1737.462985,1748.64222,1771.6213,1794.60038,1822.19085,1849.7813199999998,1890.62897,1931.47662,1973.7533,2016.02998,2059.589555,2103.1491300000002,2150.47803,2197.80693,2246.105165,2294.4034,2340.8836650000007,2387.36393,2429.05261,2470.74129,2510.867405,2550.99352,2589.231445,2627.46937,2664.70343,2701.93749,2739.476065,2777.01464,2815.4406649999996,2853.86669
p46,fall,1365.16794,1364.7128750000004,1364.25781,1385.9928,1407.7277900000001,1390.366355,1373.0049199999999,1382.73317,1392.4614199999999,1399.9554750000002,1407.44953,1414.3009550000004,1421.65704,1438.19228,1454.72752,1473.871165,1493.01481,1525.37611,1557.8143400000001,1591.678425,1625.54251,1660.621275,1695.70004,1733.7951899999996,1771.89034,1810.7324864999998,1853.2638739999998,1893.099257,1932.93464,1967.5064225,2002.078205,2033.483639,2064.889073,2093.089507,2121.289941,2147.4932805,2173.6966199999997,2199.40391,2225.1112,2251.06017,2277.0091399999997
p46,spri,1178.413,1178.02019,1177.6273800000001,1196.388915,1215.15045,1200.163925,1185.1774,1193.970955,1202.76451,1209.84235,1216.92019,1224.11682,1231.31345,1246.7849199999998,1262.25639,1280.92435,1299.59231,1327.4461299999996,1357.2962300000004,1392.266795,1427.2373599999999,1463.6682500000004,1500.09914,1543.6157335,1587.577235,1631.157952,1674.7386689999998,1714.99448,1755.250291,1789.9719530000002,1824.693615,1855.9519965,1887.2103780000002,1914.725455,1942.240532,1967.502451,1992.76437,2017.3795100000002,2041.99465,2066.514885,2091.03512
p46,summ,1564.7076,1564.186195,1563.66479,1588.5769300000004,1613.4890699999999,1593.5894349999999,1573.6898,1584.80258,1595.91536,1604.4587199999999,1613.00208,1620.7185399999996,1628.435,1645.79234,1663.14968,1683.325755,1707.6858300000001,1745.1184449999998,1782.5510600000002,1821.71017,1863.4586809999998,1908.2952289999998,1953.131777,2001.740487,2050.349197,2099.4328685,2148.51654,2194.886066,2241.255592,2281.889984000001,2322.5243760000008,2359.8923050000008,2397.260234,2431.401111,2465.541988,2497.779769,2530.01755,2561.98448,2593.95141,2626.47887,2659.00633
p46,wint,1229.42331,1229.013475,1228.60364,1248.17691,1267.75018,1252.1157050000004,1236.48123,1245.683625,1256.15097,1265.002145,1273.85332,1283.327595,1292.80187,1311.67559,1330.5493099999999,1354.1460849999999,1377.74286,1413.551485,1449.3601099999998,1487.3876300000004,1525.41515,1565.02283,1604.63051,1647.3537849999998,1690.0770599999996,1733.307345,1776.53763,1817.689635,1858.8416399999999,1895.71881,1932.59598,1967.4050399999999,2002.2141,2034.704665,2067.1952300000007,2098.42011,2129.64499,2160.87164,2192.09829,2223.65695,2255.21561
p47,fall,1114.49324,1085.4379,1056.38256,1055.220215,1054.0578699999999,1028.764615,1003.47136,1004.4321800000001,1005.393,1030.34059,1055.28818,1067.631295,1079.97441,1095.521175,1111.0679400000001,1126.008515,1140.94909,1166.0976449999998,1191.7073599999999,1218.021625,1246.0760400000001,1278.272755,1310.46947,1345.674555,1380.87964,1416.128725,1451.37781,1485.02571,1518.67361,1547.095545,1575.51748,1602.48281,1629.4493400000001,1653.46333,1677.47732,1699.58757,1721.6978199999999,1743.610295,1765.52277,1787.4601850000001,1809.3976
p47,spri,1003.84965,977.67896,951.5082699999999,950.460665,949.41306,926.631015,903.8489699999999,905.0614300000001,906.27389,929.320925,952.3679599999999,964.6908400000001,977.01372,993.072685,1009.13165,1026.624305,1046.09174,1077.27564,1108.45954,1141.659055,1174.85857,1213.2104745,1251.889827,1293.637764,1335.385701,1376.373154,1417.360607,1455.8216775,1494.282748,1526.6116140000001,1558.94048,1587.780455,1616.6204300000004,1642.0483450000004,1667.47626,1690.8212050000004,1714.16615,1737.3110149999998,1760.45588,1783.5727600000002,1806.6896399999998
p47,summ,1227.1157,1195.124485,1163.13327,1161.853215,1160.57316,1132.7239949999996,1104.87483,1105.9510050000001,1107.02718,1134.52609,1162.025,1175.688095,1189.35119,1206.602925,1224.76844,1243.58486,1262.40128,1294.674845,1328.12978,1363.26924,1398.4087,1435.8710824999996,1476.4147460000002,1520.404642,1565.311417,1609.794117,1654.276817,1696.2236775,1738.1705379999999,1773.416599,1808.6626600000002,1840.117445,1871.57223,1899.44287,1927.3135100000002,1952.9179149999998,1978.52232,2003.872935,2029.22355,2054.59759,2079.97163
p47,wint,789.0439299999999,768.4735415,747.903153,747.0798940000001,746.2566350000002,728.3496150000002,710.442595,712.558798,714.675001,733.8612455,753.04749,762.713935,772.38038,783.59679,794.8132,808.5078450000002,825.7032849999999,853.1581435,880.6130019999999,909.9835414999999,939.3540810000001,970.2497635,1001.1454460000001,1034.499919,1067.854392,1100.8666465,1133.878901,1166.798305,1199.78444,1227.7115,1255.63856,1280.7388,1305.83904,1328.036105,1350.23317,1370.752425,1391.27168,1411.606555,1431.94143,1452.1358699999998,1473.5507300000002
p48,fall,3677.7772700000005,3581.8960549999997,3486.01484,3482.17679,3478.3387399999997,3394.872925,3311.40711,3313.72064,3316.03417,3396.6788,3477.32343,3514.6867049999996,3552.04998,3597.79055,3643.53112,3683.499315,3723.46751,3779.9868549999997,3836.9152,3897.9831,3959.051,4020.436,4081.821,4149.5311999999985,4217.2414,4287.382949999998,4357.5245,4426.18945,4495.44286,4557.36639,4619.28992,4675.25259,4731.21526,4782.697515,4834.179770000001,4882.53852,4930.89727,4978.360715000002,5025.82416,5072.757229999999,5119.6903
p48,spri,3311.74138,3225.403785,3139.06619,3135.60991,3132.15363,3056.9937200000004,2981.83381,2984.55927,2987.28473,3061.02298,3134.76123,3170.77496,3206.78869,3252.05799,3297.3272899999997,3340.51305,3383.6988100000003,3447.959255,3514.7933700000003,3586.217325,3657.64128,3730.63466,3803.62804,3883.06701,3962.50598,4042.908145,4123.31031,4200.355299999998,4277.40029,4342.338470000001,4407.27665,4465.695395000001,4524.11414,4577.220525,4630.32691,4680.127085,4729.92726,4778.83183,4827.7364,4876.0108249999985,4924.356800000001
p48,summ,4049.4035,3943.83486,3838.2662200000004,3834.04031,3829.8144,3737.914925,3646.01545,3648.61969,3651.2239299999997,3740.12596,3829.02799,3870.4326,3911.83721,3962.68645,4013.5356899999997,4059.429285,4108.5545,4180.5747,4252.5949,4322.7739,4394.92465,4473.381925,4551.8392,4637.55684,4723.27448,4810.64587,4898.0172600000005,4982.292925,5066.56859,5137.410825,5208.25306,5272.06329,5335.87352,5394.28319,5452.69286,5507.469745,5562.2466300000015,5616.03254,5669.81845,5723.015939999998,5776.21343
p48,wint,2606.85331,2538.89156,2470.92981,2468.2104900000004,2465.49117,2406.328135,2347.1651,2350.987805,2354.81051,2413.4882,2472.1658899999998,2499.2396350000004,2526.31338,2558.29513,2590.27688,2616.22938,2642.18188,2688.536805,2740.36525,2801.997465,2863.62968,2927.1013399999997,2990.573,3059.5096399999998,3128.44628,3198.262375,3268.07847,3334.9562300000002,3401.8339899999996,3458.80853,3515.7830700000004,3567.595535,3619.408,3666.8362700000002,3714.2645399999997,3759.1823299999996,3804.1001200000005,3848.3312,3892.5622799999996,3936.1160299999997,3979.66978
p49,fall,120.838301,117.68803100000001,114.537761,114.41168950000001,114.285618,111.5431505,108.800683,108.8932995,108.98591599999999,111.66280800000001,114.3397,115.62117250000001,116.90264499999999,118.49662099999999,120.090597,121.5619925,123.03338799999999,125.235551,127.668676,130.105109,132.541542,135.0309795,137.52041699999998,140.25131850000002,142.98221999999998,145.7685565,148.758177,151.6368445,154.515512,156.93765249999998,159.359793,161.51457,163.66934700000004,165.60799200000002,167.546637,169.3516095,171.15658200000001,172.9215935,174.686605,176.427986,178.319385
p49,spri,108.60184199999999,105.7705555,102.939269,102.8259235,102.71257800000001,100.24785899999999,97.78314,97.901349,98.019558,100.487773,102.955988,104.2399505,105.523913,107.183443,108.842973,110.5636185,112.284264,115.05354150000001,118.011556,121.109393,124.20723000000001,127.420278,130.633326,134.097736,137.56214599999998,141.0055635,144.448981,147.68397149999996,150.91896200000002,153.6373945,156.355827,158.7530355,161.150244,163.2690225,165.387801,167.354045,169.320289,171.2399345,173.15958,175.044714,176.929848
p49,summ,132.886287,129.42190349999998,125.95752,125.8187675,125.680015,122.664296,119.648577,119.748558,119.84853899999999,122.789602,125.73066499999999,127.136758,128.542851,130.29274650000002,132.042642,133.8290075,135.621711,138.32217200000002,141.022633,143.7267385,146.58865699999996,149.61989450000002,152.65113200000005,155.952159,159.253186,162.5809955,165.908805,169.08089950000002,172.252994,174.9115845,177.570175,179.92693899999998,182.283703,184.3960515,186.5084,188.4699215,190.431443,192.3480725,194.264702,196.1565795,198.048457
p49,wint,85.97990920000001,83.73837275,81.4968363,81.40709040000002,81.31734449999999,79.3660881,77.41483170000001,77.61875605,77.8226804,79.83348769999999,81.84429499999999,82.8068735,83.769452,84.8948795,86.02030699999999,86.950357,87.88040699999999,89.56360000000002,91.609586,94.124062,96.638538,99.2558165,101.87309499999999,104.6947915,107.516488,110.33149850000001,113.14650900000001,115.79912150000001,118.451734,120.699665,122.94759599999999,124.950635,126.95367399999999,128.7465725,130.539471,132.218244,133.897017,135.5360185,137.17502,138.77930149999997,140.38358300000002
p5,fall,4949.77609,5029.209715,5108.64334,5094.86635,5081.08936,5120.36803,5159.646699999998,5243.86825,5328.0898,5439.143700000001,5550.1976,5606.80135,5663.4051,5758.33505,5853.265,5960.47445,6067.6839,6224.39135,6381.0988,6554.01065,6726.9225,6915.7122,7104.5019,7319.13445,7533.767,7759.13385,7984.5007,8206.66795,8428.8352,8636.12435,8843.4135,9043.16825,9242.923,9434.73295,9626.5429,9817.13095,10007.719,10199.0922,10393.2903,10586.0082,10778.7261
p5,spri,5360.68602,5446.719025,5532.75203,5517.825379999999,5502.89873,5545.44164,5587.98455,5679.628675,5771.2728,5891.427355,6011.58191,6070.54828,6129.51465,6226.978854999999,6324.443060000001,6429.016390000002,6533.58972,6679.2510299999985,6824.912340000001,6982.927390000001,7140.942440000001,7312.999505,7485.056570000001,7694.957329999999,7920.8081,8159.47505,8398.142,8636.2518,8874.3616,9100.4463,9326.531,9548.86645,9771.2019,9989.40045,10207.599,10428.2895,10648.98,10871.991000000002,11095.002,11318.2397,11541.4774
p5,summ,5596.10271,5685.9072799999985,5775.71185,5760.13637,5744.56089,5788.969365,5833.37784,5926.92897,6020.4801,6143.31775,6266.1554,6324.4838,6382.8122,6480.37925,6577.946300000001,6685.5525,6801.1506,6968.7175499999985,7136.2845,7320.4339500000015,7504.5834,7723.11243,7943.0221,8192.189565,8441.35703,8702.223175,8968.20898,9228.59995,9488.99092,9730.73031,9972.4697,10204.2971,10436.1245,10657.35765,10878.5908,11097.69205,11316.7933,11535.3067,11753.8201,11970.57735,12187.3346
p5,wint,5720.47519,5812.27679,5904.07839,5888.15283,5872.22727,5917.62154,5963.01581,6066.795455,6170.5751,6305.3519,6440.1287,6511.757855,6583.38701,6699.439995000001,6815.49298,6945.440945,7075.3889100000015,7261.239195,7447.08948,7650.44068,7853.79188,8074.1029899999985,8294.4141,8543.52445,8792.6348,9055.41405,9318.1933,9580.29135,9842.3894,10091.5746,10340.7598,10586.59685,10832.4339,11074.6832,11316.9325,11562.9257,11808.9189,12057.96285,12307.0068,12556.55085,12806.0949
p50,fall,7362.54449,7170.60105,6978.657609999999,6970.978875000002,6963.30014,6796.2038950000015,6629.10765,6634.749985,6640.39232,6803.490890000001,6966.589459999999,7044.66673,7122.744000000001,7219.8714,7316.9988,7406.6474,7496.2959999999985,7627.25965,7760.9937,7909.10635,8057.219,8208.5602,8359.9014,8525.90985,8691.9183,8861.294399999999,9030.6705,9193.9673,9361.04555,9507.77746,9654.50937,9785.056825,9915.60428,10033.06264,10150.521,10259.8671,10369.2132,10476.1323,10583.0514,10688.5616,10794.0718
p50,spri,6307.771320000001,6143.32962,5978.88792,5972.30464,5965.721360000001,5822.56696,5679.41256,5685.140799999999,5690.86904,5832.235699999998,5973.60236,6043.808880000001,6114.0154,6202.76375,6291.5121,6377.78525,6474.894200000002,6624.6948,6774.4954,6928.3364999999985,7082.1776,7256.356629999999,7433.95712,7625.611595,7817.266070000001,8008.0152,8198.76433,8378.315854999999,8557.86738,8708.85736,8859.84734,8993.15977,9126.4722,9244.67265,9362.8731,9472.8907,9582.9083,9690.64225,9798.3762,9904.44385,10010.5115
p50,summ,7806.94915,7603.426805,7399.90446,7391.749325,7383.594190000001,7206.4192349999985,7029.24428,7035.154479999998,7041.06468,7213.897365000001,7386.73005,7469.367225,7552.0044,7654.8142,7757.624,7852.5571500000015,7947.4903,8086.3658,8242.6424,8400.475600000002,8558.3088,8719.2991,8884.11833,9076.04871,9267.97909,9461.468084999999,9654.95708,9839.37178,10023.786479999999,10178.397055,10333.00763,10470.060835,10607.11404,10730.008820000001,10852.9036,10967.08025,11081.2569,11192.8998,11304.5427,11414.78325,11525.0238
p50,wint,5356.23045,5216.594239999999,5076.95803,5071.37019,5065.78235,4944.223025,4822.6637,4834.0341800000015,4845.40466,4969.8302349999985,5094.255810000001,5153.63354,5213.01127,5282.746950000002,5352.4826299999995,5410.268564999999,5468.0545,5543.1796,5618.3047,5709.357410000001,5819.29,5930.618145,6041.94629,6163.27428,6296.62752,6442.5498450000005,6588.47217,6727.80523,6867.138290000001,6986.482395,7105.8265,7215.03155,7324.2366,7425.87355,7527.5105,7625.4043,7723.2981,7820.2514,7917.2047,8013.0484,8108.8921
p51,fall,4144.449079999999,4036.4036149999997,3928.35815,3924.033435,3919.70872,3825.650615,3731.59251,3734.765725,3737.93894,3829.75138,3921.5638200000003,3965.51562,4009.4674200000004,4064.13665,4118.80588,4169.27114,4219.7364,4293.4542,4367.172000000001,4439.18255,4512.1136,4596.864250000001,4681.614900000001,4774.585450000001,4867.556000000001,4962.4069,5057.2578,5152.6241850000015,5250.441550000001,5332.7456550000015,5415.04976,5488.26897,5561.488179999999,5627.372904999999,5693.25763,5754.5865250000015,5815.91542,5875.88458,5935.853740000001,5995.022865,6054.191989999998
p51,spri,3648.7320799999998,3553.60971,3458.4873399999997,3454.6782450000005,3450.86915,3368.06259,3285.25603,3288.57083,3291.88563,3373.6580700000004,3455.43051,3496.041345,3536.6521799999996,3587.990335,3639.32849,3689.2322950000002,3739.1361,3813.95395,3894.6605,3983.1055,4071.5505,4162.67525,4253.8,4352.67605,4457.51775,4566.282085,4675.046420000001,4777.432455,4879.81849,4965.91188,5052.0052700000015,5128.024525000002,5204.04378,5271.4426,5338.841420000001,5401.57855,5464.31568,5525.740125,5587.16457,5647.647235,5708.1299
p51,summ,4365.02435,4251.229595000001,4137.43484,4132.87904,4128.32324,4029.259865,3930.19649,3933.4815700000004,3936.76665,4033.37289,4129.97913,4176.16843,4222.35773,4279.83789,4337.31805,4390.421675,4443.5253,4521.2767,4599.0281,4682.043400000001,4770.0114,4859.74395,4949.64858,5056.5828950000005,5163.51721,5271.314045,5379.110879999999,5481.857505,5584.60413,5670.739865,5756.8756,5833.226395000001,5909.57719,5978.057325,6046.537460000001,6110.14905,6173.76064,6235.956539999999,6298.15244,6359.56636,6420.98028
p51,wint,2923.4276600000003,2847.21118,2770.9947,2767.944825,2764.89495,2698.54859,2632.20223,2638.40929,2644.61635,2712.525645,2780.4349399999996,2812.84617,2845.2574,2883.3175100000003,2921.37762,2952.919865,2984.46211,3025.462755,3066.4634,3122.51304,3183.19853,3245.227355,3307.25618,3375.416035,3443.57589,3513.767475,3583.95906,3652.7026549999996,3721.44625,3781.30385,3841.16145,3896.8789100000004,3952.59637,4005.7105850000003,4058.8248,4110.579205,4162.333610000001,4213.824290000001,4265.31497,4316.457465,4368.6823
p52,fall,266.329387,259.38622050000004,252.44305400000002,252.165023,251.886992,245.8426605,239.798329,239.998607,240.19888500000002,246.101485,252.004085,254.8371985,257.670312,261.1967435,264.723175,268.181959,271.678654,276.8798865,282.081119,287.9008424999999,293.99544,300.232255,306.46907000000004,313.23580499999997,320.00254,326.7981,333.59366,340.514338,347.510943,353.319751,359.128559,364.250374,369.372189,373.8909675,378.409746,382.538806,386.667866,390.677273,394.68667999999997,398.592981,402.499282
p52,spri,249.714379,243.20425150000003,236.694124,236.433535,236.172946,230.505819,224.83869199999998,225.04246400000002,225.24623599999998,230.803756,236.36127599999998,239.06797450000002,241.774673,245.174798,248.57492299999998,251.80707900000002,255.03923500000002,259.8481125,264.65699,269.41385,274.17071,278.996395,283.82207999999997,290.779733,297.939697,305.02994450000006,312.1201920000001,318.770453,325.42071400000003,330.92749,336.43426600000004,341.2823,346.130334,350.3865585,354.642783,358.5212860000001,362.399789,366.16239049999996,369.924992,373.5841245,377.24325699999997
p52,summ,313.02615299999997,304.8654815,296.70481,296.378115,296.05142,288.9473465,281.843273,282.064254,282.285235,289.19771099999997,296.110187,299.3912390000001,302.6722910000001,306.738135,310.803979,314.51513650000004,318.226294,323.9271995000001,330.164253,336.3677665,342.57128,348.86248,355.15368,362.5572435,370.135437,377.754843,385.374249,392.629044,399.883839,405.905248,411.926657,417.246697,422.566737,427.326571,432.08640499999996,436.456867,440.827329,445.08146500000004,449.335601,453.507995,457.680389
p52,wint,199.74648200000001,194.5391705,189.331859,189.123309,188.914759,184.381607,179.848455,180.5059065,181.16335800000002,186.067401,190.971444,193.479823,195.988202,198.920549,201.852896,204.7336825,208.12563400000002,213.0102125,217.89479100000003,222.77827349999998,228.223681,233.7530345,239.282388,245.170321,251.058254,256.96067400000004,262.863094,268.5691435,274.275193,279.25068550000003,284.226178,288.880483,293.534788,297.956925,302.37906200000003,306.696398,311.013734,315.3746075,319.735481,324.099354,328.463227
p53,fall,7427.76982,7234.126195000002,7040.48257,7032.7299600000015,7024.97735,6856.407459999999,6687.837570000001,6693.210955000001,6698.584339999999,6862.818815000001,7027.053290000001,7105.198295,7183.3433,7280.2382,7377.1331,7465.77365,7554.4142,7687.454799999998,7833.8876,7979.2782,8124.668799999998,8272.13495,8419.6011,8580.90215,8751.040420000001,8930.418174999999,9109.79593,9280.842709999999,9451.889490000001,9594.006940000001,9736.12439,9861.8221,9987.51981,10100.138695,10212.75758,10316.239505,10419.72143,10520.469535,10621.21764,10720.072255,10818.92687
p53,spri,6388.02256,6221.488245000001,6054.95393,6048.2863849999985,6041.61884,5896.640775,5751.6627100000005,5757.335090000001,5763.007470000001,5905.991215,6048.974960000001,6119.71518,6190.4554,6279.63305,6368.8107,6455.01055,6542.6009,6691.721299999998,6840.8417,6992.93835,7145.035,7300.5974000000015,7456.1598,7624.317199999998,7801.9045799999985,7987.563679999998,8173.22278,8347.368770000001,8521.51476,8665.71882,8809.92288,8936.875055,9063.82723,9175.280325,9286.73342,9388.2943,9489.85518,9588.38962,9686.92406,9782.737255,9878.55045
p53,summ,8380.08721,8161.617819999998,7943.148429999999,7934.4071,7925.66577,7735.4748549999995,7545.28394,7550.3473349999995,7555.41073,7739.03705,7922.66337,8007.542885,8092.422399999998,8196.18785,8299.953300000001,8390.23665,8480.52,8619.811399999999,8761.4131,8897.4071,9033.4011,9186.80985,9348.4653,9527.649135,9722.91387,9919.210045,10115.50622,10302.28658,10489.06694,10643.554865,10798.042790000001,10933.94582,11069.84885,11191.151215,11312.45358,11423.449915,11534.44625,11642.322355,11750.19846,11856.02369,11961.84892
p53,wint,5194.77215,5059.345405,4923.91866,4918.50124,4913.083820000001,4795.189280000001,4677.29474,4695.507515,4713.72029,4843.692779999999,4973.66527,5044.7986200000005,5115.931970000001,5202.824735,5289.7175,5375.16344,5460.60938,5582.752079999999,5704.89478,5826.088554999999,5947.28233,6069.19275,6193.3253,6338.770635000001,6484.21597,6630.5498750000015,6776.88378,6918.81299,7060.7422,7184.5014649999985,7308.26073,7424.10592,7540.420940000001,7652.776140000001,7766.40715,7880.374195,7994.341240000001,8109.83073,8225.32022,8341.167959999999,8457.0157
p54,fall,4707.2558,4584.534215,4461.812629999999,4456.900385,4451.98814,4345.15874,4238.32934,4242.030995,4245.73265,4350.319585,4454.906520000001,4505.479789999999,4556.05306,4619.29454,4683.0896,4748.9681500000015,4814.8467,4914.86815,5014.8896,5115.98785,5217.0861,5320.640100000001,5424.1941,5537.2774,5650.3607,5765.0802,5879.7997,5989.8227,6099.8457,6192.24125,6284.6368,6367.09455,6449.5523,6524.15995,6598.7676,6667.97855,6737.1895,6805.03135,6872.8732,6939.73635,7006.5995
p54,spri,3936.73977,3834.1094700000003,3731.4791700000005,3727.369375,3723.25958,3633.9176,3544.57562,3548.3556,3552.1355799999997,3640.800115,3729.46465,3774.71802,3819.9713899999997,3878.336525,3936.70166,3999.4127799999997,4062.5174,4160.5972,4258.677,4360.195400000001,4461.7138,4566.4535,4671.1932,4784.2981,4901.69615,5025.3100749999985,5148.924,5264.55858,5380.19316,5476.549494999998,5572.90583,5657.648555,5742.39128,5816.18814,5889.9850000000015,5956.955645,6023.926289999999,6088.7387850000005,6153.55128,6216.391180000001,6279.231080000001
p54,summ,5394.8913299999995,5254.248715,5113.6061,5107.97563,5102.34516,4979.908115,4857.4710700000005,4861.3400299999985,4865.20899,4984.4976000000015,5103.78621,5160.8737200000005,5217.96123,5289.179575,5360.39792,5426.63366,5492.8694,5603.8017,5715.052,5826.87895,5938.7059,6052.9199,6167.1339,6291.8725,6421.86879,6561.2850450000005,6700.7013,6832.860825,6965.02035,7074.955889999998,7184.89143,7281.5882950000005,7378.285159999999,7463.92737,7549.569579999999,7627.70976,7705.849940000001,7781.719684999999,7857.58943,7931.863195,8006.13696
p54,wint,3715.73794,3618.868825,3521.99971,3518.1228549999996,3514.2459999999996,3429.91692,3345.5878399999997,3363.9434650000007,3382.29909,3481.061475,3579.82386,3637.645905,3695.46795,3766.267185,3837.06642,3909.83766,3982.6089,4087.51676,4192.424620000001,4298.794285,4405.16395,4512.76547,4620.3669899999995,4734.578805,4848.790620000001,4963.7571,5078.72358,5190.498965,5302.27435,5401.472309999999,5500.6702700000005,5594.481985,5688.2937,5778.771105,5869.24851,5958.925920000001,6048.60333,6140.22031,6231.83729,6323.95775,6416.078210000001
p55,fall,2235.50995,2177.2295649999996,2118.94918,2116.617325,2114.28547,2063.550455,2012.8154399999999,2014.573005,2016.33057,2065.998815,2115.66706,2139.685585,2163.70411,2193.73704,2223.76997,2251.978375,2280.18678,2321.72302,2363.2592600000003,2410.39459,2458.02607,2506.815905,2555.60574,2608.884705,2662.16367,2716.214305,2770.26494,2822.1008699999998,2873.9368,2917.47035,2961.0039,2999.8529,3038.7019,3073.85365,3109.0054,3141.6144000000004,3174.2234000000008,3206.1856,3238.1478,3269.65,3301.1522
p55,spri,1959.30667,1908.22699,1857.14731,1855.102005,1853.0567,1808.591495,1764.1262900000004,1765.9629149999998,1767.7995399999998,1811.813585,1855.82763,1877.868515,1899.9094,1927.91593,1955.9224600000002,1983.5767399999997,2011.23102,2059.3102200000008,2107.85507,2158.10222,2208.34937,2260.1904,2312.03143,2368.0127850000003,2423.99414,2484.5668,2545.68213,2602.8549550000002,2660.02778,2707.667225,2755.30667,2797.20277,2839.09887,2875.583895,2912.0689199999997,2945.180790000001,2978.29266,3010.3360399999997,3042.37942,3073.448815,3104.51821
p55,summ,2448.00989,2384.1899,2320.3699100000003,2317.814775,2315.2596399999998,2259.70344,2204.14724,2205.901245,2207.65525,2261.785195,2315.91514,2341.8193899999997,2367.7236399999997,2400.04004,2432.35644,2462.412125,2492.46781,2541.06414,2591.50828,2642.21944,2692.9306,2744.718700000001,2796.5068,2853.071,2909.6352,2966.98325,3024.3313000000007,3081.374615,3140.07699,3188.828,3237.57901,3280.38452,3323.19003,3361.0787100000002,3398.9673900000007,3433.4716799999997,3467.9759700000004,3501.42433,3534.8726899999997,3567.62197,3600.37125
p55,wint,1882.9302300000002,1833.841595,1784.7529600000003,1782.7879699999999,1780.82298,1738.09033,1695.35768,1704.65852,1713.95936,1764.00743,1814.0555,1843.3566050000002,1872.6577100000002,1908.5339,1944.4100899999999,1981.286505,2018.16292,2071.32478,2124.4866399999996,2178.388810000001,2232.29098,2286.819395,2341.34781,2399.222655,2457.0975,2515.357015,2573.61653,2630.2562199999998,2686.89591,2737.16233,2787.42875,2834.9700550000002,2882.51136,2928.356885,2974.2024100000003,3019.648935,3065.09546,3111.52086,3157.94626,3204.627895,3251.30953
p56,fall,2797.17795,2724.25484,2651.33173,2648.413,2645.49427,2582.012745,2518.53122,2520.67884,2522.82646,2584.80468,2646.7829,2676.4709199999998,2706.1589400000007,2743.0822399999997,2780.0055399999997,2814.1727650000007,2848.33999,2898.3265850000003,2948.31318,2997.11779,3051.3462,3108.9348,3166.5234,3229.23745,3291.9515,3360.93206,3430.12377,3495.9372399999997,3561.7507100000007,3617.00865,3672.2665899999997,3721.250635,3770.2346799999996,3814.177625,3858.1205700000005,3899.10929,3940.09801,3980.344,4020.58999,4060.3244549999995,4100.05892
p56,spri,2517.37256,2451.7439449999997,2386.11533,2383.48823,2380.8611300000002,2323.729725,2266.59832,2268.74456,2270.8908,2327.0586949999997,2383.2265899999998,2410.76103,2438.29547,2472.917345,2507.53922,2540.7190149999997,2573.89881,2623.360800000001,2673.59978,2731.22055,2788.84132,2847.80351,2906.7657,2970.54305,3034.3204,3099.62489,3169.59746,3235.507085,3301.41671,3356.67669,3411.9366700000005,3460.64291,3509.34915,3552.55404,3595.7589299999995,3635.910655,3676.06238,3715.4427149999997,3754.82305,3793.616325,3832.4096
p56,summ,2913.2889800000003,2837.339375,2761.38977,2758.349745,2755.3097199999997,2689.1925850000002,2623.07545,2625.30837,2627.5412899999997,2692.0890000000004,2756.63671,2787.59744,2818.55817,2857.11202,2895.6658700000007,2931.464585,2967.2633,3019.7820699999997,3074.9259399999996,3134.54097,3194.156,3254.73775,3315.3195,3381.1325500000007,3451.8019200000003,3524.6865299999995,3597.57114,3666.7063350000003,3735.8415299999997,3793.758105,3851.6746799999996,3902.87979,3954.0849,3999.8757549999996,4045.66661,4088.337225,4131.00784,4172.93786,4214.86788,4256.314295,4297.7607100000005
p56,wint,2059.3805399999997,2005.692265,1952.00399,1949.8546800000001,1947.70537,1900.96805,1854.23073,1858.72556,1863.22039,1911.04818,1958.8759699999998,1981.5434699999998,2004.2109699999999,2030.647595,2057.0842199999997,2078.6414600000003,2100.1987,2127.918825,2155.63895,2192.12928,2234.27968,2276.97847,2319.67726,2366.1248,2412.5723399999997,2460.101645,2507.63095,2555.9294800000002,2607.0090800000003,2650.611635,2694.21419,2733.987295,2773.7604,2810.7594,2847.7584,2883.42855,2919.0987,2954.524175,2989.94965,3024.9707200000007,3059.99179
