r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p32015,0.023,0.046,0.092,0.184,0.214,0.288,0.379,0.399510631,0.456640457,0.554094767,0.698657653,0.868191307,0.925,0.958,0.996,1.014,1.038,1.065,1.096,1.142,1.191
p32017,0.0135,0.027,0.054,0.126,0.15,0.218,0.322,0.334117587,0.357048339,0.411768464,0.558705726,0.685472473,0.744,0.77,0.8,0.835,0.866,0.893,0.926,0.975,1.03
p32019,0.172,0.344,0.688,1.443,1.7,2.347,3.197,3.548594433,4.478466847,5.936419232,8.484172349,10.21896605,10.707,11.25,11.568,11.896,12.247,12.564,12.827,13.09,13.479
p32021,0.01775,0.0355,0.071,0.169,0.2,0.284,0.396,0.439359518,0.519150403,0.637752213,0.815467923,0.982252155,1.028,1.05,1.091,1.119,1.15,1.162,1.205,1.235,1.28
p32023,0.26175,0.5235,1.047,4.023,5.177,8.137,12.041,12.69442477,13.79244888,15.70369758,18.13424343,20.47004631,20.246,20.488,20.726,21.045,21.53,22.06,22.569,23.299,24.142
p32027,0.01625,0.0325,0.065,0.141,0.166,0.233,0.335,0.351487614,0.412141851,0.516068656,0.70967749,0.889231657,0.961,0.995,1.01,1.061,1.089,1.115,1.144,1.171,1.206
p32029,0.043,0.086,0.172,0.3,0.342,0.42,0.503,0.540514384,0.717275149,0.906107914,1.057904332,1.204836916,1.24,1.257,1.294,1.331,1.357,1.384,1.412,1.44,1.466
p32031,2.24625,4.4925,8.985,18.01,21.547,28.535,37.029,39.45346295,43.94449241,50.09342634,68.0684299,83.65864856,88.196,90.032,91.812,93.361,94.981,96.352,98.675,101.961,105.743
p32033,0.03775,0.0755,0.151,0.303,0.352,0.468,0.623,0.640647483,0.672776543,0.701853372,0.867261156,1.019903308,1.099,1.161,1.207,1.248,1.294,1.327,1.381,1.425,1.457
p32510,0.27375,0.5475,1.095,2.176,2.515,3.265,4.172,4.519272437,5.209515374,6.088523678,8.377279932,10.50467186,11.291,11.739,11.973,12.257,12.507,12.686,12.987,13.355,13.749
p32003,9.25225,18.5045,37.009,174.817,269.106,499.652,774.053,803.7254751,851.4840043,902.4302453,985.2703841,1072.836401,1037.336,1042.221,1047.645,1056.627,1067.941,1081.197,1099.894,1120.628,1143.905
p16009,0.00125,0.0025,0.005,0.029,0.115,0.306,9.606,9.817130811,10.20713262,10.57886421,10.90082256,11.1846074,10.302,10.33,10.361,10.424,10.512,10.576,10.676,10.792,10.86
p16017,0.0055,0.011,0.022,0.115,0.525,1.393,36.124,36.92050424,38.32919213,39.64167799,40.81747549,41.82821689,38.51,38.658,38.721,38.869,39.097,39.325,39.476,39.796,40.236
p16021,0.001,0.002,0.004,0.014,0.064,0.183,8.306,8.488834594,8.808605007,9.048041611,9.219195463,9.400607148,8.629,8.689,8.739,8.768,8.815,8.832,8.86,8.903,8.92
p16055,0.0115,0.023,0.046,0.293,1.338,3.334,47.812,48.85473487,50.96891521,53.19635704,55.61270837,58.07911922,54.682,54.895,55.308,55.793,56.601,57.469,58.174,59.082,59.725
p16057,0.0165,0.033,0.066,0.402,1.076,3.139,163.404,166.964791,173.1461949,177.8111837,180.8972329,182.6590348,165.846,165.951,166.105,166.272,166.404,166.668,166.91,167.231,167.473
p16061,0.0005,0.001,0.002,0.01,0.046,0.119,2.82,2.881381025,2.989882527,3.094239014,3.188038785,3.266791269,3.006,3.015,3.021,3.032,3.063,3.085,3.107,3.14,3.168
p16069,0.00625,0.0125,0.025,0.144,0.529,1.417,42.433,43.35763206,45.08768278,46.5233177,47.69495563,48.70619675,44.57,44.654,44.715,44.809,44.935,45.105,45.309,45.553,45.793
p16001,0.02025,0.0405,0.081,0.769,3.621,8.616,61.796,63.22076934,66.3972176,70.40371571,75.56963281,82.36300592,81.786,82.617,83.81,85.251,86.935,88.74,91.09,93.416,96.213
p16003,0.00025,0.0005,0.001,0.009,0.045,0.107,0.766,0.783694768,0.829581155,0.912626675,1.019334904,1.164970988,1.201,1.228,1.252,1.283,1.314,1.358,1.408,1.452,1.517
p16013,0.002,0.004,0.008,0.075,0.353,0.839,6.02,6.153076785,6.398263848,6.6904227,7.060409435,7.609962577,7.371,7.475,7.572,7.669,7.767,7.884,8.02,8.171,8.383
p16015,0.00075,0.0015,0.003,0.027,0.126,0.299,2.138,2.186579927,2.286380756,2.424979452,2.608395369,2.865917222,2.794,2.836,2.879,2.94,3.013,3.085,3.141,3.217,3.306
p16023,0.00025,0.0005,0.001,0.006,0.031,0.074,0.533,0.544601449,0.567886972,0.606244863,0.656782273,0.728660561,0.73,0.737,0.752,0.77,0.786,0.808,0.83,0.846,0.877
p16025,0,0,0,0.004,0.021,0.05,0.356,0.36374881,0.381416623,0.407422623,0.439691488,0.48835761,0.481,0.485,0.499,0.506,0.516,0.527,0.542,0.555,0.572
p16027,0.0105,0.021,0.042,0.408,1.927,4.602,33.067,33.80309519,35.34884501,37.52633973,40.06592262,43.68530467,42.287,42.677,43.227,43.944,45.2,46.106,47.21,48.529,49.781
p16035,0.0005,0.001,0.002,0.012,0.059,0.155,3.772,3.859211394,4.010171993,4.131808627,4.282308579,4.443943513,4.157,4.194,4.225,4.259,4.306,4.337,4.355,4.405,4.457
p16037,0,0,0,0.001,0.003,0.007,0.053,0.054153615,0.057212493,0.059755318,0.06281307,0.068657986,0.083,0.097,0.119,0.154,0.194,0.235,0.269,0.298,0.325
p16039,0.00175,0.0035,0.007,0.07,0.329,0.788,5.633,5.763783816,6.056048378,6.398164871,6.833400797,7.370767013,7.249,7.285,7.351,7.473,7.596,7.792,7.929,8.112,8.347
p16045,0.001,0.002,0.004,0.037,0.177,0.422,3.052,3.119452578,3.30243226,3.574454479,3.924163883,4.501527631,4.586,4.674,4.756,4.871,4.991,5.127,5.282,5.418,5.612
p16047,0.001,0.002,0.004,0.04,0.191,0.458,3.364,3.441308969,3.588494727,3.741769369,3.945101573,4.252365585,4.217,4.229,4.286,4.356,4.465,4.587,4.711,4.824,4.941
p16049,0.00075,0.0015,0.003,0.024,0.111,0.266,1.9,1.944421309,2.027865045,2.121857021,2.308655809,2.627829045,2.705,2.778,2.86,2.928,2.995,3.11,3.176,3.246,3.362
p16053,0.001,0.002,0.004,0.035,0.163,0.387,2.782,2.845619204,3.008953358,3.240911158,3.516429921,3.91793475,3.917,3.998,4.037,4.114,4.199,4.321,4.463,4.627,4.69
p16059,0.0005,0.001,0.002,0.02,0.095,0.226,1.625,1.660370271,1.7280292,1.841550256,1.982468639,2.164941333,2.133,2.179,2.229,2.259,2.308,2.353,2.433,2.53,2.586
p16063,0.00025,0.0005,0.001,0.014,0.066,0.156,1.118,1.143356513,1.189807965,1.245083536,1.313564546,1.446247254,1.422,1.43,1.454,1.488,1.515,1.547,1.58,1.622,1.676
p16067,0.00125,0.0025,0.005,0.042,0.202,0.481,3.536,3.61603101,3.767548641,3.955802054,4.178722113,4.442836126,4.243,4.248,4.298,4.336,4.4,4.487,4.587,4.711,4.839
p16073,0.0005,0.001,0.002,0.022,0.103,0.246,1.81,1.850418807,1.932510889,2.075139226,2.264576461,2.533701161,2.537,2.592,2.639,2.683,2.756,2.86,2.917,3.02,3.128
p16075,0.001,0.002,0.004,0.036,0.172,0.411,2.962,3.031580674,3.158341535,3.351730112,3.586956877,3.859243245,3.678,3.705,3.733,3.762,3.841,3.887,4.062,4.209,4.279
p16079,0.00125,0.0025,0.005,0.025,0.111,0.295,6.965,7.122733023,7.403720446,7.680188058,7.954118199,8.246710028,7.683,7.729,7.78,7.842,7.913,7.966,8.017,8.091,8.172
p16085,0.001,0.002,0.004,0.038,0.18,0.431,3.055,3.125583176,3.261112125,3.483191811,3.801843694,4.171526343,4.118,4.177,4.212,4.322,4.43,4.502,4.613,4.819,5.006
p16087,0.0005,0.001,0.002,0.021,0.099,0.238,1.724,1.76356867,1.853049093,1.9882224,2.19515149,2.469472722,2.536,2.56,2.646,2.729,2.788,2.889,2.977,3.089,3.207
p16005,0.01125,0.0225,0.045,0.474,2.461,5.725,40.002,40.87269637,42.42624235,44.0038162,45.46454067,47.16139206,44.172,44.291,44.589,44.985,45.459,45.581,46.099,46.553,47.152
p16007,0.002,0.004,0.008,0.094,0.516,1.194,8.597,8.784125061,9.12221423,9.394622456,9.596073881,9.758293107,8.931,8.937,8.957,8.991,9.018,9.049,9.082,9.13,9.162
p16011,0.00325,0.0065,0.013,0.118,0.557,1.345,12.352,12.6208576,13.09424456,13.64268234,14.39190685,15.35613374,14.767,14.843,14.984,15.147,15.476,15.854,16.134,16.422,16.762
p16019,0.03325,0.0665,0.133,1.327,7.342,17.067,165.616,169.2320904,175.5967967,180.2839674,183.186053,184.7985063,167.504,167.63,167.873,168.246,168.691,169.026,169.287,169.761,170.066
p16029,0.0005,0.001,0.002,0.016,0.077,0.185,1.341,1.370188636,1.429252845,1.517785078,1.614406091,1.768496833,1.712,1.713,1.744,1.763,1.796,1.847,1.902,1.97,2.04
p16031,0.00125,0.0025,0.005,0.046,0.216,0.512,3.7,3.780535387,3.95401899,4.168748278,4.478461674,4.840388013,4.728,4.753,4.862,4.948,5.002,5.129,5.231,5.352,5.546
p16033,0.0005,0.001,0.002,0.019,0.109,0.248,1.717,1.755394539,1.822323865,1.871971145,1.903125815,1.924638382,1.748,1.749,1.751,1.752,1.753,1.755,1.759,1.764,1.769
p16041,0.0045,0.009,0.018,0.165,0.878,2.084,29.158,29.79266239,30.90110339,31.70182591,32.19886113,32.42650236,29.336,29.353,29.357,29.369,29.369,29.37,29.399,29.404,29.468
p16043,0,0,0,0,0,0,0.028,0.028609457,0.030725228,0.03150735,0.034161494,0.040973314,0.046,0.056,0.076,0.101,0.157,0.232,0.345,0.442,0.533
p16051,0.0025,0.005,0.01,0.1,0.488,1.156,8.77,8.971108298,9.335171844,9.627124966,9.83520434,10.00524038,9.259,9.309,9.321,9.373,9.393,9.453,9.522,9.614,9.712
p16065,0.003,0.006,0.012,0.066,0.308,0.826,21.526,21.99658536,22.81189252,23.43820866,23.89431212,24.31821569,22.178,22.248,22.31,22.351,22.401,22.49,22.586,22.704,22.8
p16071,0.004,0.008,0.016,0.228,1.328,3.02,20.857,21.31098016,22.09779584,22.66030306,22.98517559,23.09898274,20.86,20.861,20.861,20.861,20.862,20.865,20.871,20.877,20.88
p16077,0.00025,0.0005,0.001,0.011,0.051,0.122,0.872,0.893023764,0.932351745,0.991938279,1.085453924,1.217018171,1.204,1.225,1.25,1.281,1.316,1.341,1.39,1.443,1.503
p16081,0.0005,0.001,0.002,0.004,0.015,0.065,4.375,4.470227654,4.635271458,4.753263935,4.823382565,4.850354495,4.386,4.394,4.404,4.424,4.472,4.557,4.656,4.761,4.843
p16083,0.00325,0.0065,0.013,0.12,0.567,1.35,9.793,10.02659291,10.5715974,11.26768006,12.29703588,13.50790505,13.61,13.777,14.032,14.411,14.803,15.015,15.317,15.651,16.149
p30001,0.00675,0.0135,0.027,0.141,0.306,0.641,1.206,1.251663743,1.33495818,1.406966125,1.503105739,1.582455839,1.501,1.527,1.533,1.555,1.56,1.566,1.576,1.591,1.604
p30007,0.0015,0.003,0.006,0.033,0.07,0.143,0.265,0.279963972,0.318906676,0.386779877,0.490382737,0.628995743,0.687,0.717,0.749,0.775,0.785,0.787,0.799,0.854,0.883
p30023,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.003,0.006,0.012,0.022,0.037,0.054,0.088
p30029,0.00525,0.0105,0.021,0.104,0.209,0.423,0.771,0.811282459,0.892091101,1.081028026,1.444700604,2.504909102,3.456,3.959,4.342,4.785,5.25,5.768,6.181,6.694,7.374
p30039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.003,0.007,0.012,0.02,0.029
p30043,0.00125,0.0025,0.005,0.024,0.047,0.096,0.179,0.196179134,0.244742333,0.33028394,0.469445047,0.657787801,0.759,0.819,0.86,0.905,0.951,0.972,0.981,1.021,1.067
p30047,0,0,0,0.002,0.004,0.008,0.011,0.013282962,0.018011341,0.024988588,0.034161494,0.049832409,0.079,0.102,0.142,0.208,0.38,0.654,1.057,1.511,1.889
p30053,0.00075,0.0015,0.003,0.017,0.038,0.08,0.126,0.142025519,0.163161555,0.187957637,0.247946328,0.426343945,0.587,0.672,0.76,0.885,1.06,1.32,1.638,1.991,2.292
p30057,0.007,0.014,0.028,0.16,0.357,0.754,1.368,1.397776327,1.450442657,1.487364189,1.535063266,1.607925737,1.531,1.55,1.561,1.595,1.599,1.606,1.615,1.628,1.642
p30061,0,0,0,0.002,0.004,0.008,0.014,0.015326495,0.01695185,0.018469826,0.02093769,0.034328993,0.053,0.066,0.081,0.092,0.099,0.109,0.118,0.13,0.145
p30063,0.01575,0.0315,0.063,0.321,0.689,1.493,2.563,2.938599939,3.50903293,4.210033771,5.097776501,6.186970448,6.403,6.828,7.043,7.363,7.444,7.547,7.632,7.805,7.995
p30077,0,0,0,0.002,0.003,0.007,0.012,0.013282962,0.014832869,0.016296905,0.019835706,0.037651154,0.065,0.086,0.101,0.113,0.129,0.139,0.155,0.168,0.198
p30081,0.00125,0.0025,0.005,0.025,0.05,0.102,0.187,0.206396797,0.242623352,0.299863051,0.408835945,0.747486138,1.17,1.347,1.508,1.667,1.9,2.2,2.57,2.913,3.259
p30089,0.0005,0.001,0.002,0.008,0.02,0.043,0.08,0.085828371,0.098532628,0.118424176,0.143257878,0.25137682,0.364,0.448,0.521,0.582,0.623,0.674,0.743,0.806,0.883
p30093,0.014,0.028,0.056,0.301,0.66,1.319,2.417,2.592221156,3.005774886,3.573368019,4.314266105,5.396296222,5.735,5.996,6.148,6.354,6.375,6.432,6.49,6.555,6.625
p30003,0.00125,0.0025,0.005,0.029,0.064,0.133,0.219,0.230919189,0.251099277,0.281393225,0.38349032,0.568089465,0.704,0.793,0.849,0.904,0.959,1.004,1.029,1.056,1.108
p30005,0.00175,0.0035,0.007,0.037,0.078,0.158,0.294,0.315725793,0.346453432,0.401990321,0.492586705,0.64782132,0.733,0.779,0.811,0.838,0.87,0.898,0.911,0.938,0.967
p30009,0.00375,0.0075,0.015,0.076,0.159,0.328,0.587,0.632473353,0.774487643,1.006062264,1.343318105,1.828295724,2.053,2.145,2.223,2.316,2.349,2.398,2.447,2.496,2.522
p30013,0.01725,0.0345,0.069,0.354,0.759,1.624,2.815,3.106169616,3.614981992,4.376262201,5.324785139,6.894590659,7.576,7.876,8.106,8.322,8.339,8.488,8.607,8.72,8.872
p30015,0.001,0.002,0.004,0.02,0.04,0.083,0.156,0.16654791,0.185410858,0.248799415,0.361450647,0.545941727,0.674,0.734,0.782,0.816,0.847,0.868,0.889,0.917,0.957
p30031,0.00525,0.0105,0.021,0.1,0.205,0.423,0.783,0.831717785,0.95883901,1.161426091,1.436986718,1.809470147,1.954,2.03,2.094,2.192,2.211,2.247,2.367,2.51,2.626
p30035,0.00075,0.0015,0.003,0.014,0.028,0.059,0.109,0.116481361,0.129257856,0.149931525,0.184031274,0.322249579,0.481,0.566,0.624,0.672,0.737,0.782,0.809,0.85,0.896
p30041,0.0025,0.005,0.01,0.082,0.151,0.292,0.468,0.495556666,0.538221234,0.6627408,0.873873058,1.208159076,1.42,1.541,1.604,1.678,1.747,1.803,1.843,1.921,1.993
p30049,0.026,0.052,0.104,0.543,1.163,2.413,4.498,4.750191626,5.223288752,5.746288675,6.415748982,7.185833406,7.336,7.416,7.689,7.778,7.921,7.945,7.981,8.027,8.125
p30051,0.0005,0.001,0.002,0.007,0.015,0.032,0.059,0.063349512,0.070985871,0.091262668,0.125626139,0.18050406,0.215,0.229,0.241,0.25,0.256,0.266,0.27,0.275,0.277
p30059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.004,0.007,0.01,0.015
p30067,0.00075,0.0015,0.003,0.013,0.027,0.057,0.105,0.112394295,0.120781931,0.135807541,0.190643177,0.293457521,0.364,0.41,0.449,0.484,0.53,0.573,0.607,0.644,0.703
p30071,0.003,0.006,0.012,0.072,0.165,0.322,0.545,0.587515635,0.669598071,0.783337896,0.946603981,1.183796565,1.255,1.287,1.323,1.357,1.385,1.41,1.415,1.424,1.446
p30073,0.0005,0.001,0.002,0.011,0.023,0.046,0.085,0.089915436,0.099592118,0.116251255,0.169705487,0.275739331,0.362,0.401,0.43,0.454,0.488,0.506,0.516,0.531,0.548
p30095,0,0,0,0.002,0.006,0.013,0.017,0.017370027,0.018011341,0.028247969,0.052895217,0.09191311,0.122,0.123,0.124,0.127,0.137,0.154,0.18,0.215,0.258
p30097,0.00075,0.0015,0.003,0.012,0.025,0.051,0.094,0.100133099,0.110187024,0.130375239,0.181827307,0.284598426,0.354,0.395,0.427,0.452,0.464,0.479,0.494,0.514,0.535
p30099,0.001,0.002,0.004,0.018,0.037,0.075,0.14,0.149177883,0.165280537,0.194476399,0.288719724,0.45292123,0.579,0.641,0.688,0.741,0.775,0.803,0.825,0.839,0.861
p30101,0.00025,0.0005,0.001,0.005,0.011,0.023,0.04,0.044957718,0.052974531,0.06518762,0.08375076,0.136208585,0.196,0.235,0.271,0.299,0.321,0.34,0.366,0.394,0.424
p30033,0.001,0.002,0.004,0.019,0.04,0.084,0.156,0.165526144,0.18752984,0.220551447,0.265578067,0.322249579,0.345,0.347,0.35,0.365,0.382,0.402,0.452,0.498,0.537
p30105,0.0035,0.007,0.014,0.09,0.169,0.332,0.553,0.578319738,0.675955015,0.844179675,1.075536071,1.400844392,1.585,1.59,1.599,1.687,1.7,1.791,2.46,3.092,3.626
p30027,0.00425,0.0085,0.017,0.16,0.288,0.551,0.856,0.926742053,1.0955133,1.353729569,1.738930246,2.245780574,2.458,2.569,2.646,2.755,2.836,2.912,2.952,2.984,3.003
p30037,0.00125,0.0025,0.005,0.028,0.06,0.127,0.238,0.246245683,0.260634692,0.275960923,0.295331626,0.324464353,0.318,0.321,0.324,0.329,0.333,0.334,0.334,0.335,0.335
p30045,0.003,0.006,0.012,0.064,0.14,0.28,0.513,0.537449085,0.58166035,0.633406371,0.703065588,0.79621116,0.8,0.806,0.818,0.842,0.85,0.856,0.877,0.896,0.915
p30065,0.00225,0.0045,0.009,0.047,0.104,0.208,0.386,0.3944018,0.419558285,0.446535195,0.480464884,0.511612734,0.492,0.493,0.497,0.506,0.524,0.546,0.553,0.56,0.568
p30069,0.00025,0.0005,0.001,0.008,0.016,0.034,0.064,0.067436577,0.076283325,0.088003287,0.10468845,0.128456877,0.136,0.138,0.142,0.146,0.15,0.153,0.156,0.16,0.163
p30075,0.00075,0.0015,0.003,0.018,0.039,0.081,0.137,0.152243182,0.186470349,0.239021272,0.315167332,0.421914398,0.476,0.497,0.512,0.524,0.542,0.56,0.569,0.581,0.589
p30087,0.01325,0.0265,0.053,0.299,0.649,1.349,2.477,2.553394036,2.683689738,2.832402075,2.986375772,3.201455444,3.082,3.092,3.13,3.185,3.22,3.236,3.241,3.246,3.251
p30103,0.0005,0.001,0.002,0.01,0.021,0.043,0.079,0.084806605,0.097473137,0.116251255,0.142155895,0.178289286,0.195,0.201,0.209,0.215,0.218,0.222,0.222,0.222,0.222
p30107,0.00275,0.0055,0.011,0.061,0.136,0.279,0.504,0.526209655,0.567886972,0.616023006,0.683229881,0.771848649,0.775,0.787,0.797,0.813,0.816,0.824,0.826,0.829,0.833
p30111,0.033,0.066,0.132,0.666,1.411,3.015,5.2,5.899678737,7.134609829,9.050214532,11.69865874,15.61636965,17.314,18.141,18.754,19.436,19.757,20.387,20.61,20.854,21.114
p56003,0.00025,0.0005,0.001,0.002,0.004,0.007,0.01,0.013282962,0.025427775,0.064101159,0.168603503,0.249162046,0.361,0.557,0.851,1.227,1.557,1.856,2.071,2.243,2.383
p56013,0.0065,0.013,0.026,0.106,0.328,0.996,1.877,2.850728035,4.07374143,5.694138579,7.933180509,8.86906145,8.978,9.47,10.049,10.821,11.466,12.049,12.709,13.38,14.069
p56017,0.0005,0.001,0.002,0.007,0.015,0.033,0.057,0.111372529,0.247920805,0.476956084,0.835303629,0.997755571,1.082,1.228,1.392,1.515,1.62,1.687,1.747,1.819,1.907
p56023,0,0,0,0.001,0.001,0.002,0.002,0.003065299,0.007416434,0.024988588,0.065017037,0.087483563,0.119,0.194,0.307,0.446,0.584,0.701,0.827,0.922,1.02
p56029,0.002,0.004,0.008,0.025,0.056,0.131,0.227,0.538470851,1.702601425,3.614653511,6.459828329,7.607747804,8.052,8.859,9.678,10.469,11.178,11.821,12.452,12.865,13.245
p56035,0.00025,0.0005,0.001,0.003,0.004,0.007,0.009,0.015326495,0.052974531,0.141239843,0.337207006,0.469532033,0.663,0.997,1.423,1.848,2.205,2.46,2.655,2.824,2.921
p56037,0.00625,0.0125,0.025,0.074,0.166,0.369,0.633,1.176053035,2.541717995,4.896676698,8.469846561,10.24665072,10.898,11.934,12.778,13.399,14.184,14.67,15.394,16.354,17.255
p56039,0,0,0,0,0,0,0,0,0,0,0,0.001107387,0.002,0.005,0.012,0.025,0.043,0.088,0.169,0.294,0.467
p56041,0.00125,0.0025,0.005,0.018,0.038,0.067,0.093,0.146112584,0.334799036,0.783337896,1.564816825,2.040914003,2.446,2.945,3.496,4.156,4.789,5.276,5.689,5.987,6.367
p56043,0,0,0,0.001,0.001,0.002,0.002,0.005108832,0.011654397,0.035853191,0.091464645,0.129564264,0.197,0.331,0.533,0.792,1.039,1.235,1.384,1.451,1.555
p56019,0,0,0,0.001,0.001,0.002,0.002,0.002043533,0.009535416,0.051063635,0.147665813,0.203759184,0.301,0.5,0.816,1.225,1.65,1.995,2.237,2.443,2.611
p56033,0,0,0,0.001,0.002,0.003,0.003,0.003065299,0.012713887,0.03476673,0.110198368,0.16278587,0.265,0.475,0.857,1.395,2.036,2.714,3.149,3.564,3.871
p56005,0.00025,0.0005,0.001,0.003,0.005,0.007,0.009,0.010217663,0.029665737,0.139066922,0.393408174,0.569196852,0.871,1.488,2.5,3.843,5.346,6.547,7.423,8.123,8.869
p56011,0,0,0,0,0,0,0.001,0.001021766,0.001059491,0.014123984,0.045181331,0.068657986,0.11,0.194,0.337,0.536,0.749,0.961,1.138,1.283,1.397
p56045,0.00225,0.0045,0.009,0.037,0.124,0.282,0.614,1.090224664,1.731207672,2.511896278,3.388599815,3.591255623,3.458,3.499,3.602,3.691,3.797,3.911,4.054,4.215,4.368
p56001,0.0005,0.001,0.002,0.004,0.006,0.009,0.011,0.017370027,0.054034022,0.16405551,0.408835945,0.538190019,0.741,1.18,1.822,2.643,3.406,3.871,4.293,4.705,4.948
p56007,0.00025,0.0005,0.001,0.002,0.003,0.005,0.006,0.007152364,0.015892359,0.063014699,0.189541193,0.279061491,0.441,0.75,1.251,1.903,2.527,3.006,3.31,3.659,3.877
p56009,0.00025,0.0005,0.001,0.002,0.003,0.005,0.006,0.008174131,0.022249303,0.076052223,0.214886818,0.297887068,0.439,0.723,1.166,1.694,2.173,2.583,2.875,3.098,3.265
p56015,0.00525,0.0105,0.021,0.085,0.268,0.89,1.586,2.291821858,3.324681563,4.732621189,6.528151318,7.089490748,6.879,7.086,7.303,7.475,7.682,7.902,8.171,8.416,8.655
p56021,0.0355,0.071,0.142,0.574,1.791,4.486,8.896,14.16679004,21.38581815,30.49259556,41.45993197,44.04742018,42.505,43.325,44.086,44.886,45.756,46.765,47.937,49.448,50.827
p56025,0.00625,0.0125,0.025,0.078,0.169,0.332,0.58,1.137225915,2.470732124,4.680471093,8.033461024,9.814769838,10.875,12.667,14.902,17.376,19.793,21.559,22.902,23.767,24.822
p56027,0.00075,0.0015,0.003,0.015,0.059,0.096,0.229,0.389292968,0.614504559,0.912626675,1.290422889,1.370944946,1.32,1.341,1.369,1.401,1.452,1.488,1.532,1.585,1.648
p56031,0.00375,0.0075,0.015,0.053,0.133,0.345,0.663,1.136204149,1.861525018,2.854131282,4.071829696,4.443943513,4.39,4.51,4.649,4.835,5.035,5.225,5.395,5.571,5.768
p49001,0.0205,0.041,0.082,0.826,1.694,2.402,3.431,3.508745546,3.64570722,3.761325655,3.83049527,4.037532532,3.824,3.826,3.866,3.872,3.994,4.173,4.36,4.552,4.684
p49003,0.09925,0.1985,0.397,4.723,9.768,13.813,18.926,19.4196907,20.2616986,20.97737601,21.64295947,22.32713409,20.8,20.91,21.001,21.08,21.338,21.807,22.415,23.228,23.751
p49005,0.14175,0.2835,0.567,6.395,13.671,19.493,26.638,27.3833374,28.75245642,30.10364277,31.65778715,33.63133927,32.234,32.331,32.488,32.922,33.579,34.37,35.427,36.862,38.215
p49007,0.04075,0.0815,0.163,1.638,3.546,5.215,7.418,7.585593166,7.932406265,8.294038144,8.645061966,9.526849251,9.329,9.379,9.522,9.628,9.93,10.35,10.856,11.571,12.095
p49011,0.3845,0.769,1.538,16.628,32.129,44.869,61.492,63.41388317,66.92378444,70.22010392,73.71609626,78.3155069,74.396,75.001,75.582,76.045,78.133,81.824,85.967,91.128,94.108
p49015,0.0265,0.053,0.106,0.948,1.818,2.507,3.525,3.620118075,3.801452341,3.982963562,4.135744749,4.408507133,4.203,4.22,4.274,4.305,4.431,4.626,4.885,5.226,5.459
