r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p26031,0.00775,0.0155,0.031,0.058,0.109,0.259,0.43,0.439357898,0.45662223,0.469252222,0.481291935,0.560783407,0.599,0.611,0.632,0.653,0.677,0.97,1.502,2.239,3.374
p26033,0.00975,0.0195,0.039,0.067,0.133,0.346,0.622,0.635536308,0.661095757,0.686498621,0.711475034,0.731119984,0.992,1.012,1.369,1.72,2.05,2.865,3.622,4.492,5.442
p26035,0.0135,0.027,0.054,0.097,0.188,0.46,0.8,0.817410042,0.848618111,0.877675452,0.919631043,1.040822852,1.048,1.073,1.113,1.377,1.988,2.899,4.043,5.531,7.471
p26037,0.0295,0.059,0.118,0.22,0.416,0.979,1.592,1.626645984,1.687701188,1.742316119,1.865694594,2.143586277,2.186,2.232,2.323,2.403,2.746,4.343,6.199,8.599,11.877
p26039,0.0045,0.009,0.018,0.033,0.063,0.154,0.249,0.254418876,0.263802634,0.271557999,0.283048117,0.295323806,0.286,0.294,0.303,0.421,0.534,0.731,1.056,1.503,2.095
p26045,0.0215,0.043,0.086,0.176,0.319,0.691,1.104,1.128025859,1.169630955,1.204631282,1.236821151,1.778579326,2.463,2.487,2.911,3.317,3.72,4.877,6.237,8.609,12.822
p26047,0.01275,0.0255,0.051,0.094,0.18,0.432,0.746,0.762234865,0.791407902,0.815760228,0.85354977,0.978882278,0.996,1.014,1.042,1.07,1.424,2.166,2.808,3.644,4.885
p26049,0.0965,0.193,0.386,0.747,1.392,3.174,4.997,5.105747477,5.296182196,5.449625917,5.651050156,6.805720517,7.185,7.317,7.634,7.913,10.742,16.659,23.489,33.401,47.786
p26051,0.01225,0.0245,0.049,0.086,0.168,0.426,0.745,0.761213102,0.789289005,0.814673996,0.842536225,0.884865336,1.601,1.62,2.435,3.239,4.033,5.043,6.329,7.932,9.789
p26055,0.028,0.056,0.112,0.214,0.402,0.932,1.575,1.609276021,1.668631118,1.71516032,1.753356431,2.244239709,2.529,2.558,2.688,2.792,2.897,4.429,6.075,8.464,12.643
p26057,0.00825,0.0165,0.033,0.061,0.116,0.276,0.45,0.459793149,0.476751748,0.490976862,0.512129862,0.566313815,0.573,0.586,0.607,0.951,1.281,1.987,2.868,4.016,5.519
p26059,0.011,0.022,0.044,0.082,0.155,0.363,0.591,0.603861669,0.626133962,0.644135573,0.713677743,0.831773416,0.864,0.874,0.897,0.92,1.205,1.93,2.652,3.733,5.223
p26063,0.00675,0.0135,0.027,0.051,0.096,0.219,0.399,0.407683259,0.422719883,0.436665262,0.453758071,0.564101652,0.619,0.63,0.649,0.668,0.689,1.51,2.559,3.925,6.029
p26065,0.054,0.108,0.216,0.448,0.797,1.679,3.066,3.132723988,3.250387473,3.344508312,3.413097726,3.940968991,4.68,4.728,4.851,5.666,6.828,8.921,11.473,18.983,37.423
p26067,0.00875,0.0175,0.035,0.071,0.129,0.281,0.43,0.439357898,0.45662223,0.472510918,0.498913608,0.620511817,0.709,0.727,0.751,0.775,0.801,1.591,2.603,4.049,6.137
p26069,0.0195,0.039,0.078,0.139,0.273,0.684,1.178,1.203636287,1.24908958,1.29044361,1.354666087,1.4301636,2.049,2.08,2.552,3.322,4.06,4.988,6.294,7.872,9.682
p26073,0.02675,0.0535,0.107,0.189,0.37,0.922,1.683,1.719626377,1.783051538,1.838990767,1.917458258,2.196678197,2.236,2.27,2.319,2.366,3.459,4.891,6.795,9.565,13.295
p26075,0.0575,0.115,0.23,0.421,0.807,1.946,3.372,3.445383329,3.57563811,3.687757622,4.30629626,5.090187846,6.226,6.298,7.162,8.725,10.689,13.635,18.102,24.856,34.136
p26079,0.00375,0.0075,0.015,0.028,0.054,0.13,0.208,0.212526611,0.220365252,0.228108719,0.237892581,0.247762294,0.261,0.269,0.279,0.411,0.537,0.789,0.978,1.238,1.581
p26081,0.20925,0.4185,0.837,1.587,2.984,6.964,12.018,12.27954236,12.73774726,13.11951003,15.16014527,19.14295547,25.233,25.513,30.144,35.01,40.201,49.933,62.265,85.734,122.669
p26085,0.017,0.034,0.068,0.118,0.234,0.593,1.055,1.077959493,1.119836884,1.159009538,1.211489996,1.283054737,1.454,1.48,1.785,2.094,2.404,2.967,4.07,5.434,6.976
p26087,0.02025,0.0405,0.081,0.155,0.289,0.662,1.079,1.102481795,1.144204195,1.180734178,1.346956605,1.588333278,1.705,1.737,1.784,1.831,2.698,3.977,5.454,7.762,10.815
p26089,0.006,0.012,0.024,0.044,0.084,0.201,0.335,0.342290455,0.360212432,0.378008734,0.410805244,0.45681173,0.453,0.463,0.48,0.496,0.513,0.798,1.149,1.681,2.424
p26091,0.02925,0.0585,0.117,0.215,0.408,0.977,1.696,1.73290929,1.796824366,1.848766855,2.091472276,2.466562125,3.767,3.807,3.881,5.132,6.304,8.146,10.326,13.983,19.009
p26093,0.04925,0.0985,0.197,0.375,0.702,1.632,2.773,2.83334756,2.938909665,3.027328569,3.329394781,4.090290016,4.377,4.432,4.542,5.294,7.081,10.062,14.396,21.3,30.789
p26095,0.001,0.002,0.004,0.007,0.015,0.038,0.069,0.070501616,0.073101935,0.07603624,0.078196172,0.080743962,0.076,0.078,0.081,0.085,0.13,0.187,0.264,0.364,0.481
p26097,0.01625,0.0325,0.065,0.11,0.219,0.565,1.012,1.034023704,1.072161709,1.104697939,1.135496533,1.16581008,1.568,1.591,1.955,2.443,2.914,3.613,4.445,5.35,6.317
p26099,0.24025,0.4805,0.961,1.84,3.436,7.909,12.968,13.25021679,13.74634207,14.16772391,15.30772678,18.73702349,20.478,20.781,21.4,24.254,29.861,41.953,58.165,83.21,119.098
p26101,0.00875,0.0175,0.035,0.066,0.123,0.288,0.468,0.478184875,0.495821818,0.510529037,0.539663726,0.62272398,0.962,0.975,1.317,1.644,1.978,2.442,3.314,4.465,5.893
p26105,0.01425,0.0285,0.057,0.103,0.2,0.489,0.869,0.887911659,0.920660598,0.953711691,1.026462433,1.171340489,1.206,1.227,1.258,1.291,1.828,2.869,4.305,6.199,8.587
p26107,0.02025,0.0405,0.081,0.145,0.282,0.695,1.228,1.254724415,1.301002548,1.346927673,1.384402659,1.580590707,1.604,1.634,1.678,1.724,2.249,3.891,6.623,10.012,14.294
p26111,0.0325,0.065,0.13,0.231,0.452,1.127,1.948,1.990393453,2.063805345,2.130100941,2.199405021,2.339362733,2.678,2.713,3.153,3.831,4.819,6.084,7.83,9.973,12.633
p26113,0.00325,0.0065,0.013,0.024,0.045,0.111,0.188,0.19209136,0.199176286,0.206384079,0.21586549,0.238913641,0.242,0.248,0.257,0.266,0.37,0.553,0.782,1.094,1.539
p26115,0.04375,0.0875,0.175,0.331,0.623,1.45,2.443,2.496165917,2.589291716,2.664527083,2.882244837,3.481945098,3.65,3.699,3.81,3.918,4.54,6.843,9.646,14.025,20.365
p26117,0.0255,0.051,0.102,0.186,0.358,0.859,1.475,1.507099766,1.562686285,1.60653712,1.676261613,1.896930064,1.906,1.934,1.983,2.028,2.403,3.13,4.4,6.117,8.52
p26119,0.0035,0.007,0.014,0.025,0.048,0.119,0.198,0.202308985,0.209770769,0.216160167,0.22798039,0.240019722,0.234,0.239,0.247,0.345,0.443,0.617,0.844,1.137,1.531
p26121,0.065,0.13,0.26,0.485,0.922,2.188,3.663,3.742716232,3.880759229,3.996247508,4.601459277,5.366708264,6.296,6.373,7.286,8.416,10.225,13.177,17.268,23.618,32.091
p26123,0.0105,0.021,0.042,0.077,0.147,0.35,0.594,0.606926956,0.629312307,0.648480501,0.707069616,0.825136926,0.867,0.883,0.91,0.936,0.964,1.339,1.987,2.962,4.31
p26125,0.397,0.794,1.588,3.053,5.688,13.074,24.622,25.15783758,26.091034,26.85382737,29.37312564,35.11145654,42.694,43.281,49.678,57.955,67.72,86.986,113.287,173.774,268.378
p26127,0.0115,0.023,0.046,0.081,0.158,0.393,0.676,0.690711486,0.71618707,0.737551524,0.77094818,0.818500436,0.784,0.802,0.828,1.073,1.3,1.985,2.834,3.878,5.132
p26129,0.0155,0.031,0.062,0.111,0.216,0.536,0.94,0.9604568,0.995881429,1.028661699,1.080428806,1.177976979,1.364,1.384,1.631,1.883,2.359,3.244,4.336,5.785,7.575
p26133,0.01125,0.0225,0.045,0.079,0.155,0.383,0.686,0.700929111,0.726781554,0.75167254,0.779759016,0.846152478,0.829,0.845,0.87,0.894,1.383,2.301,3.295,4.505,6.084
p26135,0.009,0.018,0.036,0.062,0.123,0.316,0.558,0.570143505,0.592231616,0.610462381,0.632177507,0.654800349,0.8,0.815,1.025,1.341,1.644,2.022,2.768,3.641,4.581
p26137,0.009,0.018,0.036,0.068,0.127,0.295,0.476,0.486358975,0.505356853,0.524650053,0.569400298,0.663649002,0.846,0.86,1.051,1.242,1.431,1.983,2.702,3.72,5.109
p26139,0.05575,0.1115,0.223,0.44,0.806,1.794,2.764,2.824151697,2.930434078,3.022983641,3.114630645,3.850270294,4.114,4.183,4.317,5.225,6.571,9.228,13.055,18.354,26.045
p26141,0.007,0.014,0.028,0.05,0.098,0.246,0.43,0.439357898,0.455562781,0.469252222,0.481291935,0.504373242,0.485,0.497,0.511,0.524,0.538,0.881,1.217,1.614,2.084
p26143,0.01875,0.0375,0.075,0.133,0.258,0.64,1.09,1.113721183,1.155858127,1.19268273,1.230213024,1.314025024,1.996,2.023,2.799,3.567,4.309,5.339,6.909,8.78,10.981
p26145,0.048,0.096,0.192,0.366,0.688,1.595,2.751,2.810868783,2.91666125,3.000172769,3.391070635,4.130108957,4.664,4.719,5.07,5.441,5.803,7.643,10.218,15.102,22.566
p26147,0.06075,0.1215,0.243,0.445,0.852,2.055,4,4.087050212,4.237793316,4.36230769,4.577229477,5.270479159,6.739,6.822,7.742,9.21,10.673,13.647,17.834,24.857,36.251
p26151,0.0105,0.021,0.042,0.076,0.145,0.352,0.601,0.614079294,0.636728446,0.653911661,0.680637107,0.773151087,0.784,0.794,0.814,1.079,1.401,1.81,2.516,3.465,4.839
p26153,0.00625,0.0125,0.025,0.043,0.085,0.219,0.392,0.400530921,0.415303745,0.427975406,0.438339108,0.449069158,0.476,0.485,0.56,0.634,0.84,1.101,1.343,1.609,1.891
p26155,0.01625,0.0325,0.065,0.12,0.229,0.544,0.938,0.958413275,0.994821981,1.027575467,1.060604424,1.284160819,1.407,1.433,1.479,1.524,1.983,3.106,4.521,6.528,9.234
p26157,0.01525,0.0305,0.061,0.11,0.213,0.524,0.895,0.914477485,0.948206254,0.978695027,1.052894942,1.151431019,1.154,1.179,1.211,1.467,1.948,2.546,3.378,4.532,5.993
p26161,0.0965,0.193,0.386,0.725,1.369,3.222,5.196,5.309078226,5.509131311,5.676648404,6.407680726,7.549007399,8.999,9.158,10.661,12.079,13.372,16.52,21.432,28.752,38.344
p26163,0.51125,1.0225,2.045,3.879,7.282,16.977,27.476,28.07394791,29.13059125,31.45401987,34.57702585,41.15729895,48.852,49.703,56.771,68.42,82.089,104.68,138.24,188.1,255.894
p26165,0.008,0.016,0.032,0.06,0.112,0.261,0.43,0.439357898,0.455562781,0.46816599,0.482393289,0.585117204,0.62,0.631,0.653,0.676,0.694,1.05,1.614,2.41,3.599
p26021,0.013,0.026,0.052,0.126,0.208,0.366,0.595,0.607948719,0.630371756,0.646308037,0.656407307,0.661436839,0.901,0.905,0.911,0.919,0.93,0.948,1.765,3.108,4.948
p26027,0.01525,0.0305,0.061,0.109,0.212,0.518,0.876,0.895063996,0.928076736,0.953711691,0.975800124,1.010958647,0.969,0.985,1,1.013,1.041,1.074,1.987,3.171,4.631
p26077,0.05225,0.1045,0.209,0.405,0.754,1.724,2.682,2.740367167,2.841440418,2.916532906,2.972555909,3.174454394,3.263,3.293,3.323,3.349,3.42,3.53,6.597,10.629,15.639
p26149,0.0035,0.007,0.014,0.034,0.057,0.1,0.149,0.15224262,0.157857801,0.161848567,0.165203181,0.178079149,0.245,0.247,0.25,0.254,0.26,0.274,0.622,1.223,2.081
p26159,0.00875,0.0175,0.035,0.068,0.126,0.288,0.444,0.453662574,0.470395058,0.483373238,0.494508189,0.50990365,0.509,0.518,0.527,0.537,0.557,0.581,1.134,2.014,3.28
p18001,0.0015,0.003,0.006,0.017,0.066,0.125,0.225,0.237048912,0.265921531,0.398647142,0.671826271,1.285266901,2.045,2.946,4.132,5.58,7.393,8.308,9.358,10.548,11.752
p18003,0.01325,0.0265,0.053,0.179,0.593,1.266,2.619,2.828238747,3.25250637,4.254770723,6.323977781,10.95463286,17.194,25.579,36.53,49.61,65.949,73.839,82.352,91.072,99.757
p18007,0.0005,0.001,0.002,0.004,0.02,0.035,0.054,0.05619694,0.059329106,0.067346384,0.091412427,0.178079149,0.293,0.442,0.652,0.929,1.293,1.473,1.702,1.971,2.284
p18009,0.00075,0.0015,0.003,0.009,0.029,0.061,0.125,0.141003232,0.172690078,0.238971039,0.370055126,0.685770636,1.063,1.606,2.26,3.001,3.825,4.236,4.664,5.087,5.486
p18011,0.01125,0.0225,0.045,0.199,0.844,1.755,3.986,4.075810824,4.230377178,4.375342474,4.572824059,4.929806004,5.043,5.484,6.134,6.958,8.149,8.852,9.673,10.644,11.713
p18015,0.0015,0.003,0.006,0.015,0.08,0.129,0.171,0.175743159,0.184344009,0.221591327,0.381068672,0.683558472,0.938,1.013,1.125,1.287,1.603,1.855,2.182,2.613,3.114
p18017,0.00125,0.0025,0.005,0.014,0.052,0.108,0.188,0.195156648,0.208711321,0.240057271,0.365649708,0.686876717,1.172,1.7,2.483,3.488,4.895,5.447,6.12,6.892,7.738
p18023,0.0025,0.005,0.01,0.018,0.065,0.14,0.242,0.261571214,0.307240015,0.37583627,0.556184044,1.03971677,1.66,2.335,3.209,4.23,5.457,6.049,6.783,7.618,8.572
p18033,0.00225,0.0045,0.009,0.023,0.111,0.186,0.279,0.287115277,0.313596705,0.36497395,0.523143408,0.8870775,1.311,1.744,2.342,3.077,3.992,4.547,5.19,5.92,6.77
p18035,0.02475,0.0495,0.099,0.527,2.68,5.559,11.125,11.38550013,11.86264294,12.33633676,12.93430774,13.96538717,14.216,16.055,18.496,21.489,25.428,27.459,29.723,32.074,34.481
p18039,0.02625,0.0525,0.105,0.261,1.25,2.22,3.42,3.593538899,3.93690999,5.122670087,7.688556059,13.14467457,19.018,23.868,30.102,37.192,46.515,52.342,59.215,67.185,75.566
p18045,0.0005,0.001,0.002,0.005,0.016,0.034,0.067,0.072545141,0.084755866,0.126002911,0.233487163,0.504373242,0.882,1.365,2.042,2.907,4.115,4.713,5.416,6.201,7.05
p18049,0.0055,0.011,0.022,0.082,0.359,0.678,1.347,1.385510022,1.457800901,1.566346536,1.889924394,2.534033106,2.983,3.208,3.539,3.961,4.656,5.204,5.911,6.799,7.764
p18053,0.0035,0.007,0.014,0.04,0.193,0.333,0.53,0.548686491,0.591172168,0.962401547,1.634410141,2.805023116,4.158,5.449,7.012,8.959,11.939,13.928,16.15,18.793,21.557
p18059,0.02,0.04,0.08,0.169,0.863,1.41,1.924,1.974045252,2.059567551,2.303898061,3.078285945,4.710801833,7.03,9.391,12.757,16.814,22.143,24.515,27.279,30.201,33.261
p18063,0.01525,0.0305,0.061,0.199,0.946,1.499,2.095,2.1610278,2.278873356,2.798133618,5.091562048,9.562076039,13.882,15.843,18.978,22.819,29.501,33.195,37.776,43.44,49.613
p18067,0.00925,0.0185,0.037,0.09,0.455,0.784,1.157,1.198527475,1.267100201,1.887871207,3.068373754,5.000595231,7.003,8.188,9.979,12.178,15.643,18.202,21.183,24.79,28.79
p18069,0.004,0.008,0.016,0.062,0.156,0.261,0.388,0.402574446,0.425898228,0.900486324,1.733532049,2.953238059,4.063,4.872,5.952,7.189,9.02,9.999,11.181,12.524,14.041
p18073,0.00175,0.0035,0.007,0.018,0.08,0.151,0.25,0.264636501,0.307240015,0.450786278,0.718083161,1.222220246,1.971,2.626,3.593,4.801,6.493,7.19,8.023,8.971,9.996
p18075,0.0005,0.001,0.002,0.006,0.02,0.043,0.086,0.090936867,0.098528695,0.120571751,0.185027563,0.348415726,0.646,0.979,1.452,2.06,2.97,3.324,3.733,4.203,4.709
p18085,0.001,0.002,0.004,0.01,0.031,0.065,0.129,0.136916182,0.148322766,0.164021031,0.212561427,0.395977238,0.763,1.197,1.861,2.789,4.345,5.105,6.079,7.268,8.622
p18087,0.00275,0.0055,0.011,0.037,0.1,0.179,0.294,0.305507003,0.344320707,0.43014787,0.617859898,1.027549872,1.687,2.452,3.512,4.793,6.429,7.259,8.217,9.317,10.488
p18089,0.15825,0.3165,0.633,1.897,7.638,12.546,17.472,18.89647666,22.11704332,26.94181216,34.48451207,46.93546959,63.026,78.701,98.068,120.483,147.196,162.941,179.919,201.668,228.831
p18091,0.01075,0.0215,0.043,0.093,0.353,0.803,1.391,1.568405519,2.001297893,2.669958243,4.083822642,6.571231203,9.678,13.143,17.6,22.785,29.534,33.305,37.389,41.807,46.278
p18095,0.00325,0.0065,0.013,0.043,0.141,0.299,0.615,0.66823271,0.777635073,1.037351555,1.598065441,3.077119207,5.196,7.931,11.569,16.006,21.989,24.726,27.827,31.233,34.759
p18099,0.01975,0.0395,0.079,0.279,1.265,3.053,6.187,6.376820093,6.784707099,7.3842051,8.372497229,9.996766135,10.997,12.46,14.205,16.178,18.68,20.308,22.111,24.15,26.319
p18103,0.0025,0.005,0.01,0.028,0.124,0.225,0.367,0.381117432,0.4121254,0.533339909,0.826015907,1.432375763,2.192,2.874,3.846,5.009,6.511,7.222,8.094,9.062,10.077
p18107,0.00325,0.0065,0.013,0.03,0.124,0.235,0.398,0.415857359,0.455562781,0.734292828,1.224706251,2.206632932,3.537,5.056,7.058,9.364,12.174,13.428,14.877,16.482,18.073
p18111,0.002,0.004,0.008,0.019,0.09,0.166,0.238,0.2482883,0.264862082,0.334559454,0.535258307,0.903668725,1.278,1.571,1.95,2.414,3.037,3.421,3.895,4.462,5.097
p18113,0.00125,0.0025,0.005,0.01,0.032,0.067,0.129,0.141003232,0.161036146,0.192263063,0.290757599,0.544192182,1.036,1.598,2.435,3.542,5.366,6.154,7.109,8.18,9.372
p18121,0.001,0.002,0.004,0.011,0.043,0.082,0.143,0.149177333,0.176927871,0.229194951,0.379967317,0.700149697,1.12,1.63,2.313,3.135,4.166,4.69,5.301,5.95,6.62
p18127,0.0175,0.035,0.07,0.143,0.585,1.214,2.01,2.124244348,2.372104809,2.76663289,4.176336424,6.644232593,9.49,12.365,16.014,20.195,25.609,28.517,31.939,35.835,40.121
p18131,0.00025,0.0005,0.001,0.003,0.009,0.019,0.039,0.040870502,0.04449683,0.051052904,0.069385336,0.1327298,0.251,0.386,0.588,0.858,1.269,1.469,1.713,2.002,2.315
p18133,0.0015,0.003,0.006,0.013,0.045,0.098,0.179,0.210483086,0.264862082,0.363887718,0.603542289,1.108293834,1.754,2.534,3.574,4.854,6.509,7.379,8.435,9.635,10.924
p18135,0.002,0.004,0.008,0.021,0.09,0.163,0.273,0.293245853,0.332666775,0.486631934,0.79297527,1.378177761,2.104,2.847,3.821,4.94,6.408,7.137,7.971,8.88,9.817
p18141,0.10975,0.2195,0.439,1.097,6.344,10.082,13.769,14.42626549,15.57706878,17.27434741,19.94002399,24.88683758,29.505,37.37,47.21,58.504,72.059,79.18,86.974,94.791,102.632
p18149,0.00075,0.0015,0.003,0.006,0.022,0.048,0.083,0.08787158,0.09535035,0.104278271,0.158595054,0.296429888,0.546,0.81,1.212,1.746,2.675,3.075,3.573,4.156,4.826
p18151,0.00125,0.0025,0.005,0.011,0.036,0.075,0.147,0.163482008,0.197057389,0.270471767,0.411906599,0.743286882,1.324,1.946,2.866,4.067,5.897,6.705,7.684,8.817,10.134
p18157,0.0325,0.065,0.13,0.396,1.736,3.174,5.843,6.061095465,6.453099772,8.45197115,11.99154825,17.26593487,21.678,23.985,27.264,31.077,37.011,41.539,47.15,53.954,61.479
p18159,0.001,0.002,0.004,0.012,0.055,0.092,0.136,0.141003232,0.148322766,0.199866687,0.341419908,0.623830062,0.99,1.201,1.553,2,2.808,3.141,3.556,4.061,4.602
p18165,0.002,0.004,0.008,0.025,0.122,0.195,0.272,0.27996294,0.292407739,0.328042062,0.55287998,1.043035015,1.551,1.836,2.265,2.832,3.777,4.25,4.838,5.537,6.292
p18167,0.01275,0.0255,0.051,0.132,0.687,1.138,1.651,1.703278176,1.798943263,2.955637257,4.989136076,8.586512006,12.05,14.511,17.823,21.627,26.985,29.97,33.638,37.835,42.595
p18169,0.00175,0.0035,0.007,0.019,0.092,0.159,0.242,0.251353588,0.266980979,0.37040511,0.582616553,0.994367422,1.575,2.012,2.653,3.466,4.858,5.578,6.511,7.672,8.972
p18171,0.00025,0.0005,0.001,0.003,0.015,0.027,0.044,0.045979315,0.048734623,0.0543116,0.082601591,0.175866986,0.307,0.473,0.708,1.017,1.442,1.659,1.919,2.221,2.549
p18179,0.0005,0.001,0.002,0.006,0.02,0.041,0.084,0.08787158,0.096409798,0.115140591,0.164101827,0.292005561,0.487,0.748,1.116,1.602,2.275,2.691,3.211,3.799,4.457
p18181,0.0075,0.015,0.03,0.091,0.439,0.691,0.916,0.954326225,1.018129844,1.101439243,1.233517087,1.563999482,1.907,2.245,2.733,3.374,4.402,4.937,5.645,6.509,7.498
p18183,0.00975,0.0195,0.039,0.142,0.616,1.291,2.793,2.904870938,3.123253674,3.434665567,3.941747906,4.922063432,5.849,6.911,8.312,9.932,11.916,12.989,14.177,15.414,16.693
p18057,0.02675,0.0535,0.107,0.258,0.99,2.085,3.84,4.013483308,4.300300767,5.606043324,7.934158122,12.42903973,18.383,24.737,33.081,43.143,56.714,63.228,71.178,80.845,91.208
p18097,0.1075,0.215,0.43,1.111,4.525,9.522,17.989,18.73810346,20.00450335,26.73760055,37.28635802,54.81408933,73.075,91.373,113.506,138.742,171.809,191.126,218.062,251.125,288.574
p18005,0.01275,0.0255,0.051,0.144,0.739,1.229,1.72,1.786040943,1.896412509,3.415113391,6.191815236,10.57524685,14.528,17.156,20.585,24.327,29.545,32.729,36.593,41.033,45.788
p18013,0.00125,0.0025,0.005,0.018,0.075,0.124,0.183,0.18800431,0.198116838,0.217246399,0.395386281,0.876016683,1.407,1.908,2.517,3.24,4.132,4.652,5.259,5.95,6.673
p18019,0.0075,0.015,0.03,0.067,0.241,0.539,0.996,1.048328379,1.201414405,1.65541756,2.438398956,3.949817644,5.953,8.168,11.121,14.662,19.387,21.93,24.88,28.031,31.534
p18021,0.008,0.016,0.032,0.131,0.592,1.234,2.695,2.756715368,2.87852111,3.040363353,3.267718927,3.815981762,4.319,4.897,5.696,6.641,7.858,8.463,9.145,9.909,10.685
p18025,0.00075,0.0015,0.003,0.007,0.031,0.055,0.087,0.090936867,0.096409798,0.116226823,0.160797763,0.276520418,0.443,0.632,0.907,1.261,1.76,2.058,2.423,2.835,3.31
p18027,0.00275,0.0055,0.011,0.031,0.157,0.257,0.378,0.389291533,0.411065952,0.46273483,0.603542289,1.10608167,1.748,2.479,3.454,4.658,6.192,6.89,7.729,8.689,9.743
p18029,0.00425,0.0085,0.017,0.042,0.194,0.359,0.571,0.593644043,0.644144584,0.878761684,1.424051423,2.568321638,3.919,5.29,7.094,9.213,12.005,13.404,15.015,16.805,18.756
p18031,0.00075,0.0015,0.003,0.008,0.028,0.063,0.116,0.120567981,0.129252696,0.172710887,0.262122381,0.452387403,0.756,1.071,1.519,2.085,2.958,3.353,3.843,4.406,5.031
p18037,0.002,0.004,0.008,0.016,0.06,0.129,0.222,0.237048912,0.261683737,0.335645686,0.558386753,1.047459342,1.8,2.739,4.08,5.753,7.967,9.029,10.275,11.635,13.126
p18041,0.00675,0.0135,0.027,0.114,0.413,0.815,1.717,1.756409829,1.824370022,2.177895149,2.747879583,3.572643795,4.151,4.54,5.115,5.797,6.895,7.491,8.269,9.167,10.224
p18043,0.0085,0.017,0.034,0.061,0.232,0.523,0.917,0.990087914,1.111361297,1.53593204,2.407561029,4.02613728,6.047,8.369,11.299,14.7,19.011,21.245,23.816,26.744,30.089
p18047,0.00125,0.0025,0.005,0.014,0.071,0.119,0.176,0.182895497,0.193879044,0.253092055,0.44384588,0.881547091,1.31,1.701,2.249,2.942,3.873,4.466,5.201,6.074,7.021
p18051,0.006,0.012,0.024,0.063,0.327,0.539,0.763,0.794931266,0.85603425,1.18182041,1.984640885,3.443232239,4.716,5.601,6.797,8.23,10.187,11.398,12.875,14.635,16.6
p18055,0.00875,0.0175,0.035,0.123,0.534,1.061,2.315,2.448143077,2.684642066,3.062087993,3.619051026,4.534934848,5.242,6.29,7.572,9.048,10.821,11.751,12.81,13.944,15.065
p18061,0.00575,0.0115,0.023,0.073,0.23,0.387,0.547,0.562991167,0.590112719,1.874836423,3.550767044,5.815777422,7.655,9.209,10.947,12.75,15.166,16.621,18.382,20.574,23.145
p18065,0.0025,0.005,0.01,0.018,0.077,0.155,0.235,0.247266538,0.271218772,0.384526126,0.585920616,0.968927543,1.436,1.76,2.203,2.771,3.753,4.339,5.172,6.261,7.612
p18071,0.0015,0.003,0.006,0.017,0.055,0.117,0.233,0.245223013,0.272278221,0.385612358,0.652001889,1.353843964,2.298,3.692,5.506,7.701,10.287,11.472,12.808,14.192,15.653
p18077,0.0015,0.003,0.006,0.017,0.075,0.133,0.219,0.227853049,0.244732564,0.33781815,0.526447471,1.008746483,1.697,2.438,3.496,4.76,6.376,7.046,7.824,8.718,9.652
p18079,0.00175,0.0035,0.007,0.019,0.082,0.159,0.258,0.267701789,0.286051049,0.38669859,0.596934162,1.024231627,1.546,2.103,2.823,3.669,4.735,5.231,5.851,6.577,7.359
p18081,0.01325,0.0265,0.053,0.114,0.447,1.003,1.77,1.930109463,2.154917901,2.981706825,4.317309805,6.530306181,8.877,11.379,14.511,18.218,23.199,26.902,31.217,36.599,43.112
p18083,0.0035,0.007,0.014,0.031,0.143,0.249,0.379,0.396443871,0.425898228,0.587651509,0.997827215,1.818398266,2.804,3.92,5.381,7.16,9.374,10.567,12.002,13.671,15.502
p18093,0.01225,0.0245,0.049,0.196,0.856,1.801,4.077,4.173900029,4.354332632,4.631693225,5.104778303,6.060221471,6.63,7.458,8.472,9.635,11.185,12.253,13.479,14.844,16.308
p18101,0.001,0.002,0.004,0.01,0.05,0.082,0.123,0.127720319,0.135609386,0.169452191,0.262122381,0.486675935,0.738,0.981,1.323,1.739,2.288,2.566,2.902,3.301,3.738
p18105,0.02525,0.0505,0.101,0.331,1.385,2.313,3.49,3.591495374,3.774814396,6.539116608,11.07522128,17.87096155,23.146,25.921,29.164,32.947,39.349,44.248,50.05,56.582,63.819
p18109,0.005,0.01,0.02,0.055,0.289,0.473,0.685,0.706037924,0.744792175,0.821191388,1.220300833,2.284058649,3.553,4.517,5.916,7.667,10.123,11.29,12.779,14.617,16.842
p18115,0.00025,0.0005,0.001,0.003,0.01,0.022,0.042,0.042914027,0.049794071,0.072777544,0.122250354,0.228958906,0.359,0.539,0.766,1.04,1.373,1.547,1.74,1.944,2.151
p18117,0.00425,0.0085,0.017,0.064,0.199,0.321,0.457,0.468989012,0.502178508,0.573530493,0.761035989,1.13926412,1.661,2.233,3.015,3.959,5.2,5.83,6.542,7.304,8.133
p18119,0.00175,0.0035,0.007,0.024,0.08,0.135,0.205,0.212526611,0.230959736,0.35411163,0.628873444,1.11271816,1.572,1.952,2.451,3.052,3.849,4.343,4.917,5.589,6.342
p18123,0.00025,0.0005,0.001,0.004,0.013,0.029,0.059,0.061305753,0.065685796,0.08689856,0.146480154,0.335142746,0.642,1.024,1.576,2.281,3.301,3.74,4.274,4.894,5.578
p18125,0.00075,0.0015,0.003,0.006,0.023,0.05,0.084,0.086849817,0.093231453,0.140123927,0.248906127,0.471190792,0.724,1.079,1.544,2.134,2.877,3.333,3.863,4.453,5.08
