r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p32015,0.023,0.046,0.092,0.184,0.214,0.288,0.379,0.399507446,0.45872713,0.563714014,0.69596757,0.866951609,0.926,0.955,0.989,1.007,1.031,1.057,1.089,1.135,1.185
p32017,0.0135,0.027,0.054,0.126,0.15,0.218,0.322,0.334114923,0.358082609,0.440978593,0.532987823,0.662377569,0.729,0.757,0.786,0.821,0.852,0.88,0.918,0.963,1.017
p32019,0.172,0.344,0.688,1.443,1.7,2.347,3.197,3.549587897,4.712282386,6.518011173,7.77567565,9.67579921,10.361,10.899,11.213,11.54,11.891,12.207,12.473,12.74,13.18
p32021,0.01775,0.0355,0.071,0.169,0.2,0.284,0.396,0.440377773,0.524410922,0.657123273,0.788469589,0.964262504,1.018,1.042,1.084,1.112,1.142,1.152,1.194,1.225,1.271
p32023,0.26175,0.5235,1.047,4.023,5.177,8.137,12.041,12.66162729,13.78935871,15.72099545,17.60621757,20.00402374,19.894,20.136,20.361,20.674,21.157,21.685,22.196,22.956,23.823
p32027,0.01625,0.0325,0.065,0.141,0.166,0.233,0.335,0.351484812,0.424825818,0.551766318,0.686056639,0.864739998,0.941,0.975,0.989,1.041,1.069,1.095,1.124,1.15,1.185
p32029,0.043,0.086,0.172,0.3,0.342,0.42,0.503,0.540510074,0.764898355,0.88304334,1.045052569,1.199799102,1.243,1.26,1.296,1.333,1.359,1.386,1.414,1.443,1.471
p32031,2.24625,4.4925,8.985,18.01,21.547,28.535,37.029,39.46132244,43.96364534,54.17628384,63.64909742,79.07063114,84.049,85.905,87.695,89.248,90.871,92.172,94.364,97.624,101.422
p32033,0.03775,0.0755,0.151,0.303,0.352,0.468,0.623,0.640642375,0.672729163,0.749446377,0.817101166,0.970897338,1.058,1.12,1.166,1.207,1.254,1.286,1.342,1.386,1.417
p32510,0.27375,0.5475,1.095,2.176,2.515,3.265,4.172,4.520258162,5.216564404,6.524528099,7.962882117,10.07278343,10.903,11.351,11.585,11.869,12.12,12.298,12.581,12.94,13.337
p32003,9.25225,18.5045,37.009,174.817,269.106,499.652,774.053,803.6179127,851.6941893,911.1486654,980.7978039,1068.338718,1035.638,1040.378,1045.692,1054.641,1065.948,1079.223,1097.994,1118.942,1142.649
p16009,0.00125,0.0025,0.005,0.029,0.115,0.306,9.606,9.817052536,10.2074732,10.57588315,10.89541636,11.16974261,10.302,10.329,10.365,10.407,10.482,10.556,10.663,10.774,10.849
p16017,0.0055,0.011,0.022,0.115,0.525,1.393,36.124,36.92020986,38.32861161,39.63593797,40.79559271,41.77291325,38.505,38.652,38.712,38.932,39.095,39.24,39.338,39.528,39.888
p16021,0.001,0.002,0.004,0.014,0.064,0.183,8.306,8.48876691,8.809044074,9.045491927,9.212760585,9.387183942,8.629,8.687,8.731,8.764,8.803,8.832,8.857,8.899,8.916
p16055,0.0115,0.023,0.046,0.293,1.338,3.334,47.812,48.85434533,50.96744454,53.18679739,55.5265392,57.98844692,54.737,54.965,55.371,55.736,56.606,57.285,58.041,58.949,59.634
p16057,0.0165,0.033,0.066,0.402,1.076,3.139,163.404,166.9634597,173.1340011,177.7578191,180.7577544,182.4004261,165.859,165.967,166.115,166.325,166.437,166.655,166.94,167.234,167.543
p16061,0.0005,0.001,0.002,0.01,0.046,0.119,2.82,2.881358051,2.989671964,3.093367076,3.182509932,3.25991498,3.005,3.025,3.036,3.049,3.071,3.085,3.102,3.137,3.156
p16069,0.00625,0.0125,0.025,0.144,0.529,1.417,42.433,43.35728636,45.08556689,46.51455233,47.67157611,48.65323584,44.592,44.68,44.771,44.887,45.016,45.166,45.321,45.477,45.671
p16001,0.02025,0.0405,0.081,0.769,3.621,8.616,61.796,63.21822174,66.39889806,70.43383945,75.59837606,82.55944789,81.994,82.769,84.002,85.351,87.066,88.828,91.136,93.432,96.245
p16003,0.00025,0.0005,0.001,0.009,0.045,0.107,0.766,0.783688519,0.829522731,0.913455657,1.02082585,1.167730739,1.203,1.229,1.251,1.283,1.318,1.36,1.409,1.467,1.525
p16013,0.002,0.004,0.008,0.075,0.353,0.839,6.02,6.153027724,6.397813249,6.690709687,7.067594721,7.670973614,7.403,7.486,7.573,7.666,7.762,7.877,8.013,8.164,8.376
p16015,0.00075,0.0015,0.003,0.027,0.126,0.299,2.138,2.186562492,2.286219737,2.413434565,2.604372314,2.865142372,2.78,2.836,2.884,2.948,3.023,3.096,3.151,3.228,3.317
p16023,0.00025,0.0005,0.001,0.006,0.031,0.074,0.533,0.544597107,0.567846978,0.604987873,0.657425062,0.728725906,0.731,0.739,0.754,0.772,0.788,0.81,0.832,0.848,0.879
p16025,0,0,0,0.004,0.021,0.05,0.356,0.36374591,0.381389761,0.407307814,0.440485804,0.485448669,0.48,0.484,0.498,0.506,0.516,0.527,0.541,0.555,0.573
p16027,0.0105,0.021,0.042,0.408,1.927,4.602,33.067,33.80486919,35.34953381,37.49621425,40.0809045,43.56431836,42.32,42.725,43.303,44.035,45.287,46.192,47.282,48.615,49.833
p16035,0.0005,0.001,0.002,0.012,0.059,0.155,3.772,3.857137107,4.00883016,4.129558154,4.278218369,4.436492163,4.156,4.191,4.223,4.256,4.285,4.316,4.345,4.397,4.45
p16037,0,0,0,0.001,0.003,0.007,0.053,0.054153183,0.057208464,0.059738479,0.062769227,0.068559949,0.083,0.097,0.119,0.154,0.194,0.235,0.27,0.299,0.325
p16039,0.00175,0.0035,0.007,0.07,0.329,0.788,5.633,5.764759618,6.065156624,6.40505114,6.837440888,7.36355965,7.244,7.279,7.358,7.488,7.594,7.804,7.933,8.158,8.382
p16045,0.001,0.002,0.004,0.037,0.177,0.422,3.052,3.119427705,3.304318517,3.577791836,3.934639442,4.507263723,4.595,4.681,4.763,4.878,4.998,5.133,5.288,5.424,5.618
p16047,0.001,0.002,0.004,0.04,0.191,0.458,3.364,3.44128153,3.588242006,3.741801115,3.944550372,4.248505207,4.22,4.233,4.289,4.39,4.482,4.596,4.716,4.83,4.951
p16049,0.00075,0.0015,0.003,0.024,0.111,0.266,1.9,1.944405805,2.027722232,2.121259094,2.293829823,2.610807078,2.695,2.791,2.876,2.953,3.02,3.114,3.169,3.239,3.365
p16053,0.001,0.002,0.004,0.035,0.163,0.387,2.782,2.845596515,3.007682036,3.242170197,3.516177928,3.915657715,3.922,4.003,4.042,4.103,4.188,4.32,4.467,4.631,4.725
p16059,0.0005,0.001,0.002,0.02,0.095,0.226,1.625,1.660357033,1.727907503,1.842117472,1.984388546,2.159638384,2.133,2.181,2.232,2.263,2.316,2.359,2.441,2.54,2.593
p16063,0.00025,0.0005,0.001,0.014,0.066,0.156,1.118,1.143347397,1.189724173,1.244732679,1.315951339,1.446393756,1.424,1.431,1.458,1.48,1.513,1.547,1.582,1.63,1.681
p16067,0.00125,0.0025,0.005,0.042,0.202,0.481,3.536,3.616002178,3.767283311,3.955773487,4.178007848,4.438703775,4.247,4.251,4.301,4.34,4.404,4.491,4.591,4.715,4.844
p16073,0.0005,0.001,0.002,0.022,0.103,0.246,1.81,1.850404053,1.932374791,2.076726773,2.267400675,2.535612296,2.539,2.592,2.645,2.685,2.755,2.858,2.92,3.019,3.126
p16075,0.001,0.002,0.004,0.036,0.172,0.411,2.962,3.031556502,3.158119108,3.350785614,3.586655657,3.857050016,3.681,3.708,3.736,3.765,3.845,3.891,4.065,4.212,4.282
p16079,0.00125,0.0025,0.005,0.025,0.111,0.295,6.965,7.122676231,7.404258453,7.679109981,7.949667543,8.234934482,7.682,7.752,7.769,7.834,7.901,7.955,8.002,8.066,8.148
p16085,0.001,0.002,0.004,0.038,0.18,0.431,3.055,3.125558254,3.260882461,3.482210269,3.800291272,4.166675591,4.126,4.182,4.217,4.338,4.439,4.507,4.616,4.82,5.007
p16087,0.0005,0.001,0.002,0.021,0.099,0.238,1.724,1.763554608,1.853978007,1.988748285,2.198024161,2.469263958,2.54,2.564,2.649,2.732,2.791,2.892,2.98,3.091,3.209
p16005,0.01125,0.0225,0.045,0.474,2.461,5.725,40.002,40.87237048,42.42325447,44.00445004,45.46474223,47.12169506,44.181,44.3,44.599,44.995,45.47,45.592,46.109,46.664,47.21
p16007,0.002,0.004,0.008,0.094,0.516,1.194,8.597,8.784055022,9.122631211,9.394147415,9.578363802,9.742147547,8.931,8.94,8.958,8.993,9.021,9.052,9.085,9.133,9.165
p16011,0.00325,0.0065,0.013,0.118,0.557,1.345,12.352,12.62075697,13.09332239,13.67033638,14.41379671,15.36295753,14.78,14.855,14.986,15.214,15.509,15.866,16.108,16.406,16.751
p16019,0.03325,0.0665,0.133,1.327,7.342,17.067,165.616,169.2307411,175.5865491,180.236423,183.0636976,184.5445832,167.515,167.644,167.885,168.259,168.704,169.039,169.311,169.777,170.079
p16029,0.0005,0.001,0.002,0.016,0.077,0.185,1.341,1.370177711,1.431271022,1.517357375,1.613279256,1.752701914,1.707,1.708,1.743,1.764,1.798,1.85,1.905,1.973,2.043
p16031,0.00125,0.0025,0.005,0.046,0.216,0.512,3.7,3.780505244,3.953740527,4.170832012,4.479740624,4.836793799,4.735,4.758,4.865,4.95,5.004,5.131,5.232,5.353,5.531
p16033,0.0005,0.001,0.002,0.019,0.109,0.248,1.717,1.755380543,1.822195527,1.871443635,1.901797458,1.921890175,1.748,1.75,1.751,1.752,1.753,1.756,1.759,1.764,1.769
p16041,0.0045,0.009,0.018,0.165,0.878,2.084,29.158,29.79242484,30.89892718,31.69397868,32.17748796,32.38020028,29.332,29.35,29.356,29.368,29.368,29.369,29.399,29.418,29.475
p16043,0,0,0,0,0,0,0.028,0.028609229,0.030723064,0.031498471,0.03413765,0.040914808,0.046,0.056,0.076,0.101,0.162,0.237,0.349,0.447,0.537
p16051,0.0025,0.005,0.01,0.1,0.488,1.156,8.77,8.971036768,9.334514412,9.624412099,9.827238281,9.996482841,9.29,9.328,9.341,9.386,9.402,9.462,9.537,9.623,9.719
p16065,0.003,0.006,0.012,0.066,0.308,0.826,21.526,21.99640997,22.81028598,23.43703468,23.88314028,24.28791473,22.181,22.25,22.311,22.353,22.402,22.491,22.587,22.705,22.8
p16071,0.004,0.008,0.016,0.228,1.328,3.02,20.857,21.31081024,22.0962396,22.65391752,22.96913224,23.06599951,20.86,20.861,20.861,20.861,20.862,20.865,20.871,20.877,20.88
p16077,0.00025,0.0005,0.001,0.011,0.051,0.122,0.872,0.893016644,0.932286084,0.991658757,1.08910115,1.218597798,1.209,1.228,1.251,1.281,1.316,1.342,1.39,1.443,1.503
p16081,0.0005,0.001,0.002,0.004,0.015,0.065,4.375,4.470192011,4.634945018,4.751924493,4.820015907,4.843428633,4.386,4.394,4.405,4.424,4.472,4.558,4.656,4.761,4.849
p16083,0.00325,0.0065,0.013,0.12,0.567,1.35,9.793,10.02651296,10.5719123,11.26884951,12.30166728,13.50630989,13.627,13.793,14.047,14.426,14.818,15.031,15.331,15.666,16.165
p30001,0.00675,0.0135,0.027,0.141,0.306,0.641,1.206,1.251653763,1.334864165,1.40656965,1.498752947,1.591254293,1.57,1.575,1.588,1.846,2.197,2.379,2.857,2.899,2.953
p30007,0.0015,0.003,0.006,0.033,0.07,0.143,0.265,0.27996174,0.318884217,0.394273964,0.506558674,0.667906597,0.83,0.878,0.921,1.224,1.532,1.67,1.965,1.978,1.999
p30023,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.013,0.036,0.097,0.231,0.481,0.946,0.961,0.987
p30029,0.00525,0.0105,0.021,0.104,0.209,0.423,0.771,0.81127599,0.892028275,1.080723399,1.515271165,2.768937282,7.489,8.894,10.544,19.599,29.428,34.04,41.942,42.073,42.193
p30039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.014,0.051,0.127,0.293,0.32,0.362
p30043,0.00125,0.0025,0.005,0.024,0.047,0.096,0.179,0.196177569,0.245784513,0.331277022,0.479028312,0.690022709,0.903,0.948,1.021,1.425,1.871,2.154,2.731,2.789,2.878
p30047,0,0,0,0.002,0.004,0.008,0.011,0.013282856,0.018010072,0.024981546,0.03413765,0.050867059,0.088,0.116,0.18,0.851,2.139,4.143,7.124,7.311,7.508
p30053,0.00075,0.0015,0.003,0.017,0.038,0.08,0.126,0.142024386,0.163150065,0.187904671,0.249975694,0.450062889,1.047,1.313,1.587,3.011,5.081,7.184,10.374,10.517,10.71
p30057,0.007,0.014,0.028,0.16,0.357,0.754,1.368,1.397765182,1.45034051,1.498892754,1.554914887,1.595677515,1.59,1.599,1.617,1.895,2.265,2.564,3.211,3.245,3.287
p30061,0,0,0,0.002,0.004,0.008,0.014,0.015326373,0.01589124,0.018464621,0.020923076,0.03538578,0.13,0.172,0.216,0.369,0.549,0.647,0.847,0.852,0.875
p30063,0.01575,0.0315,0.063,0.321,0.689,1.493,2.563,2.938576508,3.510904638,4.228398183,5.120647468,6.310832696,7.44,7.692,8.038,10.775,13.681,15.419,19.125,19.245,19.38
p30077,0,0,0,0.002,0.003,0.007,0.012,0.013282856,0.014831824,0.016292313,0.019821861,0.039809002,0.19,0.292,0.377,0.623,0.907,1.089,1.438,1.463,1.506
p30081,0.00125,0.0025,0.005,0.025,0.05,0.102,0.187,0.206395151,0.242606265,0.300864705,0.422866372,0.75305363,2.426,3.418,4.236,7.133,10.532,12.752,16.258,16.653,17.44
p30089,0.0005,0.001,0.002,0.008,0.02,0.043,0.08,0.085827687,0.098525688,0.110787725,0.144259101,0.262075933,0.727,0.957,1.216,2.001,2.922,3.576,4.64,4.678,4.735
p30093,0.014,0.028,0.056,0.301,0.66,1.319,2.417,2.593222246,3.016157364,3.623410311,4.437894472,5.454939143,6.192,6.203,6.384,8.158,10.057,10.828,13.027,13.093,13.19
p30003,0.00125,0.0025,0.005,0.029,0.064,0.133,0.219,0.230917347,0.251081593,0.28131393,0.392032365,0.587182786,0.89,1.044,1.135,1.773,2.514,2.742,3.27,3.322,3.399
p30005,0.00175,0.0035,0.007,0.037,0.078,0.158,0.294,0.315723276,0.346429033,0.401877043,0.495546529,0.66458918,0.788,0.847,0.885,1.231,1.669,1.77,2.096,2.132,2.206
p30009,0.00375,0.0075,0.015,0.076,0.159,0.328,0.587,0.63246831,0.774433099,1.010123378,1.346785345,1.858859254,2.128,2.232,2.25,3.223,4.275,4.595,5.321,5.391,5.524
p30013,0.01725,0.0345,0.069,0.354,0.759,1.624,2.815,3.107166607,3.616846238,4.419561317,5.434493603,7.016336684,7.865,8.111,8.228,10.394,12.661,13.752,16.039,16.138,16.377
p30015,0.001,0.002,0.004,0.02,0.04,0.083,0.156,0.166546582,0.186457217,0.248729305,0.368906861,0.568384091,0.794,0.878,0.927,1.393,1.95,2.099,2.493,2.533,2.604
p30031,0.00525,0.0105,0.021,0.1,0.205,0.423,0.783,0.831711154,0.9598309,1.162184962,1.437084935,1.826790891,1.901,2.008,2.039,3.184,4.792,6.38,9.539,9.791,10.149
p30035,0.00075,0.0015,0.003,0.014,0.028,0.059,0.109,0.116480432,0.129248753,0.148803121,0.185004038,0.330635882,0.652,0.801,0.923,1.616,2.466,2.698,3.361,3.402,3.477
p30041,0.0025,0.005,0.01,0.082,0.151,0.292,0.468,0.494530956,0.537123914,0.659295581,0.876566749,1.242925521,1.606,1.767,1.846,2.592,3.463,3.695,4.267,4.302,4.365
p30049,0.026,0.052,0.104,0.543,1.163,2.413,4.498,4.751175509,5.226099148,5.76422018,6.529100826,7.502891159,7.411,7.414,7.535,9.629,12.318,14.67,19.621,19.695,19.94
p30051,0.0005,0.001,0.002,0.007,0.015,0.032,0.059,0.063349007,0.070980872,0.09123695,0.127740883,0.18688115,0.252,0.269,0.284,0.431,0.603,0.659,0.781,0.796,0.823
p30059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.033,0.077,0.166,0.174,0.184
p30067,0.00075,0.0015,0.003,0.013,0.027,0.057,0.105,0.112393399,0.120773424,0.135769271,0.199319826,0.304096547,0.446,0.518,0.589,0.982,1.594,2.129,3.181,3.317,3.536
p30071,0.003,0.006,0.012,0.072,0.165,0.322,0.545,0.586489192,0.669550915,0.785289465,0.96466391,1.20532813,1.259,1.272,1.279,1.675,2.091,2.207,2.48,2.504,2.54
p30073,0.0005,0.001,0.002,0.011,0.023,0.046,0.085,0.089914719,0.099585104,0.116218496,0.178396751,0.287509462,0.457,0.531,0.577,0.893,1.302,1.396,1.705,1.726,1.759
p30095,0,0,0,0.002,0.006,0.013,0.017,0.017369889,0.018010072,0.028240008,0.052858296,0.091781867,0.123,0.123,0.125,0.205,0.386,0.728,1.362,1.399,1.453
p30097,0.00075,0.0015,0.003,0.012,0.025,0.051,0.094,0.100132301,0.109119848,0.129252346,0.187206467,0.296355907,0.448,0.513,0.561,0.824,1.118,1.213,1.424,1.439,1.465
p30099,0.001,0.002,0.004,0.018,0.037,0.075,0.141,0.149176693,0.164209481,0.193335442,0.29072063,0.46996739,0.685,0.777,0.832,1.164,1.572,1.689,1.991,2.011,2.049
p30101,0.00025,0.0005,0.001,0.005,0.011,0.023,0.04,0.043935601,0.051911384,0.06516925,0.085894732,0.139331509,0.251,0.307,0.361,0.707,1.119,1.246,1.563,1.585,1.618
p30033,0.001,0.002,0.004,0.019,0.04,0.084,0.156,0.165524824,0.187516633,0.222661605,0.26869634,0.36381005,0.473,0.534,0.604,0.768,0.936,1.004,1.107,1.107,1.107
p30105,0.0035,0.007,0.014,0.09,0.169,0.332,0.553,0.578315126,0.675907411,0.847200253,1.103416938,1.961699177,3.434,4.246,5.197,7.495,9.813,10.785,12.098,12.131,12.158
p30027,0.00425,0.0085,0.017,0.16,0.288,0.551,0.856,0.927756422,1.096495564,1.363123483,1.778461433,2.295652475,2.624,2.692,2.783,3.695,4.657,4.974,5.618,5.662,5.71
p30037,0.00125,0.0025,0.005,0.028,0.06,0.127,0.238,0.24624372,0.260616337,0.276969313,0.296226703,0.326212659,0.321,0.321,0.33,0.392,0.47,0.491,0.556,0.568,0.58
p30045,0.003,0.006,0.012,0.064,0.14,0.28,0.513,0.5374448,0.582678802,0.635400189,0.706979715,0.801709077,0.831,0.844,0.872,1.032,1.213,1.285,1.446,1.475,1.504
p30065,0.00225,0.0045,0.009,0.047,0.104,0.208,0.386,0.394398655,0.414231658,0.444237055,0.469117381,0.51309381,0.514,0.514,0.531,0.625,0.756,0.871,1.132,1.149,1.169
p30069,0.00025,0.0005,0.001,0.008,0.016,0.034,0.064,0.067436039,0.076277952,0.089064642,0.106817807,0.130485064,0.14,0.144,0.151,0.189,0.231,0.245,0.275,0.275,0.276
p30075,0.00075,0.0015,0.003,0.018,0.039,0.081,0.137,0.152241968,0.185397801,0.237867763,0.318250993,0.437899027,0.565,0.576,0.63,0.916,1.234,1.333,1.545,1.563,1.577
p30087,0.01325,0.0265,0.053,0.299,0.649,1.349,2.478,2.553373677,2.68561957,2.816397763,3.005214396,3.20683631,3.166,3.171,3.245,3.725,4.31,4.417,4.977,5.056,5.149
p30103,0.0005,0.001,0.002,0.01,0.021,0.043,0.079,0.084805928,0.097466272,0.116218496,0.145360315,0.185775345,0.212,0.215,0.228,0.301,0.374,0.398,0.451,0.451,0.452
p30107,0.00275,0.0055,0.011,0.061,0.136,0.279,0.504,0.52620546,0.568906394,0.616935568,0.678348138,0.775169742,0.77,0.77,0.777,0.952,1.157,1.218,1.386,1.407,1.432
p30111,0.033,0.066,0.132,0.666,1.411,3.015,5.2,5.901675213,7.143642116,9.129125798,12.13428268,16.04192219,19.478,19.897,21.545,29.332,37.42,40.456,46.389,46.665,46.999
p56003,0.00025,0.0005,0.001,0.002,0.004,0.007,0.01,0.013282856,0.025425984,0.06516925,0.169587034,0.251017877,0.363,0.559,0.853,1.23,1.562,1.861,2.077,2.25,2.392
p56013,0.0065,0.013,0.026,0.106,0.328,0.996,1.877,2.850705306,4.097821104,5.712084779,7.999222196,8.918322358,9.042,9.532,10.109,10.907,11.558,12.18,12.853,13.538,14.241
p56017,0.0005,0.001,0.002,0.007,0.015,0.033,0.057,0.111371641,0.248962761,0.480080143,0.840226671,1.001859895,1.089,1.234,1.399,1.522,1.628,1.695,1.755,1.828,1.918
p56023,0,0,0,0.001,0.001,0.002,0.002,0.003065275,0.007415912,0.024981546,0.064971656,0.087358644,0.12,0.195,0.308,0.447,0.585,0.702,0.828,0.923,1.021
p56029,0.002,0.004,0.008,0.025,0.056,0.131,0.227,0.540510074,1.704600351,3.616893386,6.461926741,7.620106555,8.081,8.89,9.709,10.502,11.214,11.87,12.51,12.946,13.401
p56035,0.00025,0.0005,0.001,0.003,0.004,0.007,0.009,0.015326373,0.0529708,0.142286196,0.338072854,0.471073196,0.666,1.001,1.427,1.854,2.211,2.465,2.66,2.815,2.919
p56037,0.00625,0.0125,0.025,0.074,0.166,0.369,0.633,1.179108933,2.561667898,4.930053777,8.520096658,10.29726197,10.977,12.008,12.746,13.423,14.22,14.735,15.475,16.453,17.365
p56039,0,0,0,0,0,0,0,0,0,0,0,0.001105806,0.002,0.005,0.012,0.025,0.043,0.088,0.169,0.293,0.466
p56041,0.00125,0.0025,0.005,0.018,0.038,0.067,0.093,0.146111419,0.336894289,0.784203311,1.57033189,2.053481044,2.476,2.986,3.547,4.275,4.973,5.489,5.941,6.278,6.723
p56043,0,0,0,0.001,0.001,0.002,0.002,0.005108791,0.011653576,0.035843088,0.091400804,0.130485064,0.198,0.332,0.534,0.794,1.042,1.24,1.393,1.46,1.564
p56019,0,0,0,0.001,0.001,0.002,0.002,0.002043516,0.009534744,0.0521354,0.147562744,0.20457404,0.303,0.502,0.818,1.228,1.654,2,2.243,2.45,2.619
p56033,0,0,0,0.001,0.002,0.003,0.003,0.003065275,0.012712992,0.034756933,0.111222665,0.163659232,0.266,0.476,0.858,1.398,2.041,2.719,3.154,3.569,3.877
p56005,0.00025,0.0005,0.001,0.003,0.005,0.007,0.009,0.010217582,0.029663648,0.140113888,0.395336009,0.571701508,0.877,1.496,2.511,3.858,5.367,6.576,7.46,8.174,8.948
p56011,0,0,0,0,0,0,0.001,0.001021758,0.001059416,0.014120004,0.045149795,0.068559949,0.111,0.195,0.337,0.537,0.752,0.964,1.142,1.289,1.404
p56045,0.00225,0.0045,0.009,0.037,0.124,0.282,0.614,1.092259488,1.736382831,2.520963828,3.400550405,3.601608917,3.473,3.514,3.617,3.709,3.818,3.934,4.08,4.244,4.398
p56001,0.0005,0.001,0.002,0.004,0.006,0.009,0.011,0.017369889,0.054030216,0.162923125,0.406348154,0.534104116,0.736,1.172,1.811,2.633,3.4,3.87,4.296,4.712,4.957
p56007,0.00025,0.0005,0.001,0.002,0.003,0.005,0.006,0.007152307,0.01589124,0.062996942,0.19051011,0.279768823,0.443,0.753,1.255,1.908,2.52,2.999,3.302,3.652,3.869
p56009,0.00025,0.0005,0.001,0.002,0.003,0.005,0.006,0.008174065,0.022247736,0.077116946,0.215838044,0.298567518,0.441,0.725,1.168,1.698,2.178,2.588,2.88,3.103,3.271
p56015,0.00525,0.0105,0.021,0.085,0.268,0.89,1.586,2.292825343,3.328685085,4.738890643,6.536809327,7.094848884,6.895,7.102,7.32,7.493,7.703,7.925,8.195,8.442,8.685
p56021,0.0355,0.071,0.142,0.574,1.791,4.486,8.896,14.17995994,21.4213916,30.55568911,41.54662101,44.11390376,42.633,43.455,44.22,45.025,45.902,46.917,48.299,49.708,51.035
p56025,0.00625,0.0125,0.025,0.078,0.169,0.332,0.58,1.144369155,2.485389946,4.706306018,8.074104782,9.856045527,10.94,12.737,14.974,17.455,19.894,21.674,23.162,24.023,24.83
p56027,0.00075,0.0015,0.003,0.015,0.059,0.096,0.229,0.389289864,0.614461282,0.912369503,1.28952219,1.370093168,1.321,1.343,1.371,1.402,1.453,1.49,1.533,1.587,1.65
p56031,0.00375,0.0075,0.015,0.053,0.133,0.345,0.663,1.138238606,1.866690999,2.864188546,4.087708259,4.480724388,4.419,4.545,4.689,4.868,5.069,5.262,5.435,5.614,5.814
p49001,0.0205,0.041,0.082,0.826,1.694,2.402,3.431,3.50871757,3.64015339,3.738542653,3.933538227,4.364614798,4.352,4.435,4.538,5.2,5.816,6.141,6.445,6.737,6.965
p49003,0.09925,0.1985,0.397,4.721,9.765,13.809,18.919,19.42362289,20.26768757,21.0214278,21.86351287,23.74385836,23.233,23.727,24.214,26.813,30.146,31.813,34.862,37.784,40.133
p49005,0.14175,0.2835,0.567,6.393,13.667,19.487,26.628,27.39231489,28.77267926,30.16793207,32.03543129,35.83031383,36.456,37.055,37.798,42.977,49.413,52.944,57.564,62.062,66.024
p49007,0.04075,0.0815,0.163,1.637,3.544,5.213,7.428,7.59881554,7.933966455,8.240651687,9.040971121,10.31495486,10.586,10.774,11.078,12.84,14.5,15.525,16.554,17.419,18.104
p49011,0.3845,0.769,1.538,16.628,32.127,44.866,61.502,63.44505206,66.95297263,70.50987025,75.69308051,87.51345708,90.893,93.967,97.169,115.191,134.926,146.163,159.509,171.34,181.149
p49015,0.0265,0.053,0.106,0.948,1.817,2.506,3.524,3.611915145,3.799065791,3.991616574,4.310153589,4.851169272,4.991,5.16,5.316,6.538,7.8,8.471,9.213,9.913,10.439
