r,rr,length_miles,USD2004perMW
p86,p14,1861.69,1253550.08
p86,p15,1590.09,1047842.23
p86,p16,1366.15,899915.56
p86,p17,1693.87,1082676.91
p86,p18,1573.58,970579.97
p86,p19,1455.44,874238.91
p86,p20,1367.45,856306.25
p86,p21,1184.13,756840.78
p86,p22,1198.44,752671.08
p86,p23,1172.33,712780.7
p86,p24,937.44,584599.08
p86,p25,1351.27,890499.1
p86,p26,1220.71,801761.64
p86,p27,1331.7,906355.2
p86,p28,1222.45,834141.55
p86,p29,1041.78,670100.95
p86,p30,1204.21,766694.55
p86,p31,883.98,558212.12
p86,p32,1087.51,661411.72
p86,p33,895.93,558691.96
p86,p34,863.78,529404.15
p86,p35,1311.79,790917.11
p86,p36,1228.53,741607.3
p86,p37,1155.93,702817.22
p86,p38,909.97,560096.7
p86,p39,945.69,579565.41
p86,p40,752.02,462826.9
p86,p41,726.16,453504.41
p86,p42,1202.48,727608.18
p86,p43,987.39,594472.23
p86,p44,971.26,591605.58
p86,p45,807.19,498172.49
p86,p46,910.27,542193.29
p86,p47,790.95,479912.3
p86,p48,676.25,413073.23
p86,p49,632.46,386934.31
p86,p50,386.52,249171.02
p86,p51,352.18,230373.13
p86,p52,637.33,396876.36
p86,p53,495.45,316608.02
p86,p54,539.46,345599.23
p86,p55,384.76,248947.36
p86,p56,305.69,203453.33
p86,p57,153.54,107039.96
p86,p58,258.35,158600.54
p86,p59,957.97,593375.97
p86,p60,650.63,464579.47
p86,p61,659.86,556894.68
p86,p62,814.83,495809.67
p86,p63,277.94,228346.01
p86,p64,389.38,319551.32
p86,p65,459.66,385045.64
p86,p66,224.19,154559.99
p86,p67,303.08,228636.56
p86,p68,938.93,562878.07
p86,p69,785.36,477441.86
p86,p70,719.2,448887.59
p86,p71,617.73,375311.9
p86,p72,489.97,299441.14
p86,p73,434.46,264912.59
p86,p74,1115.99,667109.24
p86,p75,956.3,561866.77
p86,p76,930.12,547326.85
p86,p77,913.85,542518.73
p86,p78,829.95,491356.72
p86,p79,853.21,499989.62
p86,p80,770.91,450139.81
p86,p81,724.33,427051.94
p86,p82,652.27,384961.07
p86,p83,638.41,373098.88
p86,p84,346.24,202702.77
p86,p85,176.49,112174.47
p86,p87,114.54,70399.71
p86,p88,244.2,163684.91
p86,p89,340.08,284911.91
p86,p90,289.02,228357.39
p86,p91,346.16,287925.49
p86,p92,427.37,342252.73
p86,p93,564.6,356326.94
p86,p94,513.39,439247.77
p86,p95,637.32,579636.58
p86,p96,741.9,682961.28
p86,p97,732.12,685260.75
p86,p98,877.57,828557.58
p86,p99,1046.62,990490.15
p86,p100,1004.76,1022298.2
p86,p101,752.81,688772.59
p86,p102,966.02,883499.73
p86,p103,956.22,558469.41
p86,p104,856.43,499151.14
p86,p105,792.63,484617.88
p86,p106,665.38,391578.05
p86,p107,516.41,304812.71
p86,p108,516.95,310092.76
p86,p109,603.6,389254.54
p86,p110,774.55,586306.48
p86,p111,953.34,675998.67
p86,p112,825.13,572376.59
p86,p113,756.72,495761.62
p86,p114,725.5,501357.43
p86,p115,1032.78,848382.45
p86,p116,926.37,712355.39
p86,p117,935.43,772550.24
p86,p118,817.88,756147.46
p86,p119,1154.99,1055582.99
p86,p120,1073.44,1108485.2
p86,p121,1052.76,1081570.45
p86,p122,1197.29,1314557.22
p86,p123,1055.72,1107493.29
p86,p124,1322.75,1429195.58
p86,p125,1196.33,1293776.0
p86,p126,1232.12,1339629.4
p86,p127,1431.8,1320727.05
p86,p128,1334.22,1547116.18
p86,p129,1552.74,1473887.26
p86,p130,1571.29,1625249.73
p86,p131,1585.7,1656024.86
p86,p132,1560.38,1537507.12
p86,p133,1598.23,1640156.81
p86,p134,1677.58,1832087.81
p87,p1,2156.27,1479035.1
p87,p2,2024.22,1355474.93
p87,p3,1957.23,1301749.87
p87,p4,2023.09,1355383.11
p87,p5,2098.96,1425565.56
p87,p6,2045.77,1399934.69
p87,p7,1742.02,1138846.9
p87,p8,2028.06,1387011.18
p87,p9,2059.19,1624550.07
p87,p10,1715.71,1279686.71
p87,p11,1713.27,1186568.6
p87,p12,1899.88,1295404.56
p87,p13,1567.91,1038277.17
p87,p14,1931.82,1290707.48
p87,p15,1693.1,1107344.52
p87,p16,1469.17,959417.84
p87,p17,1764.01,1119834.31
p87,p18,1633.99,1005882.52
p87,p19,1510.0,907400.34
p87,p20,1426.16,895815.1
p87,p21,1299.3,812885.8
p87,p22,1273.92,792913.15
p87,p23,1231.04,752289.55
p87,p24,1042.41,643111.0
p87,p25,1454.28,950001.39
p87,p26,1324.76,863226.19
p87,p27,1445.44,974557.5
p87,p28,1336.19,902343.86
p87,p29,1155.52,738303.25
p87,p30,1317.94,834896.85
p87,p31,997.72,626414.43
p87,p32,1148.12,698214.62
p87,p33,1009.82,626229.66
p87,p34,977.51,597606.46
p87,p35,1371.88,824892.13
p87,p36,1282.93,764443.91
p87,p37,1208.89,716377.43
p87,p38,963.68,579874.38
p87,p39,1028.93,628405.06
p87,p40,812.08,496650.14
p87,p41,780.23,475250.42
p87,p42,1260.1,738122.32
p87,p43,1022.91,600792.36
p87,p44,1010.68,603959.91
p87,p45,846.61,510526.81
p87,p46,900.28,535432.04
p87,p47,904.68,548114.6
p87,p48,789.98,481275.53
p87,p49,746.19,455136.61
p87,p50,501.61,317340.59
p87,p51,459.54,285863.32
p87,p52,749.99,463606.27
p87,p53,585.57,366633.75
p87,p54,594.28,364881.59
p87,p55,435.32,266476.35
p87,p56,371.89,236230.33
p87,p57,267.75,177315.99
p87,p58,192.65,126008.35
p87,p59,1071.7,661578.28
p87,p60,764.36,532781.77
p87,p61,772.02,624631.54
p87,p62,928.57,564011.98
p87,p63,392.15,298622.04
p87,p64,501.07,387166.09
p87,p65,565.95,450877.58
p87,p66,291.15,194024.89
p87,p67,371.69,269316.22
p87,p68,974.71,572191.54
p87,p69,820.82,483676.6
p87,p70,758.61,460141.03
p87,p71,636.08,385647.74
p87,p72,494.38,293225.11
p87,p73,453.41,275319.13
p87,p74,1106.0,660347.99
p87,p75,946.31,555105.52
p87,p76,920.13,540565.6
p87,p77,903.86,535757.48
p87,p78,819.96,484595.47
p87,p79,838.46,492813.12
p87,p80,755.45,441993.53
p87,p81,714.34,420290.69
p87,p82,642.28,378199.82
p87,p83,622.95,364952.6
p87,p84,338.85,201434.19
p87,p85,228.46,138810.08
p87,p86,114.54,70399.71
p87,p88,185.59,136550.39
p87,p89,227.7,226333.29
p87,p90,185.62,167281.66
p87,p91,242.2,225877.45
p87,p92,401.41,330466.92
p87,p93,549.14,348175.56
p87,p94,374.65,383384.6
p87,p95,526.69,544571.46
p87,p96,625.95,612899.57
p87,p97,637.4,642157.49
p87,p98,772.24,783871.26
p87,p99,970.04,940171.55
p87,p100,944.9,997284.31
p87,p101,636.23,622444.11
p87,p102,849.44,817171.25
p87,p103,940.76,550318.03
p87,p104,840.98,490999.76
p87,p105,777.18,476466.5
p87,p106,649.92,383426.67
p87,p107,500.96,296661.33
p87,p108,501.5,301941.38
p87,p109,588.14,381103.16
p87,p110,759.1,578155.1
p87,p111,937.89,667847.3
p87,p112,809.68,564225.21
p87,p113,741.27,487610.24
p87,p114,710.05,493206.05
p87,p115,1017.33,840231.07
p87,p116,910.92,704204.01
p87,p117,919.98,764398.86
p87,p118,758.02,731133.58
p87,p119,1139.54,1047431.61
p87,p120,1013.58,1083471.31
p87,p121,992.9,1056556.56
p87,p122,1137.43,1289543.33
p87,p123,995.87,1082479.4
p87,p124,1262.9,1404181.69
p87,p125,1136.47,1268762.11
p87,p126,1172.26,1314615.51
p87,p127,1416.35,1312575.67
p87,p128,1274.36,1522102.29
p87,p129,1537.29,1465735.88
p87,p130,1555.84,1617098.35
p87,p131,1570.25,1647873.48
p87,p132,1544.93,1529355.74
p87,p133,1582.78,1632005.43
p87,p134,1662.12,1823936.43
p88,p1,2109.04,1471724.43
p88,p2,2024.58,1357955.09
p88,p3,1857.43,1269199.09
p88,p4,1947.49,1327016.15
p88,p5,2099.33,1428045.72
p88,p6,2046.14,1402414.86
p88,p7,1742.39,1141327.06
p88,p8,2028.43,1389491.35
p88,p9,2116.82,1644863.4
p88,p10,1754.43,1319075.36
p88,p11,1753.1,1226335.43
p88,p12,1900.24,1297884.72
p88,p13,1606.62,1077665.82
p88,p14,1832.03,1258156.69
p88,p15,1693.47,1109824.68
p88,p16,1469.53,961898.01
p88,p17,1664.21,1087283.52
p88,p18,1534.19,973331.73
p88,p19,1412.86,873799.29
p88,p20,1366.59,870289.97
p88,p21,1269.77,803293.36
p88,p22,1222.71,774940.31
p88,p23,1164.76,733395.07
p88,p24,1044.85,648360.11
p88,p25,1454.65,952481.55
p88,p26,1336.49,869831.45
p88,p27,1484.15,1013946.15
p88,p28,1374.9,941732.5
p88,p29,1187.06,774855.89
p88,p30,1357.77,874663.68
p88,p31,1029.26,662967.06
p88,p32,1068.51,672390.45
p88,p33,1023.16,636181.18
p88,p34,993.01,613322.12
p88,p35,1271.63,791812.16
p88,p36,1175.69,721134.96
p88,p37,1094.6,666233.09
p88,p38,857.25,539647.77
p88,p39,1004.13,621839.21
p88,p40,722.14,465758.75
p88,p41,678.01,438824.86
p88,p42,1128.38,687945.29
p88,p43,891.19,550615.33
p88,p44,897.42,555059.85
p88,p45,739.92,469713.78
p88,p46,768.56,485255.01
p88,p47,944.51,587881.43
p88,p48,829.81,521042.36
p88,p49,762.2,473718.37
p88,p50,520.27,336113.92
p88,p51,452.67,294080.03
p88,p52,763.34,474302.93
p88,p53,567.02,367222.62
p88,p54,496.32,331243.81
p88,p55,345.3,234967.61
p88,p56,356.08,239141.97
p88,p57,391.38,267757.38
p88,p58,378.25,262437.68
p88,p59,1111.53,701345.1
p88,p60,921.06,574821.19
p88,p61,1047.38,667614.93
p88,p62,968.39,603778.8
p88,p63,499.11,369475.06
p88,p64,629.93,482292.2
p88,p65,700.21,547786.52
p88,p66,461.33,314721.89
p88,p67,540.22,388798.45
p88,p68,842.99,522014.51
p88,p69,689.1,433499.57
p88,p70,647.87,416522.95
p88,p71,529.34,343234.5
p88,p72,362.66,243048.08
p88,p73,349.46,237221.5
p88,p74,970.49,608910.73
p88,p75,809.84,503539.58
p88,p76,783.97,489017.19
p88,p77,772.14,485580.45
p88,p78,688.24,434418.44
p88,p79,700.86,440379.75
p88,p80,609.53,387829.2
p88,p81,582.62,370113.66
p88,p82,510.56,328022.79
p88,p83,476.99,310572.35
p88,p84,233.87,158984.55
p88,p85,219.21,148518.11
p88,p86,244.2,163684.91
p88,p87,185.59,136550.39
p88,p89,132.45,142083.65
p88,p90,283.92,279589.21
p88,p91,319.12,304083.38
p88,p92,198.3,206928.51
p88,p93,261.69,258086.53
p88,p94,266.44,278621.52
p88,p95,390.37,419010.33
p88,p96,545.7,562755.69
p88,p97,485.16,524634.49
p88,p98,630.62,667931.33
p88,p99,802.1,833196.38
p88,p100,760.25,865004.43
p88,p101,660.01,634562.22
p88,p102,880.59,827527.47
p88,p103,794.61,495570.24
p88,p104,694.82,436251.96
p88,p105,631.02,421718.71
p88,p106,503.77,328678.88
p88,p107,354.8,241913.54
p88,p108,352.53,245433.02
p88,p109,439.17,324594.81
p88,p110,453.13,506356.05
p88,p111,791.73,613099.5
p88,p112,663.52,509477.42
p88,p113,595.11,432862.45
p88,p114,563.89,438458.25
p88,p115,871.17,785483.28
p88,p116,764.76,649456.22
p88,p117,773.82,709651.07
p88,p118,573.36,598853.7
p88,p119,993.38,992683.82
p88,p120,828.93,951191.43
p88,p121,808.24,924276.68
p88,p122,952.78,1157263.45
p88,p123,811.21,950199.52
p88,p124,1078.24,1271901.81
p88,p125,951.81,1136482.23
p88,p126,987.6,1182335.63
p88,p127,1270.19,1257827.88
p88,p128,1089.7,1389822.41
p88,p129,1391.13,1410988.09
p88,p130,1409.68,1562350.56
p88,p131,1424.09,1593125.69
p88,p132,1118.8,1435174.83
p88,p133,1436.63,1577257.64
p88,p134,1515.97,1769188.63
p89,p1,2237.03,1611087.14
p89,p2,2152.96,1497409.4
p89,p3,1985.42,1408561.8
p89,p4,2075.48,1466378.87
p89,p5,2227.71,1567500.03
p89,p6,2174.52,1541869.16
p89,p7,1870.77,1280781.37
p89,p8,2156.81,1528945.65
p89,p9,2245.2,1784317.7
p89,p10,1882.9,1454254.79
p89,p11,1881.57,1361514.86
p89,p12,2028.63,1437339.03
p89,p13,1735.09,1212845.25
p89,p14,1960.02,1397519.4
p89,p15,1821.85,1249278.99
p89,p16,1597.91,1101352.31
p89,p17,1792.2,1226646.23
p89,p18,1662.18,1112694.44
p89,p19,1540.84,1013162.0
p89,p20,1494.58,1009652.69
p89,p21,1398.15,942747.66
p89,p22,1351.09,914394.62
p89,p23,1293.14,872849.38
p89,p24,1175.09,786904.33
p89,p25,1583.03,1091935.86
p89,p26,1462.22,1007843.98
p89,p27,1612.62,1149125.58
p89,p28,1503.37,1076911.94
p89,p29,1315.54,910035.33
p89,p30,1486.24,1009843.11
p89,p31,1157.73,798146.5
p89,p32,1196.5,811753.16
p89,p33,1151.64,771360.61
p89,p34,1121.48,748501.56
p89,p35,1399.61,931174.87
p89,p36,1284.76,855790.22
p89,p37,1203.67,800888.35
p89,p38,966.32,674303.03
p89,p39,1132.51,761293.52
p89,p40,850.12,605121.46
p89,p41,806.0,578187.58
p89,p42,1237.45,822600.55
p89,p43,1000.26,685270.59
p89,p44,1006.49,689715.11
p89,p45,848.99,604369.05
p89,p46,877.63,619910.28
p89,p47,1072.98,723060.86
p89,p48,958.28,656221.79
p89,p49,890.67,608897.81
p89,p50,648.74,471293.35
p89,p51,581.15,429259.47
p89,p52,891.81,609482.36
p89,p53,700.21,505308.4
p89,p54,624.31,470606.53
p89,p55,473.68,374421.92
p89,p56,484.56,374321.41
p89,p57,492.15,389682.84
p89,p58,396.62,345774.17
p89,p59,1240.0,836524.54
p89,p60,1049.54,710000.62
p89,p61,1175.85,802794.36
p89,p62,1096.87,738958.24
p89,p63,600.93,492703.24
p89,p64,730.16,604019.19
p89,p65,800.44,669513.51
p89,p66,519.88,419054.8
p89,p67,600.42,494346.13
p89,p68,952.06,656669.77
p89,p69,798.17,568154.83
p89,p70,756.94,551178.22
p89,p71,638.41,477889.77
p89,p72,471.73,377703.35
p89,p73,456.58,375137.97
p89,p74,1079.56,743566.0
p89,p75,876.45,637246.86
p89,p76,893.04,623672.45
p89,p77,881.21,620235.72
p89,p78,797.31,569073.71
p89,p79,763.49,569699.24
p89,p80,675.07,514531.59
p89,p81,691.69,504768.92
p89,p82,619.63,462678.05
p89,p83,543.12,437428.98
p89,p84,334.48,294861.65
p89,p85,347.68,283697.54
p89,p86,340.08,284911.91
p89,p87,227.7,226333.29
p89,p88,132.45,142083.65
p89,p90,241.14,258957.59
p89,p91,245.9,259306.59
p89,p92,216.86,216396.93
p89,p93,279.75,275178.99
p89,p94,151.23,175158.86
p89,p95,293.84,328247.51
p89,p96,420.25,446044.9
p89,p97,390.35,433136.61
p89,p98,526.95,575197.48
p89,p99,711.84,742557.38
p89,p100,694.28,795247.41
p89,p101,541.23,531445.03
p89,p102,751.88,723768.42
p89,p103,807.24,602871.68
p89,p104,707.83,544463.08
p89,p105,643.64,528334.66
p89,p106,506.84,432226.07
p89,p107,376.09,347145.48
p89,p108,351.56,330964.3
p89,p109,398.07,395514.42
p89,p110,414.41,448964.82
p89,p111,776.54,716041.47
p89,p112,644.68,607754.56
p89,p113,572.92,530237.27
p89,p114,536.95,527861.43
p89,p115,871.82,886824.31
p89,p116,604.82,706958.68
p89,p117,505.82,693703.23
p89,p118,507.4,529096.68
p89,p119,848.58,1035307.87
p89,p120,762.96,881434.42
p89,p121,742.27,854519.67
p89,p122,886.81,1087506.44
p89,p123,745.24,880442.51
p89,p124,1012.27,1202144.79
p89,p125,885.84,1066725.22
p89,p126,921.63,1112578.62
p89,p127,1105.33,1355913.8
p89,p128,1023.74,1320065.4
p89,p129,1391.78,1512329.12
p89,p130,1214.92,1647061.02
p89,p131,1198.39,1611984.56
p89,p132,1052.83,1365417.81
p89,p133,1163.67,1567178.58
p89,p134,1338.5,1848246.66
p90,p1,2331.32,1637965.1
p90,p2,2199.26,1514404.93
p90,p3,2142.78,1468975.98
p90,p4,2198.14,1514313.11
p90,p5,2274.0,1584495.56
p90,p6,2220.82,1558864.69
p90,p7,1917.07,1297776.9
p90,p8,2203.11,1545941.18
p90,p9,2234.23,1783480.06
p90,p10,1890.76,1438616.71
p90,p11,1888.31,1345498.6
p90,p12,2074.92,1454334.56
p90,p13,1742.95,1197207.17
p90,p14,2117.38,1457933.58
p90,p15,1868.15,1266274.52
p90,p16,1644.21,1118347.84
p90,p17,1949.56,1287060.41
p90,p18,1819.54,1173108.62
p90,p19,1695.55,1074626.44
p90,p20,1611.71,1063041.21
p90,p21,1456.27,973933.87
p90,p22,1459.47,960139.25
p90,p23,1416.59,919515.66
p90,p24,1217.45,802041.0
p90,p25,1629.33,1108931.39
p90,p26,1499.8,1022156.19
p90,p27,1620.48,1133487.5
p90,p28,1511.23,1061273.86
p90,p29,1330.56,897233.25
p90,p30,1492.98,993826.85
p90,p31,1172.76,785344.42
p90,p32,1333.68,865440.73
p90,p33,1184.87,785159.66
p90,p34,1152.56,756536.46
p90,p35,1557.43,992118.24
p90,p36,1468.49,931670.02
p90,p37,1407.38,883225.65
p90,p38,1149.24,747100.48
p90,p39,1210.71,794594.76
p90,p40,997.63,663876.25
p90,p41,965.79,642476.52
p90,p42,1441.16,904937.85
p90,p43,1203.97,767607.89
p90,p44,1196.23,771186.01
p90,p45,1032.17,677752.92
p90,p46,1081.34,702247.58
p90,p47,1079.73,707044.6
p90,p48,965.03,640205.53
p90,p49,921.24,614066.61
p90,p50,676.65,476270.59
p90,p51,624.52,446875.93
p90,p52,925.04,622536.27
p90,p53,762.67,531438.45
p90,p54,779.83,532107.69
p90,p55,620.88,433702.46
p90,p56,557.45,403456.44
p90,p57,435.45,327984.14
p90,p58,202.77,177054.01
p90,p59,1246.75,820508.28
p90,p60,820.15,688685.56
p90,p61,894.45,762435.89
p90,p62,1103.61,722941.97
p90,p63,564.39,452498.09
p90,p64,608.28,503663.11
p90,p65,661.2,549418.43
p90,p66,379.81,291117.08
p90,p67,460.89,366948.4
p90,p68,1155.77,739007.07
p90,p69,1001.88,650492.13
p90,p70,944.16,627367.13
p90,p71,821.64,552873.85
p90,p72,675.44,460040.65
p90,p73,638.97,442545.23
p90,p74,1287.06,827163.52
p90,p75,1127.37,721921.05
p90,p76,1101.19,707381.14
p90,p77,1084.92,702573.02
p90,p78,1001.02,651411.0
p90,p79,1019.52,659628.66
p90,p80,936.51,608809.06
p90,p81,895.4,587106.22
p90,p82,823.34,545015.35
p90,p83,804.01,531768.13
p90,p84,522.15,368252.23
p90,p85,414.02,306036.19
p90,p86,289.02,228357.39
p90,p87,185.62,167281.66
p90,p88,283.92,279589.21
p90,p89,241.14,258957.59
p90,p91,67.67,71524.22
p90,p92,445.5,459545.44
p90,p93,704.57,514884.57
p90,p94,336.77,349729.7
p90,p95,480.65,491689.54
p90,p96,529.7,521074.94
p90,p97,566.79,586374.27
p90,p98,718.6,701751.15
p90,p99,886.44,856070.21
p90,p100,915.41,1030145.18
p90,p101,479.93,482403.36
p90,p102,693.13,677130.5
p90,p103,1121.82,717133.56
p90,p104,1022.04,657815.29
p90,p105,958.24,643282.04
p90,p106,830.98,550242.2
p90,p107,682.02,463476.87
p90,p108,656.93,468650.39
p90,p109,743.57,547812.17
p90,p110,652.93,685856.05
p90,p111,1118.94,834662.83
p90,p112,990.73,731040.75
p90,p113,922.33,654425.78
p90,p114,891.1,660021.58
p90,p115,1198.39,1007046.61
p90,p116,1091.98,871019.55
p90,p117,744.34,930594.46
p90,p118,723.89,755458.45
p90,p119,1320.6,1214247.15
p90,p120,984.09,1116332.18
p90,p121,963.4,1089417.44
p90,p122,1107.42,1286627.19
p90,p123,943.26,1066605.44
p90,p124,1227.9,1396620.11
p90,p125,1101.47,1261200.54
p90,p126,1150.29,1314556.99
p90,p127,1597.4,1479391.21
p90,p128,1252.39,1522043.77
p90,p129,1718.35,1632551.42
p90,p130,1736.9,1783913.89
p90,p131,1751.3,1814689.02
p90,p132,1276.16,1567551.49
p90,p133,1387.0,1769312.26
p90,p134,1843.18,1990751.96
p91,p1,2387.9,1696560.88
p91,p2,2255.84,1573000.71
p91,p3,2199.36,1527571.76
p91,p4,2254.72,1572908.89
p91,p5,2330.58,1643091.34
p91,p6,2277.4,1617460.48
p91,p7,1973.65,1356372.68
p91,p8,2259.69,1604536.97
p91,p9,2290.81,1842075.85
p91,p10,1947.34,1497212.49
p91,p11,1944.89,1404094.39
p91,p12,2131.5,1512930.35
p91,p13,1799.53,1255802.96
p91,p14,2173.96,1516529.37
p91,p15,1924.73,1324870.31
p91,p16,1700.79,1176943.63
p91,p17,2006.14,1345656.2
p91,p18,1876.12,1231704.41
p91,p19,1752.13,1133222.23
p91,p20,1668.29,1121636.99
p91,p21,1512.85,1032529.66
p91,p22,1516.05,1018735.04
p91,p23,1473.17,978111.44
p91,p24,1274.03,860636.78
p91,p25,1685.91,1167527.17
p91,p26,1556.38,1080751.97
p91,p27,1677.06,1192083.29
p91,p28,1567.81,1119869.64
p91,p29,1387.14,955829.04
p91,p30,1549.56,1052422.63
p91,p31,1229.34,843940.21
p91,p32,1390.26,924036.51
p91,p33,1241.45,843755.44
p91,p34,1209.14,815132.24
p91,p35,1614.01,1050714.02
p91,p36,1525.07,990265.8
p91,p37,1438.12,941662.16
p91,p38,1205.82,805696.27
p91,p39,1267.29,853190.55
p91,p40,1054.21,722472.03
p91,p41,1022.37,701072.31
p91,p42,1471.91,963374.36
p91,p43,1234.71,826044.41
p91,p44,1252.81,829781.8
p91,p45,1088.75,736348.7
p91,p46,1112.08,760684.09
p91,p47,1136.31,765640.39
p91,p48,1021.61,698801.31
p91,p49,977.82,672662.4
p91,p50,733.23,534866.37
p91,p51,681.1,505471.71
p91,p52,981.62,681132.05
p91,p53,819.25,590034.24
p91,p54,836.41,590703.48
p91,p55,677.46,492298.24
p91,p56,614.03,462052.22
p91,p57,495.27,390238.72
p91,p58,266.31,241772.81
p91,p59,1303.33,879104.06
p91,p60,995.98,750307.56
p91,p61,956.04,826036.2
p91,p62,1160.19,781537.76
p91,p63,624.22,514752.68
p91,p64,669.88,567263.41
p91,p65,722.8,613018.73
p91,p66,441.41,354717.38
p91,p67,522.49,430548.71
p91,p68,1186.51,797443.58
p91,p69,1032.62,708928.64
p91,p70,1000.74,685962.92
p91,p71,878.22,611469.63
p91,p72,706.18,518477.16
p91,p73,695.55,501141.02
p91,p74,1317.8,885600.04
p91,p75,1158.11,780357.57
p91,p76,1131.93,765817.65
p91,p77,1115.66,761009.53
p91,p78,1031.76,709847.52
p91,p79,1050.26,718065.17
p91,p80,948.47,667216.78
p91,p81,926.14,645542.73
p91,p82,854.08,603451.86
p91,p83,815.92,589959.94
p91,p84,578.73,426848.02
p91,p85,470.6,364631.97
p91,p86,346.16,287925.49
p91,p87,242.2,225877.45
p91,p88,319.12,304083.38
p91,p89,245.9,259306.59
p91,p90,67.67,71524.22
p91,p92,467.29,468583.93
p91,p93,530.18,527365.99
p91,p94,324.37,337917.24
p91,p95,460.96,477088.34
p91,p96,489.95,479238.69
p91,p97,555.79,561705.12
p91,p98,678.85,659914.9
p91,p99,846.69,814233.96
p91,p100,895.72,1015543.98
p91,p101,431.16,432716.08
p91,p102,644.37,627443.22
p91,p103,1133.54,774957.82
p91,p104,1033.76,715639.55
p91,p105,969.96,701106.29
p91,p106,842.7,608066.46
p91,p107,693.74,521301.12
p91,p108,691.46,524820.61
p91,p109,778.11,603982.39
p91,p110,640.99,676246.54
p91,p111,1130.67,892487.09
p91,p112,1002.46,788865.0
p91,p113,934.05,712250.03
p91,p114,902.83,717845.84
p91,p115,1210.11,1064870.86
p91,p116,1103.7,928843.8
p91,p117,732.4,920984.94
p91,p118,704.2,740857.25
p91,p119,1050.02,1255604.45
p91,p120,964.4,1101730.99
p91,p121,990.44,1073941.73
p91,p122,1114.79,1266729.9
p91,p123,950.63,1046708.14
p91,p124,1235.27,1376722.81
p91,p125,1108.84,1241303.24
p91,p126,1157.65,1294659.69
p91,p127,1609.12,1537215.46
p91,p128,1259.75,1502146.47
p91,p129,1730.07,1690375.67
p91,p130,1748.62,1841738.14
p91,p131,1429.08,1794220.94
p91,p132,1283.53,1547654.2
p91,p133,1394.36,1749414.96
p91,p134,1569.19,2030483.04
p92,p1,2107.62,1476648.52
p92,p2,2005.42,1385431.58
p92,p3,1856.01,1274123.18
p92,p4,1946.07,1331940.25
p92,p5,2135.92,1462295.74
p92,p6,2082.73,1436664.87
p92,p7,1778.98,1175577.08
p92,p8,2065.02,1423741.36
p92,p9,2153.42,1679113.41
p92,p10,1849.27,1432225.07
p92,p11,1909.06,1344322.62
p92,p12,1936.84,1332134.74
p92,p13,1701.46,1190815.53
p92,p14,1830.61,1263080.79
p92,p15,1730.06,1144074.7
p92,p16,1506.12,996148.02
p92,p17,1662.79,1092207.61
p92,p18,1533.27,977306.3
p92,p19,1352.36,843033.48
p92,p20,1370.18,876230.04
p92,p21,1304.47,834056.98
p92,p22,1248.02,797628.68
p92,p23,1190.3,753283.83
p92,p24,1080.72,683568.16
p92,p25,1491.24,986731.57
p92,p26,1373.09,904081.46
p92,p27,1634.71,1128554.18
p92,p28,1525.46,1056340.53
p92,p29,1286.84,883830.71
p92,p30,1513.73,992650.87
p92,p31,1160.01,773806.63
p92,p32,1072.3,678637.07
p92,p33,1057.19,684852.86
p92,p34,1026.9,668673.29
p92,p35,1274.03,792627.6
p92,p36,1069.36,673328.69
p92,p37,980.78,612005.91
p92,p38,769.94,496473.79
p92,p39,1039.26,653343.3
p92,p40,748.93,486518.87
p92,p41,642.09,427854.94
p92,p42,1014.57,633718.11
p92,p43,776.36,495716.06
p92,p44,785.6,504302.22
p92,p45,652.91,427581.54
p92,p46,651.96,426593.97
p92,p47,1100.48,705868.62
p92,p48,985.82,639029.94
p92,p49,832.22,552385.85
p92,p50,659.08,448009.19
p92,p51,558.72,387723.38
p92,p52,797.78,530916.74
p92,p53,619.58,422735.74
p92,p54,504.88,350311.62
p92,p55,396.45,290517.95
p92,p56,462.2,327610.12
p92,p57,549.38,426308.33
p92,p58,592.32,454324.82
p92,p59,1267.54,819332.68
p92,p60,1077.08,692808.77
p92,p61,1203.39,785602.51
p92,p62,1124.41,721766.38
p92,p63,653.92,514903.41
p92,p64,803.91,657218.35
p92,p65,883.19,724181.72
p92,p66,652.99,494627.99
p92,p67,731.88,568704.56
p92,p68,729.17,467787.32
p92,p69,575.41,381764.58
p92,p70,551.39,374092.46
p92,p71,442.88,308173.26
p92,p72,272.72,204890.91
p92,p73,322.6,243756.65
p92,p74,819.37,535840.67
p92,p75,654.78,428447.72
