r,rr,status,trtype,t,MW
p115,p132,Possible,LCC,0,100000
p115,p133,Possible,LCC,0,100000
p115,p134,Possible,LCC,0,100000
p116,p119,Possible,LCC,0,100000
p116,p122,Possible,LCC,0,100000
p116,p123,Possible,LCC,0,100000
p116,p124,Possible,LCC,0,100000
p116,p125,Possible,LCC,0,100000
p116,p126,Possible,LCC,0,100000
p116,p127,Possible,LCC,0,100000
p116,p128,Possible,LCC,0,100000
p116,p129,Possible,LCC,0,100000
p116,p130,Possible,LCC,0,100000
p116,p131,Possible,LCC,0,100000
p116,p132,Possible,LCC,0,100000
p116,p133,Possible,LCC,0,100000
p116,p134,Possible,LCC,0,100000
p117,p119,Possible,LCC,0,100000
p117,p120,Possible,LCC,0,100000
p117,p121,Possible,LCC,0,100000
p117,p122,Possible,LCC,0,100000
p117,p123,Possible,LCC,0,100000
p117,p124,Possible,LCC,0,100000
p117,p125,Possible,LCC,0,100000
p117,p126,Possible,LCC,0,100000
p117,p127,Possible,LCC,0,100000
p117,p128,Possible,LCC,0,100000
p117,p129,Possible,LCC,0,100000
p117,p130,Possible,LCC,0,100000
p117,p131,Possible,LCC,0,100000
p117,p132,Possible,LCC,0,100000
p117,p133,Possible,LCC,0,100000
p117,p134,Possible,LCC,0,100000
p118,p119,Possible,LCC,0,100000
p118,p120,Possible,LCC,0,100000
p118,p121,Possible,LCC,0,100000
p118,p122,Possible,LCC,0,100000
p118,p123,Possible,LCC,0,100000
p118,p124,Possible,LCC,0,100000
p118,p125,Possible,LCC,0,100000
p118,p126,Possible,LCC,0,100000
p118,p127,Possible,LCC,0,100000
p118,p128,Possible,LCC,0,100000
p118,p129,Possible,LCC,0,100000
p118,p130,Possible,LCC,0,100000
p118,p131,Possible,LCC,0,100000
p118,p132,Possible,LCC,0,100000
p118,p133,Possible,LCC,0,100000
p118,p134,Possible,LCC,0,100000
p119,p120,Possible,LCC,0,100000
p119,p121,Possible,LCC,0,100000
p119,p123,Possible,LCC,0,100000
p119,p124,Possible,LCC,0,100000
p119,p127,Possible,LCC,0,100000
p119,p128,Possible,LCC,0,100000
p119,p129,Possible,LCC,0,100000
p119,p130,Possible,LCC,0,100000
p119,p131,Possible,LCC,0,100000
p119,p132,Possible,LCC,0,100000
p119,p133,Possible,LCC,0,100000
p119,p134,Possible,LCC,0,100000
p12,p100,Possible,LCC,0,100000
p12,p101,Possible,LCC,0,100000
p12,p102,Possible,LCC,0,100000
p12,p103,Possible,LCC,0,100000
p12,p104,Possible,LCC,0,100000
p12,p105,Possible,LCC,0,100000
p12,p106,Possible,LCC,0,100000
p12,p107,Possible,LCC,0,100000
p12,p108,Possible,LCC,0,100000
p12,p109,Possible,LCC,0,100000
p12,p110,Possible,LCC,0,100000
p12,p111,Possible,LCC,0,100000
p12,p112,Possible,LCC,0,100000
p12,p113,Possible,LCC,0,100000
p12,p114,Possible,LCC,0,100000
p12,p115,Possible,LCC,0,100000
p12,p116,Possible,LCC,0,100000
p12,p117,Possible,LCC,0,100000
p12,p118,Possible,LCC,0,100000
p12,p119,Possible,LCC,0,100000
p12,p120,Possible,LCC,0,100000
p12,p121,Possible,LCC,0,100000
p12,p122,Possible,LCC,0,100000
p12,p123,Possible,LCC,0,100000
p12,p124,Possible,LCC,0,100000
p12,p125,Possible,LCC,0,100000
p12,p126,Possible,LCC,0,100000
p12,p127,Possible,LCC,0,100000
p12,p128,Possible,LCC,0,100000
p12,p129,Possible,LCC,0,100000
p12,p130,Possible,LCC,0,100000
p12,p131,Possible,LCC,0,100000
p12,p132,Possible,LCC,0,100000
p12,p133,Possible,LCC,0,100000
p12,p134,Possible,LCC,0,100000
p12,p14,Possible,LCC,0,100000
p12,p16,Possible,LCC,0,100000
p12,p17,Possible,LCC,0,100000
p12,p18,Possible,LCC,0,100000
p12,p19,Possible,LCC,0,100000
p12,p20,Possible,LCC,0,100000
p12,p21,Possible,LCC,0,100000
p12,p22,Possible,LCC,0,100000
p12,p23,Possible,LCC,0,100000
p12,p24,Possible,LCC,0,100000
p12,p26,Possible,LCC,0,100000
p12,p27,Possible,LCC,0,100000
p12,p28,Possible,LCC,0,100000
p12,p29,Possible,LCC,0,100000
p12,p30,Possible,LCC,0,100000
p12,p31,Possible,LCC,0,100000
p12,p32,Possible,LCC,0,100000
p12,p33,Possible,LCC,0,100000
p12,p34,Possible,LCC,0,100000
p12,p35,Possible,LCC,0,100000
p12,p36,Possible,LCC,0,100000
p12,p37,Possible,LCC,0,100000
p12,p38,Possible,LCC,0,100000
p12,p39,Possible,LCC,0,100000
p12,p40,Possible,LCC,0,100000
p12,p41,Possible,LCC,0,100000
p12,p42,Possible,LCC,0,100000
p12,p43,Possible,LCC,0,100000
p12,p44,Possible,LCC,0,100000
p12,p45,Possible,LCC,0,100000
p12,p46,Possible,LCC,0,100000
p12,p47,Possible,LCC,0,100000
p12,p48,Possible,LCC,0,100000
p12,p49,Possible,LCC,0,100000
p12,p50,Possible,LCC,0,100000
p12,p51,Possible,LCC,0,100000
p12,p52,Possible,LCC,0,100000
p12,p53,Possible,LCC,0,100000
p12,p54,Possible,LCC,0,100000
p12,p55,Possible,LCC,0,100000
p12,p56,Possible,LCC,0,100000
p12,p57,Possible,LCC,0,100000
p12,p58,Possible,LCC,0,100000
p12,p59,Possible,LCC,0,100000
p12,p60,Possible,LCC,0,100000
p12,p61,Possible,LCC,0,100000
p12,p62,Possible,LCC,0,100000
p12,p63,Possible,LCC,0,100000
p12,p64,Possible,LCC,0,100000
p12,p65,Possible,LCC,0,100000
p12,p66,Possible,LCC,0,100000
p12,p67,Possible,LCC,0,100000
p12,p68,Possible,LCC,0,100000
p12,p69,Possible,LCC,0,100000
p12,p70,Possible,LCC,0,100000
p12,p71,Possible,LCC,0,100000
p12,p72,Possible,LCC,0,100000
p12,p73,Possible,LCC,0,100000
p12,p74,Possible,LCC,0,100000
p12,p75,Possible,LCC,0,100000
p12,p76,Possible,LCC,0,100000
p12,p77,Possible,LCC,0,100000
p12,p78,Possible,LCC,0,100000
p12,p79,Possible,LCC,0,100000
p12,p80,Possible,LCC,0,100000
p12,p81,Possible,LCC,0,100000
p12,p82,Possible,LCC,0,100000
p12,p83,Possible,LCC,0,100000
p12,p84,Possible,LCC,0,100000
p12,p85,Possible,LCC,0,100000
p12,p86,Possible,LCC,0,100000
p12,p87,Possible,LCC,0,100000
p12,p88,Possible,LCC,0,100000
p12,p89,Possible,LCC,0,100000
p12,p90,Possible,LCC,0,100000
p12,p91,Possible,LCC,0,100000
p12,p92,Possible,LCC,0,100000
p12,p93,Possible,LCC,0,100000
p12,p94,Possible,LCC,0,100000
p12,p95,Possible,LCC,0,100000
p12,p96,Possible,LCC,0,100000
p12,p97,Possible,LCC,0,100000
p12,p98,Possible,LCC,0,100000
p12,p99,Possible,LCC,0,100000
p120,p124,Possible,LCC,0,100000
p120,p127,Possible,LCC,0,100000
p120,p128,Possible,LCC,0,100000
p120,p129,Possible,LCC,0,100000
p120,p130,Possible,LCC,0,100000
p120,p131,Possible,LCC,0,100000
p120,p132,Possible,LCC,0,100000
p120,p133,Possible,LCC,0,100000
p120,p134,Possible,LCC,0,100000
p121,p124,Possible,LCC,0,100000
p121,p125,Possible,LCC,0,100000
p121,p127,Possible,LCC,0,100000
p121,p128,Possible,LCC,0,100000
p121,p129,Possible,LCC,0,100000
p121,p130,Possible,LCC,0,100000
p121,p131,Possible,LCC,0,100000
p121,p132,Possible,LCC,0,100000
p121,p133,Possible,LCC,0,100000
p121,p134,Possible,LCC,0,100000
p122,p124,Possible,LCC,0,100000
p122,p128,Possible,LCC,0,100000
p122,p129,Possible,LCC,0,100000
p122,p130,Possible,LCC,0,100000
p122,p131,Possible,LCC,0,100000
p122,p132,Possible,LCC,0,100000
p122,p133,Possible,LCC,0,100000
p122,p134,Possible,LCC,0,100000
p123,p127,Possible,LCC,0,100000
p123,p128,Possible,LCC,0,100000
p123,p129,Possible,LCC,0,100000
p123,p130,Possible,LCC,0,100000
p123,p131,Possible,LCC,0,100000
p123,p132,Possible,LCC,0,100000
p123,p133,Possible,LCC,0,100000
p123,p134,Possible,LCC,0,100000
p124,p125,Possible,LCC,0,100000
p124,p126,Possible,LCC,0,100000
p124,p127,Possible,LCC,0,100000
p124,p128,Possible,LCC,0,100000
p124,p129,Possible,LCC,0,100000
p124,p130,Possible,LCC,0,100000
p124,p131,Possible,LCC,0,100000
p124,p132,Possible,LCC,0,100000
p124,p133,Possible,LCC,0,100000
p124,p134,Possible,LCC,0,100000
p125,p128,Possible,LCC,0,100000
p125,p129,Possible,LCC,0,100000
p125,p130,Possible,LCC,0,100000
p125,p131,Possible,LCC,0,100000
p125,p132,Possible,LCC,0,100000
p125,p133,Possible,LCC,0,100000
p125,p134,Possible,LCC,0,100000
p126,p128,Possible,LCC,0,100000
p126,p129,Possible,LCC,0,100000
p126,p130,Possible,LCC,0,100000
p126,p131,Possible,LCC,0,100000
p126,p132,Possible,LCC,0,100000
p126,p133,Possible,LCC,0,100000
p126,p134,Possible,LCC,0,100000
p127,p134,Possible,LCC,0,100000
p128,p129,Possible,LCC,0,100000
p128,p134,Possible,LCC,0,100000
p129,p132,Possible,LCC,0,100000
p129,p134,Possible,LCC,0,100000
p13,p100,Possible,LCC,0,100000
p13,p101,Possible,LCC,0,100000
p13,p102,Possible,LCC,0,100000
p13,p103,Possible,LCC,0,100000
p13,p104,Possible,LCC,0,100000
p13,p105,Possible,LCC,0,100000
p13,p106,Possible,LCC,0,100000
p13,p107,Possible,LCC,0,100000
p13,p108,Possible,LCC,0,100000
p13,p109,Possible,LCC,0,100000
p13,p110,Possible,LCC,0,100000
p13,p111,Possible,LCC,0,100000
p13,p112,Possible,LCC,0,100000
p13,p113,Possible,LCC,0,100000
p13,p114,Possible,LCC,0,100000
p13,p115,Possible,LCC,0,100000
p13,p116,Possible,LCC,0,100000
p13,p117,Possible,LCC,0,100000
p13,p118,Possible,LCC,0,100000
p13,p119,Possible,LCC,0,100000
p13,p120,Possible,LCC,0,100000
p13,p121,Possible,LCC,0,100000
p13,p122,Possible,LCC,0,100000
p13,p123,Possible,LCC,0,100000
p13,p124,Possible,LCC,0,100000
p13,p125,Possible,LCC,0,100000
p13,p126,Possible,LCC,0,100000
p13,p127,Possible,LCC,0,100000
p13,p128,Possible,LCC,0,100000
p13,p129,Possible,LCC,0,100000
p13,p130,Possible,LCC,0,100000
p13,p131,Possible,LCC,0,100000
p13,p132,Possible,LCC,0,100000
p13,p133,Possible,LCC,0,100000
p13,p134,Possible,LCC,0,100000
p13,p14,Possible,LCC,0,100000
p13,p15,Possible,LCC,0,100000
p13,p16,Possible,LCC,0,100000
p13,p17,Possible,LCC,0,100000
p13,p18,Possible,LCC,0,100000
p13,p19,Possible,LCC,0,100000
p13,p20,Possible,LCC,0,100000
p13,p21,Possible,LCC,0,100000
p13,p22,Possible,LCC,0,100000
p13,p23,Possible,LCC,0,100000
p13,p24,Possible,LCC,0,100000
p13,p26,Possible,LCC,0,100000
p13,p29,Possible,LCC,0,100000
p13,p30,Possible,LCC,0,100000
p13,p31,Possible,LCC,0,100000
p13,p32,Possible,LCC,0,100000
p13,p33,Possible,LCC,0,100000
p13,p34,Possible,LCC,0,100000
p13,p35,Possible,LCC,0,100000
p13,p36,Possible,LCC,0,100000
p13,p37,Possible,LCC,0,100000
p13,p38,Possible,LCC,0,100000
p13,p39,Possible,LCC,0,100000
p13,p40,Possible,LCC,0,100000
p13,p41,Possible,LCC,0,100000
p13,p42,Possible,LCC,0,100000
p13,p43,Possible,LCC,0,100000
p13,p44,Possible,LCC,0,100000
p13,p45,Possible,LCC,0,100000
p13,p46,Possible,LCC,0,100000
p13,p47,Possible,LCC,0,100000
p13,p48,Possible,LCC,0,100000
p13,p49,Possible,LCC,0,100000
p13,p50,Possible,LCC,0,100000
p13,p51,Possible,LCC,0,100000
p13,p52,Possible,LCC,0,100000
p13,p53,Possible,LCC,0,100000
p13,p54,Possible,LCC,0,100000
p13,p55,Possible,LCC,0,100000
p13,p56,Possible,LCC,0,100000
p13,p57,Possible,LCC,0,100000
p13,p58,Possible,LCC,0,100000
p13,p59,Possible,LCC,0,100000
p13,p60,Possible,LCC,0,100000
p13,p61,Possible,LCC,0,100000
p13,p62,Possible,LCC,0,100000
p13,p63,Possible,LCC,0,100000
p13,p64,Possible,LCC,0,100000
p13,p65,Possible,LCC,0,100000
p13,p66,Possible,LCC,0,100000
p13,p67,Possible,LCC,0,100000
p13,p68,Possible,LCC,0,100000
p13,p69,Possible,LCC,0,100000
p13,p70,Possible,LCC,0,100000
p13,p71,Possible,LCC,0,100000
p13,p72,Possible,LCC,0,100000
p13,p73,Possible,LCC,0,100000
p13,p74,Possible,LCC,0,100000
p13,p75,Possible,LCC,0,100000
p13,p76,Possible,LCC,0,100000
p13,p77,Possible,LCC,0,100000
p13,p78,Possible,LCC,0,100000
p13,p79,Possible,LCC,0,100000
p13,p80,Possible,LCC,0,100000
p13,p81,Possible,LCC,0,100000
p13,p82,Possible,LCC,0,100000
p13,p83,Possible,LCC,0,100000
p13,p84,Possible,LCC,0,100000
p13,p85,Possible,LCC,0,100000
p13,p86,Possible,LCC,0,100000
p13,p87,Possible,LCC,0,100000
p13,p88,Possible,LCC,0,100000
p13,p89,Possible,LCC,0,100000
p13,p90,Possible,LCC,0,100000
p13,p91,Possible,LCC,0,100000
p13,p92,Possible,LCC,0,100000
p13,p93,Possible,LCC,0,100000
p13,p94,Possible,LCC,0,100000
p13,p95,Possible,LCC,0,100000
p13,p96,Possible,LCC,0,100000
p13,p97,Possible,LCC,0,100000
p13,p98,Possible,LCC,0,100000
p13,p99,Possible,LCC,0,100000
p14,p100,Possible,LCC,0,100000
p14,p101,Possible,LCC,0,100000
p14,p102,Possible,LCC,0,100000
p14,p103,Possible,LCC,0,100000
p14,p104,Possible,LCC,0,100000
p14,p105,Possible,LCC,0,100000
p14,p106,Possible,LCC,0,100000
p14,p107,Possible,LCC,0,100000
p14,p108,Possible,LCC,0,100000
p14,p109,Possible,LCC,0,100000
p14,p110,Possible,LCC,0,100000
p14,p111,Possible,LCC,0,100000
p14,p112,Possible,LCC,0,100000
p14,p113,Possible,LCC,0,100000
p14,p114,Possible,LCC,0,100000
p14,p115,Possible,LCC,0,100000
p14,p116,Possible,LCC,0,100000
p14,p117,Possible,LCC,0,100000
p14,p118,Possible,LCC,0,100000
p14,p119,Possible,LCC,0,100000
p14,p120,Possible,LCC,0,100000
p14,p121,Possible,LCC,0,100000
p14,p122,Possible,LCC,0,100000
p14,p123,Possible,LCC,0,100000
p14,p124,Possible,LCC,0,100000
p14,p125,Possible,LCC,0,100000
p14,p126,Possible,LCC,0,100000
p14,p127,Possible,LCC,0,100000
p14,p128,Possible,LCC,0,100000
p14,p129,Possible,LCC,0,100000
p14,p130,Possible,LCC,0,100000
p14,p131,Possible,LCC,0,100000
p14,p132,Possible,LCC,0,100000
p14,p133,Possible,LCC,0,100000
p14,p134,Possible,LCC,0,100000
p14,p16,Possible,LCC,0,100000
p14,p18,Possible,LCC,0,100000
p14,p19,Possible,LCC,0,100000
p14,p20,Possible,LCC,0,100000
p14,p21,Possible,LCC,0,100000
p14,p22,Possible,LCC,0,100000
p14,p23,Possible,LCC,0,100000
p14,p24,Possible,LCC,0,100000
p14,p25,Possible,LCC,0,100000
p14,p26,Possible,LCC,0,100000
p14,p27,Possible,LCC,0,100000
p14,p28,Possible,LCC,0,100000
p14,p29,Possible,LCC,0,100000
p14,p30,Possible,LCC,0,100000
p14,p31,Possible,LCC,0,100000
p14,p32,Possible,LCC,0,100000
p14,p33,Possible,LCC,0,100000
p14,p34,Possible,LCC,0,100000
p14,p35,Possible,LCC,0,100000
p14,p36,Possible,LCC,0,100000
p14,p37,Possible,LCC,0,100000
p14,p38,Possible,LCC,0,100000
p14,p39,Possible,LCC,0,100000
p14,p40,Possible,LCC,0,100000
p14,p41,Possible,LCC,0,100000
p14,p42,Possible,LCC,0,100000
p14,p43,Possible,LCC,0,100000
p14,p44,Possible,LCC,0,100000
p14,p45,Possible,LCC,0,100000
p14,p46,Possible,LCC,0,100000
p14,p47,Possible,LCC,0,100000
p14,p48,Possible,LCC,0,100000
p14,p49,Possible,LCC,0,100000
p14,p50,Possible,LCC,0,100000
p14,p51,Possible,LCC,0,100000
p14,p52,Possible,LCC,0,100000
p14,p53,Possible,LCC,0,100000
p14,p54,Possible,LCC,0,100000
p14,p55,Possible,LCC,0,100000
p14,p56,Possible,LCC,0,100000
p14,p57,Possible,LCC,0,100000
p14,p58,Possible,LCC,0,100000
p14,p59,Possible,LCC,0,100000
p14,p60,Possible,LCC,0,100000
p14,p61,Possible,LCC,0,100000
p14,p62,Possible,LCC,0,100000
p14,p63,Possible,LCC,0,100000
p14,p64,Possible,LCC,0,100000
p14,p65,Possible,LCC,0,100000
p14,p66,Possible,LCC,0,100000
p14,p67,Possible,LCC,0,100000
p14,p68,Possible,LCC,0,100000
p14,p69,Possible,LCC,0,100000
p14,p70,Possible,LCC,0,100000
p14,p71,Possible,LCC,0,100000
p14,p72,Possible,LCC,0,100000
p14,p73,Possible,LCC,0,100000
p14,p74,Possible,LCC,0,100000
p14,p75,Possible,LCC,0,100000
p14,p76,Possible,LCC,0,100000
p14,p77,Possible,LCC,0,100000
p14,p78,Possible,LCC,0,100000
p14,p79,Possible,LCC,0,100000
p14,p80,Possible,LCC,0,100000
p14,p81,Possible,LCC,0,100000
p14,p82,Possible,LCC,0,100000
p14,p83,Possible,LCC,0,100000
p14,p84,Possible,LCC,0,100000
p14,p85,Possible,LCC,0,100000
p14,p86,Possible,LCC,0,100000
p14,p87,Possible,LCC,0,100000
p14,p88,Possible,LCC,0,100000
p14,p89,Possible,LCC,0,100000
p14,p90,Possible,LCC,0,100000
p14,p91,Possible,LCC,0,100000
p14,p92,Possible,LCC,0,100000
p14,p93,Possible,LCC,0,100000
p14,p94,Possible,LCC,0,100000
p14,p95,Possible,LCC,0,100000
p14,p96,Possible,LCC,0,100000
p14,p97,Possible,LCC,0,100000
p14,p98,Possible,LCC,0,100000
p14,p99,Possible,LCC,0,100000
p15,p100,Possible,LCC,0,100000
p15,p101,Possible,LCC,0,100000
p15,p102,Possible,LCC,0,100000
p15,p103,Possible,LCC,0,100000
p15,p104,Possible,LCC,0,100000
p15,p105,Possible,LCC,0,100000
p15,p106,Possible,LCC,0,100000
p15,p107,Possible,LCC,0,100000
p15,p108,Possible,LCC,0,100000
p15,p109,Possible,LCC,0,100000
p15,p110,Possible,LCC,0,100000
p15,p111,Possible,LCC,0,100000
p15,p112,Possible,LCC,0,100000
p15,p113,Possible,LCC,0,100000
p15,p114,Possible,LCC,0,100000
p15,p115,Possible,LCC,0,100000
p15,p116,Possible,LCC,0,100000
p15,p117,Possible,LCC,0,100000
p15,p118,Possible,LCC,0,100000
p15,p119,Possible,LCC,0,100000
p15,p120,Possible,LCC,0,100000
p15,p121,Possible,LCC,0,100000
p15,p122,Possible,LCC,0,100000
p15,p123,Possible,LCC,0,100000
p15,p124,Possible,LCC,0,100000
p15,p125,Possible,LCC,0,100000
p15,p126,Possible,LCC,0,100000
p15,p127,Possible,LCC,0,100000
p15,p128,Possible,LCC,0,100000
p15,p129,Possible,LCC,0,100000
p15,p130,Possible,LCC,0,100000
p15,p131,Possible,LCC,0,100000
p15,p132,Possible,LCC,0,100000
p15,p133,Possible,LCC,0,100000
p15,p134,Possible,LCC,0,100000
p15,p18,Possible,LCC,0,100000
p15,p19,Possible,LCC,0,100000
p15,p20,Possible,LCC,0,100000
p15,p22,Possible,LCC,0,100000
p15,p23,Possible,LCC,0,100000
p15,p24,Possible,LCC,0,100000
p15,p26,Possible,LCC,0,100000
p15,p27,Possible,LCC,0,100000
p15,p28,Possible,LCC,0,100000
p15,p29,Possible,LCC,0,100000
p15,p30,Possible,LCC,0,100000
p15,p31,Possible,LCC,0,100000
p15,p32,Possible,LCC,0,100000
p15,p33,Possible,LCC,0,100000
p15,p34,Possible,LCC,0,100000
p15,p35,Possible,LCC,0,100000
p15,p36,Possible,LCC,0,100000
p15,p37,Possible,LCC,0,100000
p15,p38,Possible,LCC,0,100000
p15,p39,Possible,LCC,0,100000
p15,p40,Possible,LCC,0,100000
p15,p41,Possible,LCC,0,100000
p15,p42,Possible,LCC,0,100000
p15,p43,Possible,LCC,0,100000
p15,p44,Possible,LCC,0,100000
p15,p45,Possible,LCC,0,100000
p15,p46,Possible,LCC,0,100000
p15,p47,Possible,LCC,0,100000
p15,p48,Possible,LCC,0,100000
p15,p49,Possible,LCC,0,100000
p15,p50,Possible,LCC,0,100000
p15,p51,Possible,LCC,0,100000
p15,p52,Possible,LCC,0,100000
p15,p53,Possible,LCC,0,100000
p15,p54,Possible,LCC,0,100000
p15,p55,Possible,LCC,0,100000
p15,p56,Possible,LCC,0,100000
p15,p57,Possible,LCC,0,100000
p15,p58,Possible,LCC,0,100000
p15,p59,Possible,LCC,0,100000
p15,p60,Possible,LCC,0,100000
p15,p61,Possible,LCC,0,100000
p15,p62,Possible,LCC,0,100000
p15,p63,Possible,LCC,0,100000
p15,p64,Possible,LCC,0,100000
p15,p65,Possible,LCC,0,100000
p15,p66,Possible,LCC,0,100000
p15,p67,Possible,LCC,0,100000
p15,p68,Possible,LCC,0,100000
p15,p69,Possible,LCC,0,100000
p15,p70,Possible,LCC,0,100000
p15,p71,Possible,LCC,0,100000
p15,p72,Possible,LCC,0,100000
p15,p73,Possible,LCC,0,100000
p15,p74,Possible,LCC,0,100000
p15,p75,Possible,LCC,0,100000
p15,p76,Possible,LCC,0,100000
p15,p77,Possible,LCC,0,100000
p15,p78,Possible,LCC,0,100000
p15,p79,Possible,LCC,0,100000
p15,p80,Possible,LCC,0,100000
p15,p81,Possible,LCC,0,100000
p15,p82,Possible,LCC,0,100000
p15,p83,Possible,LCC,0,100000
p15,p84,Possible,LCC,0,100000
p15,p85,Possible,LCC,0,100000
p15,p86,Possible,LCC,0,100000
p15,p87,Possible,LCC,0,100000
p15,p88,Possible,LCC,0,100000
p15,p89,Possible,LCC,0,100000
p15,p90,Possible,LCC,0,100000
p15,p91,Possible,LCC,0,100000
p15,p92,Possible,LCC,0,100000
p15,p93,Possible,LCC,0,100000
p15,p94,Possible,LCC,0,100000
p15,p95,Possible,LCC,0,100000
p15,p96,Possible,LCC,0,100000
p15,p97,Possible,LCC,0,100000
p15,p98,Possible,LCC,0,100000
p15,p99,Possible,LCC,0,100000
p16,p100,Possible,LCC,0,100000
p16,p101,Possible,LCC,0,100000
p16,p102,Possible,LCC,0,100000
p16,p103,Possible,LCC,0,100000
p16,p104,Possible,LCC,0,100000
p16,p105,Possible,LCC,0,100000
p16,p106,Possible,LCC,0,100000
p16,p107,Possible,LCC,0,100000
p16,p108,Possible,LCC,0,100000
p16,p109,Possible,LCC,0,100000
p16,p110,Possible,LCC,0,100000
p16,p111,Possible,LCC,0,100000
p16,p112,Possible,LCC,0,100000
p16,p113,Possible,LCC,0,100000
p16,p114,Possible,LCC,0,100000
p16,p115,Possible,LCC,0,100000
p16,p116,Possible,LCC,0,100000
p16,p117,Possible,LCC,0,100000
p16,p118,Possible,LCC,0,100000
p16,p119,Possible,LCC,0,100000
p16,p120,Possible,LCC,0,100000
p16,p121,Possible,LCC,0,100000
p16,p122,Possible,LCC,0,100000
p16,p123,Possible,LCC,0,100000
p16,p124,Possible,LCC,0,100000
p16,p125,Possible,LCC,0,100000
p16,p126,Possible,LCC,0,100000
p16,p127,Possible,LCC,0,100000
p16,p128,Possible,LCC,0,100000
p16,p129,Possible,LCC,0,100000
p16,p130,Possible,LCC,0,100000
p16,p131,Possible,LCC,0,100000
p16,p132,Possible,LCC,0,100000
p16,p133,Possible,LCC,0,100000
p16,p134,Possible,LCC,0,100000
p16,p19,Possible,LCC,0,100000
p16,p20,Possible,LCC,0,100000
p16,p22,Possible,LCC,0,100000
p16,p23,Possible,LCC,0,100000
p16,p24,Possible,LCC,0,100000
p16,p26,Possible,LCC,0,100000
p16,p27,Possible,LCC,0,100000
p16,p28,Possible,LCC,0,100000
p16,p29,Possible,LCC,0,100000
p16,p30,Possible,LCC,0,100000
p16,p31,Possible,LCC,0,100000
p16,p32,Possible,LCC,0,100000
p16,p33,Possible,LCC,0,100000
p16,p34,Possible,LCC,0,100000
p16,p35,Possible,LCC,0,100000
p16,p36,Possible,LCC,0,100000
p16,p37,Possible,LCC,0,100000
p16,p38,Possible,LCC,0,100000
p16,p39,Possible,LCC,0,100000
p16,p40,Possible,LCC,0,100000
p16,p41,Possible,LCC,0,100000
p16,p42,Possible,LCC,0,100000
p16,p43,Possible,LCC,0,100000
p16,p44,Possible,LCC,0,100000
p16,p45,Possible,LCC,0,100000
p16,p46,Possible,LCC,0,100000
p16,p47,Possible,LCC,0,100000
p16,p48,Possible,LCC,0,100000
p16,p49,Possible,LCC,0,100000
p16,p50,Possible,LCC,0,100000
p16,p51,Possible,LCC,0,100000
p16,p52,Possible,LCC,0,100000
p16,p53,Possible,LCC,0,100000
p16,p54,Possible,LCC,0,100000
p16,p55,Possible,LCC,0,100000
p16,p56,Possible,LCC,0,100000
p16,p57,Possible,LCC,0,100000
p16,p58,Possible,LCC,0,100000
p16,p59,Possible,LCC,0,100000
p16,p60,Possible,LCC,0,100000
p16,p61,Possible,LCC,0,100000
p16,p62,Possible,LCC,0,100000
p16,p63,Possible,LCC,0,100000
p16,p64,Possible,LCC,0,100000
p16,p65,Possible,LCC,0,100000
p16,p66,Possible,LCC,0,100000
p16,p67,Possible,LCC,0,100000
p16,p68,Possible,LCC,0,100000
p16,p69,Possible,LCC,0,100000
p16,p70,Possible,LCC,0,100000
p16,p71,Possible,LCC,0,100000
p16,p72,Possible,LCC,0,100000
p16,p73,Possible,LCC,0,100000
p16,p74,Possible,LCC,0,100000
p16,p75,Possible,LCC,0,100000
p16,p76,Possible,LCC,0,100000
p16,p77,Possible,LCC,0,100000
p16,p78,Possible,LCC,0,100000
p16,p79,Possible,LCC,0,100000
p16,p80,Possible,LCC,0,100000
p16,p81,Possible,LCC,0,100000
p16,p82,Possible,LCC,0,100000
p16,p83,Possible,LCC,0,100000
p16,p84,Possible,LCC,0,100000
p16,p85,Possible,LCC,0,100000
p16,p86,Possible,LCC,0,100000
p16,p87,Possible,LCC,0,100000
p16,p88,Possible,LCC,0,100000
p16,p89,Possible,LCC,0,100000
p16,p90,Possible,LCC,0,100000
p16,p91,Possible,LCC,0,100000
p16,p92,Possible,LCC,0,100000
p16,p93,Possible,LCC,0,100000
p16,p94,Possible,LCC,0,100000
p16,p95,Possible,LCC,0,100000
p16,p96,Possible,LCC,0,100000
p16,p97,Possible,LCC,0,100000
p16,p98,Possible,LCC,0,100000
p16,p99,Possible,LCC,0,100000
p17,p100,Possible,LCC,0,100000
p17,p101,Possible,LCC,0,100000
p17,p102,Possible,LCC,0,100000
p17,p103,Possible,LCC,0,100000
p17,p104,Possible,LCC,0,100000
p17,p105,Possible,LCC,0,100000
p17,p106,Possible,LCC,0,100000
p17,p107,Possible,LCC,0,100000
p17,p108,Possible,LCC,0,100000
p17,p109,Possible,LCC,0,100000
p17,p110,Possible,LCC,0,100000
p17,p111,Possible,LCC,0,100000
p17,p112,Possible,LCC,0,100000
p17,p113,Possible,LCC,0,100000
p17,p114,Possible,LCC,0,100000
p17,p115,Possible,LCC,0,100000
p17,p116,Possible,LCC,0,100000
p17,p117,Possible,LCC,0,100000
