r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p12055,0.14625,0.2925,0.585,1.537,5.028,14.05,37.024,40.02415141,44.73209012,50.82615676,58.76935437,69.67312908,74.571,89.908,104.453,106.158,108.841,114.009,121.718,131.285,141.982
p12057,0.6505,1.301,2.602,2.968,4.769,8.666,15.494,18.07555508,26.8048766,54.03779261,115.1215031,210.6365542,301.307,436.831,570.236,608.591,641.362,673.424,705.002,739.2,775.919
p12065,0.0105,0.021,0.042,0.041,0.057,0.092,0.137,0.141023666,0.181436642,0.241254766,0.309242136,0.37786376,0.518,0.802,1.116,1.423,1.756,2.211,2.733,3.328,4.025
p12067,0.0025,0.005,0.01,0.013,0.023,0.044,0.08,0.117519722,0.192046972,0.322036905,0.716373868,1.315775592,1.895,2.774,3.664,3.824,3.971,4.106,4.287,4.492,4.663
p12069,0.39425,0.7885,1.577,3.7,11.246,32.894,78.785,87.93540901,102.2676654,120.6361161,144.2236353,173.6070303,186.851,222.706,256.414,260.753,265.885,272.947,282.929,295.211,310.28
p12071,0.41425,0.8285,1.657,2.221,4.381,10.569,24.192,28.53276647,42.00205222,72.91570512,126.3888182,202.8588585,270.319,374.928,475.426,504.528,529.025,551.4,577.183,608.889,648.66
p12073,0.36525,0.7305,1.461,3.581,7.646,11.322,14.02,14.88515012,17.31181438,20.98261473,27.47138052,38.29131892,53.325,79.989,106.258,114.559,122.523,130.11,137.184,145.146,153.72
p12075,0.05525,0.1105,0.221,0.428,0.97,1.962,4.438,5.896424288,8.035202886,10.90558874,14.91036542,20.02453008,23.34,29.643,35.525,37.044,38.433,39.86,41.768,44.167,46.588
p12077,0.0075,0.015,0.03,0.086,0.131,0.196,0.252,0.264674851,0.303455437,0.538183709,0.925501644,1.502458283,2.051,2.928,3.809,4.073,4.305,4.558,4.802,5.031,5.318
p12079,0.01425,0.0285,0.057,0.075,0.143,0.326,0.832,1.103663472,1.522582351,2.053394636,2.714211551,3.516607074,4.06,5.163,6.206,6.545,6.918,7.397,7.96,8.61,9.424
p12081,0.23275,0.4655,0.931,1.389,3.07,7.231,18.671,20.90726941,26.23934602,40.08868221,63.62490085,98.91708506,129.604,177.155,222.212,233.534,243.721,253.052,267.079,283.956,304.384
p12083,0.61825,1.2365,2.473,6.696,12.976,28.523,60.194,68.70816066,81.94676146,99.54761132,125.2208173,158.5295915,180.703,232.356,281.878,294.886,307.639,322.323,339.67,359.764,383.427
p12087,0.134,0.268,0.536,1.476,2.39,4.726,9.228,10.09954268,11.46764463,13.05395697,14.72014814,16.39321436,17.21,21.198,24.2,26.008,27.943,30.204,32.233,34.837,37.8
p12089,0.2165,0.433,0.866,2.374,3.428,5.395,8.176,9.912533031,12.926565,17.2742779,25.24105504,36.73937847,45.832,60.472,74.386,78.527,82.023,85.266,88.458,91.863,97.754
p12093,0.01675,0.0335,0.067,0.076,0.117,0.221,0.416,0.44453112,0.749089296,1.958421041,4.575226274,8.483941082,12.218,17.873,23.547,25.801,27.759,29.483,30.946,32.389,34.485
p12095,1.0965,2.193,4.386,10.593,35.27,105.652,241.64,252.0695835,274.5263725,306.4415853,351.5059692,417.5180872,457.213,563.949,665.231,689.108,727.13,786.943,868.646,962.977,1061.16
p12097,0.32625,0.6525,1.305,3.948,14.523,46.548,104.383,110.5809484,120.3349353,131.1312443,142.8309333,156.428849,156.393,179.824,201.937,206.298,210.815,217.334,225.535,235.496,247.932
p12101,0.5295,1.059,2.118,5.462,16.647,47.366,110.418,119.3581387,135.7665992,154.6694129,179.3971473,211.5530987,224.165,266.235,304.607,311.401,321.339,333.785,351.4,371.177,392.895
p12103,1.23525,2.4705,4.941,13.3,46.069,160.096,362.79,380.0781957,408.5942578,440.7506243,480.5745151,536.5372994,539.58,616.964,692.66,709.518,736.452,773.437,820.099,868.426,918.571
p12105,0.64,1.28,2.56,6.359,20.598,57.584,126.932,131.7416516,141.4410037,159.8340115,192.9526317,247.1161513,283.14,362.067,439.517,463.578,485.882,509.142,532.686,560.059,589.071
p12107,0.0355,0.071,0.142,0.155,0.237,0.431,0.774,0.876799314,1.264751332,2.503154652,4.55409102,9.782847756,15.937,24.902,34.063,37.921,41.3,44.356,47.575,51.274,56.213
p12109,0.10825,0.2165,0.433,0.489,0.766,1.384,2.398,2.823539048,4.252620252,10.29644775,22.38668339,40.44266824,57.667,83.907,110.219,116.302,122.014,128.066,134.484,142.465,153.046
p12115,0.2965,0.593,1.186,1.77,4.16,10.856,23.827,25.62951839,30.35297095,44.43017634,67.87419927,104.1374528,136.693,189.522,241.224,254.265,266.319,278.465,292.04,308.293,328.33
p12117,0.404,0.808,1.616,3.324,9.402,22.099,50.449,54.22257759,62.28582002,77.76263345,102.9698445,139.552059,166.936,217.219,265.413,278.577,290.858,308.968,329.602,353.599,379.965
p12119,0.1355,0.271,0.542,1.541,5.469,13.415,30.233,33.59020214,38.97704714,46.14515931,55.82487979,68.98262805,75.541,91.45,106.921,109.493,112.566,115.403,118.896,123.377,128.466
p12121,0.02675,0.0535,0.107,0.149,0.286,0.472,0.707,0.818550408,1.032385106,1.304522377,3.109107084,5.841143953,8.502,12.599,16.77,17.963,19.022,20.017,21.25,22.592,24.067
p12123,0.01375,0.0275,0.055,0.093,0.214,0.43,1.249,1.72600704,2.437192794,3.266218369,4.213702195,5.288968042,5.846,7.045,8.235,8.623,9.096,9.76,10.387,11.319,12.495
p12125,0.0035,0.007,0.014,0.016,0.024,0.046,0.087,0.092993867,0.103981234,0.121173208,0.202453485,0.392483489,1.119,2.06,3.001,3.277,3.54,3.796,4.027,4.314,4.627
p12127,0.3705,0.741,1.482,2.548,7.192,20.341,44.326,46.9210262,52.14446664,67.51749328,94.55245157,141.6696705,181.396,249.493,317.014,334.516,351.319,370.231,395.158,424.471,456.48
p12129,0.0355,0.071,0.142,0.278,0.748,2.218,5.273,5.81773717,6.65585999,8.114238347,10.270621,13.30282861,15.073,18.833,22.359,23.201,23.93,24.586,25.561,26.629,27.9
p12009,0.2935,0.587,1.174,1.43,2.547,4.847,10.745,13.67214221,20.9299369,44.33192779,89.68133174,156.043113,216.231,307.458,396.549,421.043,442.202,460.953,479.345,500.215,524.305
p12011,0.81475,1.6295,3.259,3.505,5.205,9.332,16.445,19.85265765,32.69467077,75.33916929,156.4676216,279.2469414,396.204,574.614,752.151,801.809,842.787,879.67,918.479,966.565,1025.373
p12061,0.0785,0.157,0.314,0.385,0.647,1.235,2.47,3.30383704,5.920564123,13.63034845,24.98075771,40.60460985,54.215,75.39,95.749,100.976,105.502,109.892,114.761,120.682,127.372
p12085,0.08,0.16,0.32,0.348,0.524,0.952,1.707,2.020317299,3.370901831,9.352170042,20.21086462,36.20632067,51.357,74.582,97.767,104.575,110.161,114.959,119.433,124.962,130.715
p12086,1.10475,2.2095,4.419,5.07,8.517,15.571,31.361,35.27635466,47.58626888,87.71739458,168.9841415,290.7549172,402.78,577.239,750.13,800.718,845.848,885.356,926.438,977.352,1041.292
p12099,0.6075,1.215,2.43,2.865,4.748,8.976,18.779,22.61079442,32.38803223,68.69647585,135.7194766,234.7467362,326.153,466.566,605.377,642.99,675.105,704.897,735.834,771.271,811.495
p12111,0.14325,0.2865,0.573,0.812,1.732,3.386,8.674,9.521141263,12.26235835,20.90838249,37.94667977,65.58860177,90.83,129.052,166.31,178.124,188.622,199.432,211.611,225.264,240.919
p26001,0.0055,0.011,0.022,0.039,0.076,0.188,0.326,0.333142863,0.345896757,0.356969721,0.36819837,0.37786376,0.353,0.375,0.4,0.423,0.568,0.713,0.819,0.91,0.915
p26005,0.048,0.096,0.192,0.342,0.665,1.647,2.91,2.973759909,3.087606021,3.179977977,3.257053861,3.32430141,3.029,3.156,3.359,3.566,3.746,4.994,5.066,5.129,5.142
p26007,0.01975,0.0395,0.079,0.139,0.273,0.678,1.211,1.237533763,1.285971992,1.323080436,1.355993394,1.385500452,1.291,1.374,1.472,1.559,1.637,1.711,1.742,1.768,1.768
p26009,0.00575,0.0115,0.023,0.043,0.082,0.193,0.387,0.395479411,0.41061977,0.423560403,0.432716514,0.440841053,0.415,0.49,0.567,0.628,0.678,0.722,0.74,0.757,0.771
p26011,0.0045,0.009,0.018,0.033,0.062,0.147,0.267,0.272850136,0.28329581,0.29147069,0.298118318,0.303640521,0.307,0.359,0.416,0.461,0.493,0.52,0.528,0.537,0.545
p26015,0.0315,0.063,0.126,0.22,0.431,1.088,1.904,1.945717824,2.020206826,2.078502598,2.123536824,2.164844457,1.999,2.09,2.187,2.29,2.365,3.587,3.622,3.652,3.659
p26017,0.0185,0.037,0.074,0.141,0.264,0.607,1.094,1.11797022,1.160770099,1.195357324,1.224732343,1.249424515,1.25,1.415,1.609,1.811,1.986,2.157,2.203,2.248,2.281
p26019,0.00925,0.0185,0.037,0.069,0.132,0.317,0.528,0.539568808,0.560225422,0.576391477,0.590674727,0.61402861,0.59,0.641,0.692,0.735,0.902,1.081,1.192,1.281,1.29
p26023,0.002,0.004,0.008,0.02,0.033,0.058,0.122,0.124673096,0.129446026,0.133181364,0.135710578,0.138325126,0.191,0.311,0.438,0.532,0.607,0.671,0.683,0.698,0.719
p26025,0.0365,0.073,0.146,0.279,0.522,1.209,1.953,1.995791444,2.072197443,2.133085125,2.184717822,2.228946345,2.28,2.623,2.964,3.237,3.453,4.197,4.261,4.321,4.354
p26029,0.00775,0.0155,0.031,0.057,0.109,0.26,0.427,0.436355836,0.45306109,0.466134774,0.477211785,0.485824834,0.455,0.494,0.533,0.569,0.6,0.63,0.648,0.663,0.68
p26031,0.00775,0.0155,0.031,0.057,0.109,0.257,0.429,0.438399657,0.455183156,0.468318075,0.478324167,0.488074023,0.444,0.507,0.572,0.628,0.684,0.728,0.743,0.759,0.772
p26033,0.00975,0.0195,0.039,0.067,0.133,0.346,0.622,0.635628407,0.659962524,0.682281578,0.703025287,0.719740495,0.653,0.671,0.692,0.717,1.091,1.464,1.738,1.97,1.978
p26035,0.0135,0.027,0.054,0.097,0.187,0.458,0.799,0.816506587,0.847765365,0.87441207,0.896579717,0.917669131,0.854,0.947,1.042,1.122,1.191,1.496,1.529,1.56,1.572
p26037,0.02925,0.0585,0.117,0.219,0.414,0.975,1.589,1.623815978,1.685981432,1.735724334,1.779810853,1.816220155,1.716,1.931,2.15,2.329,2.478,2.608,2.652,2.687,2.692
p26039,0.0045,0.009,0.018,0.033,0.064,0.154,0.249,0.254455745,0.264197216,0.271820981,0.278095446,0.28339782,0.26,0.27,0.288,0.304,0.318,0.459,0.469,0.479,0.487
p26045,0.02175,0.0435,0.087,0.177,0.32,0.692,1.102,1.126145505,1.170319396,1.204090528,1.230294252,1.253922893,1.47,1.893,2.335,2.675,3.3,3.893,4.224,4.482,4.521
p26047,0.01275,0.0255,0.051,0.094,0.18,0.431,0.746,0.762345324,0.791530616,0.815462942,0.835398719,0.851318054,0.784,0.879,0.983,1.068,1.14,1.602,1.629,1.656,1.667
p26049,0.09575,0.1915,0.383,0.74,1.381,3.153,4.977,5.086049165,5.281822259,5.438602912,5.557459389,5.653336668,5.808,6.718,7.631,8.363,8.937,9.432,9.594,9.735,9.842
p26051,0.01225,0.0245,0.049,0.086,0.169,0.427,0.745,0.761323413,0.790469583,0.814371291,0.833173956,0.850193459,0.783,0.815,0.861,0.904,0.944,1.831,2.445,2.98,2.988
p26055,0.028,0.056,0.112,0.213,0.4,0.929,1.577,1.611553051,1.674310069,1.722624527,1.757563217,1.786980697,1.687,2.084,2.535,2.89,3.168,3.403,3.46,3.498,3.526
p26057,0.00825,0.0165,0.033,0.061,0.116,0.277,0.45,0.45985978,0.477464849,0.491242736,0.501684184,0.511690508,0.47,0.511,0.56,0.6,0.633,1.044,1.061,1.079,1.094
p26059,0.011,0.022,0.044,0.083,0.155,0.364,0.592,0.604971088,0.628131534,0.64625711,0.659642397,0.670258336,0.659,0.732,0.829,0.907,0.969,1.022,1.044,1.065,1.084
p26063,0.0065,0.013,0.026,0.051,0.095,0.217,0.396,0.404676606,0.4212301,0.433385258,0.444952713,0.453211593,0.413,0.487,0.591,0.673,0.741,0.803,0.823,0.845,0.865
p26065,0.054,0.108,0.216,0.449,0.799,1.682,3.054,3.120915039,3.241455806,3.339358954,3.412787311,3.467124915,3.325,3.72,4.141,4.476,4.743,5.754,5.844,6.385,6.446
p26067,0.009,0.018,0.036,0.072,0.13,0.283,0.431,0.440443478,0.457305222,0.471593027,0.484998457,0.497070779,0.504,0.597,0.73,0.838,0.926,0.999,1.027,1.052,1.071
p26069,0.01975,0.0395,0.079,0.14,0.273,0.685,1.179,1.204832623,1.250957903,1.289239269,1.32262194,1.354011806,1.246,1.299,1.361,1.42,1.475,2.344,2.716,3.261,3.265
p26073,0.02675,0.0535,0.107,0.189,0.37,0.922,1.681,1.717831755,1.783596468,1.837247832,1.878812832,1.912935284,1.827,2.041,2.275,2.462,2.619,3.316,3.35,3.381,3.385
p26075,0.05775,0.1155,0.231,0.424,0.811,1.954,3.377,3.45099217,3.584169464,3.694145374,3.782098063,3.85623462,3.944,4.545,5.159,5.643,6.023,7.927,8.561,9.304,9.33
p26079,0.00375,0.0075,0.015,0.029,0.054,0.131,0.208,0.212557409,0.220694863,0.22815496,0.233600174,0.239538633,0.22,0.229,0.24,0.27,0.296,0.452,0.463,0.475,0.484
p26081,0.21025,0.4205,0.841,1.597,3.001,6.992,12.035,12.29869433,12.77165418,13.14893057,13.44758338,13.70205967,14.471,17.522,20.701,23.227,29.339,35.759,39.1,42.07,42.171
p26085,0.017,0.034,0.068,0.118,0.234,0.593,1.055,1.078115706,1.119389812,1.154966255,1.185798981,1.215686679,1.121,1.169,1.223,1.417,1.768,2.133,2.401,2.622,2.622
p26087,0.02025,0.0405,0.081,0.156,0.291,0.665,1.081,1.104685382,1.14697667,1.182257518,1.211383762,1.237053975,1.247,1.428,1.611,1.805,1.956,2.085,2.125,2.162,2.184
p26089,0.006,0.012,0.024,0.044,0.084,0.201,0.335,0.342340058,0.355446054,0.371161178,0.385996479,0.40035565,0.381,0.415,0.449,0.478,0.512,0.556,0.568,0.583,0.592
p26091,0.02925,0.0585,0.117,0.215,0.409,0.979,1.697,1.734182325,1.801634029,1.85362259,1.893273795,1.927555013,1.925,2.193,2.471,2.689,2.866,4.331,4.382,5.195,5.235
p26093,0.0495,0.099,0.198,0.377,0.706,1.638,2.777,2.837845797,2.947549666,3.035880108,3.103545175,3.157861421,3.052,3.528,4.149,4.639,5.036,7.276,7.347,7.412,7.447
p26095,0.001,0.002,0.004,0.007,0.015,0.038,0.069,0.070511833,0.073211277,0.075323886,0.077866725,0.079846211,0.072,0.074,0.077,0.08,0.084,0.087,0.09,0.094,0.096
p26097,0.01625,0.0325,0.065,0.11,0.219,0.565,1.012,1.034173549,1.073765393,1.104750331,1.130179892,1.152709386,1.042,1.064,1.091,1.111,1.395,1.955,2.23,2.561,2.562
p26099,0.2415,0.483,0.966,1.853,3.457,7.947,12.988,13.27257516,13.7849407,14.19582342,14.52659371,14.8041623,15.454,18.132,20.972,23.235,25.046,30.016,30.403,31.001,31.124
p26101,0.00875,0.0175,0.035,0.065,0.122,0.286,0.467,0.47723226,0.49550241,0.509800795,0.520594675,0.530808615,0.513,0.58,0.647,0.703,1.108,1.52,1.804,2.026,2.037
p26105,0.01425,0.0285,0.057,0.104,0.2,0.49,0.87,0.889062241,0.923098707,0.950827607,0.977783587,0.998639936,0.971,1.077,1.201,1.306,1.389,1.735,1.762,1.784,1.788
p26107,0.02025,0.0405,0.081,0.144,0.281,0.694,1.226,1.252862422,1.300826454,1.341638494,1.376016266,1.405743154,1.354,1.503,1.657,1.787,1.894,2.204,2.242,2.273,2.28
p26111,0.0325,0.065,0.13,0.232,0.454,1.13,1.949,1.991703802,2.067953311,2.129810173,2.175818768,2.213202021,2.009,2.117,2.242,2.353,2.448,3.233,3.54,3.806,3.818
p26113,0.00325,0.0065,0.013,0.024,0.045,0.111,0.188,0.192119197,0.199474203,0.205230299,0.211352539,0.215922148,0.198,0.216,0.24,0.26,0.277,0.404,0.413,0.422,0.427
p26115,0.0435,0.087,0.174,0.33,0.622,1.447,2.44,2.493461917,2.589981546,2.66581058,2.721998224,2.76987631,2.849,3.298,3.744,4.099,4.372,4.604,4.667,4.715,4.746
p26117,0.0255,0.051,0.102,0.185,0.356,0.856,1.473,1.505274346,1.562901605,1.608001222,1.64076313,1.667773678,1.562,1.73,1.899,2.033,2.143,2.227,2.251,2.274,2.284
p26119,0.0035,0.007,0.014,0.025,0.049,0.119,0.199,0.203360214,0.211145566,0.217238454,0.221363975,0.226043499,0.209,0.219,0.229,0.243,0.256,0.371,0.38,0.389,0.397
p26121,0.065,0.13,0.26,0.486,0.922,2.189,3.663,3.743258608,3.886563868,3.999807521,4.089115435,4.165498113,4.208,4.794,5.366,5.831,6.964,9.209,9.819,10.328,10.355
p26123,0.0105,0.021,0.042,0.077,0.148,0.351,0.594,0.607014909,0.6302536,0.649532062,0.662979543,0.675881308,0.648,0.734,0.823,0.908,0.976,1.033,1.053,1.067,1.079
p26125,0.396,0.792,1.584,3.044,5.672,13.046,24.637,25.17681199,26.14491408,26.90918543,27.50363959,27.98890849,28.34,32.766,37.285,40.819,48.672,59.805,64.431,68.624,68.816
p26127,0.0115,0.023,0.046,0.081,0.158,0.393,0.678,0.692855402,0.719380372,0.740139056,0.757531994,0.771471843,0.709,0.745,0.783,0.818,0.85,1.124,1.144,1.16,1.168
p26129,0.0155,0.031,0.062,0.111,0.216,0.537,0.94,0.960595984,0.997371017,1.028334794,1.052313167,1.07173858,1.017,1.092,1.171,1.237,1.293,1.85,1.872,2.037,2.039
p26133,0.011,0.022,0.044,0.079,0.154,0.382,0.684,0.698986865,0.726807603,0.747780609,0.768655812,0.782717788,0.724,0.772,0.831,0.883,0.927,0.968,0.986,1.002,1.005
p26135,0.009,0.018,0.036,0.062,0.123,0.316,0.559,0.571248038,0.593117445,0.611324294,0.626270944,0.642143473,0.585,0.603,0.632,0.657,0.89,1.252,1.419,1.56,1.562
p26137,0.009,0.018,0.036,0.068,0.127,0.296,0.476,0.486429456,0.505051707,0.521808951,0.537280401,0.552175911,0.527,0.599,0.681,0.75,0.983,1.216,1.371,1.495,1.502
p26139,0.0555,0.111,0.222,0.438,0.804,1.789,2.76,2.820473316,2.929512105,3.017322049,3.090196594,3.149989259,3.046,3.604,4.16,4.595,4.931,6.135,6.224,6.31,6.359
p26141,0.007,0.014,0.028,0.05,0.098,0.246,0.43,0.439421567,0.456244189,0.469409725,0.479436549,0.489198618,0.447,0.465,0.484,0.508,0.53,0.552,0.561,0.57,0.576
p26143,0.01875,0.0375,0.075,0.134,0.259,0.642,1.09,1.113882578,1.156525967,1.193174023,1.22250758,1.25054911,1.161,1.22,1.286,1.34,2.228,3.128,3.766,4.296,4.306
p26145,0.04825,0.0965,0.193,0.367,0.689,1.598,2.753,2.813319942,2.922084874,3.007497195,3.072398485,3.126372774,3.147,3.693,4.273,4.732,5.092,5.687,5.923,6.16,6.203
p26147,0.0605,0.121,0.242,0.443,0.848,2.047,3.99,4.077423381,4.233521658,4.357868893,4.452864278,4.534365117,4.374,4.898,5.416,5.822,6.446,8.241,8.921,9.799,9.823
p26151,0.0105,0.021,0.042,0.076,0.146,0.353,0.601,0.614168284,0.637680831,0.656081965,0.669653833,0.680379686,0.621,0.69,0.76,0.82,0.869,1.253,1.266,1.279,1.289
p26153,0.00625,0.0125,0.025,0.043,0.085,0.219,0.392,0.400588964,0.415924935,0.427927006,0.438278423,0.446464026,0.403,0.411,0.421,0.497,0.577,0.656,0.712,0.76,0.761
p26155,0.01625,0.0325,0.065,0.12,0.229,0.543,0.937,0.957530253,0.994187918,1.025059842,1.051200785,1.072863175,1.095,1.266,1.485,1.662,1.804,1.919,1.951,1.979,1.987
p26157,0.01525,0.0305,0.061,0.11,0.213,0.525,0.895,0.914610007,0.949624532,0.97811887,1.003368368,1.025630205,0.971,1.047,1.125,1.209,1.279,1.838,1.867,1.892,1.901
p26161,0.09675,0.1935,0.387,0.728,1.375,3.232,5.201,5.314957144,5.521615716,5.686407581,5.815531963,5.928862326,5.859,6.503,7.339,8.026,9.732,11.384,12.387,13.21,13.258
p26163,0.51025,1.0205,2.041,3.87,7.266,16.949,27.435,28.03611791,29.1168675,29.99855641,30.73177152,32.90001277,33.828,38.853,43.717,47.905,57.85,76.3,81.41,85.687,86.034
p26165,0.008,0.016,0.032,0.06,0.112,0.261,0.429,0.438399657,0.455183156,0.468318075,0.478324167,0.486949428,0.442,0.521,0.6,0.665,0.71,0.748,0.761,0.773,0.784
p26021,0.0125,0.025,0.05,0.121,0.201,0.354,0.585,0.597817714,0.620704303,0.638615557,0.651855725,0.660136985,0.588,0.59,0.593,0.598,1.057,1.4,1.523,1.624,1.662
p26027,0.01525,0.0305,0.061,0.109,0.212,0.517,0.875,0.894171794,0.928403872,0.955194209,0.974446442,0.98964318,0.889,0.902,0.916,0.93,0.985,1.033,1.066,1.095,1.118
p26077,0.05225,0.1045,0.209,0.405,0.754,1.725,2.678,2.736676645,2.841446366,2.923440104,2.980070797,3.020660889,2.702,2.727,2.756,2.784,3.192,3.515,3.682,3.801,3.886
p26149,0.0035,0.007,0.014,0.034,0.057,0.1,0.148,0.151242772,0.157032884,0.161564278,0.164632504,0.166439989,0.149,0.15,0.152,0.154,0.253,0.326,0.357,0.382,0.406
p26159,0.009,0.018,0.036,0.069,0.128,0.291,0.446,0.455772137,0.473220717,0.486876134,0.497234657,0.504942941,0.454,0.46,0.468,0.477,0.529,0.573,0.601,0.629,0.653
p18001,0.0015,0.003,0.006,0.017,0.065,0.123,0.222,0.232995622,0.253586886,0.306753797,0.467200349,0.777094815,1.202,2.055,3.21,4.654,6.522,7.549,8.727,10.058,11.445
p18003,0.01325,0.0265,0.053,0.179,0.593,1.266,2.619,2.818429495,3.19689242,3.899375673,5.253779162,7.767574371,11.055,18.055,27.75,39.819,55.797,63.823,72.872,82.749,92.78
p18007,0.0005,0.001,0.002,0.004,0.019,0.033,0.052,0.054161263,0.057295782,0.06222408,0.070080052,0.093341345,0.138,0.263,0.456,0.723,1.098,1.294,1.544,1.843,2.193
p18009,0.00075,0.0015,0.003,0.009,0.029,0.061,0.125,0.138979845,0.167643214,0.222696707,0.315916426,0.477952672,0.682,1.14,1.755,2.477,3.313,3.736,4.193,4.651,5.107
p18011,0.01125,0.0225,0.045,0.199,0.844,1.755,3.986,4.07640147,4.236704757,4.370968699,4.495134786,4.674939432,4.388,4.818,5.354,6.091,7.227,7.911,8.762,9.748,10.87
p18015,0.0015,0.003,0.006,0.018,0.088,0.142,0.188,0.193141108,0.202657302,0.211780202,0.238049702,0.302515927,0.426,0.673,0.953,1.259,1.671,2.029,2.414,2.837,3.324
p18017,0.00125,0.0025,0.005,0.013,0.051,0.107,0.186,0.193141108,0.205840401,0.223788357,0.265859246,0.359870247,0.565,1.029,1.718,2.638,4.021,4.633,5.375,6.224,7.159
p18023,0.0025,0.005,0.01,0.018,0.063,0.135,0.238,0.256499566,0.288600975,0.355878071,0.437166041,0.62414996,0.884,1.497,2.322,3.32,4.629,5.372,6.207,7.133,8.143
p18033,0.0025,0.005,0.01,0.025,0.125,0.206,0.304,0.313726561,0.334225394,0.37443613,0.446065095,0.578041585,0.76,1.202,1.81,2.565,3.585,4.248,4.987,5.849,6.768
p18035,0.02475,0.0495,0.099,0.527,2.68,5.559,11.125,11.38612815,11.85598271,12.30945131,12.7868286,13.44115374,12.855,14.401,16.566,19.33,23.094,25.133,27.539,30.102,32.813
p18039,0.026,0.052,0.104,0.257,1.222,2.165,3.351,3.51639445,3.822901888,4.342585786,5.328308742,8.032978678,10.895,17.067,24.838,33.861,44.924,52.569,60.582,68.847,77.394
p18045,0.0005,0.001,0.002,0.005,0.016,0.034,0.067,0.071533744,0.079577475,0.102615149,0.150171541,0.268778091,0.473,0.919,1.551,2.384,3.593,4.213,4.961,5.827,6.786
p18049,0.0055,0.011,0.022,0.081,0.357,0.673,1.34,1.376513608,1.44088281,1.501019471,1.589593568,1.808347993,1.993,2.57,3.254,3.989,4.941,5.669,6.429,7.277,8.159
p18053,0.0035,0.007,0.014,0.04,0.188,0.325,0.518,0.536503076,0.568713686,0.628790702,1.05453793,1.690265568,2.441,3.879,5.634,7.876,11.09,13.368,15.829,18.457,21.135
p18059,0.01925,0.0385,0.077,0.16,0.811,1.406,1.913,1.962068394,2.048854717,2.170201242,2.457251359,3.233209254,4.131,6.265,9.238,12.959,18.557,21.222,24.338,27.811,31.516
p18063,0.015,0.03,0.06,0.196,0.956,1.509,2.112,2.172581982,2.282281977,2.41582261,2.611872427,4.352180804,6.943,11.18,16.229,21.532,29.561,34.456,39.273,44.463,49.979
p18067,0.009,0.018,0.036,0.088,0.437,0.754,1.122,1.158846645,1.227615178,1.300155774,1.88993665,2.905952248,3.953,5.916,8.345,11.234,15.504,18.84,22.177,25.758,29.477
p18069,0.004,0.008,0.016,0.061,0.15,0.251,0.375,0.388326036,0.41061977,0.637523906,1.037852204,1.768987185,2.508,3.727,5.113,6.668,8.729,9.926,11.131,12.453,13.741
p18073,0.002,0.004,0.008,0.018,0.08,0.152,0.254,0.26263103,0.29390614,0.337320012,0.464975585,0.735484818,1.045,1.688,2.557,3.663,5.504,6.366,7.317,8.395,9.533
p18075,0.0005,0.001,0.002,0.006,0.02,0.043,0.086,0.090950045,0.097615036,0.108073402,0.135710578,0.204676203,0.319,0.58,0.97,1.503,2.344,2.711,3.149,3.667,4.253
p18085,0.001,0.002,0.004,0.01,0.031,0.065,0.13,0.137957934,0.149605653,0.163747579,0.182430612,0.210299176,0.324,0.637,1.169,1.954,3.268,4.004,4.993,6.23,7.784
p18087,0.00275,0.0055,0.011,0.037,0.1,0.179,0.294,0.304529365,0.337408493,0.394085839,0.502796566,0.7186159,1.006,1.631,2.527,3.713,5.428,6.433,7.566,8.817,10.2
p18089,0.17025,0.3405,0.681,2.052,8.376,13.552,18.773,19.83426326,22.45464132,26.30331938,31.72290369,39.84101017,46.124,61.874,82.078,105.944,137.163,160.301,186.258,217.003,250.883
p18091,0.011,0.022,0.044,0.094,0.354,0.803,1.42,1.542063128,1.843014316,2.37324824,3.225907171,4.659195109,6.336,9.65,14.002,19.281,26.246,30.674,35.563,40.775,46.113
p18095,0.00325,0.0065,0.013,0.043,0.141,0.299,0.615,0.666285725,0.761821692,0.955194209,1.310385741,1.9916569,2.986,5.227,8.391,12.407,18.022,20.78,24.015,27.757,31.754
p18099,0.01975,0.0395,0.079,0.277,1.251,3.03,6.16,6.347086872,6.70891164,7.101186661,7.692120031,8.60764648,8.903,10.655,12.741,15.101,18.058,20.234,22.513,24.864,27.41
p18103,0.0025,0.005,0.01,0.027,0.12,0.22,0.36,0.374019288,0.396826341,0.446485064,0.572876618,0.827701569,1.192,1.928,2.908,4.09,5.721,6.607,7.571,8.581,9.605
p18107,0.003,0.006,0.012,0.03,0.12,0.23,0.391,0.407742338,0.435023529,0.56220002,0.878781609,1.398995587,2.029,3.339,5.164,7.402,10.454,11.977,13.567,15.276,17.022
p18111,0.002,0.004,0.008,0.018,0.088,0.163,0.233,0.241170907,0.257831018,0.275095932,0.324815481,0.493696996,0.71,1.112,1.611,2.199,2.974,3.513,4.089,4.703,5.341
p18113,0.00125,0.0025,0.005,0.01,0.032,0.066,0.127,0.138979845,0.158093917,0.183397288,0.222476357,0.337378357,0.533,0.956,1.616,2.559,4.141,4.969,5.998,7.224,8.639
p18121,0.001,0.002,0.004,0.01,0.042,0.08,0.141,0.14715513,0.157032884,0.194313793,0.265859246,0.432968891,0.665,1.126,1.769,2.575,3.65,4.245,4.921,5.654,6.411
