*tech,year,sc_point_gid,capacity
geohydro_allkm_9,2017,46010,0.89
geohydro_allkm_9,2017,46011,2.41
geohydro_allkm_9,2017,46012,3.3
geohydro_allkm_10,2017,46055,8.7
geohydro_allkm_9,2017,51713,23.4
geohydro_allkm_8,2017,51714,22.49
geohydro_allkm_8,2017,51715,4.21
geohydro_allkm_9,2017,51716,22.5
geohydro_allkm_9,2017,52093,20.95
geohydro_allkm_8,2017,52094,13.31
geohydro_allkm_8,2017,52095,12.99
geohydro_allkm_9,2017,52096,26.9
geohydro_allkm_10,2017,52472,0.53
geohydro_allkm_9,2017,52473,6.05
geohydro_allkm_8,2017,52474,3.7
geohydro_allkm_9,2017,52477,21.8
geohydro_allkm_9,2017,52853,14.21
geohydro_allkm_9,2017,52854,27.5
geohydro_allkm_9,2017,53233,8.74
geohydro_allkm_9,2017,53234,0.02
geohydro_allkm_7,2017,63883,4.0
geohydro_allkm_7,2017,63884,10.0
geohydro_allkm_7,2017,63885,9.0
geohydro_allkm_8,2017,63886,0.6
geohydro_allkm_8,2017,63887,0.6
geohydro_allkm_7,2017,64263,29.0
geohydro_allkm_7,2017,64264,49.0
geohydro_allkm_9,2017,64267,0.6
geohydro_allkm_9,2017,64268,0.6
geohydro_allkm_9,2017,64269,0.6
geohydro_allkm_8,2017,64642,2.1
geohydro_allkm_8,2017,64643,44.0
geohydro_allkm_7,2017,64644,50.0
geohydro_allkm_7,2017,64645,46.0
geohydro_allkm_7,2017,64646,10.0
geohydro_allkm_9,2017,64648,0.43
geohydro_allkm_9,2017,64649,0.6
geohydro_allkm_8,2017,65021,0.6
geohydro_allkm_8,2017,65022,3.0
geohydro_allkm_8,2017,65023,17.0
geohydro_allkm_7,2017,65024,42.0
geohydro_allkm_7,2017,65025,42.0
geohydro_allkm_7,2017,65026,10.7
geohydro_allkm_8,2017,65027,0.05
geohydro_allkm_9,2017,65028,1.0
geohydro_allkm_9,2017,65029,0.8
geohydro_allkm_9,2017,65030,0.6
geohydro_allkm_9,2017,65031,0.6
geohydro_allkm_9,2017,65401,3.0
geohydro_allkm_8,2017,65402,3.0
geohydro_allkm_8,2017,65403,10.7
geohydro_allkm_8,2017,65404,10.7
geohydro_allkm_7,2017,65405,10.7
geohydro_allkm_7,2017,65406,10.7
geohydro_allkm_8,2017,65407,3.0
geohydro_allkm_9,2017,65409,1.0
geohydro_allkm_8,2017,65410,0.17
geohydro_allkm_9,2017,65411,0.6
geohydro_allkm_9,2017,65781,3.0
geohydro_allkm_8,2017,65782,3.8
geohydro_allkm_8,2017,65783,3.8
geohydro_allkm_8,2017,65784,3.8
geohydro_allkm_8,2017,65785,5.28
geohydro_allkm_8,2017,65787,2.72
geohydro_allkm_8,2017,65788,1.0
geohydro_allkm_8,2017,65789,0.95
geohydro_allkm_8,2017,65790,1.0
geohydro_allkm_8,2017,65791,0.6
geohydro_allkm_9,2017,65792,0.6
geohydro_allkm_10,2017,66160,3.0
geohydro_allkm_9,2017,66161,3.8
geohydro_allkm_8,2017,66162,3.8
geohydro_allkm_8,2017,66163,12.0
geohydro_allkm_8,2017,66164,34.3
geohydro_allkm_8,2017,66165,12.0
geohydro_allkm_7,2017,66166,14.4
geohydro_allkm_8,2017,66167,0.3
geohydro_allkm_8,2017,66168,8.0
geohydro_allkm_8,2017,66169,1.0
geohydro_allkm_8,2017,66170,1.0
geohydro_allkm_8,2017,66171,0.6
geohydro_allkm_9,2017,66172,0.6
geohydro_allkm_9,2017,66541,3.0
geohydro_allkm_8,2017,66542,3.8
geohydro_allkm_8,2017,66543,4.5
geohydro_allkm_7,2017,66545,8.0
geohydro_allkm_7,2017,66546,14.1
geohydro_allkm_8,2017,66547,8.0
geohydro_allkm_8,2017,66548,5.3
geohydro_allkm_8,2017,66549,1.0
geohydro_allkm_8,2017,66550,0.8
geohydro_allkm_8,2017,66551,0.6
geohydro_allkm_9,2018,31618,10.0
geohydro_allkm_9,2018,33104,13.0
geohydro_allkm_9,2018,33483,13.0
geohydro_allkm_9,2018,33484,13.0
geohydro_allkm_9,2018,34609,1.1
geohydro_allkm_9,2018,34989,1.1
geohydro_allkm_9,2018,36153,12.8
geohydro_allkm_9,2018,36895,4.3
geohydro_allkm_9,2018,37274,7.5
geohydro_allkm_9,2018,37276,7.5
geohydro_allkm_9,2018,37283,8.81
geohydro_allkm_9,2018,37284,8.07
geohydro_allkm_9,2018,37625,9.0
geohydro_allkm_9,2018,37626,9.0
geohydro_allkm_9,2018,37648,0.9
geohydro_allkm_9,2018,37649,5.4
geohydro_allkm_9,2018,37650,0.9
geohydro_allkm_9,2018,37654,6.3
geohydro_allkm_9,2018,37655,10.0
geohydro_allkm_9,2018,37656,7.3
geohydro_allkm_9,2018,37657,0.9
geohydro_allkm_9,2018,37663,25.72
geohydro_allkm_9,2018,37664,13.41
geohydro_allkm_9,2018,38005,9.0
geohydro_allkm_8,2018,38006,50.0
geohydro_allkm_8,2018,38007,50.0
geohydro_allkm_8,2018,38008,50.0
geohydro_allkm_9,2018,38028,9.0
geohydro_allkm_9,2018,38029,10.0
geohydro_allkm_9,2018,38030,5.4
geohydro_allkm_9,2018,38036,1.3
geohydro_allkm_10,2018,38037,1.2
geohydro_allkm_9,2018,38385,40.0
geohydro_allkm_8,2018,38386,60.0
geohydro_allkm_7,2018,38387,65.0
geohydro_allkm_8,2018,38388,60.0
geohydro_allkm_9,2018,38389,25.0
geohydro_allkm_9,2018,38408,10.0
geohydro_allkm_9,2018,38410,10.0
geohydro_allkm_9,2018,38416,1.3
geohydro_allkm_10,2018,38417,10.1
geohydro_allkm_10,2018,38418,10.1
geohydro_allkm_9,2018,38765,45.0
geohydro_allkm_8,2018,38766,60.0
geohydro_allkm_8,2018,38767,68.0
geohydro_allkm_9,2018,38768,60.0
geohydro_allkm_9,2018,38769,26.0
geohydro_allkm_10,2018,38787,3.7
geohydro_allkm_9,2018,38788,10.0
geohydro_allkm_9,2018,38789,10.9
geohydro_allkm_9,2018,38790,5.4
geohydro_allkm_9,2018,38794,1.2
geohydro_allkm_9,2018,38795,1.3
geohydro_allkm_9,2018,38796,1.3
geohydro_allkm_9,2018,38797,10.1
geohydro_allkm_9,2018,38798,10.1
geohydro_allkm_9,2018,39145,40.0
geohydro_allkm_8,2018,39146,50.0
geohydro_allkm_8,2018,39147,51.0
geohydro_allkm_9,2018,39148,45.0
geohydro_allkm_9,2018,39169,5.4
geohydro_allkm_10,2018,39172,0.4
geohydro_allkm_9,2018,39174,0.8
geohydro_allkm_9,2018,39175,1.1
geohydro_allkm_9,2018,39176,0.9
geohydro_allkm_9,2018,39526,25.0
geohydro_allkm_9,2018,39527,40.0
geohydro_allkm_10,2018,39551,0.4
geohydro_allkm_9,2018,39556,10.1
geohydro_allkm_9,2018,39557,10.1
geohydro_allkm_9,2018,40313,0.1
geohydro_allkm_9,2018,44870,3.3
geohydro_allkm_9,2018,44871,3.3
geohydro_allkm_10,2018,44872,3.3
geohydro_allkm_10,2018,45249,1.32
geohydro_allkm_9,2018,45252,3.3
geohydro_allkm_10,2018,45629,3.3
geohydro_allkm_9,2018,45632,1.98
geohydro_allkm_9,2018,45675,23.0
geohydro_allkm_9,2018,46010,0.89
geohydro_allkm_9,2018,46011,2.41
geohydro_allkm_9,2018,46012,3.3
geohydro_allkm_10,2018,46055,8.7
geohydro_allkm_9,2018,51713,23.4
geohydro_allkm_8,2018,51714,22.49
geohydro_allkm_8,2018,51715,4.21
geohydro_allkm_9,2018,51716,22.5
geohydro_allkm_9,2018,52093,20.95
geohydro_allkm_8,2018,52094,13.31
geohydro_allkm_8,2018,52095,12.99
geohydro_allkm_9,2018,52096,26.9
geohydro_allkm_10,2018,52472,0.53
geohydro_allkm_9,2018,52473,6.05
geohydro_allkm_8,2018,52474,3.7
geohydro_allkm_9,2018,52477,21.8
geohydro_allkm_9,2018,52853,14.21
geohydro_allkm_9,2018,52854,27.5
geohydro_allkm_9,2018,53233,8.74
geohydro_allkm_9,2018,53234,0.02
geohydro_allkm_7,2018,63883,4.0
geohydro_allkm_7,2018,63884,10.0
geohydro_allkm_7,2018,63885,9.0
geohydro_allkm_7,2018,64263,29.0
geohydro_allkm_7,2018,64264,49.0
geohydro_allkm_8,2018,64642,2.1
geohydro_allkm_8,2018,64643,44.0
geohydro_allkm_7,2018,64644,50.0
geohydro_allkm_7,2018,64645,46.0
geohydro_allkm_7,2018,64646,10.0
geohydro_allkm_8,2018,65022,3.0
geohydro_allkm_8,2018,65023,17.0
geohydro_allkm_7,2018,65024,42.0
geohydro_allkm_7,2018,65025,42.0
geohydro_allkm_7,2018,65026,10.7
geohydro_allkm_9,2018,65029,0.8
geohydro_allkm_9,2018,65401,3.0
geohydro_allkm_8,2018,65402,3.0
geohydro_allkm_8,2018,65403,10.7
geohydro_allkm_8,2018,65404,10.7
geohydro_allkm_7,2018,65405,10.7
geohydro_allkm_7,2018,65406,10.7
geohydro_allkm_8,2018,65407,3.0
geohydro_allkm_9,2018,65781,3.0
geohydro_allkm_8,2018,65782,3.8
geohydro_allkm_8,2018,65783,3.8
geohydro_allkm_8,2018,65784,3.8
geohydro_allkm_8,2018,65785,5.28
geohydro_allkm_8,2018,65787,2.72
geohydro_allkm_10,2018,66160,3.0
geohydro_allkm_9,2018,66161,3.8
geohydro_allkm_8,2018,66162,3.8
geohydro_allkm_8,2018,66163,12.0
geohydro_allkm_8,2018,66164,34.3
geohydro_allkm_8,2018,66165,12.0
geohydro_allkm_7,2018,66166,14.4
geohydro_allkm_8,2018,66167,0.3
geohydro_allkm_8,2018,66168,8.0
geohydro_allkm_9,2018,66541,3.0
geohydro_allkm_8,2018,66542,3.8
geohydro_allkm_8,2018,66543,4.5
geohydro_allkm_7,2018,66545,8.0
geohydro_allkm_7,2018,66546,14.1
geohydro_allkm_8,2018,66547,8.0
geohydro_allkm_8,2018,66548,5.3
geohydro_allkm_8,2018,66550,0.8
geohydro_allkm_9,2019,31618,10.0
geohydro_allkm_9,2019,33104,13.0
geohydro_allkm_9,2019,33483,13.0
geohydro_allkm_9,2019,33484,13.0
geohydro_allkm_9,2019,34609,1.1
geohydro_allkm_9,2019,34989,1.1
geohydro_allkm_9,2019,36153,12.8
geohydro_allkm_9,2019,36895,4.3
geohydro_allkm_9,2019,37283,8.81
geohydro_allkm_9,2019,37284,8.07
geohydro_allkm_9,2019,37625,9.0
geohydro_allkm_9,2019,37626,9.0
geohydro_allkm_9,2019,37649,5.4
geohydro_allkm_9,2019,37655,10.0
geohydro_allkm_9,2019,37656,7.3
geohydro_allkm_9,2019,37657,0.9
geohydro_allkm_9,2019,37663,25.72
geohydro_allkm_9,2019,37664,13.41
geohydro_allkm_9,2019,38005,9.0
geohydro_allkm_8,2019,38006,50.0
geohydro_allkm_8,2019,38007,50.0
geohydro_allkm_8,2019,38008,50.0
geohydro_allkm_9,2019,38028,9.0
geohydro_allkm_9,2019,38029,10.0
geohydro_allkm_9,2019,38030,5.4
geohydro_allkm_9,2019,38036,1.3
geohydro_allkm_10,2019,38037,1.2
geohydro_allkm_9,2019,38385,40.0
geohydro_allkm_8,2019,38386,60.0
geohydro_allkm_7,2019,38387,65.0
geohydro_allkm_8,2019,38388,60.0
geohydro_allkm_9,2019,38389,25.0
geohydro_allkm_9,2019,38408,10.0
geohydro_allkm_9,2019,38410,10.0
geohydro_allkm_9,2019,38416,1.3
geohydro_allkm_10,2019,38417,10.1
geohydro_allkm_10,2019,38418,10.1
geohydro_allkm_9,2019,38765,45.0
geohydro_allkm_8,2019,38766,60.0
geohydro_allkm_8,2019,38767,68.0
geohydro_allkm_9,2019,38768,60.0
geohydro_allkm_9,2019,38769,26.0
geohydro_allkm_10,2019,38787,3.7
geohydro_allkm_9,2019,38788,10.0
geohydro_allkm_9,2019,38789,10.9
geohydro_allkm_9,2019,38790,5.4
geohydro_allkm_9,2019,38794,1.2
geohydro_allkm_9,2019,38795,1.3
geohydro_allkm_9,2019,38796,1.3
geohydro_allkm_9,2019,38797,10.1
geohydro_allkm_9,2019,38798,10.1
geohydro_allkm_9,2019,39145,40.0
geohydro_allkm_8,2019,39146,50.0
geohydro_allkm_8,2019,39147,51.0
geohydro_allkm_9,2019,39148,45.0
geohydro_allkm_9,2019,39169,5.4
geohydro_allkm_9,2019,39174,0.8
geohydro_allkm_9,2019,39175,1.1
geohydro_allkm_9,2019,39176,0.9
geohydro_allkm_9,2019,39526,25.0
geohydro_allkm_9,2019,39527,40.0
geohydro_allkm_9,2019,39556,10.1
geohydro_allkm_9,2019,39557,10.1
geohydro_allkm_9,2019,44870,3.3
geohydro_allkm_9,2019,44871,3.3
geohydro_allkm_10,2019,44872,3.3
geohydro_allkm_10,2019,45249,1.32
geohydro_allkm_9,2019,45252,3.3
geohydro_allkm_10,2019,45629,3.3
geohydro_allkm_9,2019,45632,1.98
geohydro_allkm_9,2019,45675,23.0
geohydro_allkm_9,2019,46010,0.89
geohydro_allkm_9,2019,46011,2.41
geohydro_allkm_9,2019,46012,3.3
geohydro_allkm_10,2019,46055,8.7
geohydro_allkm_9,2019,51713,23.4
geohydro_allkm_8,2019,51714,22.49
geohydro_allkm_8,2019,51715,4.21
geohydro_allkm_9,2019,51716,22.5
geohydro_allkm_9,2019,52093,20.95
geohydro_allkm_8,2019,52094,13.31
geohydro_allkm_8,2019,52095,12.99
geohydro_allkm_9,2019,52096,26.9
geohydro_allkm_10,2019,52472,0.53
geohydro_allkm_9,2019,52473,6.05
geohydro_allkm_8,2019,52474,3.7
geohydro_allkm_9,2019,52477,21.8
geohydro_allkm_9,2019,52853,14.21
geohydro_allkm_9,2019,52854,27.5
geohydro_allkm_9,2019,53233,8.74
geohydro_allkm_9,2019,53234,0.02
geohydro_allkm_7,2019,63883,4.0
geohydro_allkm_7,2019,63884,10.0
geohydro_allkm_7,2019,63885,9.0
geohydro_allkm_7,2019,64263,29.0
geohydro_allkm_7,2019,64264,49.0
geohydro_allkm_8,2019,64642,2.1
geohydro_allkm_8,2019,64643,44.0
geohydro_allkm_7,2019,64644,50.0
geohydro_allkm_7,2019,64645,46.0
geohydro_allkm_7,2019,64646,10.0
geohydro_allkm_8,2019,65022,3.0
geohydro_allkm_8,2019,65023,17.0
geohydro_allkm_7,2019,65024,42.0
geohydro_allkm_7,2019,65025,42.0
geohydro_allkm_7,2019,65026,10.7
geohydro_allkm_9,2019,65029,0.8
geohydro_allkm_9,2019,65401,3.0
geohydro_allkm_8,2019,65402,3.0
geohydro_allkm_8,2019,65403,10.7
geohydro_allkm_8,2019,65404,10.7
geohydro_allkm_7,2019,65405,10.7
geohydro_allkm_7,2019,65406,10.7
geohydro_allkm_8,2019,65407,3.0
geohydro_allkm_9,2019,65781,3.0
geohydro_allkm_8,2019,65782,3.8
geohydro_allkm_8,2019,65783,3.8
geohydro_allkm_8,2019,65784,3.8
geohydro_allkm_8,2019,65785,5.28
geohydro_allkm_8,2019,65787,2.72
geohydro_allkm_10,2019,66160,3.0
geohydro_allkm_9,2019,66161,3.8
geohydro_allkm_8,2019,66162,3.8
geohydro_allkm_8,2019,66163,12.0
geohydro_allkm_8,2019,66164,34.3
geohydro_allkm_8,2019,66165,12.0
geohydro_allkm_7,2019,66166,14.4
geohydro_allkm_8,2019,66167,0.3
geohydro_allkm_8,2019,66168,8.0
geohydro_allkm_9,2019,66541,3.0
geohydro_allkm_8,2019,66542,3.8
geohydro_allkm_8,2019,66543,4.5
geohydro_allkm_7,2019,66545,8.0
geohydro_allkm_7,2019,66546,14.1
geohydro_allkm_8,2019,66547,8.0
geohydro_allkm_8,2019,66548,5.3
geohydro_allkm_8,2019,66550,0.8
geohydro_allkm_9,2020,31618,10.0
geohydro_allkm_9,2020,33104,13.0
geohydro_allkm_9,2020,33483,13.0
geohydro_allkm_9,2020,33484,13.0
geohydro_allkm_9,2020,34609,1.1
geohydro_allkm_9,2020,34989,1.1
geohydro_allkm_9,2020,36153,12.8
geohydro_allkm_9,2020,36895,4.3
geohydro_allkm_9,2020,37283,8.81
geohydro_allkm_9,2020,37284,8.07
geohydro_allkm_9,2020,37625,9.0
geohydro_allkm_9,2020,37626,9.0
geohydro_allkm_9,2020,37649,5.4
geohydro_allkm_9,2020,37655,10.0
geohydro_allkm_9,2020,37656,7.3
geohydro_allkm_9,2020,37663,25.72
geohydro_allkm_9,2020,37664,13.41
geohydro_allkm_9,2020,38005,9.0
geohydro_allkm_8,2020,38006,50.0
geohydro_allkm_8,2020,38007,50.0
geohydro_allkm_8,2020,38008,50.0
geohydro_allkm_9,2020,38028,9.0
geohydro_allkm_9,2020,38029,10.0
geohydro_allkm_9,2020,38030,5.4
geohydro_allkm_9,2020,38036,1.3
geohydro_allkm_9,2020,38385,40.0
geohydro_allkm_8,2020,38386,60.0
geohydro_allkm_7,2020,38387,65.0
geohydro_allkm_8,2020,38388,60.0
geohydro_allkm_9,2020,38389,25.0
geohydro_allkm_9,2020,38408,10.0
geohydro_allkm_9,2020,38410,10.0
geohydro_allkm_9,2020,38416,1.3
geohydro_allkm_10,2020,38417,10.1
geohydro_allkm_10,2020,38418,10.1
geohydro_allkm_9,2020,38765,45.0
geohydro_allkm_8,2020,38766,60.0
geohydro_allkm_8,2020,38767,68.0
geohydro_allkm_9,2020,38768,60.0
geohydro_allkm_9,2020,38769,26.0
geohydro_allkm_10,2020,38787,3.7
geohydro_allkm_9,2020,38788,10.0
geohydro_allkm_9,2020,38789,10.9
geohydro_allkm_9,2020,38790,5.4
geohydro_allkm_9,2020,38796,1.3
geohydro_allkm_9,2020,38797,10.1
geohydro_allkm_9,2020,38798,10.1
geohydro_allkm_9,2020,39145,40.0
geohydro_allkm_8,2020,39146,50.0
geohydro_allkm_8,2020,39147,51.0
geohydro_allkm_9,2020,39148,45.0
geohydro_allkm_9,2020,39169,5.4
geohydro_allkm_9,2020,39526,25.0
geohydro_allkm_9,2020,39527,40.0
geohydro_allkm_9,2020,39556,10.1
geohydro_allkm_9,2020,39557,10.1
geohydro_allkm_9,2020,44870,3.3
geohydro_allkm_9,2020,44871,3.3
geohydro_allkm_10,2020,44872,3.3
geohydro_allkm_10,2020,45249,1.32
geohydro_allkm_9,2020,45252,3.3
geohydro_allkm_10,2020,45629,3.3
geohydro_allkm_9,2020,45632,1.98
geohydro_allkm_9,2020,45675,23.0
geohydro_allkm_9,2020,46010,0.89
geohydro_allkm_9,2020,46011,2.41
geohydro_allkm_9,2020,46012,3.3
geohydro_allkm_10,2020,46055,8.7
geohydro_allkm_9,2020,51713,23.4
geohydro_allkm_8,2020,51714,22.49
geohydro_allkm_8,2020,51715,4.21
geohydro_allkm_9,2020,51716,22.5
geohydro_allkm_9,2020,52093,20.95
geohydro_allkm_8,2020,52094,13.31
geohydro_allkm_8,2020,52095,12.99
geohydro_allkm_9,2020,52096,26.9
geohydro_allkm_10,2020,52472,0.53
geohydro_allkm_9,2020,52473,6.05
geohydro_allkm_8,2020,52474,3.7
geohydro_allkm_9,2020,52477,21.8
geohydro_allkm_9,2020,52853,14.21
geohydro_allkm_9,2020,52854,27.5
geohydro_allkm_9,2020,53233,8.74
geohydro_allkm_9,2020,53234,0.02
geohydro_allkm_7,2020,63883,4.0
geohydro_allkm_7,2020,63884,10.0
geohydro_allkm_7,2020,63885,9.0
geohydro_allkm_7,2020,64263,29.0
geohydro_allkm_7,2020,64264,49.0
geohydro_allkm_8,2020,64642,2.1
geohydro_allkm_8,2020,64643,44.0
geohydro_allkm_7,2020,64644,50.0
geohydro_allkm_7,2020,64645,46.0
geohydro_allkm_7,2020,64646,10.0
geohydro_allkm_8,2020,65022,3.0
geohydro_allkm_8,2020,65023,17.0
geohydro_allkm_7,2020,65024,42.0
geohydro_allkm_7,2020,65025,42.0
geohydro_allkm_7,2020,65026,10.7
geohydro_allkm_9,2020,65029,0.8
geohydro_allkm_9,2020,65401,3.0
geohydro_allkm_8,2020,65402,3.0
geohydro_allkm_8,2020,65403,10.7
geohydro_allkm_8,2020,65404,10.7
geohydro_allkm_7,2020,65405,10.7
geohydro_allkm_7,2020,65406,10.7
geohydro_allkm_8,2020,65407,3.0
geohydro_allkm_9,2020,65781,3.0
geohydro_allkm_8,2020,65782,3.8
geohydro_allkm_8,2020,65783,3.8
geohydro_allkm_8,2020,65784,3.8
geohydro_allkm_8,2020,65785,5.28
geohydro_allkm_8,2020,65787,2.72
geohydro_allkm_10,2020,66160,3.0
geohydro_allkm_9,2020,66161,3.8
geohydro_allkm_8,2020,66162,3.8
geohydro_allkm_8,2020,66163,12.0
geohydro_allkm_8,2020,66164,34.3
geohydro_allkm_8,2020,66165,12.0
geohydro_allkm_7,2020,66166,14.4
geohydro_allkm_8,2020,66167,0.3
geohydro_allkm_8,2020,66168,8.0
geohydro_allkm_9,2020,66541,3.0
geohydro_allkm_8,2020,66542,3.8
geohydro_allkm_8,2020,66543,4.5
geohydro_allkm_7,2020,66545,8.0
geohydro_allkm_7,2020,66546,14.1
geohydro_allkm_8,2020,66547,8.0
geohydro_allkm_8,2020,66548,5.3
geohydro_allkm_8,2020,66550,0.8
geohydro_allkm_9,2021,31618,10.0
geohydro_allkm_9,2021,33104,13.0
geohydro_allkm_9,2021,33483,13.0
geohydro_allkm_9,2021,33484,13.0
geohydro_allkm_9,2021,34609,1.1
geohydro_allkm_9,2021,34989,1.1
geohydro_allkm_9,2021,36153,12.8
geohydro_allkm_9,2021,36895,4.3
geohydro_allkm_9,2021,37283,8.81
geohydro_allkm_9,2021,37284,8.07
geohydro_allkm_9,2021,37625,9.0
geohydro_allkm_9,2021,37626,9.0
geohydro_allkm_9,2021,37649,5.4
geohydro_allkm_9,2021,37655,10.0
geohydro_allkm_9,2021,37656,7.3
geohydro_allkm_9,2021,37663,25.72
geohydro_allkm_9,2021,37664,13.41
geohydro_allkm_9,2021,38005,9.0
geohydro_allkm_8,2021,38006,50.0
geohydro_allkm_8,2021,38007,50.0
geohydro_allkm_8,2021,38008,50.0
geohydro_allkm_9,2021,38028,9.0
geohydro_allkm_9,2021,38029,10.0
geohydro_allkm_9,2021,38030,5.4
geohydro_allkm_9,2021,38036,1.3
geohydro_allkm_9,2021,38385,40.0
geohydro_allkm_8,2021,38386,60.0
geohydro_allkm_7,2021,38387,65.0
geohydro_allkm_8,2021,38388,60.0
geohydro_allkm_9,2021,38389,25.0
geohydro_allkm_9,2021,38408,10.0
geohydro_allkm_9,2021,38410,10.0
geohydro_allkm_9,2021,38416,1.3
geohydro_allkm_10,2021,38417,10.1
geohydro_allkm_10,2021,38418,10.1
geohydro_allkm_9,2021,38765,45.0
geohydro_allkm_8,2021,38766,60.0
geohydro_allkm_8,2021,38767,68.0
geohydro_allkm_9,2021,38768,60.0
geohydro_allkm_9,2021,38769,26.0
geohydro_allkm_9,2021,38788,10.0
geohydro_allkm_9,2021,38790,5.4
geohydro_allkm_9,2021,38796,1.3
geohydro_allkm_9,2021,38797,10.1
geohydro_allkm_9,2021,38798,10.1
geohydro_allkm_9,2021,39145,40.0
geohydro_allkm_8,2021,39146,50.0
geohydro_allkm_8,2021,39147,51.0
geohydro_allkm_9,2021,39148,45.0
geohydro_allkm_9,2021,39169,5.4
geohydro_allkm_9,2021,39526,25.0
geohydro_allkm_9,2021,39527,40.0
geohydro_allkm_9,2021,39556,10.1
geohydro_allkm_9,2021,39557,10.1
geohydro_allkm_9,2021,44870,3.3
geohydro_allkm_9,2021,44871,3.3
geohydro_allkm_10,2021,44872,3.3
geohydro_allkm_10,2021,45249,1.32
geohydro_allkm_9,2021,45252,3.3
geohydro_allkm_10,2021,45629,3.3
geohydro_allkm_9,2021,45632,1.98
geohydro_allkm_9,2021,45675,23.0
geohydro_allkm_9,2021,46010,0.89
geohydro_allkm_9,2021,46011,2.41
geohydro_allkm_9,2021,46012,3.3
geohydro_allkm_10,2021,46055,8.7
geohydro_allkm_9,2021,51713,23.4
geohydro_allkm_8,2021,51714,22.49
geohydro_allkm_8,2021,51715,4.21
geohydro_allkm_9,2021,51716,22.5
geohydro_allkm_9,2021,52093,20.95
geohydro_allkm_8,2021,52094,13.31
geohydro_allkm_8,2021,52095,12.99
geohydro_allkm_9,2021,52096,26.9
geohydro_allkm_10,2021,52472,0.53
geohydro_allkm_9,2021,52473,6.05
geohydro_allkm_8,2021,52474,3.7
geohydro_allkm_9,2021,52477,21.8
geohydro_allkm_9,2021,52853,14.21
geohydro_allkm_9,2021,52854,27.5
geohydro_allkm_9,2021,53233,8.74
geohydro_allkm_9,2021,53234,0.02
geohydro_allkm_7,2021,63883,4.0
geohydro_allkm_7,2021,63884,10.0
geohydro_allkm_7,2021,63885,9.0
geohydro_allkm_7,2021,64263,29.0
geohydro_allkm_7,2021,64264,49.0
geohydro_allkm_8,2021,64642,2.1
geohydro_allkm_8,2021,64643,44.0
geohydro_allkm_7,2021,64644,50.0
geohydro_allkm_7,2021,64645,46.0
geohydro_allkm_7,2021,64646,10.0
geohydro_allkm_8,2021,65022,3.0
geohydro_allkm_8,2021,65023,17.0
geohydro_allkm_7,2021,65024,42.0
geohydro_allkm_7,2021,65025,42.0
geohydro_allkm_7,2021,65026,10.7
geohydro_allkm_9,2021,65029,0.8
geohydro_allkm_9,2021,65401,3.0
geohydro_allkm_8,2021,65402,3.0
geohydro_allkm_8,2021,65403,10.7
geohydro_allkm_8,2021,65404,10.7
geohydro_allkm_7,2021,65405,10.7
geohydro_allkm_7,2021,65406,10.7
geohydro_allkm_8,2021,65407,3.0
geohydro_allkm_9,2021,65781,3.0
geohydro_allkm_8,2021,65782,3.8
geohydro_allkm_8,2021,65783,3.8
geohydro_allkm_8,2021,65784,3.8
geohydro_allkm_8,2021,65785,5.28
geohydro_allkm_8,2021,65787,2.72
geohydro_allkm_10,2021,66160,3.0
geohydro_allkm_9,2021,66161,3.8
geohydro_allkm_8,2021,66162,3.8
geohydro_allkm_8,2021,66163,12.0
geohydro_allkm_8,2021,66164,34.3
geohydro_allkm_8,2021,66165,12.0
geohydro_allkm_7,2021,66166,14.4
geohydro_allkm_8,2021,66167,0.3
geohydro_allkm_8,2021,66168,8.0
geohydro_allkm_9,2021,66541,3.0
geohydro_allkm_8,2021,66542,3.8
geohydro_allkm_8,2021,66543,4.5
geohydro_allkm_7,2021,66545,8.0
geohydro_allkm_7,2021,66546,14.1
geohydro_allkm_8,2021,66547,8.0
geohydro_allkm_8,2021,66548,5.3
geohydro_allkm_8,2021,66550,0.8
geohydro_allkm_9,2022,31618,10.0
geohydro_allkm_9,2022,33104,13.0
geohydro_allkm_9,2022,33483,13.0
geohydro_allkm_9,2022,33484,13.0
geohydro_allkm_9,2022,34609,1.1
geohydro_allkm_9,2022,34989,1.1
geohydro_allkm_9,2022,36153,12.8
geohydro_allkm_9,2022,36895,4.3
geohydro_allkm_9,2022,37283,8.81
geohydro_allkm_9,2022,37284,8.07
geohydro_allkm_9,2022,37625,9.0
geohydro_allkm_9,2022,37626,9.0
geohydro_allkm_9,2022,37649,5.4
geohydro_allkm_9,2022,37655,10.0
geohydro_allkm_9,2022,37656,7.3
geohydro_allkm_9,2022,37663,25.72
geohydro_allkm_9,2022,37664,13.41
geohydro_allkm_9,2022,38005,9.0
geohydro_allkm_8,2022,38006,50.0
geohydro_allkm_8,2022,38007,50.0
geohydro_allkm_8,2022,38008,50.0
geohydro_allkm_9,2022,38028,9.0
geohydro_allkm_9,2022,38029,10.0
geohydro_allkm_9,2022,38030,5.4
geohydro_allkm_9,2022,38036,1.3
geohydro_allkm_9,2022,38385,40.0
geohydro_allkm_8,2022,38386,60.0
geohydro_allkm_7,2022,38387,65.0
geohydro_allkm_8,2022,38388,60.0
geohydro_allkm_9,2022,38389,25.0
geohydro_allkm_9,2022,38408,10.0
geohydro_allkm_9,2022,38410,10.0
geohydro_allkm_9,2022,38416,1.3
