r,tg,2026,2027,2028,2029,2030
p39111,coal,0.0,0.0,0.0,0.0,0.0
p39111,gas,0.0,0.0,6.66666666666606,13.33333333333394,20.0
p39111,geothermal,0.0,0.0,0.0,0.0,0.0
p39111,h2,0.0,0.0,0.0,0.0,0.0
p39111,hydro,0.0,0.0,0.0,0.0,0.0
p39111,nuclear,0.0,0.0,0.0,0.0,0.0
p39111,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p39111,pv,0.0,0.0,0.0,0.0,0.0
p39111,wind-ofs,0.0,0.0,0.0,0.0,0.0
p39111,wind-ons,0.0,0.0,0.0,0.0,0.0
p39113,battery,42.5,85.0,113.33333333333576,141.66666666666424,170.0
p39113,biomass,0.0,0.0,0.0,0.0,0.0
p39113,coal,0.0,0.0,0.0,0.0,0.0
p39113,gas,0.0,0.0,0.0,0.0,0.0
p39113,geothermal,0.0,0.0,0.0,0.0,0.0
p39113,h2,0.0,0.0,0.0,0.0,0.0
p39113,hydro,0.0,0.0,0.0,0.0,0.0
p39113,nuclear,0.0,0.0,0.0,0.0,0.0
p39113,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p39113,pv,0.0,0.0,37.66666666667152,75.33333333332848,113.0
p39113,wind-ofs,0.0,0.0,0.0,0.0,0.0
p39113,wind-ons,0.0,0.0,0.0,0.0,0.0
p39115,battery,0.0,0.0,0.0,0.0,0.0
p39115,biomass,0.0,0.0,0.0,0.0,0.0
p39115,coal,0.0,0.0,0.0,0.0,0.0
p39115,gas,0.0,0.0,0.0,0.0,0.0
p39115,geothermal,0.0,0.0,0.0,0.0,0.0
p39115,h2,0.0,0.0,0.0,0.0,0.0
p39115,hydro,0.0,0.0,0.0,0.0,0.0
p39115,nuclear,0.0,0.0,0.0,0.0,0.0
p39115,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p39115,pv,0.0,0.0,41.66666666667152,83.33333333332848,125.0
p39115,wind-ofs,0.0,0.0,0.0,0.0,0.0
p39115,wind-ons,0.0,0.0,0.0,0.0,0.0
p39117,battery,0.0,0.0,33.33333333332848,66.66666666667152,100.0
p39117,biomass,0.0,0.0,0.0,0.0,0.0
p39117,coal,0.0,0.0,0.0,0.0,0.0
p39117,gas,0.0,0.0,0.0,0.0,0.0
p39117,geothermal,0.0,0.0,0.0,0.0,0.0
p39117,h2,0.0,0.0,0.0,0.0,0.0
p39117,hydro,0.0,0.0,0.0,0.0,0.0
p39117,nuclear,0.0,0.0,0.0,0.0,0.0
p39117,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p39117,pv,72.0,144.0,257.2333333333663,370.46666666670353,483.7
p39117,wind-ofs,0.0,0.0,0.0,0.0,0.0
p39117,wind-ons,0.0,0.0,0.0,0.0,0.0
p39119,battery,0.0,0.0,0.0,0.0,0.0
p39119,biomass,0.0,0.0,0.0,0.0,0.0
p39119,coal,0.0,0.0,0.0,0.0,0.0
p39119,gas,0.0,0.0,0.0,0.0,0.0
p39119,geothermal,0.0,0.0,0.0,0.0,0.0
p39119,h2,0.0,0.0,0.0,0.0,0.0
p39119,hydro,0.0,0.0,0.0,0.0,0.0
p39119,nuclear,0.0,0.0,0.0,0.0,0.0
p39119,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p39119,pv,0.0,0.0,0.0,0.0,0.0
p39119,wind-ofs,0.0,0.0,0.0,0.0,0.0
p39119,wind-ons,0.0,0.0,0.0,0.0,0.0
p39125,battery,0.0,0.0,33.33333333332848,66.66666666667152,100.0
p39125,biomass,0.0,0.0,0.0,0.0,0.0
p39125,coal,0.0,0.0,0.0,0.0,0.0
p39125,gas,0.0,0.0,0.0,0.0,0.0
p39125,geothermal,0.0,0.0,0.0,0.0,0.0
p39125,h2,0.0,0.0,0.0,0.0,0.0
p39125,hydro,0.0,0.0,0.0,0.0,0.0
p39125,nuclear,0.0,0.0,0.0,0.0,0.0
p39125,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p39125,pv,0.0,0.0,69.28533333333326,138.5706666666665,207.856
p39125,wind-ofs,0.0,0.0,0.0,0.0,0.0
p39125,wind-ons,70.15,140.3,191.09999999999127,241.89999999999418,292.70000000000005
p39127,battery,0.0,0.0,0.0,0.0,0.0
p39127,biomass,0.0,0.0,0.0,0.0,0.0
p39127,coal,0.0,0.0,0.0,0.0,0.0
p39127,gas,0.0,0.0,0.0,0.0,0.0
p39127,geothermal,0.0,0.0,0.0,0.0,0.0
p39127,h2,0.0,0.0,0.0,0.0,0.0
p39127,hydro,0.0,0.0,0.0,0.0,0.0
p39127,nuclear,0.0,0.0,0.0,0.0,0.0
p39127,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p39127,pv,0.0,0.0,26.66666666666424,53.33333333333576,80.0
p39127,wind-ofs,0.0,0.0,0.0,0.0,0.0
p39127,wind-ons,0.0,0.0,0.0,0.0,0.0
p39129,battery,0.0,0.0,50.0,100.0,150.0
p39129,biomass,0.0,0.0,0.0,0.0,0.0
p39129,coal,0.0,0.0,0.0,0.0,0.0
p39129,gas,0.0,0.0,0.0,0.0,0.0
p39129,geothermal,0.0,0.0,0.0,0.0,0.0
p39129,h2,0.0,0.0,0.0,0.0,0.0
p39129,hydro,0.0,0.0,0.0,0.0,0.0
p39129,nuclear,0.0,0.0,0.0,0.0,0.0
p39129,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p39129,pv,0.0,0.0,147.40000000002328,294.80000000004657,442.2
p39129,wind-ofs,0.0,0.0,0.0,0.0,0.0
p39129,wind-ons,0.0,0.0,0.0,0.0,0.0
p39135,battery,0.0,0.0,0.0,0.0,0.0
p39135,biomass,0.0,0.0,0.0,0.0,0.0
p39135,coal,0.0,0.0,0.0,0.0,0.0
p39135,gas,0.0,0.0,0.0,0.0,0.0
p39135,geothermal,0.0,0.0,0.0,0.0,0.0
p39135,h2,0.0,0.0,0.0,0.0,0.0
p39135,hydro,0.0,0.0,0.0,0.0,0.0
p39135,nuclear,0.0,0.0,0.0,0.0,0.0
p39135,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p39135,pv,0.0,0.0,42.31333333333896,84.62666666666337,126.94
p39135,wind-ofs,0.0,0.0,0.0,0.0,0.0
p39135,wind-ons,0.0,0.0,0.0,0.0,0.0
p39137,battery,0.0,0.0,0.0,0.0,0.0
p39137,biomass,0.0,0.0,0.0,0.0,0.0
p39137,coal,0.0,0.0,0.0,0.0,0.0
p39137,gas,0.0,0.0,0.0,0.0,0.0
p39137,geothermal,0.0,0.0,0.0,0.0,0.0
p39137,h2,0.0,0.0,0.0,0.0,0.0
p39137,hydro,0.0,0.0,0.0,0.0,0.0
p39137,nuclear,0.0,0.0,0.0,0.0,0.0
p39137,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p39137,pv,75.0,150.0,223.65200000000186,297.3040000000037,370.956
p39137,wind-ofs,0.0,0.0,0.0,0.0,0.0
p39137,wind-ons,0.0,0.0,0.0,0.0,0.0
p39139,battery,0.0,0.0,28.0,56.0,84.0
p39139,biomass,0.0,0.0,0.0,0.0,0.0
p39139,coal,0.0,0.0,0.0,0.0,0.0
p39139,gas,0.0,0.0,0.0,0.0,0.0
p39139,geothermal,0.0,0.0,0.0,0.0,0.0
p39139,h2,0.0,0.0,0.0,0.0,0.0
p39139,hydro,0.0,0.0,0.0,0.0,0.0
p39139,nuclear,0.0,0.0,0.0,0.0,0.0
p39139,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p39139,pv,0.0,0.0,0.0,0.0,0.0
p39139,wind-ofs,0.0,0.0,0.0,0.0,0.0
p39139,wind-ons,0.0,0.0,0.0,0.0,0.0
p39141,battery,0.0,0.0,0.0,0.0,0.0
p39141,biomass,0.0,0.0,0.0,0.0,0.0
p39141,coal,0.0,0.0,0.0,0.0,0.0
p39141,gas,0.0,0.0,0.0,0.0,0.0
p39141,geothermal,0.0,0.0,0.0,0.0,0.0
p39141,h2,0.0,0.0,0.0,0.0,0.0
p39141,hydro,0.0,0.0,0.0,0.0,0.0
p39141,nuclear,0.0,0.0,0.0,0.0,0.0
p39141,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p39141,pv,58.5,117.0,160.0,203.0,246.0
p39141,wind-ofs,0.0,0.0,0.0,0.0,0.0
p39141,wind-ons,0.0,0.0,0.0,0.0,0.0
p39147,battery,0.0,0.0,0.0,0.0,0.0
p39147,biomass,0.0,0.0,0.0,0.0,0.0
p39147,coal,0.0,0.0,0.0,0.0,0.0
p39147,gas,0.0,0.0,0.0,0.0,0.0
p39147,geothermal,0.0,0.0,0.0,0.0,0.0
p39147,h2,0.0,0.0,0.0,0.0,0.0
p39147,hydro,0.0,0.0,0.0,0.0,0.0
p39147,nuclear,0.0,0.0,0.0,0.0,0.0
p39147,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p39147,pv,0.0,0.0,69.29999999998836,138.59999999997672,207.9
p39147,wind-ofs,0.0,0.0,0.0,0.0,0.0
p39147,wind-ons,0.0,0.0,0.0,0.0,0.0
p39151,battery,0.0,0.0,0.0,0.0,0.0
p39151,biomass,0.0,0.0,0.0,0.0,0.0
p39151,coal,0.0,0.0,0.0,0.0,0.0
p39151,gas,0.0,0.0,0.0,0.0,0.0
p39151,geothermal,0.0,0.0,0.0,0.0,0.0
p39151,h2,0.0,0.0,0.0,0.0,0.0
p39151,hydro,0.0,0.0,0.0,0.0,0.0
p39151,nuclear,0.0,0.0,0.0,0.0,0.0
p39151,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p39151,pv,75.0,150.0,200.0,250.0,300.0
p39151,wind-ofs,0.0,0.0,0.0,0.0,0.0
p39151,wind-ons,0.0,0.0,0.0,0.0,0.0
p39155,battery,0.0,0.0,0.0,0.0,0.0
p39155,biomass,0.0,0.0,0.0,0.0,0.0
p39155,coal,0.0,0.0,0.0,0.0,0.0
p39155,gas,470.0,940.0,1253.3333333333721,1566.6666666666279,1880.0
p39155,geothermal,0.0,0.0,0.0,0.0,0.0
p39155,h2,0.0,0.0,0.0,0.0,0.0
p39155,hydro,0.0,0.0,0.0,0.0,0.0
p39155,nuclear,0.0,0.0,0.0,0.0,0.0
p39155,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p39155,pv,0.0,0.0,16.33333333333576,32.66666666666424,49.0
p39155,wind-ofs,0.0,0.0,0.0,0.0,0.0
p39155,wind-ons,0.0,0.0,0.0,0.0,0.0
p39159,battery,0.0,0.0,0.0,0.0,0.0
p39159,biomass,0.0,0.0,0.0,0.0,0.0
p39159,coal,0.0,0.0,0.0,0.0,0.0
p39159,gas,0.0,0.0,0.0,0.0,0.0
p39159,geothermal,0.0,0.0,0.0,0.0,0.0
p39159,h2,0.0,0.0,0.0,0.0,0.0
p39159,hydro,0.0,0.0,0.0,0.0,0.0
p39159,nuclear,0.0,0.0,0.0,0.0,0.0
p39159,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p39159,pv,120.0,240.0,518.1966666666558,796.3933333333116,1074.5900000000001
p39159,wind-ofs,0.0,0.0,0.0,0.0,0.0
p39159,wind-ons,0.0,0.0,0.0,0.0,0.0
p39161,battery,0.0,0.0,33.33333333332848,66.66666666667152,100.0
p39161,biomass,0.0,0.0,0.0,0.0,0.0
p39161,coal,0.0,0.0,0.0,0.0,0.0
p39161,gas,0.0,0.0,0.0,0.0,0.0
p39161,geothermal,0.0,0.0,0.0,0.0,0.0
p39161,h2,0.0,0.0,0.0,0.0,0.0
p39161,hydro,0.0,0.0,0.0,0.0,0.0
p39161,nuclear,0.0,0.0,0.0,0.0,0.0
p39161,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p39161,pv,99.95,199.9,483.2666666666046,766.6333333333023,1050.0
p39161,wind-ofs,0.0,0.0,0.0,0.0,0.0
p39161,wind-ons,0.0,0.0,0.0,0.0,0.0
p39163,battery,21.0,42.0,56.0,70.0,84.0
p39163,biomass,0.0,0.0,0.0,0.0,0.0
p39163,coal,0.0,0.0,0.0,0.0,0.0
p39163,gas,0.0,0.0,0.0,0.0,0.0
p39163,geothermal,0.0,0.0,0.0,0.0,0.0
p39163,h2,0.0,0.0,0.0,0.0,0.0
p39163,hydro,0.0,0.0,0.0,0.0,0.0
p39163,nuclear,0.0,0.0,0.0,0.0,0.0
p39163,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p39163,pv,0.0,0.0,15.83333333333212,31.66666666666788,47.5
p39163,wind-ofs,0.0,0.0,0.0,0.0,0.0
p39163,wind-ons,0.0,0.0,0.0,0.0,0.0
p39169,battery,0.0,0.0,9.33333333333212,18.66666666666788,28.0
p39169,biomass,0.0,0.0,0.0,0.0,0.0
p39169,coal,0.0,0.0,0.0,0.0,0.0
p39169,gas,0.0,0.0,0.0,0.0,0.0
p39169,geothermal,0.0,0.0,0.0,0.0,0.0
p39169,h2,0.0,0.0,0.0,0.0,0.0
p39169,hydro,0.0,0.0,0.0,0.0,0.0
p39169,nuclear,0.0,0.0,0.0,0.0,0.0
p39169,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p39169,pv,60.0,120.0,160.0,200.0,240.0
p39169,wind-ofs,0.0,0.0,0.0,0.0,0.0
p39169,wind-ons,0.0,0.0,0.0,0.0,0.0
p39171,battery,0.0,0.0,0.0,0.0,0.0
p39171,biomass,0.0,0.0,0.0,0.0,0.0
p39171,coal,0.0,0.0,0.0,0.0,0.0
p39171,gas,0.0,0.0,0.0,0.0,0.0
p39171,geothermal,0.0,0.0,0.0,0.0,0.0
p39171,h2,0.0,0.0,0.0,0.0,0.0
p39171,hydro,0.0,0.0,0.0,0.0,0.0
p39171,nuclear,0.0,0.0,0.0,0.0,0.0
p39171,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p39171,pv,24.5,49.0,65.33333333333576,81.66666666666424,98.0
p39171,wind-ofs,0.0,0.0,0.0,0.0,0.0
p39171,wind-ons,0.0,0.0,0.0,0.0,0.0
p39173,battery,0.0,0.0,83.33333333334303,166.66666666665697,250.0
p39173,biomass,0.0,0.0,0.0,0.0,0.0
p39173,coal,0.0,0.0,0.0,0.0,0.0
p39173,gas,0.0,0.0,0.0,0.0,0.0
p39173,geothermal,0.0,0.0,0.0,0.0,0.0
p39173,h2,0.0,0.0,0.0,0.0,0.0
p39173,hydro,0.0,0.0,0.0,0.0,0.0
p39173,nuclear,0.0,0.0,0.0,0.0,0.0
p39173,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p39173,pv,25.0,50.0,138.0,226.0,314.0
p39173,wind-ofs,0.0,0.0,0.0,0.0,0.0
p39173,wind-ons,0.0,0.0,0.0,0.0,0.0
p39175,battery,0.0,0.0,66.66666666665697,133.33333333334303,200.0
p39175,biomass,0.0,0.0,0.0,0.0,0.0
p39175,coal,0.0,0.0,0.0,0.0,0.0
p39175,gas,0.0,0.0,0.0,0.0,0.0
p39175,geothermal,0.0,0.0,0.0,0.0,0.0
p39175,h2,0.0,0.0,0.0,0.0,0.0
p39175,hydro,0.0,0.0,0.0,0.0,0.0
p39175,nuclear,0.0,0.0,0.0,0.0,0.0
p39175,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p39175,pv,60.0,120.0,204.46666666664532,288.93333333331975,373.4
p39175,wind-ofs,0.0,0.0,0.0,0.0,0.0
p39175,wind-ons,0.0,0.0,0.0,0.0,0.0
p40003,battery,0.0,0.0,0.0,0.0,0.0
p40003,biomass,0.0,0.0,0.0,0.0,0.0
p40003,coal,0.0,0.0,0.0,0.0,0.0
p40003,gas,0.0,0.0,0.0,0.0,0.0
p40003,geothermal,0.0,0.0,0.0,0.0,0.0
p40003,h2,0.0,0.0,0.0,0.0,0.0
p40003,hydro,0.0,0.0,0.0,0.0,0.0
p40003,nuclear,0.0,0.0,0.0,0.0,0.0
p40003,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p40003,pv,0.0,0.0,0.0,0.0,0.0
p40003,wind-ofs,0.0,0.0,0.0,0.0,0.0
p40003,wind-ons,88.0,176.0,234.66666666667152,293.3333333333285,352.0
p40005,battery,0.0,0.0,0.0,0.0,0.0
p40005,biomass,0.0,0.0,0.0,0.0,0.0
p40005,coal,0.0,0.0,0.0,0.0,0.0
p40005,gas,0.0,0.0,0.0,0.0,0.0
p40005,geothermal,0.0,0.0,0.0,0.0,0.0
p40005,h2,0.0,0.0,0.0,0.0,0.0
p40005,hydro,0.0,0.0,0.0,0.0,0.0
p40005,nuclear,0.0,0.0,0.0,0.0,0.0
p40005,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p40005,pv,0.0,0.0,33.33333333332848,66.66666666667152,100.0
p40005,wind-ofs,0.0,0.0,0.0,0.0,0.0
p40005,wind-ons,0.0,0.0,0.0,0.0,0.0
p40007,battery,0.0,0.0,50.0,100.0,150.0
p40007,biomass,0.0,0.0,0.0,0.0,0.0
p40007,coal,0.0,0.0,0.0,0.0,0.0
p40007,gas,0.0,0.0,0.0,0.0,0.0
p40007,geothermal,0.0,0.0,0.0,0.0,0.0
p40007,h2,0.0,0.0,0.0,0.0,0.0
p40007,hydro,0.0,0.0,0.0,0.0,0.0
p40007,nuclear,0.0,0.0,0.0,0.0,0.0
p40007,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p40007,pv,0.0,0.0,66.66666666665697,133.33333333334303,200.0
p40007,wind-ofs,0.0,0.0,0.0,0.0,0.0
p40007,wind-ons,0.0,0.0,0.0,0.0,0.0
p40009,battery,0.0,0.0,67.66666666665697,135.33333333334303,203.0
p40009,biomass,0.0,0.0,0.0,0.0,0.0
p40009,coal,0.0,0.0,0.0,0.0,0.0
p40009,gas,0.0,0.0,0.0,0.0,0.0
p40009,geothermal,0.0,0.0,0.0,0.0,0.0
p40009,h2,0.0,0.0,0.0,0.0,0.0
p40009,hydro,0.0,0.0,0.0,0.0,0.0
p40009,nuclear,0.0,0.0,0.0,0.0,0.0
p40009,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p40009,pv,0.0,0.0,138.66666666668607,277.33333333331393,416.0
p40009,wind-ofs,0.0,0.0,0.0,0.0,0.0
p40009,wind-ons,0.0,0.0,0.0,0.0,0.0
p40011,battery,0.0,0.0,24.96666666666715,49.9333333333343,74.9
p40011,biomass,0.0,0.0,0.0,0.0,0.0
p40011,coal,0.0,0.0,0.0,0.0,0.0
p40011,gas,0.0,0.0,0.0,0.0,0.0
p40011,geothermal,0.0,0.0,0.0,0.0,0.0
p40011,h2,0.0,0.0,0.0,0.0,0.0
p40011,hydro,0.0,0.0,0.0,0.0,0.0
p40011,nuclear,0.0,0.0,0.0,0.0,0.0
p40011,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p40011,pv,0.0,0.0,0.0,0.0,0.0
p40011,wind-ofs,0.0,0.0,0.0,0.0,0.0
p40011,wind-ons,0.0,0.0,0.0,0.0,0.0
p40013,battery,0.0,0.0,117.40000000002328,234.80000000001746,352.2
p40013,biomass,0.0,0.0,0.0,0.0,0.0
p40013,coal,0.0,0.0,0.0,0.0,0.0
p40013,gas,0.0,0.0,0.0,0.0,0.0
p40013,geothermal,0.0,0.0,0.0,0.0,0.0
p40013,h2,0.0,0.0,0.0,0.0,0.0
p40013,hydro,0.0,0.0,0.0,0.0,0.0
p40013,nuclear,0.0,0.0,0.0,0.0,0.0
p40013,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p40013,pv,26.1,52.2,89.89266666666663,127.58533333333617,165.27800000000002
p40013,wind-ofs,0.0,0.0,0.0,0.0,0.0
p40013,wind-ons,0.0,0.0,0.0,0.0,0.0
p40015,battery,0.0,0.0,240.0,480.0,720.0
p40015,biomass,0.0,0.0,0.0,0.0,0.0
p40015,coal,0.0,0.0,0.0,0.0,0.0
p40015,gas,48.744,97.488,129.98399999999674,162.47999999999593,194.976
p40015,geothermal,0.0,0.0,0.0,0.0,0.0
p40015,h2,0.0,0.0,0.0,0.0,0.0
p40015,hydro,0.0,0.0,0.0,0.0,0.0
p40015,nuclear,0.0,0.0,0.0,0.0,0.0
p40015,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p40015,pv,150.0,300.0,400.0,500.0,600.0
p40015,wind-ofs,0.0,0.0,0.0,0.0,0.0
p40015,wind-ons,0.0,0.0,76.66666666665697,153.33333333334303,230.0
p40017,battery,50.0,100.0,250.0,400.0,550.0
p40017,biomass,0.0,0.0,0.0,0.0,0.0
p40017,coal,0.0,0.0,0.0,0.0,0.0
p40017,gas,0.0,0.0,0.0,0.0,0.0
p40017,geothermal,0.0,0.0,0.0,0.0,0.0
p40017,h2,0.0,0.0,0.0,0.0,0.0
p40017,hydro,0.0,0.0,0.0,0.0,0.0
p40017,nuclear,0.0,0.0,0.0,0.0,0.0
p40017,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p40017,pv,0.0,0.0,0.0,0.0,0.0
p40017,wind-ofs,0.0,0.0,0.0,0.0,0.0
p40017,wind-ons,0.0,0.0,0.0,0.0,0.0
p40019,battery,0.0,0.0,66.66666666665697,133.33333333334303,200.0
p40019,biomass,0.0,0.0,0.0,0.0,0.0
p40019,coal,0.0,0.0,0.0,0.0,0.0
p40019,gas,0.0,0.0,0.0,0.0,0.0
p40019,geothermal,0.0,0.0,0.0,0.0,0.0
p40019,h2,0.0,0.0,0.0,0.0,0.0
p40019,hydro,0.0,0.0,0.0,0.0,0.0
p40019,nuclear,0.0,0.0,0.0,0.0,0.0
p40019,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p40019,pv,0.0,0.0,224.66666666668607,449.33333333331393,674.0
p40019,wind-ofs,0.0,0.0,0.0,0.0,0.0
p40019,wind-ons,0.0,0.0,0.0,0.0,0.0
p40023,battery,25.0,50.0,66.66666666666424,83.33333333333576,100.0
p40023,biomass,0.0,0.0,0.0,0.0,0.0
p40023,coal,0.0,0.0,0.0,0.0,0.0
p40023,gas,0.0,0.0,0.0,0.0,0.0
p40023,geothermal,0.0,0.0,0.0,0.0,0.0
p40023,h2,0.0,0.0,0.0,0.0,0.0
p40023,hydro,0.0,0.0,0.0,0.0,0.0
p40023,nuclear,0.0,0.0,0.0,0.0,0.0
p40023,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p40023,pv,42.5,85.0,224.0,363.0,502.0
p40023,wind-ofs,0.0,0.0,0.0,0.0,0.0
p40023,wind-ons,0.0,0.0,0.0,0.0,0.0
p40027,battery,0.0,0.0,133.33333333331393,266.66666666668607,400.0
p40027,biomass,0.0,0.0,0.0,0.0,0.0
p40027,coal,0.0,0.0,0.0,0.0,0.0
p40027,gas,0.0,0.0,0.0,0.0,0.0
p40027,geothermal,0.0,0.0,0.0,0.0,0.0
p40027,h2,0.0,0.0,0.0,0.0,0.0
p40027,hydro,0.0,0.0,0.0,0.0,0.0
p40027,nuclear,0.0,0.0,0.0,0.0,0.0
p40027,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p40027,pv,0.0,0.0,0.0,0.0,0.0
p40027,wind-ofs,0.0,0.0,0.0,0.0,0.0
p40027,wind-ons,0.0,0.0,0.0,0.0,0.0
p40029,battery,0.0,0.0,50.0,100.0,150.0
p40029,biomass,0.0,0.0,0.0,0.0,0.0
p40029,coal,0.0,0.0,0.0,0.0,0.0
p40029,gas,0.0,0.0,0.0,0.0,0.0
p40029,geothermal,0.0,0.0,0.0,0.0,0.0
p40029,h2,0.0,0.0,0.0,0.0,0.0
p40029,hydro,0.0,0.0,0.0,0.0,0.0
p40029,nuclear,0.0,0.0,0.0,0.0,0.0
p40029,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p40029,pv,0.0,0.0,66.66666666665697,133.33333333334303,200.0
p40029,wind-ofs,0.0,0.0,0.0,0.0,0.0
p40029,wind-ons,0.0,0.0,0.0,0.0,0.0
p40031,battery,0.0,0.0,66.66666666665697,133.33333333334303,200.0
p40031,biomass,0.0,0.0,0.0,0.0,0.0
p40031,coal,0.0,0.0,0.0,0.0,0.0
p40031,gas,0.0,0.0,0.0,0.0,0.0
p40031,geothermal,0.0,0.0,0.0,0.0,0.0
p40031,h2,0.0,0.0,0.0,0.0,0.0
p40031,hydro,0.0,0.0,0.0,0.0,0.0
p40031,nuclear,0.0,0.0,0.0,0.0,0.0
p40031,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p40031,pv,125.0,250.0,500.0,750.0,1000.0
p40031,wind-ofs,0.0,0.0,0.0,0.0,0.0
p40031,wind-ons,0.0,0.0,0.0,0.0,0.0
p40033,battery,0.0,0.0,0.0,0.0,0.0
p40033,biomass,0.0,0.0,0.0,0.0,0.0
p40033,coal,0.0,0.0,0.0,0.0,0.0
p40033,gas,0.0,0.0,0.0,0.0,0.0
p40033,geothermal,0.0,0.0,0.0,0.0,0.0
p40033,h2,0.0,0.0,0.0,0.0,0.0
p40033,hydro,0.0,0.0,0.0,0.0,0.0
p40033,nuclear,0.0,0.0,0.0,0.0,0.0
p40033,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p40033,pv,0.0,0.0,153.33333333331393,306.66666666668607,460.0
p40033,wind-ofs,0.0,0.0,0.0,0.0,0.0
p40033,wind-ons,0.0,0.0,0.0,0.0,0.0
p40035,battery,0.0,0.0,0.0,0.0,0.0
p40035,biomass,0.0,0.0,0.0,0.0,0.0
p40035,coal,0.0,0.0,0.0,0.0,0.0
p40035,gas,0.0,0.0,0.0,0.0,0.0
p40035,geothermal,0.0,0.0,0.0,0.0,0.0
p40035,h2,0.0,0.0,0.0,0.0,0.0
p40035,hydro,0.0,0.0,0.0,0.0,0.0
p40035,nuclear,0.0,0.0,0.0,0.0,0.0
p40035,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p40035,pv,0.0,0.0,49.33333333332848,98.66666666667152,148.0
p40035,wind-ofs,0.0,0.0,0.0,0.0,0.0
p40035,wind-ons,0.0,0.0,100.0,200.0,300.0
p40037,battery,88.45,176.9,235.8666666666686,294.8333333333285,353.8
p40037,biomass,0.0,0.0,0.0,0.0,0.0
p40037,coal,0.0,0.0,0.0,0.0,0.0
p40037,gas,230.0,460.0,613.3333333333139,766.6666666666861,920.0
p40037,geothermal,0.0,0.0,0.0,0.0,0.0
p40037,h2,0.0,0.0,0.0,0.0,0.0
p40037,hydro,0.0,0.0,0.0,0.0,0.0
p40037,nuclear,0.0,0.0,0.0,0.0,0.0
p40037,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p40037,pv,0.0,0.0,0.0,0.0,0.0
p40037,wind-ofs,0.0,0.0,0.0,0.0,0.0
p40037,wind-ons,0.0,0.0,0.0,0.0,0.0
p40039,battery,0.0,0.0,40.0,80.0,120.0
p40039,biomass,0.0,0.0,0.0,0.0,0.0
p40039,coal,0.0,0.0,0.0,0.0,0.0
p40039,gas,0.0,0.0,0.0,0.0,0.0
p40039,geothermal,0.0,0.0,0.0,0.0,0.0
p40039,h2,0.0,0.0,0.0,0.0,0.0
p40039,hydro,0.0,0.0,0.0,0.0,0.0
p40039,nuclear,0.0,0.0,0.0,0.0,0.0
p40039,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p40039,pv,0.0,0.0,0.0,0.0,0.0
p40039,wind-ofs,0.0,0.0,0.0,0.0,0.0
p40039,wind-ons,0.0,0.0,0.0,0.0,0.0
p40041,battery,0.0,0.0,0.0,0.0,0.0
p40041,biomass,0.0,0.0,0.0,0.0,0.0
p40041,coal,0.0,0.0,0.0,0.0,0.0
p40041,gas,0.0,0.0,0.0,0.0,0.0
p40041,geothermal,0.0,0.0,0.0,0.0,0.0
p40041,h2,0.0,0.0,0.0,0.0,0.0
p40041,hydro,0.0,0.0,0.0,0.0,0.0
p40041,nuclear,0.0,0.0,0.0,0.0,0.0
p40041,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p40041,pv,0.0,0.0,0.0,0.0,0.0
p40041,wind-ofs,0.0,0.0,0.0,0.0,0.0
