*r,t,value
p124,2017,0.00070145339745
p124,2018,0.00070145339745
p124,2019,0.00070145339745
p124,2020,0.00070145339745
p124,2021,0.0005395795365
p124,2022,0.0003237477219
p124,2023,0
p124,2024,0
p124,2025,0
p124,2026,0
p124,2027,0
p124,2028,0
p124,2029,0
p124,2030,0
p124,2031,0
p124,2032,0
p124,2033,0
p124,2034,0
p124,2035,0
p124,2036,0
p124,2037,0
p124,2038,0
p124,2039,0
p124,2040,0
p124,2041,0
p124,2042,0
p124,2043,0
p124,2044,0
p124,2045,0
p124,2046,0
p124,2047,0
p124,2048,0
p124,2049,0
p124,2050,0
p124,2051,0
p124,2052,0
p124,2053,0
p124,2054,0
p124,2055,0
p124,2056,0
p124,2057,0
p124,2058,0
p124,2059,0
p124,2060,0
p124,2061,0
p124,2062,0
p124,2063,0
p124,2064,0
p124,2065,0
p124,2066,0
p124,2067,0
p124,2068,0
p124,2069,0
p124,2070,0
p125,2010,0.00331993729557
p125,2011,0.00331993729557
p125,2012,0.00331993729557
p125,2013,0.00331993729557
p125,2014,0.00331993729557
p125,2015,0.00331993729557
p125,2016,0.00331993729557
p125,2017,0.00331993729557
p125,2018,0.00331993729557
p125,2019,0.00331993729557
p125,2020,0.00331993729557
p125,2021,0.00331993729557
p125,2022,0.00331993729557
p125,2023,0.00331993729557
p125,2024,0.00331993729557
p125,2025,0.00331993729557
p125,2026,0.00331993729557
p125,2027,0
p125,2028,0
p125,2029,0
p125,2030,0
p125,2031,0
p125,2032,0
p125,2033,0
p125,2034,0
p125,2035,0
p125,2036,0
p125,2037,0
p125,2038,0
p125,2039,0
p125,2040,0
p125,2041,0
p125,2042,0
p125,2043,0
p125,2044,0
p125,2045,0
p125,2046,0
p125,2047,0
p125,2048,0
p125,2049,0
p125,2050,0
p125,2051,0
p125,2052,0
p125,2053,0
p125,2054,0
p125,2055,0
p125,2056,0
p125,2057,0
p125,2058,0
p125,2059,0
p125,2060,0
p125,2061,0
p125,2062,0
p125,2063,0
p125,2064,0
p125,2065,0
p125,2066,0
p125,2067,0
p125,2068,0
p125,2069,0
p125,2070,0
p126,2010,0.02082725733573
p126,2011,0.0194044270662
p126,2012,0.01840191559953
p126,2013,0.01840191559953
p126,2014,0.01840191559953
p126,2015,0.01807647470103
p126,2016,0.01807647470103
p126,2017,0.01807647470103
p126,2018,0.01517685620832
p126,2019,0.01327974918228
p126,2020,0.01233119566926
p126,2021,0.01233119566926
p126,2022,0.01138264215624
p126,2023,0.01090836539973
p126,2024,0.01090836539973
p126,2025,0.0094855351302
p126,2026,0.00806270486067
p126,2027,0.00426849080859
p126,2028,0.00189710702604
p126,2029,0
p126,2030,0
p126,2031,0
p126,2032,0
p126,2033,0
p126,2034,0
p126,2035,0
p126,2036,0
p126,2037,0
p126,2038,0
p126,2039,0
p126,2040,0
p126,2041,0
p126,2042,0
p126,2043,0
p126,2044,0
p126,2045,0
p126,2046,0
p126,2047,0
p126,2048,0
p126,2049,0
p126,2050,0
p126,2051,0
p126,2052,0
p126,2053,0
p126,2054,0
p126,2055,0
p126,2056,0
p126,2057,0
p126,2058,0
p126,2059,0
p126,2060,0
p126,2061,0
p126,2062,0
p126,2063,0
p126,2064,0
p126,2065,0
p126,2066,0
p126,2067,0
p126,2068,0
p126,2069,0
p126,2070,0
p127,2010,0.04053211272351
p127,2011,0.04053211272351
p127,2012,0.03774561180201
p127,2013,0.03740961638466
p127,2014,0.03707362096731
p127,2015,0.03701966301366
p127,2016,0.03701966301366
p127,2017,0.03464827923111
p127,2018,0.03369972571809
p127,2019,0.02895695815299
p127,2020,0.02895695815299
p127,2021,0.02895695815299
p127,2022,0.02563702085742
p127,2023,0.02547430040817
p127,2024,0.02352323542848
p127,2025,0.02352323542848
p127,2026,0.02210040515895
p127,2027,0.01809035929227
p127,2028,0.00955337767509
p127,2029,0.00238526837379
p127,2030,0
p127,2031,0
p127,2032,0
p127,2033,0
p127,2034,0
p127,2035,0
p127,2036,0
p127,2037,0
p127,2038,0
p127,2039,0
p127,2040,0
p127,2041,0
p127,2042,0
p127,2043,0
p127,2044,0
p127,2045,0
p127,2046,0
p127,2047,0
p127,2048,0
p127,2049,0
p127,2050,0
p127,2051,0
p127,2052,0
p127,2053,0
p127,2054,0
p127,2055,0
p127,2056,0
p127,2057,0
p127,2058,0
p127,2059,0
p127,2060,0
p127,2061,0
p127,2062,0
p127,2063,0
p127,2064,0
p127,2065,0
p127,2066,0
p127,2067,0
p127,2068,0
p127,2069,0
p127,2070,0
p128,2010,0.0026411735508
p128,2011,0.00216689679429
p128,2012,0.00169262003778
p128,2013,0.00169262003778
p128,2014,0.00169262003778
p128,2015,0.00169262003778
p128,2016,0.00026978976825
p128,2017,0.00026978976825
p128,2018,0.00016187386095
p128,2019,0.00016187386095
p128,2020,0.00016187386095
p128,2021,0.00016187386095
p128,2022,0.00016187386095
p128,2023,5.395795365e-05
p128,2024,0
p128,2025,0
p128,2026,0
p128,2027,0
p128,2028,0
p128,2029,0
p128,2030,0
p128,2031,0
p128,2032,0
p128,2033,0
p128,2034,0
p128,2035,0
p128,2036,0
p128,2037,0
p128,2038,0
p128,2039,0
p128,2040,0
p128,2041,0
p128,2042,0
p128,2043,0
p128,2044,0
p128,2045,0
p128,2046,0
p128,2047,0
p128,2048,0
p128,2049,0
p128,2050,0
p128,2051,0
p128,2052,0
p128,2053,0
p128,2054,0
p128,2055,0
p128,2056,0
p128,2057,0
p128,2058,0
p128,2059,0
p128,2060,0
p128,2061,0
p128,2062,0
p128,2063,0
p128,2064,0
p128,2065,0
p128,2066,0
p128,2067,0
p128,2068,0
p128,2069,0
p128,2070,0
p129,2010,0.00105646942032
p129,2011,0.00105646942032
p129,2012,0.00105646942032
p129,2013,0.00094855351302
p129,2014,0.00094855351302
p129,2015,0.00094855351302
p129,2016,0.00094855351302
p129,2017,0.00094855351302
p129,2018,0.00094855351302
p129,2019,0.00094855351302
p129,2020,0.00094855351302
p129,2021,0.00094855351302
p129,2022,0.00094855351302
p129,2023,0.00094855351302
p129,2024,0.00094855351302
p129,2025,0.00094855351302
p129,2026,0.00094855351302
p129,2027,0.00094855351302
p129,2028,0.00094855351302
p129,2029,0
p129,2030,0
p129,2031,0
p129,2032,0
p129,2033,0
p129,2034,0
p129,2035,0
p129,2036,0
p129,2037,0
p129,2038,0
p129,2039,0
p129,2040,0
p129,2041,0
p129,2042,0
p129,2043,0
p129,2044,0
p129,2045,0
p129,2046,0
p129,2047,0
p129,2048,0
p129,2049,0
p129,2050,0
p129,2051,0
p129,2052,0
p129,2053,0
p129,2054,0
p129,2055,0
p129,2056,0
p129,2057,0
p129,2058,0
p129,2059,0
p129,2060,0
p129,2061,0
p129,2062,0
p129,2063,0
p129,2064,0
p129,2065,0
p129,2066,0
p129,2067,0
p129,2068,0
p129,2069,0
p129,2070,0
p130,2010,0.00447845258223
p130,2011,0.00447845258223
p130,2012,0.00447845258223
p130,2013,0.0025994632926
p130,2014,0.00212518653609
p130,2015,0.00212518653609
p130,2016,0.00212518653609
p130,2017,0.00117663302307
p130,2018,0.00022807951005
p130,2019,0.00022807951005
p130,2020,0.00022807951005
p130,2021,0.00022807951005
p130,2022,0.00022807951005
p130,2023,0.00022807951005
p130,2024,0.00022807951005
p130,2025,0.00022807951005
p130,2026,0.00022807951005
p130,2027,0.00022807951005
p130,2028,0.00022807951005
p130,2029,0
p130,2030,0
p130,2031,0
p130,2032,0
p130,2033,0
p130,2034,0
p130,2035,0
p130,2036,0
p130,2037,0
p130,2038,0
p130,2039,0
p130,2040,0
p130,2041,0
p130,2042,0
p130,2043,0
p130,2044,0
p130,2045,0
p130,2046,0
p130,2047,0
p130,2048,0
p130,2049,0
p130,2050,0
p130,2051,0
p130,2052,0
p130,2053,0
p130,2054,0
p130,2055,0
p130,2056,0
p130,2057,0
p130,2058,0
p130,2059,0
p130,2060,0
p130,2061,0
p130,2062,0
p130,2063,0
p130,2064,0
p130,2065,0
p130,2066,0
p130,2067,0
p130,2068,0
p130,2069,0
p130,2070,0
p131,2010,0.00908880884913
p131,2011,0.00908880884913
p131,2012,0.00908880884913
p131,2013,0.00886072933908
p131,2014,0.00743789906955
p131,2015,0.00743789906955
p131,2016,0.00743789906955
p131,2017,0.00648934555653
p131,2018,0.00554079204351
p131,2019,0.00554079204351
p131,2020,0.00554079204351
p131,2021,0.00411796177398
p131,2022,0.00364368501747
p131,2023,0.00364368501747
p131,2024,0.00364368501747
p131,2025,0.00222085474794
p131,2026,0.00174657799143
p131,2027,0.00174657799143
p131,2028,0.00047427675651
p131,2029,0.00047427675651
p131,2030,0
p131,2031,0
p131,2032,0
p131,2033,0
p131,2034,0
p131,2035,0
p131,2036,0
p131,2037,0
p131,2038,0
p131,2039,0
p131,2040,0
p131,2041,0
p131,2042,0
p131,2043,0
p131,2044,0
p131,2045,0
p131,2046,0
p131,2047,0
p131,2048,0
p131,2049,0
p131,2050,0
p131,2051,0
p131,2052,0
p131,2053,0
p131,2054,0
p131,2055,0
p131,2056,0
p131,2057,0
p131,2058,0
p131,2059,0
p131,2060,0
p131,2061,0
p131,2062,0
p131,2063,0
p131,2064,0
p131,2065,0
p131,2066,0
p131,2067,0
p131,2068,0
p131,2069,0
p131,2070,0
p132,2010,0.00493957877418
p132,2011,0.00488562082053
p132,2012,0.00418326455397
p132,2013,0.00418326455397
p132,2014,0.00418326455397
p132,2015,0.00418326455397
p132,2016,0.00370898779746
p132,2017,0.00370898779746
p132,2018,0.00370898779746
p132,2019,0.00228615752793
p132,2020,0.00228615752793
p132,2021,0.00228615752793
p132,2022,0.00228615752793
p132,2023,0.00223219957428
p132,2024,0.00223219957428
p132,2025,0.00196240980603
p132,2026,0.00180053594508
p132,2027,0.00158470413048
p132,2028,0.00153074617683
p132,2029,0
p132,2030,0
p132,2031,0
p132,2032,0
p132,2033,0
p132,2034,0
p132,2035,0
p132,2036,0
p132,2037,0
p132,2038,0
p132,2039,0
p132,2040,0
p132,2041,0
p132,2042,0
p132,2043,0
p132,2044,0
p132,2045,0
p132,2046,0
p132,2047,0
p132,2048,0
p132,2049,0
p132,2050,0
p132,2051,0
p132,2052,0
p132,2053,0
p132,2054,0
p132,2055,0
p132,2056,0
p132,2057,0
p132,2058,0
p132,2059,0
p132,2060,0
p132,2061,0
p132,2062,0
p132,2063,0
p132,2064,0
p132,2065,0
p132,2066,0
p132,2067,0
p132,2068,0
p132,2069,0
p132,2070,0
p133,2010,0.0073839411159
p133,2011,0.00358972706382
p133,2012,0.00358972706382
p133,2013,0.00358972706382
p133,2014,0.00353576911017
p133,2015,0.00353576911017
p133,2016,0.00353576911017
p133,2017,0.00353576911017
p133,2018,0.00306149235366
p133,2019,0.00306149235366
p133,2020,0.00300753440001
p133,2021,0.00300753440001
p133,2022,0.00295357644636
p133,2023,0.00289961849271
p133,2024,0.00289961849271
p133,2025,0.00195106497969
p133,2026,5.395795365e-05
p133,2027,0
p133,2028,0
p133,2029,0
p133,2030,0
p133,2031,0
p133,2032,0
p133,2033,0
p133,2034,0
p133,2035,0
p133,2036,0
p133,2037,0
p133,2038,0
p133,2039,0
p133,2040,0
p133,2041,0
p133,2042,0
p133,2043,0
p133,2044,0
p133,2045,0
p133,2046,0
p133,2047,0
p133,2048,0
p133,2049,0
p133,2050,0
p133,2051,0
p133,2052,0
p133,2053,0
p133,2054,0
p133,2055,0
p133,2056,0
p133,2057,0
p133,2058,0
p133,2059,0
p133,2060,0
p133,2061,0
p133,2062,0
p133,2063,0
p133,2064,0
p133,2065,0
p133,2066,0
p133,2067,0
p133,2068,0
p133,2069,0
p133,2070,0
p134,2010,0.0030556223127
p134,2011,0.00282754280265
p134,2012,0.00282754280265
p134,2013,0.0025994632926
p134,2014,0.00237138378255
p134,2015,0.00237138378255
p134,2016,0.00237138378255
p134,2017,0.00237138378255
p134,2018,0.00237138378255
p134,2019,0.00237138378255
p134,2020,0.00237138378255
p134,2021,0.00237138378255
p134,2022,0.00237138378255
p134,2023,0.00237138378255
p134,2024,0.00237138378255
p134,2025,0.00237138378255
p134,2026,0.00237138378255
p134,2027,0.00237138378255
p134,2028,0.00237138378255
p134,2029,0.00094855351302
p134,2030,0
p134,2031,0
p134,2032,0
p134,2033,0
p134,2034,0
p134,2035,0
p134,2036,0
p134,2037,0
p134,2038,0
p134,2039,0
p134,2040,0
p134,2041,0
p134,2042,0
p134,2043,0
p134,2044,0
p134,2045,0
p134,2046,0
p134,2047,0
p134,2048,0
p134,2049,0
p134,2050,0
p134,2051,0
p134,2052,0
p134,2053,0
p134,2054,0
p134,2055,0
p134,2056,0
p134,2057,0
p134,2058,0
p134,2059,0
p134,2060,0
p134,2061,0
p134,2062,0
p134,2063,0
p134,2064,0
p134,2065,0
p134,2066,0
p134,2067,0
p134,2068,0
p134,2069,0
p134,2070,0
