reeds_ba,node
p53,532958_NEOSH4 1_13.2
p53,532959_NEOSH5 1_13.2
p53,532960_WAVERGSU1_34.5
p53,532961_MARMX4 1_14.4
p53,532962_WOLFCRK1_17
p53,532981_CRESWLN4_138
p53,532982_OXFORD 4_138
p53,532984_SUMNER 4_138
p53,532985_TCROCK 4_138
p53,532986_BENTON 4_138
p53,532987_BUTLER 4_138
p53,532988_BELAIRE4_138
p53,532989_BUTLERS4_138
p53,532990_MIDIAN 4_138
p53,532991_WEAVER 4_138
p53,532992_TIMBJCT4_138
p53,532993_TALLGRS4_138
p53,532994_BENTOSTR_1
p53,532995_BENTOSTR_1
p53,532996_TIOGA  4_138
p53,532997_ALLEN  4_138
p53,532998_MARMATN4_138
p53,532999_BUTLESTR_1
p53,533000_MIDIASTR_1
p53,533001_ALTOONA4_138
p53,533002_DEARING4_138
p53,533003_LIBERTY4_138
p53,533004_MONTGOM4_138
p53,533005_NEPARSN4_138
p53,533006_TAYLOR 4_138
p53,533007_WEAVESTR_1
p53,533008_TV1MNDV4_138
p53,533009_ALLENSTR_1
p53,533011_HALSTDN4_138
p53,533012_HALSTDS4_138
p53,533013_MOUND  4_138
p53,533014_HALSTSTR_1
p53,533015_BENTLEY4_138
p53,533016_WWUPLNT4_138
p53,533017_HALSTSTR_1
p53,533018_MOUNDSTR_1
p53,533019_MOUNDSTR_1
p53,533020_NEOSHOS4_138
p53,533021_NEOSHO 4_138
p53,533022_NEOSHON4_138
p53,533023_NEOSHSTR_1
p53,533024_29TH   4_138
p53,533025_NEOSHSTR_1
p53,533026_ANDOVER4_138
p53,533027_BEECH  4_138
p53,533028_BEECHTP4_138
p53,533029_59TH ST4_138
p53,533030_BOEING 4_138
p53,533031_BURNSTP4_138
p53,533032_BU11PON4_138
p53,533033_CANAL  4_138
p53,533034_CENTENN4_138
p53,533035_CHISHLM4_138
p53,533036_CLEARWT4_138
p53,533037_COMOTAR4_138
p53,533038_COWSKIN4_138
p53,533039_ELPASO 4_138
p53,533040_EVANS N4_138
p53,533041_EVANS S4_138
p53,533042_FARBER 4_138
p53,533043_FOWLER 4_138
p53,533044_GILL E 4_138
p53,533045_GILL W 4_138
p53,533046_GILL S 4_138
p53,533047_NEOSHSTR_1
p53,533048_HARRY  4_138
p53,533049_HOOVERN4_138
p53,533050_HOOVERS4_138
p53,533051_INTERST4_138
p53,533052_CANALSTR_1
p53,533053_LAKERDG4_138
p53,533054_MAIZE  4_138
p53,533055_CHISHSTR_1
p53,533056_COWSKSTR_1
p53,533057_ELPASSTR_1
p53,533058_GILL STR_1
p53,533059_GILL STR_1
p53,533060_NOEASTE4_138
p53,533061_GILL STR_1
p53,533062_ROSEHIL4_138
p53,533063_SC10BEL4_138
p53,533064_17TH   4_138
p53,533065_SG12COL4_138
p53,533066_64TH   4_138
p53,533067_SPRNGDL4_138
p53,533068_STEARMN4_138
p53,533069_TCBURNS4_138
p53,533070_SLATECRK4_138
p53,533071_HOOVESTR_1
p53,533072_WACO   4_138
p53,533073_HOOVESTR_1
p53,533074_45TH ST4_138
p53,533075_VIOLA  4_138
p53,533076_NOEASSTR_1
p53,533077_NOEASSTR_1
p53,533078_CNYCLCT1_34.5
p53,533079_CNYWFLV1_34.5
p53,533080_CRESW1 1_13.2
p53,533081_CRESW2 1_13.2
p53,533082_MIDIAN 1_13.2
p53,533083_WEAVER 1_13.2
p53,533084_TIOGA  1_13.2
p53,533085_ALLEX3 1_14.4
p53,533086_ALTOO1 1_13.2
p53,533087_ALTOO3 1_13.2
p53,533088_ROSEHSTR_1
p53,533089_DEARING1_13.2
p53,533090_LIBERTY1_13.2
p53,533091_MONTGOM1_13.2
p53,533092_HALST1 1_13.2
p53,533093_HALST4 1_13.2
p53,533094_ROSEHSTR_1
p53,533095_MOUND1X1_13.2
p53,533096_MOUND10X1_13.8
p53,533097_MOUN 2X1_7.2
p53,533098_ROSEHSTR_1
p53,533099_17TH STR_1
p53,533100_VIOLASTR_1
p53,533101_CANAL  1_9.46
p53,533102_CNYWF1 1_13.2
p53,533103_CHISOLM1_13.2
p53,533104_COWSKIN1_13.2
p53,533105_ELPASO 1_13.2
p53,533106_GILL S 1_13.2
p53,533107_GILL S 2_13.2
p53,533108_HOOVR1 1_13.2
p53,533109_HOOVR3 1_13.2
p53,533110_NEAST3X1_11.3
p53,533111_NEAST5X1_13.2
p53,533112_17TH  4 1_11.3
p53,533118_BUTLER2X_13.8
p53,533120_TIMBJCT1_13.2
p53,533122_FRANKLIN1_12.47
p53,533123_FR2E1WF1_0.69
p53,533124_FR2E2WF1_0.69
p53,533125_FR2W1WF1_0.69
p53,533126_FR2W2WF1_0.69
p53,533127_F2EAST11_13.8
p53,533128_F2EAST21_13.8
p53,533129_F2WEST11_13.8
p53,533130_F2WEST21_13.8
p53,533131_FR2ELV11_34.5
p53,533132_FR2ELV21_34.5
p53,533133_FR2WLV11_34.5
p53,533134_FR2WLV21_34.5
p53,533135_ECLCT1 1_34.5
p53,533136_ECLCT2 1_34.5
p53,533137_WCLCT1 1_34.5
p53,533138_WCLCT2 1_34.5
p53,533139_SLATEXFMR1_34.5
p53,533140_SLATEGSU1_34.5
p53,533141_SLATEGEN1_0.69
p53,533151_AUBURN 3_115
p53,533152_CIRCLVL3_115
p53,533153_COLINE 3_115
p53,533154_COLINSTR_1
p53,533155_CROOKED3_115
p53,533156_54&MERI3_115
p53,533157_FORBES 3_115
p53,533158_4CORNER3_115
p53,533159_4VANBUR3_115
p53,533160_41CALIF3_115
p53,533162_INDNOLA3_115
p53,533163_HOYT   3_115
p53,533164_HTI    3_115
p53,533165_HTI JCT3_115
p53,533166_INDIANH3_115
p53,533167_KEENE  3_115
p53,533168_N TYLER3_115
p53,533169_NTHLAND3_115
p53,533170_OSAGE  3_115
p53,533171_OSAGE J3_115
p53,533172_QUINTON3_115
p53,533173_SCRANTN3_115
p53,533174_2MADISN3_115
p53,533175_17&FAIR3_115
p53,533176_SHAWNEE3_115
p53,533177_6 GOLDN3_115
p53,533178_S GAGEE3_115
p53,533179_2MADISTR_1
p53,533180_TEC E  3_115
p53,533181_TEC ESTR_1
p53,533182_TECHILE3_115
p53,533183_WM BROS3_115
p53,533184_12&CLAY3_115
p53,533185_29EVENG3_115
p53,533186_29 GAGE3_115
p53,533187_27CROCO3_115
p53,533189_UNDERPN3_115
p53,533190_UNDERPS3_115
p53,533192_HOOKJCT3_115
p53,533194_SHERWOD3_115
p53,533195_CARB-KW 3_115
p53,533196_EDUCATE3_115
p53,533197_HARTLND3_115
p53,533198_HOYTJS 3_115
p53,533199_HOYTJN 3_115
p53,533211_ARNOLD 3_115
p53,533212_BROWNCO3_115
p53,533213_ARNOLSTR_1
p53,533216_KERFORD3_115
p53,533217_KELLY  3_115
p53,533218_PARALEL3_115
p53,533219_TONGATP3_115
p53,533220_WALNUT 3_115
p53,533221_WALNUSTR_1
p53,533226_TCSEVRN3_115
p53,533232_BALDCRK3_115
p53,533233_166TH  3_115
p53,533234_BISMARK3_115
p53,533235_CAPTAIN3_115
p53,533236_FAIRGDS3_115
p53,533238_EDWARVL3_115
p53,533239_ESAAPJ 3_115
p53,533240_EUDORA 3_115
p53,533241_FMC    3_115
p53,533242_HALLMRK3_115
p53,533243_JAGGARD3_115
p53,533244_JARBALO3_115
p53,533245_KU CAMP3_115
p53,533246_EFAIRMNT3_115
p53,533248_LEC U3 3_115
p53,533249_LEC U4 3_115
p53,533250_LWRNCHL3_115
p53,533251_MIDLNDJ3_115
p53,533252_MIDLAND3_115
p53,533253_MOCKBRD3_115
p53,533254_MOONLIT3_115
p53,533255_MOONLTJ3_115
p53,533256_19THST 3_115
p53,533257_19THSTJ3_115
p53,533259_NW LEAV3_115
p53,533261_PENTAGN3_115
p53,533262_BONITA 3_115
p53,533264_6TH ST 3_115
p53,533266_SPRUCE 3_115
p53,533267_SPRINGH3_115
p53,533268_STRANGR3_115
p53,533269_STULL  3_115
p53,533270_STULL T3_115
p53,533271_SWLWRNC3_115
p53,533272_THORNTN3_115
p53,533273_TIMBRLN3_115
p53,533278_WAVERLY3_115
p53,533280_WREN   3_115
p53,533281_MNTCLLO3_115
p53,533282_MUND   3_115
p53,533283_87TH 3_115
p53,533284_95WAJ  3_115
p53,533285_DOUGLAS3_115
p53,533301_EAST ST3_115
p53,533302_EEUREKA3_115
p53,533303_MARSHAL3_115
p53,533304_LANG   3_115
p53,533305_MORRIS 3_115
p53,533306_READING3_115
p53,533307_PRAIRIE3_115
p53,533308_VAUGHN 3_115
p53,533309_WEMPORI3_115
p53,533310_WMBROS 3_115
p53,533311_WMBROSJ3_115
p53,533319_TCRILEY 3_115
p53,533320_CLAYCSS3_115
p53,533321_ANZIO  3_115
p53,533322_BAILEYV3_115
p53,533323_CLAYCTR3_115
p53,533325_CLAYGEN3_115
p53,533326_EMANHAT3_115
p53,533327_LEVEE 3_115
p53,533328_FT JCT 3_115
p53,533329_NCFOUND3_115
p53,533330_JCTCTY 3_115
p53,533331_KING HL3_115
p53,533332_KNOB HL3_115
p53,533333_KSU    3_115
p53,533334_MATTERS3_115
p53,533335_MCDOWEL3_115
p53,533336_BLUSTEM3_115
p53,533337_SENECA 3_115
p53,533338_SMITTYV3_115
p53,533339_S ALMA 3_115
p53,533340_SMANHAT3_115
p53,533341_STAGGHL3_115
p53,533342_WJCCTY 3_115
p53,533344_WJCCTYW3_115
p53,533345_WILDCAT3_115
p53,533347_NMANHT3_115
p53,533348_TCSENCA3_115
p53,533359_UNIONRG3_115
p53,533360_TCHOPE 3_115
p53,533361_AEC    3_115
p53,533362_CHAPMAN3_115
p53,533364_CRAWFRD3_115
p53,533365_EABILEN3_115
p53,533366_FLORENC3_115
p53,533367_EXIDE  3_115
p53,533368_EXIDE J3_115
p53,533369_HILSBOR3_115
p53,533370_NORTHST3_115
p53,533371_NORTHVW3_115
p53,533372_PHILIPS3_115
p53,533373_NPHILPJ3_115
p53,533376_SALINA 3_115
p53,533377_SCHILNG3_115
p53,533378_SMOKYHLLS3_115
p53,533379_SO GATE3_115
p53,533380_SPRGCRK3_115
p53,533381_SUMMIT 3_115
p53,533390_MAIZEW 4_138
p53,533391_MAIZEE 4_138
p53,533392_SCRNTJS3_115
p53,533393_SCRNTJN3_115
p53,533411_ARKVAL 3_115
p53,533412_ARKVALJ3_115
p53,533413_CIRCLE 3_115
p53,533414_CITIES 3_115
p53,533415_DAVIS  3_115
p53,533416_RENO   3_115
p53,533417_EMCPHER3_115
p53,533418_CITIESTR_1
p53,533419_HEC    3_115
p53,533420_DAVISSTR_1
p53,533421_HEC GT 3_115
p53,533422_HEC U4 3_115
p53,533423_HEC  STR_1
p53,533426_MANVILE3_115
p53,533427_REFINRY3_115
p53,533428_MCPHER 3_115
p53,533429_MOUNDRG3_115
p53,533434_SALTCRK3_115
p53,533435_3 VANBU3_115
p53,533436_3 VANSTR_1
p53,533438_WMCPHER3_115
p53,533439_WHEATLD3_115
p53,533440_43LORAN_115
p53,533441_MEADOW_115
p53,533443_COLINE 1_34.5
p53,533444_DAVIS  1_34.5
p53,533445_HEC    1_34.5
p53,533446_3VANBUR1_34.5
p53,533447_2MADISN1_5.98
p53,533448_TEC    1_13.8
p53,533449_ARNOLD 1_7.2
p53,533451_WALNUT 1_34.5
p53,533453_CITIES 1_3.91
p53,533455_TWR 33 3_115
p53,533456_COLINE 2_69
p53,533457_DEERCRK2_69
p53,533458_ROCKCRK2_69
p53,533459_SANTAFE2_69
p53,533460_SANTAFJ2_69
p53,533461_2MADISN2_69
p53,533462_TEC    2_69
p53,533463_TEC GT 2_69
p53,533471_ARNOLD 2_69
p53,533473_ATCH J22_69
p53,533474_ATCHCST2_115
p53,533477_MW SOLV2_69
p53,533479_ARNOJCT2_69
p53,533480_MUSCOTA2_69
p53,533481_NORTONV2_69
p53,533483_VALLEY22_69
p53,533484_WALNUT 2_69
p53,533485_WATHENA2_69
p53,533502_CESSNA 2_69
p53,533503_CESSNAJ2_69
p53,533504_CITYSVC2_69
p53,533505_NCTYSVC2_69
p53,533506_DAVIS  2_69
p53,533507_18&PLUM2_69
p53,533508_E MADSN2_69
p53,533509_11HALST2_69
p53,533510_F MONRO2_69
p53,533511_14LORAN2_69
p53,533513_HEC    2_69
p53,533514_HEC GT 2_69
p53,533516_MAPLE J2_69
p53,533518_MWIRON 2_69
p53,533519_MWIRONJ2_69
p53,533520_2ND ELM2_69
p53,533521_17HALST2_69
p53,533522_17HUXMN2_69
p53,533523_17 PLUM2_69
p53,533527_3 VANBU2_69
p53,533528_YODER J2_69
p53,533529_MWIRNJ22_69
p53,533541_AKRON  2_69
p53,533542_ARKCITY2_69
p53,533543_CRESWLN2_69
p53,533544_CV5SEDA2_69
p53,533545_FLORAL 2_69
p53,533546_FLORALJ2_69
p53,533547_OAK    2_69
p53,533548_PARIS  2_69
p53,533549_RAINBOW2_69
p53,533550_RICHLAN2_69
p53,533551_SC1KING2_69
p53,533552_SC3MILL2_69
p53,533553_SC4ROME2_69
p53,533554_SC5SILV2_69
p53,533555_SC7CRES2_69
p53,533556_STROTHR2_69
p53,533557_TIMBER 2_69
p53,533558_TIMBJCT2_69
p53,533559_UDALL  2_69
p53,533560_WELLING2_69
p53,533561_WINFLD 2_69
p53,533562_PRAIRIE2_69
p53,533563_PRAIRIJ2_69
p53,533564_CRESWSTR_1
p53,533565_CRESWSTR_1
p53,533566_TIMBJSTR_1
p53,533581_ADA    2_69
p53,533582_AUGUSTA2_69
p53,533583_BUTLER 2_69
p53,533584_BU6DEGR2_69
p53,533585_BU10BEN2_69
p53,533586_BU12KEI2_69
p53,533587_CHASJCT2_69
p53,533588_CHASE  2_69
p53,533589_CHESNEY2_69
p53,533590_ELDORAD2_69
p53,533591_FLNTHIL2_69
p53,533592_GETTY  2_69
p53,533593_FRNTIER2_69
p53,533594_LEON   2_69
p53,533595_MAGNA  2_69
p53,533596_MAG JCT2_69
p53,533597_MIDIAN 2_69
p53,533598_MOBIL  2_69
p53,533599_PEABODY2_69
p53,533600_PESTER 2_69
p53,533601_POTWIN 2_69
p53,533602_SKELLY 2_69
p53,533603_TOWANDA2_69
p53,533604_WEAVER 2_69
p53,533605_WHITE J2_69
p53,533606_TOWTAPW2_69
p53,533607_TOWTAPE2_69
p53,533608_POTWNTP2_69
p53,533619_ARCO   2_69
p53,533620_ARCOTAP2_69
p53,533621_ALLEN  2_69
p53,533623_ATHENS 2_69
p53,533624_BURLING2_69
p53,533625_BURLIND2_69
p53,533626_BURLJCT2_69
p53,533628_CC1BURL2_69
p53,533629_CC2SHAR2_69
p53,533630_CC3WEST2_69
p53,533631_CC4VERN2_69
p53,533633_COALCRK2_69
p53,533634_ENA    2_69
p53,533635_FTSCOTT2_69
p53,533636_GREEN  2_69
p53,533637_IOLA   2_69
p53,533638_LEHIGTP2_69
p53,533639_MARMATN2_69
p53,533640_MCKEE  2_69
p53,533641_MONARCH2_69
p53,533642_MARMASTR_1
p53,533643_ORCHARD2_69
p53,533644_SE4DEVO2_69
p53,533645_SE9HIAT2_69
p53,533646_TIOGA  2_69
p53,533647_UN1ELSM2_69
p53,533648_UN6URBA2_69
p53,533649_UN7ROSE2_69
p53,533650_UN8HUMB2_69
p53,533651_UN9CONG2_69
p53,533652_WARE   2_69
p53,533653_WOLFCRK2_69
p53,533654_ZILAJCT2_69
p53,533655_TIOGASTR_1
p53,533657_ASHGRV12_69
p53,533658_ASHGRV22_69
p53,533659_ASHGRJ12_69
p53,533660_ASHGRJ22_69
p53,533661_CGENTAP2_69
p53,533662_CGENSUB2_69
p53,533663_CHANP1 2_69
p53,533664_CHANP2 2_69
p53,533665_CHANP3 2_69
p53,533666_CHANTAP2_69
p53,533670_SUNFLWR2_69
p53,533671_ALTAMNT2_69
p53,533672_ALTAMNS2_69
p53,533673_ALTOO E2_69
p53,533674_ALTOO W2_69
p53,533675_ARGO   2_69
p53,533676_ATLAS  2_69
p53,533677_BCRKJCT2_69
p53,533678_CANEY  2_69
p53,533679_CHERRYV2_69
p53,533680_CHRYJCT2_69
p53,533681_COBB   2_69
p53,533682_COFFCTY2_69
p53,533683_COFFSUB2_69
p53,533684_CONSOL 2_69
p53,533685_CRA    2_69
p53,533686_CV4CANY2_69
p53,533687_CV7MCAL2_69
p53,533688_DEARING2_69
p53,533689_ELK CTY2_69
p53,533690_ELK JCT2_69
p53,533691_ELK RVR2_69
p53,533692_FREDON 2_69
p53,533693_FREDJCT2_69
p53,533694_INDEPEN2_69
p53,533695_LABETTE2_69
p53,533696_LABETTS2_69
p53,533697_LIBERT-2_69
p53,533698_MONTGOM2_69
p53,533699_NEODESH2_69
p53,533700_NEODJCT2_69
p53,533701_NEW ALB2_69
p53,533702_ORDNCE 2_69
p53,533703_ORDNJCT2_69
p53,533704_PARSONS2_69
p53,533705_RA1FRED2_69
p53,533706_RA5HIPR2_69
p53,533707_RA6BROO2_69
p53,533708_RA7CANY2_69
p53,533709_RA10LOU2_69
p53,533710_ALTOOSTR_1
p53,533711_THEATER2_69
p53,533712_WILLMS 2_69
p53,533713_WILLJCT2_69
p53,533714_ALTOOSTR_1
p53,533715_DEARISTR_1
p53,533716_LIBERSTR_1
p53,533717_MONTGSTR_1
p53,533732_BURRTON2_69
p53,533733_GATZ   2_69
p53,533734_GOLDPL 2_69
p53,533735_GOLDPLJ2_69
p53,533736_HALSTED2_69
p53,533737_HESSTON2_69
p53,533738_MAHANNA2_69
p53,533740_MID AM 2_69
p53,533741_MID AMJ2_69
p53,533742_MOUND  2_69
p53,533743_MUD CRK2_69
p53,533744_MUDCRKJ2_69
p53,533745_NEWTON 2_69
p53,533746_ADAMS 2_69
p53,533747_YOST   2_69
p53,533748_MOUNDSTR_1
p53,533756_AQUARS 2_69
p53,533758_CRAWFOR2_69
p53,533759_DEPAUL 2_69
p53,533760_ERIE   2_69
p53,533761_GIRARD 2_69
p53,533762_GIR JCT2_69
p53,533763_HUDSON-2_69
p53,533764_HUDSJCT2_69
p53,533765_LITCH  2_69
p53,533766_LITCHSTR_1
p53,533767_MULBERY2_69
p53,533768_NEOSHO 2_69
p53,533769_PITNAC 2_69
p53,533770_PITTSBG2_69
p53,533771_ROUSE  2_69
p53,533772_SE1GREE2_69
p53,533773_SE8CLEM2_69
p53,533774_SHEFFLD2_69
p53,533775_LITCHSTR_1
p53,533783_BELL   2_69
p53,533784_CANAL  2_69
p53,533785_CHENEY 2_69
p53,533786_CHISHLM2_69
p53,533787_COLEMAN2_69
p53,533788_COWSKIN2_69
p53,533789_CRESTVW2_69
p53,533792_EASTBOR2_69
p53,533793_ELPASO 2_69
p53,533794_GALE   2_69
p53,533795_GILL E 2_69
p53,533796_GILL W 2_69
p53,533797_GLENDAL2_69
p53,533798_GILLJCT2_69
p53,533799_GRANT  2_69
p53,533800_GRANT J2_69
p53,533801_GREDE  2_69
p53,533803_HAYSVIL2_69
p53,533804_HAYSVLJ2_69
p53,533805_HOOVERN2_69
p53,533806_HOOVERS2_69
p53,533807_HYDRA N2_69
p53,533808_HYDRJN2_69
p53,533809_HYDRO  2_69
p53,533810_HYDRJS2_69
p53,533811_KENMAR 2_69
p53,533812_LIN    2_69
p53,533813_MACARTH2_69
p53,533814_MASCOT 2_69
p53,533815_MEAD   2_69
p53,533816_MIDLAND2_69
p53,533817_MINNEHA2_69
p53,533820_MOSSMAN2_69
p53,533821_MULVANE2_69
p53,533822_NOEASTE2_69
p53,533824_OAKLAWN2_69
p53,533825_OATVILL2_69
p53,533826_OLIVER 2_69
p53,533827_OSAGE  2_69
p53,533828_PHILLIP2_69
p53,533829_PLAZA  2_69
p53,533830_PECK   2_69
p53,533831_RENEW 2_69
p53,533832_RIPLEYM2_69
p53,533834_RIVERSD2_69
p53,533835_17TH TP2_69
p53,533836_ROSEHIL2_69
p53,533837_RH JCT 2_69
p53,533838_RUTAN  2_69
p53,533839_SENECA 2_69
p53,533840_17TH   2_69
p53,533841_SHERIDN2_69
p53,533842_64TH   2_69
p53,533844_SUNSET-2_69
p53,533845_GALE TP2_69
p53,533846_21ST   2_69
p53,533847_TYLER  2_69
p53,533849_VISTAPK2_69
p53,533850_VULCAN 2_69
p53,533851_VULCTP 2_69
p53,533852_WASSALL2_69
p53,533853_WEBSTER2_69
p53,533854_WESTLNK2_69
p53,533855_WATER1 2_69
p53,533856_WATER2 2_69
p53,533861_BU5FURL2_69
p53,533866_SC9ANSN2_69
p53,533871_SG1CHEN2_69
p53,533872_SG4ANDL2_69
p53,533873_SG8CRAG2_69
p53,533874_SG9STMK2_69
p53,533875_SG11KOC2_69
p53,533876_FRANKLIN2_69
p53,533877_FRANKSTR_1
p53,533879_GODDTAP2_69
p53,533880_GODDARD2_138
p53,533884_INNOVIA1_13.8
p53,533885_TECHIL4X_12.47
p53,533886_AEC   E1_34.5
p53,533887_AEC   W1_34.5
p53,533888_CC5SHAR1_12.47
p53,533889_CC6SHAR1_12.47
p53,539000_RAGO   4_138
p53,539001_ANTHONY4_138
p53,539002_BLF-CTY4_138
p53,539003_CLDWELL4_138
p53,539004_MAYFLD 4_138
p53,539629_FLATRDT1_13.8
p53,539630_FLATRDG1_34.5
p53,539631_FLATRWD4_138
p53,539632_MRWYP2T1_13.8
p53,539633_MRWYG21_34.5
p53,539634_MRWYP26_230
p53,539635_MRWYP1T1_13.8
p53,539636_MRWYG11_34.5
p53,539637_MRWYP16_230
p53,539638_FLATRDG4_138
p53,539639_ELMCREK6_230
p53,539640_HAYNE3_115
p53,539641_NW-DODG3_115
p53,539642_ELLSWTP3_115
p53,539643_ROLLHLS3_115
p53,539644_COVERT 3_115
p53,539645_DCBEEF3_115
p53,539646_KISMET 3_115
p53,539647_IONIA  3_115
p53,539648_NINNESC3_115
p53,539649_SAWYER 3_115
p53,539650_BELOIT 3_115
p53,539651_RVROAD_115
p53,539652_CMRIVTP3_115
p53,539653_CIM-PLT1_13.8
p53,539654_CIM-PLT3_115
p53,539655_CLIFTON1_13.8
p53,539656_CLIFTON3_115
p53,539657_CONCORD3_115
p53,539658_CONCRD6_230
p53,539659_CUDAHY 3_115
p53,539660_EHALLTP3_115
p53,539661_24-FREY3_115
p53,539662_ELLSWTH3_115
p53,539663_GLENELD3_115
p53,539664_GRNBURG3_115
p53,539665_GRNLEAF3_115
p53,539666_GBENDTP3_115
p53,539667_HAGGARD3_115
p53,539668_HARPER 4_138
p53,539669_JEWELL 3_115
p53,539670_FTDODGP1_15
p53,539671_FTDODGE3_115
p53,539672_E-LIBER3_115
p53,539673_MED-LDG3_115
p53,539674_BARBER 4_138
p53,539675_MILANTP4_138
p53,539676_MILAN 4_138
p53,539677_GRTBEND1_13.8
p53,539678_GRTBEND3_115
p53,539679_GRTBEND6_230
p53,539680_N-DODGE3_115
p53,539681_N-GBEND3_115
p53,539682_NLIBTAP-A3_115
p53,539683_FLATRSTR_1
p53,539684_OTISSUB3_115
p53,539685_PHLBURG3_115
p53,539686_PLAINVL3_115
p53,539687_PRATT 3_115
p53,539688_S-DODGE3_115
p53,539689_2ND-KS 3_115
p53,539690_E-PINE 3_115
p53,539691_SATMKEC3_115
p53,539692_SEWARD 3_115
p53,539693_SMITH-C3_115
p53,539694_SPEARVL3_115
p53,539695_SPEARVL6_230
p53,539696_ST-JOHN3_115
p53,539697_SUNCITY3_115
p53,539698_WALDO 3_115
p53,539699_W-DODGE3_115
p53,539700_W-LIBER3_115
p53,539701_RUSSELL3_115
p53,539702_ALEXNDR1_34.5
p53,539703_RUSSELL1_34.5
p53,539704_CLIFSUB1_34.5
p53,539705_CONCORD1_34.5
p53,539706_CUDAHY 1_34.5
p53,539707_24-FREY1_34.5
p53,539708_ELLSWTH1_34.5
p53,539709_GLENELD1_34.5
p53,539710_GRNBURG1_34.5
p53,539711_GRNLEAF1_34.5
p53,539712_HAGGARD1_34.5
p53,539713_HARPER 1_34.5
p53,539714_JEWELL 1_34.5
p53,539715_FTDDGDV1_34.5
p53,539716_E-LIBER1_34.5
p53,539717_MED-LDG1_34.5
p53,539718_MILAN 1_34.5
p53,539719_GRTBEND1_34.5
p53,539720_N-DODGE1_34.5
p53,539721_N-GBEND1_34.5
p53,539722_NESS-CT1_34.5
p53,539723_OTISSUB1_34.5
p53,539724_PHLBURG1_34.5
p53,539725_PLAINVL1_34.5
p53,539726_PRATT 1_34.5
p53,539727_S-DODGE1_34.5
p53,539728_2ND-KS 1_34.5
p53,539729_E-PINE1_34.5
p53,539730_SATANTA1_34.5
p53,539731_SMITH-C1_34.5
p53,539732_SPEARVL1_34.5
p53,539733_SUNCITY1_34.5
p53,539734_WALDO 1_34.5
p53,539735_W-DODGE1_34.5
p53,539736_W-LIBER1_34.5
p53,539737_NLIB 3_115
p53,539738_NLIB 1_34.5
p53,539739_EDODGE 1_34.5
p53,539740_EDODGE 3_115
p53,539741_NW-DODG1_13.8
p53,539742_SATANTA-T_13.8
p53,539743_SPWIND-T1_13.8
p53,539744_SPWIND-T2_13.8
p53,539745_CCORDIA1_34.5
p53,539746_MRWYPSTR_1
p53,539747_MRWYPSTR_1
p53,539748_CONCOSTR_1
p53,539749_N-CIMRN3_115
p53,539750_BELOIT 1_34.5
p53,539751_NATBEEF3_115
p53,539752_GPEWIND1_34.5
p53,539753_ETHNOL 3_115
p53,539754_SEMCRDE3_115
p53,539755_SEMCRDE1_34.5
p53,539756_GRTBESTR_1
p53,539757_ESTHLL 1_34.5
p53,539758_FORD   3_115
p53,539759_SPRVL  3_115
p53,539760_BARBER 3_115
p53,539761_SSTARW 3_115
p53,539762_SSWIND 1_34.5
p53,539763_SSTARTP3_115
p53,539764_N-CMRN 1_34.5
p53,539765_FORD   1_34.5
p53,539766_SATMKSTR_1
p53,539767_GC-WIND2_34.5
p53,539768_SPEARSTR_1
p53,539769_SPEARSTR_1
p53,539770_SPEARSTR_1
p53,539771_NFTDODG3_115
p53,539772_SPEARSTR_1
p53,539773_ALEXNSTR_1
p53,539774_RUSSESTR_1
p53,539775_NATBFTAP-A3_115
p53,539776_NATBFTAP-B3_115
p53,539777_NLIBTAP-B3_115
p53,539778_GYCOTAP3_115
p53,539779_GRAY CO3_115
p53,539780_CIM-PLT_13.8
p53,539781_CLIFSSTR_1
p53,539782_CONCOSTR_1
p53,539783_CRKCK  3_115
p53,539784_ENSNGW 3_115
p53,539785_ENSNGW 1_34.5
p53,539786_CUDAHSTR_1
p53,539787_24-FRSTR_1
p53,539788_ELLSWSTR_1
p53,539789_GLENESTR_1
p53,539790_GRNBUSTR_1
p53,539791_GRNLESTR_1
p53,539792_HAGGASTR_1
p53,539793_HARPESTR_1
p53,539794_JEWELSTR_1
p53,539795_FTDDGSTR_1
p53,539796_E-LIBSTR_1
p53,539797_MED-LSTR_1
p53,539798_MILANSTR_1
p53,539799_GRTBESTR_1
p53,539800_CLARKCOUNTY7_345
p53,539801_THISTLE7_345
p53,539802_THISTLE T1_13.8
p53,539803_IRONWOOD7_345
p53,539804_THISTLE4_138
p53,539805_ELMCREEK7_345
p53,539806_ELMCREEK1_13.8
p53,539807_IRONWOOD 1_34.5
p53,539808_IRONWOOD T1_13.8
p53,539809_N-DODSTR_1
p53,539810_N-GBESTR_1
p53,539811_NESS-STR_1
p53,539812_OTISSSTR_1
p53,539813_OTISSSTR_1
p53,539814_PHLBUSTR_1
p53,539815_PLAINSTR_1
p53,539816_PRATTSTR_1
p53,539817_S-DODSTR_1
p53,539818_2ND-KSTR_1
p53,539819_E-PINSTR_1
p53,539820_SMITHSTR_1
p53,539821_SPEARSTR_1
p53,539822_SUNCISTR_1
p53,539823_WALDOSTR_1
p53,539824_W-DODSTR_1
p53,539825_W-LIBSTR_1
p53,539826_NLIB STR_1
p53,539827_EDODGSTR_1
p53,539828_CCORDSTR_1
p53,539829_BELOISTR_1
p53,539830_SEMCRSTR_1
