r,szn,t,Value
p47,fall,2032,0.967110817
p47,fall,2034,0.979107774
p47,fall,2036,0.991289086
p47,fall,2038,1.059621259
p47,fall,2040,0.997453673
p47,fall,2042,0.610094505
p47,fall,2044,0.869214261
p47,fall,2046,1.049046699
p47,fall,2048,0.977208966
p47,fall,2050,0.975209797
p47,spri,2010,1
p47,spri,2012,1.13996864
p47,spri,2014,0.981637476
p47,spri,2016,0.862043128
p47,spri,2018,1.130484427
p47,spri,2020,1.075811192
p47,spri,2022,1.092639566
p47,spri,2024,1.178419967
p47,spri,2026,1.073087822
p47,spri,2028,1.072726346
p47,spri,2030,1.045644018
p47,spri,2032,0.965248257
p47,spri,2034,0.943401643
p47,spri,2036,0.986846519
p47,spri,2038,0.628693155
p47,spri,2040,0.668448553
p47,spri,2042,0.579873501
p47,spri,2044,0.547909471
p47,spri,2046,0.675260628
p47,spri,2048,0.669648248
p47,spri,2050,0.654409267
p48,summ,2010,1
p48,summ,2012,1.272313972
p48,summ,2014,1.179031898
p48,summ,2016,1.074224971
p48,summ,2018,1.145779631
p48,summ,2020,0.777113017
p48,summ,2022,0.971721164
p48,summ,2024,0.943577826
p48,summ,2026,1.098915063
p48,summ,2028,1.369806681
p48,summ,2030,1.398946458
p48,summ,2032,1.398465454
p48,summ,2034,1.416212499
p48,summ,2036,1.422557292
p48,summ,2038,1.517066723
p48,summ,2040,1.426186553
p48,summ,2042,1.309673821
p48,summ,2044,1.38730375
p48,summ,2046,1.227652795
p48,summ,2048,0.896812475
p48,summ,2050,0.857837429
p48,wint,2010,1
p48,wint,2012,1.24717478
p48,wint,2014,1.064834661
p48,wint,2016,0.779690176
p48,wint,2018,0.793851081
p48,wint,2020,0.560176317
p48,wint,2022,0.768840356
p48,wint,2024,0.812817313
p48,wint,2026,0.796736664
p48,wint,2028,0.894543151
p48,wint,2030,0.883366782
p48,wint,2032,0.854487172
p48,wint,2034,0.892456822
p48,wint,2036,0.917471253
p48,wint,2038,0.944223395
p48,wint,2040,0.956252626
p48,wint,2042,0.749096806
p48,wint,2044,1.223823025
p48,wint,2046,1.48486799
p48,wint,2048,1.457058125
p48,wint,2050,1.450292257
p48,fall,2010,1
p48,fall,2012,1.175339582
p48,fall,2014,1.081772101
p48,fall,2016,0.916252327
p48,fall,2018,0.950723503
p48,fall,2020,0.577725176
p48,fall,2022,1.008041732
p48,fall,2024,1.007583042
p48,fall,2026,1.033276998
p48,fall,2028,1.147156156
p48,fall,2030,1.110015912
p48,fall,2032,1.083853113
p48,fall,2034,1.109736491
p48,fall,2036,1.122935723
p48,fall,2038,1.250758042
p48,fall,2040,1.221875616
p48,fall,2042,0.918325156
p48,fall,2044,1.146867119
p48,fall,2046,1.21478111
p48,fall,2048,1.089241961
p48,fall,2050,1.074397104
p48,spri,2010,1
p48,spri,2012,1.066345809
p48,spri,2014,0.918472557
p48,spri,2016,0.815831333
p48,spri,2018,1.237138212
p48,spri,2020,1.185795588
p48,spri,2022,1.197234662
p48,spri,2024,1.273857416
p48,spri,2026,1.179772934
p48,spri,2028,1.185168714
p48,spri,2030,1.159339618
p48,spri,2032,1.104650743
p48,spri,2034,1.150675571
p48,spri,2036,1.189275292
p48,spri,2038,0.722352001
p48,spri,2040,0.802103762
p48,spri,2042,0.723885756
p48,spri,2044,0.70265481
p48,spri,2046,0.8197655
p48,spri,2048,0.813155095
p48,spri,2050,0.7976705
p49,summ,2010,1
p49,summ,2012,1.253936976
p49,summ,2014,1.167748681
p49,summ,2016,1.102188429
p49,summ,2018,1.099507983
p49,summ,2020,0.902077299
p49,summ,2022,0.813573812
p49,summ,2024,0.746967203
p49,summ,2026,0.960419114
p49,summ,2028,0.808124609
p49,summ,2030,0.796653406
p49,summ,2032,0.790482945
p49,summ,2034,0.868931176
p49,summ,2036,0.876899682
p49,summ,2038,0.939507299
p49,summ,2040,0.937787868
p49,summ,2042,0.877646896
p49,summ,2044,0.947016405
p49,summ,2046,0.685535058
p49,summ,2048,0.539715564
p49,summ,2050,0.520031325
p49,wint,2010,1
p49,wint,2012,1.058701036
p49,wint,2014,0.940237867
p49,wint,2016,0.769690831
p49,wint,2018,0.784558774
p49,wint,2020,0.597389537
p49,wint,2022,0.534250672
p49,wint,2024,0.509775963
p49,wint,2026,0.593361453
p49,wint,2028,0.623117763
p49,wint,2030,0.595242852
p49,wint,2032,0.552001077
p49,wint,2034,0.564444459
p49,wint,2036,0.561456318
p49,wint,2038,0.584487457
p49,wint,2040,0.630299031
p49,wint,2042,0.587586433
p49,wint,2044,0.894344872
p49,wint,2046,0.846040123
p49,wint,2048,0.881948915
p49,wint,2050,0.876045894
p49,fall,2010,1
p49,fall,2012,0.960500029
p49,fall,2014,0.906452456
p49,fall,2016,0.851186091
p49,fall,2018,0.848509844
p49,fall,2020,0.613815983
p49,fall,2022,0.666728725
p49,fall,2024,0.612775495
p49,fall,2026,0.828109904
p49,fall,2028,0.818905212
p49,fall,2030,0.771619889
p49,fall,2032,0.688592738
p49,fall,2034,0.732308928
p49,fall,2036,0.737094003
p49,fall,2038,0.856545771
p49,fall,2040,0.893173083
p49,fall,2042,0.827756625
p49,fall,2044,0.95621854
p49,fall,2046,0.76442536
p49,fall,2048,0.668509275
p49,fall,2050,0.658117112
p49,spri,2010,1
p49,spri,2012,0.80776958
p49,spri,2014,0.6944548
p49,spri,2016,0.640088353
p49,spri,2018,0.931868156
p49,spri,2020,0.945592947
p49,spri,2022,0.710472999
p49,spri,2024,0.702957581
p49,spri,2026,0.670869078
p49,spri,2028,0.649311746
p49,spri,2030,0.651025187
p49,spri,2032,0.68968199
p49,spri,2034,0.85632312
p49,spri,2036,0.908882833
p49,spri,2038,0.608440644
p49,spri,2040,0.535939608
p49,spri,2042,0.525999942
p49,spri,2044,0.647464887
p49,spri,2046,0.6984256
p49,spri,2048,0.749622926
p49,spri,2050,0.708432
p50,summ,2010,1
p50,summ,2012,1.218776534
p50,summ,2014,1.163413648
p50,summ,2016,1.147940382
p50,summ,2018,1.185718763
p50,summ,2020,1.057536335
p50,summ,2022,1.055233157
p50,summ,2024,1.073652461
p50,summ,2026,1.10595566
p50,summ,2028,1.007224375
p50,summ,2030,1.011034557
p50,summ,2032,1.022657226
p50,summ,2034,1.084323174
p50,summ,2036,1.117780817
p50,summ,2038,1.112626506
p50,summ,2040,1.099247018
p50,summ,2042,0.960171859
p50,summ,2044,0.963553593
p50,summ,2046,0.795070164
p50,summ,2048,0.680234699
p50,summ,2050,0.588182636
p50,wint,2010,1
p50,wint,2012,1.03245044
p50,wint,2014,0.964107151
p50,wint,2016,0.913541391
p50,wint,2018,0.842792631
p50,wint,2020,0.765515345
p50,wint,2022,0.82532778
p50,wint,2024,0.858040443
p50,wint,2026,0.884866553
p50,wint,2028,0.849016534
p50,wint,2030,0.806929564
p50,wint,2032,0.870077057
p50,wint,2034,0.818703605
p50,wint,2036,0.741268329
p50,wint,2038,0.722907828
p50,wint,2040,0.712111903
p50,wint,2042,0.60850747
p50,wint,2044,0.673406085
p50,wint,2046,0.592859937
p50,wint,2048,0.640838167
p50,wint,2050,0.634895345
p50,fall,2010,1
p50,fall,2012,1.310209437
p50,fall,2014,1.2310981
p50,fall,2016,1.202094917
p50,fall,2018,1.188307392
p50,fall,2020,0.992225156
p50,fall,2022,1.019765443
p50,fall,2024,0.987919018
p50,fall,2026,0.986768106
p50,fall,2028,0.965180462
p50,fall,2030,0.953897824
p50,fall,2032,0.919051863
p50,fall,2034,0.966133782
p50,fall,2036,0.958691478
p50,fall,2038,0.974924723
p50,fall,2040,0.966025067
p50,fall,2042,0.863065444
p50,fall,2044,0.891441635
p50,fall,2046,0.777208192
p50,fall,2048,0.673335892
p50,fall,2050,0.602921777
p50,spri,2010,1
p50,spri,2012,1.042056237
p50,spri,2014,1.018911057
p50,spri,2016,0.984176553
p50,spri,2018,1.050115025
p50,spri,2020,1.016703167
p50,spri,2022,0.926490709
p50,spri,2024,0.925133394
p50,spri,2026,0.884345357
p50,spri,2028,0.773027171
p50,spri,2030,0.793030376
p50,spri,2032,0.869127374
p50,spri,2034,0.896005861
p50,spri,2036,0.990584751
p50,spri,2038,0.928370511
p50,spri,2040,0.96623098
p50,spri,2042,0.934780013
p50,spri,2044,0.998070304
p50,spri,2046,1.008842056
p50,spri,2048,1.004954241
p50,spri,2050,0.924640566
p51,summ,2010,1
p51,summ,2012,1.269996006
p51,summ,2014,1.220537991
p51,summ,2016,1.200501148
p51,summ,2018,1.274249126
p51,summ,2020,1.141318635
p51,summ,2022,1.227460374
p51,summ,2024,1.278827104
p51,summ,2026,1.267659713
p51,summ,2028,1.163769505
p51,summ,2030,1.184743315
p51,summ,2032,1.196057764
p51,summ,2034,1.262138163
p51,summ,2036,1.327608982
p51,summ,2038,1.273722119
p51,summ,2040,1.277257389
p51,summ,2042,1.042824136
p51,summ,2044,1.002526167
p51,summ,2046,0.858635004
p51,summ,2048,0.765226869
p51,summ,2050,0.607702329
p51,wint,2010,1
p51,wint,2012,1.034593607
p51,wint,2014,0.965202602
p51,wint,2016,0.940171567
p51,wint,2018,0.878200356
p51,wint,2020,0.816262642
p51,wint,2022,0.877964688
p51,wint,2024,0.935344193
p51,wint,2026,0.971184206
p51,wint,2028,0.914632054
p51,wint,2030,0.87905
p51,wint,2032,0.949722628
p51,wint,2034,0.912013482
p51,wint,2036,0.835815364
p51,wint,2038,0.813150341
p51,wint,2040,0.79278573
p51,wint,2042,0.688184356
p51,wint,2044,0.708168426
p51,wint,2046,0.609345011
p51,wint,2048,0.664925733
p51,wint,2050,0.653518026
p51,fall,2010,1
p51,fall,2012,1.533710973
p51,fall,2014,1.417961329
p51,fall,2016,1.424251613
p51,fall,2018,1.410621667
p51,fall,2020,1.1818719
p51,fall,2022,1.204766108
p51,fall,2024,1.196532515
p51,fall,2026,1.212070842
p51,fall,2028,1.209553626
p51,fall,2030,1.226831796
p51,fall,2032,1.225208477
p51,fall,2034,1.283265374
p51,fall,2036,1.238705667
p51,fall,2038,1.241814415
p51,fall,2040,1.231068142
p51,fall,2042,1.100648534
p51,fall,2044,1.066293487
p51,fall,2046,0.905314047
p51,fall,2048,0.751115426
p51,fall,2050,0.637097746
p51,spri,2010,1
p51,spri,2012,1.028989967
p51,spri,2014,1.009549659
p51,spri,2016,0.965136718
p51,spri,2018,0.989047676
p51,spri,2020,0.929317146
p51,spri,2022,0.894379772
p51,spri,2024,0.926475217
p51,spri,2026,0.902390228
p51,spri,2028,0.776002663
p51,spri,2030,0.796441762
p51,spri,2032,0.864285254
p51,spri,2034,0.864812217
p51,spri,2036,0.943954732
p51,spri,2038,0.932223417
p51,spri,2040,0.985588081
p51,spri,2042,0.9310014
p51,spri,2044,0.945278292
p51,spri,2046,0.935015386
p51,spri,2048,0.90517635
p51,spri,2050,0.820473966
p52,summ,2010,1
p52,summ,2012,1.052623165
p52,summ,2014,0.983692358
p52,summ,2016,0.903298162
p52,summ,2018,0.944870681
p52,summ,2020,0.668088173
p52,summ,2022,0.730459133
p52,summ,2024,0.742520532
p52,summ,2026,0.848595358
p52,summ,2028,0.778415122
p52,summ,2030,0.775595999
p52,summ,2032,0.76287019
p52,summ,2034,0.760035078
p52,summ,2036,0.761937148
p52,summ,2038,0.752566617
p52,summ,2040,0.739692437
p52,summ,2042,0.610170795
p52,summ,2044,0.644014755
p52,summ,2046,0.577513494
p52,summ,2048,0.53072745
p52,summ,2050,0.513650358
p52,wint,2010,1
p52,wint,2012,1.078559919
p52,wint,2014,0.954513757
p52,wint,2016,0.703627738
p52,wint,2018,0.75516547
p52,wint,2020,0.519793854
p52,wint,2022,0.585161318
p52,wint,2024,0.610998143
p52,wint,2026,0.677606573
p52,wint,2028,0.738533528
p52,wint,2030,0.739520156
p52,wint,2032,0.728679232
p52,wint,2034,0.733372997
p52,wint,2036,0.739885569
p52,wint,2038,0.69811214
p52,wint,2040,0.706333283
p52,wint,2042,0.612010892
p52,wint,2044,1.016396145
p52,wint,2046,1.239484383
p52,wint,2048,1.238099751
p52,wint,2050,1.23912327
p52,fall,2010,1
p52,fall,2012,0.937537174
p52,fall,2014,0.866197916
p52,fall,2016,0.718269825
p52,fall,2018,0.759480604
p52,fall,2020,0.439934256
p52,fall,2022,0.604890242
p52,fall,2024,0.613359191
p52,fall,2026,0.739255489
p52,fall,2028,0.735622639
p52,fall,2030,0.728353981
p52,fall,2032,0.712691009
p52,fall,2034,0.708896552
p52,fall,2036,0.713283735
p52,fall,2038,0.749430239
p52,fall,2040,0.737607546
p52,fall,2042,0.602125559
p52,fall,2044,0.696636921
p52,fall,2046,0.669448903
p52,fall,2048,0.636796711
p52,fall,2050,0.625430576
p52,spri,2010,1
p52,spri,2012,1.029560663
p52,spri,2014,0.965518365
p52,spri,2016,0.879284477
p52,spri,2018,1.011641891
p52,spri,2020,0.960054834
p52,spri,2022,0.917699113
p52,spri,2024,0.977335228
p52,spri,2026,0.909794626
p52,spri,2028,0.920322727
p52,spri,2030,0.931782579
p52,spri,2032,0.904133008
p52,spri,2034,0.878410173
p52,spri,2036,0.88656972
p52,spri,2038,0.708487924
p52,spri,2040,0.711640258
p52,spri,2042,0.667300693
p52,spri,2044,0.666774196
p52,spri,2046,0.785974216
p52,spri,2048,0.784300837
p52,spri,2050,0.751671145
p53,summ,2010,1
p53,summ,2012,0.957484354
p53,summ,2014,0.921652591
p53,summ,2016,0.915031925
p53,summ,2018,0.962890998
p53,summ,2020,0.881423161
p53,summ,2022,0.931641081
p53,summ,2024,0.970812242
p53,summ,2026,0.992108982
p53,summ,2028,0.948969514
p53,summ,2030,0.912886356
p53,summ,2032,0.901011548
p53,summ,2034,0.882209703
p53,summ,2036,0.893926066
p53,summ,2038,0.852628858
p53,summ,2040,0.91284364
p53,summ,2042,0.860424957
p53,summ,2044,0.821197196
p53,summ,2046,0.772483988
p53,summ,2048,0.748377603
p53,summ,2050,0.722912803
p53,wint,2010,1
p53,wint,2012,0.795359495
p53,wint,2014,0.770475353
p53,wint,2016,0.765625271
p53,wint,2018,0.812733317
p53,wint,2020,0.831219356
p53,wint,2022,0.813564536
p53,wint,2024,0.846405724
p53,wint,2026,0.84285176
p53,wint,2028,0.861234572
p53,wint,2030,0.856378501
p53,wint,2032,0.84448137
p53,wint,2034,0.82255566
p53,wint,2036,0.795509853
p53,wint,2038,0.81475995
p53,wint,2040,0.810047331
p53,wint,2042,0.799106128
p53,wint,2044,0.838260007
p53,wint,2046,0.83642198
p53,wint,2048,0.893371647
p53,wint,2050,0.878830939
p53,fall,2010,1
p53,fall,2012,0.924679971
p53,fall,2014,0.868844032
p53,fall,2016,0.916190918
p53,fall,2018,1.000960298
p53,fall,2020,0.9771429
p53,fall,2022,1.011312381
p53,fall,2024,1.056758734
p53,fall,2026,1.141490408
p53,fall,2028,1.121359283
p53,fall,2030,1.030448401
p53,fall,2032,0.984951236
p53,fall,2034,0.970725568
p53,fall,2036,0.947416024
p53,fall,2038,0.926143497
p53,fall,2040,0.907178901
p53,fall,2042,0.930912487
p53,fall,2044,0.891189326
p53,fall,2046,0.94556118
p53,fall,2048,1.123014937
p53,fall,2050,1.107575877
p53,spri,2010,1
p53,spri,2012,1.010467715
p53,spri,2014,0.968274237
p53,spri,2016,0.942515125
p53,spri,2018,0.981608705
p53,spri,2020,0.915766535
p53,spri,2022,0.952998522
p53,spri,2024,1.004096374
p53,spri,2026,0.977338206
p53,spri,2028,0.995804271
p53,spri,2030,0.991802268
p53,spri,2032,0.980502684
p53,spri,2034,0.937401553
p53,spri,2036,0.938824527
p53,spri,2038,0.906282037
p53,spri,2040,0.923650719
p53,spri,2042,0.889747718
p53,spri,2044,0.864940962
p53,spri,2046,0.87982941
p53,spri,2048,0.840738259
p53,spri,2050,0.846580006
p54,summ,2010,1
p54,summ,2012,0.989635714
p54,summ,2014,0.94742203
p54,summ,2016,0.936223497
p54,summ,2018,0.986018408
p54,summ,2020,0.897603992
p54,summ,2022,0.951211604
p54,summ,2024,0.992020352
p54,summ,2026,1.013883458
p54,summ,2028,0.968151028
p54,summ,2030,0.942609359
p54,summ,2032,0.937485317
p54,summ,2034,0.940398362
p54,summ,2036,0.971242319
p54,summ,2038,0.931428973
p54,summ,2040,0.990705026
p54,summ,2042,0.91898289
p54,summ,2044,0.874462473
p54,summ,2046,0.811710794
p54,summ,2048,0.77493061
p54,summ,2050,0.735269117
p54,wint,2010,1
p54,wint,2012,0.831695684
p54,wint,2014,0.795950611
p54,wint,2016,0.79854251
p54,wint,2018,0.853181433
p54,wint,2020,0.85168933
p54,wint,2022,0.846976953
p54,wint,2024,0.876248959
p54,wint,2026,0.865100812
p54,wint,2028,0.864232485
p54,wint,2030,0.849768518
p54,wint,2032,0.830707564
p54,wint,2034,0.804948523
p54,wint,2036,0.759667383
p54,wint,2038,0.766832684
p54,wint,2040,0.764779829
p54,wint,2042,0.740302474
p54,wint,2044,0.771449409
p54,wint,2046,0.761031618
p54,wint,2048,0.833728557
p54,wint,2050,0.81626384
p54,fall,2010,1
p54,fall,2012,0.983473007
p54,fall,2014,0.916022786
p54,fall,2016,0.982450707
p54,fall,2018,1.060420886
p54,fall,2020,1.01961527
p54,fall,2022,1.04868226
p54,fall,2024,1.094082585
p54,fall,2026,1.204915425
p54,fall,2028,1.17036829
p54,fall,2030,1.088566268
p54,fall,2032,1.018612287
p54,fall,2034,1.010365939
p54,fall,2036,0.979211959
p54,fall,2038,0.96021013
p54,fall,2040,0.944534261
p54,fall,2042,0.961419486
p54,fall,2044,0.914206095
p54,fall,2046,0.954184478
p54,fall,2048,1.144597209
p54,fall,2050,1.112708896
p54,spri,2010,1
p54,spri,2012,1.006261609
p54,spri,2014,0.958415377
p54,spri,2016,0.929232786
p54,spri,2018,0.969861898
p54,spri,2020,0.90445376
p54,spri,2022,0.939585632
p54,spri,2024,0.994852568
p54,spri,2026,0.972868037
p54,spri,2028,0.980699321
p54,spri,2030,0.976369516
p54,spri,2032,0.972009206
p54,spri,2034,0.932842557
p54,spri,2036,0.949158576
p54,spri,2038,0.919641344
p54,spri,2040,0.942110196
p54,spri,2042,0.90097089
p54,spri,2044,0.878274177
p54,spri,2046,0.887532721
p54,spri,2048,0.849086582
p54,spri,2050,0.853020208
p55,summ,2010,1
p55,summ,2012,1.247496537
p55,summ,2014,1.189665717
p55,summ,2016,1.14252027
p55,summ,2018,1.226450893
p55,summ,2020,1.056996343
p55,summ,2022,1.11871189
p55,summ,2024,1.164528541
p55,summ,2026,1.147388969
p55,summ,2028,1.037593736
p55,summ,2030,1.090235034
p55,summ,2032,1.089007899
p55,summ,2034,1.218297043
p55,summ,2036,1.333201872
p55,summ,2038,1.265205227
p55,summ,2040,1.295060586
p55,summ,2042,1.088286629
p55,summ,2044,1.035905132
p55,summ,2046,0.915386806
p55,summ,2048,0.821814379
p55,summ,2050,0.645787898
p55,wint,2010,1
p55,wint,2012,1.01368133
p55,wint,2014,0.926313763
p55,wint,2016,0.90557083
p55,wint,2018,0.881562581
p55,wint,2020,0.807136635
p55,wint,2022,0.849584561
p55,wint,2024,0.896139258
p55,wint,2026,0.924706872
p55,wint,2028,0.863753603
p55,wint,2030,0.834222668
p55,wint,2032,0.89373461
p55,wint,2034,0.873316658
p55,wint,2036,0.804410221
p55,wint,2038,0.783532244
p55,wint,2040,0.77641177
p55,wint,2042,0.668334361
p55,wint,2044,0.692214136
p55,wint,2046,0.603501623
p55,wint,2048,0.665809704
p55,wint,2050,0.641726113
p55,fall,2010,1
p55,fall,2012,1.524855129
p55,fall,2014,1.413064666
p55,fall,2016,1.457277637
p55,fall,2018,1.47200431
p55,fall,2020,1.209608113
p55,fall,2022,1.222046146
p55,fall,2024,1.19562444
p55,fall,2026,1.287824935
p55,fall,2028,1.230265184
p55,fall,2030,1.246548506
p55,fall,2032,1.219769024
p55,fall,2034,1.28430978
p55,fall,2036,1.261863308
p55,fall,2038,1.259053685
p55,fall,2040,1.267373435
p55,fall,2042,1.130232263
p55,fall,2044,1.123872757
p55,fall,2046,0.917876638
p55,fall,2048,0.809025494
p55,fall,2050,0.649749744
p55,spri,2010,1
p55,spri,2012,1.047904843
p55,spri,2014,1.002730116
p55,spri,2016,0.945381264
p55,spri,2018,0.986926049
p55,spri,2020,0.924038431
p55,spri,2022,0.892836161
p55,spri,2024,0.940812793
p55,spri,2026,0.926156867
p55,spri,2028,0.803856771
p55,spri,2030,0.815468973
p55,spri,2032,0.877695435
p55,spri,2034,0.891569769
p55,spri,2036,1.002346167
p55,spri,2038,0.995810956
p55,spri,2040,1.060574081
p55,spri,2042,0.987114093
p55,spri,2044,0.978647667
p55,spri,2046,0.952216573
p55,spri,2048,0.922978996
p55,spri,2050,0.849438319
p56,summ,2010,1
p56,summ,2012,1.251172441
p56,summ,2014,1.203819395
p56,summ,2016,1.194114424
p56,summ,2018,1.234254858
p56,summ,2020,1.124081936
p56,summ,2022,1.13059824
p56,summ,2024,1.166257065
p56,summ,2026,1.159594851
p56,summ,2028,1.04947865
p56,summ,2030,1.036703577
p56,summ,2032,1.049620148
p56,summ,2034,1.098685654
p56,summ,2036,1.135855276
p56,summ,2038,1.120979031
p56,summ,2040,1.104886179
p56,summ,2042,0.959884744
p56,summ,2044,0.951560132
p56,summ,2046,0.809175424
p56,summ,2048,0.714929522
p56,summ,2050,0.617021891
p56,wint,2010,1
p56,wint,2012,1.024719081
p56,wint,2014,0.9589948
p56,wint,2016,0.918717723
p56,wint,2018,0.827598708
p56,wint,2020,0.768893885
p56,wint,2022,0.837444234
p56,wint,2024,0.890911894
p56,wint,2026,0.933203994
p56,wint,2028,0.89735488
p56,wint,2030,0.863169991
p56,wint,2032,0.943892445
p56,wint,2034,0.899826469
p56,wint,2036,0.829956044
p56,wint,2038,0.814968809
p56,wint,2040,0.787648345
p56,wint,2042,0.675975697
p56,wint,2044,0.715683066
p56,wint,2046,0.6202824
p56,wint,2048,0.666200836
p56,wint,2050,0.660604647
p56,fall,2010,1
p56,fall,2012,1.381689834
p56,fall,2014,1.292460758
p56,fall,2016,1.257763177
p56,fall,2018,1.232991901
p56,fall,2020,1.040641752
p56,fall,2022,1.052966526
p56,fall,2024,1.034531386
p56,fall,2026,1.004724909
p56,fall,2028,1.011742082
p56,fall,2030,1.008141681
p56,fall,2032,1.003535223
p56,fall,2034,1.056799037
p56,fall,2036,1.040558499
p56,fall,2038,1.056470419
p56,fall,2040,1.042868316
p56,fall,2042,0.940124282
p56,fall,2044,0.949095447
p56,fall,2046,0.835177432
p56,fall,2048,0.689780874
p56,fall,2050,0.613284323
p56,spri,2010,1
p56,spri,2012,1.040410372
p56,spri,2014,1.031744258
p56,spri,2016,0.998473856
p56,spri,2018,1.028670393
p56,spri,2020,0.982817545
p56,spri,2022,0.920736066
p56,spri,2024,0.924439094
p56,spri,2026,0.883963288
p56,spri,2028,0.767223244
p56,spri,2030,0.786355601
p56,spri,2032,0.859024441
p56,spri,2034,0.869016754
p56,spri,2036,0.946888108
p56,spri,2038,0.918509626
p56,spri,2040,0.957224608
p56,spri,2042,0.926718721
p56,spri,2044,0.976681832
p56,spri,2046,0.987269338
p56,spri,2048,0.970792732
p56,spri,2050,0.888074846
p57,summ,2010,1
p57,summ,2012,1.626604061
p57,summ,2014,1.599488797
p57,summ,2016,1.608426212
p57,summ,2018,1.638213458
p57,summ,2020,1.693339204
p57,summ,2022,1.626970637
p57,summ,2024,1.66682712
p57,summ,2026,1.490609837
p57,summ,2028,1.390501802
p57,summ,2030,1.314258074
p57,summ,2032,1.344279818
p57,summ,2034,1.454152531
p57,summ,2036,1.495745317
p57,summ,2038,1.492794033
p57,summ,2040,1.467327417
p57,summ,2042,1.440984206
p57,summ,2044,1.415944224
p57,summ,2046,1.257546129
p57,summ,2048,1.037226035
p57,summ,2050,0.950287231
p57,wint,2010,1
p57,wint,2012,0.987707516
p57,wint,2014,0.910632751
p57,wint,2016,0.845291856
p57,wint,2018,0.684597804
p57,wint,2020,0.661530484
p57,wint,2022,0.754850227
p57,wint,2024,0.806752114
p57,wint,2026,0.891487965
p57,wint,2028,0.917546174
p57,wint,2030,0.900869518
p57,wint,2032,1.023499576
p57,wint,2034,1.006440443
p57,wint,2036,0.999462888
p57,wint,2038,1.003010516
p57,wint,2040,0.954970877
p57,wint,2042,0.84574037
p57,wint,2044,0.908446274
