r,t,Value
p110,2038,0.900838135
p110,2040,0.8874365959999999
p110,2042,0.866327435
p110,2044,0.8328291959999999
p110,2046,0.8386544690000001
p110,2048,0.840685297
p110,2050,0.8149819490000001
p111,2010,1.0
p111,2012,0.877340163
p111,2014,0.862741801
p111,2016,0.8750651540000001
p111,2018,0.8981328609999999
p111,2020,0.875300295
p111,2022,0.8905323709999999
p111,2024,0.914359577
p111,2026,0.941818948
p111,2028,0.950854953
p111,2030,0.942258571
p111,2032,0.9585371090000001
p111,2034,0.953042618
p111,2036,0.9470500059999999
p111,2038,0.911170734
p111,2040,0.9011647429999999
p111,2042,0.8854110959999999
p111,2044,0.87732941
p111,2046,0.86897086
p111,2048,0.865213291
p111,2050,0.8516019579999999
p112,2010,1.0
p112,2012,0.8679408590000001
p112,2014,0.852493533
p112,2016,0.859436586
p112,2018,0.890294748
p112,2020,0.862366685
p112,2022,0.881366524
p112,2024,0.909963838
p112,2026,0.932647771
p112,2028,0.9349620790000001
p112,2030,0.9220924290000001
p112,2032,0.940170202
p112,2034,0.935884864
p112,2036,0.9371650359999999
p112,2038,0.900339053
p112,2040,0.888037497
p112,2042,0.8720510090000001
p112,2044,0.85478606
p112,2046,0.8485388209999999
p112,2048,0.846607132
p112,2050,0.831526047
p113,2010,1.0
p113,2012,0.866370876
p113,2014,0.853473055
p113,2016,0.880457224
p113,2018,0.909322856
p113,2020,0.865114743
p113,2022,0.88332287
p113,2024,0.927627306
p113,2026,0.95316237
p113,2028,0.975330803
p113,2030,0.9698100040000001
p113,2032,0.995499171
p113,2034,0.987092345
p113,2036,0.967661511
p113,2038,0.929286657
p113,2040,0.940166562
p113,2042,0.904722037
p113,2044,0.908373435
p113,2046,0.8922601290000001
p113,2048,0.8654291690000001
p113,2050,0.8343408170000001
p114,2010,1.0
p114,2012,0.863417056
p114,2014,0.847520598
p114,2016,0.8558318159999999
p114,2018,0.889717103
p114,2020,0.857483091
p114,2022,0.878397034
p114,2024,0.912752595
p114,2026,0.9336349979999999
p114,2028,0.936788197
p114,2030,0.9234075709999999
p114,2032,0.944090138
p114,2034,0.9410113040000001
p114,2036,0.941910873
p114,2038,0.904360081
p114,2040,0.8953562429999999
p114,2042,0.876777281
p114,2044,0.85952594
p114,2046,0.8539035759999999
p114,2048,0.848425233
p114,2050,0.829913328
p115,2010,1.0
p115,2012,0.8829148729999999
p115,2014,0.867873505
p115,2016,0.8810256409999999
p115,2018,0.9003548659999999
p115,2020,0.88545441
p115,2022,0.8980166279999999
p115,2024,0.9144108609999999
p115,2026,0.941127795
p115,2028,0.948224277
p115,2030,0.940209318
p115,2032,0.9525272159999999
p115,2034,0.9490411670000001
p115,2036,0.943496287
p115,2038,0.908451494
p115,2040,0.894484306
p115,2042,0.8837170790000001
p115,2044,0.878088491
p115,2046,0.8732700840000001
p115,2048,0.872709683
p115,2050,0.862549022
p116,2010,1.0
p116,2012,0.8734058240000001
p116,2014,0.856538847
p116,2016,0.8648720740000001
p116,2018,0.892329872
p116,2020,0.8681163390000001
p116,2022,0.883946305
p116,2024,0.9079049920000001
p116,2026,0.9344807829999999
p116,2028,0.939964207
p116,2030,0.928058917
p116,2032,0.94456331
p116,2034,0.9412286679999999
p116,2036,0.9402251509999999
p116,2038,0.90227317
p116,2040,0.889132238
p116,2042,0.875232882
p116,2044,0.861957682
p116,2046,0.85432773
p116,2048,0.8534473020000001
p116,2050,0.841176913
p117,2010,1.0
p117,2012,0.867798903
p117,2014,0.853592619
p117,2016,0.859956675
p117,2018,0.8917078340000001
p117,2020,0.8628986590000001
p117,2022,0.883108838
p117,2024,0.911865872
p117,2026,0.933098759
p117,2028,0.932801636
p117,2030,0.919618203
p117,2032,0.9369586879999999
p117,2034,0.93155869
p117,2036,0.9338876159999999
p117,2038,0.897425048
p117,2040,0.884893888
p117,2042,0.868106145
p117,2044,0.849274924
p117,2046,0.8426981309999999
p117,2048,0.841098241
p117,2050,0.825632349
p118,2010,1.0
p118,2012,0.867603362
p118,2014,0.864186385
p118,2016,0.865695067
p118,2018,0.903246606
p118,2020,0.8667760059999999
p118,2022,0.896856325
p118,2024,0.9321910840000001
p118,2026,0.93625972
p118,2028,0.9133927620000001
p118,2030,0.898496304
p118,2032,0.910057417
p118,2034,0.8966185329999999
p118,2036,0.909318544
p118,2038,0.8802532609999999
p118,2040,0.869585087
p118,2042,0.848786404
p118,2044,0.815290491
p118,2046,0.813535296
p118,2048,0.8154713490000001
p118,2050,0.7971079740000001
p119,2010,1.0
p119,2012,0.8879797009999999
p119,2014,0.870899092
p119,2016,0.885386846
p119,2018,0.897045777
p119,2020,0.8901455429999999
p119,2022,0.8965234059999999
p119,2024,0.904268574
p119,2026,0.92846298
p119,2028,0.9345097290000001
p119,2030,0.926143725
p119,2032,0.929364234
p119,2034,0.9243655009999999
p119,2036,0.91834826
p119,2038,0.884323043
p119,2040,0.8637184290000001
p119,2042,0.860724175
p119,2044,0.863906808
p119,2046,0.86448334
p119,2048,0.860424999
p119,2050,0.854617857
p120,2010,1.0
p120,2012,0.861240949
p120,2014,0.8271977429999999
p120,2016,0.81655914
p120,2018,0.854018752
p120,2020,0.8207162109999999
p120,2022,0.835214273
p120,2024,0.860980425
p120,2026,0.89277246
p120,2028,0.892684728
p120,2030,0.871309165
p120,2032,0.8869556759999999
p120,2034,0.8867329759999999
p120,2036,0.8996710290000001
p120,2038,0.8577991079999999
p120,2040,0.8371259329999999
p120,2042,0.828579075
p120,2044,0.801156476
p120,2046,0.7906401259999999
p120,2048,0.800173006
p120,2050,0.8036155209999999
p121,2010,1.0
p121,2012,0.8480109029999999
p121,2014,0.813215825
p121,2016,0.798428329
p121,2018,0.842351304
p121,2020,0.8000024920000001
p121,2022,0.816851359
p121,2024,0.849028957
p121,2026,0.879423165
p121,2028,0.874293632
p121,2030,0.852779858
p121,2032,0.8734468209999999
p121,2034,0.8739926990000001
p121,2036,0.889250425
p121,2038,0.8476097029999999
p121,2040,0.821283749
p121,2042,0.812801898
p121,2044,0.776344268
p121,2046,0.7601006770000001
p121,2048,0.768556115
p121,2050,0.7678453359999999
p122,2010,1.0
p122,2012,0.879510893
p122,2014,0.85584146
p122,2016,0.863861407
p122,2018,0.881164952
p122,2020,0.86847903
p122,2022,0.878725139
p122,2024,0.891994724
p122,2026,0.9205171529999999
p122,2028,0.926942705
p122,2030,0.915091405
p122,2032,0.922293798
p122,2034,0.921521475
p122,2036,0.9202469329999999
p122,2038,0.8851193079999999
p122,2040,0.865230534
p122,2042,0.86145597
p122,2044,0.859577597
p122,2046,0.8584040759999999
p122,2048,0.855726049
p122,2050,0.852353413
p123,2010,1.0
p123,2012,0.870610916
p123,2014,0.839407473
p123,2016,0.8353489270000001
p123,2018,0.8637001540000001
p123,2020,0.838171643
p123,2022,0.851101146
p123,2024,0.869729422
p123,2026,0.900615913
p123,2028,0.9021212059999999
p123,2030,0.883778985
p123,2032,0.895666526
p123,2034,0.8954153090000001
p123,2036,0.90342866
p123,2038,0.864202466
p123,2040,0.842728417
p123,2042,0.8375148809999999
p123,2044,0.82168327
p123,2046,0.8153691820000001
p123,2048,0.8189893890000001
p123,2050,0.82024332
p124,2010,1.0
p124,2012,0.894510624
p124,2014,0.894108127
p124,2016,0.886881397
p124,2018,0.92032956
p124,2020,0.887469497
p124,2022,0.900796802
p124,2024,0.906423393
p124,2026,0.9256187290000001
p124,2028,0.917012322
p124,2030,0.903331551
p124,2032,0.918335007
p124,2034,0.8952018890000001
p124,2036,0.895062131
p124,2038,0.86052672
p124,2040,0.847771492
p124,2042,0.848487247
p124,2044,0.823353535
p124,2046,0.793460582
p124,2048,0.796151882
p124,2050,0.79928576
p125,2010,1.0
p125,2012,0.90357692
p125,2014,0.872098385
p125,2016,0.864001551
p125,2018,0.889821823
p125,2020,0.865729437
p125,2022,0.877839354
p125,2024,0.8877848009999999
p125,2026,0.9156349220000001
p125,2028,0.913506365
p125,2030,0.8917430559999999
p125,2032,0.8991377490000001
p125,2034,0.894088115
p125,2036,0.906200778
p125,2038,0.8660468990000001
p125,2040,0.847335756
p125,2042,0.847180405
p125,2044,0.8349764679999999
p125,2046,0.831751775
p125,2048,0.83686813
p125,2050,0.8444096959999999
p126,2010,1.0
p126,2012,0.90469183
p126,2014,0.8723076790000001
p126,2016,0.863880502
p126,2018,0.888146775
p126,2020,0.8646227790000001
p126,2022,0.875816182
p126,2024,0.885797223
p126,2026,0.9137078679999999
p126,2028,0.9118681820000001
p126,2030,0.8897936809999999
p126,2032,0.896516422
p126,2034,0.8922395409999999
p126,2036,0.9050036359999999
p126,2038,0.8645874490000001
p126,2040,0.846071055
p126,2042,0.846336416
p126,2044,0.8355695129999999
p126,2046,0.834503125
p126,2048,0.839432345
p126,2050,0.847006185
p127,2010,1.0
p127,2012,1.0289681720000001
p127,2014,1.034656216
p127,2016,1.049701473
p127,2018,1.039846289
p127,2020,1.040544701
p127,2022,1.047497305
p127,2024,1.061607825
p127,2026,1.072711709
p127,2028,1.067300927
p127,2030,1.066700105
p127,2032,1.042578067
p127,2034,1.024196297
p127,2036,1.009312682
p127,2038,1.012292045
p127,2040,0.999650171
p127,2042,0.990245004
p127,2044,0.9745426009999999
p127,2046,0.972886886
p127,2048,0.95911708
p127,2050,0.9326850729999999
p128,2010,1.0
p128,2012,0.95101484
p128,2014,0.9342714209999999
p128,2016,0.916680653
p128,2018,0.925451392
p128,2020,0.898802038
p128,2022,0.902907525
p128,2024,0.908023111
p128,2026,0.9240123509999999
p128,2028,0.9291609759999999
p128,2030,0.91317539
p128,2032,0.914114662
p128,2034,0.9069790740000001
p128,2036,0.919970187
p128,2038,0.888357615
p128,2040,0.8794777540000001
p128,2042,0.882367352
p128,2044,0.876608515
p128,2046,0.882682486
p128,2048,0.877972784
p128,2050,0.8841166640000001
p129,2010,1.0
p129,2012,0.92680004
p129,2014,0.91159064
p129,2016,0.918264761
p129,2018,0.933426942
p129,2020,0.930381327
p129,2022,0.936250137
p129,2024,0.94562283
p129,2026,0.9650478840000001
p129,2028,0.9645691059999999
p129,2030,0.9546544309999999
p129,2032,0.9382721759999999
p129,2034,0.92856802
p129,2036,0.928597782
p129,2038,0.902739828
p129,2040,0.873375914
p129,2042,0.870180136
p129,2044,0.868178088
p129,2046,0.870850632
p129,2048,0.858299444
p129,2050,0.849056888
p130,2010,1.0
p130,2012,0.936031794
p130,2014,0.9251256390000001
p130,2016,0.919577503
p130,2018,0.933778291
p130,2020,0.91513939
p130,2022,0.919744653
p130,2024,0.92810164
p130,2026,0.943565126
p130,2028,0.94725478
p130,2030,0.9379979890000001
p130,2032,0.926183862
p130,2034,0.916979137
p130,2036,0.922376822
p130,2038,0.8926098720000001
p130,2040,0.87201665
p130,2042,0.868052385
p130,2044,0.86169619
p130,2046,0.866973927
p130,2048,0.852841713
p130,2050,0.846126389
p131,2010,1.0
p131,2012,0.9343345890000001
p131,2014,0.9191105709999999
p131,2016,0.9194405790000001
p131,2018,0.93364895
p131,2020,0.922490191
p131,2022,0.928385694
p131,2024,0.937166244
p131,2026,0.954788656
p131,2028,0.9568835529999999
p131,2030,0.947081297
p131,2032,0.933456595
p131,2034,0.925503353
p131,2036,0.9287516929999999
p131,2038,0.901341796
p131,2040,0.8771889620000001
p131,2042,0.87357629
p131,2044,0.8692675040000001
p131,2046,0.873543175
p131,2048,0.8607808000000001
p131,2050,0.85383215
p132,2010,1.0
p132,2012,0.9275574670000001
p132,2014,0.9099664590000001
p132,2016,0.907895488
p132,2018,0.9217546120000001
p132,2020,0.9088317109999999
p132,2022,0.914947726
p132,2024,0.923372368
p132,2026,0.942028098
p132,2028,0.9449901059999999
p132,2030,0.933359741
p132,2032,0.922685854
p132,2034,0.9158145990000001
p132,2036,0.92065526
p132,2038,0.891316731
p132,2040,0.868205949
p132,2042,0.866136482
p132,2044,0.862188015
p132,2046,0.867068058
p132,2048,0.855934711
p132,2050,0.851814005
p133,2010,1.0
p133,2012,0.9607744220000001
p133,2014,0.9465224
p133,2016,0.9283274640000001
p133,2018,0.9369272559999999
p133,2020,0.9090347679999999
p133,2022,0.913186748
p133,2024,0.917544765
p133,2026,0.932113676
p133,2028,0.937570252
p133,2030,0.923611625
p133,2032,0.9234014359999999
p133,2034,0.916331432
p133,2036,0.9288532290000001
p133,2038,0.898055493
p133,2040,0.8905913040000001
p133,2042,0.893443724
p133,2044,0.888874319
p133,2046,0.89629815
p133,2048,0.890470141
p133,2050,0.89523977
p134,2010,1.0
p134,2012,0.9673362459999999
p134,2014,0.9551625290000001
p134,2016,0.962722153
p134,2018,0.980724885
p134,2020,0.97978844
p134,2022,0.984384061
p134,2024,0.995065993
p134,2026,1.0083501190000002
p134,2028,1.0091283690000001
p134,2030,1.002411245
p134,2032,0.989565523
p134,2034,0.9854163840000001
p134,2036,0.984741602
p134,2038,0.9661406359999999
p134,2040,0.946282057
p134,2042,0.9422125370000001
p134,2044,0.935967842
p134,2046,0.936606113
p134,2048,0.926463942
p134,2050,0.918867245
