r,szn,ddtype,t,Value
p69,wint,cdd,2010,0.115060859
p69,wint,cdd,2012,0.115060859
p69,wint,cdd,2014,0.115060859
p69,wint,cdd,2016,0.042638723
p69,wint,cdd,2018,0.042638723
p69,wint,cdd,2020,0.114676624
p69,wint,cdd,2022,0.114676624
p69,wint,cdd,2024,0.114676624
p69,wint,cdd,2026,0.114676624
p69,wint,cdd,2028,0.155063801
p69,wint,cdd,2030,0.112425078
p69,wint,cdd,2032,0.112425078
p69,wint,cdd,2034,0.112425078
p69,wint,cdd,2036,0.112425078
p69,wint,cdd,2038,0.190176776
p69,wint,cdd,2040,0.118138875
p69,wint,cdd,2042,0.118138875
p69,wint,cdd,2044,0.225584895
p69,wint,cdd,2046,0.225584895
p69,wint,cdd,2048,0.185197718
p69,wint,cdd,2050,0.185197718
p69,wint,hdd,2010,2683.261337
p69,wint,hdd,2012,2728.101816
p69,wint,hdd,2014,2723.684506
p69,wint,hdd,2016,2707.443647
p69,wint,hdd,2018,2677.879614
p69,wint,hdd,2020,2662.541022
p69,wint,hdd,2022,2670.036895
p69,wint,hdd,2024,2653.461829
p69,wint,hdd,2026,2658.062179
p69,wint,hdd,2028,2687.359796
p69,wint,hdd,2030,2698.926933
p69,wint,hdd,2032,2690.555547
p69,wint,hdd,2034,2693.828107
p69,wint,hdd,2036,2681.236707
p69,wint,hdd,2038,2692.198125
p69,wint,hdd,2040,2683.507835
p69,wint,hdd,2042,2662.09752
p69,wint,hdd,2044,2655.963916
p69,wint,hdd,2046,2610.415578
p69,wint,hdd,2048,2586.195809
p69,wint,hdd,2050,2573.210422
p70,spri,cdd,2010,30.20799841
p70,spri,cdd,2012,31.54441368
p70,spri,cdd,2014,33.48872191
p70,spri,cdd,2016,37.01000291
p70,spri,cdd,2018,36.46208851
p70,spri,cdd,2020,38.28274044
p70,spri,cdd,2022,37.2945257
p70,spri,cdd,2024,38.68252375
p70,spri,cdd,2026,40.38387078
p70,spri,cdd,2028,47.51740622
p70,spri,cdd,2030,50.64460455
p70,spri,cdd,2032,56.51092538
p70,spri,cdd,2034,58.2689091
p70,spri,cdd,2036,60.00610639
p70,spri,cdd,2038,66.84125071
p70,spri,cdd,2040,66.90980812
p70,spri,cdd,2042,73.4067766
p70,spri,cdd,2044,75.18737738
p70,spri,cdd,2046,77.17533473
p70,spri,cdd,2048,78.22955757
p70,spri,cdd,2050,81.96620835
p70,spri,hdd,2010,872.4298159
p70,spri,hdd,2012,862.2914201
p70,spri,hdd,2014,873.0462638
p70,spri,hdd,2016,853.8136304
p70,spri,hdd,2018,859.6635481
p70,spri,hdd,2020,817.5166366
p70,spri,hdd,2022,837.4650106
p70,spri,hdd,2024,832.0916982
p70,spri,hdd,2026,817.2538574
p70,spri,hdd,2028,807.4281453
p70,spri,hdd,2030,810.5435206
p70,spri,hdd,2032,796.5702853
p70,spri,hdd,2034,768.5954981
p70,spri,hdd,2036,758.5913355
p70,spri,hdd,2038,710.9702535
p70,spri,hdd,2040,712.5719572
p70,spri,hdd,2042,702.3055029
p70,spri,hdd,2044,692.695605
p70,spri,hdd,2046,691.299387
p70,spri,hdd,2048,663.2919765
p70,spri,hdd,2050,660.3052294
p70,summ,cdd,2010,467.0260947
p70,summ,cdd,2012,479.8130628
p70,summ,cdd,2014,482.4818267
p70,summ,cdd,2016,483.7073497
p70,summ,cdd,2018,480.7801445
p70,summ,cdd,2020,498.7101223
p70,summ,cdd,2022,498.1226232
p70,summ,cdd,2024,502.4237742
p70,summ,cdd,2026,501.8987794
p70,summ,cdd,2028,514.5324965
p70,summ,cdd,2030,538.8449813
p70,summ,cdd,2032,549.4975151
p70,summ,cdd,2034,559.8353067
p70,summ,cdd,2036,579.8760035
p70,summ,cdd,2038,605.9905468
p70,summ,cdd,2040,642.2906684
p70,summ,cdd,2042,662.8670336
p70,summ,cdd,2044,695.6755269
p70,summ,cdd,2046,713.7328181
p70,summ,cdd,2048,719.1393795
p70,summ,cdd,2050,738.0170883
p70,summ,hdd,2010,13.4228253
p70,summ,hdd,2012,10.92694955
p70,summ,hdd,2014,10.39660358
p70,summ,hdd,2016,10.89594142
p70,summ,hdd,2018,10.5785858
p70,summ,hdd,2020,9.603134572
p70,summ,hdd,2022,8.541262721
p70,summ,hdd,2024,7.824479406
p70,summ,hdd,2026,7.491874429
p70,summ,hdd,2028,6.213350904
p70,summ,hdd,2030,5.671872251
p70,summ,hdd,2032,5.091399383
p70,summ,hdd,2034,6.166293009
p70,summ,hdd,2036,5.477860782
p70,summ,hdd,2038,5.22242749
p70,summ,hdd,2040,4.113496456
p70,summ,hdd,2042,3.85240802
p70,summ,hdd,2044,3.538765142
p70,summ,hdd,2046,2.891800393
p70,summ,hdd,2048,2.396109071
p70,summ,hdd,2050,2.396109071
p70,fall,cdd,2010,77.90505749
p70,fall,cdd,2012,80.12854279
p70,fall,cdd,2014,85.15735861
p70,fall,cdd,2016,86.50668159
p70,fall,cdd,2018,89.10303338
p70,fall,cdd,2020,95.25636123
p70,fall,cdd,2022,92.50861542
p70,fall,cdd,2024,97.18901622
p70,fall,cdd,2026,92.08190876
p70,fall,cdd,2028,97.95028012
p70,fall,cdd,2030,101.6775862
p70,fall,cdd,2032,107.854847
p70,fall,cdd,2034,107.1186553
p70,fall,cdd,2036,114.2764212
p70,fall,cdd,2038,120.5158797
p70,fall,cdd,2040,131.2617224
p70,fall,cdd,2042,131.4218471
p70,fall,cdd,2044,140.8552671
p70,fall,cdd,2046,147.1010079
p70,fall,cdd,2048,142.7922837
p70,fall,cdd,2050,146.2648796
p70,fall,hdd,2010,264.4840233
p70,fall,hdd,2012,262.8089507
p70,fall,hdd,2014,258.2132811
p70,fall,hdd,2016,258.708668
p70,fall,hdd,2018,248.1676356
p70,fall,hdd,2020,244.1303732
p70,fall,hdd,2022,249.7664902
p70,fall,hdd,2024,240.7724073
p70,fall,hdd,2026,245.1486547
p70,fall,hdd,2028,232.1436515
p70,fall,hdd,2030,229.0048774
p70,fall,hdd,2032,214.9546275
p70,fall,hdd,2034,203.6336921
p70,fall,hdd,2036,192.1077499
p70,fall,hdd,2038,186.8060962
p70,fall,hdd,2040,173.9597212
p70,fall,hdd,2042,160.5146709
p70,fall,hdd,2044,161.5848495
p70,fall,hdd,2046,147.7024665
p70,fall,hdd,2048,143.4494686
p70,fall,hdd,2050,131.7990333
p70,wint,cdd,2010,0.36884927
p70,wint,cdd,2012,0.36884927
p70,wint,cdd,2014,0.36884927
p70,wint,cdd,2016,0.214194899
p70,wint,cdd,2018,0.238198527
p70,wint,cdd,2020,0.355854589
p70,wint,cdd,2022,0.500346531
p70,wint,cdd,2024,0.500346531
p70,wint,cdd,2026,0.544502462
p70,wint,cdd,2028,0.681619569
p70,wint,cdd,2030,0.516818026
p70,wint,cdd,2032,0.516818026
p70,wint,cdd,2034,0.516818026
p70,wint,cdd,2036,0.544481964
p70,wint,cdd,2038,0.688503023
p70,wint,cdd,2040,0.634384447
p70,wint,cdd,2042,0.526818614
p70,wint,cdd,2044,0.756069591
p70,wint,cdd,2046,0.71191366
p70,wint,cdd,2048,0.574796553
p70,wint,cdd,2050,0.574796553
p70,wint,hdd,2010,2456.412649
p70,wint,hdd,2012,2497.237857
p70,wint,hdd,2014,2486.26861
p70,wint,hdd,2016,2469.077536
p70,wint,hdd,2018,2437.736591
p70,wint,hdd,2020,2423.000449
p70,wint,hdd,2022,2433.539047
p70,wint,hdd,2024,2415.503188
p70,wint,hdd,2026,2422.535339
p70,wint,hdd,2028,2447.040268
p70,wint,hdd,2030,2455.583842
p70,wint,hdd,2032,2446.320184
p70,wint,hdd,2034,2449.242154
p70,wint,hdd,2036,2440.995518
p70,wint,hdd,2038,2451.063837
p70,wint,hdd,2040,2443.447243
p70,wint,hdd,2042,2421.352205
p70,wint,hdd,2044,2416.006352
p70,wint,hdd,2046,2371.502215
p70,wint,hdd,2048,2352.277632
p70,wint,hdd,2050,2342.921439
p71,spri,cdd,2010,44.03549906
p71,spri,cdd,2012,45.87909309
p71,spri,cdd,2014,48.36963881
p71,spri,cdd,2016,51.56708596
p71,spri,cdd,2018,51.16692453
p71,spri,cdd,2020,55.22592411
p71,spri,cdd,2022,54.98461111
p71,spri,cdd,2024,57.26833749
p71,spri,cdd,2026,60.69034718
p71,spri,cdd,2028,69.12334748
p71,spri,cdd,2030,74.30059672
p71,spri,cdd,2032,83.16852671
p71,spri,cdd,2034,85.39869513
p71,spri,cdd,2036,86.24674556
p71,spri,cdd,2038,95.22792468
p71,spri,cdd,2040,93.79875109
p71,spri,cdd,2042,102.0897944
p71,spri,cdd,2044,104.2595137
p71,spri,cdd,2046,106.7674305
p71,spri,cdd,2048,108.7648386
p71,spri,cdd,2050,111.782528
p71,spri,hdd,2010,721.4298748
p71,spri,hdd,2012,710.8841194
p71,spri,hdd,2014,722.3080326
p71,spri,hdd,2016,706.4556249
p71,spri,hdd,2018,713.9442333
p71,spri,hdd,2020,674.875377
p71,spri,hdd,2022,690.540244
p71,spri,hdd,2024,687.2448406
p71,spri,hdd,2026,675.2766139
p71,spri,hdd,2028,666.1179943
p71,spri,hdd,2030,669.2053828
p71,spri,hdd,2032,656.224392
p71,spri,hdd,2034,627.6246042
p71,spri,hdd,2036,617.9150489
p71,spri,hdd,2038,573.6064707
p71,spri,hdd,2040,576.4146214
p71,spri,hdd,2042,567.1118714
p71,spri,hdd,2044,560.4726254
p71,spri,hdd,2046,557.1283277
p71,spri,hdd,2048,530.7456574
p71,spri,hdd,2050,526.877194
p71,summ,cdd,2010,551.6155876
p71,summ,cdd,2012,564.1903188
p71,summ,cdd,2014,569.7867962
p71,summ,cdd,2016,573.2292733
p71,summ,cdd,2018,569.5665769
p71,summ,cdd,2020,586.9226154
p71,summ,cdd,2022,584.5073068
p71,summ,cdd,2024,588.9299464
p71,summ,cdd,2026,591.2573305
p71,summ,cdd,2028,599.3895834
p71,summ,cdd,2030,623.3189943
p71,summ,cdd,2032,632.4374137
p71,summ,cdd,2034,644.7116722
p71,summ,cdd,2036,667.7629056
p71,summ,cdd,2038,691.4750506
p71,summ,cdd,2040,729.4315552
p71,summ,cdd,2042,752.1767038
p71,summ,cdd,2044,782.9869581
p71,summ,cdd,2046,803.7032584
p71,summ,cdd,2048,811.3780448
p71,summ,cdd,2050,826.6654157
p71,summ,hdd,2010,7.335069152
p71,summ,hdd,2012,5.877873263
p71,summ,hdd,2014,5.202451271
p71,summ,hdd,2016,5.365031009
p71,summ,hdd,2018,5.142181017
p71,summ,hdd,2020,4.918762019
p71,summ,hdd,2022,4.756197291
p71,summ,hdd,2024,4.054235479
p71,summ,hdd,2026,3.92383832
p71,summ,hdd,2028,3.364229698
p71,summ,hdd,2030,3.030504521
p71,summ,hdd,2032,2.648389269
p71,summ,hdd,2034,3.213819987
p71,summ,hdd,2036,2.716452743
p71,summ,hdd,2038,2.63955099
p71,summ,hdd,2040,1.797808345
p71,summ,hdd,2042,1.553701431
p71,summ,hdd,2044,1.557791247
p71,summ,hdd,2046,1.178664126
p71,summ,hdd,2048,0.833696545
p71,summ,hdd,2050,0.833696545
p71,fall,cdd,2010,110.8480099
p71,fall,cdd,2012,114.4310754
p71,fall,cdd,2014,121.0071348
p71,fall,cdd,2016,123.4944022
p71,fall,cdd,2018,128.9645144
p71,fall,cdd,2020,135.8615935
p71,fall,cdd,2022,130.3228855
p71,fall,cdd,2024,136.4889912
p71,fall,cdd,2026,133.5119945
p71,fall,cdd,2028,141.4310075
p71,fall,cdd,2030,144.265297
p71,fall,cdd,2032,148.1801957
p71,fall,cdd,2034,148.81206
p71,fall,cdd,2036,156.5360552
p71,fall,cdd,2038,161.8169113
p71,fall,cdd,2040,174.9343534
p71,fall,cdd,2042,179.020477
p71,fall,cdd,2044,188.4448846
p71,fall,cdd,2046,196.7865162
p71,fall,cdd,2048,192.8008716
p71,fall,cdd,2050,198.5049349
p71,fall,hdd,2010,199.6311069
p71,fall,hdd,2012,200.1036513
p71,fall,hdd,2014,196.6976574
p71,fall,hdd,2016,195.9413396
p71,fall,hdd,2018,186.3951229
p71,fall,hdd,2020,183.2822483
p71,fall,hdd,2022,187.2533742
p71,fall,hdd,2024,179.4561154
p71,fall,hdd,2026,181.3575734
p71,fall,hdd,2028,172.7268215
p71,fall,hdd,2030,169.4488972
p71,fall,hdd,2032,156.9822968
p71,fall,hdd,2034,146.8709457
p71,fall,hdd,2036,139.2927642
p71,fall,hdd,2038,135.2798786
p71,fall,hdd,2040,123.6759366
p71,fall,hdd,2042,112.8671257
p71,fall,hdd,2044,114.2761984
p71,fall,hdd,2046,102.5354491
p71,fall,hdd,2048,97.47545633
p71,fall,hdd,2050,86.46391339
p71,wint,cdd,2010,1.139803802
p71,wint,cdd,2012,1.222533124
p71,wint,cdd,2014,1.399774265
p71,wint,cdd,2016,1.946956877
p71,wint,cdd,2018,2.063558799
p71,wint,cdd,2020,2.229482373
p71,wint,cdd,2022,2.616863018
p71,wint,cdd,2024,2.547746813
p71,wint,cdd,2026,2.752624119
p71,wint,cdd,2028,3.242548435
p71,wint,cdd,2030,2.614313021
p71,wint,cdd,2032,2.531583698
p71,wint,cdd,2034,2.354342557
p71,wint,cdd,2036,1.757027896
p71,wint,cdd,2038,1.974711492
p71,wint,cdd,2040,2.331664996
p71,wint,cdd,2042,2.383703458
p71,wint,cdd,2044,3.103607076
p71,wint,cdd,2046,2.898729771
p71,wint,cdd,2048,2.499514905
p71,wint,cdd,2050,2.481237756
p71,wint,hdd,2010,2148.835898
p71,wint,hdd,2012,2186.158165
p71,wint,hdd,2014,2171.148286
p71,wint,hdd,2016,2152.241092
p71,wint,hdd,2018,2118.643349
p71,wint,hdd,2020,2104.76283
p71,wint,hdd,2022,2115.221067
p71,wint,hdd,2024,2097.456267
p71,wint,hdd,2026,2108.430927
p71,wint,hdd,2028,2127.337954
p71,wint,hdd,2030,2130.862375
p71,wint,hdd,2032,2119.40284
p71,wint,hdd,2034,2123.710042
p71,wint,hdd,2036,2119.573719
p71,wint,hdd,2038,2128.897743
p71,wint,hdd,2040,2123.067268
p71,wint,hdd,2042,2104.272183
p71,wint,hdd,2044,2100.123784
p71,wint,hdd,2046,2057.141544
p71,wint,hdd,2048,2039.098798
p71,wint,hdd,2050,2034.8488
p72,spri,cdd,2010,54.82466098
p72,spri,cdd,2012,57.4598244
p72,spri,cdd,2014,60.14903258
p72,spri,cdd,2016,63.41720395
p72,spri,cdd,2018,63.65182041
p72,spri,cdd,2020,69.97632832
p72,spri,cdd,2022,70.32741178
p72,spri,cdd,2024,74.20550332
p72,spri,cdd,2026,79.29496751
p72,spri,cdd,2028,88.55383062
p72,spri,cdd,2030,94.82824269
p72,spri,cdd,2032,106.0282386
p72,spri,cdd,2034,109.3002915
p72,spri,cdd,2036,109.7978312
p72,spri,cdd,2038,120.5882554
p72,spri,cdd,2040,117.6514882
p72,spri,cdd,2042,126.808965
p72,spri,cdd,2044,128.2569514
p72,spri,cdd,2046,132.3233042
p72,spri,cdd,2048,135.5717366
p72,spri,cdd,2050,139.3386297
p72,spri,hdd,2010,610.2020597
p72,spri,hdd,2012,599.8745724
p72,spri,hdd,2014,613.2407091
p72,spri,hdd,2016,601.0424975
p72,spri,hdd,2018,608.4889668
p72,spri,hdd,2020,571.9747783
p72,spri,hdd,2022,584.2626006
p72,spri,hdd,2024,583.367425
p72,spri,hdd,2026,572.7238086
p72,spri,hdd,2028,563.1497949
p72,spri,hdd,2030,565.8081777
p72,spri,hdd,2032,553.5343564
p72,spri,hdd,2034,523.3862607
p72,spri,hdd,2036,511.3171963
p72,spri,hdd,2038,471.3154307
p72,spri,hdd,2040,474.4987717
p72,spri,hdd,2042,467.4322566
p72,spri,hdd,2044,462.277951
p72,spri,hdd,2046,458.1316929
p72,spri,hdd,2048,434.4875037
p72,spri,hdd,2050,429.5221383
p72,summ,cdd,2010,598.0223261
p72,summ,cdd,2012,607.4892128
p72,summ,cdd,2014,615.2390508
p72,summ,cdd,2016,621.5955287
p72,summ,cdd,2018,620.1452685
p72,summ,cdd,2020,634.349313
p72,summ,cdd,2022,632.1164642
p72,summ,cdd,2024,635.6997823
p72,summ,cdd,2026,642.0843241
p72,summ,cdd,2028,647.0198338
p72,summ,cdd,2030,668.8084911
p72,summ,cdd,2032,677.7971621
p72,summ,cdd,2034,691.1765669
p72,summ,cdd,2036,717.8463721
p72,summ,cdd,2038,737.068302
p72,summ,cdd,2040,773.0514941
p72,summ,cdd,2042,796.3681995
p72,summ,cdd,2044,822.254403
p72,summ,cdd,2046,841.6031364
p72,summ,cdd,2048,852.3459144
p72,summ,cdd,2050,865.5802604
p72,summ,hdd,2010,3.981175659
p72,summ,hdd,2012,3.096143023
p72,summ,hdd,2014,2.668263975
p72,summ,hdd,2016,2.709637819
p72,summ,hdd,2018,2.603072986
p72,summ,hdd,2020,2.634022641
p72,summ,hdd,2022,2.719781968
p72,summ,hdd,2024,2.412744291
p72,summ,hdd,2026,2.47238855
p72,summ,hdd,2028,2.087947161
p72,summ,hdd,2030,1.765034071
p72,summ,hdd,2032,1.56461142
p72,summ,hdd,2034,1.635502723
p72,summ,hdd,2036,1.349095311
p72,summ,hdd,2038,1.349095311
p72,summ,hdd,2040,0.807208797
p72,summ,hdd,2042,0.593766876
p72,summ,hdd,2044,0.62666353
p72,summ,hdd,2046,0.309040704
p72,summ,hdd,2048,0.18759954
p72,summ,hdd,2050,0.18759954
p72,fall,cdd,2010,128.338639
p72,fall,cdd,2012,133.9981805
p72,fall,cdd,2014,141.1845147
p72,fall,cdd,2016,145.2345179
p72,fall,cdd,2018,152.6906293
p72,fall,cdd,2020,158.9790338
p72,fall,cdd,2022,152.1163034
p72,fall,cdd,2024,158.6863818
p72,fall,cdd,2026,159.3235999
p72,fall,cdd,2028,166.9633949
p72,fall,cdd,2030,169.9040035
p72,fall,cdd,2032,172.3782268
p72,fall,cdd,2034,173.8797045
p72,fall,cdd,2036,180.550969
p72,fall,cdd,2038,185.1143413
p72,fall,cdd,2040,199.4476941
p72,fall,cdd,2042,207.8405111
p72,fall,cdd,2044,215.8274611
p72,fall,cdd,2046,225.8194719
p72,fall,cdd,2048,223.5580293
p72,fall,cdd,2050,230.7492533
p72,fall,hdd,2010,161.6187055
p72,fall,hdd,2012,164.3459519
p72,fall,hdd,2014,162.5559785
p72,fall,hdd,2016,160.0273904
p72,fall,hdd,2018,151.7321105
p72,fall,hdd,2020,148.8281496
p72,fall,hdd,2022,151.0589093
p72,fall,hdd,2024,144.9146043
p72,fall,hdd,2026,145.3447243
p72,fall,hdd,2028,139.2777531
p72,fall,hdd,2030,134.9169631
p72,fall,hdd,2032,123.4572563
p72,fall,hdd,2034,113.6233067
p72,fall,hdd,2036,109.8849144
p72,fall,hdd,2038,106.7297309
p72,fall,hdd,2040,95.81064329
p72,fall,hdd,2042,87.45625447
p72,fall,hdd,2044,88.96338475
p72,fall,hdd,2046,79.39822274
p72,fall,hdd,2048,74.45038588
p72,fall,hdd,2050,65.32762419
p72,wint,cdd,2010,2.508051786
p72,wint,cdd,2012,2.675698091
p72,wint,cdd,2014,2.856812702
p72,wint,cdd,2016,4.374362248
p72,wint,cdd,2018,4.4420644
p72,wint,cdd,2020,4.556225904
p72,wint,cdd,2022,4.7858069
p72,wint,cdd,2024,4.701381623
p72,wint,cdd,2026,4.933369689
p72,wint,cdd,2028,5.6159352
p72,wint,cdd,2030,4.737815236
p72,wint,cdd,2032,4.724614307
p72,wint,cdd,2034,4.386496416
p72,wint,cdd,2036,2.984952909
p72,wint,cdd,2038,3.237228787
p72,wint,cdd,2040,3.986416562
p72,wint,cdd,2042,4.383259878
p72,wint,cdd,2044,5.832085388
p72,wint,cdd,2046,5.521841484
p72,wint,cdd,2048,5.303465339
p72,wint,cdd,2050,5.297718654
p72,wint,hdd,2010,1901.006243
p72,wint,hdd,2012,1935.902183
p72,wint,hdd,2014,1922.498965
p72,wint,hdd,2016,1904.169491
p72,wint,hdd,2018,1871.363442
p72,wint,hdd,2020,1856.232085
p72,wint,hdd,2022,1863.436838
p72,wint,hdd,2024,1848.315318
p72,wint,hdd,2026,1861.998635
p72,wint,hdd,2028,1876.344238
p72,wint,hdd,2030,1876.4318
p72,wint,hdd,2032,1862.62771
p72,wint,hdd,2034,1866.837438
p72,wint,hdd,2036,1864.671441
p72,wint,hdd,2038,1872.598437
p72,wint,hdd,2040,1870.977462
p72,wint,hdd,2042,1857.667592
p72,wint,hdd,2044,1854.847733
p72,wint,hdd,2046,1814.4825
p72,wint,hdd,2048,1796.03056
p72,wint,hdd,2050,1794.109813
p73,spri,cdd,2010,52.52385372
p73,spri,cdd,2012,55.46833919
p73,spri,cdd,2014,57.70306994
p73,spri,cdd,2016,60.52012545
p73,spri,cdd,2018,61.24384647
p73,spri,cdd,2020,68.1395627
p73,spri,cdd,2022,68.79501882
p73,spri,cdd,2024,72.9379205
p73,spri,cdd,2026,78.37067499
p73,spri,cdd,2028,87.44775065
p73,spri,cdd,2030,93.82417457
p73,spri,cdd,2032,104.9548214
p73,spri,cdd,2034,109.0455029
p73,spri,cdd,2036,109.4965775
p73,spri,cdd,2038,120.0914874
p73,spri,cdd,2040,116.6437294
p73,spri,cdd,2042,125.4616747
p73,spri,cdd,2044,126.7022993
p73,spri,cdd,2046,131.5006401
p73,spri,cdd,2048,135.3018763
p73,spri,cdd,2050,140.0223468
p73,spri,hdd,2010,582.7506843
p73,spri,hdd,2012,572.4282378
p73,spri,hdd,2014,586.436459
p73,spri,hdd,2016,575.6977646
p73,spri,hdd,2018,582.7083253
p73,spri,hdd,2020,546.3234047
p73,spri,hdd,2022,556.7869848
p73,spri,hdd,2024,556.0677522
p73,spri,hdd,2026,545.2246727
p73,spri,hdd,2028,535.183326
p73,spri,hdd,2030,537.2796753
p73,spri,hdd,2032,524.6958809
p73,spri,hdd,2034,493.8154869
p73,spri,hdd,2036,480.4591892
p73,spri,hdd,2038,442.5401843
p73,spri,hdd,2040,446.0635451
p73,spri,hdd,2042,440.150154
p73,spri,hdd,2044,435.3541424
p73,spri,hdd,2046,430.7452931
p73,spri,hdd,2048,407.9983687
p73,spri,hdd,2050,402.1961312
p73,summ,cdd,2010,564.7109364
p73,summ,cdd,2012,572.3360042
p73,summ,cdd,2014,581.3463873
p73,summ,cdd,2016,589.0758262
p73,summ,cdd,2018,588.9228639
p73,summ,cdd,2020,601.0908676
p73,summ,cdd,2022,599.398172
p73,summ,cdd,2024,602.5603529
p73,summ,cdd,2026,611.7896097
p73,summ,cdd,2028,616.4896618
p73,summ,cdd,2030,636.4551683
p73,summ,cdd,2032,645.7252889
p73,summ,cdd,2034,658.7432484
p73,summ,cdd,2036,686.9211397
p73,summ,cdd,2038,703.046505
p73,summ,cdd,2040,737.6418128
p73,summ,cdd,2042,761.8312242
p73,summ,cdd,2044,784.5970284
p73,summ,cdd,2046,801.2521976
p73,summ,cdd,2048,813.3106466
p73,summ,cdd,2050,827.12932
p73,summ,hdd,2010,4.014247852
p73,summ,hdd,2012,3.026140495
p73,summ,hdd,2014,2.54049901
p73,summ,hdd,2016,2.673694276
p73,summ,hdd,2018,2.570586738
p73,summ,hdd,2020,2.409285429
p73,summ,hdd,2022,2.500675414
p73,summ,hdd,2024,2.227386566
p73,summ,hdd,2026,2.402380416
p73,summ,hdd,2028,2.085628708
p73,summ,hdd,2030,1.6892695
p73,summ,hdd,2032,1.566299016
p73,summ,hdd,2034,1.545871501
p73,summ,hdd,2036,1.219498326
p73,summ,hdd,2038,1.219498326
p73,summ,hdd,2040,0.863926155
p73,summ,hdd,2042,0.639695775
p73,summ,hdd,2044,0.680078915
p73,summ,hdd,2046,0.281268284
p73,summ,hdd,2048,0.138858492
p73,summ,hdd,2050,0.138858492
p73,fall,cdd,2010,119.5962981
p73,fall,cdd,2012,125.585874
p73,fall,cdd,2014,131.5987646
p73,fall,cdd,2016,136.2480943
p73,fall,cdd,2018,143.1088222
p73,fall,cdd,2020,148.0512945
p73,fall,cdd,2022,141.102852
p73,fall,cdd,2024,146.9016284
p73,fall,cdd,2026,149.2208011
p73,fall,cdd,2028,155.2308925
p73,fall,cdd,2030,158.6628803
p73,fall,cdd,2032,159.9685859
p73,fall,cdd,2034,162.2997516
p73,fall,cdd,2036,167.1653384
p73,fall,cdd,2038,171.2530205
p73,fall,cdd,2040,185.2073973
p73,fall,cdd,2042,194.3556437
p73,fall,cdd,2044,201.6138089
p73,fall,cdd,2046,211.8216419
p73,fall,cdd,2048,210.5493197
p73,fall,cdd,2050,217.5737522
p73,fall,hdd,2010,162.7836678
p73,fall,hdd,2012,166.4194542
p73,fall,hdd,2014,164.9290035
p73,fall,hdd,2016,161.6233899
p73,fall,hdd,2018,152.9669249
p73,fall,hdd,2020,149.7937049
p73,fall,hdd,2022,151.5541279
p73,fall,hdd,2024,146.1301814
p73,fall,hdd,2026,146.1121634
p73,fall,hdd,2028,139.8764058
p73,fall,hdd,2030,134.8474972
p73,fall,hdd,2032,123.4920665
p73,fall,hdd,2034,113.8821167
p73,fall,hdd,2036,111.1132357
p73,fall,hdd,2038,108.26077
p73,fall,hdd,2040,97.25537973
p73,fall,hdd,2042,89.37435496
p73,fall,hdd,2044,90.93495992
p73,fall,hdd,2046,81.74097891
p73,fall,hdd,2048,77.2868032
p73,fall,hdd,2050,68.77923752
p73,wint,cdd,2010,2.817028549
p73,wint,cdd,2012,2.960130943
p73,wint,cdd,2014,2.985122311
p73,wint,cdd,2016,4.643705545
p73,wint,cdd,2018,4.680311332
p73,wint,cdd,2020,4.687401176
p73,wint,cdd,2022,4.792254833
p73,wint,cdd,2024,4.768037758
p73,wint,cdd,2026,5.100892363
p73,wint,cdd,2028,5.888992732
p73,wint,cdd,2030,5.078562311
p73,wint,cdd,2032,5.146533403
p73,wint,cdd,2034,4.998509817
p73,wint,cdd,2036,3.516899217
p73,wint,cdd,2038,3.833412107
p73,wint,cdd,2040,4.870221709
p73,wint,cdd,2042,5.61930691
p73,wint,cdd,2044,7.246815154
p73,wint,cdd,2046,6.83252116
p73,wint,cdd,2048,6.664915551
p73,wint,cdd,2050,6.711954178
p73,wint,hdd,2010,1807.135523
p73,wint,hdd,2012,1841.255188
p73,wint,hdd,2014,1830.0029
p73,wint,hdd,2016,1812.303333
p73,wint,hdd,2018,1781.007067
p73,wint,hdd,2020,1764.749353
p73,wint,hdd,2022,1770.443182
p73,wint,hdd,2024,1756.775693
p73,wint,hdd,2026,1771.53463
p73,wint,hdd,2028,1783.741101
p73,wint,hdd,2030,1783.622393
p73,wint,hdd,2032,1767.39841
p73,wint,hdd,2034,1771.542625
p73,wint,hdd,2036,1770.729768
p73,wint,hdd,2038,1777.820171
p73,wint,hdd,2040,1780.361867
p73,wint,hdd,2042,1769.788497
p73,wint,hdd,2044,1767.168252
p73,wint,hdd,2046,1728.725301
p73,wint,hdd,2048,1709.526053
p73,wint,hdd,2050,1707.64453
p74,spri,cdd,2010,0.690577789
p74,spri,cdd,2012,0.690577789
p74,spri,cdd,2014,0.841955046
p74,spri,cdd,2016,0.93450887
p74,spri,cdd,2018,0.905432782
p74,spri,cdd,2020,0.905432782
p74,spri,cdd,2022,0.905432782
p74,spri,cdd,2024,0.87661459
p74,spri,cdd,2026,0.715941222
p74,spri,cdd,2028,1.017644023
p74,spri,cdd,2030,1.237781085
p74,spri,cdd,2032,1.881098615
p74,spri,cdd,2034,1.729721357
p74,spri,cdd,2036,2.604559352
p74,spri,cdd,2038,3.179794649
p74,spri,cdd,2040,3.403421139
p74,spri,cdd,2042,4.564898322
p74,spri,cdd,2044,4.542639406
p74,spri,cdd,2046,5.210129729
p74,spri,cdd,2048,5.672867324
p74,spri,cdd,2050,6.007151437
p74,spri,hdd,2010,1431.446522
p74,spri,hdd,2012,1429.749917
