*i,month,r,value
hydUD,FEB,p124,1.0
hydUD,FEB,p125,1.0
hydUD,FEB,p126,1.0
hydUD,FEB,p127,1.0
hydUD,FEB,p128,1.0
hydUD,FEB,p129,1.0
hydUD,FEB,p13,1.0
hydUD,FEB,p130,1.0
hydUD,FEB,p131,1.0
hydUD,FEB,p132,1.0
hydUD,FEB,p133,1.0
hydUD,FEB,p134,1.0
hydUD,FEB,p135,1.0
hydUD,FEB,p136,1.0
hydUD,FEB,p137,1.0
hydUD,FEB,p138,1.0
hydUD,FEB,p139,1.0
hydUD,FEB,p14,0.991514
hydUD,FEB,p140,1.0
hydUD,FEB,p141,1.0
hydUD,FEB,p142,1.0
hydUD,FEB,p143,1.0
hydUD,FEB,p144,1.0
hydUD,FEB,p145,1.0
hydUD,FEB,p146,1.0
hydUD,FEB,p147,1.0
hydUD,FEB,p148,1.0
hydUD,FEB,p149,1.0
hydUD,FEB,p15,1.164834
hydUD,FEB,p150,1.0
hydUD,FEB,p151,1.0
hydUD,FEB,p152,1.0
hydUD,FEB,p153,1.0
hydUD,FEB,p154,1.0
hydUD,FEB,p155,1.0
hydUD,FEB,p156,1.0
hydUD,FEB,p157,1.0
hydUD,FEB,p158,1.0
hydUD,FEB,p159,1.0
hydUD,FEB,p16,1.005758
hydUD,FEB,p160,1.0
hydUD,FEB,p161,1.0
hydUD,FEB,p162,1.0
hydUD,FEB,p163,1.0
hydUD,FEB,p164,1.0
hydUD,FEB,p165,1.0
hydUD,FEB,p166,1.0
hydUD,FEB,p167,1.0
hydUD,FEB,p168,1.0
hydUD,FEB,p169,1.0
hydUD,FEB,p17,1.158301
hydUD,FEB,p170,1.0
hydUD,FEB,p171,1.0
hydUD,FEB,p172,1.0
hydUD,FEB,p173,1.0
hydUD,FEB,p174,1.0
hydUD,FEB,p175,1.0
hydUD,FEB,p176,1.0
hydUD,FEB,p177,1.0
hydUD,FEB,p178,1.0
hydUD,FEB,p179,1.0
hydUD,FEB,p18,1.0
hydUD,FEB,p180,1.0
hydUD,FEB,p181,1.0
hydUD,FEB,p182,1.0
hydUD,FEB,p183,1.0
hydUD,FEB,p184,1.0
hydUD,FEB,p185,1.0
hydUD,FEB,p186,1.0
hydUD,FEB,p187,1.0
hydUD,FEB,p188,1.0
hydUD,FEB,p189,1.0
hydUD,FEB,p19,1.0
hydUD,FEB,p190,1.0
hydUD,FEB,p191,1.0
hydUD,FEB,p192,1.0
hydUD,FEB,p193,1.0
hydUD,FEB,p194,1.0
hydUD,FEB,p195,1.0
hydUD,FEB,p196,1.0
hydUD,FEB,p197,1.0
hydUD,FEB,p198,1.0
hydUD,FEB,p199,1.0
hydUD,FEB,p2,0.973705
hydUD,FEB,p20,1.0
hydUD,FEB,p200,1.0
hydUD,FEB,p201,1.0
hydUD,FEB,p202,1.0
hydUD,FEB,p203,1.0
hydUD,FEB,p204,1.0
hydUD,FEB,p205,1.0
hydUD,FEB,p21,1.0
hydUD,FEB,p22,1.0
hydUD,FEB,p23,1.0
hydUD,FEB,p24,1.0
hydUD,FEB,p25,1.0
hydUD,FEB,p26,1.0
hydUD,FEB,p27,1.0
hydUD,FEB,p28,0.973714
hydUD,FEB,p29,1.0
hydUD,FEB,p3,1.029509
hydUD,FEB,p30,1.0
hydUD,FEB,p31,1.0
hydUD,FEB,p32,1.0
hydUD,FEB,p33,1.0
hydUD,FEB,p34,1.0
hydUD,FEB,p35,1.0
hydUD,FEB,p36,1.0
hydUD,FEB,p37,1.0
hydUD,FEB,p38,1.0
hydUD,FEB,p39,1.0
hydUD,FEB,p4,0.84599
hydUD,FEB,p40,1.0
hydUD,FEB,p41,1.0
hydUD,FEB,p42,1.0
hydUD,FEB,p43,1.0
hydUD,FEB,p44,1.0
hydUD,FEB,p45,1.0
hydUD,FEB,p46,1.0
hydUD,FEB,p47,1.0
hydUD,FEB,p48,1.0
hydUD,FEB,p49,1.0
hydUD,FEB,p5,1.002497
hydUD,FEB,p50,1.0
hydUD,FEB,p51,1.0
hydUD,FEB,p52,1.0
hydUD,FEB,p53,1.0
hydUD,FEB,p54,1.0
hydUD,FEB,p55,1.0
hydUD,FEB,p56,1.0
hydUD,FEB,p57,1.0
hydUD,FEB,p58,1.0
hydUD,FEB,p59,1.0
hydUD,FEB,p6,1.0
hydUD,FEB,p60,1.0
hydUD,FEB,p61,1.0
hydUD,FEB,p62,1.0
hydUD,FEB,p63,1.0
hydUD,FEB,p64,1.0
hydUD,FEB,p65,1.0
hydUD,FEB,p66,1.0
hydUD,FEB,p67,1.0
hydUD,FEB,p68,1.0
hydUD,FEB,p69,1.0
hydUD,FEB,p7,1.168421
hydUD,FEB,p70,1.0
hydUD,FEB,p71,1.0
hydUD,FEB,p72,1.0
hydUD,FEB,p73,1.0
hydUD,FEB,p74,1.0
hydUD,FEB,p75,1.0
hydUD,FEB,p76,1.0
hydUD,FEB,p77,1.0
hydUD,FEB,p78,1.0
hydUD,FEB,p79,1.0
hydUD,FEB,p8,1.0
hydUD,FEB,p80,1.0
hydUD,FEB,p81,1.0
hydUD,FEB,p82,1.0
hydUD,FEB,p83,1.0
hydUD,FEB,p84,1.0
hydUD,FEB,p85,1.0
hydUD,FEB,p86,1.0
hydUD,FEB,p87,1.0
hydUD,FEB,p88,1.0
hydUD,FEB,p89,1.0
hydUD,FEB,p9,0.899887
hydUD,FEB,p90,1.0
hydUD,FEB,p91,1.0
hydUD,FEB,p92,1.0
hydUD,FEB,p93,1.0
hydUD,FEB,p94,1.0
hydUD,FEB,p95,1.0
hydUD,FEB,p96,1.0
hydUD,FEB,p97,1.0
hydUD,FEB,p98,1.0
hydUD,FEB,p99,1.0
hydUD,MAR,p1,0.855435
hydUD,MAR,p10,1.0
hydUD,MAR,p100,1.0
hydUD,MAR,p101,1.0
hydUD,MAR,p102,1.0
hydUD,MAR,p103,1.0
hydUD,MAR,p104,1.0
hydUD,MAR,p105,1.0
hydUD,MAR,p106,1.0
hydUD,MAR,p107,1.0
hydUD,MAR,p108,1.0
hydUD,MAR,p109,1.0
hydUD,MAR,p11,1.0
hydUD,MAR,p110,1.0
hydUD,MAR,p111,1.0
hydUD,MAR,p112,1.0
hydUD,MAR,p113,1.0
hydUD,MAR,p114,1.0
hydUD,MAR,p115,1.0
hydUD,MAR,p116,1.0
hydUD,MAR,p117,1.0
hydUD,MAR,p118,1.0
hydUD,MAR,p119,1.0
hydUD,MAR,p12,1.0
hydUD,MAR,p120,1.0
hydUD,MAR,p121,1.0
hydUD,MAR,p122,1.0
hydUD,MAR,p123,1.0
hydUD,MAR,p124,1.0
hydUD,MAR,p125,1.0
hydUD,MAR,p126,1.0
hydUD,MAR,p127,1.0
hydUD,MAR,p128,1.0
hydUD,MAR,p129,1.0
hydUD,MAR,p13,1.0
hydUD,MAR,p130,1.0
hydUD,MAR,p131,1.0
hydUD,MAR,p132,1.0
hydUD,MAR,p133,1.0
hydUD,MAR,p134,1.0
hydUD,MAR,p135,1.0
hydUD,MAR,p136,1.0
hydUD,MAR,p137,1.0
hydUD,MAR,p138,1.0
hydUD,MAR,p139,1.0
hydUD,MAR,p14,0.991514
hydUD,MAR,p140,1.0
hydUD,MAR,p141,1.0
hydUD,MAR,p142,1.0
hydUD,MAR,p143,1.0
hydUD,MAR,p144,1.0
hydUD,MAR,p145,1.0
hydUD,MAR,p146,1.0
hydUD,MAR,p147,1.0
hydUD,MAR,p148,1.0
hydUD,MAR,p149,1.0
hydUD,MAR,p15,1.164834
hydUD,MAR,p150,1.0
hydUD,MAR,p151,1.0
hydUD,MAR,p152,1.0
hydUD,MAR,p153,1.0
hydUD,MAR,p154,1.0
hydUD,MAR,p155,1.0
hydUD,MAR,p156,1.0
hydUD,MAR,p157,1.0
hydUD,MAR,p158,1.0
hydUD,MAR,p159,1.0
hydUD,MAR,p16,1.005758
hydUD,MAR,p160,1.0
hydUD,MAR,p161,1.0
hydUD,MAR,p162,1.0
hydUD,MAR,p163,1.0
hydUD,MAR,p164,1.0
hydUD,MAR,p165,1.0
hydUD,MAR,p166,1.0
hydUD,MAR,p167,1.0
hydUD,MAR,p168,1.0
hydUD,MAR,p169,1.0
hydUD,MAR,p17,1.158301
hydUD,MAR,p170,1.0
hydUD,MAR,p171,1.0
hydUD,MAR,p172,1.0
hydUD,MAR,p173,1.0
hydUD,MAR,p174,1.0
hydUD,MAR,p175,1.0
hydUD,MAR,p176,1.0
hydUD,MAR,p177,1.0
hydUD,MAR,p178,1.0
hydUD,MAR,p179,1.0
hydUD,MAR,p18,1.0
hydUD,MAR,p180,1.0
hydUD,MAR,p181,1.0
hydUD,MAR,p182,1.0
hydUD,MAR,p183,1.0
hydUD,MAR,p184,1.0
hydUD,MAR,p185,1.0
hydUD,MAR,p186,1.0
hydUD,MAR,p187,1.0
hydUD,MAR,p188,1.0
hydUD,MAR,p189,1.0
hydUD,MAR,p19,1.0
hydUD,MAR,p190,1.0
hydUD,MAR,p191,1.0
hydUD,MAR,p192,1.0
hydUD,MAR,p193,1.0
hydUD,MAR,p194,1.0
hydUD,MAR,p195,1.0
hydUD,MAR,p196,1.0
hydUD,MAR,p197,1.0
hydUD,MAR,p198,1.0
hydUD,MAR,p199,1.0
hydUD,MAR,p2,0.973705
hydUD,MAR,p20,1.0
hydUD,MAR,p200,1.0
hydUD,MAR,p201,1.0
hydUD,MAR,p202,1.0
hydUD,MAR,p203,1.0
hydUD,MAR,p204,1.0
hydUD,MAR,p205,1.0
hydUD,MAR,p21,1.0
hydUD,MAR,p22,1.0
hydUD,MAR,p23,1.0
hydUD,MAR,p24,1.0
hydUD,MAR,p25,1.0
hydUD,MAR,p26,1.0
hydUD,MAR,p27,1.0
hydUD,MAR,p28,0.973714
hydUD,MAR,p29,1.0
hydUD,MAR,p3,1.027392
hydUD,MAR,p30,1.0
hydUD,MAR,p31,1.0
hydUD,MAR,p32,1.0
hydUD,MAR,p33,1.0
hydUD,MAR,p34,1.0
hydUD,MAR,p35,1.0
hydUD,MAR,p36,1.0
hydUD,MAR,p37,1.0
hydUD,MAR,p38,1.0
hydUD,MAR,p39,1.0
hydUD,MAR,p4,0.84599
hydUD,MAR,p40,1.0
hydUD,MAR,p41,1.0
hydUD,MAR,p42,1.0
hydUD,MAR,p43,1.0
hydUD,MAR,p44,1.0
hydUD,MAR,p45,1.0
hydUD,MAR,p46,1.0
hydUD,MAR,p47,1.0
hydUD,MAR,p48,1.0
hydUD,MAR,p49,1.0
hydUD,MAR,p5,1.002497
hydUD,MAR,p50,1.0
hydUD,MAR,p51,1.0
hydUD,MAR,p52,1.0
hydUD,MAR,p53,1.0
hydUD,MAR,p54,1.0
hydUD,MAR,p55,1.0
hydUD,MAR,p56,1.0
hydUD,MAR,p57,1.0
hydUD,MAR,p58,1.0
hydUD,MAR,p59,1.0
hydUD,MAR,p6,1.0
hydUD,MAR,p60,1.0
hydUD,MAR,p61,1.0
hydUD,MAR,p62,1.0
hydUD,MAR,p63,1.0
hydUD,MAR,p64,1.0
hydUD,MAR,p65,1.0
hydUD,MAR,p66,1.0
hydUD,MAR,p67,1.0
hydUD,MAR,p68,1.0
hydUD,MAR,p69,1.0
hydUD,MAR,p7,1.168421
hydUD,MAR,p70,1.0
hydUD,MAR,p71,1.0
hydUD,MAR,p72,1.0
hydUD,MAR,p73,1.0
hydUD,MAR,p74,1.0
hydUD,MAR,p75,1.0
hydUD,MAR,p76,1.0
hydUD,MAR,p77,1.0
hydUD,MAR,p78,1.0
hydUD,MAR,p79,1.0
hydUD,MAR,p8,1.0
hydUD,MAR,p80,1.0
hydUD,MAR,p81,1.0
hydUD,MAR,p82,1.0
hydUD,MAR,p83,1.0
hydUD,MAR,p84,1.0
hydUD,MAR,p85,1.0
hydUD,MAR,p86,1.0
hydUD,MAR,p87,1.0
hydUD,MAR,p88,1.0
hydUD,MAR,p89,1.0
hydUD,MAR,p9,0.92318
hydUD,MAR,p90,1.0
hydUD,MAR,p91,1.0
hydUD,MAR,p92,1.0
hydUD,MAR,p93,1.0
hydUD,MAR,p94,1.0
hydUD,MAR,p95,1.0
hydUD,MAR,p96,1.0
hydUD,MAR,p97,1.0
hydUD,MAR,p98,1.0
hydUD,MAR,p99,1.0
hydUD,APR,p1,0.855435
hydUD,APR,p10,1.0
hydUD,APR,p100,1.0
hydUD,APR,p101,1.0
hydUD,APR,p102,1.0
hydUD,APR,p103,1.0
hydUD,APR,p104,1.0
hydUD,APR,p105,1.0
hydUD,APR,p106,1.0
hydUD,APR,p107,1.0
hydUD,APR,p108,1.0
hydUD,APR,p109,1.0
hydUD,APR,p11,1.0
hydUD,APR,p110,1.0
hydUD,APR,p111,1.0
hydUD,APR,p112,1.0
hydUD,APR,p113,1.0
hydUD,APR,p114,1.0
hydUD,APR,p115,1.0
hydUD,APR,p116,1.0
hydUD,APR,p117,1.0
hydUD,APR,p118,1.0
hydUD,APR,p119,1.0
hydUD,APR,p12,1.0
hydUD,APR,p120,1.0
hydUD,APR,p121,1.0
hydUD,APR,p122,1.0
hydUD,APR,p123,1.0
hydUD,APR,p124,1.0
hydUD,APR,p125,1.0
hydUD,APR,p126,1.0
hydUD,APR,p127,1.0
hydUD,APR,p128,1.0
hydUD,APR,p129,1.0
hydUD,APR,p13,1.0
hydUD,APR,p130,1.0
hydUD,APR,p131,1.0
hydUD,APR,p132,1.0
hydUD,APR,p133,1.0
hydUD,APR,p134,1.0
hydUD,APR,p135,1.0
hydUD,APR,p136,1.0
hydUD,APR,p137,1.0
hydUD,APR,p138,1.0
hydUD,APR,p139,1.0
hydUD,APR,p14,0.991514
hydUD,APR,p140,1.0
hydUD,APR,p141,1.0
hydUD,APR,p142,1.0
hydUD,APR,p143,1.0
hydUD,APR,p144,1.0
hydUD,APR,p145,1.0
hydUD,APR,p146,1.0
hydUD,APR,p147,1.0
hydUD,APR,p148,1.0
hydUD,APR,p149,1.0
hydUD,APR,p15,1.164834
hydUD,APR,p150,1.0
hydUD,APR,p151,1.0
hydUD,APR,p152,1.0
hydUD,APR,p153,1.0
hydUD,APR,p154,1.0
hydUD,APR,p155,1.0
hydUD,APR,p156,1.0
hydUD,APR,p157,1.0
hydUD,APR,p158,1.0
hydUD,APR,p159,1.0
hydUD,APR,p16,1.005758
hydUD,APR,p160,1.0
hydUD,APR,p161,1.0
hydUD,APR,p162,1.0
hydUD,APR,p163,1.0
hydUD,APR,p164,1.0
hydUD,APR,p165,1.0
hydUD,APR,p166,1.0
hydUD,APR,p167,1.0
hydUD,APR,p168,1.0
hydUD,APR,p169,1.0
hydUD,APR,p17,1.158301
hydUD,APR,p170,1.0
hydUD,APR,p171,1.0
hydUD,APR,p172,1.0
hydUD,APR,p173,1.0
hydUD,APR,p174,1.0
hydUD,APR,p175,1.0
hydUD,APR,p176,1.0
hydUD,APR,p177,1.0
hydUD,APR,p178,1.0
hydUD,APR,p179,1.0
hydUD,APR,p18,1.0
hydUD,APR,p180,1.0
hydUD,APR,p181,1.0
hydUD,APR,p182,1.0
hydUD,APR,p183,1.0
hydUD,APR,p184,1.0
hydUD,APR,p185,1.0
hydUD,APR,p186,1.0
hydUD,APR,p187,1.0
hydUD,APR,p188,1.0
hydUD,APR,p189,1.0
hydUD,APR,p19,1.0
hydUD,APR,p190,1.0
hydUD,APR,p191,1.0
hydUD,APR,p192,1.0
hydUD,APR,p193,1.0
hydUD,APR,p194,1.0
hydUD,APR,p195,1.0
hydUD,APR,p196,1.0
hydUD,APR,p197,1.0
hydUD,APR,p198,1.0
hydUD,APR,p199,1.0
hydUD,APR,p2,0.973705
hydUD,APR,p20,1.0
hydUD,APR,p200,1.0
hydUD,APR,p201,1.0
hydUD,APR,p202,1.0
hydUD,APR,p203,1.0
hydUD,APR,p204,1.0
hydUD,APR,p205,1.0
hydUD,APR,p21,1.0
hydUD,APR,p22,1.0
hydUD,APR,p23,1.0
hydUD,APR,p24,1.0
hydUD,APR,p25,1.0
hydUD,APR,p26,1.0
hydUD,APR,p27,1.0
hydUD,APR,p28,0.973714
hydUD,APR,p29,1.0
hydUD,APR,p3,1.027392
hydUD,APR,p30,1.0
hydUD,APR,p31,1.0
hydUD,APR,p32,1.0
hydUD,APR,p33,1.0
hydUD,APR,p34,1.0
hydUD,APR,p35,1.0
hydUD,APR,p36,1.0
hydUD,APR,p37,1.0
hydUD,APR,p38,1.0
hydUD,APR,p39,1.0
hydUD,APR,p4,0.84599
hydUD,APR,p40,1.0
hydUD,APR,p41,1.0
hydUD,APR,p42,1.0
hydUD,APR,p43,1.0
hydUD,APR,p44,1.0
hydUD,APR,p45,1.0
hydUD,APR,p46,1.0
hydUD,APR,p47,1.0
hydUD,APR,p48,1.0
hydUD,APR,p49,1.0
hydUD,APR,p5,1.002497
hydUD,APR,p50,1.0
hydUD,APR,p51,1.0
hydUD,APR,p52,1.0
hydUD,APR,p53,1.0
hydUD,APR,p54,1.0
hydUD,APR,p55,1.0
hydUD,APR,p56,1.0
hydUD,APR,p57,1.0
hydUD,APR,p58,1.0
hydUD,APR,p59,1.0
hydUD,APR,p6,1.0
hydUD,APR,p60,1.0
hydUD,APR,p61,1.0
hydUD,APR,p62,1.0
hydUD,APR,p63,1.0
hydUD,APR,p64,1.0
hydUD,APR,p65,1.0
hydUD,APR,p66,1.0
hydUD,APR,p67,1.0
hydUD,APR,p68,1.0
hydUD,APR,p69,1.0
hydUD,APR,p7,1.168421
hydUD,APR,p70,1.0
hydUD,APR,p71,1.0
hydUD,APR,p72,1.0
hydUD,APR,p73,1.0
hydUD,APR,p74,1.0
hydUD,APR,p75,1.0
hydUD,APR,p76,1.0
hydUD,APR,p77,1.0
hydUD,APR,p78,1.0
hydUD,APR,p79,1.0
hydUD,APR,p8,1.0
hydUD,APR,p80,1.0
hydUD,APR,p81,1.0
hydUD,APR,p82,1.0
hydUD,APR,p83,1.0
hydUD,APR,p84,1.0
hydUD,APR,p85,1.0
hydUD,APR,p86,1.0
hydUD,APR,p87,1.0
hydUD,APR,p88,1.0
hydUD,APR,p89,1.0
hydUD,APR,p9,0.92318
hydUD,APR,p90,1.0
hydUD,APR,p91,1.0
hydUD,APR,p92,1.0
hydUD,APR,p93,1.0
hydUD,APR,p94,1.0
hydUD,APR,p95,1.0
hydUD,APR,p96,1.0
hydUD,APR,p97,1.0
hydUD,APR,p98,1.0
hydUD,APR,p99,1.0
hydUD,MAY,p1,0.855435
hydUD,MAY,p10,1.0
hydUD,MAY,p100,1.0
hydUD,MAY,p101,1.0
hydUD,MAY,p102,1.0
hydUD,MAY,p103,1.0
hydUD,MAY,p104,1.0
hydUD,MAY,p105,1.0
hydUD,MAY,p106,1.0
hydUD,MAY,p107,1.0
hydUD,MAY,p108,1.0
hydUD,MAY,p109,1.0
hydUD,MAY,p11,1.0
hydUD,MAY,p110,1.0
hydUD,MAY,p111,1.0
hydUD,MAY,p112,1.0
hydUD,MAY,p113,1.0
hydUD,MAY,p114,1.0
hydUD,MAY,p115,1.0
hydUD,MAY,p116,1.0
hydUD,MAY,p117,1.0
hydUD,MAY,p118,1.0
hydUD,MAY,p119,1.0
hydUD,MAY,p12,1.0
hydUD,MAY,p120,1.0
hydUD,MAY,p121,1.0
hydUD,MAY,p122,1.0
hydUD,MAY,p123,1.0
hydUD,MAY,p124,1.0
hydUD,MAY,p125,1.0
hydUD,MAY,p126,1.0
hydUD,MAY,p127,1.0
hydUD,MAY,p128,1.0
hydUD,MAY,p129,1.0
hydUD,MAY,p13,1.0
hydUD,MAY,p130,1.0
hydUD,MAY,p131,1.0
hydUD,MAY,p132,1.0
hydUD,MAY,p133,1.0
hydUD,MAY,p134,1.0
hydUD,MAY,p135,1.0
hydUD,MAY,p136,1.0
hydUD,MAY,p137,1.0
hydUD,MAY,p138,1.0
hydUD,MAY,p139,1.0
hydUD,MAY,p14,0.991514
hydUD,MAY,p140,1.0
hydUD,MAY,p141,1.0
hydUD,MAY,p142,1.0
hydUD,MAY,p143,1.0
hydUD,MAY,p144,1.0
hydUD,MAY,p145,1.0
hydUD,MAY,p146,1.0
hydUD,MAY,p147,1.0
hydUD,MAY,p148,1.0
hydUD,MAY,p149,1.0
hydUD,MAY,p15,1.164834
hydUD,MAY,p150,1.0
hydUD,MAY,p151,1.0
hydUD,MAY,p152,1.0
hydUD,MAY,p153,1.0
hydUD,MAY,p154,1.0
hydUD,MAY,p155,1.0
hydUD,MAY,p156,1.0
hydUD,MAY,p157,1.0
hydUD,MAY,p158,1.0
hydUD,MAY,p159,1.0
hydUD,MAY,p16,1.005758
hydUD,MAY,p160,1.0
hydUD,MAY,p161,1.0
hydUD,MAY,p162,1.0
hydUD,MAY,p163,1.0
hydUD,MAY,p164,1.0
hydUD,MAY,p165,1.0
hydUD,MAY,p166,1.0
hydUD,MAY,p167,1.0
hydUD,MAY,p168,1.0
hydUD,MAY,p169,1.0
hydUD,MAY,p17,1.158301
hydUD,MAY,p170,1.0
hydUD,MAY,p171,1.0
hydUD,MAY,p172,1.0
hydUD,MAY,p173,1.0
hydUD,MAY,p174,1.0
hydUD,MAY,p175,1.0
hydUD,MAY,p176,1.0
hydUD,MAY,p177,1.0
hydUD,MAY,p178,1.0
hydUD,MAY,p179,1.0
hydUD,MAY,p18,1.0
hydUD,MAY,p180,1.0
hydUD,MAY,p181,1.0
hydUD,MAY,p182,1.0
hydUD,MAY,p183,1.0
hydUD,MAY,p184,1.0
hydUD,MAY,p185,1.0
hydUD,MAY,p186,1.0
hydUD,MAY,p187,1.0
hydUD,MAY,p188,1.0
hydUD,MAY,p189,1.0
hydUD,MAY,p19,1.0
hydUD,MAY,p190,1.0
hydUD,MAY,p191,1.0
hydUD,MAY,p192,1.0
hydUD,MAY,p193,1.0
hydUD,MAY,p194,1.0
hydUD,MAY,p195,1.0
hydUD,MAY,p196,1.0
hydUD,MAY,p197,1.0
hydUD,MAY,p198,1.0
hydUD,MAY,p199,1.0
hydUD,MAY,p2,0.973705
hydUD,MAY,p20,1.0
hydUD,MAY,p200,1.0
hydUD,MAY,p201,1.0
hydUD,MAY,p202,1.0
hydUD,MAY,p203,1.0
hydUD,MAY,p204,1.0
hydUD,MAY,p205,1.0
hydUD,MAY,p21,1.0
hydUD,MAY,p22,1.0
hydUD,MAY,p23,1.0
hydUD,MAY,p24,1.0
hydUD,MAY,p25,1.0
hydUD,MAY,p26,1.0
hydUD,MAY,p27,1.0
hydUD,MAY,p28,0.973714
hydUD,MAY,p29,1.0
hydUD,MAY,p3,1.027392
hydUD,MAY,p30,1.0
hydUD,MAY,p31,1.0
hydUD,MAY,p32,1.0
hydUD,MAY,p33,1.0
hydUD,MAY,p34,1.0
hydUD,MAY,p35,1.0
hydUD,MAY,p36,1.0
hydUD,MAY,p37,1.0
hydUD,MAY,p38,1.0
hydUD,MAY,p39,1.0
hydUD,MAY,p4,0.84599
hydUD,MAY,p40,1.0
hydUD,MAY,p41,1.0
hydUD,MAY,p42,1.0
hydUD,MAY,p43,1.0
hydUD,MAY,p44,1.0
hydUD,MAY,p45,1.0
hydUD,MAY,p46,1.0
hydUD,MAY,p47,1.0
hydUD,MAY,p48,1.0
hydUD,MAY,p49,1.0
hydUD,MAY,p5,1.002497
hydUD,MAY,p50,1.0
hydUD,MAY,p51,1.0
hydUD,MAY,p52,1.0
hydUD,MAY,p53,1.0
hydUD,MAY,p54,1.0
hydUD,MAY,p55,1.0
hydUD,MAY,p56,1.0
hydUD,MAY,p57,1.0
hydUD,MAY,p58,1.0
hydUD,MAY,p59,1.0
hydUD,MAY,p6,1.0
hydUD,MAY,p60,1.0
hydUD,MAY,p61,1.0
hydUD,MAY,p62,1.0
hydUD,MAY,p63,1.0
hydUD,MAY,p64,1.0
hydUD,MAY,p65,1.0
hydUD,MAY,p66,1.0
hydUD,MAY,p67,1.0
hydUD,MAY,p68,1.0
hydUD,MAY,p69,1.0
hydUD,MAY,p7,1.168421
hydUD,MAY,p70,1.0
hydUD,MAY,p71,1.0
hydUD,MAY,p72,1.0
hydUD,MAY,p73,1.0
hydUD,MAY,p74,1.0
hydUD,MAY,p75,1.0
hydUD,MAY,p76,1.0
hydUD,MAY,p77,1.0
hydUD,MAY,p78,1.0
hydUD,MAY,p79,1.0
hydUD,MAY,p8,1.0
hydUD,MAY,p80,1.0
hydUD,MAY,p81,1.0
hydUD,MAY,p82,1.0
hydUD,MAY,p83,1.0
hydUD,MAY,p84,1.0
hydUD,MAY,p85,1.0
hydUD,MAY,p86,1.0
hydUD,MAY,p87,1.0
hydUD,MAY,p88,1.0
hydUD,MAY,p89,1.0
hydUD,MAY,p9,0.92318
hydUD,MAY,p90,1.0
hydUD,MAY,p91,1.0
hydUD,MAY,p92,1.0
hydUD,MAY,p93,1.0
hydUD,MAY,p94,1.0
hydUD,MAY,p95,1.0
hydUD,MAY,p96,1.0
hydUD,MAY,p97,1.0
hydUD,MAY,p98,1.0
hydUD,MAY,p99,1.0
hydUD,JUN,p1,0.950532
hydUD,JUN,p10,1.0
hydUD,JUN,p100,1.0
hydUD,JUN,p101,1.0
hydUD,JUN,p102,1.0
hydUD,JUN,p103,1.0
hydUD,JUN,p104,1.0
hydUD,JUN,p105,1.0
hydUD,JUN,p106,1.0
hydUD,JUN,p107,1.0
hydUD,JUN,p108,1.0
hydUD,JUN,p109,1.0
hydUD,JUN,p11,1.0
hydUD,JUN,p110,1.0
hydUD,JUN,p111,1.0
hydUD,JUN,p112,1.0
hydUD,JUN,p113,1.0
hydUD,JUN,p114,1.0
hydUD,JUN,p115,1.0
hydUD,JUN,p116,1.0
hydUD,JUN,p117,1.0
hydUD,JUN,p118,1.0
hydUD,JUN,p119,1.0
hydUD,JUN,p12,1.0
hydUD,JUN,p120,1.0
hydUD,JUN,p121,1.0
hydUD,JUN,p122,1.0
hydUD,JUN,p123,1.0
hydUD,JUN,p124,1.0
hydUD,JUN,p125,1.0
hydUD,JUN,p126,1.0
hydUD,JUN,p127,1.0
hydUD,JUN,p128,1.0
hydUD,JUN,p129,1.0
hydUD,JUN,p13,1.0
hydUD,JUN,p130,1.0
hydUD,JUN,p131,1.0
hydUD,JUN,p132,1.0
hydUD,JUN,p133,1.0
hydUD,JUN,p134,1.0
hydUD,JUN,p135,1.0
hydUD,JUN,p136,1.0
hydUD,JUN,p137,1.0
hydUD,JUN,p138,1.0
hydUD,JUN,p139,1.0
hydUD,JUN,p14,0.991514
hydUD,JUN,p140,1.0
hydUD,JUN,p141,1.0
hydUD,JUN,p142,1.0
hydUD,JUN,p143,1.0
hydUD,JUN,p144,1.0
hydUD,JUN,p145,1.0
hydUD,JUN,p146,1.0
hydUD,JUN,p147,1.0
hydUD,JUN,p148,1.0
hydUD,JUN,p149,1.0
hydUD,JUN,p15,1.164834
hydUD,JUN,p150,1.0
hydUD,JUN,p151,1.0
hydUD,JUN,p152,1.0
hydUD,JUN,p153,1.0
hydUD,JUN,p154,1.0
hydUD,JUN,p155,1.0
hydUD,JUN,p156,1.0
hydUD,JUN,p157,1.0
hydUD,JUN,p158,1.0
hydUD,JUN,p159,1.0
hydUD,JUN,p16,1.005758
hydUD,JUN,p160,1.0
hydUD,JUN,p161,1.0
hydUD,JUN,p162,1.0
hydUD,JUN,p163,1.0
hydUD,JUN,p164,1.0
hydUD,JUN,p165,1.0
hydUD,JUN,p166,1.0
hydUD,JUN,p167,1.0
hydUD,JUN,p168,1.0
hydUD,JUN,p169,1.0
hydUD,JUN,p17,1.158301
hydUD,JUN,p170,1.0
hydUD,JUN,p171,1.0
hydUD,JUN,p172,1.0
hydUD,JUN,p173,1.0
hydUD,JUN,p174,1.0
hydUD,JUN,p175,1.0
hydUD,JUN,p176,1.0
hydUD,JUN,p177,1.0
hydUD,JUN,p178,1.0
hydUD,JUN,p179,1.0
hydUD,JUN,p18,1.0
hydUD,JUN,p180,1.0
hydUD,JUN,p181,1.0
