r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p51045,0,0,0,0,0,0,0,0,0,0,0,0.002248831,0.005,0.005,0.006,0.007,0.014,0.023,0.032,0.042,0.052
p51051,0.00025,0.0005,0.002,0.003,0.004,0.011,0.024,0.017372501,0.022280545,0.029468785,0.044482295,0.069713767,0.089,0.099,0.112,0.128,0.147,0.169,0.197,0.227,0.269
p51063,0.00025,0.0005,0.002,0.003,0.005,0.016,0.03,0.024525884,0.027585436,0.037108841,0.056714926,0.085455585,0.107,0.117,0.129,0.144,0.162,0.186,0.213,0.256,0.338
p51067,0.006873643,0.013747285,0.067,0.085,0.218,0.539,0.943,0.651248956,0.935560226,1.444698662,2.304085313,2.901623944,3.051897317,3.172677038,3.33764446,3.531088402,3.723550395,3.919940184,4.176228858,4.516965142,5.156213904
p51071,0.00025,0.0005,0.002,0.003,0.004,0.011,0.024,0.023503973,0.035012284,0.049114642,0.068947557,0.103446234,0.118,0.124,0.142,0.161,0.186,0.211,0.243,0.289,0.396
p51077,0.0005,0.001,0.005,0.004,0.004,0.011,0.018,0.026569708,0.032890328,0.04365746,0.06338727,0.101197403,0.129,0.149,0.171,0.195,0.217,0.243,0.292,0.399,0.596
p51089,0.00075,0.0015,0.007,0.007,0.012,0.033,0.07,0.064380447,0.080634352,0.104777903,0.141231286,0.294596884,0.419,0.459,0.51,0.573,0.652,0.735,0.85,0.989,1.162
p51105,0.002,0.004,0.02,0.025,0.046,0.115,0.176,0.182922221,0.439245021,1.318455284,2.743445533,3.241690144,3.338,3.406,3.503,3.648,3.785,3.957,4.115,4.291,4.47
p51121,0.00325,0.0065,0.032,0.023,0.032,0.081,0.161,0.155330601,0.217500554,0.300145036,0.444822948,0.673524938,0.805,0.864,0.953,1.042,1.138,1.239,1.37,1.609,1.964
p51125,0.004,0.008,0.039,0.062,0.079,0.178,0.316,0.28715723,0.318293493,1.068516327,2.564404297,3.296786507,3.559,3.744,3.915,4.071,4.227,4.411,4.665,4.931,5.323
p51141,0.00025,0.0005,0.002,0.001,0.003,0.007,0.015,0.013284854,0.015914675,0.02182873,0.031137606,0.044976624,0.056,0.064,0.076,0.091,0.11,0.134,0.162,0.228,0.316
p51155,0.0045,0.009,0.044,0.053,0.146,0.371,0.67,0.407742829,0.460464587,0.530438136,0.696147914,0.947882342,1.018,1.04,1.065,1.095,1.131,1.195,1.284,1.529,1.938
p51161,0.011443075,0.022886151,0.112,0.089,0.18,0.532,1.091,0.781599457,0.995288993,1.318234969,1.921118296,2.959634324,3.421602559,3.498874078,3.566794267,3.655385818,3.795163598,3.986619783,4.493068148,5.315985219,6.500651122
p51167,0.001,0.002,0.01,0.009,0.016,0.046,0.102,0.062336623,0.082756308,0.106960776,0.141231286,0.17091117,0.181,0.197,0.222,0.258,0.3,0.336,0.376,0.421,0.547
p51169,0.0005,0.001,0.005,0.004,0.008,0.021,0.039,0.025547796,0.029707393,0.039291714,0.055602869,0.091077663,0.113,0.126,0.143,0.168,0.198,0.237,0.28,0.371,0.527
p51173,0.00125,0.0025,0.012,0.013,0.033,0.097,0.172,0.12160751,0.131561311,0.142978181,0.162360376,0.252993508,0.298,0.322,0.348,0.379,0.413,0.447,0.493,0.633,0.853
p51185,0.00175,0.0035,0.017,0.015,0.019,0.05,0.098,0.076643389,0.092305113,0.111326522,0.156800089,0.264237663,0.305,0.355,0.411,0.475,0.532,0.593,0.649,0.72,1.168
p51191,0.0025,0.005,0.025,0.031,0.03,0.076,0.12,0.214601489,0.254634795,0.782559966,3.554135357,4.345866252,4.647,4.881,5.081,5.349,5.652,5.917,6.208,6.574,7.036
p51195,0.00225,0.0045,0.022,0.025,0.033,0.093,0.157,0.18190031,0.204768814,0.243390338,0.308039892,0.739865458,1.099,1.133,1.241,1.397,1.592,1.859,2.101,2.357,2.743
p51197,0.001,0.002,0.01,0.009,0.011,0.027,0.048,0.041898386,0.056231851,0.081857737,0.132334827,0.25749117,0.389,0.415,0.462,0.535,0.637,0.798,0.986,1.184,1.532
p51520,0.0095,0.019,0.093,0.175,0.231,0.483,0.854,0.527306515,0.712977425,1.039047542,2.239683544,2.645749881,2.732,2.851,2.974,3.093,3.23,3.373,3.524,3.678,3.887
p51640,0.001,0.002,0.01,0.01,0.028,0.067,0.129,0.084818684,0.10079294,0.111326522,0.134558942,0.211390131,0.244,0.251,0.258,0.265,0.274,0.291,0.33,0.417,0.522
p51680,0.02075,0.0415,0.204,0.207,0.584,1.779,3.259,1.897690308,2.021163684,2.243993431,2.548835493,3.960191705,4.3,4.39,4.484,4.63,4.845,5.101,5.428,6.462,8.032
p51690,0.005,0.01,0.049,0.056,0.137,0.338,0.668,0.494605336,0.594147854,1.414501696,2.826849836,3.36762469,3.405,3.465,3.549,3.631,3.735,3.839,3.978,4.205,4.513
p51720,0.00025,0.0005,0.002,0.001,0.002,0.005,0.007,0.012262942,0.014853696,0.01855442,0.024465262,0.058469611,0.097,0.102,0.112,0.132,0.156,0.182,0.214,0.245,0.285
p51750,0.002,0.004,0.02,0.019,0.046,0.136,0.259,0.183944133,0.250390882,0.355808297,0.49486553,0.644290133,0.678,0.695,0.721,0.736,0.75,0.777,0.834,0.936,1.094
p51770,0.011806925,0.023613849,0.116,0.092,0.186,0.548,1.125,0.80645156,1.026935669,1.360150187,1.982203075,3.053740247,3.530397441,3.610125922,3.680205733,3.771614182,3.915836402,4.113380217,4.635931852,5.485014781,6.707348878
p51775,0.01375,0.0275,0.135,0.166,0.555,1.154,2.064,1.224250398,1.785626498,3.202274672,5.978420425,8.462351724,9.211,9.397,9.594,9.77,9.947,10.167,10.961,12.268,13.969
p42023,0.014,0.028,0.077,0.095,0.141,0.182,0.229,0.243215021,0.256756751,0.267401941,0.2791264,0.290099222,0.267,0.273,0.28,0.288,0.297,0.473,0.674,0.968,1.294
p42027,0.36375,0.7275,2.002,2.468,3.353,4.169,5.039,5.170873968,5.494806676,5.821722257,6.180814866,8.506203932,10.787,10.858,12.118,14.406,17.449,20.832,24.441,28.416,32.642
p42035,0.122,0.244,0.672,0.771,0.994,1.233,1.472,1.477684537,1.543723443,1.602228773,1.654741367,1.898013514,2.117,2.137,2.328,2.54,2.958,3.415,3.898,4.421,4.973
p42047,0.08175,0.1635,0.45,0.533,0.729,0.922,1.126,1.164979511,1.222247015,1.273706388,1.322236214,1.368413772,1.251,1.276,1.302,1.33,1.364,2.441,3.673,5.024,6.485
p42105,0.04875,0.0975,0.268,0.367,0.529,0.676,0.839,0.851252572,0.952758524,1.175477104,1.851575522,2.772808843,3.425,4.286,5.213,6.18,7.18,8.223,9.298,10.446,11.685
p42055,0.348,0.696,1.916,2.812,3.832,4.769,5.727,5.612339888,5.886307673,6.840032505,8.06130388,11.45667044,16.225,17.644,20.668,24.57,30.496,36.997,44.212,51.969,60.096
p42057,0.02375,0.0475,0.131,0.162,0.237,0.306,0.384,0.405699005,0.426513281,0.446397526,0.465952038,0.48687195,0.657,0.667,0.676,0.687,0.91,1.165,1.443,1.943,2.503
p24001,0.43475,0.8695,2.785,7.563,9.586,11.012,12.882,15.32765586,15.93271131,17.02422643,22.2022254,28.52529908,29.276,29.276,29.276,29.794,31.43,31.503,31.686,31.994,32.53
p24021,1.46725,2.9345,9.401,22.202,28.039,32.381,38.059,44.4848448,46.25441047,50.93952403,56.5870393,69.40455224,69.82,69.82,69.82,70.968,74.583,74.945,75.547,76.455,77.563
p24023,0.21325,0.4265,1.366,3.938,4.957,5.67,6.619,7.942298909,8.249106373,8.524119015,10.39440024,13.28497019,13.672,13.672,13.672,13.887,14.736,14.813,14.947,15.098,15.375
p24043,1.21075,2.4215,7.757,16.071,20.291,23.593,27.852,31.7916777,33.01870604,34.06809871,41.95792459,51.59380931,51.826,51.826,51.826,52.575,55.055,55.11,55.388,55.873,56.548
p42001,0.19075,0.3815,1.05,1.254,1.854,2.365,2.928,2.900185834,3.360118313,3.963005908,5.791594786,8.832284453,11.022,13.725,16.642,19.664,22.745,25.893,29.13,32.475,35.907
p42009,0.101,0.202,0.556,0.676,0.942,1.203,1.487,1.560459397,1.645577361,1.725561096,1.788188252,2.861637674,3.658,4.109,5.048,6.067,7.121,8.238,9.388,10.587,11.787
p42011,0.914,1.828,5.031,5.889,9.478,12.011,14.755,13.02222272,17.92310662,25.87359352,38.56058933,55.26277738,66.918,83.88,101.989,120.708,139.858,159.536,179.618,200.448,221.999
p42013,0.28475,0.5695,1.567,1.827,2.428,3.025,3.647,3.747350759,3.891668447,4.003389058,4.084586722,4.149093524,3.714,3.714,3.718,3.734,3.759,3.787,3.818,3.857,3.907
p42015,0.11775,0.2355,0.648,0.784,1.096,1.388,1.708,1.794477211,1.874748677,2.202518844,2.628903624,3.183220533,3.404,3.94,4.519,5.127,5.761,6.409,7.062,7.796,8.606
p42017,1.6475,3.295,9.069,12.203,21.518,35.671,55.022,55.48572588,69.36464006,86.39047277,107.2679419,132.2312733,139.256,151.211,164.887,179.571,195.429,211.865,229.174,247.185,268.91
p42021,0.31375,0.6275,1.727,2.1,2.86,3.602,4.38,4.551595386,4.844426971,5.079545441,5.246686675,5.444420283,4.895,4.895,4.897,4.907,4.927,4.953,4.997,5.066,5.184
p42025,0.147,0.294,0.809,0.969,1.342,1.688,2.063,2.117401356,2.201529997,2.270187907,2.326424019,2.374765724,2.137,2.146,2.158,2.177,2.203,2.235,2.274,2.321,2.388
p42029,1.3135,2.627,7.23,9.47,16.452,25.978,38.843,41.19122291,51.28981354,64.1011567,79.98806255,99.32412665,105.608,116.71,128.824,141.662,154.988,168.79,183.009,198.384,215.724
p42031,0.09275,0.1855,0.511,0.607,0.823,1.036,1.255,1.283521285,1.348503434,1.397038712,1.430105779,1.456118188,1.307,1.311,1.318,1.327,1.34,1.355,1.373,1.395,1.744
p42033,0.20175,0.4035,1.111,1.287,1.691,2.1,2.519,2.574195954,2.672604367,2.749328527,2.803496631,2.86276209,2.559,2.559,2.561,2.568,2.582,2.601,2.624,2.663,2.726
p42037,0.19475,0.3895,1.072,1.226,1.568,1.933,2.289,2.262512839,2.351127939,2.425171889,2.484336166,2.532183907,2.276,2.284,2.296,2.313,2.337,2.367,2.404,2.447,2.498
p42039,0.1835,0.367,1.01,1.202,1.646,2.069,2.524,2.624269634,2.732019152,2.818089026,2.884676819,3.424969885,3.583,3.994,4.451,4.936,5.459,6.015,6.58,7.18,7.796
p42041,0.61025,1.2205,3.359,3.887,5.13,6.379,7.643,7.577476378,8.066618103,8.599428133,9.836147443,12.14256395,13.145,14.536,16.705,19.003,21.423,23.904,26.482,29.173,34.164
p42043,0.80125,1.6025,4.41,5.106,6.57,8.11,9.621,9.564073017,9.964708303,10.32498923,10.84033525,11.47241226,10.625,10.726,10.852,10.999,11.165,11.349,11.674,12.092,14.109
p42045,1.3785,2.757,7.588,9.702,15.938,23.877,35.111,38.59147916,48.39546471,60.39900412,74.98714056,92.46744039,98.144,109.103,120.846,133.057,145.504,158.332,171.507,185.165,200.766
p42049,0.75775,1.5155,4.171,4.784,6.139,7.585,9.015,9.116475626,9.464987518,9.736704959,9.921775861,10.1051229,9.023,9.023,9.026,9.036,9.056,9.089,9.133,9.244,9.413
p42053,0.0265,0.053,0.146,0.18,0.262,0.333,0.415,0.44146592,0.458342631,0.471500565,0.480408784,0.487996366,0.436,0.436,0.436,0.437,0.439,0.442,0.445,0.45,0.457
p42061,0.08275,0.1655,0.455,0.552,0.78,0.993,1.23,1.300893787,1.36335713,1.421050315,1.903842219,2.529935076,2.896,3.468,4.074,4.703,5.343,5.984,6.618,7.296,8.047
p42063,0.182,0.364,1.002,1.173,1.572,1.97,2.388,2.460763738,2.560140666,2.642367751,2.704523525,3.570019496,4.067,4.078,4.093,4.873,5.725,6.645,7.623,8.669,9.771
p42065,0.0935,0.187,0.515,0.614,0.84,1.055,1.284,1.333594966,1.385637675,1.438513299,1.48459659,1.507841305,1.35,1.35,1.351,1.361,1.382,1.395,1.41,1.43,1.454
p42067,0.04125,0.0825,0.227,0.276,0.395,0.504,0.626,0.655045497,0.689635903,0.722530959,1.090928281,1.589923643,2.129,2.561,3.03,3.537,4.252,5.022,5.82,6.662,7.538
p42069,0.61575,1.2315,3.389,3.982,5.162,6.378,7.584,7.552950494,7.848056571,8.0930016,8.618444622,9.28429952,8.681,8.714,8.758,8.814,8.895,9.03,9.364,9.727,10.15
p42071,1.158,2.316,6.374,7.417,9.773,12.157,14.579,14.58166021,15.16562399,15.66757086,16.07478929,16.43333384,14.808,14.886,15,15.153,15.338,15.556,15.805,16.074,19.105
p42073,0.28325,0.5665,1.559,2.064,2.631,3.258,3.861,3.864870622,4.012619974,4.901641293,6.017342432,7.568441331,7.429,7.431,7.433,7.438,7.445,7.457,7.509,8.963,11.17
p42075,0.25725,0.5145,1.416,1.731,2.716,3.453,4.259,3.830125619,4.908085669,6.645756809,9.795001321,14.11029123,16.968,20.996,25.288,29.73,34.372,39.157,44.093,49.247,55.082
p42077,1.06025,2.1205,5.836,6.878,8.711,10.704,12.582,12.36308958,12.88452062,13.90926667,15.20516043,16.69082501,15.618,15.656,15.72,15.802,15.903,16.076,16.434,16.933,18.935
p42079,0.85775,1.7155,4.721,5.553,7.986,10.012,12.122,11.14394874,13.37363162,16.40101619,20.43516624,25.65016842,28.156,33.141,38.427,43.842,49.368,54.992,60.952,67.069,73.45
p42081,0.40175,0.8035,2.211,2.585,3.46,4.427,5.292,4.77437217,5.3664283,6.109861491,7.040435213,8.217229126,8.949,10.117,11.386,12.744,14.553,16.419,18.317,20.253,22.202
p42083,0.08475,0.1695,0.467,0.557,0.77,0.971,1.189,1.237535252,1.286966692,1.328278213,1.360046164,1.389777668,1.25,1.255,1.264,1.275,1.289,1.306,1.326,1.552,1.839
p42085,0.348,0.696,1.916,2.193,2.781,3.425,4.042,4.053924314,4.246035203,4.367928847,4.450453597,4.501035603,4.007,4.007,4.007,4.01,4.014,4.022,4.037,4.056,4.079
p42087,0.08425,0.1685,0.464,0.559,0.779,0.986,1.208,1.261039225,1.312430171,1.354472688,1.388959656,1.445998448,1.784,1.79,1.798,1.811,2.277,2.818,3.408,4.054,4.75
p42089,0.39475,0.7895,2.173,2.559,3.904,4.935,6.045,5.370146779,6.788139238,8.731491948,11.76890315,15.71932994,18.111,22.03,26.2,30.475,34.861,39.375,43.995,48.621,53.863
p42091,2.6655,5.331,14.672,19.368,32.994,54.322,83.052,82.04828064,101.7743445,125.1648456,153.3538235,186.5888961,194.002,208.32,224.502,242.342,261.339,281.129,301.55,323.382,348.688
p42093,0.06275,0.1255,0.345,0.435,0.538,0.657,0.767,0.748039475,0.777697102,0.803297259,0.978610486,1.186258447,1.157,1.16,1.163,1.167,1.174,1.183,1.197,1.292,1.402
p42095,0.65125,1.3025,3.585,4.445,6.351,8.002,9.743,9.2953102,10.51535605,12.13459094,14.49455577,17.56112267,18.416,20.724,23.175,25.725,28.356,31.094,33.883,36.859,41.024
p42097,0.31,0.62,1.706,1.951,2.468,3.038,3.581,3.568516185,3.739948548,3.893153973,4.027871796,4.164835342,3.767,3.774,3.785,3.803,3.828,3.859,3.913,3.989,4.081
p42099,0.074,0.148,0.407,0.5,0.711,0.898,1.104,1.141475538,1.195722557,1.257334841,1.323348271,1.392026499,1.275,1.278,1.285,1.295,1.308,1.328,1.36,1.399,1.432
p42101,4.554,9.108,25.067,30.578,44.498,63.505,87.126,90.27364913,102.8310789,117.9908336,136.3804918,158.25025,159.597,170.347,182.746,196.224,210.3,224.85,239.54,254.553,271.573
p42103,0.1305,0.261,0.718,0.972,1.867,2.709,3.829,3.983412397,5.553160483,7.608403797,10.26206542,13.59418447,15.355,18.084,20.934,23.898,26.964,30.188,33.465,36.837,40.322
p42107,0.31775,0.6355,1.749,2.079,2.85,3.574,4.345,4.400352432,4.57493848,4.723737144,4.849682193,4.958672748,4.467,4.49,4.517,4.557,4.612,4.681,4.763,4.851,4.952
p42109,0.1015,0.203,0.559,0.648,0.839,1.038,1.233,1.217097015,1.265747126,1.311906665,1.361158222,1.417888058,1.297,1.302,1.31,1.32,1.334,1.351,1.378,1.402,1.431
p42111,0.16625,0.3325,0.915,1.078,1.462,1.832,2.226,2.306455049,2.394628049,2.463372166,2.5121376,2.550174556,2.282,2.282,2.285,2.293,2.309,2.33,2.348,2.37,2.402
p42113,0.0195,0.039,0.107,0.132,0.192,0.245,0.305,0.322924145,0.335269146,0.344893932,0.352522186,0.359812989,0.324,0.325,0.326,0.327,0.33,0.333,0.338,0.344,0.352
p42115,0.07725,0.1545,0.425,0.526,0.759,0.966,1.199,1.266148784,1.331527781,1.379575728,2.048409677,2.948217675,3.573,4.389,5.291,6.243,7.242,8.274,9.361,10.444,11.635
p42117,0.13425,0.2685,0.739,0.956,1.241,1.528,1.817,1.847616627,1.996761182,2.5212183,3.184932309,4.050144952,4.252,4.574,4.912,5.261,5.614,5.969,6.491,7.156,7.926
p42119,0.12675,0.2535,0.698,0.814,1.048,1.289,1.532,1.536955424,1.631784643,1.723378223,1.818213801,1.928372735,1.772,1.778,1.785,1.795,1.807,1.825,1.859,1.908,1.966
p42121,0.119,0.238,0.655,0.772,1.045,1.31,1.592,1.649365728,1.712418995,1.761578501,1.797084711,1.827175332,1.635,1.635,1.637,1.642,1.652,1.666,1.684,1.704,1.731
p42123,0.086,0.172,0.473,0.572,0.81,1.027,1.267,1.33563879,1.386698653,1.426507497,1.454571041,1.476357669,1.321,1.321,1.322,1.327,1.334,1.346,1.361,1.379,1.404
p42127,0.12,0.24,0.661,0.801,1.116,1.412,1.732,1.774038974,1.850346175,1.907830991,1.960557144,2.008206242,1.816,1.825,1.837,1.85,1.87,1.892,1.918,1.951,1.991
p42131,0.05075,0.1015,0.279,0.336,0.467,0.588,0.721,0.754170946,0.783001994,0.805480132,0.822922454,0.836565198,0.749,0.749,0.75,0.753,0.759,0.766,0.775,0.787,0.804
p42133,0.99,1.98,5.449,6.799,11.399,14.803,18.746,15.62809794,21.18243199,28.89578117,40.38769959,55.49328257,65.166,79.868,95.509,111.739,128.467,145.68,163.199,180.908,199.296
p11001,1.9905,3.981,12.753,26.057,51.778,95.971,153.125,155.3265138,161.3238742,166.1428288,169.684386,172.1795103,153.575,153.575,153.58,153.632,153.845,154.1,154.479,154.928,155.349
p24003,2.957,5.914,18.945,48.236,85.973,98.31,114.884,99.02836796,117.1235178,139.2585651,170.4706105,206.4438266,205.015,205.015,205.015,206.474,215.402,215.491,215.927,217.461,220.369
p24005,5.314874571,10.62974914,34.052,86.082,136.329,156.326,183.016,170.2235127,192.2508192,219.6146584,251.7122973,286.1302819,274.5525572,274.5525572,274.5525572,275.6347856,283.634613,283.8921169,284.3074458,285.2555823,287.4947982
p24009,0.5885,1.177,3.77,8.984,11.224,13.008,15.347,17.73017062,18.40797371,18.93642316,19.32533299,19.93363956,17.816,17.816,17.816,17.816,17.816,17.816,17.82,18.092,18.597
p24011,0.196,0.392,1.256,3.134,5.898,6.747,7.883,6.411474956,7.730287978,9.497680367,12.18703672,15.33253097,15.583,15.583,15.583,15.683,16.375,16.381,16.428,16.634,17.021
p24013,0.85375,1.7075,5.47,14.173,22.091,25.296,29.576,28.75864332,32.27496024,37.18305846,44.88374754,56.44116491,57.366,57.366,57.366,57.779,60.906,61.082,61.568,62.233,63.582
p24015,0.53475,1.0695,3.426,8.802,10.945,12.527,14.656,17.71586386,18.39312001,18.92114305,19.27862658,19.49286865,17.336,17.336,17.336,17.336,17.336,17.336,17.336,17.336,17.336
p24017,1.03675,2.0735,6.642,15.004,18.755,21.778,25.724,29.68142972,30.81611506,31.73133318,32.4309291,33.46373235,29.899,29.899,29.899,29.899,29.899,29.899,29.922,30.304,31.011
p24019,0.28475,0.5695,1.824,4.221,7.235,8.317,9.758,8.526832488,10.07292809,11.92612657,14.04528459,16.42096526,16.142,16.142,16.142,16.142,16.697,16.697,16.698,16.875,17.229
p24025,1.4005,2.801,8.973,22.478,39.445,45.128,52.751,45.93085007,53.62396583,63.28257933,74.11195141,85.56690192,82.935,82.935,82.935,83.394,85.932,85.962,86.127,86.566,87.341
p24027,1.4885,2.977,9.537,24.74,41.682,47.692,55.716,51.07617624,59.03495521,68.36321621,80.44511813,94.15069053,91.931,91.931,91.931,92.277,95.676,95.715,95.849,96.334,97.286
p24029,0.18425,0.3685,1.18,2.618,4.123,4.751,5.577,5.289415743,6.029539745,6.908793004,7.851125037,8.958218999,8.607,8.607,8.607,8.607,8.904,8.904,8.904,8.931,9.022
p24031,4.334,8.668,27.767,76.71,98.806,113.122,132.133,155.3745436,162.850622,175.7190926,197.3801748,226.7620163,219.316,219.316,219.316,220.478,228.368,229.506,231.479,233.943,236.775
p24033,4.22075,8.4415,27.042,69.339,90.028,103.451,121.167,139.9058639,147.050533,159.0048341,179.6406356,206.8171326,200.294,200.294,200.294,201.383,208.999,210.188,211.992,214.1,216.838
p24035,0.30725,0.6145,1.969,4.613,5.77,6.653,7.815,9.209469605,9.564719479,9.856762973,10.86813668,12.08521875,11.445,11.445,11.445,11.553,11.86,11.86,11.913,12.085,12.322
p24037,0.55375,1.1075,3.548,9.113,11.401,13.102,15.371,18.24214846,18.94058482,19.54435329,20.16938453,20.93999152,18.862,18.862,18.862,18.862,18.862,18.862,18.918,19.21,19.62
p24039,0.1225,0.245,0.785,3.189,4.667,5.318,6.194,5.037003516,5.753685384,6.573722001,7.93008111,9.574398742,9.482,9.482,9.482,9.561,9.955,9.965,9.975,10.072,10.294
p24041,0.3745,0.749,2.399,5.307,7.564,8.737,10.278,11.00905638,11.96995731,12.949894,13.89404479,14.9232437,13.815,13.815,13.815,13.822,14.056,14.067,14.067,14.067,14.143
p24045,0.57575,1.1515,3.689,9.11,12.803,14.673,17.181,18.38010656,19.91137997,21.51330472,23.19862881,24.92154712,23.144,23.144,23.144,23.15,23.479,23.484,23.491,23.511,23.613
p24047,0.58,1.16,3.716,10.743,13.93,15.898,18.544,21.86380406,23.04020501,25.00481007,27.31880137,29.8251235,27.957,27.957,27.957,28.108,28.681,28.702,28.776,28.921,29.1
p24510,3.642875429,7.285750859,23.34,59.002,93.442,107.147,125.441,116.67313,131.7708962,150.5263826,172.526469,196.1169468,188.1814428,188.1814428,188.1814428,188.9232144,194.406387,194.5828831,194.8675542,195.5174177,197.0522018
p51001,0.00125,0.0025,0.012,0.016,0.015,0.037,0.055,0.091972067,0.105036853,0.135338125,0.191273868,0.292348053,0.478,0.583,0.696,0.825,1.021,1.324,1.655,1.969,2.562
p51131,0.00075,0.0015,0.007,0.009,0.01,0.024,0.039,0.063358535,0.073207504,0.091680665,0.319160465,0.443019742,0.535,0.585,0.647,0.744,0.851,0.956,1.063,1.189,1.346
p10001,0.99125,1.9825,11.522,13.02,21.181,23.081,29.151,26.8854789,30.01613741,35.34289653,43.70274261,56.31410595,56.825,56.825,57.02,58.055,60.05,63.749,68.58,74.93,83.453
p10003,2.26025,4.5205,26.273,25.608,35.663,37.363,46.692,46.54604101,48.98324669,51.79848455,57.46445257,65.91549067,62.327,62.327,62.327,62.426,63.23,64.824,67.318,71.386,79.034
p10005,1.18725,2.3745,13.801,18.217,29.923,35.577,48.38,43.75417783,50.05377381,59.8390972,73.39356235,90.43224817,90.247,90.247,90.57,91.852,95.225,100.065,105.852,113.034,123.053
p34001,5.448,10.896,30.613,28.633,32.718,39.675,49.288,51.04347507,53.33325777,58.07206151,70.88587298,86.13473179,86.352,86.352,86.356,88.675,92.797,97.676,103.518,110.277,118.654
p34003,18.40675,36.8135,103.431,125.637,174.912,234.913,300.719,311.0730333,335.7911478,368.5671895,406.2323334,446.3727494,417.624,417.624,417.663,418.114,424.534,438.137,461.51,490.008,522.646
p34005,8.77475,17.5495,49.307,69.161,99.567,126.051,155.227,154.6081097,164.4845286,178.2195736,197.9317552,226.2133015,217.114,217.114,217.133,217.928,222.384,235.343,253.091,274.259,298.749
p34007,12.13575,24.2715,68.193,75.129,100.524,129.972,164.109,166.858789,177.6183791,190.9642775,210.2266615,233.8143509,223.368,223.368,223.383,224.724,229.748,240.879,255.455,272.156,292.112
p34009,2.892,5.784,16.251,15.58,17.311,20.744,25.679,27.42811409,28.76100007,31.91360307,39.79497301,49.64294826,50.482,50.482,50.482,52.04,54.684,57.898,61.434,65.975,71.509
p34011,2.5725,5.145,14.455,16.823,23.144,28.018,34.434,33.19169693,37.79629137,44.37125921,54.58867221,66.37762547,66.156,66.156,66.156,67.067,69.861,73.707,78.279,83.456,89.511
p34013,17.50275,35.0055,98.352,108.337,143.523,186.694,239.895,248.6403506,270.1027976,294.6310986,322.5744815,352.487421,329.319,329.319,329.348,329.931,335.121,346.06,362.075,380.737,402.187
p34015,5.50575,11.0115,30.938,33.136,42.89,53.897,67.741,70.38622259,74.6652877,82.1382362,94.04446772,108.6691446,106.287,106.287,106.287,107.764,111.193,117.045,125.233,135.21,146.988
p34017,15.97675,31.9535,89.777,90.19,112.03,143.733,184.586,195.2025361,210.9002078,227.957426,244.9150671,260.9071445,239.644,239.644,239.699,240.279,242.929,247.475,255.55,265.157,276.457
p34019,2.34975,4.6995,13.204,15.866,24.042,30.192,36.89,34.10017657,39.06840437,45.30880316,53.2742204,63.24500364,62.119,62.119,62.122,62.384,64.92,68.78,73.506,78.512,84.03
p34021,7.0565,14.113,39.652,47.916,67.341,91.397,116.483,118.5407528,128.2033143,142.086477,158.0266885,175.5651257,165.204,165.204,165.213,165.412,168.579,174.767,184.575,196.964,210.459
p34023,16.207,32.414,91.071,110.766,156.46,204.058,256.636,256.1473151,276.6182654,304.2019052,336.8099279,375.1050405,354.511,354.511,354.531,355.088,362.147,376.689,397.642,422.659,450.348
p34025,13.17525,26.3505,74.035,83.003,117.49,146.635,182.481,169.6373673,194.2046531,225.0956796,260.3381908,300.9689475,291.42,291.42,291.427,293.008,302.915,317.446,334.708,353.503,374.611
p34027,8.7095,17.419,48.941,56.252,81.267,102.782,127.4,121.6218171,137.8762535,159.1554524,184.6537902,214.4699051,207.522,207.522,207.526,208.496,215.356,225.958,239.083,253.326,269.071
p34029,8.90325,17.8065,50.029,64.751,95.025,116.488,143.531,131.6007863,153.1532803,181.9708408,220.9335499,270.3612308,270.614,270.614,270.614,273.773,286.193,304.481,326.164,350.167,377.767
p34031,9.61475,19.2295,54.027,63.042,85.819,109.326,137.829,141.1648593,153.0567312,168.3900965,186.6732864,206.6282307,194.43,194.43,194.447,194.894,198.629,205.384,214.92,226.201,238.832
p34033,1.01675,2.0335,5.713,5.387,6.114,7.396,9.191,9.616190522,10.07823298,11.11846356,15.25742713,20.07081827,21.011,21.011,21.011,21.831,23.158,24.81,26.615,28.825,31.601
p34035,6.50125,13.0025,36.532,46.222,64.087,82.419,103.514,103.0802484,111.8154433,124.463052,138.7658549,155.333516,146.94,146.94,146.947,147.342,150.505,156.355,166.275,178.394,192.119
p34037,2.42775,4.8555,13.642,16.184,22.3,26.622,32.404,30.16479403,33.5438903,41.34907156,51.22025043,64.17714417,65.28,65.28,65.28,66.554,69.63,74.017,79.368,85.652,92.694
p34039,12.44075,24.8815,69.907,81.477,112.504,149.314,191.029,196.4870793,212.2508332,231.8691344,254.5176825,280.1695079,262.631,262.631,262.648,262.868,267.065,276.185,290.798,308.725,329.71
p34041,1.92775,3.8555,10.832,10.563,14.295,17.374,21.646,19.60026931,23.99296354,30.09526987,39.1299627,48.82212488,49.24,49.24,49.243,50.321,52.578,55.519,59.526,64.315,70.021
p36001,1.44925,2.8985,8.238,18.242,35.273,53.455,74.472,67.38077983,70.44047206,73.19827988,76.6685713,81.14794865,75.744,76.019,80.715,93.956,104.28,113.616,122.388,129.913,138.825
