r,szn,HDD-CDD,t,Value
p114,summ,hdd,2044,3.64347146562
p114,summ,hdd,2046,4.06412753156
p114,summ,hdd,2048,3.7959722599
p114,summ,hdd,2050,3.44468940113
p114,fall,cdd,2010,116.56433119399999
p114,fall,cdd,2012,123.335279451
p114,fall,cdd,2014,128.57883869399998
p114,fall,cdd,2016,135.466395073
p114,fall,cdd,2018,150.03596766799998
p114,fall,cdd,2020,149.298060462
p114,fall,cdd,2022,158.82387505100002
p114,fall,cdd,2024,161.922277176
p114,fall,cdd,2026,170.50761334799998
p114,fall,cdd,2028,171.26359154600001
p114,fall,cdd,2030,173.17633151
p114,fall,cdd,2032,166.73016962
p114,fall,cdd,2034,159.891146446
p114,fall,cdd,2036,161.856462759
p114,fall,cdd,2038,148.255606322
p114,fall,cdd,2040,153.43643482299998
p114,fall,cdd,2042,151.478619916
p114,fall,cdd,2044,159.18343984
p114,fall,cdd,2046,150.86340895
p114,fall,cdd,2048,155.58996597799998
p114,fall,cdd,2050,151.02899533299998
p114,fall,hdd,2010,193.895486185
p114,fall,hdd,2012,199.81057923900002
p114,fall,hdd,2014,201.20696906400002
p114,fall,hdd,2016,181.352441574
p114,fall,hdd,2018,174.32344076799998
p114,fall,hdd,2020,179.756281498
p114,fall,hdd,2022,166.48351697799998
p114,fall,hdd,2024,153.32312605
p114,fall,hdd,2026,146.685852665
p114,fall,hdd,2028,146.448427842
p114,fall,hdd,2030,138.909896208
p114,fall,hdd,2032,130.31231098
p114,fall,hdd,2034,133.530974798
p114,fall,hdd,2036,143.296355052
p114,fall,hdd,2038,145.501001101
p114,fall,hdd,2040,137.89129007399998
p114,fall,hdd,2042,139.367765625
p114,fall,hdd,2044,141.824814037
p114,fall,hdd,2046,140.108959685
p114,fall,hdd,2048,133.87102387
p114,fall,hdd,2050,133.524483093
p114,wint,cdd,2010,1.37591092341
p114,wint,cdd,2012,1.20965657721
p114,wint,cdd,2014,1.8293852093400003
p114,wint,cdd,2016,2.00351975975
p114,wint,cdd,2018,2.84420652518
p114,wint,cdd,2020,3.10534475384
p114,wint,cdd,2022,3.00164052079
p114,wint,cdd,2024,3.1006552487400003
p114,wint,cdd,2026,3.1563099308
p114,wint,cdd,2028,3.21876783867
p114,wint,cdd,2030,2.71637118606
p114,wint,cdd,2032,2.7646540775
p114,wint,cdd,2034,2.07721392074
p114,wint,cdd,2036,2.3412403560499997
p114,wint,cdd,2038,2.45791111275
p114,wint,cdd,2040,2.95447827921
p114,wint,cdd,2042,3.5688262050699997
p114,wint,cdd,2044,3.6687356997800005
p114,wint,cdd,2046,4.33321173146
p114,wint,cdd,2048,4.17810290756
p114,wint,cdd,2050,4.28456178951
p114,wint,hdd,2010,1902.55807816
p114,wint,hdd,2012,1934.57663571
p114,wint,hdd,2014,1919.00405837
p114,wint,hdd,2016,1895.16561229
p114,wint,hdd,2018,1841.85033335
p114,wint,hdd,2020,1827.44163388
p114,wint,hdd,2022,1809.54102454
p114,wint,hdd,2024,1798.60963187
p114,wint,hdd,2026,1785.083278
p114,wint,hdd,2028,1737.93332151
p114,wint,hdd,2030,1738.98322019
p114,wint,hdd,2032,1736.17954651
p114,wint,hdd,2034,1752.71374091
p114,wint,hdd,2036,1745.14301006
p114,wint,hdd,2038,1743.04747381
p114,wint,hdd,2040,1729.00935929
p114,wint,hdd,2042,1693.17680922
p114,wint,hdd,2044,1679.37566864
p114,wint,hdd,2046,1700.83040233
p114,wint,hdd,2048,1732.56547113
p114,wint,hdd,2050,1756.72874559
p115,spri,cdd,2010,16.025517591
p115,spri,cdd,2012,19.716669994700002
p115,spri,cdd,2014,22.9482607003
p115,spri,cdd,2016,25.0236602236
p115,spri,cdd,2018,25.118943681100003
p115,spri,cdd,2020,26.7346364815
p115,spri,cdd,2022,27.029753159899997
p115,spri,cdd,2024,29.647515464
p115,spri,cdd,2026,29.3967286935
p115,spri,cdd,2028,32.452209456700004
p115,spri,cdd,2030,34.306410160700004
p115,spri,cdd,2032,32.1661450808
p115,spri,cdd,2034,29.943096878899997
p115,spri,cdd,2036,28.481232127800002
p115,spri,cdd,2038,31.5929032411
p115,spri,cdd,2040,34.2193077862
p115,spri,cdd,2042,35.171155638
p115,spri,cdd,2044,35.9364221089
p115,spri,cdd,2046,35.2226674523
p115,spri,cdd,2048,36.1947813743
p115,spri,cdd,2050,33.3445976339
p115,spri,hdd,2010,768.104693426
p115,spri,hdd,2012,749.5721994710001
p115,spri,hdd,2014,744.896595821
p115,spri,hdd,2016,745.400755378
p115,spri,hdd,2018,755.228742919
p115,spri,hdd,2020,743.698180858
p115,spri,hdd,2022,759.589849003
p115,spri,hdd,2024,755.105970729
p115,spri,hdd,2026,761.634206345
p115,spri,hdd,2028,751.629594501
p115,spri,hdd,2030,742.3123371610001
p115,spri,hdd,2032,751.265967277
p115,spri,hdd,2034,749.416936525
p115,spri,hdd,2036,727.606862128
p115,spri,hdd,2038,713.390784397
p115,spri,hdd,2040,701.323116427
p115,spri,hdd,2042,674.2401586230001
p115,spri,hdd,2044,651.757121081
p115,spri,hdd,2046,629.105407132
p115,spri,hdd,2048,629.333855955
p115,spri,hdd,2050,628.006467988
p115,summ,cdd,2010,394.26903121099997
p115,summ,cdd,2012,420.70829429800006
p115,summ,cdd,2014,429.234290526
p115,summ,cdd,2016,450.579769869
p115,summ,cdd,2018,469.95244861
p115,summ,cdd,2020,473.594492455
p115,summ,cdd,2022,484.715784182
p115,summ,cdd,2024,493.177393371
p115,summ,cdd,2026,508.309478981
p115,summ,cdd,2028,512.400899246
p115,summ,cdd,2030,516.439670046
p115,summ,cdd,2032,505.353783042
p115,summ,cdd,2034,507.92422677900004
p115,summ,cdd,2036,508.530725029
p115,summ,cdd,2038,500.976713673
p115,summ,cdd,2040,507.55121969199996
p115,summ,cdd,2042,510.17729131
p115,summ,cdd,2044,514.343674747
p115,summ,cdd,2046,501.32880899099996
p115,summ,cdd,2048,509.39235087300005
p115,summ,cdd,2050,498.99697349900003
p115,summ,hdd,2010,24.6984666193
p115,summ,hdd,2012,20.8386819165
p115,summ,hdd,2014,19.5110997871
p115,summ,hdd,2016,16.6200768642
p115,summ,hdd,2018,14.352597362000001
p115,summ,hdd,2020,13.683136083499999
p115,summ,hdd,2022,14.030094421400001
p115,summ,hdd,2024,13.080468623800002
p115,summ,hdd,2026,10.1487156564
p115,summ,hdd,2028,9.64648372731
p115,summ,hdd,2030,10.0968594245
p115,summ,hdd,2032,12.1121288782
p115,summ,hdd,2034,13.3285810669
p115,summ,hdd,2036,13.46052429
p115,summ,hdd,2038,13.305957749500001
p115,summ,hdd,2040,11.6237856543
p115,summ,hdd,2042,10.4650058892
p115,summ,hdd,2044,11.0616843789
p115,summ,hdd,2046,11.7668961875
p115,summ,hdd,2048,11.6989258146
p115,summ,hdd,2050,10.4478502734
p115,fall,cdd,2010,68.62364176220001
p115,fall,cdd,2012,74.3447954382
p115,fall,cdd,2014,79.12728053100001
p115,fall,cdd,2016,89.1837561858
p115,fall,cdd,2018,99.1595260167
p115,fall,cdd,2020,95.7960030739
p115,fall,cdd,2022,102.76249267600001
p115,fall,cdd,2024,104.61106202100001
p115,fall,cdd,2026,110.79218366100001
p115,fall,cdd,2028,110.44065863200001
p115,fall,cdd,2030,113.46577958299999
p115,fall,cdd,2032,109.783368574
p115,fall,cdd,2034,105.88651636899999
p115,fall,cdd,2036,106.911364356
p115,fall,cdd,2038,97.7997507357
p115,fall,cdd,2040,103.673042139
p115,fall,cdd,2042,102.54421782200001
p115,fall,cdd,2044,108.557082673
p115,fall,cdd,2046,103.825458493
p115,fall,cdd,2048,105.632722232
p115,fall,cdd,2050,103.03721575899999
p115,fall,hdd,2010,240.264079786
p115,fall,hdd,2012,248.08153745599998
p115,fall,hdd,2014,252.36101876200001
p115,fall,hdd,2016,228.749327296
p115,fall,hdd,2018,219.74502381599999
p115,fall,hdd,2020,228.598395874
p115,fall,hdd,2022,213.34633675799998
p115,fall,hdd,2024,199.473803208
p115,fall,hdd,2026,191.10326874400002
p115,fall,hdd,2028,191.484382948
p115,fall,hdd,2030,182.07760859799998
p115,fall,hdd,2032,174.114273535
p115,fall,hdd,2034,173.38226822400003
p115,fall,hdd,2036,182.79043347299998
p115,fall,hdd,2038,185.94302656099998
p115,fall,hdd,2040,174.620528541
p115,fall,hdd,2042,174.70964179
p115,fall,hdd,2044,176.65179607299999
p115,fall,hdd,2046,177.08130506700002
p115,fall,hdd,2048,169.313173609
p115,fall,hdd,2050,168.140871202
p115,wint,cdd,2010,0.252253286384
p115,wint,cdd,2012,0.252253286384
p115,wint,cdd,2014,0.5478612808659999
p115,wint,cdd,2016,0.557502124646
p115,wint,cdd,2018,0.7881136175810001
p115,wint,cdd,2020,1.0511170275700001
p115,wint,cdd,2022,1.0511170275700001
p115,wint,cdd,2024,1.11810382239
p115,wint,cdd,2026,1.11810382239
p115,wint,cdd,2028,1.12619152593
p115,wint,cdd,2030,0.949112422102
p115,wint,cdd,2032,0.949112422102
p115,wint,cdd,2034,0.653504427621
p115,wint,cdd,2036,0.662490532842
p115,wint,cdd,2038,0.801940158019
p115,wint,cdd,2040,0.779383608256
p115,wint,cdd,2042,0.95316601029
p115,wint,cdd,2044,0.931288982996
p115,wint,cdd,2046,1.3926113374200002
p115,wint,cdd,2048,1.38452363387
p115,wint,cdd,2050,1.46798045678
p115,wint,hdd,2010,2000.88185826
p115,wint,hdd,2012,2032.69723105
p115,wint,hdd,2014,2004.44297106
p115,wint,hdd,2016,1979.39013
p115,wint,hdd,2018,1934.19386018
p115,wint,hdd,2020,1923.60525195
p115,wint,hdd,2022,1904.08398429
p115,wint,hdd,2024,1899.06323413
p115,wint,hdd,2026,1879.93383039
p115,wint,hdd,2028,1836.80366267
p115,wint,hdd,2030,1831.11901104
p115,wint,hdd,2032,1824.39610347
p115,wint,hdd,2034,1852.25040037
p115,wint,hdd,2036,1843.21293101
p115,wint,hdd,2038,1837.34131519
p115,wint,hdd,2040,1816.78485441
p115,wint,hdd,2042,1781.87774409
p115,wint,hdd,2044,1763.42301532
p115,wint,hdd,2046,1782.07559933
p115,wint,hdd,2048,1814.87076222
p115,wint,hdd,2050,1838.03501727
p116,spri,cdd,2010,15.7213527803
p116,spri,cdd,2012,19.0036069956
p116,spri,cdd,2014,22.647783677600003
p116,spri,cdd,2016,25.1095221676
p116,spri,cdd,2018,25.2517835031
p116,spri,cdd,2020,27.016840639699996
p116,spri,cdd,2022,27.800893542199997
p116,spri,cdd,2024,30.674846564699997
p116,spri,cdd,2026,30.170426055900002
p116,spri,cdd,2028,33.7210587661
p116,spri,cdd,2030,35.454371917399996
p116,spri,cdd,2032,33.3737470737
p116,spri,cdd,2034,30.8638290805
p116,spri,cdd,2036,29.0002128689
p116,spri,cdd,2038,31.597161244499997
p116,spri,cdd,2040,34.6672108041
p116,spri,cdd,2042,35.7615670553
p116,spri,cdd,2044,36.4121072144
p116,spri,cdd,2046,36.0411317021
p116,spri,cdd,2048,36.4398808038
p116,spri,cdd,2050,32.9366538887
p116,spri,hdd,2010,698.8228574839999
p116,spri,hdd,2012,686.9866116009999
p116,spri,hdd,2014,683.768861861
p116,spri,hdd,2016,683.309320052
p116,spri,hdd,2018,692.302495617
p116,spri,hdd,2020,676.293451
p116,spri,hdd,2022,691.076413825
p116,spri,hdd,2024,688.825314232
p116,spri,hdd,2026,697.513097242
p116,spri,hdd,2028,685.144963631
p116,spri,hdd,2030,675.171549036
p116,spri,hdd,2032,677.8022233180001
p116,spri,hdd,2034,674.326375515
p116,spri,hdd,2036,655.6788154019999
p116,spri,hdd,2038,642.978295491
p116,spri,hdd,2040,633.8271536459999
p116,spri,hdd,2042,607.701489202
p116,spri,hdd,2044,586.057383735
p116,spri,hdd,2046,564.648751762
p116,spri,hdd,2048,566.819040804
p116,spri,hdd,2050,565.9082784430001
p116,summ,cdd,2010,393.584713725
p116,summ,cdd,2012,423.185971706
p116,summ,cdd,2014,428.710845572
p116,summ,cdd,2016,447.06654862
p116,summ,cdd,2018,462.301434529
p116,summ,cdd,2020,471.59133816599996
p116,summ,cdd,2022,484.325134175
p116,summ,cdd,2024,490.88083496300004
p116,summ,cdd,2026,502.02734801800005
p116,summ,cdd,2028,510.678134345
p116,summ,cdd,2030,514.4186538380001
p116,summ,cdd,2032,497.082711379
p116,summ,cdd,2034,494.882290263
p116,summ,cdd,2036,493.54499677800004
p116,summ,cdd,2038,489.225229908
p116,summ,cdd,2040,491.426644406
p116,summ,cdd,2042,497.086308985
p116,summ,cdd,2044,504.268124784
p116,summ,cdd,2046,495.909736044
p116,summ,cdd,2048,503.686813677
p116,summ,cdd,2050,489.857734871
p116,summ,hdd,2010,19.5962401301
p116,summ,hdd,2012,16.8191036594
p116,summ,hdd,2014,15.6557838432
p116,summ,hdd,2016,13.492319822999999
p116,summ,hdd,2018,11.6603299297
p116,summ,hdd,2020,10.7086266894
p116,summ,hdd,2022,10.7843829626
p116,summ,hdd,2024,10.015418496599999
p116,summ,hdd,2026,7.656070753839999
p116,summ,hdd,2028,6.992482960219999
p116,summ,hdd,2030,7.50555025386
p116,summ,hdd,2032,9.18456131384
p116,summ,hdd,2034,10.2233518489
p116,summ,hdd,2036,10.759703881300002
p116,summ,hdd,2038,10.5261174604
p116,summ,hdd,2040,9.038985696360001
p116,summ,hdd,2042,8.316106710780002
p116,summ,hdd,2044,8.63736326043
p116,summ,hdd,2046,9.12111000181
p116,summ,hdd,2048,8.70885189728
p116,summ,hdd,2050,7.6786945926
p116,fall,cdd,2010,64.8543792402
p116,fall,cdd,2012,71.8243815066
p116,fall,cdd,2014,77.6912192118
p116,fall,cdd,2016,84.7847427609
p116,fall,cdd,2018,94.8615811106
p116,fall,cdd,2020,94.9893043859
p116,fall,cdd,2022,101.414705061
p116,fall,cdd,2024,103.043701057
p116,fall,cdd,2026,108.74911659799999
p116,fall,cdd,2028,108.788085144
p116,fall,cdd,2030,111.467049494
p116,fall,cdd,2032,107.05624684700001
p116,fall,cdd,2034,102.823976552
p116,fall,cdd,2036,102.66287078200001
p116,fall,cdd,2038,92.9080695084
p116,fall,cdd,2040,96.5121257897
p116,fall,cdd,2042,96.8519019896
p116,fall,cdd,2044,102.72168145399999
p116,fall,cdd,2046,99.46921984709999
p116,fall,cdd,2048,102.344801494
p116,fall,cdd,2050,99.6505737045
p116,fall,hdd,2010,231.331931013
p116,fall,hdd,2012,239.03419436599998
p116,fall,hdd,2014,243.311787218
p116,fall,hdd,2016,221.44015156
p116,fall,hdd,2018,211.81615101900002
p116,fall,hdd,2020,218.359939392
p116,fall,hdd,2022,203.459699871
p116,fall,hdd,2024,189.839090363
p116,fall,hdd,2026,182.27133502400002
p116,fall,hdd,2028,182.45356451700002
p116,fall,hdd,2030,173.570418627
p116,fall,hdd,2032,164.83169901600002
p116,fall,hdd,2034,163.04473153200001
p116,fall,hdd,2036,172.93628021
p116,fall,hdd,2038,177.70160833900002
p116,fall,hdd,2040,168.518541015
p116,fall,hdd,2042,167.467495637
p116,fall,hdd,2044,170.473863034
p116,fall,hdd,2046,168.70157299299998
p116,fall,hdd,2048,160.838335172
p116,fall,hdd,2050,159.917714948
p116,wint,cdd,2010,0.265103563142
p116,wint,cdd,2012,0.265103563142
p116,wint,cdd,2014,0.6753422286859999
p116,wint,cdd,2016,0.742778621355
p116,wint,cdd,2018,0.9563249505410001
p116,wint,cdd,2020,1.4527898182799999
p116,wint,cdd,2022,1.4527898182799999
p116,wint,cdd,2024,1.53946124155
p116,wint,cdd,2026,1.53946124155
p116,wint,cdd,2028,1.53946124155
p116,wint,cdd,2030,1.30388607191
p116,wint,cdd,2032,1.30388607191
p116,wint,cdd,2034,0.893647406363
p116,wint,cdd,2036,0.9308271186239999
p116,wint,cdd,2038,1.2299533371
p116,wint,cdd,2040,1.03113007376
p116,wint,cdd,2042,1.2197494535100002
p116,wint,cdd,2044,1.16294648314
p116,wint,cdd,2046,1.4580266176199999
p116,wint,cdd,2048,1.4580266176199999
p116,wint,cdd,2050,1.5199454191
p116,wint,hdd,2010,1894.76782932
p116,wint,hdd,2012,1926.33352221
p116,wint,hdd,2014,1898.63330486
p116,wint,hdd,2016,1877.99034189
p116,wint,hdd,2018,1836.57876903
p116,wint,hdd,2020,1829.75299593
p116,wint,hdd,2022,1810.89008504
p116,wint,hdd,2024,1801.85681056
p116,wint,hdd,2026,1788.02187198
p116,wint,hdd,2028,1747.74602553
p116,wint,hdd,2030,1742.58838587
p116,wint,hdd,2032,1736.02560862
p116,wint,hdd,2034,1766.78933708
p116,wint,hdd,2036,1755.67777281
p116,wint,hdd,2038,1755.07625635
p116,wint,hdd,2040,1731.51060481
p116,wint,hdd,2042,1698.9939984
p116,wint,hdd,2044,1685.73871606
p116,wint,hdd,2046,1704.36307502
p116,wint,hdd,2048,1738.82929144
p116,wint,hdd,2050,1757.84366124
p117,spri,cdd,2010,32.5952763955
p117,spri,cdd,2012,36.047654666599996
p117,spri,cdd,2014,39.834276906199996
p117,spri,cdd,2016,42.783173194899994
p117,spri,cdd,2018,42.829227415300004
p117,spri,cdd,2020,47.53275168850001
p117,spri,cdd,2022,48.35994054020001
p117,spri,cdd,2024,52.0090017437
p117,spri,cdd,2026,52.213244449099996
p117,spri,cdd,2028,57.6129744837
p117,spri,cdd,2030,59.9008703058
p117,spri,cdd,2032,57.826703304300004
p117,spri,cdd,2034,54.234172908400005
p117,spri,cdd,2036,52.394957741599995
p117,spri,cdd,2038,56.0163655194
p117,spri,cdd,2040,57.8562158562
p117,spri,cdd,2042,60.664637470200006
p117,spri,cdd,2044,62.3328157625
p117,spri,cdd,2046,62.4706562459
p117,spri,cdd,2048,63.2002220147
p117,spri,cdd,2050,58.6068996311
p117,spri,hdd,2010,571.646074998
p117,spri,hdd,2012,564.080528879
p117,spri,hdd,2014,560.813044055
p117,spri,hdd,2016,560.289413377
p117,spri,hdd,2018,566.980082371
p117,spri,hdd,2020,552.433279308
p117,spri,hdd,2022,568.017157882
p117,spri,hdd,2024,569.32805388
p117,spri,hdd,2026,579.98261793
p117,spri,hdd,2028,568.948552364
p117,spri,hdd,2030,559.145595638
p117,spri,hdd,2032,560.0014034019999
p117,spri,hdd,2034,554.645456991
p117,spri,hdd,2036,536.043802339
p117,spri,hdd,2038,526.165239206
p117,spri,hdd,2040,518.467602509
p117,spri,hdd,2042,493.41786819
p117,spri,hdd,2044,473.194612451
p117,spri,hdd,2046,452.16948510699996
p117,spri,hdd,2048,453.187852207
p117,spri,hdd,2050,450.935558775
p117,summ,cdd,2010,503.806074992
p117,summ,cdd,2012,538.014218941
p117,summ,cdd,2014,544.081565149
p117,summ,cdd,2016,561.000098919
p117,summ,cdd,2018,573.881155983
p117,summ,cdd,2020,587.069917644
p117,summ,cdd,2022,602.124920432
p117,summ,cdd,2024,607.427583744
p117,summ,cdd,2026,621.6391532819999
p117,summ,cdd,2028,631.161300214
p117,summ,cdd,2030,634.719941311
p117,summ,cdd,2032,609.680113476
p117,summ,cdd,2034,602.960869279
p117,summ,cdd,2036,599.632295251
p117,summ,cdd,2038,595.665718524
p117,summ,cdd,2040,596.188844019
p117,summ,cdd,2042,601.340032209
p117,summ,cdd,2044,612.908518249
p117,summ,cdd,2046,602.529941775
p117,summ,cdd,2048,608.786996562
p117,summ,cdd,2050,589.809757087
p117,summ,hdd,2010,8.110451867939998
p117,summ,hdd,2012,7.159593119199999
p117,summ,hdd,2014,6.48966274655
p117,summ,hdd,2016,5.81705300176
p117,summ,hdd,2018,5.48193935676
p117,summ,hdd,2020,4.98051576055
p117,summ,hdd,2022,5.0310733681599995
p117,summ,hdd,2024,4.48371134587
p117,summ,hdd,2026,3.037675253
p117,summ,hdd,2028,2.66291082164
p117,summ,hdd,2030,2.9754845955299998
p117,summ,hdd,2032,3.8863758865300007
p117,summ,hdd,2034,4.33105366969
p117,summ,hdd,2036,4.61339860985
p117,summ,hdd,2038,4.53410644328
p117,summ,hdd,2040,3.6910009696300006
p117,summ,hdd,2042,3.5291371647199994
p117,summ,hdd,2044,3.7758620943900003
p117,summ,hdd,2046,4.16327203135
p117,summ,hdd,2048,3.8754516172800004
p117,summ,hdd,2050,3.4827364003099994
p117,fall,cdd,2010,100.73252933399999
p117,fall,cdd,2012,107.98703514399999
p117,fall,cdd,2014,113.431764649
p117,fall,cdd,2016,120.848054204
p117,fall,cdd,2018,133.376860411
p117,fall,cdd,2020,134.971700371
p117,fall,cdd,2022,143.433713945
p117,fall,cdd,2024,146.189002598
p117,fall,cdd,2026,153.050583508
p117,fall,cdd,2028,154.25067203
p117,fall,cdd,2030,156.317042674
p117,fall,cdd,2032,150.622908554
p117,fall,cdd,2034,146.298161037
p117,fall,cdd,2036,145.95460688100002
p117,fall,cdd,2038,134.437700427
p117,fall,cdd,2040,137.110747467
p117,fall,cdd,2042,138.336202133
p117,fall,cdd,2044,144.455030861
p117,fall,cdd,2046,139.999142887
p117,fall,cdd,2048,144.005605933
p117,fall,cdd,2050,140.968988247
p117,fall,hdd,2010,181.790534225
p117,fall,hdd,2012,189.434994175
p117,fall,hdd,2014,193.25779566
p117,fall,hdd,2016,175.471365615
p117,fall,hdd,2018,167.984387139
p117,fall,hdd,2020,171.693615588
p117,fall,hdd,2022,159.20555648200002
p117,fall,hdd,2024,146.860601065
p117,fall,hdd,2026,140.528602121
p117,fall,hdd,2028,140.464239001
p117,fall,hdd,2030,132.641417795
p117,fall,hdd,2032,123.46410178200001
p117,fall,hdd,2034,122.384693968
p117,fall,hdd,2036,130.90277332899998
p117,fall,hdd,2038,135.101792618
p117,fall,hdd,2040,129.064253502
p117,fall,hdd,2042,128.10510961100002
p117,fall,hdd,2044,131.219743018
p117,fall,hdd,2046,127.750920706
p117,fall,hdd,2048,120.923659793
p117,fall,hdd,2050,120.350205644
p117,wint,cdd,2010,1.05403002869
p117,wint,cdd,2012,0.8921260548090001
p117,wint,cdd,2014,1.7734423791900003
p117,wint,cdd,2016,1.95959266319
p117,wint,cdd,2018,2.8288708318599998
p117,wint,cdd,2020,3.62990993227
p117,wint,cdd,2022,3.62990993227
p117,wint,cdd,2024,3.7610542307099997
p117,wint,cdd,2026,3.82441739621
p117,wint,cdd,2028,3.8247201008
p117,wint,cdd,2030,3.5138494272600003
p117,wint,cdd,2032,3.58298114269
p117,wint,cdd,2034,2.66537345259
p117,wint,cdd,2036,2.70697292927
p117,wint,cdd,2038,2.88465206464
p117,wint,cdd,2040,2.8385851350499998
p117,wint,cdd,2042,3.39906729875
p117,wint,cdd,2044,3.3291334222400004
p117,wint,cdd,2046,3.8210852051499997
p117,wint,cdd,2048,3.7344181757699997
p117,wint,cdd,2050,3.8394248682099996
p117,wint,hdd,2010,1726.99046454
p117,wint,hdd,2012,1759.91045264
p117,wint,hdd,2014,1735.47522355
p117,wint,hdd,2016,1716.64298025
p117,wint,hdd,2018,1673.53403972
p117,wint,hdd,2020,1668.7751394000002
p117,wint,hdd,2022,1651.74672017
p117,wint,hdd,2024,1640.47538633
p117,wint,hdd,2026,1629.99668431
p117,wint,hdd,2028,1590.33995769
p117,wint,hdd,2030,1587.93193469
p117,wint,hdd,2032,1581.449261
p117,wint,hdd,2034,1606.24644968
p117,wint,hdd,2036,1595.75874514
p117,wint,hdd,2038,1598.78547994
p117,wint,hdd,2040,1573.88773863
p117,wint,hdd,2042,1540.52281128
p117,wint,hdd,2044,1528.46626713
p117,wint,hdd,2046,1547.18883345
p117,wint,hdd,2048,1583.03715634
p117,wint,hdd,2050,1598.26375969
p118,spri,cdd,2010,22.8228006559
p118,spri,cdd,2012,25.9332599019
p118,spri,cdd,2014,29.1445890409
p118,spri,cdd,2016,31.752600758099998
p118,spri,cdd,2018,32.0060661602
p118,spri,cdd,2020,35.4938639387
p118,spri,cdd,2022,36.9315954268
p118,spri,cdd,2024,40.5029070406
p118,spri,cdd,2026,40.6694354627
p118,spri,cdd,2028,45.7062986661
p118,spri,cdd,2030,48.3338429116
p118,spri,cdd,2032,46.6617473152
p118,spri,cdd,2034,43.7922412601
p118,spri,cdd,2036,41.5941526857
p118,spri,cdd,2038,45.083683136800005
p118,spri,cdd,2040,46.6235989836
p118,spri,cdd,2042,48.420918316000005
p118,spri,cdd,2044,49.91001446439999
p118,spri,cdd,2046,49.587096206300004
p118,spri,cdd,2048,49.1113989499
p118,spri,cdd,2050,45.43822331649999
p118,spri,hdd,2010,575.10454501
p118,spri,hdd,2012,569.633887442
p118,spri,hdd,2014,566.641044632
p118,spri,hdd,2016,565.052659125
p118,spri,hdd,2018,571.824571268
p118,spri,hdd,2020,554.9011583619999
p118,spri,hdd,2022,568.911480898
p118,spri,hdd,2024,569.3532793769999
p118,spri,hdd,2026,580.1533374009999
p118,spri,hdd,2028,567.914323787
p118,spri,hdd,2030,559.51131008
p118,spri,hdd,2032,558.230572308
p118,spri,hdd,2034,552.753341006
p118,spri,hdd,2036,536.002831406
p118,spri,hdd,2038,524.615778336
p118,spri,hdd,2040,517.545845926
p118,spri,hdd,2042,493.39248575
p118,spri,hdd,2044,472.844184845
p118,spri,hdd,2046,453.60939931300004
p118,spri,hdd,2048,456.690067358
p118,spri,hdd,2050,454.798363298
p118,summ,cdd,2010,466.84991315300005
p118,summ,cdd,2012,497.174481156
p118,summ,cdd,2014,498.675336347
p118,summ,cdd,2016,511.026300136
p118,summ,cdd,2018,523.211100793
p118,summ,cdd,2020,535.571041928
p118,summ,cdd,2022,545.877070828
p118,summ,cdd,2024,551.992745504
p118,summ,cdd,2026,563.832716777
p118,summ,cdd,2028,577.89032438
p118,summ,cdd,2030,583.936754013
p118,summ,cdd,2032,561.468170922
p118,summ,cdd,2034,556.954492785
p118,summ,cdd,2036,555.518716979
p118,summ,cdd,2038,553.277237261
p118,summ,cdd,2040,552.988227906
p118,summ,cdd,2042,561.976675847
p118,summ,cdd,2044,571.6928218840001
p118,summ,cdd,2046,567.759605144
p118,summ,cdd,2048,569.565757177
p118,summ,cdd,2050,553.125324302
p118,summ,hdd,2010,7.4856765115999995
p118,summ,hdd,2012,6.848006248430001
p118,summ,hdd,2014,6.38874431986
p118,summ,hdd,2016,5.7136275136300005
p118,summ,hdd,2018,5.18873624916
p118,summ,hdd,2020,4.67532236504
p118,summ,hdd,2022,4.63890994372
p118,summ,hdd,2024,3.92557576078
p118,summ,hdd,2026,2.8877589356299995
p118,summ,hdd,2028,2.44646655735
p118,summ,hdd,2030,2.6489979589400003
p118,summ,hdd,2032,3.3657641520999997
p118,summ,hdd,2034,3.9220337015499998
p118,summ,hdd,2036,4.36603200635
p118,summ,hdd,2038,4.38255138629
p118,summ,hdd,2040,3.6313564923300006
p118,summ,hdd,2042,3.6519149111800004
p118,summ,hdd,2044,3.82200696299
p118,summ,hdd,2046,4.16937343826
p118,summ,hdd,2048,3.8888604047400004
p118,summ,hdd,2050,3.5683244625199997
p118,fall,cdd,2010,85.1245586593
p118,fall,cdd,2012,91.5790452202
p118,fall,cdd,2014,96.0624256736
p118,fall,cdd,2016,100.729369741
p118,fall,cdd,2018,112.73445954299999
p118,fall,cdd,2020,114.893157656
p118,fall,cdd,2022,121.29040912100001
p118,fall,cdd,2024,124.19022313100001
p118,fall,cdd,2026,129.68600122799998
p118,fall,cdd,2028,131.03474471299998
p118,fall,cdd,2030,133.68294284799998
p118,fall,cdd,2032,129.385642821
p118,fall,cdd,2034,127.090080073
p118,fall,cdd,2036,126.026003137
p118,fall,cdd,2038,115.175292165
p118,fall,cdd,2040,116.630943765
p118,fall,cdd,2042,118.10612131399999
p118,fall,cdd,2044,122.58812320700001
p118,fall,cdd,2046,120.41885240200001
p118,fall,cdd,2048,123.71646560100001
p118,fall,cdd,2050,121.298545565
p118,fall,hdd,2010,185.79800756
p118,fall,hdd,2012,193.735861098
p118,fall,hdd,2014,199.035489995
