"Dim1","Dim2","Dim3","Dim4","Dim5","Val"
"p33","s80","wind-ons_6","bin1","cap",16.75485134
"p33","s80","wind-ons_6","bin1","cost",37136.4071564617
"p33","s80","wind-ons_7","bin1","cap",54.3105011
"p33","s80","wind-ons_7","bin1","cost",19037.8028136739
"p33","s80","wind-ons_7","bin2","cap",31.57785416
"p33","s80","wind-ons_7","bin2","cost",36730.3361011965
"p33","s80","wind-ons_7","bin3","cap",54.69929942
"p33","s80","wind-ons_7","bin3","cost",42780.5488016933
"p33","s80","wind-ons_7","bin4","cap",0.1215
"p33","s80","wind-ons_7","bin4","cost",89263.5974704624
"p33","s80","wind-ons_7","bin5","cap",27.82350254
"p33","s80","wind-ons_7","bin5","cost",149903.464651433
"p33","s80","wind-ons_8","bin1","cap",75.64590342
"p33","s80","wind-ons_8","bin1","cost",27214.771586848
"p33","s80","wind-ons_8","bin2","cap",77.20110279
"p33","s80","wind-ons_8","bin2","cost",49974.4273398481
"p33","s80","wind-ons_8","bin3","cap",91.01565242
"p33","s80","wind-ons_8","bin3","cost",87036.1864732806
"p33","s80","wind-ons_8","bin4","cap",89.14455557
"p33","s80","wind-ons_8","bin4","cost",144670.281898262
"p33","s80","wind-ons_8","bin5","cap",349.2639198
"p33","s80","wind-ons_8","bin5","cost",238739.785096842
"p33","s80","wind-ons_9","bin1","cap",175.0936559
"p33","s80","wind-ons_9","bin1","cost",41799.6984544374
"p33","s80","wind-ons_9","bin2","cap",58.22280049
"p33","s80","wind-ons_9","bin2","cost",96896.8551575807
"p33","s80","wind-ons_9","bin3","cap",39.92490149
"p33","s80","wind-ons_9","bin3","cost",159406.348293201
"p33","s80","wind-ons_9","bin4","cap",583.4551849
"p33","s80","wind-ons_9","bin4","cost",213370.950903724
"p33","s80","wind-ons_9","bin5","cap",567.4901032
"p33","s80","wind-ons_9","bin5","cost",253151.862809609
"p33","s80","wind-ons_10","bin1","cap",116.0325029
"p33","s80","wind-ons_10","bin1","cost",28913.9173694325
"p33","s80","wind-ons_10","bin2","cap",383.1988678
"p33","s80","wind-ons_10","bin2","cost",87377.1057587502
"p33","s80","wind-ons_10","bin3","cap",595.8238762
"p33","s80","wind-ons_10","bin3","cost",147723.551291306
"p33","s80","wind-ons_10","bin4","cap",1339.05161
"p33","s80","wind-ons_10","bin4","cost",197234.31734719
"p33","s80","wind-ons_10","bin5","cap",1217.90398
"p33","s80","wind-ons_10","bin5","cost",264863.995404092
"p33","s80","csp1_1","bin1","cap",16.2931502699852
"p33","s80","csp1_1","bin1","cost",242465.380109513
"p33","s80","csp1_1","bin2","cap",17.3793593406677
"p33","s80","csp1_1","bin2","cost",249128.492085427
"p33","s80","csp1_2","bin1","cap",32.8880262346938
"p33","s80","csp1_2","bin1","cost",31785.759749837
"p33","s80","csp1_2","bin2","cap",14.0000407516956
"p33","s80","csp1_2","bin2","cost",107164.246770495
"p33","s80","csp1_2","bin3","cap",20.3966100156307
"p33","s80","csp1_2","bin3","cost",146353.534118999
"p33","s80","csp1_2","bin4","cap",9.29313033819199
"p33","s80","csp1_2","bin4","cost",178665.001853917
"p33","s80","csp1_2","bin5","cap",371.544160032272
"p33","s80","csp1_2","bin5","cost",240156.961396207
"p33","s80","csp1_3","bin1","cap",44.8966797352769
"p33","s80","csp1_3","bin1","cost",30537.9224487513
"p33","s80","csp1_3","bin2","cap",66.9829508632422
"p33","s80","csp1_3","bin2","cost",75804.8819634942
"p33","s80","csp1_3","bin3","cap",347.164794969559
"p33","s80","csp1_3","bin3","cost",231417.711563433
"p33","s80","csp1_3","bin4","cap",323.931959354877
"p33","s80","csp1_3","bin4","cost",257874.609020161
"p33","s80","csp1_3","bin5","cap",750.450436329841
"p33","s80","csp1_3","bin5","cost",275808.865193709
"p33","s80","csp2_1","bin1","cap",16.2931502699852
"p33","s80","csp2_1","bin1","cost",242465.380109513
"p33","s80","csp2_1","bin2","cap",17.3793593406677
"p33","s80","csp2_1","bin2","cost",249128.492085427
"p33","s80","csp2_2","bin1","cap",32.8880262346938
"p33","s80","csp2_2","bin1","cost",31785.759749837
"p33","s80","csp2_2","bin2","cap",14.0000407516956
"p33","s80","csp2_2","bin2","cost",107164.246770495
"p33","s80","csp2_2","bin3","cap",20.3966100156307
"p33","s80","csp2_2","bin3","cost",146353.534118999
"p33","s80","csp2_2","bin4","cap",9.29313033819199
"p33","s80","csp2_2","bin4","cost",178665.001853917
"p33","s80","csp2_2","bin5","cap",371.544160032272
"p33","s80","csp2_2","bin5","cost",240156.961396207
"p33","s80","csp2_3","bin1","cap",44.8966797352769
"p33","s80","csp2_3","bin1","cost",30537.9224487513
"p33","s80","csp2_3","bin2","cap",66.9829508632422
"p33","s80","csp2_3","bin2","cost",75804.8819634942
"p33","s80","csp2_3","bin3","cap",347.164794969559
"p33","s80","csp2_3","bin3","cost",231417.711563433
"p33","s80","csp2_3","bin4","cap",323.931959354877
"p33","s80","csp2_3","bin4","cost",257874.609020161
"p33","s80","csp2_3","bin5","cap",750.450436329841
"p33","s80","csp2_3","bin5","cost",275808.865193709
"p33","s80","csp3_1","bin1","cap",16.2931502699852
"p33","s80","csp3_1","bin1","cost",242465.380109513
"p33","s80","csp3_1","bin2","cap",17.3793593406677
"p33","s80","csp3_1","bin2","cost",249128.492085427
"p33","s80","csp3_2","bin1","cap",32.8880262346938
"p33","s80","csp3_2","bin1","cost",31785.759749837
"p33","s80","csp3_2","bin2","cap",14.0000407516956
"p33","s80","csp3_2","bin2","cost",107164.246770495
"p33","s80","csp3_2","bin3","cap",20.3966100156307
"p33","s80","csp3_2","bin3","cost",146353.534118999
"p33","s80","csp3_2","bin4","cap",9.29313033819199
"p33","s80","csp3_2","bin4","cost",178665.001853917
"p33","s80","csp3_2","bin5","cap",371.544160032272
"p33","s80","csp3_2","bin5","cost",240156.961396207
"p33","s80","csp3_3","bin1","cap",44.8966797352769
"p33","s80","csp3_3","bin1","cost",30537.9224487513
"p33","s80","csp3_3","bin2","cap",66.9829508632422
"p33","s80","csp3_3","bin2","cost",75804.8819634942
"p33","s80","csp3_3","bin3","cap",347.164794969559
"p33","s80","csp3_3","bin3","cost",231417.711563433
"p33","s80","csp3_3","bin4","cap",323.931959354877
"p33","s80","csp3_3","bin4","cost",257874.609020161
"p33","s80","csp3_3","bin5","cap",750.450436329841
"p33","s80","csp3_3","bin5","cost",275808.865193709
"p33","s80","csp4_1","bin1","cap",16.2931502699852
"p33","s80","csp4_1","bin1","cost",242465.380109513
"p33","s80","csp4_1","bin2","cap",17.3793593406677
"p33","s80","csp4_1","bin2","cost",249128.492085427
"p33","s80","csp4_2","bin1","cap",32.8880262346938
"p33","s80","csp4_2","bin1","cost",31785.759749837
"p33","s80","csp4_2","bin2","cap",14.0000407516956
"p33","s80","csp4_2","bin2","cost",107164.246770495
"p33","s80","csp4_2","bin3","cap",20.3966100156307
"p33","s80","csp4_2","bin3","cost",146353.534118999
"p33","s80","csp4_2","bin4","cap",9.29313033819199
"p33","s80","csp4_2","bin4","cost",178665.001853917
"p33","s80","csp4_2","bin5","cap",371.544160032272
"p33","s80","csp4_2","bin5","cost",240156.961396207
"p33","s80","csp4_3","bin1","cap",44.8966797352769
"p33","s80","csp4_3","bin1","cost",30537.9224487513
"p33","s80","csp4_3","bin2","cap",66.9829508632422
"p33","s80","csp4_3","bin2","cost",75804.8819634942
"p33","s80","csp4_3","bin3","cap",347.164794969559
"p33","s80","csp4_3","bin3","cost",231417.711563433
"p33","s80","csp4_3","bin4","cap",323.931959354877
"p33","s80","csp4_3","bin4","cost",257874.609020161
"p33","s80","csp4_3","bin5","cap",750.450436329841
"p33","s80","csp4_3","bin5","cost",275808.865193709
"p33","s81","wind-ons_1","bin1","cap",0.315900017
"p33","s81","wind-ons_1","bin1","cost",5639.6773204755
"p33","s81","wind-ons_1","bin2","cap",2.758050084
"p33","s81","wind-ons_1","bin2","cost",12712.0940913251
"p33","s81","wind-ons_1","bin3","cap",0.097200003
"p33","s81","wind-ons_1","bin3","cost",17190.9672916133
"p33","s81","wind-ons_1","bin4","cap",0.048600001
"p33","s81","wind-ons_1","bin4","cost",19206.3873805024
"p33","s81","wind-ons_1","bin5","cap",1.409399986
"p33","s81","wind-ons_1","bin5","cost",22057.7246715308
"p33","s81","wind-ons_3","bin1","cap",11.40884972
"p33","s81","wind-ons_3","bin1","cost",12985.8713613105
"p33","s81","wind-ons_3","bin2","cap",9.24614954
"p33","s81","wind-ons_3","bin2","cost",13764.7565700233
"p33","s81","wind-ons_3","bin3","cap",3.219750166
"p33","s81","wind-ons_3","bin3","cost",20851.6850242359
"p33","s81","wind-ons_4","bin1","cap",0.558900028
"p33","s81","wind-ons_4","bin1","cost",12338.956917587
"p33","s81","wind-ons_5","bin1","cap",6.330150604
"p33","s81","wind-ons_5","bin1","cost",23304.589549085
"p33","s81","wind-ons_5","bin2","cap",16.15949965
"p33","s81","wind-ons_5","bin2","cost",31628.0981563435
"p33","s81","wind-ons_5","bin3","cap",23.63175058
"p33","s81","wind-ons_5","bin3","cost",75176.7971751542
"p33","s81","wind-ons_5","bin4","cap",40.73895264
"p33","s81","wind-ons_5","bin4","cost",87643.8583172811
"p33","s81","wind-ons_6","bin1","cap",8.966699839
"p33","s81","wind-ons_6","bin1","cost",23097.9933855518
"p33","s81","wind-ons_6","bin2","cap",2.223450065
"p33","s81","wind-ons_6","bin2","cost",34998.2433085106
"p33","s81","wind-ons_7","bin1","cap",36.82665074
"p33","s81","wind-ons_7","bin1","cost",14636.172585201
"p33","s81","wind-ons_7","bin2","cap",20.56995068
"p33","s81","wind-ons_7","bin2","cost",24845.4305422349
"p33","s81","wind-ons_7","bin3","cap",2.344949953
"p33","s81","wind-ons_7","bin3","cost",33370.4191043585
"p33","s81","wind-ons_7","bin4","cap",78.03945047
"p33","s81","wind-ons_7","bin4","cost",56362.8567274973
"p33","s81","wind-ons_7","bin5","cap",242.1252165
"p33","s81","wind-ons_7","bin5","cost",93139.9997258766
"p33","s81","wind-ons_8","bin1","cap",20.84939881
"p33","s81","wind-ons_8","bin1","cost",20305.3719550911
"p33","s81","wind-ons_8","bin2","cap",173.6842606
"p33","s81","wind-ons_8","bin2","cost",50173.6107740396
"p33","s81","wind-ons_8","bin3","cap",267.0570223
"p33","s81","wind-ons_8","bin3","cost",73208.0817191816
"p33","s81","wind-ons_8","bin4","cap",212.855866
"p33","s81","wind-ons_8","bin4","cost",95541.2112215497
"p33","s81","wind-ons_8","bin5","cap",659.6357417
"p33","s81","wind-ons_8","bin5","cost",113413.533222842
"p33","s81","wind-ons_9","bin1","cap",23.17005012
"p33","s81","wind-ons_9","bin1","cost",30688.0785202082
"p33","s81","wind-ons_9","bin2","cap",245.2477627
"p33","s81","wind-ons_9","bin2","cost",57358.9714723482
"p33","s81","wind-ons_9","bin3","cap",410.9616365
"p33","s81","wind-ons_9","bin3","cost",104271.098417744
"p33","s81","wind-ons_9","bin4","cap",705.5384374
"p33","s81","wind-ons_9","bin4","cost",133733.587998797
"p33","s81","wind-ons_9","bin5","cap",108.0742607
"p33","s81","wind-ons_9","bin5","cost",257523.266335534
"p33","s81","wind-ons_10","bin1","cap",261.1764108
"p33","s81","wind-ons_10","bin1","cost",51653.3860989124
"p33","s81","wind-ons_10","bin2","cap",449.8537567
"p33","s81","wind-ons_10","bin2","cost",94207.7822993794
"p33","s81","wind-ons_10","bin3","cap",2432.819056
"p33","s81","wind-ons_10","bin3","cost",157787.72243995
"p33","s81","wind-ons_10","bin4","cap",633.3309195
"p33","s81","wind-ons_10","bin4","cost",228767.683254997
"p33","s81","wind-ons_10","bin5","cap",859.5639288
"p33","s81","wind-ons_10","bin5","cost",269935.952092709
"p33","s81","csp1_5","bin1","cap",0.724140046536922
"p33","s81","csp1_5","bin1","cost",25280.6693446215
"p33","s81","csp1_5","bin2","cap",0.24138000626117
"p33","s81","csp1_5","bin2","cost",34326.0834182767
"p33","s81","csp1_5","bin3","cap",14.3621104419231
"p33","s81","csp1_5","bin3","cost",56850.5468541842
"p33","s81","csp1_5","bin4","cap",32.827681517601
"p33","s81","csp1_5","bin4","cost",77672.897568618
"p33","s81","csp1_6","bin1","cap",19.3707454677671
"p33","s81","csp1_6","bin1","cost",23712.1711982826
"p33","s81","csp1_6","bin2","cap",16.2931502699852
"p33","s81","csp1_6","bin2","cost",61022.3343774939
"p33","s81","csp1_6","bin3","cap",18.9483303666115
"p33","s81","csp1_6","bin3","cost",105022.559743583
"p33","s81","csp1_6","bin4","cap",115.862402117252
"p33","s81","csp1_6","bin4","cost",124784.229691063
"p33","s81","csp1_6","bin5","cap",753.58838903904
"p33","s81","csp1_6","bin5","cost",163518.670108821
"p33","s81","csp1_7","bin1","cap",46.8277200629004
"p33","s81","csp1_7","bin1","cost",30513.1846948719
"p33","s81","csp1_7","bin2","cap",120.388277685642
"p33","s81","csp1_7","bin2","cost",81881.9902562346
"p33","s81","csp1_7","bin3","cap",1088.26181966066
"p33","s81","csp1_7","bin3","cost",128070.841376836
"p33","s81","csp1_7","bin4","cap",1039.20127983093
"p33","s81","csp1_7","bin4","cost",142582.532526232
"p33","s81","csp1_7","bin5","cap",481.492761945725
"p33","s81","csp1_7","bin5","cost",171257.417082614
"p33","s81","csp1_8","bin1","cap",2.17242013961077
"p33","s81","csp1_8","bin1","cost",41151.9947866143
"p33","s81","csp1_8","bin2","cap",11.9483104348183
"p33","s81","csp1_8","bin2","cost",41317.5887688068
"p33","s81","csp1_8","bin3","cap",21.6035104632378
"p33","s81","csp1_8","bin3","cost",59597.2736149036
"p33","s81","csp2_5","bin1","cap",0.724140046536922
"p33","s81","csp2_5","bin1","cost",25280.6693446215
"p33","s81","csp2_5","bin2","cap",0.24138000626117
"p33","s81","csp2_5","bin2","cost",34326.0834182767
"p33","s81","csp2_5","bin3","cap",14.3621104419231
"p33","s81","csp2_5","bin3","cost",56850.5468541842
"p33","s81","csp2_5","bin4","cap",32.827681517601
"p33","s81","csp2_5","bin4","cost",77672.897568618
"p33","s81","csp2_6","bin1","cap",19.3707454677671
"p33","s81","csp2_6","bin1","cost",23712.1711982826
"p33","s81","csp2_6","bin2","cap",16.2931502699852
"p33","s81","csp2_6","bin2","cost",61022.3343774939
"p33","s81","csp2_6","bin3","cap",18.9483303666115
"p33","s81","csp2_6","bin3","cost",105022.559743583
"p33","s81","csp2_6","bin4","cap",115.862402117252
"p33","s81","csp2_6","bin4","cost",124784.229691063
"p33","s81","csp2_6","bin5","cap",753.58838903904
"p33","s81","csp2_6","bin5","cost",163518.670108821
"p33","s81","csp2_7","bin1","cap",46.8277200629004
"p33","s81","csp2_7","bin1","cost",30513.1846948719
"p33","s81","csp2_7","bin2","cap",120.388277685642
"p33","s81","csp2_7","bin2","cost",81881.9902562346
"p33","s81","csp2_7","bin3","cap",1088.26181966066
"p33","s81","csp2_7","bin3","cost",128070.841376836
"p33","s81","csp2_7","bin4","cap",1039.20127983093
"p33","s81","csp2_7","bin4","cost",142582.532526232
"p33","s81","csp2_7","bin5","cap",481.492761945725
"p33","s81","csp2_7","bin5","cost",171257.417082614
"p33","s81","csp2_8","bin1","cap",2.17242013961077
"p33","s81","csp2_8","bin1","cost",41151.9947866143
"p33","s81","csp2_8","bin2","cap",11.9483104348183
"p33","s81","csp2_8","bin2","cost",41317.5887688068
"p33","s81","csp2_8","bin3","cap",21.6035104632378
"p33","s81","csp2_8","bin3","cost",59597.2736149036
"p33","s81","csp3_5","bin1","cap",0.724140046536922
"p33","s81","csp3_5","bin1","cost",25280.6693446215
"p33","s81","csp3_5","bin2","cap",0.24138000626117
"p33","s81","csp3_5","bin2","cost",34326.0834182767
"p33","s81","csp3_5","bin3","cap",14.3621104419231
"p33","s81","csp3_5","bin3","cost",56850.5468541842
"p33","s81","csp3_5","bin4","cap",32.827681517601
"p33","s81","csp3_5","bin4","cost",77672.897568618
"p33","s81","csp3_6","bin1","cap",19.3707454677671
"p33","s81","csp3_6","bin1","cost",23712.1711982826
"p33","s81","csp3_6","bin2","cap",16.2931502699852
"p33","s81","csp3_6","bin2","cost",61022.3343774939
"p33","s81","csp3_6","bin3","cap",18.9483303666115
"p33","s81","csp3_6","bin3","cost",105022.559743583
"p33","s81","csp3_6","bin4","cap",115.862402117252
"p33","s81","csp3_6","bin4","cost",124784.229691063
"p33","s81","csp3_6","bin5","cap",753.58838903904
"p33","s81","csp3_6","bin5","cost",163518.670108821
"p33","s81","csp3_7","bin1","cap",46.8277200629004
"p33","s81","csp3_7","bin1","cost",30513.1846948719
"p33","s81","csp3_7","bin2","cap",120.388277685642
"p33","s81","csp3_7","bin2","cost",81881.9902562346
"p33","s81","csp3_7","bin3","cap",1088.26181966066
"p33","s81","csp3_7","bin3","cost",128070.841376836
"p33","s81","csp3_7","bin4","cap",1039.20127983093
"p33","s81","csp3_7","bin4","cost",142582.532526232
"p33","s81","csp3_7","bin5","cap",481.492761945725
"p33","s81","csp3_7","bin5","cost",171257.417082614
"p33","s81","csp3_8","bin1","cap",2.17242013961077
"p33","s81","csp3_8","bin1","cost",41151.9947866143
"p33","s81","csp3_8","bin2","cap",11.9483104348183
"p33","s81","csp3_8","bin2","cost",41317.5887688068
"p33","s81","csp3_8","bin3","cap",21.6035104632378
"p33","s81","csp3_8","bin3","cost",59597.2736149036
"p33","s81","csp4_5","bin1","cap",0.724140046536922
"p33","s81","csp4_5","bin1","cost",25280.6693446215
"p33","s81","csp4_5","bin2","cap",0.24138000626117
"p33","s81","csp4_5","bin2","cost",34326.0834182767
"p33","s81","csp4_5","bin3","cap",14.3621104419231
"p33","s81","csp4_5","bin3","cost",56850.5468541842
"p33","s81","csp4_5","bin4","cap",32.827681517601
"p33","s81","csp4_5","bin4","cost",77672.897568618
"p33","s81","csp4_6","bin1","cap",19.3707454677671
"p33","s81","csp4_6","bin1","cost",23712.1711982826
"p33","s81","csp4_6","bin2","cap",16.2931502699852
"p33","s81","csp4_6","bin2","cost",61022.3343774939
"p33","s81","csp4_6","bin3","cap",18.9483303666115
"p33","s81","csp4_6","bin3","cost",105022.559743583
"p33","s81","csp4_6","bin4","cap",115.862402117252
"p33","s81","csp4_6","bin4","cost",124784.229691063
"p33","s81","csp4_6","bin5","cap",753.58838903904
"p33","s81","csp4_6","bin5","cost",163518.670108821
"p33","s81","csp4_7","bin1","cap",46.8277200629004
"p33","s81","csp4_7","bin1","cost",30513.1846948719
"p33","s81","csp4_7","bin2","cap",120.388277685642
"p33","s81","csp4_7","bin2","cost",81881.9902562346
"p33","s81","csp4_7","bin3","cap",1088.26181966066
"p33","s81","csp4_7","bin3","cost",128070.841376836
"p33","s81","csp4_7","bin4","cap",1039.20127983093
"p33","s81","csp4_7","bin4","cost",142582.532526232
"p33","s81","csp4_7","bin5","cap",481.492761945725
"p33","s81","csp4_7","bin5","cost",171257.417082614
"p33","s81","csp4_8","bin1","cap",2.17242013961077
"p33","s81","csp4_8","bin1","cost",41151.9947866143
"p33","s81","csp4_8","bin2","cap",11.9483104348183
"p33","s81","csp4_8","bin2","cost",41317.5887688068
"p33","s81","csp4_8","bin3","cap",21.6035104632378
"p33","s81","csp4_8","bin3","cost",59597.2736149036
"p33","s82","wind-ons_8","bin1","cap",71.52705073
"p33","s82","wind-ons_8","bin1","cost",25484.2184381766
"p33","s82","wind-ons_8","bin2","cap",154.985424
"p33","s82","wind-ons_8","bin2","cost",168367.575789476
"p33","s82","wind-ons_8","bin3","cap",643.1239185
"p33","s82","wind-ons_8","bin3","cost",200752.130992529
"p33","s82","wind-ons_8","bin4","cap",572.6417255
"p33","s82","wind-ons_8","bin4","cost",215151.572452343
"p33","s82","wind-ons_8","bin5","cap",397.2443047
"p33","s82","wind-ons_8","bin5","cost",228252.612711852
"p33","s82","wind-ons_9","bin1","cap",243.5710574
"p33","s82","wind-ons_9","bin1","cost",35508.7564757378
"p33","s82","wind-ons_9","bin2","cap",1410.335764
"p33","s82","wind-ons_9","bin2","cost",120355.067111936
"p33","s82","wind-ons_9","bin3","cap",2224.653162
"p33","s82","wind-ons_9","bin3","cost",144817.063344322
"p33","s82","wind-ons_9","bin4","cap",2599.262032
"p33","s82","wind-ons_9","bin4","cost",170466.073824403
"p33","s82","wind-ons_9","bin5","cap",1960.536358
"p33","s82","wind-ons_9","bin5","cost",207908.912003012
