i,region,t,cost_cap
deep-egs_pbinary_5,p7,2029,73063.03311372918
deep-egs_pbinary_5,p7,2030,72697.71790643987
deep-egs_pbinary_5,p7,2031,72334.2293633073
deep-egs_pbinary_5,p7,2032,71972.55820440347
deep-egs_pbinary_5,p7,2033,71612.69538374805
deep-egs_pbinary_5,p7,2034,71254.6319333434
deep-egs_pbinary_5,p7,2035,70898.3588072092
deep-egs_pbinary_5,p7,2036,70543.86695936516
deep-egs_pbinary_5,p7,2037,70191.14765576138
deep-egs_pbinary_5,p7,2038,69840.19192840012
deep-egs_pbinary_5,p7,2039,69490.9909652489
deep-egs_pbinary_5,p7,2040,69143.53603225779
deep-egs_pbinary_5,p7,2041,68797.81831739425
deep-egs_pbinary_5,p7,2042,68453.82924257354
deep-egs_pbinary_5,p7,2043,68111.56007374571
deep-egs_pbinary_5,p7,2044,67771.00231080863
deep-egs_pbinary_5,p7,2045,67432.14729769493
deep-egs_pbinary_5,p7,2046,67094.98653430247
deep-egs_pbinary_5,p7,2047,66759.51159851164
deep-egs_pbinary_5,p7,2048,66425.71406820291
deep-egs_pbinary_5,p7,2049,66093.58544327409
deep-egs_pbinary_5,p7,2050,65763.11753555336
deep-egs_pbinary_5,p8,2010,77982.58866000001
deep-egs_pbinary_5,p8,2011,77982.58866000001
deep-egs_pbinary_5,p8,2012,77982.58866000001
deep-egs_pbinary_5,p8,2013,77982.58866000001
deep-egs_pbinary_5,p8,2014,77982.58866000001
deep-egs_pbinary_5,p8,2015,77982.58866000001
deep-egs_pbinary_5,p8,2016,77982.58866000001
deep-egs_pbinary_5,p8,2017,77592.6757167
deep-egs_pbinary_5,p8,2018,77204.71233811651
deep-egs_pbinary_5,p8,2019,76818.68877642593
deep-egs_pbinary_5,p8,2020,76434.59536178726
deep-egs_pbinary_5,p8,2021,76052.42234637694
deep-egs_pbinary_5,p8,2022,75672.16021631916
deep-egs_pbinary_5,p8,2023,75293.79945773807
deep-egs_pbinary_5,p8,2024,74917.3304787753
deep-egs_pbinary_5,p8,2025,74542.74376555499
deep-egs_pbinary_5,p8,2026,74170.03003814914
deep-egs_pbinary_5,p8,2027,73799.17993864707
deep-egs_pbinary_5,p8,2028,73430.18403115557
deep-egs_pbinary_5,p8,2029,73063.03311372918
deep-egs_pbinary_5,p8,2030,72697.71790643987
deep-egs_pbinary_5,p8,2031,72334.2293633073
deep-egs_pbinary_5,p8,2032,71972.55820440347
deep-egs_pbinary_5,p8,2033,71612.69538374805
deep-egs_pbinary_5,p8,2034,71254.6319333434
deep-egs_pbinary_5,p8,2035,70898.3588072092
deep-egs_pbinary_5,p8,2036,70543.86695936516
deep-egs_pbinary_5,p8,2037,70191.14765576138
deep-egs_pbinary_5,p8,2038,69840.19192840012
deep-egs_pbinary_5,p8,2039,69490.9909652489
deep-egs_pbinary_5,p8,2040,69143.53603225779
deep-egs_pbinary_5,p8,2041,68797.81831739425
deep-egs_pbinary_5,p8,2042,68453.82924257354
deep-egs_pbinary_5,p8,2043,68111.56007374571
deep-egs_pbinary_5,p8,2044,67771.00231080863
deep-egs_pbinary_5,p8,2045,67432.14729769493
deep-egs_pbinary_5,p8,2046,67094.98653430247
deep-egs_pbinary_5,p8,2047,66759.51159851164
deep-egs_pbinary_5,p8,2048,66425.71406820291
deep-egs_pbinary_5,p8,2049,66093.58544327409
deep-egs_pbinary_5,p8,2050,65763.11753555336
deep-egs_pbinary_5,p85,2010,77982.58866000001
deep-egs_pbinary_5,p85,2011,77982.58866000001
deep-egs_pbinary_5,p85,2012,77982.58866000001
deep-egs_pbinary_5,p85,2013,77982.58866000001
deep-egs_pbinary_5,p85,2014,77982.58866000001
deep-egs_pbinary_5,p85,2015,77982.58866000001
deep-egs_pbinary_5,p85,2016,77982.58866000001
deep-egs_pbinary_5,p85,2017,77592.6757167
deep-egs_pbinary_5,p85,2018,77204.71233811651
deep-egs_pbinary_5,p85,2019,76818.68877642593
deep-egs_pbinary_5,p85,2020,76434.59536178726
deep-egs_pbinary_5,p85,2021,76052.42234637694
deep-egs_pbinary_5,p85,2022,75672.16021631916
deep-egs_pbinary_5,p85,2023,75293.79945773807
deep-egs_pbinary_5,p85,2024,74917.3304787753
deep-egs_pbinary_5,p85,2025,74542.74376555499
deep-egs_pbinary_5,p85,2026,74170.03003814914
deep-egs_pbinary_5,p85,2027,73799.17993864707
deep-egs_pbinary_5,p85,2028,73430.18403115557
deep-egs_pbinary_5,p85,2029,73063.03311372918
deep-egs_pbinary_5,p85,2030,72697.71790643987
deep-egs_pbinary_5,p85,2031,72334.2293633073
deep-egs_pbinary_5,p85,2032,71972.55820440347
deep-egs_pbinary_5,p85,2033,71612.69538374805
deep-egs_pbinary_5,p85,2034,71254.6319333434
deep-egs_pbinary_5,p85,2035,70898.3588072092
deep-egs_pbinary_5,p85,2036,70543.86695936516
deep-egs_pbinary_5,p85,2037,70191.14765576138
deep-egs_pbinary_5,p85,2038,69840.19192840012
deep-egs_pbinary_5,p85,2039,69490.9909652489
deep-egs_pbinary_5,p85,2040,69143.53603225779
deep-egs_pbinary_5,p85,2041,68797.81831739425
deep-egs_pbinary_5,p85,2042,68453.82924257354
deep-egs_pbinary_5,p85,2043,68111.56007374571
deep-egs_pbinary_5,p85,2044,67771.00231080863
deep-egs_pbinary_5,p85,2045,67432.14729769493
deep-egs_pbinary_5,p85,2046,67094.98653430247
deep-egs_pbinary_5,p85,2047,66759.51159851164
deep-egs_pbinary_5,p85,2048,66425.71406820291
deep-egs_pbinary_5,p85,2049,66093.58544327409
deep-egs_pbinary_5,p85,2050,65763.11753555336
deep-egs_pbinary_5,p87,2010,113721.3188
deep-egs_pbinary_5,p87,2011,113721.3188
deep-egs_pbinary_5,p87,2012,113721.3188
deep-egs_pbinary_5,p87,2013,113721.3188
deep-egs_pbinary_5,p87,2014,113721.3188
deep-egs_pbinary_5,p87,2015,113721.3188
deep-egs_pbinary_5,p87,2016,113721.3188
deep-egs_pbinary_5,p87,2017,113152.712206
deep-egs_pbinary_5,p87,2018,112586.94864497
deep-egs_pbinary_5,p87,2019,112024.01390174514
deep-egs_pbinary_5,p87,2020,111463.8938748819
deep-egs_pbinary_5,p87,2021,110906.57434921546
deep-egs_pbinary_5,p87,2022,110352.04145074487
deep-egs_pbinary_5,p87,2023,109800.28130546927
deep-egs_pbinary_5,p87,2024,109251.27992566643
deep-egs_pbinary_5,p87,2025,108705.02343733546
deep-egs_pbinary_5,p87,2026,108161.49830763944
deep-egs_pbinary_5,p87,2027,107620.6908900201
deep-egs_pbinary_5,p87,2028,107082.58742419786
deep-egs_pbinary_5,p87,2029,106547.17449105711
deep-egs_pbinary_5,p87,2030,106014.43855776094
deep-egs_pbinary_5,p87,2031,105484.36643263632
deep-egs_pbinary_5,p87,2032,104956.94458284634
deep-egs_pbinary_5,p87,2033,104432.15981671799
deep-egs_pbinary_5,p87,2034,103909.99905629964
deep-egs_pbinary_5,p87,2035,103390.44910991832
deep-egs_pbinary_5,p87,2036,102873.49678590102
deep-egs_pbinary_5,p87,2037,102359.12934746004
deep-egs_pbinary_5,p87,2038,101847.33371664371
deep-egs_pbinary_5,p87,2039,101338.09704294303
deep-egs_pbinary_5,p87,2040,100831.4065895703
deep-egs_pbinary_5,p87,2041,100327.24950601647
deep-egs_pbinary_5,p87,2042,99825.61328293647
deep-egs_pbinary_5,p87,2043,99326.4851835426
deep-egs_pbinary_5,p87,2044,98829.85281221112
deep-egs_pbinary_5,p87,2045,98335.70354587563
deep-egs_pbinary_5,p87,2046,97844.02498891241
deep-egs_pbinary_5,p87,2047,97354.80485941897
deep-egs_pbinary_5,p87,2048,96868.03087549297
deep-egs_pbinary_5,p87,2049,96383.69064151058
deep-egs_pbinary_5,p87,2050,95901.77221673334
deep-egs_pbinary_5,p88,2010,113721.3188
deep-egs_pbinary_5,p88,2011,113721.3188
deep-egs_pbinary_5,p88,2012,113721.3188
deep-egs_pbinary_5,p88,2013,113721.3188
deep-egs_pbinary_5,p88,2014,113721.3188
deep-egs_pbinary_5,p88,2015,113721.3188
deep-egs_pbinary_5,p88,2016,113721.3188
deep-egs_pbinary_5,p88,2017,113152.712206
deep-egs_pbinary_5,p88,2018,112586.94864497
deep-egs_pbinary_5,p88,2019,112024.01390174514
deep-egs_pbinary_5,p88,2020,111463.8938748819
deep-egs_pbinary_5,p88,2021,110906.57434921546
deep-egs_pbinary_5,p88,2022,110352.04145074487
deep-egs_pbinary_5,p88,2023,109800.28130546927
deep-egs_pbinary_5,p88,2024,109251.27992566643
deep-egs_pbinary_5,p88,2025,108705.02343733546
deep-egs_pbinary_5,p88,2026,108161.49830763944
deep-egs_pbinary_5,p88,2027,107620.6908900201
deep-egs_pbinary_5,p88,2028,107082.58742419786
deep-egs_pbinary_5,p88,2029,106547.17449105711
deep-egs_pbinary_5,p88,2030,106014.43855776094
deep-egs_pbinary_5,p88,2031,105484.36643263632
deep-egs_pbinary_5,p88,2032,104956.94458284634
deep-egs_pbinary_5,p88,2033,104432.15981671799
deep-egs_pbinary_5,p88,2034,103909.99905629964
deep-egs_pbinary_5,p88,2035,103390.44910991832
deep-egs_pbinary_5,p88,2036,102873.49678590102
deep-egs_pbinary_5,p88,2037,102359.12934746004
deep-egs_pbinary_5,p88,2038,101847.33371664371
deep-egs_pbinary_5,p88,2039,101338.09704294303
deep-egs_pbinary_5,p88,2040,100831.4065895703
deep-egs_pbinary_5,p88,2041,100327.24950601647
deep-egs_pbinary_5,p88,2042,99825.61328293647
deep-egs_pbinary_5,p88,2043,99326.4851835426
deep-egs_pbinary_5,p88,2044,98829.85281221112
deep-egs_pbinary_5,p88,2045,98335.70354587563
deep-egs_pbinary_5,p88,2046,97844.02498891241
deep-egs_pbinary_5,p88,2047,97354.80485941897
deep-egs_pbinary_5,p88,2048,96868.03087549297
deep-egs_pbinary_5,p88,2049,96383.69064151058
deep-egs_pbinary_5,p88,2050,95901.77221673334
deep-egs_pbinary_5,p9,2010,69553.69992
deep-egs_pbinary_5,p9,2011,69553.69992
deep-egs_pbinary_5,p9,2012,69553.69992
deep-egs_pbinary_5,p9,2013,69553.69992
deep-egs_pbinary_5,p9,2014,69553.69992
deep-egs_pbinary_5,p9,2015,69553.69992
deep-egs_pbinary_5,p9,2016,69553.69992
deep-egs_pbinary_5,p9,2017,69205.9314204
deep-egs_pbinary_5,p9,2018,68859.901763298
deep-egs_pbinary_5,p9,2019,68515.6022544815
deep-egs_pbinary_5,p9,2020,68173.02426929174
deep-egs_pbinary_5,p9,2021,67832.1591135162
deep-egs_pbinary_5,p9,2022,67492.9983016035
deep-egs_pbinary_5,p9,2023,67155.53334800225
deep-egs_pbinary_5,p9,2024,66819.75569760737
deep-egs_pbinary_5,p9,2025,66485.65686486743
deep-egs_pbinary_5,p9,2026,66153.22857289219
deep-egs_pbinary_5,p9,2027,65822.46247523763
deep-egs_pbinary_5,p9,2028,65493.350155906075
deep-egs_pbinary_5,p9,2029,65165.88340756092
deep-egs_pbinary_5,p9,2030,64840.05395331189
deep-egs_pbinary_5,p9,2031,64515.85372492979
deep-egs_pbinary_5,p9,2032,64193.274445524316
deep-egs_pbinary_5,p9,2033,63872.30804686628
deep-egs_pbinary_5,p9,2034,63552.9465302802
deep-egs_pbinary_5,p9,2035,63235.1818275369
deep-egs_pbinary_5,p9,2036,62919.00587040716
deep-egs_pbinary_5,p9,2037,62604.4108688766
deep-egs_pbinary_5,p9,2038,62291.388824269736
deep-egs_pbinary_5,p9,2039,61979.93187701847
deep-egs_pbinary_5,p9,2040,61670.03223710841
deep-egs_pbinary_5,p9,2041,61361.68204497148
deep-egs_pbinary_5,p9,2042,61054.87364970067
deep-egs_pbinary_5,p9,2043,60749.59926128159
deep-egs_pbinary_5,p9,2044,60445.851298360954
deep-egs_pbinary_5,p9,2045,60143.622040478076
deep-egs_pbinary_5,p9,2046,59842.903906279666
deep-egs_pbinary_5,p9,2047,59543.68938396611
deep-egs_pbinary_5,p9,2048,59245.970961737854
deep-egs_pbinary_5,p9,2049,58949.74105824157
deep-egs_pbinary_5,p9,2050,58654.99237033878
deep-egs_pbinary_5,p99,2010,113721.3188
deep-egs_pbinary_5,p99,2011,113721.3188
deep-egs_pbinary_5,p99,2012,113721.3188
deep-egs_pbinary_5,p99,2013,113721.3188
deep-egs_pbinary_5,p99,2014,113721.3188
deep-egs_pbinary_5,p99,2015,113721.3188
deep-egs_pbinary_5,p99,2016,113721.3188
deep-egs_pbinary_5,p99,2017,113152.712206
deep-egs_pbinary_5,p99,2018,112586.94864497
deep-egs_pbinary_5,p99,2019,112024.01390174514
deep-egs_pbinary_5,p99,2020,111463.8938748819
deep-egs_pbinary_5,p99,2021,110906.57434921546
deep-egs_pbinary_5,p99,2022,110352.04145074487
deep-egs_pbinary_5,p99,2023,109800.28130546927
deep-egs_pbinary_5,p99,2024,109251.27992566643
deep-egs_pbinary_5,p99,2025,108705.02343733546
deep-egs_pbinary_5,p99,2026,108161.49830763944
deep-egs_pbinary_5,p99,2027,107620.6908900201
deep-egs_pbinary_5,p99,2028,107082.58742419786
deep-egs_pbinary_5,p99,2029,106547.17449105711
deep-egs_pbinary_5,p99,2030,106014.43855776094
deep-egs_pbinary_5,p99,2031,105484.36643263632
deep-egs_pbinary_5,p99,2032,104956.94458284634
deep-egs_pbinary_5,p99,2033,104432.15981671799
deep-egs_pbinary_5,p99,2034,103909.99905629964
deep-egs_pbinary_5,p99,2035,103390.44910991832
deep-egs_pbinary_5,p99,2036,102873.49678590102
deep-egs_pbinary_5,p99,2037,102359.12934746004
deep-egs_pbinary_5,p99,2038,101847.33371664371
deep-egs_pbinary_5,p99,2039,101338.09704294303
deep-egs_pbinary_5,p99,2040,100831.4065895703
deep-egs_pbinary_5,p99,2041,100327.24950601647
deep-egs_pbinary_5,p99,2042,99825.61328293647
deep-egs_pbinary_5,p99,2043,99326.4851835426
deep-egs_pbinary_5,p99,2044,98829.85281221112
deep-egs_pbinary_5,p99,2045,98335.70354587563
deep-egs_pbinary_5,p99,2046,97844.02498891241
deep-egs_pbinary_5,p99,2047,97354.80485941897
deep-egs_pbinary_5,p99,2048,96868.03087549297
deep-egs_pbinary_5,p99,2049,96383.69064151058
deep-egs_pbinary_5,p99,2050,95901.77221673334
deep-egs_pbinary_6,p10,2010,77982.58866000001
deep-egs_pbinary_6,p10,2011,77982.58866000001
deep-egs_pbinary_6,p10,2012,77982.58866000001
deep-egs_pbinary_6,p10,2013,77982.58866000001
deep-egs_pbinary_6,p10,2014,77982.58866000001
deep-egs_pbinary_6,p10,2015,77982.58866000001
deep-egs_pbinary_6,p10,2016,77982.58866000001
deep-egs_pbinary_6,p10,2017,77592.6757167
deep-egs_pbinary_6,p10,2018,77204.71233811651
deep-egs_pbinary_6,p10,2019,76818.68877642593
deep-egs_pbinary_6,p10,2020,76434.59536178726
deep-egs_pbinary_6,p10,2021,76052.42234637694
deep-egs_pbinary_6,p10,2022,75672.16021631916
deep-egs_pbinary_6,p10,2023,75293.79945773807
deep-egs_pbinary_6,p10,2024,74917.3304787753
deep-egs_pbinary_6,p10,2025,74542.74376555499
deep-egs_pbinary_6,p10,2026,74170.03003814914
deep-egs_pbinary_6,p10,2027,73799.17993864707
deep-egs_pbinary_6,p10,2028,73430.18403115557
deep-egs_pbinary_6,p10,2029,73063.03311372918
deep-egs_pbinary_6,p10,2030,72697.71790643987
deep-egs_pbinary_6,p10,2031,72334.2293633073
deep-egs_pbinary_6,p10,2032,71972.55820440347
deep-egs_pbinary_6,p10,2033,71612.69538374805
deep-egs_pbinary_6,p10,2034,71254.6319333434
deep-egs_pbinary_6,p10,2035,70898.3588072092
deep-egs_pbinary_6,p10,2036,70543.86695936516
deep-egs_pbinary_6,p10,2037,70191.14765576138
deep-egs_pbinary_6,p10,2038,69840.19192840012
deep-egs_pbinary_6,p10,2039,69490.9909652489
deep-egs_pbinary_6,p10,2040,69143.53603225779
deep-egs_pbinary_6,p10,2041,68797.81831739425
deep-egs_pbinary_6,p10,2042,68453.82924257354
deep-egs_pbinary_6,p10,2043,68111.56007374571
deep-egs_pbinary_6,p10,2044,67771.00231080863
deep-egs_pbinary_6,p10,2045,67432.14729769493
deep-egs_pbinary_6,p10,2046,67094.98653430247
deep-egs_pbinary_6,p10,2047,66759.51159851164
deep-egs_pbinary_6,p10,2048,66425.71406820291
deep-egs_pbinary_6,p10,2049,66093.58544327409
deep-egs_pbinary_6,p10,2050,65763.11753555336
deep-egs_pbinary_6,p11,2010,94623.40817000001
deep-egs_pbinary_6,p11,2011,94623.40817000001
deep-egs_pbinary_6,p11,2012,94623.40817000001
deep-egs_pbinary_6,p11,2013,94623.40817000001
deep-egs_pbinary_6,p11,2014,94623.40817000001
deep-egs_pbinary_6,p11,2015,94623.40817000001
deep-egs_pbinary_6,p11,2016,94623.40817000001
deep-egs_pbinary_6,p11,2017,94150.29112915
deep-egs_pbinary_6,p11,2018,93679.53967350426
deep-egs_pbinary_6,p11,2019,93211.14197513674
deep-egs_pbinary_6,p11,2020,92745.08630074484
deep-egs_pbinary_6,p11,2021,92281.36082240252
deep-egs_pbinary_6,p11,2022,91819.95399605401
deep-egs_pbinary_6,p11,2023,91360.8542776435
deep-egs_pbinary_6,p11,2024,90904.0500284918
deep-egs_pbinary_6,p11,2025,90449.52970454306
deep-egs_pbinary_6,p11,2026,89997.28204561178
deep-egs_pbinary_6,p11,2027,89547.29569688892
deep-egs_pbinary_6,p11,2028,89099.55920894214
deep-egs_pbinary_6,p11,2029,88654.06141620925
deep-egs_pbinary_6,p11,2030,88210.79105850469
deep-egs_pbinary_6,p11,2031,87769.7371595131
deep-egs_pbinary_6,p11,2032,87330.8884590489
deep-egs_pbinary_6,p11,2033,86894.23398079675
deep-egs_pbinary_6,p11,2034,86459.76284306472
deep-egs_pbinary_6,p11,2035,86027.46406953747
deep-egs_pbinary_6,p11,2036,85597.32668389964
deep-egs_pbinary_6,p11,2037,85169.3400883295
deep-egs_pbinary_6,p11,2038,84743.49340113511
deep-egs_pbinary_6,p11,2039,84319.7759298714
deep-egs_pbinary_6,p11,2040,83898.17707671659
deep-egs_pbinary_6,p11,2041,83478.6861492256
deep-egs_pbinary_6,p11,2042,83061.2927388235
deep-egs_pbinary_6,p11,2043,82645.98624768859
deep-egs_pbinary_6,p11,2044,82232.75636186938
deep-egs_pbinary_6,p11,2045,81821.59257816758
deep-egs_pbinary_6,p11,2046,81412.48458263166
deep-egs_pbinary_6,p11,2047,81005.42215593356
deep-egs_pbinary_6,p11,2048,80600.3950787452
deep-egs_pbinary_6,p11,2049,80197.3930371151
deep-egs_pbinary_6,p11,2050,79796.40609558536
deep-egs_pbinary_6,p12,2010,94623.40817000001
deep-egs_pbinary_6,p12,2011,94623.40817000001
deep-egs_pbinary_6,p12,2012,94623.40817000001
deep-egs_pbinary_6,p12,2013,94623.40817000001
deep-egs_pbinary_6,p12,2014,94623.40817000001
deep-egs_pbinary_6,p12,2015,94623.40817000001
deep-egs_pbinary_6,p12,2016,94623.40817000001
deep-egs_pbinary_6,p12,2017,94150.29112915
deep-egs_pbinary_6,p12,2018,93679.53967350426
deep-egs_pbinary_6,p12,2019,93211.14197513674
deep-egs_pbinary_6,p12,2020,92745.08630074484
deep-egs_pbinary_6,p12,2021,92281.36082240252
deep-egs_pbinary_6,p12,2022,91819.95399605401
deep-egs_pbinary_6,p12,2023,91360.8542776435
deep-egs_pbinary_6,p12,2024,90904.0500284918
deep-egs_pbinary_6,p12,2025,90449.52970454306
deep-egs_pbinary_6,p12,2026,89997.28204561178
deep-egs_pbinary_6,p12,2027,89547.29569688892
deep-egs_pbinary_6,p12,2028,89099.55920894214
deep-egs_pbinary_6,p12,2029,88654.06141620925
deep-egs_pbinary_6,p12,2030,88210.79105850469
deep-egs_pbinary_6,p12,2031,87769.7371595131
deep-egs_pbinary_6,p12,2032,87330.8884590489
deep-egs_pbinary_6,p12,2033,86894.23398079675
deep-egs_pbinary_6,p12,2034,86459.76284306472
deep-egs_pbinary_6,p12,2035,86027.46406953747
deep-egs_pbinary_6,p12,2036,85597.32668389964
deep-egs_pbinary_6,p12,2037,85169.3400883295
deep-egs_pbinary_6,p12,2038,84743.49340113511
deep-egs_pbinary_6,p12,2039,84319.7759298714
deep-egs_pbinary_6,p12,2040,83898.17707671659
deep-egs_pbinary_6,p12,2041,83478.6861492256
deep-egs_pbinary_6,p12,2042,83061.2927388235
deep-egs_pbinary_6,p12,2043,82645.98624768859
deep-egs_pbinary_6,p12,2044,82232.75636186938
deep-egs_pbinary_6,p12,2045,81821.59257816758
deep-egs_pbinary_6,p12,2046,81412.48458263166
deep-egs_pbinary_6,p12,2047,81005.42215593356
deep-egs_pbinary_6,p12,2048,80600.3950787452
deep-egs_pbinary_6,p12,2049,80197.3930371151
deep-egs_pbinary_6,p12,2050,79796.40609558536
deep-egs_pbinary_6,p15,2010,77982.58866000001
deep-egs_pbinary_6,p15,2011,77982.58866000001
deep-egs_pbinary_6,p15,2012,77982.58866000001
deep-egs_pbinary_6,p15,2013,77982.58866000001
deep-egs_pbinary_6,p15,2014,77982.58866000001
deep-egs_pbinary_6,p15,2015,77982.58866000001
deep-egs_pbinary_6,p15,2016,77982.58866000001
deep-egs_pbinary_6,p15,2017,77592.6757167
deep-egs_pbinary_6,p15,2018,77204.71233811651
deep-egs_pbinary_6,p15,2019,76818.68877642593
deep-egs_pbinary_6,p15,2020,76434.59536178726
deep-egs_pbinary_6,p15,2021,76052.42234637694
deep-egs_pbinary_6,p15,2022,75672.16021631916
deep-egs_pbinary_6,p15,2023,75293.79945773807
deep-egs_pbinary_6,p15,2024,74917.3304787753
deep-egs_pbinary_6,p15,2025,74542.74376555499
deep-egs_pbinary_6,p15,2026,74170.03003814914
deep-egs_pbinary_6,p15,2027,73799.17993864707
deep-egs_pbinary_6,p15,2028,73430.18403115557
deep-egs_pbinary_6,p15,2029,73063.03311372918
deep-egs_pbinary_6,p15,2030,72697.71790643987
deep-egs_pbinary_6,p15,2031,72334.2293633073
deep-egs_pbinary_6,p15,2032,71972.55820440347
deep-egs_pbinary_6,p15,2033,71612.69538374805
deep-egs_pbinary_6,p15,2034,71254.6319333434
deep-egs_pbinary_6,p15,2035,70898.3588072092
deep-egs_pbinary_6,p15,2036,70543.86695936516
deep-egs_pbinary_6,p15,2037,70191.14765576138
deep-egs_pbinary_6,p15,2038,69840.19192840012
deep-egs_pbinary_6,p15,2039,69490.9909652489
deep-egs_pbinary_6,p15,2040,69143.53603225779
deep-egs_pbinary_6,p15,2041,68797.81831739425
deep-egs_pbinary_6,p15,2042,68453.82924257354
deep-egs_pbinary_6,p15,2043,68111.56007374571
deep-egs_pbinary_6,p15,2044,67771.00231080863
deep-egs_pbinary_6,p15,2045,67432.14729769493
deep-egs_pbinary_6,p15,2046,67094.98653430247
deep-egs_pbinary_6,p15,2047,66759.51159851164
deep-egs_pbinary_6,p15,2048,66425.71406820291
deep-egs_pbinary_6,p15,2049,66093.58544327409
deep-egs_pbinary_6,p15,2050,65763.11753555336
deep-egs_pbinary_6,p18,2010,113721.3188
deep-egs_pbinary_6,p18,2011,113721.3188
deep-egs_pbinary_6,p18,2012,113721.3188
deep-egs_pbinary_6,p18,2013,113721.3188
deep-egs_pbinary_6,p18,2014,113721.3188
deep-egs_pbinary_6,p18,2015,113721.3188
deep-egs_pbinary_6,p18,2016,113721.3188
deep-egs_pbinary_6,p18,2017,113152.712206
deep-egs_pbinary_6,p18,2018,112586.94864497
deep-egs_pbinary_6,p18,2019,112024.01390174514
deep-egs_pbinary_6,p18,2020,111463.8938748819
deep-egs_pbinary_6,p18,2021,110906.57434921546
deep-egs_pbinary_6,p18,2022,110352.04145074487
deep-egs_pbinary_6,p18,2023,109800.28130546927
deep-egs_pbinary_6,p18,2024,109251.27992566643
deep-egs_pbinary_6,p18,2025,108705.02343733546
deep-egs_pbinary_6,p18,2026,108161.49830763944
deep-egs_pbinary_6,p18,2027,107620.6908900201
deep-egs_pbinary_6,p18,2028,107082.58742419786
deep-egs_pbinary_6,p18,2029,106547.17449105711
deep-egs_pbinary_6,p18,2030,106014.43855776094
deep-egs_pbinary_6,p18,2031,105484.36643263632
deep-egs_pbinary_6,p18,2032,104956.94458284634
deep-egs_pbinary_6,p18,2033,104432.15981671799
deep-egs_pbinary_6,p18,2034,103909.99905629964
deep-egs_pbinary_6,p18,2035,103390.44910991832
deep-egs_pbinary_6,p18,2036,102873.49678590102
deep-egs_pbinary_6,p18,2037,102359.12934746004
deep-egs_pbinary_6,p18,2038,101847.33371664371
deep-egs_pbinary_6,p18,2039,101338.09704294303
deep-egs_pbinary_6,p18,2040,100831.4065895703
deep-egs_pbinary_6,p18,2041,100327.24950601647
deep-egs_pbinary_6,p18,2042,99825.61328293647
deep-egs_pbinary_6,p18,2043,99326.4851835426
deep-egs_pbinary_6,p18,2044,98829.85281221112
deep-egs_pbinary_6,p18,2045,98335.70354587563
deep-egs_pbinary_6,p18,2046,97844.02498891241
deep-egs_pbinary_6,p18,2047,97354.80485941897
deep-egs_pbinary_6,p18,2048,96868.03087549297
deep-egs_pbinary_6,p18,2049,96383.69064151058
deep-egs_pbinary_6,p18,2050,95901.77221673334
deep-egs_pbinary_6,p2,2010,113721.3188
deep-egs_pbinary_6,p2,2011,113721.3188
deep-egs_pbinary_6,p2,2012,113721.3188
deep-egs_pbinary_6,p2,2013,113721.3188
deep-egs_pbinary_6,p2,2014,113721.3188
deep-egs_pbinary_6,p2,2015,113721.3188
deep-egs_pbinary_6,p2,2016,113721.3188
deep-egs_pbinary_6,p2,2017,113152.712206
deep-egs_pbinary_6,p2,2018,112586.94864497
deep-egs_pbinary_6,p2,2019,112024.01390174514
deep-egs_pbinary_6,p2,2020,111463.8938748819
deep-egs_pbinary_6,p2,2021,110906.57434921546
deep-egs_pbinary_6,p2,2022,110352.04145074487
deep-egs_pbinary_6,p2,2023,109800.28130546927
deep-egs_pbinary_6,p2,2024,109251.27992566643
deep-egs_pbinary_6,p2,2025,108705.02343733546
deep-egs_pbinary_6,p2,2026,108161.49830763944
deep-egs_pbinary_6,p2,2027,107620.6908900201
deep-egs_pbinary_6,p2,2028,107082.58742419786
deep-egs_pbinary_6,p2,2029,106547.17449105711
deep-egs_pbinary_6,p2,2030,106014.43855776094
deep-egs_pbinary_6,p2,2031,105484.36643263632
deep-egs_pbinary_6,p2,2032,104956.94458284634
deep-egs_pbinary_6,p2,2033,104432.15981671799
deep-egs_pbinary_6,p2,2034,103909.99905629964
deep-egs_pbinary_6,p2,2035,103390.44910991832
deep-egs_pbinary_6,p2,2036,102873.49678590102
deep-egs_pbinary_6,p2,2037,102359.12934746004
deep-egs_pbinary_6,p2,2038,101847.33371664371
deep-egs_pbinary_6,p2,2039,101338.09704294303
deep-egs_pbinary_6,p2,2040,100831.4065895703
deep-egs_pbinary_6,p2,2041,100327.24950601647
deep-egs_pbinary_6,p2,2042,99825.61328293647
deep-egs_pbinary_6,p2,2043,99326.4851835426
deep-egs_pbinary_6,p2,2044,98829.85281221112
deep-egs_pbinary_6,p2,2045,98335.70354587563
deep-egs_pbinary_6,p2,2046,97844.02498891241
deep-egs_pbinary_6,p2,2047,97354.80485941897
deep-egs_pbinary_6,p2,2048,96868.03087549297
deep-egs_pbinary_6,p2,2049,96383.69064151058
deep-egs_pbinary_6,p2,2050,95901.77221673334
deep-egs_pbinary_6,p21,2010,94623.40817000001
deep-egs_pbinary_6,p21,2011,94623.40817000001
deep-egs_pbinary_6,p21,2012,94623.40817000001
deep-egs_pbinary_6,p21,2013,94623.40817000001
deep-egs_pbinary_6,p21,2014,94623.40817000001
deep-egs_pbinary_6,p21,2015,94623.40817000001
deep-egs_pbinary_6,p21,2016,94623.40817000001
deep-egs_pbinary_6,p21,2017,94150.29112915
