r,szn,HDD-CDD,t,Value
p125,wint,cdd,2032,0.911892517456
p125,wint,cdd,2034,0.9013074260519999
p125,wint,cdd,2036,0.891608473382
p125,wint,cdd,2038,0.995377146903
p125,wint,cdd,2040,0.6566298230390001
p125,wint,cdd,2042,0.89363602592
p125,wint,cdd,2044,0.993690032097
p125,wint,cdd,2046,1.6118549853
p125,wint,cdd,2048,1.5426233557299998
p125,wint,cdd,2050,2.4813806929299997
p125,wint,hdd,2010,1523.74607251
p125,wint,hdd,2012,1540.64536639
p125,wint,hdd,2014,1537.11601557
p125,wint,hdd,2016,1508.22692207
p125,wint,hdd,2018,1500.47856204
p125,wint,hdd,2020,1493.89386038
p125,wint,hdd,2022,1511.03223188
p125,wint,hdd,2024,1513.62521493
p125,wint,hdd,2026,1513.01487003
p125,wint,hdd,2028,1481.63359795
p125,wint,hdd,2030,1507.62595249
p125,wint,hdd,2032,1493.08571587
p125,wint,hdd,2034,1479.63297844
p125,wint,hdd,2036,1484.10356391
p125,wint,hdd,2038,1476.57716556
p125,wint,hdd,2040,1471.22953948
p125,wint,hdd,2042,1452.11812349
p125,wint,hdd,2044,1441.41678376
p125,wint,hdd,2046,1415.1733083
p125,wint,hdd,2048,1402.60057317
p125,wint,hdd,2050,1372.00352733
p126,spri,cdd,2010,13.8130925231
p126,spri,cdd,2012,14.333308022999999
p126,spri,cdd,2014,15.0541016318
p126,spri,cdd,2016,16.8007214205
p126,spri,cdd,2018,15.0290370056
p126,spri,cdd,2020,15.5506845072
p126,spri,cdd,2022,15.6640013707
p126,spri,cdd,2024,16.5366104022
p126,spri,cdd,2026,17.6328450909
p126,spri,cdd,2028,22.675812173
p126,spri,cdd,2030,22.2501913202
p126,spri,cdd,2032,25.7986777746
p126,spri,cdd,2034,28.4162958006
p126,spri,cdd,2036,30.903640634400002
p126,spri,cdd,2038,33.7220483807
p126,spri,cdd,2040,36.0441265446
p126,spri,cdd,2042,37.4510862901
p126,spri,cdd,2044,38.8839077202
p126,spri,cdd,2046,44.002882389899995
p126,spri,cdd,2048,44.0714105229
p126,spri,cdd,2050,46.6379948084
p126,spri,hdd,2010,732.926246618
p126,spri,hdd,2012,731.3017667239999
p126,spri,hdd,2014,734.355985564
p126,spri,hdd,2016,723.598040744
p126,spri,hdd,2018,721.545205145
p126,spri,hdd,2020,725.7879430830001
p126,spri,hdd,2022,722.903177412
p126,spri,hdd,2024,707.609645645
p126,spri,hdd,2026,695.1620206819999
p126,spri,hdd,2028,671.0757941090001
p126,spri,hdd,2030,671.322641845
p126,spri,hdd,2032,663.677081615
p126,spri,hdd,2034,639.894857005
p126,spri,hdd,2036,629.807031269
p126,spri,hdd,2038,601.248972074
p126,spri,hdd,2040,577.8260297530001
p126,spri,hdd,2042,571.372301698
p126,spri,hdd,2044,560.316233499
p126,spri,hdd,2046,544.504681453
p126,spri,hdd,2048,529.788615906
p126,spri,hdd,2050,518.892366128
p126,summ,cdd,2010,471.095749576
p126,summ,cdd,2012,484.21238390300005
p126,summ,cdd,2014,485.72578737599997
p126,summ,cdd,2016,499.139984378
p126,summ,cdd,2018,511.777537648
p126,summ,cdd,2020,522.996936839
p126,summ,cdd,2022,524.381810073
p126,summ,cdd,2024,540.974138923
p126,summ,cdd,2026,556.636403283
p126,summ,cdd,2028,573.307355702
p126,summ,cdd,2030,575.611562245
p126,summ,cdd,2032,577.774941154
p126,summ,cdd,2034,595.5875529269999
p126,summ,cdd,2036,603.04628709
p126,summ,cdd,2038,614.090750353
p126,summ,cdd,2040,625.774722911
p126,summ,cdd,2042,641.31654868
p126,summ,cdd,2044,650.251543785
p126,summ,cdd,2046,661.224843544
p126,summ,cdd,2048,680.22798814
p126,summ,cdd,2050,694.785091878
p126,summ,hdd,2010,10.3899801955
p126,summ,hdd,2012,9.5273022311
p126,summ,hdd,2014,10.277857011
p126,summ,hdd,2016,9.561284145519998
p126,summ,hdd,2018,9.54960102831
p126,summ,hdd,2020,9.36272058752
p126,summ,hdd,2022,10.308942456799999
p126,summ,hdd,2024,8.125468322569999
p126,summ,hdd,2026,7.27266918287
p126,summ,hdd,2028,6.628983541719999
p126,summ,hdd,2030,7.11037673883
p126,summ,hdd,2032,7.018461281789999
p126,summ,hdd,2034,6.47323080613
p126,summ,hdd,2036,5.76554928212
p126,summ,hdd,2038,5.38007488168
p126,summ,hdd,2040,4.75355724436
p126,summ,hdd,2042,3.4805146415199997
p126,summ,hdd,2044,2.63184326039
p126,summ,hdd,2046,2.45680144968
p126,summ,hdd,2048,2.1237410035699997
p126,summ,hdd,2050,1.5199396269499998
p126,fall,cdd,2010,92.9267988164
p126,fall,cdd,2012,96.4293772217
p126,fall,cdd,2014,100.07261166
p126,fall,cdd,2016,105.00398789100001
p126,fall,cdd,2018,105.074477254
p126,fall,cdd,2020,116.96975863700001
p126,fall,cdd,2022,114.769092466
p126,fall,cdd,2024,113.156925774
p126,fall,cdd,2026,110.086304647
p126,fall,cdd,2028,116.395189588
p126,fall,cdd,2030,117.02677452
p126,fall,cdd,2032,122.38133061399999
p126,fall,cdd,2034,129.593008088
p126,fall,cdd,2036,134.499049171
p126,fall,cdd,2038,147.753140855
p126,fall,cdd,2040,142.150460981
p126,fall,cdd,2042,149.57243261
p126,fall,cdd,2044,157.524578414
p126,fall,cdd,2046,168.245026311
p126,fall,cdd,2048,177.10220022
p126,fall,cdd,2050,187.809618028
p126,fall,hdd,2010,146.38383872
p126,fall,hdd,2012,142.268085568
p126,fall,hdd,2014,144.949516271
p126,fall,hdd,2016,135.239668719
p126,fall,hdd,2018,133.820529148
p126,fall,hdd,2020,129.312658318
p126,fall,hdd,2022,130.442351758
p126,fall,hdd,2024,133.54192669
p126,fall,hdd,2026,134.516324638
p126,fall,hdd,2028,124.626831132
p126,fall,hdd,2030,124.923064327
p126,fall,hdd,2032,123.676980863
p126,fall,hdd,2034,110.491804206
p126,fall,hdd,2036,103.35767282799999
p126,fall,hdd,2038,97.3370630678
p126,fall,hdd,2040,98.04482129559999
p126,fall,hdd,2042,90.4545017601
p126,fall,hdd,2044,82.5005166098
p126,fall,hdd,2046,79.6152174171
p126,fall,hdd,2048,82.2011394428
p126,fall,hdd,2050,74.1414381115
p126,wint,cdd,2010,0.37374978220700006
p126,wint,cdd,2012,0.384121870217
p126,wint,cdd,2014,0.39359223339599997
p126,wint,cdd,2016,0.39981130358000005
p126,wint,cdd,2018,0.39981130358000005
p126,wint,cdd,2020,0.325561496956
p126,wint,cdd,2022,0.300175951876
p126,wint,cdd,2024,0.279668045375
p126,wint,cdd,2026,0.16809879543099998
p126,wint,cdd,2028,0.422942698279
p126,wint,cdd,2030,0.441089950261
p126,wint,cdd,2032,0.432402286969
p126,wint,cdd,2034,0.43380771157
p126,wint,cdd,2036,0.43418532586499997
p126,wint,cdd,2038,0.460499601677
p126,wint,cdd,2040,0.351525885957
p126,wint,cdd,2042,0.563587288275
p126,wint,cdd,2044,0.5955910097429999
p126,wint,cdd,2046,0.9053449052220001
p126,wint,cdd,2048,0.789282676576
p126,wint,cdd,2050,1.30030777681
p126,wint,hdd,2010,1720.95752891
p126,wint,hdd,2012,1737.15162927
p126,wint,hdd,2014,1734.18231832
p126,wint,hdd,2016,1702.59782363
p126,wint,hdd,2018,1694.8812100000002
p126,wint,hdd,2020,1686.62645211
p126,wint,hdd,2022,1703.14871038
p126,wint,hdd,2024,1706.27087309
p126,wint,hdd,2026,1703.14016858
p126,wint,hdd,2028,1667.820746
p126,wint,hdd,2030,1690.14030202
p126,wint,hdd,2032,1677.89177965
p126,wint,hdd,2034,1662.85360224
p126,wint,hdd,2036,1668.68621516
p126,wint,hdd,2038,1661.80690937
p126,wint,hdd,2040,1652.56627834
p126,wint,hdd,2042,1628.91802797
p126,wint,hdd,2044,1618.79023003
p126,wint,hdd,2046,1590.71293021
p126,wint,hdd,2048,1580.01510902
p126,wint,hdd,2050,1549.92200638
p127,spri,cdd,2010,4.274079735319999
p127,spri,cdd,2012,4.403837119019999
p127,spri,cdd,2014,4.0324782170899995
p127,spri,cdd,2016,4.14052371755
p127,spri,cdd,2018,3.49675832445
p127,spri,cdd,2020,4.15694393344
p127,spri,cdd,2022,4.4582669911
p127,spri,cdd,2024,4.96455479804
p127,spri,cdd,2026,4.98408663253
p127,spri,cdd,2028,6.84442581885
p127,spri,cdd,2030,7.469029293919999
p127,spri,cdd,2032,8.37432088992
p127,spri,cdd,2034,9.4946176726
p127,spri,cdd,2036,11.3287634692
p127,spri,cdd,2038,13.2611438346
p127,spri,cdd,2040,13.6324392869
p127,spri,cdd,2042,14.3178964405
p127,spri,cdd,2044,15.1174559352
p127,spri,cdd,2046,16.6870592135
p127,spri,cdd,2048,15.7690001674
p127,spri,cdd,2050,17.1746809387
p127,spri,hdd,2010,1094.31996768
p127,spri,hdd,2012,1085.50072956
p127,spri,hdd,2014,1088.74909833
p127,spri,hdd,2016,1080.18820583
p127,spri,hdd,2018,1081.33350069
p127,spri,hdd,2020,1085.61956923
p127,spri,hdd,2022,1074.66071506
p127,spri,hdd,2024,1048.1832378
p127,spri,hdd,2026,1028.43776975
p127,spri,hdd,2028,994.9229198930001
p127,spri,hdd,2030,988.95115212
p127,spri,hdd,2032,978.377996017
p127,spri,hdd,2034,952.205395196
p127,spri,hdd,2036,935.31768276
p127,spri,hdd,2038,899.357009486
p127,spri,hdd,2040,873.30064434
p127,spri,hdd,2042,872.339718849
p127,spri,hdd,2044,870.214274812
p127,spri,hdd,2046,854.3901880430001
p127,spri,hdd,2048,848.7652441
p127,spri,hdd,2050,840.9006312810001
p127,summ,cdd,2010,221.07317342
p127,summ,cdd,2012,238.726781874
p127,summ,cdd,2014,247.95818428
p127,summ,cdd,2016,260.54352346
p127,summ,cdd,2018,273.302851631
p127,summ,cdd,2020,282.932972619
p127,summ,cdd,2022,281.903022555
p127,summ,cdd,2024,297.84605968700004
p127,summ,cdd,2026,311.89947826900004
p127,summ,cdd,2028,325.197950883
p127,summ,cdd,2030,330.588605652
p127,summ,cdd,2032,334.99740000599996
p127,summ,cdd,2034,342.773871075
p127,summ,cdd,2036,351.7268127
p127,summ,cdd,2038,362.155791837
p127,summ,cdd,2040,373.33697395400003
p127,summ,cdd,2042,395.08831191400003
p127,summ,cdd,2044,401.543976366
p127,summ,cdd,2046,410.06231306
p127,summ,cdd,2048,433.052573293
p127,summ,cdd,2050,444.63703945599997
p127,summ,hdd,2010,56.702601799300005
p127,summ,hdd,2012,50.5823266942
p127,summ,hdd,2014,51.8588385778
p127,summ,hdd,2016,47.582727615500005
p127,summ,hdd,2018,45.4576673725
p127,summ,hdd,2020,44.9713784669
p127,summ,hdd,2022,44.7588173455
p127,summ,hdd,2024,38.9982350462
p127,summ,hdd,2026,35.4058077791
p127,summ,hdd,2028,34.1552071849
p127,summ,hdd,2030,37.0463131117
p127,summ,hdd,2032,36.6525650925
p127,summ,hdd,2034,33.0843213577
p127,summ,hdd,2036,30.4233827369
p127,summ,hdd,2038,29.582653866599998
p127,summ,hdd,2040,26.3906044208
p127,summ,hdd,2042,22.1714873332
p127,summ,hdd,2044,21.376017247
p127,summ,hdd,2046,21.2918578804
p127,summ,hdd,2048,20.4762431487
p127,summ,hdd,2050,16.6215043191
p127,fall,cdd,2010,32.0409158416
p127,fall,cdd,2012,32.8455813374
p127,fall,cdd,2014,34.8303095113
p127,fall,cdd,2016,36.9625740117
p127,fall,cdd,2018,35.7083612276
p127,fall,cdd,2020,47.309910906199995
p127,fall,cdd,2022,45.2196640493
p127,fall,cdd,2024,41.6791868769
p127,fall,cdd,2026,39.3004795873
p127,fall,cdd,2028,41.8115792593
p127,fall,cdd,2030,42.4280749797
p127,fall,cdd,2032,50.7967649723
p127,fall,cdd,2034,55.308407812700004
p127,fall,cdd,2036,57.021040397
p127,fall,cdd,2038,69.0102691097
p127,fall,cdd,2040,61.4625133409
p127,fall,cdd,2042,67.2088553207
p127,fall,cdd,2044,70.3257125933
p127,fall,cdd,2046,79.1422005165
p127,fall,cdd,2048,86.8882194202
p127,fall,cdd,2050,96.1291039717
p127,fall,hdd,2010,312.45714846
p127,fall,hdd,2012,308.861977949
p127,fall,hdd,2014,311.86686239200003
p127,fall,hdd,2016,298.690169199
p127,fall,hdd,2018,295.66507158400003
p127,fall,hdd,2020,287.533023611
p127,fall,hdd,2022,291.767142201
p127,fall,hdd,2024,298.419256479
p127,fall,hdd,2026,298.38663727
p127,fall,hdd,2028,280.790794974
p127,fall,hdd,2030,278.646952139
p127,fall,hdd,2032,269.78464570299997
p127,fall,hdd,2034,249.558330463
p127,fall,hdd,2036,235.89166574900003
p127,fall,hdd,2038,223.170206197
p127,fall,hdd,2040,225.156809922
p127,fall,hdd,2042,213.74064149
p127,fall,hdd,2044,199.613983535
p127,fall,hdd,2046,193.06907409099998
p127,fall,hdd,2048,195.137812725
p127,fall,hdd,2050,183.41455595
p127,wint,cdd,2010,0.0
p127,wint,cdd,2012,0.0
p127,wint,cdd,2014,0.0
p127,wint,cdd,2016,0.0
p127,wint,cdd,2018,0.0
p127,wint,cdd,2020,0.000436975273115
p127,wint,cdd,2022,0.000436975273115
p127,wint,cdd,2024,0.000436975273115
p127,wint,cdd,2026,0.000436975273115
p127,wint,cdd,2028,0.12028401518899999
p127,wint,cdd,2030,0.12028401518899999
p127,wint,cdd,2032,0.12028401518899999
p127,wint,cdd,2034,0.12028401518899999
p127,wint,cdd,2036,0.12028401518899999
p127,wint,cdd,2038,0.12028401518899999
p127,wint,cdd,2040,0.119847039916
p127,wint,cdd,2042,0.2992741416
p127,wint,cdd,2044,0.2992741416
p127,wint,cdd,2046,0.445841051509
p127,wint,cdd,2048,0.39993698258
p127,wint,cdd,2050,0.557198919715
p127,wint,hdd,2010,2333.8102719999997
p127,wint,hdd,2012,2349.54236612
p127,wint,hdd,2014,2338.29838907
p127,wint,hdd,2016,2303.4302036
p127,wint,hdd,2018,2287.21943274
p127,wint,hdd,2020,2275.14148049
p127,wint,hdd,2022,2292.51523263
p127,wint,hdd,2024,2290.81163718
p127,wint,hdd,2026,2285.78996866
p127,wint,hdd,2028,2241.69926448
p127,wint,hdd,2030,2252.45016984
p127,wint,hdd,2032,2241.16648621
p127,wint,hdd,2034,2228.21163215
p127,wint,hdd,2036,2233.22743311
p127,wint,hdd,2038,2220.23159759
p127,wint,hdd,2040,2204.41870029
p127,wint,hdd,2042,2174.90640244
p127,wint,hdd,2044,2165.1964758999998
p127,wint,hdd,2046,2133.92861912
p127,wint,hdd,2048,2128.99946526
p127,wint,hdd,2050,2101.59751722
p128,spri,cdd,2010,5.3168202164
p128,spri,cdd,2012,5.11750356652
p128,spri,cdd,2014,5.00093548314
p128,spri,cdd,2016,5.25588700923
p128,spri,cdd,2018,4.29932935204
p128,spri,cdd,2020,3.83146891135
p128,spri,cdd,2022,3.77787031794
p128,spri,cdd,2024,3.8982542694599998
p128,spri,cdd,2026,4.45587088591
p128,spri,cdd,2028,6.42686293341
p128,spri,cdd,2030,5.845578517640001
p128,spri,cdd,2032,8.93596790986
p128,spri,cdd,2034,11.5120320953
p128,spri,cdd,2036,13.715648043900002
p128,spri,cdd,2038,14.7500054353
p128,spri,cdd,2040,16.24403886
p128,spri,cdd,2042,16.8562549971
p128,spri,cdd,2044,17.2060525371
p128,spri,cdd,2046,22.3981061021
p128,spri,cdd,2048,23.8621292553
p128,spri,cdd,2050,27.043481750999998
p128,spri,hdd,2010,812.2733603999999
p128,spri,hdd,2012,821.237786788
p128,spri,hdd,2014,827.3518530289999
p128,spri,hdd,2016,823.674084193
p128,spri,hdd,2018,824.591306684
p128,spri,hdd,2020,826.358632552
p128,spri,hdd,2022,823.5856510169999
p128,spri,hdd,2024,812.458483118
p128,spri,hdd,2026,795.80933348
p128,spri,hdd,2028,766.073781394
p128,spri,hdd,2030,764.698897693
p128,spri,hdd,2032,751.408759154
p128,spri,hdd,2034,723.597719651
p128,spri,hdd,2036,707.167454668
p128,spri,hdd,2038,681.98151764
p128,spri,hdd,2040,656.401369926
p128,spri,hdd,2042,649.333363475
p128,spri,hdd,2044,636.203028858
p128,spri,hdd,2046,615.8568609390001
p128,spri,hdd,2048,596.1316679290001
p128,spri,hdd,2050,579.810772928
p128,summ,cdd,2010,374.299950767
p128,summ,cdd,2012,380.615592236
p128,summ,cdd,2014,378.183485556
p128,summ,cdd,2016,386.339825129
p128,summ,cdd,2018,392.54231671599996
p128,summ,cdd,2020,401.229774907
p128,summ,cdd,2022,401.262132062
p128,summ,cdd,2024,416.476373681
p128,summ,cdd,2026,432.854095881
p128,summ,cdd,2028,451.258319828
p128,summ,cdd,2030,451.891546515
p128,summ,cdd,2032,456.386932989
p128,summ,cdd,2034,474.95166697400003
p128,summ,cdd,2036,484.44990169199997
p128,summ,cdd,2038,493.318866569
p128,summ,cdd,2040,508.38158744199995
p128,summ,cdd,2042,523.8973155680001
p128,summ,cdd,2044,533.056859296
p128,summ,cdd,2046,545.259884412
p128,summ,cdd,2048,567.83923794
p128,summ,cdd,2050,583.116907006
p128,summ,hdd,2010,21.472227001900002
p128,summ,hdd,2012,20.6504582474
p128,summ,hdd,2014,21.9111340396
p128,summ,hdd,2016,21.393393803800002
p128,summ,hdd,2018,20.918086413599998
p128,summ,hdd,2020,19.828890414
p128,summ,hdd,2022,21.1175440116
p128,summ,hdd,2024,18.3729131346
p128,summ,hdd,2026,16.7078700403
p128,summ,hdd,2028,14.1016766754
p128,summ,hdd,2030,14.334265038800002
p128,summ,hdd,2032,14.392958061300002
p128,summ,hdd,2034,13.288628223499998
p128,summ,hdd,2036,11.8148822474
p128,summ,hdd,2038,11.773607314500001
p128,summ,hdd,2040,10.4262936349
p128,summ,hdd,2042,8.494886651729999
p128,summ,hdd,2044,6.50980638225
p128,summ,hdd,2046,6.26818514015
p128,summ,hdd,2048,5.5635224258200004
p128,summ,hdd,2050,5.05033770782
p128,fall,cdd,2010,75.2699510497
p128,fall,cdd,2012,78.7173482729
p128,fall,cdd,2014,81.8624891821
p128,fall,cdd,2016,85.94134700629999
p128,fall,cdd,2018,85.7893812814
p128,fall,cdd,2020,96.7051779317
p128,fall,cdd,2022,94.2838779075
p128,fall,cdd,2024,92.3328468913
p128,fall,cdd,2026,90.47526163120001
p128,fall,cdd,2028,96.4421472574
p128,fall,cdd,2030,96.66697865709999
p128,fall,cdd,2032,99.74185400889999
p128,fall,cdd,2034,105.921671805
p128,fall,cdd,2036,110.250831748
p128,fall,cdd,2038,121.339006571
p128,fall,cdd,2040,116.51678975600001
p128,fall,cdd,2042,123.113754823
p128,fall,cdd,2044,130.82174502700002
p128,fall,cdd,2046,140.767796115
p128,fall,cdd,2048,147.517662465
p128,fall,cdd,2050,157.503318563
p128,fall,hdd,2010,146.19405597
p128,fall,hdd,2012,143.44098676299998
p128,fall,hdd,2014,145.16859000899998
p128,fall,hdd,2016,136.352548034
p128,fall,hdd,2018,135.667167323
p128,fall,hdd,2020,130.596430297
p128,fall,hdd,2022,132.468719565
p128,fall,hdd,2024,136.61226157
p128,fall,hdd,2026,137.43868436399998
p128,fall,hdd,2028,127.219091225
p128,fall,hdd,2030,127.284905225
p128,fall,hdd,2032,125.47152695
p128,fall,hdd,2034,112.836060858
p128,fall,hdd,2036,105.935593361
p128,fall,hdd,2038,98.12531787540001
p128,fall,hdd,2040,97.9888642533
p128,fall,hdd,2042,90.05197110610001
p128,fall,hdd,2044,80.88045588979999
p128,fall,hdd,2046,77.9108692076
p128,fall,hdd,2048,80.8149200244
p128,fall,hdd,2050,72.4505531733
p128,wint,cdd,2010,0.07612806325119999
p128,wint,cdd,2012,0.07612806325119999
p128,wint,cdd,2014,0.07612806325119999
p128,wint,cdd,2016,0.07612806325119999
p128,wint,cdd,2018,0.07612806325119999
p128,wint,cdd,2020,0.0830730510915
p128,wint,cdd,2022,0.0830730510915
p128,wint,cdd,2024,0.0830730510915
p128,wint,cdd,2026,0.0529627088571
p128,wint,cdd,2028,0.162566712151
p128,wint,cdd,2030,0.162566712151
p128,wint,cdd,2032,0.162566712151
p128,wint,cdd,2034,0.162566712151
p128,wint,cdd,2036,0.162566712151
p128,wint,cdd,2038,0.162566712151
p128,wint,cdd,2040,0.109604003294
p128,wint,cdd,2042,0.206216530337
p128,wint,cdd,2044,0.206216530337
p128,wint,cdd,2046,0.26797650618700003
p128,wint,cdd,2048,0.16179030011499998
p128,wint,cdd,2050,0.406918001387
p128,wint,hdd,2010,1755.2244959000002
p128,wint,hdd,2012,1768.55416307
p128,wint,hdd,2014,1766.79038366
p128,wint,hdd,2016,1736.77390086
p128,wint,hdd,2018,1732.2064779
p128,wint,hdd,2020,1721.21632181
p128,wint,hdd,2022,1735.98205693
p128,wint,hdd,2024,1738.67490342
p128,wint,hdd,2026,1731.84290862
p128,wint,hdd,2028,1693.22542252
p128,wint,hdd,2030,1706.93981115
p128,wint,hdd,2032,1699.24335842
p128,wint,hdd,2034,1680.40715993
p128,wint,hdd,2036,1685.88182173
p128,wint,hdd,2038,1679.56581133
p128,wint,hdd,2040,1668.43137323
p128,wint,hdd,2042,1640.57993369
p128,wint,hdd,2044,1632.59449644
p128,wint,hdd,2046,1607.33007222
p128,wint,hdd,2048,1596.55401599
p128,wint,hdd,2050,1567.05373055
p129,spri,cdd,2010,2.8695957977999997
p129,spri,cdd,2012,2.8881753607
p129,spri,cdd,2014,2.7150029457400002
p129,spri,cdd,2016,2.2715700692299996
p129,spri,cdd,2018,1.8033662005700002
p129,spri,cdd,2020,2.38463350871
p129,spri,cdd,2022,2.45974917378
p129,spri,cdd,2024,2.9657691786
p129,spri,cdd,2026,2.93780005231
p129,spri,cdd,2028,4.11543715612
p129,spri,cdd,2030,4.548143897019999
p129,spri,cdd,2032,5.25037994048
p129,spri,cdd,2034,5.93193051989
p129,spri,cdd,2036,7.37447682673
p129,spri,cdd,2038,9.02627915573
p129,spri,cdd,2040,8.797537935780001
p129,spri,cdd,2042,9.24776192236
p129,spri,cdd,2044,9.74283954745
p129,spri,cdd,2046,10.9598477413
p129,spri,cdd,2048,10.199388183
p129,spri,cdd,2050,10.9516969833
p129,spri,hdd,2010,1219.36459509
p129,spri,hdd,2012,1211.94429083
p129,spri,hdd,2014,1215.54986714
p129,spri,hdd,2016,1210.90970396
p129,spri,hdd,2018,1214.99685852
p129,spri,hdd,2020,1218.42392005
p129,spri,hdd,2022,1211.10352671
p129,spri,hdd,2024,1188.34204165
p129,spri,hdd,2026,1167.13338666
p129,spri,hdd,2028,1133.79578892
p129,spri,hdd,2030,1120.75494608
p129,spri,hdd,2032,1108.57305566
p129,spri,hdd,2034,1081.53185097
p129,spri,hdd,2036,1063.97988807
p129,spri,hdd,2038,1030.79071821
p129,spri,hdd,2040,1000.19913427
p129,spri,hdd,2042,997.609913716
p129,spri,hdd,2044,994.189827408
p129,spri,hdd,2046,975.989604718
p129,spri,hdd,2048,973.034070292
p129,spri,hdd,2050,966.0027676569999
p129,summ,cdd,2010,137.276374936
p129,summ,cdd,2012,149.153822972
p129,summ,cdd,2014,155.104140589
p129,summ,cdd,2016,165.104552665
p129,summ,cdd,2018,174.692232477
p129,summ,cdd,2020,186.14943751599998
p129,summ,cdd,2022,186.206411361
p129,summ,cdd,2024,200.09741074599998
p129,summ,cdd,2026,209.88705159999998
p129,summ,cdd,2028,219.81141146
p129,summ,cdd,2030,224.10466232299999
p129,summ,cdd,2032,228.715180818
p129,summ,cdd,2034,232.51688042900003
p129,summ,cdd,2036,237.74046454900002
p129,summ,cdd,2038,245.543989846
p129,summ,cdd,2040,253.42110285400003
p129,summ,cdd,2042,270.860841242
p129,summ,cdd,2044,275.761499756
p129,summ,cdd,2046,285.09763206599996
p129,summ,cdd,2048,308.757354628
p129,summ,cdd,2050,318.94314516
p129,summ,hdd,2010,109.721573956
p129,summ,hdd,2012,100.377495494
p129,summ,hdd,2014,99.590473675
p129,summ,hdd,2016,93.60845838899999
p129,summ,hdd,2018,88.90115111739999
p129,summ,hdd,2020,85.6241075454
p129,summ,hdd,2022,87.1369239324
p129,summ,hdd,2024,77.0360456106
p129,summ,hdd,2026,71.1574744489
p129,summ,hdd,2028,67.6718831442
p129,summ,hdd,2030,68.4585357388
p129,summ,hdd,2032,66.1403009419
p129,summ,hdd,2034,61.5863255622
p129,summ,hdd,2036,57.6938172057
p129,summ,hdd,2038,56.0102633075
p129,summ,hdd,2040,51.2118869275
p129,summ,hdd,2042,43.657885756300004
p129,summ,hdd,2044,42.8786697036
p129,summ,hdd,2046,41.6335512787
p129,summ,hdd,2048,39.0660030266
p129,summ,hdd,2050,34.1357493773
p129,fall,cdd,2010,14.3398346857
p129,fall,cdd,2012,14.776702184200001
p129,fall,cdd,2014,15.9000964062
p129,fall,cdd,2016,16.6128188197
p129,fall,cdd,2018,15.7582240534
p129,fall,cdd,2020,22.8022213906
p129,fall,cdd,2022,21.7593071486
p129,fall,cdd,2024,19.3802165831
p129,fall,cdd,2026,18.5541967835
p129,fall,cdd,2028,19.578980658
p129,fall,cdd,2030,19.4850532116
p129,fall,cdd,2032,24.1595904798
p129,fall,cdd,2034,26.559927274699998
p129,fall,cdd,2036,26.428229353600003
p129,fall,cdd,2038,33.3043554749
p129,fall,cdd,2040,28.8172572319
p129,fall,cdd,2042,32.7266340503
p129,fall,cdd,2044,34.1909058948
p129,fall,cdd,2046,40.8358033784
p129,fall,cdd,2048,44.895447634300005
p129,fall,cdd,2050,51.132101401999996
p129,fall,hdd,2010,416.46235153099997
p129,fall,hdd,2012,412.984485475
p129,fall,hdd,2014,414.207321475
p129,fall,hdd,2016,401.916239843
p129,fall,hdd,2018,398.19274683
p129,fall,hdd,2020,386.953678972
p129,fall,hdd,2022,390.703809251
p129,fall,hdd,2024,400.425276988
p129,fall,hdd,2026,401.764568843
p129,fall,hdd,2028,383.571205992
p129,fall,hdd,2030,380.844366084
p129,fall,hdd,2032,369.56344865
p129,fall,hdd,2034,347.32904448
p129,fall,hdd,2036,333.19802125
p129,fall,hdd,2038,316.82091086
p129,fall,hdd,2040,319.44503640700003
p129,fall,hdd,2042,309.897809248
p129,fall,hdd,2044,292.662461043
p129,fall,hdd,2046,282.72371331799997
p129,fall,hdd,2048,284.05438384
p129,fall,hdd,2050,269.60156074599996
p129,wint,cdd,2010,0.0
p129,wint,cdd,2012,0.0
p129,wint,cdd,2014,0.0
p129,wint,cdd,2016,0.0
p129,wint,cdd,2018,0.0
p129,wint,cdd,2020,0.0
p129,wint,cdd,2022,0.0
p129,wint,cdd,2024,0.0
p129,wint,cdd,2026,0.0
p129,wint,cdd,2028,0.0390140566641
p129,wint,cdd,2030,0.0390140566641
p129,wint,cdd,2032,0.0390140566641
p129,wint,cdd,2034,0.0390140566641
p129,wint,cdd,2036,0.0390140566641
p129,wint,cdd,2038,0.0390140566641
p129,wint,cdd,2040,0.0390140566641
p129,wint,cdd,2042,0.161081681479
p129,wint,cdd,2044,0.161081681479
p129,wint,cdd,2046,0.173025605072
p129,wint,cdd,2048,0.134011548408
p129,wint,cdd,2050,0.176027004997
p129,wint,hdd,2010,2642.22797963
p129,wint,hdd,2012,2650.62109343
p129,wint,hdd,2014,2637.20047559
p129,wint,hdd,2016,2603.46048643
p129,wint,hdd,2018,2585.55656629
p129,wint,hdd,2020,2569.81280524
p129,wint,hdd,2022,2583.48837743
p129,wint,hdd,2024,2581.28952429
p129,wint,hdd,2026,2569.11823053
p129,wint,hdd,2028,2525.35962536
p129,wint,hdd,2030,2521.14912519
p129,wint,hdd,2032,2515.36327841
p129,wint,hdd,2034,2501.42903973
p129,wint,hdd,2036,2502.0359788
p129,wint,hdd,2038,2490.35313441
p129,wint,hdd,2040,2471.08412817
p129,wint,hdd,2042,2439.24790208
p129,wint,hdd,2044,2435.84761282
p129,wint,hdd,2046,2409.08628952
