t,i,r,c,wVC,cap
2033,SUBCRITICAL-COAL,Gujarat,init-4,1918.53,376
2024,SUBCRITICAL-COAL,Gujarat,init-4,1918.53,595.06
2021,SUBCRITICAL-COAL,Gujarat,init-5,2568.55,210
2020,SUBCRITICAL-COAL,Gujarat,init-5,2568.55,210
2022,SUBCRITICAL-COAL,Gujarat,init-5,2568.55,210
2023,SUBCRITICAL-COAL,Gujarat,init-5,2568.55,210
2019,SUBCRITICAL-COAL,Gujarat,init-5,2568.55,210
2018,SUBCRITICAL-COAL,Gujarat,init-5,2568.55,210
2017,SUBCRITICAL-COAL,Gujarat,init-5,2568.55,210
2020,SUBCRITICAL-COAL,Gujarat,init-6,2736.692258,2790
2029,SUBCRITICAL-COAL,Gujarat,init-6,2823.77,1320
2018,SUBCRITICAL-COAL,Gujarat,init-6,2736.692258,2790
2017,SUBCRITICAL-COAL,Gujarat,init-6,2736.692258,2790
2019,SUBCRITICAL-COAL,Gujarat,init-6,2736.692258,2790
2032,SUBCRITICAL-COAL,Gujarat,init-6,2823.77,1320
2034,SUBCRITICAL-COAL,Gujarat,init-6,2823.77,1320
2027,SUBCRITICAL-COAL,Gujarat,init-6,2823.77,1320
2031,SUBCRITICAL-COAL,Gujarat,init-6,2823.77,1320
2022,SUBCRITICAL-COAL,Gujarat,init-6,2736.692258,2790
2036,SUBCRITICAL-COAL,Gujarat,init-6,2823.77,1320
2037,SUBCRITICAL-COAL,Gujarat,init-6,2823.77,1320
2030,SUBCRITICAL-COAL,Gujarat,init-6,2823.77,1320
2035,SUBCRITICAL-COAL,Gujarat,init-6,2823.77,1320
2026,SUBCRITICAL-COAL,Gujarat,init-6,2823.77,1320
2025,SUBCRITICAL-COAL,Gujarat,init-6,2823.77,1320
2021,SUBCRITICAL-COAL,Gujarat,init-6,2736.692258,2790
2033,SUBCRITICAL-COAL,Gujarat,init-6,2823.77,1320
2023,SUBCRITICAL-COAL,Gujarat,init-6,2759.498333,2160
2028,SUBCRITICAL-COAL,Gujarat,init-6,2823.77,1320
2024,SUBCRITICAL-COAL,Gujarat,init-6,2823.77,1320
2028,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,750
2017,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,1170
2041,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,250
2031,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,750
2019,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,1170
2039,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,750
2018,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,1170
2036,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,750
2025,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,1170
2030,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,750
2022,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,1170
2021,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,1170
2020,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,1170
2023,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,1170
2026,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,750
2032,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,750
2037,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,750
2033,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,750
2040,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,750
2029,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,750
2034,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,750
2038,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,750
2027,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,750
2024,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,1170
2035,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,750
2029,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2019,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2021,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2030,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2031,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2018,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2017,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2025,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2028,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2022,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2033,SUBCRITICAL-COAL,Haryana,init-1,2098.55,300
2032,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2027,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2023,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2020,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2026,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2024,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2018,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2029,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2019,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2031,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2022,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2032,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2021,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2028,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2023,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2030,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2026,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2034,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2020,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2017,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2027,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2035,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2033,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2024,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2025,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2022,SUBCRITICAL-COAL,Haryana,init-3,2548.55,500
2019,SUBCRITICAL-COAL,Haryana,init-3,2548.55,500
2026,SUBCRITICAL-COAL,Haryana,init-3,2548.55,500
2028,SUBCRITICAL-COAL,Haryana,init-3,2548.55,500
2023,SUBCRITICAL-COAL,Haryana,init-3,2548.55,500
2021,SUBCRITICAL-COAL,Haryana,init-3,2548.55,500
2017,SUBCRITICAL-COAL,Haryana,init-3,2548.55,500
2030,SUBCRITICAL-COAL,Haryana,init-3,2548.55,250
2027,SUBCRITICAL-COAL,Haryana,init-3,2548.55,500
2020,SUBCRITICAL-COAL,Haryana,init-3,2548.55,500
2029,SUBCRITICAL-COAL,Haryana,init-3,2548.55,500
2025,SUBCRITICAL-COAL,Haryana,init-3,2548.55,500
2024,SUBCRITICAL-COAL,Haryana,init-3,2548.55,500
2018,SUBCRITICAL-COAL,Haryana,init-3,2548.55,500
2031,SUBCRITICAL-COAL,Haryana,init-4,3608.06,1500
2032,SUBCRITICAL-COAL,Haryana,init-4,3608.06,1500
2017,SUBCRITICAL-COAL,Haryana,init-4,3487.770526,1710
2028,SUBCRITICAL-COAL,Haryana,init-4,3608.06,1500
2021,SUBCRITICAL-COAL,Haryana,init-4,3487.770526,1710
2019,SUBCRITICAL-COAL,Haryana,init-4,3487.770526,1710
2029,SUBCRITICAL-COAL,Haryana,init-4,3608.06,1500
2027,SUBCRITICAL-COAL,Haryana,init-4,3608.06,1500
2025,SUBCRITICAL-COAL,Haryana,init-4,3487.770526,1710
2037,SUBCRITICAL-COAL,Haryana,init-4,3608.06,500
2030,SUBCRITICAL-COAL,Haryana,init-4,3608.06,1500
2022,SUBCRITICAL-COAL,Haryana,init-4,3487.770526,1710
2033,SUBCRITICAL-COAL,Haryana,init-4,3608.06,1500
2020,SUBCRITICAL-COAL,Haryana,init-4,3487.770526,1710
2024,SUBCRITICAL-COAL,Haryana,init-4,3487.770526,1710
2026,SUBCRITICAL-COAL,Haryana,init-4,3487.770526,1710
2036,SUBCRITICAL-COAL,Haryana,init-4,3608.06,1000
2034,SUBCRITICAL-COAL,Haryana,init-4,3608.06,1500
2018,SUBCRITICAL-COAL,Haryana,init-4,3487.770526,1710
2023,SUBCRITICAL-COAL,Haryana,init-4,3487.770526,1710
2035,SUBCRITICAL-COAL,Haryana,init-4,3608.06,1500
2017,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2029,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2031,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2021,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2026,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2030,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2032,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2028,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2037,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2024,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2022,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2038,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,270
2034,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2020,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2033,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2018,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2036,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2027,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2023,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2025,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2019,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2035,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2031,SUBCRITICAL-COAL,Jharkhand,init-2,1227.655219,1945
2029,SUBCRITICAL-COAL,Jharkhand,init-2,1227.655219,1945
2032,SUBCRITICAL-COAL,Jharkhand,init-2,1227.655219,1945
2028,SUBCRITICAL-COAL,Jharkhand,init-2,1227.655219,1945
2033,SUBCRITICAL-COAL,Jharkhand,init-2,1227.655219,1945
2021,SUBCRITICAL-COAL,Jharkhand,init-2,1227.655219,1945
2037,SUBCRITICAL-COAL,Jharkhand,init-2,1153.677073,1025
2026,SUBCRITICAL-COAL,Jharkhand,init-2,1227.655219,1945
2025,SUBCRITICAL-COAL,Jharkhand,init-2,1227.655219,1945
2027,SUBCRITICAL-COAL,Jharkhand,init-2,1227.655219,1945
2034,SUBCRITICAL-COAL,Jharkhand,init-2,1227.655219,1945
2024,SUBCRITICAL-COAL,Jharkhand,init-2,1227.655219,1945
2019,SUBCRITICAL-COAL,Jharkhand,init-2,1227.655219,1945
2030,SUBCRITICAL-COAL,Jharkhand,init-2,1227.655219,1945
2020,SUBCRITICAL-COAL,Jharkhand,init-2,1227.655219,1945
2017,SUBCRITICAL-COAL,Jharkhand,init-2,1227.655219,1945
2018,SUBCRITICAL-COAL,Jharkhand,init-2,1227.655219,1945
2023,SUBCRITICAL-COAL,Jharkhand,init-2,1227.655219,1945
2036,SUBCRITICAL-COAL,Jharkhand,init-2,1165.28459,1525
2038,SUBCRITICAL-COAL,Jharkhand,init-2,1189.08,500
2022,SUBCRITICAL-COAL,Jharkhand,init-2,1227.655219,1945
2035,SUBCRITICAL-COAL,Jharkhand,init-2,1200.244496,1735
2017,SUBCRITICAL-COAL,Jharkhand,init-3,1769.102332,1265
2021,SUBCRITICAL-COAL,Jharkhand,init-3,1769.102332,1265
2026,SUBCRITICAL-COAL,Jharkhand,init-3,1769.102332,1265
2019,SUBCRITICAL-COAL,Jharkhand,init-3,1769.102332,1265
2039,SUBCRITICAL-COAL,Jharkhand,init-3,1930.61,500
2030,SUBCRITICAL-COAL,Jharkhand,init-3,1704.916341,1025
2027,SUBCRITICAL-COAL,Jharkhand,init-3,1740.372795,1145
2036,SUBCRITICAL-COAL,Jharkhand,init-3,1704.916341,1025
2022,SUBCRITICAL-COAL,Jharkhand,init-3,1769.102332,1265
2033,SUBCRITICAL-COAL,Jharkhand,init-3,1704.916341,1025
2041,SUBCRITICAL-COAL,Jharkhand,init-3,1930.61,500
2037,SUBCRITICAL-COAL,Jharkhand,init-3,1930.61,500
2034,SUBCRITICAL-COAL,Jharkhand,init-3,1704.916341,1025
2029,SUBCRITICAL-COAL,Jharkhand,init-3,1704.916341,1025
2020,SUBCRITICAL-COAL,Jharkhand,init-3,1769.102332,1265
2024,SUBCRITICAL-COAL,Jharkhand,init-3,1769.102332,1265
2025,SUBCRITICAL-COAL,Jharkhand,init-3,1769.102332,1265
2035,SUBCRITICAL-COAL,Jharkhand,init-3,1704.916341,1025
2040,SUBCRITICAL-COAL,Jharkhand,init-3,1930.61,500
2023,SUBCRITICAL-COAL,Jharkhand,init-3,1769.102332,1265
2031,SUBCRITICAL-COAL,Jharkhand,init-3,1704.916341,1025
2028,SUBCRITICAL-COAL,Jharkhand,init-3,1704.916341,1025
2038,SUBCRITICAL-COAL,Jharkhand,init-3,1930.61,500
2032,SUBCRITICAL-COAL,Jharkhand,init-3,1704.916341,1025
2018,SUBCRITICAL-COAL,Jharkhand,init-3,1769.102332,1265
2021,SUBCRITICAL-COAL,Karnataka,init-1,1876.531176,1700
2017,SUBCRITICAL-COAL,Karnataka,init-1,1876.531176,1700
2028,SUBCRITICAL-COAL,Karnataka,init-1,1876.531176,1700
2019,SUBCRITICAL-COAL,Karnataka,init-1,1876.531176,1700
2037,SUBCRITICAL-COAL,Karnataka,init-1,1927.15,500
2029,SUBCRITICAL-COAL,Karnataka,init-1,1876.531176,1700
2022,SUBCRITICAL-COAL,Karnataka,init-1,1876.531176,1700
2024,SUBCRITICAL-COAL,Karnataka,init-1,1876.531176,1700
2025,SUBCRITICAL-COAL,Karnataka,init-1,1876.531176,1700
2026,SUBCRITICAL-COAL,Karnataka,init-1,1876.531176,1700
2027,SUBCRITICAL-COAL,Karnataka,init-1,1876.531176,1700
2030,SUBCRITICAL-COAL,Karnataka,init-1,1876.531176,1700
2020,SUBCRITICAL-COAL,Karnataka,init-1,1876.531176,1700
2023,SUBCRITICAL-COAL,Karnataka,init-1,1876.531176,1700
2033,SUBCRITICAL-COAL,Karnataka,init-1,1876.531176,1700
2018,SUBCRITICAL-COAL,Karnataka,init-1,1876.531176,1700
2035,SUBCRITICAL-COAL,Karnataka,init-1,1876.531176,1700
2036,SUBCRITICAL-COAL,Karnataka,init-1,1888.035455,1100
2034,SUBCRITICAL-COAL,Karnataka,init-1,1876.531176,1700
2031,SUBCRITICAL-COAL,Karnataka,init-1,1876.531176,1700
2032,SUBCRITICAL-COAL,Karnataka,init-1,1876.531176,1700
2021,SUBCRITICAL-COAL,Karnataka,init-2,3779.75,1200
2033,SUBCRITICAL-COAL,Karnataka,init-2,4911.95,700
2017,SUBCRITICAL-COAL,Karnataka,init-2,3779.75,1200
2029,SUBCRITICAL-COAL,Karnataka,init-2,3779.75,1200
2037,SUBCRITICAL-COAL,Karnataka,init-2,4911.95,700
2036,SUBCRITICAL-COAL,Karnataka,init-2,4911.95,700
2028,SUBCRITICAL-COAL,Karnataka,init-2,3779.75,1200
2026,SUBCRITICAL-COAL,Karnataka,init-2,3779.75,1200
2020,SUBCRITICAL-COAL,Karnataka,init-2,3779.75,1200
2027,SUBCRITICAL-COAL,Karnataka,init-2,3779.75,1200
2019,SUBCRITICAL-COAL,Karnataka,init-2,3779.75,1200
2025,SUBCRITICAL-COAL,Karnataka,init-2,3779.75,1200
2039,SUBCRITICAL-COAL,Karnataka,init-2,4911.95,700
2040,SUBCRITICAL-COAL,Karnataka,init-2,4911.95,700
2034,SUBCRITICAL-COAL,Karnataka,init-2,4911.95,700
2041,SUBCRITICAL-COAL,Karnataka,init-2,4911.95,700
2023,SUBCRITICAL-COAL,Karnataka,init-2,3779.75,1200
2018,SUBCRITICAL-COAL,Karnataka,init-2,3779.75,1200
2022,SUBCRITICAL-COAL,Karnataka,init-2,3779.75,1200
2024,SUBCRITICAL-COAL,Karnataka,init-2,3779.75,1200
2038,SUBCRITICAL-COAL,Karnataka,init-2,4911.95,700
2035,SUBCRITICAL-COAL,Karnataka,init-2,4911.95,700
2030,SUBCRITICAL-COAL,Karnataka,init-2,3779.75,1200
2031,SUBCRITICAL-COAL,Karnataka,init-2,3779.75,1200
2032,SUBCRITICAL-COAL,Karnataka,init-2,3779.75,1200
2026,SUBCRITICAL-COAL,Karnataka,init-3,5198.48,600
2034,SUBCRITICAL-COAL,Karnataka,init-3,5198.48,600
2025,SUBCRITICAL-COAL,Karnataka,init-3,5198.48,600
2027,SUBCRITICAL-COAL,Karnataka,init-3,5198.48,600
2024,SUBCRITICAL-COAL,Karnataka,init-3,5198.48,860
2022,SUBCRITICAL-COAL,Karnataka,init-3,5198.48,860
2030,SUBCRITICAL-COAL,Karnataka,init-3,5198.48,600
2018,SUBCRITICAL-COAL,Karnataka,init-3,5198.48,860
2028,SUBCRITICAL-COAL,Karnataka,init-3,5198.48,600
2019,SUBCRITICAL-COAL,Karnataka,init-3,5198.48,860
2032,SUBCRITICAL-COAL,Karnataka,init-3,5198.48,600
2033,SUBCRITICAL-COAL,Karnataka,init-3,5198.48,600
2020,SUBCRITICAL-COAL,Karnataka,init-3,5198.48,860
2029,SUBCRITICAL-COAL,Karnataka,init-3,5198.48,600
2023,SUBCRITICAL-COAL,Karnataka,init-3,5198.48,860
2017,SUBCRITICAL-COAL,Karnataka,init-3,5198.48,860
2021,SUBCRITICAL-COAL,Karnataka,init-3,5198.48,860
2031,SUBCRITICAL-COAL,Karnataka,init-3,5198.48,600
2026,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,840.6250592,2364
2034,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,862.2050147,1364
2023,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,890.9089187,4624
2019,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,890.9089187,4624
2037,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,862.2050147,1364
2027,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,840.6250592,2364
2022,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,890.9089187,4624
2018,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,890.9089187,4624
2020,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,890.9089187,4624
2036,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,862.2050147,1364
2025,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,868.4869184,3284
2024,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,887.692261,4414
2032,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,848.5207296,1864
2031,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,840.6250592,2364
2035,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,862.2050147,1364
2030,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,840.6250592,2364
2029,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,840.6250592,2364
2017,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,890.9089187,4624
2021,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,890.9089187,4624
2038,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,898.51,364
2033,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,862.2050147,1364
2028,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,840.6250592,2364
2019,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1596.232312,7119.5
2020,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1596.232312,7119.5
2035,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1528.478866,5569.5
2037,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1528.478866,5569.5
2041,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,990.04,1200
2030,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1546.770339,6279.5
2025,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1570.699566,6699.5
2023,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1596.232312,7119.5
2032,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1546.770339,6279.5
2017,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1596.232312,7119.5
2022,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1596.232312,7119.5
2018,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1596.232312,7119.5
2029,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1546.770339,6279.5
2031,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1546.770339,6279.5
2038,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1502.627229,5319.5
2039,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1359.465517,2900
2036,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1528.478866,5569.5
2024,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1596.232312,7119.5
2028,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1546.770339,6279.5
2040,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1201.766087,2300
2034,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1528.478866,5569.5
2021,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1596.232312,7119.5
2027,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1546.770339,6279.5
2026,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1559.122127,6489.5
2033,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1510.676416,5779.5
2018,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2020,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2038,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2023,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2019,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2034,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2029,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2032,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2022,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2036,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2028,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2024,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2035,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2026,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2017,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2030,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2021,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2031,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2027,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2033,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2037,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2025,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2023,SUBCRITICAL-COAL,Maharashtra,init-2,1493.223737,2970
2038,SUBCRITICAL-COAL,Maharashtra,init-2,1691.701969,1270
2040,SUBCRITICAL-COAL,Maharashtra,init-2,1670.98,1000
2024,SUBCRITICAL-COAL,Maharashtra,init-2,1493.223737,2970
2018,SUBCRITICAL-COAL,Maharashtra,init-2,1493.223737,2970
2032,SUBCRITICAL-COAL,Maharashtra,init-2,1493.223737,2970
2039,SUBCRITICAL-COAL,Maharashtra,init-2,1691.701969,1270
2022,SUBCRITICAL-COAL,Maharashtra,init-2,1493.223737,2970
2026,SUBCRITICAL-COAL,Maharashtra,init-2,1493.223737,2970
2035,SUBCRITICAL-COAL,Maharashtra,init-2,1467.927206,2720
2029,SUBCRITICAL-COAL,Maharashtra,init-2,1493.223737,2970
2017,SUBCRITICAL-COAL,Maharashtra,init-2,1493.223737,2970
2030,SUBCRITICAL-COAL,Maharashtra,init-2,1493.223737,2970
2041,SUBCRITICAL-COAL,Maharashtra,init-2,1670.98,500
2025,SUBCRITICAL-COAL,Maharashtra,init-2,1493.223737,2970
2028,SUBCRITICAL-COAL,Maharashtra,init-2,1493.223737,2970
2027,SUBCRITICAL-COAL,Maharashtra,init-2,1493.223737,2970
2031,SUBCRITICAL-COAL,Maharashtra,init-2,1493.223737,2970
2019,SUBCRITICAL-COAL,Maharashtra,init-2,1493.223737,2970
2020,SUBCRITICAL-COAL,Maharashtra,init-2,1493.223737,2970
2021,SUBCRITICAL-COAL,Maharashtra,init-2,1493.223737,2970
2033,SUBCRITICAL-COAL,Maharashtra,init-2,1467.927206,2720
2037,SUBCRITICAL-COAL,Maharashtra,init-2,1691.701969,1270
2036,SUBCRITICAL-COAL,Maharashtra,init-2,1523.826471,1870
2034,SUBCRITICAL-COAL,Maharashtra,init-2,1467.927206,2720
2018,SUBCRITICAL-COAL,Maharashtra,init-3,2031.292879,7120
2040,SUBCRITICAL-COAL,Maharashtra,init-3,2238.45,810
2023,SUBCRITICAL-COAL,Maharashtra,init-3,2037.804426,6620
2022,SUBCRITICAL-COAL,Maharashtra,init-3,2031.292879,7120
2038,SUBCRITICAL-COAL,Maharashtra,init-3,2168.418837,2150
2026,SUBCRITICAL-COAL,Maharashtra,init-3,2053.96125,5200
2035,SUBCRITICAL-COAL,Maharashtra,init-3,2050.816702,4700
2029,SUBCRITICAL-COAL,Maharashtra,init-3,2053.96125,5200
2017,SUBCRITICAL-COAL,Maharashtra,init-3,2031.292879,7120
2039,SUBCRITICAL-COAL,Maharashtra,init-3,2249.332609,1380
2031,SUBCRITICAL-COAL,Maharashtra,init-3,2053.96125,5200
2032,SUBCRITICAL-COAL,Maharashtra,init-3,2053.96125,5200
2037,SUBCRITICAL-COAL,Maharashtra,init-3,2066.398354,3950
2024,SUBCRITICAL-COAL,Maharashtra,init-3,2036.399758,6200
2020,SUBCRITICAL-COAL,Maharashtra,init-3,2031.292879,7120
2030,SUBCRITICAL-COAL,Maharashtra,init-3,2053.96125,5200
2021,SUBCRITICAL-COAL,Maharashtra,init-3,2031.292879,7120
2028,SUBCRITICAL-COAL,Maharashtra,init-3,2053.96125,5200
2027,SUBCRITICAL-COAL,Maharashtra,init-3,2053.96125,5200
2025,SUBCRITICAL-COAL,Maharashtra,init-3,2036.399758,6200
2036,SUBCRITICAL-COAL,Maharashtra,init-3,2045.328876,4450
2033,SUBCRITICAL-COAL,Maharashtra,init-3,2049.186566,4950
2019,SUBCRITICAL-COAL,Maharashtra,init-3,2031.292879,7120
2034,SUBCRITICAL-COAL,Maharashtra,init-3,2049.186566,4950
2018,SUBCRITICAL-COAL,Maharashtra,init-4,2448.358059,3040
2022,SUBCRITICAL-COAL,Maharashtra,init-4,2448.358059,3040
2035,SUBCRITICAL-COAL,Maharashtra,init-4,2344.75,1360
2038,SUBCRITICAL-COAL,Maharashtra,init-4,2344.75,570
2023,SUBCRITICAL-COAL,Maharashtra,init-4,2361.184025,2410
2029,SUBCRITICAL-COAL,Maharashtra,init-4,2344.75,1360
2032,SUBCRITICAL-COAL,Maharashtra,init-4,2344.75,1360
2017,SUBCRITICAL-COAL,Maharashtra,init-4,2448.358059,3040
2028,SUBCRITICAL-COAL,Maharashtra,init-4,2344.75,1360
2026,SUBCRITICAL-COAL,Maharashtra,init-4,2344.75,1360
2033,SUBCRITICAL-COAL,Maharashtra,init-4,2344.75,1360
