sc_point_gid,array_cable_CAPEX,export_cable_CAPEX
10003937,345027.9743,793307.3988
10003938,338226.1243,834944.6495
10003939,336728.5208,873174.028
10003940,334897.2395,907905.5732
10003941,332639.582,941790.505
10003942,332519.6995,974361.9938
10003943,332911.7277,1004427.756
10003944,334094.642,1033230.095
10003945,334819.0235,1060955.72
10003946,337252.2578,1087772.2
10003947,339337.2257,1113484.925
10003948,341230.2862,1138244.336
10003949,343361.0553,1162162.808
10003950,344922.5705,1184885.411
10003951,345800.476,1206231.923
10003952,349007.8805,1225984.575
10003953,360059.0163,1243894.354
10003954,436136.5875,1259380.702
10003969,335839.4272,556294.2638
10003970,350258.6058,613717.9522
10003971,362081.2517,667232.8987
10003972,362792.5827,716887.6868
10003973,358273.2615,762971.7108
10003974,348774.4473,805439.7022
10003975,340365.3325,844982.1982
10003976,337000.5297,881633.3147
10003977,335270.63,916296.5232
10003978,333283.9778,948300.192
10003980,332841.9122,1009477.279
10003981,333304.1735,1037274.517
10003982,333591.4853,1065574.142
10003983,335355.1838,1091465.716
10003984,337617.7957,1116814.762
10003985,339142.0023,1141413.914
10003986,340911.6852,1165041.125
10003987,342289.238,1187479.808
10003988,343079.653,1208544.482
10003989,345430.055,1228013.531
10003990,350690.1257,1245635.284
10003991,380950.2628,1261134.227
10003992,486040.5637,1271407.563
10004002,337125.061,393933.3773
10004003,339052.0303,477246.571
10004004,346718.106,553088.8828
10004005,359340.064,621317.5533
10004006,362587.8223,680640.4002
10004007,361007.8117,733177.4632
10004008,359496.9882,779410.6027
10004009,353320.46,820669.6762
10004010,344386.948,858251.1522
10004011,340075.658,892944.5902
10004012,336271.8898,926050.9158
10004013,333499.6668,956743.7365
10004014,332551.1998,987366.8408
10004017,332624.2252,1070903.653
10004018,334276.6352,1096240.139
10004019,335562.5097,1121476.218
10004020,337255.486,1145743.551
10004021,338449.5838,1168975.702
10004022,339280.7365,1191026.787
10004023,340550.8505,1211704.082
10004024,343128.4117,1230781.592
10004025,344604.1857,1248004.886
10004026,353219.2792,1263096.506
10004027,438896.0215,1275487.336
10004038,354407.789,395878.791
10004039,356912.1618,480737.0273
10004040,366195.3585,555508.6908
10004041,367270.1408,623071.74
10004042,363746.9502,682027.4993
10004043,357410.9223,735234.843
10004044,361496.8612,783071.8478
10004045,356976.3155,826274.2442
10004046,347623.5872,865992.7827
10004047,342151.7357,902300.2278
10004048,335729.3452,936038.056
10004054,332115.415,1108983.63
10004055,333209.8737,1127420.464
10004056,335381.2087,1151161.915
10004057,337048.7178,1173895.868
10004058,338492.1933,1195457.722
10004059,339622.539,1215646.566
10004060,340655.4553,1234229.753
10004061,342053.066,1250948.101
10004062,346881.31,1265522.007
10004063,384118.1723,1277656.692
10004064,505927.3448,1284511.037
10004075,362723.6398,334626.619
10004076,366453.4962,422346.3565
10004077,367525.5405,501128.0503
10004078,372345.7253,570982.721
10004079,370314.7775,634664.486
10004080,365125.2322,690877.9893
10004081,358349.8772,742148.2025
10004082,361279.6158,788604.4502
10004083,359455.0458,830802.1765
10004084,352173.6608,869778.3393
10004085,337898.9393,904740.0498
10004086,333859.399,938663.3505
10004087,332814.9587,970339.1442
10004093,332118.038,1136521.632
10004094,333667.1057,1157688.975
10004095,336308.9372,1179747.113
10004096,338291.3855,1200717.558
10004097,339484.2193,1220312.668
10004098,340616.037,1238293.875
10004099,342131.8107,1254398.322
10004100,345396.3498,1268343.9
10004101,377852.5182,1279834.816
10004102,494970.0582,1287199.143
10004121,370094.0275,376509.0723
10004122,374360.1153,455819.4593
10004123,373183.9327,528482.6657
10004124,373971.6418,593641.2855
10004125,371624.3007,653498.8983
10004126,366697.8037,706486.3183
10004127,365309.6943,754940.831
10004128,365808.6428,799055.0145
10004129,365569.0648,839424.9602
10004130,362407.436,877013.4027
10004139,332381.251,1142141.652
10004140,333537.1903,1163213.804
10004141,335684.5303,1185557.686
10004142,338059.4138,1206389.258
10004143,339529.4517,1225562.332
10004144,340542.6918,1242906.547
10004145,342797.1757,1258290.136
10004146,348486.4515,1271496.229
10004172,369346.0697,345819.1358
10004173,377918.8045,422523.5463
10004174,377761.8132,494040.4945
10004175,375984.4822,559792.612
10004176,376860.252,619340.9303
10004177,373061.6922,674815.338
10004178,365582.3373,724546.1805
10004179,365180.7722,770402.549
10004180,367720.082,812438.0117
10004181,369417.893,851074.4987
10004182,371484.4617,887112.0937
10004183,348789.2835,920705.2115
10004190,333305.4208,1118719.782
10004191,333190.521,1144834.012
10004192,333902.5767,1167000.624
10004193,336005.3608,1189124.16
10004194,338172.619,1209985.85
10004195,340006.4668,1229252.266
10004196,341516.9755,1246668.115
10004197,346134.8825,1261894.525
10004198,355977.6555,1282304.173
10004217,342068.8903,344402.227
10004222,366598.6912,343770.1227
10004223,381034.8102,408254.5512
10004224,379822.511,472732.9562
10004225,376503.6812,535031.7537
10004226,376930.3585,594276.0868
10004227,376269.6605,648502.2372
10004228,371879.2372,699241.9745
10004229,363130.4843,745098.308
10004230,360377.6242,787885.2945
10004231,364755.6947,827601.774
10004232,368476.5278,864376.0498
10004233,375214.1635,898916.62
10004234,369347.5302,931355.7303
10004235,343051.6032,962440.6982
10004236,333969.996,987027.1105
10004240,333150.1215,1097550.193
10004241,334859.2933,1125314.84
10004242,334435.3507,1149525.68
10004243,334390.0648,1171415.131
10004244,336325.9772,1193213.342
10004245,338336.5975,1213640.569
10004246,340325.1975,1232467.83
10004247,340222.3368,1249436.921
10004248,366987.1712,1272978.531
10004267,338999.9505,376624.9967
10004268,358603.0565,369443.1593
10004269,370415.966,385192.0487
10004270,383754.104,421298.8492
10004271,385026.6277,470555.1933
10004272,381232.6403,525088.51
10004273,374438.7718,578274.2232
10004274,374793.4048,629903.808
10004275,371835.4987,678698.9582
10004276,362528.1125,725160.8605
10004277,357770.0195,767455.3377
10004278,360218.9358,807155.7382
10004279,365702.3548,844245.3853
10004280,368894.5343,878904.5785
10004281,372282.9485,911867.146
10004282,378053.0542,943037.6552
10004283,367807.4448,973024.151
10004284,342727.2165,1001412.017
10004285,333845.1088,1027023.836
10004288,334033.2492,1107689.973
10004289,333613.6678,1129189.005
10004290,334340.3495,1154766.173
10004291,335520.8147,1176872.245
10004292,336938.3262,1198083.296
10004293,338237.6255,1217990.104
10004294,340621.0965,1236277.237
10004307,344917.8567,373955.8565
10004308,339806.2803,448916.3898
10004309,342854.184,461902.572
10004310,363664.396,458611.7688
10004311,380671.1388,469677.5695
10004312,388244.8382,495763.016
10004313,387055.7672,532977.7788
10004314,382937.919,576779.7435
10004315,378253.5605,622608.4935
10004316,376689.3577,667307.4222
10004317,369552.1853,710091.412
10004318,363879.9922,751896.9975
10004319,365824.5853,790747.1283
10004320,368343.1853,827644.517
10004321,370313.8302,862288.2813
10004322,370012.5952,894920.4773
10004323,371276.8377,926109.6507
10004324,378651.415,955770.5325
10004325,379687.892,984619.6795
10004326,364115.0005,1012139.254
10004327,340116.6045,1038796.555
10004331,334508.4988,1138545.522
10004332,334695.9233,1161006.298
10004333,336104.5507,1182995.038
10004334,336991.6223,1203655.905
10004335,344058.1072,1249031.905
10004346,352366.381,343026.9775
10004347,345646.3575,433748.5043
10004348,348050.6743,510755.0752
10004349,365617.2283,537322.21
10004350,384805.6248,545804.4653
10004351,391764.079,565189.8542
10004352,387656.826,593845.974
10004353,385613.1067,628383.0648
10004354,384387.945,666372.5337
10004355,383483.3837,705432.06
10004356,377033.8083,742912.8457
10004357,373725.1602,779949.5928
10004358,373993.4865,814987.5803
10004359,375594.9103,848966.8418
10004360,369461.0303,881337.9122
10004361,370005.244,912084.9515
10004362,372940.8757,941585.5045
10004363,378283.2705,969874.3693
10004364,379857.9962,997482.767
10004365,373679.101,1023869.191
10004366,360108.8675,1049952.118
10004367,337803.8572,1074617.184
10004368,332776.7122,1102102.513
10004369,334274.1895,1122058.297
10004370,333875.2223,1147354.38
10004371,335717.6572,1168877.137
10004372,336169.3323,1189940.531
10004373,338845.7827,1235676.635
10004384,345050.0055,347187.6607
10004385,343615.3782,436924.8922
10004386,354471.285,517757.4088
10004387,368299.3775,584974.3035
10004388,388450.1458,612592.0272
10004389,390270.5905,627581.1673
10004390,392022.5215,649967.2618
10004391,390644.4238,677719.4092
10004392,386589.836,708752.663
10004393,383125.12,742078.9722
10004394,380401.1878,775381.2957
10004395,379394.8595,808275.6818
10004396,375857.962,839832.1057
10004397,373441.33,870688.5953
10004398,368206.8833,900732.1998
10004399,373675.4273,929598.0403
10004400,374350.9747,957632.9558
10004401,372447.868,984624.7857
10004402,381462.5275,1011039.787
10004403,380410.01,1036468.322
10004404,374189.7198,1061638.922
10004405,362017.956,1085956.344
10004406,339682.8112,1109539.587
10004407,333958.5465,1133889.594
10004408,334269.605,1155068.041
10004409,335689.8465,1176742.64
10004410,336475.4192,1196965.797
10004421,343919.3183,312225.3028
10004422,341730.8958,384367.5987
10004423,350578.5795,461712.1782
10004424,361484.1007,535245.613
10004425,380393.2208,601761.1468
10004426,387617.3943,658809.9858
10004427,394238.4263,684738.1873
10004428,392620.689,702482.425
10004429,384809.9007,725009.3707
10004430,383444.0497,750636.1375
10004431,380473.7175,778488.4208
10004432,381039.7078,807479.91
10004433,380301.0713,837095.3192
10004434,376921.1963,865408.9813
10004435,372916.5553,893596.3675
10004436,373366.7868,921084.1207
10004437,377379.877,948005.3107
10004438,374563.9428,974467.7913
10004439,371049.0262,1000172.843
10004440,376033.0487,1025552.413
10004441,385046.9053,1049983.645
10004442,379163.0565,1074203.764
10004443,373368.8488,1097703.511
10004444,367974.0137,1120269.279
10004445,346131.3445,1142578.455
10004446,335328.6445,1164267.304
10004455,347350.9167,354307.4255
10004456,340431.7182,433925.9788
10004457,351540.1492,502445.2592
10004458,371988.2688,565245.4628
10004459,384965.2697,624059.2103
10004460,391418.1123,679089.6335
10004461,391868.7908,726377.2848
10004462,385434.1487,750114.7697
10004463,380697.4853,768601.449
10004464,377206.262,789997.4212
10004465,372489.808,813700.4802
10004466,374997.417,838559.1308
10004467,375135.6288,864905.2328
10004468,372048.6808,890814.4998
10004469,376223.573,916438.6622
10004470,378822.38,941925.8027
10004471,376789.1035,966866.811
10004472,372176.0193,991673.9825
10004473,371356.0482,1016114.73
10004474,369845.9825,1040352.244
10004475,377500.329,1063868.14
10004476,383993.3497,1087254.027
10004477,388772.4395,1109513.456
10004478,388926.4815,1130970.347
10004479,377334.0075,1151792.586
10004488,358543.7568,347803.0803
10004489,355498.442,439474.689
10004490,348659.8997,519523.2822
10004491,377356.293,590661.6702
10004492,388888.4648,650424.0755
10004493,381654.0198,702450.1645
10004494,373247.166,748481.3892
10004495,367933.7052,788315.6655
10004496,357813.0775,809751.1042
10004497,360360.05,827866.8207
10004498,366224.8863,848099.5378
10004499,365016.3198,869654.7655
10004500,365773.5845,892719.3642
10004501,374263.3265,916072.0268
10004502,379327.4503,938873.1027
10004503,377814.0815,960482.5303
10004504,373723.142,981640.0798
10004505,366960.9773,1002502.382
10004506,370803.9865,1022968.385
10004507,374455.4852,1043359.524
10004508,375668.5178,1063219.818
10004509,386561.268,1083257.791
10004510,398143.9418,1103138.694
10004511,401675.8298,1122798.064
10004520,359414.869,376876.222
10004521,365719.2435,459744.654
10004522,350090.6313,533659.16
10004523,380889.4513,601390.1338
10004524,376832.8493,661753.7543
10004525,364940.4085,716177.4743
10004526,367095.8335,764607.1837
10004527,360109.9542,804041.0127
10004528,353326.3932,824778.4642
10004529,362983.4162,839931.1808
10004530,367125.1433,857716.8665
10004531,356435.1208,877377.7317
10004532,370434.3047,896240.2447
10004533,372416.4835,910794.234
10004534,375995.4312,926744.5277
10004535,376241.0052,944268.6777
10004536,372567.8557,962905.9832
10004537,371011.844,982534.0443
10004538,374791.2797,1002725.666
10004539,381913.5115,1023569.868
10004540,382327.7122,1044427.424
10004541,384984.5808,1065748.463
10004542,401030.6907,1086922.878
10004543,406741.9533,1126662.654
10004549,356540.6695,380820.604
10004550,356746.83,463433.0238
10004551,354672.6512,535303.0357
10004552,373356.4673,599931.4008
10004553,363205.7955,657349.9685
10004554,360653.0833,709160.7927
10004555,363943.7735,751958.2175
10004556,367328.1368,772746.9727
10004557,366634.5645,786096.8355
10004558,369093.4425,803424.6458
10004559,355586.7162,824143.4718
10004560,364253.7972,845838.9753
10004561,376701.96,862518.7803
10004562,370167.3268,878591.845
10004563,371636.1388,896861.7497
10004564,373684.8228,916674.6802
10004565,371870.9043,937481.2142
10004566,373813.5087,959132.4302
10004567,372642.761,981163.3563
10004568,377480.1232,1003687.616
10004569,377384.9673,1026041.203
10004570,377526.9738,1048737.059
10004575,351367.8005,348626.2807
10004576,358703.5723,430038.968
10004577,356207.0833,505470.5957
10004578,368663.021,573756.6242
10004579,354378.4015,633326.302
10004580,351486.3858,680626.5063
10004581,366104.648,711479.4672
10004582,372403.8978,725537.075
10004583,368629.1785,742073.9318
10004584,363835.4925,763213.9145
10004585,354501.0853,787762.3125
10004586,370414.6332,809546.8418
10004587,374622.6625,826229.4428
10004588,369468.0802,845092.0712
10004589,371454.463,866212.8893
10004590,376028.866,888768.8627
10004591,370514.5305,912110.6797
10004592,373282.8473,936068.0013
10004593,372910.451,960144.4587
10004594,372144.6155,984492.2658
10004599,348807.8478,305578.4518
10004600,362321.6052,395856.329
10004601,362758.3598,474661.9412
10004602,363220.7285,542789.0647
10004603,351205.0133,595935.9242
10004604,353672.9498,634653.1895
10004605,366190.0487,659615.6368
10004606,374810.06,673411.8655
10004607,369070.3337,694343.9915
10004608,356740.281,720516.8357
10004609,364433.0653,748829.3447
10004610,373644.777,767850.9248
10004611,372268.172,787564.6053
10004612,371335.722,809973.0492
10004613,369423.5373,834615.7462
10004614,369621.4248,860464.2735
10004615,371176.1193,886766.3793
10004616,371793.4788,913345.8568
10004617,374249.2588,939690.134
10004618,375062.0538,965968.1812
10004623,359936.7748,355574.197
10004624,365310.8902,434168.786
10004625,365230.8972,497569.7613
10004626,366524.0375,539931.7928
10004627,366082.3248,582661.1143
10004628,366548.1457,598251.5905
10004629,368876.8675,616127.8358
10004630,370215.0897,643154.837
10004631,366905.8577,675932.0527
10004632,370427.388,703156.7448
10004633,369750.1525,722468.1955
10004634,371415.0352,746641.96
10004635,373788.2178,773533.3307
10004636,373930.0578,802475.296
10004637,371557.6992,832209.4978
10004638,369740.1127,861898.168
10004639,366028.471,891392.4908
10004640,371869.6828,920192.1683
10004641,376572.5972,943634.7365
10004646,351279.0732,315088.277
10004647,358614.6288,386781.0227
10004648,357360.555,428781.8667
10004649,363617.8063,482194.346
10004650,367008.1738,520081.0867
10004651,367234.9337,529936.522
10004652,365047.2062,554279.8528
10004653,364380.1807,589749.6538
10004654,362762.9345,628005.3793
10004655,364298.4585,650100.2748
10004656,367955.9583,674185.5417
10004657,371075.5942,704133.997
10004658,375065.3133,736573.4085
10004659,376628.1402,770614.0617
10004660,369934.8218,838200.589
10004661,371495.2752,870811.3682
10004662,371973.3832,902167.0942
10004668,352586.3853,356485.0297
10004669,361023.6233,424483.7263
10004670,362412.7498,439883.9278
10004671,364592.3015,452357.7843
10004672,365192.7332,487032.8738
10004673,363744.7478,534347.1203
10004674,355129.7493,568179.2398
10004675,353151.9957,590643.8322
10004676,363732.7457,621973.3835
10004677,372154.6415,659580.0047
10004678,369161.3515,698948.4992
10004679,373663.6368,739028.5518
10004680,374599.4397,778208.8813
10004681,373082.7497,815695.5875
10004682,374059.2318,851568.5137
10004683,372071.6152,882960.7505
10004690,357111.2037,354119.102
10004691,356121.9908,348950.5947
10004692,360970.7922,369035.6682
10004693,360068.5408,420234.1112
10004694,357256.1002,475480.52
10004695,351206.6812,497304.9082
10004696,350917.8648,527789.3307
10004697,359043.8183,569013.4893
10004698,369887.5005,616189.663
10004699,368438.1583,663562.262
10004700,372527.7323,710187.8788
10004701,378764.6695,754531.3637
10004702,380562.4522,795769.8553
10004703,381832.3562,829383.7373
10004704,378469.4942,855957.2835
10004714,356313.0137,359791.0908
10004715,352917.2813,398394.419
10004716,357041.593,418175.4853
10004717,358612.8323,461929.9052
10004718,359285.4692,516774.1728
10004719,367549.267,575544.806
10004720,369096.2562,631701.2847
10004721,371208.5162,685009.2982
10004722,381277.1248,733034.6167
10004723,387159.0295,768217.434
10004724,386234.7697,797522.0032
10004725,387311.7543,827307.1988
10004734,347642.8448,305226.2518
10004736,354957.8312,334566.9948
10004737,361175.4255,399588.3625
10004738,359202.4305,471487.5833
10004739,367472.1882,542424.5037
10004740,370590.4837,606326.6002
10004741,370457.1715,660063.2728
10004742,379379.8598,697686.6533
10004743,389755.9603,730526.9532
10004744,389045.184,764865.8562
10004745,386010.2763,799013.8707
10004754,355493.9987,354646.6213
10004755,365199.3675,441924.5447
10004756,370214.1592,515360.4223
10004757,371748.9847,571939.1272
10004758,372420.5203,615399.8947
10004759,378265.0577,652969.0277
10004760,388870.0942,692760.83
10004761,386384.2753,732710.4405
10004762,382245.9035,769989.1525
10004770,353984.7478,336375.2757
10004771,362298.1692,402626.456
10004772,370032.3533,465789.268
10004773,371741.6375,518603.9525
10004774,368414.0735,561162.5593
10004775,377352.6548,608240.2613
10004776,385771.6438,655217.9777
10004777,385933.2045,699236.3248
10004778,383447.3892,741569.6512
10004787,354455.3435,338838.4028
10004788,360576.2107,406713.9197
10004789,370749.0508,452533.9187
10004790,366977.1777,507979.7532
10004791,371747.5225,564235.4298
10004792,381928.0333,616702.835
10004793,385072.1863,667870.6298
10004794,383137.7813,716246.677
10004802,354533.5028,324409.8852
10004803,365853.302,387962.7052
10004804,368380.6115,455484.4363
10004805,370577.1917,519907.128
10004806,380971.9113,582490.9782
10004807,383308.3162,641475.0933
10004808,381782.4792,695290.2733
10004817,349381.0237,325952.8373
10004818,363874.2587,406850.1245
10004819,367767.125,485620.339
10004820,377878.7237,557684.4045
10004821,379085.0812,622049.1145
10004822,380110.2195,663361.6765
10004832,349961.241,381660.3662
10004833,360279.4138,468144.4047
10004834,375698.1123,538046.3383
10004835,378462.6383,582102.8175
10004836,375574.0175,608928.9852
10004846,347265.9825,360189.3158
10004847,359197.2687,430182.5017
10004848,371427.5872,484936.0997
10004849,378354.6922,516406.458
10004850,366603.0437,551382.5797
10004860,344341.8705,312668.6348
10004861,356632.1485,368117.5333
10004862,365300.1667,409662.503
10004863,379374.0603,444409.3405
10004864,366682.8318,492603.4663
10004874,353285.744,319233.6775
10004875,375256.8445,373374.6727
10004876,374239.2473,440893.8368
10004877,365682.3263,483599.574
10004885,357338.019,314412.0058
10004886,364535.1162,398553.5743
10004887,363606.7392,464716.1077
10004893,349376.1898,358234.2558
10004894,353989.9603,415755.4597
10007497,335666.8047,369743.4483
10007520,337618.3688,425464.8662
10007521,339852.2258,481675.7515
10007522,341344.5017,439326.2217
10007523,340182.1742,366830.0765
10007546,341854.2873,456273.955
10007547,343400.5117,521848.9653
10007548,344994.7585,479330.0945
10007549,344426.8562,398506.6568
10007550,339421.6573,304474.5778
10007571,343326.188,429297.6595
10007572,346084.1485,494566.6107
10007573,347106.331,550044.733
10007574,349084.2207,503688.3832
10007575,349227.5782,424281.9357
10007576,340880.5555,335753.4957
10007594,343377.3798,373552.6402
10007595,348069.2755,461703.2122
10007596,351795.9275,533923.5987
10007597,352343.2913,579491.3095
10007598,353941.17,529077.117
10007599,352094.4353,460497.1788
10007600,340988.4333,386037.87
10007617,346269.3758,374033.0813
10007618,351613.5482,463171.422
10007619,356678.7828,541529.9378
10007620,357387.666,600133.3428
10007621,358568.898,565457.2793
10007622,352326.974,501202.8378
10007623,341792.1212,423795.997
10007624,336914.0098,333676.9287
10007642,348228.1025,387909.935
10007643,354356.616,473573.0025
10007644,360083.1103,549410.503
10007645,362188.762,614416.6323
10007646,363704.6525,591735.1107
10007647,352347.2548,522029.7855
10007648,343233.7215,442596.7353
10007649,340396.6638,353388.5602
10007663,349501.5828,385620.4237
10007664,356383.9872,471877.0032
10007665,361450.2382,547792.0947
10007666,364341.4403,614884.0102
10007667,365498.63,600868.8553
10007668,355470.5733,531534.7957
10007669,345634.2197,451133.6978
10007670,342497.603,361372.4635
10007685,347910.9332,374302.3987
10007686,356418.5173,463286.3515
10007687,361936.2703,540980.9975
10007688,364951.3352,609775.6248
10007689,365167.7275,601264.834
10007690,357019.5883,531803.4798
10007691,348336.6328,451609.7758
10007692,343875.3582,362213.7568
10007712,348505.782,387466.8508
10007713,352629.3165,471365.8965
10007714,359780.9838,546608.215
10007715,362678.5223,613322.9555
10007716,362059.9617,597788.2822
10007717,355045.2865,528097.7897
10007718,347268.5568,447607.7598
10007719,343605.7048,358043.5858
10007737,342614.9348,348689.8408
10007738,347776.7977,428923.5933
10007739,348160.9947,500230.805
10007740,349792.6613,567073.0902
10007741,350486.7425,622275.3098
10007742,350895.5058,587341.4693
10007743,347712.2765,518101.5525
10007744,345489.0605,437230.2107
10007745,342494.7343,346645.2663
10007762,345005.8507,373592.4433
10007763,344748.6803,459199.9483
10007764,345093.4137,534393.7033
10007765,343045.8888,597696.2432
10007766,344864.2993,615029.1172
10007767,348241.645,560571.0797
10007768,348710.4202,494084.1362
10007769,347317.612,415680.8033
10007770,343360.2602,325716.5487
10007783,343292.725,391719.675
10007784,342167.2473,476598.0232
10007785,343392.4985,552098.2817
10007786,343344.5113,612165.6382
10007787,345208.6943,585428.285
10007788,347054.898,523237.1155
10007789,349686.7367,455022.2968
10007790,348941.5842,377811.0545
10007802,350586.4003,314987.2443
10007803,340924.606,408556.002
10007804,343267.9593,490289.3957
10007805,345123.357,563000.7182
10007806,344425.5257,604914.9238
10007807,348318.2205,552479.8562
10007808,349799.9545,484484.5338
10007809,351953.4153,410594.44
10007810,351188.7522,327106.6478
10007813,334345.4532,363296.5825
10007814,334209.6482,328394.5445
10007821,347860.0675,393983.0753
10007822,347413.2318,475163.0325
10007823,344209.391,549114.7302
10007824,340933.9888,583881.8935
10007825,351202.7742,523004.6917
10007826,353903.7827,448582.994
10007827,353323.7822,367014.8443
10007832,336354.6015,356214.399
10007833,334219.9332,312538.888
10007840,359993.7895,367053.5968
10007841,352553.6475,455429.9888
10007842,341109.612,534784.7973
10007843,339556.6433,557126.3552
10007844,350595.9718,493169.8645
10007845,356169.9492,417259.102
10007846,353268.9045,328422.644
10007857,359699.7252,354193.0948
10007858,357642.4085,440112.7942
10007859,348704.6692,516833.0372
10007860,345902.9845,527687.4957
10007861,349658.5112,454993.5742
10007862,357088.131,375352.6818
10007873,357784.7923,321549.713
10007874,357067.3267,416574.5562
10007875,354671.9488,498791.5593
10007876,354483.7952,507638.5955
10007877,350842.964,427005.4042
10007878,354531.7447,337406.3795
10007888,348510.9148,315857.964
10007889,351950.8013,411590.6357
10007890,355756.8493,496139.3132
10007891,363601.0997,501639.3705
10007892,361749.1327,419089.3635
10007893,354620.228,321730.673
10007903,343574.5013,329612.8657
10007904,346184.4753,419731.7592
10007905,350611.2358,501466.8697
10007906,363375.9047,509336.5167
10007907,365702.0457,429653.3517
10007908,356820.5503,341115.8423
10007919,340868.4412,341081.9447
10007920,343419.7383,429478.8692
10007921,345033.9095,502022.908
10007922,357619.0755,518108.7927
10007923,367772.2042,447911.7625
10007924,363606.0822,366758.731
10007933,334009.6527,359260.8225
10007937,341686.9945,307218.0325
10007938,348713.3597,385450.1215
10007939,351309.896,459749.0103
10007940,351718.0945,490920.2255
10007941,363004.2182,416252.9297
10007942,360752.0852,329708.8932
10007953,334449.4945,311887.2572
10007954,335687.9375,401026.5268
10007958,357244.3703,337343.819
10007959,362208.4417,426129.1578
10007960,361742.5512,473564.2403
10007961,361693.2573,397658.8227
10007973,336274.6558,340445.7515
10007980,359149.854,318380.1153
10007981,368565.984,414178.816
10007982,375158.5187,473936.0695
10007983,368034.5592,406960.5223
10007984,366968.6635,316061.7753
10007994,338359.186,361570.9307
10008001,354808.8033,332728.8802
10008002,375818.5728,423724.5892
10008003,379329.6592,490704.3687
10008004,381656.5688,442564.9543
10008005,375627.2477,368470.6113
10008019,339292.2123,389417.2347
10008020,357428.377,362076.6192
10008021,357185.2048,321542.0037
10008034,363022.4892,336779.4212
10008035,378280.1442,431236.9803
10008036,386200.4325,508260.3378
10008037,384118.1437,487691.8783
10008038,386894.1167,409776.1897
10008039,381158.3748,321415.8355
10008051,339068.9602,351098.1573
10008052,338386.3585,426121.8815
10008053,338724.835,458351.151
10008054,358858.7442,379388.3203
10008055,360754.4293,362113.6805
10008056,364416.7537,320036.5455
10008075,364742.6808,322439.1858
10008076,381925.0055,412352.241
10008077,383776.1975,490008.7058
10008078,387084.4222,512855.4823
10008079,388292.6078,438154.2023
10008080,381761.9108,349794.6865
10008090,338210.634,326926.9367
10008091,339179.2367,403513.6205
10008093,359359.1963,408423.2072
10008094,360607.0315,396906.7055
10008095,363633.0003,375007.8987
10008096,366871.8793,360023.446
10008097,370589.895,344324.4487
10008098,371336.611,324527.6372
10008099,369173.3175,310874.9903
10008100,365257.572,306346.6498
10008102,365179.2517,318343.2362
10008103,369365.7843,337700.2287
10008104,376684.2092,307252.686
10008115,375189.0268,377287.654
10008116,384590.9238,460767.2305
10008117,390476.72,509461.0517
10008118,390434.3235,442374.1988
10008119,378676.1998,353180.2932
10008126,335399.8505,311271.0163
10008128,336422.2683,311426.187
10008129,334785.0928,346188.477
10008130,337118.5638,396276.5335
10008131,340908.8453,455749.8087
10008132,368510.5368,393191.5528
10008133,368771.3497,394468.403
10008134,365111.6842,399931.0762
10008135,366122.9615,410526.5228
10008136,367119.838,424222.1648
10008137,369302.3615,401681.183
10008138,372630.174,377675.2903
10008139,379482.9325,360875.506
10008140,378427.9887,330508.5792
10008150,366478.8037,347323.0075
10008151,383265.3792,431431.6632
10008152,391605.4597,486033.0023
10008153,391444.8812,424632.8098
10008154,375855.5583,334051.339
10008160,337686.9695,364853.5702
10008161,339438.9483,389798.3843
10008162,337547.0577,404280.4772
10008163,336884.139,430186.4263
10008164,335601.5453,468673.632
10008165,356975.37,464654.2913
10008166,358543.167,480096.5717
10008167,359716.9997,468423.7342
10008168,359553.2178,454959.6272
10008169,367525.9508,446414.6945
10008170,374025.4663,397537.7075
10008171,376561.3112,319602.554
10008181,377080.3467,385466.9678
10008182,390522.3087,461362.3227
10008183,388737.4368,420070.3318
10008184,368598.7978,326347.2548
10008191,339073.7668,455322.768
10008192,338816.859,486926.0893
10008193,335293.6725,505930.4327
10008196,366844.1037,419436.184
10008197,363133.9943,379559.4953
10008198,364521.2995,313968.8927
10008210,370030.9002,353003.9132
10008211,383401.9078,440709.0538
10008212,381448.837,436240.5882
10008213,367193.4512,353481.751
10008220,338736.22,380147.9082
10008221,338982.1187,467577.7032
10008222,335897.7225,540732.0627
10008224,341823.3073,599762.8507
10008225,343869.366,616964.0025
10008227,346172.9112,371089.4832
10008228,345990.037,326980.1927
10008239,360652.9133,321165.4047
10008240,374507.042,404337.9272
10008241,376838.7132,452396.3343
10008242,374134.2278,385511.8673
10008243,355761.4648,305795.6707
10008251,337060.9695,378523.8007
10008266,370589.76,372618.078
10008267,375526.8095,435429.122
10008268,375961.1953,363944.4
10008279,341182.4338,378378.7893
10008280,342762.1058,465360.3145
10008282,340864.8955,611726.3258
10008294,359055.8015,342575.008
10008295,368636.9678,414677.1158
10008296,373609.1717,371496.032
10008307,339591.1155,308423.2752
10008308,340851.0748,402012.3718
10008324,358324.8147,379693.6022
10008325,370317.8825,401801.037
10008326,371542.3427,315711.9882
10008337,337514.8848,327666.8363
10008338,339183.623,418268.2207
10008352,342246.6962,339927.8233
10008353,367839.9212,410259.9597
10008354,366230.0933,355432.958
10008365,336055.691,318503.2315
10008366,338698.2487,411233.2987
10008368,362699.9395,568855.1823
10008369,363237.8942,628223.0452
10008380,344760.7102,315675.4238
10008381,362209.2475,388526.3978
10008382,364627.6257,411508.5563
