sc_point_gid,latitude,longitude,places_fmv_all_rev
46079,38.815,-109.475,4557.2095
53530,36.318,-77.497,3577.3123
61313,35.297,-104.218,3178.477
38080,40.548,-112.624,4945.9736
19129,46.054,-106.368,2793.4834
56745,36.398,-105.441,12520.18
15717,47.008,-105.247,1308.0399
17233,46.581,-105.821,2065.1638
54450,36.821,-107.562,14467.92
36228,41.682,-105.792,4789.9204
40003,40.418,-109.231,3326.5151
58347,36.334,-94.294,70457.89
41893,39.792,-110.546,8044.8125
68519,33.3,-105.816,7322.525
39234,40.482,-110.558,7391.493
50262,37.789,-108.847,3958.1792
38460,40.452,-112.599,4036.5933
44248,39.916,-99.783,4005.6174
24104,45.062,-100.733,2074.5586
45008,39.721,-99.771,2664.1372
38475,40.69,-110.459,6416.087
58725,36.239,-94.567,21843.875
47600,38.441,-109.257,9193.105
18772,46.354,-102.75,2033.8307
38484,40.818,-109.168,5658.1367
30128,42.996,-109.03,6295.3447
40415,40.68,-104.619,4046.1323
55982,36.563,-105.874,7113.007
72666,31.811,-109.851,3989.6255
35092,42.012,-105.249,3221.8203
37345,41.121,-109.084,2997.0535
23343,45.251,-100.905,1939.7019
55600,36.64,-106.159,13593.786
42727,40.302,-99.95,4991.0938
30507,42.886,-109.158,6254.502
29749,43.106,-108.902,6270.0264
34670,41.577,-111.408,11724.886
38927,41.277,-100.011,2260.5518
67006,33.761,-104.96,2210.6833
54835,36.781,-106.867,9738.254
17625,46.593,-103.899,2162.2854
36575,41.172,-110.57,8271.828
25198,44.38,-107.781,5322.5796
24060,44.694,-107.532,5046.4995
64692,33.953,-109.473,90002.38
17999,46.444,-104.837,2005.1311
35814,41.35,-110.759,11853.16
58479,34.889,-76.659,13024.673
44558,39.188,-109.695,2154.584
50463,37.557,-80.941,5113.459
54206,37.235,-88.904,7146.0254
42275,39.725,-110.242,7195.94
26336,44.065,-108.028,12030.8125
22922,45.008,-107.28,6295.1445
38864,40.721,-109.148,5499.416
43417,39.464,-109.897,2483.303
47437,38.098,-78.84,68357.68
35889,42.065,-99.765,836.7437
68142,33.428,-105.441,7336.223
37381,41.508,-103.849,1457.3809
41508,39.812,-111.274,6600.6914
56816,36.737,-95.785,7132.071
33982,42.521,-100.838,497.52286
36586,41.328,-108.979,2909.1003
58650,35.956,-104.703,7336.9766
18009,46.527,-103.25,2302.1987
27474,43.75,-108.272,6595.2593
38095,40.787,-110.481,4483.7607
29370,43.216,-108.773,8587.738
28991,43.326,-108.643,6302.6216
34664,41.48,-112.277,3246.4675
37367,41.381,-105.892,5348.1714
38521,41.217,-103.812,1085.6848
37028,41.769,-99.895,1153.6034
35068,41.741,-108.768,3737.5938
21784,45.321,-107.025,4437.834
16096,46.902,-105.392,1617.3063
50084,37.638,-80.783,7616.508
36941,40.853,-112.557,4537.1963
35827,41.534,-108.874,3079.6855
51023,37.608,-108.673,5696.1313
45769,39.529,-99.618,2969.0037
53686,36.966,-108.138,10825.256
41894,39.807,-110.405,7440.658
42656,39.643,-110.08,5610.164
67385,33.654,-105.077,2899.0474
30886,42.776,-109.286,10105.402
47220,38.538,-109.277,4536.5225
56462,36.782,-92.234,5201.1714
38547,41.375,-100.017,1784.5242
64281,33.553,-113.494,3875.8257
73423,31.57,-110.19,45573.156
62074,35.109,-104.062,3129.4265
62790,34.413,-109.828,2771.1433
36955,41.076,-110.548,12041.277
17623,46.576,-104.217,2177.5308
41509,39.828,-111.133,15800.279
56364,36.486,-105.59,20060.43
60491,34.7,-112.435,61602.473
48741,38.164,-109.061,2740.9639
35433,41.431,-110.927,8681.801
39244,40.624,-109.128,3919.0771
37725,41.025,-109.064,3516.744
34669,41.561,-111.553,10753.918
35052,41.512,-111.095,16606.834
54067,36.882,-107.985,27398.566
66627,33.869,-104.842,3241.8818
68520,33.31,-105.687,24418.615
57213,36.615,-93.469,27887.57
17624,46.585,-104.058,2232.476
64730,34.387,-104.509,2206.8003
39983,40.117,-112.075,5021.7856
48962,37.623,-78.26,13897.889
37747,41.284,-105.877,4913.6753
31265,42.666,-109.413,11584.466
18750,46.162,-106.228,3005.294
37335,40.98,-110.525,12235.8955
41511,39.858,-110.851,7922.3525
37715,40.883,-110.503,7847.2314
43107,40.205,-99.944,3197.5369
54451,36.832,-107.426,16119.091
49882,37.886,-108.866,2720.663
57232,36.54,-90.885,4230.9736
45699,38.912,-109.495,9581.053
38854,40.579,-110.58,7373.968
35802,41.158,-112.49,179.70505
29045,43.801,-100.482,2552.3438
39624,40.528,-109.108,3056.5044
55218,36.717,-106.445,9939.482
28612,43.435,-108.513,5253.1523
44178,39.285,-109.716,2698.426
22201,45.533,-101.242,1607.7194
41510,39.843,-110.992,18064.568
31644,42.556,-109.54,11893.647
35095,42.04,-104.807,2517.0105
26005,44.58,-100.541,2256.419
65489,34.182,-104.617,2127.8838
67764,33.546,-105.195,4364.0005
47377,38.901,-87.168,4877.7075
32843,42.818,-100.711,872.324
37700,40.644,-112.65,4358.187
57196,36.639,-95.785,5598.129
36966,41.231,-108.959,3420.888
35448,41.644,-108.748,3049.2065
66180,33.049,-113.502,2602.0488
41512,39.874,-110.709,8530.932
54155,37.424,-95.92,3505.981
41895,39.822,-110.264,6358.8916
38105,40.928,-109.044,3512.8154
36207,41.438,-108.854,2893.3186
43037,39.561,-109.918,3288.9934
50071,37.83,-82.563,3924.856
62454,35.011,-104.051,2758.2695
27095,43.86,-108.14,8541.2705
36194,41.254,-110.737,11592.684
53068,37.513,-88.598,5638.168
54068,36.894,-107.85,14531.351
43487,40.107,-99.938,3175.9612
48054,38.96,-98.881,2071.4722
19153,46.263,-102.58,1636.6721
68143,33.438,-105.312,4863.4966
42276,39.74,-110.101,5881.0947
36987,41.478,-105.907,4577.302
25957,44.174,-107.895,8588.323
48361,38.261,-109.08,3550.464
63522,33.765,-113.413,3027.2085
48946,37.897,-80.442,12607.835
56848,36.658,-91.422,4874.74
45319,39.009,-109.515,7631.1
34741,42.321,-100.971,477.3094
41513,39.889,-110.568,5947.916
18008,46.519,-103.409,2097.037
68521,33.32,-105.558,14690.146
24819,44.488,-107.647,4695.6353
73800,31.427,-110.547,8916.928
68896,33.17,-106.19,6751.299
32024,42.459,-109.518,11728.383
31705,43.119,-100.433,1468.395
59031,35.867,-104.556,4657.996
18371,46.269,-106.087,2497.981
71908,32.036,-109.635,3948.1006
24484,44.964,-100.726,1885.6211
72287,31.923,-109.743,3975.6199
57889,36.143,-104.862,7403.0723
19915,46.082,-102.243,1210.8329
66248,33.976,-104.723,3150.7168
48058,38.971,-98.317,2705.7898
38485,40.831,-109.024,3493.5288
20267,45.742,-106.629,3939.8691
18390,46.437,-103.079,2246.3171
46840,38.635,-109.296,5018.8687
38474,40.675,-110.602,7002.423
61694,35.207,-104.073,2610.3872
28233,43.544,-108.383,5446.41
55601,36.651,-106.024,11020.29
43798,39.382,-109.736,2549.4492
23681,44.802,-107.397,4914.1504
41514,39.903,-110.427,4905.1924
54452,36.844,-107.29,11204.535
65072,33.856,-109.455,72499.22
38167,41.472,-100.023,2503.1438
21405,45.429,-106.888,2918.4043
54964,37.054,-89.198,9499.854
46149,39.432,-99.613,3070.4993
34668,41.545,-111.698,8033.4824
39221,40.276,-112.407,6660.5
37346,41.135,-108.939,3358.8237
52007,36.76,-77.793,7596.1196
40004,40.431,-109.088,2880.689
49502,37.983,-108.885,1709.2461
30129,43.01,-108.881,6904.8516
49207,38.693,-97.043,4925.543
50643,37.705,-108.692,5428.0825
21439,45.717,-101.574,1285.1146
54069,36.906,-107.714,5918.198
36648,41.866,-99.901,1269.4255
30508,42.9,-109.01,6451.741
56100,36.787,-89.772,7685.219
68897,33.181,-106.061,8632.769
60553,35.493,-104.241,2658.3218
36574,41.157,-110.714,6779.6914
51404,37.524,-108.518,13580.39
48057,38.968,-98.458,3073.3179
19534,46.173,-102.411,1428.3798
51933,37.766,-87.875,7759.809
30887,42.79,-109.138,6575.659
42657,39.657,-109.939,3260.883
68898,33.191,-105.932,6271.9575
34665,41.497,-112.132,12228.078
39233,40.467,-110.701,7088.3774
29750,43.119,-108.752,6805.915
60885,34.827,-110.581,1219.5966
39602,40.197,-112.241,7373.496
43867,40.01,-99.932,3036.7952
48056,38.966,-98.599,1964.1255
48055,38.963,-98.74,1993.2195
31266,42.68,-109.265,11996.43
51873,38.012,-96.198,3535.605
20296,45.991,-102.075,1221.2537
18000,46.453,-104.679,1752.2688
22543,45.116,-107.144,2781.6577
70011,32.569,-109.346,2049.8672
35813,41.335,-110.904,14305.41
35828,41.547,-108.728,3001.75
28665,43.898,-100.49,2734.6836
34666,41.513,-111.988,74913.31
36587,41.341,-108.834,2991.8354
54453,36.856,-107.155,14637.707
38888,41.003,-105.687,4868.4316
26716,43.969,-108.008,19766.799
54836,36.792,-106.732,7801.2866
26385,44.482,-100.533,2161.0059
58270,36.054,-104.715,7919.4653
35091,42.002,-105.396,4999.617
21058,45.808,-101.74,1198.6646
34667,41.529,-111.843,23023.018
38865,40.735,-109.004,2672.8364
57127,36.32,-105.157,10721.958
55219,36.727,-106.31,13340.844
69275,33.061,-106.304,7228.911
57508,36.231,-105.01,11781.027
27854,43.654,-108.252,12689.271
44939,39.105,-109.535,3713.9893
46460,38.732,-109.316,7329.181
59240,34.676,-76.583,46017.96
42847,39.725,-82.745,26392.773
56746,36.408,-105.306,17435.07
55983,36.574,-105.739,8584.534
35848,41.779,-105.807,4490.26
38094,40.772,-110.625,4342.4976
21820,45.625,-101.408,1515.024
25578,44.283,-107.762,7349.221
57237,36.512,-90.206,5323.507
66940,32.854,-113.455,2408.3267
70770,32.359,-109.437,4469.4473
34688,41.837,-108.788,2874.0488
68899,33.201,-105.803,11274.787
39984,40.133,-111.933,9141.382
20677,45.9,-101.907,1344.1028
19888,45.85,-106.49,4169.6084
35051,41.497,-111.24,10607.904
37726,41.038,-108.92,2852.025
57576,36.541,-95.785,7384.4995
59241,34.656,-76.453,23032.207
31645,42.57,-109.392,10959.372
68872,32.877,-109.272,2384.1438
36954,41.061,-110.692,7252.9663
29371,43.229,-108.623,9714.5
36607,41.575,-105.923,3218.2358
35509,42.162,-99.771,657.6263
58726,36.237,-94.432,18174.3
40414,40.671,-104.763,10053.918
40826,40.786,-100.125,3045.1936
41896,39.836,-110.122,5349.7905
41206,40.688,-100.119,2980.6501
43418,39.478,-109.757,3293.294
37787,41.57,-100.029,1143.4243
35469,41.886,-105.675,4921.3916
68492,32.975,-109.29,3067.4893
47981,38.358,-109.099,5142.836
35432,41.416,-111.072,13603.432
65869,34.084,-104.605,2254.223
38901,41.119,-103.8,1091.9392
39245,40.638,-108.984,2162.5952
34748,42.353,-99.931,431.4544
33602,42.618,-100.845,397.36078
17613,46.484,-105.804,3185.0078
41515,39.918,-110.285,5350.468
61314,35.305,-104.085,2997.5112
35043,41.367,-112.396,2077.72
53687,36.979,-108.003,6772.145
65110,34.289,-104.497,1832.935
37714,40.868,-110.647,6988.1157
60869,34.568,-112.672,22576.121
27905,44.093,-100.504,2271.436
20499,43.946,-70.572,36316.484
67007,33.771,-104.83,3152.6904
41586,40.591,-100.112,2418.0322
40446,40.883,-100.131,7263.2837
37334,40.965,-110.669,11552.588
35477,41.96,-104.499,2201.683
50263,37.803,-108.71,4879.9824
40066,40.981,-100.138,8894.758
26765,44.385,-100.526,4002.8462
51785,37.44,-108.363,20297.78
19742,44.055,-70.048,22151.607
41132,39.97,-110.732,6031.4214
67765,33.555,-105.065,2831.873
40031,40.74,-105.21,11076.725
38853,40.564,-110.723,7055.077
48825,38.788,-97.326,4324.6875
67386,33.663,-104.947,2845.1768
18007,46.511,-103.568,2109.059
42462,39.888,-83.433,25414.023
41130,39.94,-111.014,10401.18
53306,37.064,-108.156,10597.936
41127,39.893,-111.438,13204.705
41133,39.985,-110.59,7219.806
27525,44.19,-100.511,2891.9229
45388,39.623,-99.766,2795.131
18771,46.347,-102.908,2111.3142
16476,46.804,-105.376,2208.8477
50840,37.506,-81.372,2351.0112
49122,38.08,-108.904,1602.1609
28285,43.995,-100.497,2999.807
42451,40.021,-84.996,11209.518
42277,39.754,-109.96,3626.3809
36967,41.244,-108.815,2927.094
17992,46.376,-105.946,2738.53
68522,33.33,-105.428,6499.7134
62409,34.497,-109.978,3087.9707
41131,39.955,-110.873,5065.4414
44559,39.202,-109.555,1912.3555
28992,43.338,-108.493,6575.2744
66560,32.951,-113.479,2315.023
41128,39.908,-111.297,15822.695
22962,45.344,-101.069,1645.8582
66628,33.878,-104.711,3028.6956
64351,34.494,-104.389,2541.7178
15718,47.018,-105.087,1388.6095
24440,44.597,-107.513,8805.718
27145,44.287,-100.519,4013.668
27475,43.763,-108.121,6845.7563
36208,41.451,-108.709,3033.8613
37001,41.605,-103.861,1657.4116
38127,41.187,-105.862,6875.17
63170,34.316,-109.809,13505.305
52691,37.587,-88.174,4871.1875
36193,41.239,-110.881,23775.766
39625,40.541,-108.965,2292.7847
35449,41.657,-108.602,3375.895
73044,31.683,-110.084,8732.82
43038,39.575,-109.777,4045.814
42346,40.396,-100.1,2870.1665
38106,40.941,-108.9,1670.1049
16097,46.911,-105.232,1462.5427
41966,40.493,-100.106,2705.7063
47601,38.455,-109.119,5546.8906
51024,37.621,-108.536,10351.668
54535,37.326,-95.92,3859.7659
44247,39.912,-99.926,3338.9915
41129,39.924,-111.156,22284.443
63931,34.135,-109.641,89833.45
46080,38.829,-109.336,7896.6206
54454,36.867,-107.019,14450.373
41134,40,-110.448,6450.408
50414,38.148,-87.688,11664.174
18001,46.462,-104.52,1933.0437
28613,43.448,-108.363,5465.2095
54070,36.918,-107.578,7114.053
30564,43.407,-100.605,1827.3203
41516,39.933,-110.144,4873.911
56365,36.496,-105.454,7704.8213
40416,40.689,-104.475,1719.9252
39686,41.078,-100.144,2489.7886
40005,40.445,-108.945,2105.2637
34361,42.418,-100.979,407.90186
57956,36.443,-95.786,17104.85
57231,36.545,-91.021,3182.5366
35050,41.481,-111.385,11406.316
73799,31.412,-110.672,9525.652
68900,33.211,-105.674,7849.9414
26337,44.078,-107.876,12598.826
30888,42.803,-108.989,7258.831
17234,46.591,-105.662,2790.6958
57591,36.522,-93.745,14797.932
19509,45.957,-106.351,3407.55
42726,40.298,-100.094,4277.826
41135,40.015,-110.307,4992.4116
39306,41.176,-100.15,2123.7878
53014,37.718,-96.058,3255.022
36268,41.963,-99.907,1304.644
23302,44.911,-107.261,7535.1074
30509,42.913,-108.861,7245.7285
46910,39.24,-99.46,3398.8694
68144,33.447,-105.182,3153.37
55434,35.759,-77.1,4826.0786
38473,40.66,-110.745,7959.3535
60934,35.403,-104.096,3039.2498
44179,39.299,-109.575,1541.0605
48136,38.715,-87.335,7050.6973
35129,42.26,-99.777,607.51105
41897,39.851,-109.981,4214.7373
37347,41.148,-108.795,3220.0957
16855,46.698,-105.519,2005.6508
37407,41.667,-100.035,1206.1617
31267,42.693,-109.117,8215.711
54837,36.803,-106.596,9322.192
39232,40.452,-110.843,11079.575
38486,40.845,-108.88,1469.9027
35812,41.32,-111.049,14640.436
23723,45.154,-100.897,1806.4106
53688,36.991,-107.867,9727.153
60120,34.944,-111.279,32453.799
35120,42.219,-101.111,499.7458
50834,37.594,-82.191,3731.9585
18002,46.47,-104.362,1800.4097
48742,38.177,-108.923,1667.1138
30130,43.023,-108.732,6885.67
35829,41.56,-108.583,3168.5903
45700,38.926,-109.355,8823.959
36588,41.354,-108.689,3190.876
31704,43.115,-100.583,1418.8756
38841,40.372,-112.432,9982.992
53149,36.433,-77.604,33143.508
18389,46.429,-103.238,2032.155
21026,45.537,-106.75,3420.9534
42658,39.672,-109.798,3922.4683
57214,36.612,-93.333,30832.84
24864,44.867,-100.718,1989.6144
55220,36.738,-106.174,14597.268
18003,46.479,-104.203,2206.79
22164,45.224,-107.007,4671.7305
35431,41.4,-111.216,6807.0415
36573,41.142,-110.858,10614.54
55602,36.661,-105.888,7084.309
69631,32.667,-109.364,2200.1157
62075,35.117,-103.929,2931.3218
22581,45.436,-101.234,1839.4143
18006,46.504,-103.727,2074.3818
49883,37.9,-108.729,2471.1948
28234,43.557,-108.233,6216.3843
65452,33.758,-109.436,75475.38
60503,34.894,-110.864,2908.6704
60554,35.501,-104.107,2305.729
31646,42.583,-109.244,11500.109
36240,41.792,-104.032,2536.0588
45768,39.526,-99.76,3175.5496
54071,36.93,-107.442,13599.756
35090,41.993,-105.543,4937.5967
45007,39.717,-99.914,2873.621
29751,43.132,-108.603,10101.684
51405,37.537,-108.381,23470.12
32025,42.473,-109.371,11456.508
61695,35.215,-103.94,2503.1064
43106,40.201,-100.087,2885.3232
18004,46.487,-104.044,2129.3647
41136,40.029,-110.165,5791.389
35121,42.224,-100.963,512.1101
43799,39.396,-109.596,1967.916
60172,35.582,-104.386,2668.03
35859,41.88,-104.192,2798.5576
40754,40.097,-110.47,7678.9434
47221,38.552,-109.138,4012.5647
62028,34.579,-110.128,3791.5217
65490,34.191,-104.486,2216.7324
40752,40.067,-110.754,6022.4365
50452,37.719,-82.445,2269.9707
36227,41.672,-105.938,3939.543
38926,41.273,-100.157,2623.726
35044,41.384,-112.252,2045.3257
25199,44.392,-107.628,6119.3657
19152,46.256,-102.739,1651.0289
40746,39.973,-111.603,34773.562
40753,40.082,-110.612,7149.981
39603,40.213,-112.099,8417.263
44627,39.814,-99.92,4324.165
38093,40.757,-110.768,5435.3413
54585,37.144,-89.051,7738.151
38866,40.748,-108.861,1870.664
69276,33.072,-106.176,9790.361
70414,32.755,-106.391,17941.623
41517,39.947,-110.002,4732.158
66249,33.985,-104.593,2950.2275
49588,38.596,-96.901,4727.5977
16098,46.921,-105.072,1694.5128
18005,46.496,-103.885,2327.1729
29372,43.242,-108.474,7632.8564
20647,45.645,-106.612,7561.3022
27096,43.872,-107.989,7561.347
32463,42.915,-100.718,1121.7412
73422,31.555,-110.316,147508.69
36953,41.046,-110.836,10347.432
69277,33.082,-106.047,14528.637
71149,32.246,-109.545,2118.9553
47408,38.55,-82.84,10060.131
37727,41.051,-108.775,3029.2551
40751,40.051,-110.895,5835.968
35500,42.121,-101.103,693.72156
55984,36.584,-105.603,9728.728
64731,34.396,-104.378,2593.9863
54072,36.942,-107.306,14727.703
40755,40.111,-110.328,6593.2314
36182,41.062,-112.464,0
42278,39.768,-109.819,3822.0317
19533,46.166,-102.569,1418.3204
45320,39.022,-109.375,9647.004
50644,37.718,-108.554,4199.2437
19130,46.065,-106.211,3259.9678
54838,36.814,-106.46,8184.2295
67732,33.171,-109.326,7684.4233
37713,40.853,-110.79,11522.674
61315,35.313,-103.951,3210.0144
37333,40.95,-110.813,13126.9375
38852,40.549,-110.866,9804.812
46620,39.067,-86.72,12621.484
43227,39.628,-82.765,14856.26
54915,37.228,-95.921,3866.6516
39660,40.917,-103.921,1088.416
24061,44.706,-107.378,4773.5757
35048,41.449,-111.674,10445.487
68901,33.221,-105.544,7448.5957
68523,33.339,-105.299,3690.5747
36968,41.257,-108.67,3315.1262
52546,37.258,-108.191,10765.033
19741,44.082,-70.196,62666.613
35888,42.061,-99.913,1092.1082
35049,41.465,-111.529,16751.797
43419,39.492,-109.616,3348.191
48362,38.274,-108.942,1878.9482
35045,41.4,-112.107,16018.109
70390,32.457,-109.455,1934.03
55053,35.875,-77.205,4990.3394
65832,33.66,-109.418,64261.79
39246,40.651,-108.841,1756.1987
40750,40.036,-111.037,7018.941
36209,41.464,-108.563,2940.2737
46841,38.649,-109.157,3825.474
38546,41.371,-100.163,2927.8843
57128,36.329,-105.022,8483.969
37321,40.757,-112.532,3830.3599
49503,37.997,-108.747,1532.3324
35069,41.754,-108.622,3043.42
43486,40.103,-100.081,3219.221
37027,41.765,-100.042,1364.8307
40756,40.126,-110.186,9650.461
40749,40.02,-111.179,14788.826
41898,39.865,-109.839,4113.2905
53689,37.003,-107.731,6352.0264
25958,44.186,-107.743,8337.443
19914,46.075,-102.401,1297.7134
69278,33.093,-105.918,7911.5054
74178,31.298,-110.778,8054.952
27855,43.666,-108.101,4265.5347
53307,37.076,-108.02,6379.468
54455,36.879,-106.883,11696.54
48441,38.879,-97.891,2880.6267
28993,43.351,-108.344,6536.99
41137,40.044,-110.023,5358.2593
38107,40.954,-108.756,1478.2659
68112,33.073,-109.308,10592.663
39222,40.293,-112.265,7786.335
44940,39.119,-109.395,3751.2722
36192,41.223,-111.025,28251.648
40385,40.348,-108.925,1471.447
57509,36.24,-104.875,6660.1787
67766,33.565,-104.935,2814.6035
35047,41.433,-111.819,14134.612
67387,33.672,-104.817,2955.7837
52926,37.161,-108.173,11463.928
42080,40.01,-83.698,23379.924
73032,31.497,-111.588,5292.5425
60119,34.929,-111.41,57996.992
40747,39.989,-111.462,30937.703
35423,41.271,-112.371,2417.179
30889,42.817,-108.841,7086.373
40373,40.178,-110.634,9968.957
30510,42.926,-108.712,7021.829
18379,46.347,-104.823,1723.8046
40374,40.193,-110.492,7973.1875
31647,42.597,-109.096,9029.99
43039,39.589,-109.636,3800.9285
65870,34.093,-104.474,2300.5796
56847,36.663,-91.558,2988.7637
40375,40.208,-110.35,15233.98
40748,40.005,-111.32,27163.348
39626,40.554,-108.821,1684.4563
71528,32.134,-109.654,3643.2256
45107,39.386,-85.676,18340.596
56747,36.417,-105.171,9055.676
46529,39.334,-99.607,2884.0513
52689,37.603,-88.449,5809.7236
72665,31.796,-109.977,4733.0947
31268,42.707,-108.969,7362.217
37348,41.161,-108.65,3151.6946
30131,43.036,-108.583,7014.961
62455,35.019,-103.918,2226.246
35096,42.049,-104.66,2632.7173
22200,45.528,-101.399,1379.0962
22923,45.019,-107.125,4276.425
18372,46.279,-105.929,2109.15
60492,34.717,-112.304,39789.39
25244,44.77,-100.71,1454.3093
30184,43.504,-100.612,1881.2252
59620,34.58,-76.61,18503.867
59621,34.56,-76.48,20010.316
45387,39.619,-99.908,2775.9873
55295,37.13,-95.921,4161.1846
43866,40.006,-100.075,2779.4297
35430,41.385,-111.361,9951.004
18388,46.422,-103.396,2094.4585
40757,40.14,-110.044,11388.223
38472,40.645,-110.888,11715.322
18751,46.172,-106.07,2937.0715
24820,44.5,-107.494,9211.773
60174,35.599,-104.119,2089.2534
39996,40.319,-110.229,14178.458
40376,40.222,-110.208,12863.851
26717,43.981,-107.857,12257.995
35478,41.969,-104.352,3865.046
60935,35.411,-103.963,2619.1755
69279,33.103,-105.789,12262.139
53690,37.015,-107.595,8146.4775
34714,42.128,-104.968,3622.213
35046,41.417,-111.963,20544.252
36621,41.703,-103.873,1586.6855
36589,41.367,-108.544,3203.1016
62076,35.125,-103.796,4085.2754
34712,42.109,-105.263,3942.815
46461,38.746,-109.177,4538.3584
21785,45.332,-106.87,3472.44
20676,45.893,-102.064,1246.8542
41518,39.962,-109.86,4310.4004
35811,41.304,-111.193,5508.815
66212,33.562,-109.4,57374.246
67008,33.78,-104.699,2440.0442
46148,39.428,-99.754,2814.5107
47982,38.371,-108.961,3660.695
44560,39.216,-109.415,2297.0376
38166,41.468,-100.17,2573.1992
61266,34.745,-110.43,1486.4976
68902,33.231,-105.415,7448.5957
40372,40.163,-110.776,9953.123
35468,41.876,-105.822,4233.631
18380,46.356,-104.664,1726.7172
50264,37.816,-108.573,3803.17
35089,41.983,-105.69,4382.189
35830,41.573,-108.437,3470.412
71907,32.021,-109.762,4921.4473
18770,46.339,-103.067,2176.9292
68145,33.457,-105.053,2498.0884
39231,40.437,-110.986,17015.477
56366,36.505,-105.319,11755.962
36572,41.127,-111.002,6295.5566
28614,43.46,-108.213,6016.8813
51025,37.634,-108.399,21296.648
73798,31.396,-110.797,10100.07
44747,39.241,-82.843,8052.5723
20295,45.984,-102.232,1625.9696
57215,36.61,-93.197,23045.957
34713,42.118,-105.116,2384.4414
40006,40.458,-108.802,2226.6804
38487,40.858,-108.736,1386.7644
64311,34.037,-109.622,44140.234
39615,40.401,-110.393,14473.6455
42659,39.686,-109.657,3325.0312
66972,33.367,-109.363,16470.469
55675,37.032,-95.921,6281.4604
39995,40.304,-110.372,11980.317
48443,38.883,-97.609,15010.75
40371,40.148,-110.918,8738.278
16477,46.814,-105.216,1878.9283
73421,31.54,-110.441,21376.428
54456,36.89,-106.747,11779.181
21057,45.802,-101.897,1151.6602
49123,38.094,-108.766,1575.3035
55221,36.748,-106.038,7464.9307
33222,42.716,-100.853,515.59985
69280,33.113,-105.66,7563.223
23342,45.246,-101.06,1482.7937
41138,40.058,-109.881,3782.332
29752,43.145,-108.454,10459.151
44626,39.81,-100.063,3820.702
53827,37.325,-88.757,6634.644
65111,34.298,-104.366,2146.834
36647,41.862,-100.048,1357.0935
48200,37.852,-78.481,23747.45
20268,45.753,-106.473,3777.872
61647,34.662,-110.279,1249.3918
48442,38.881,-97.75,4488.4014
37762,41.419,-103.69,1363.5002
27476,43.775,-107.97,5273.702
39994,40.29,-110.514,7425.073
44180,39.313,-109.435,2049.0298
38081,40.565,-112.482,34952
41585,40.586,-100.257,2728.5005
40377,40.237,-110.065,16711.475
61696,35.224,-103.807,3785.6704
33981,42.516,-100.987,325.06226
66629,33.887,-104.581,3339.2803
53308,37.088,-107.884,16259.792
56055,36.934,-95.921,6959.133
40825,40.781,-100.27,2060.8037
38092,40.742,-110.911,9849.45
44246,39.908,-100.069,3155.1343
42279,39.782,-109.677,3880.183
34711,42.099,-105.411,5821.585
54073,36.953,-107.171,15465.266
34715,42.137,-104.821,2513.2974
56435,36.836,-95.921,14432.6045
46081,38.842,-109.196,8022.821
73797,31.381,-110.922,40685.67
54839,36.825,-106.324,7861.533
66592,33.464,-109.381,31075.209
56846,36.667,-91.694,5390.26
38142,41.322,-103.679,1163.3452
41205,40.684,-100.263,3094.2585
57890,36.152,-104.727,6502.9443
40445,40.879,-100.276,2870.8186
56815,36.738,-95.921,56023.164
21406,45.44,-106.732,3212.4795
49275,38.431,-87.512,7100.544
68524,33.349,-105.17,3815.0652
40370,40.132,-111.06,8645.292
40386,40.361,-108.783,1647.0367
55603,36.671,-105.753,5140.1855
25579,44.295,-107.61,7098.0938
35847,41.769,-105.953,4819.705
67352,33.269,-109.345,12916.591
57195,36.639,-95.921,10219.838
36952,41.031,-110.979,8532.924
37786,41.565,-100.176,1295.852
37728,41.064,-108.631,2959.8218
38851,40.533,-111.008,23505.781
45767,39.522,-99.902,3205.832
21438,45.711,-101.731,1165.2653
37701,40.661,-112.507,9326.367
72286,31.909,-109.869,8696.027
38867,40.761,-108.717,1387.3959
39993,40.275,-110.656,8515.576
39985,40.15,-111.792,12782.107
21819,45.619,-101.564,1221.3892
41965,40.489,-100.25,2945.0967
39998,40.348,-109.944,23580.904
40065,40.976,-100.283,3579.7263
16856,46.707,-105.36,1911.6937
47602,38.468,-108.98,2770.7927
34740,42.316,-101.119,412.563
19151,46.249,-102.897,1736.7314
23682,44.814,-107.243,6188.779
40758,40.155,-109.902,4534.2417
36969,41.27,-108.525,3192.8298
39614,40.386,-110.536,7077.751
17614,46.494,-105.646,2654.3296
37712,40.838,-110.934,9814.055
50731,38.305,-96.478,2919.4014
17235,46.601,-105.503,2195.938
29373,43.255,-108.324,5855.048
48440,38.877,-98.032,2651.2651
39997,40.334,-110.087,15805.377
45006,39.713,-100.057,3052.8765
28235,43.57,-108.082,4380.3022
57575,36.541,-95.921,9179.799
24103,45.057,-100.889,2027.583
60555,35.51,-103.974,2429.5723
37332,40.934,-110.957,9271.597
36986,41.467,-106.053,6989.189
17993,46.387,-105.788,5861.0513
18387,46.414,-103.555,1994.5552
43800,39.41,-109.455,2072.4268
18381,46.365,-104.506,1900.9088
73043,31.668,-110.209,10658.936
42345,40.391,-100.244,2681.53
36210,41.477,-108.418,2920.6658
35429,41.369,-111.505,15233.691
37366,41.37,-106.038,4960.7607
49884,37.913,-108.591,3349.2407
40366,40.069,-111.626,179201.38
