r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p22095,0.029,0.058,0.116,0.287,0.366,0.435,0.49,0.518107643,0.564479729,0.627752467,0.695355018,0.802118319,0.831,0.841,0.862,0.899,0.983,1.15,1.354,1.724,2.237
p22097,0.14025,0.2805,0.561,1.386,1.986,2.463,2.918,3.043243709,4.436258922,6.216387041,6.831167694,7.698310877,7.378,7.39,7.426,7.605,7.859,8.208,8.807,9.42,10.446
p22099,0.05175,0.1035,0.207,0.513,0.762,0.955,1.15,1.20380829,1.293422537,1.400706809,1.523105631,1.695360879,1.64,1.646,1.665,1.706,1.754,1.977,2.313,2.777,3.469
p22101,0.252,0.504,1.008,2.5,3.274,3.937,4.482,4.697713676,9.542041732,15.4831052,17.24369187,19.25533961,18.236,18.27,18.328,18.515,18.783,19.238,20.057,21.255,22.64
p22103,0.537,1.074,2.148,5.319,6.757,8.022,8.978,9.430172244,14.67965611,22.63948333,25.21635436,28.5848869,27.797,27.824,27.899,28.332,29.317,30.748,32.719,34.777,37.614
p22105,0.13875,0.2775,0.555,1.381,1.771,2.105,2.363,2.490391175,2.718415536,3.001202665,3.357730309,4.183840151,4.603,4.678,4.778,5.006,5.506,6.437,7.718,9.193,10.991
p22109,0.14025,0.2805,0.561,1.367,1.86,2.305,2.721,2.884847881,3.192705835,3.604936777,4.09647548,5.21883153,5.954,6.027,6.119,6.348,7.083,8.07,9.595,11.466,13.558
p22113,0.04925,0.0985,0.197,0.486,0.644,0.791,0.949,1.027018108,1.139569979,1.284982007,1.418524236,1.582861816,1.514,1.532,1.551,1.598,1.704,1.909,2.164,2.53,3.127
p22115,0.0945,0.189,0.378,0.972,1.312,1.613,1.892,1.970239715,3.617126683,5.826634639,6.316048697,6.819693195,6.387,6.4,6.408,6.422,6.591,6.801,7.063,7.298,7.909
p22117,0.0725,0.145,0.29,0.754,1.172,1.581,1.973,2.054036217,2.185767371,2.327596974,2.57893269,3.05659954,3.099,3.104,3.136,3.258,3.397,3.647,3.998,4.41,4.816
p22119,0.0445,0.089,0.178,0.439,0.592,0.727,0.838,0.876797549,0.977229004,1.137596645,1.34286961,1.606486619,1.714,1.726,1.745,1.781,1.889,2.117,2.371,2.808,3.344
p22121,0.00025,0.0005,0.001,0.001,0.003,0.006,0.011,0.01430672,0.018037886,0.025110099,0.035602177,0.055124541,0.072,0.077,0.086,0.105,0.133,0.178,0.241,0.312,0.401
p22125,0.04375,0.0875,0.175,0.434,0.556,0.665,0.748,0.784825778,0.844597489,1.849413356,2.159494543,2.540228841,2.48,2.48,2.501,2.552,2.615,2.735,2.877,3.031,3.225
p22127,0.02225,0.0445,0.089,0.221,0.319,0.397,0.474,0.49869138,0.535831322,0.58408273,0.635276344,0.776243534,0.801,0.801,0.804,0.829,0.886,0.996,1.135,1.296,1.49
p48141,0.52725,1.0545,2.109,7.142,18.342,18.054,25.448,28.80249292,36.28373836,50.52370205,101.242578,182.1753576,226.19,244.567,259.113,271.2,281.084,292.08,309.343,329.853,352.888
p48023,0.004,0.008,0.016,0.058,0.119,0.297,0.727,1.244684633,1.989472729,2.933514573,3.998569494,5.138957195,5.305,5.315,5.348,5.451,5.737,6.174,6.188,6.205,6.226
p48033,0.0005,0.001,0.002,0.007,0.012,0.027,0.064,0.120585211,0.202660955,0.311146875,0.439464371,0.581620155,0.619,0.631,0.643,0.67,0.71,0.759,0.759,0.759,0.759
p48045,0.001,0.002,0.004,0.006,0.007,0.008,0.011,0.015328628,0.026526303,0.051311941,0.103468827,0.208123266,0.312,0.41,0.502,0.578,0.636,0.697,0.751,0.801,0.866
p48075,0.0065,0.013,0.026,0.113,0.283,0.742,1.337,1.741332196,2.444664089,3.470652336,4.723963848,6.358447037,6.726,6.784,6.849,7.024,7.412,8.002,8.067,8.153,8.248
p48101,0.0015,0.003,0.006,0.021,0.039,0.089,0.215,0.415916786,0.713027026,1.086284704,1.496403998,1.972108573,2.066,2.069,2.082,2.15,2.268,2.421,2.428,2.435,2.444
p48107,0.006,0.012,0.024,0.031,0.029,0.03,0.032,0.037810617,0.05517471,0.103715625,0.223626174,0.479246008,0.785,1.1,1.426,1.717,1.958,2.188,2.36,2.556,2.756
p48115,0.008,0.016,0.032,0.101,0.181,0.299,0.578,1.060741091,1.855780161,3.020854047,4.510350787,6.29207259,6.932,7.163,7.432,7.807,8.281,8.815,8.907,9.024,9.148
p48125,0.002,0.004,0.008,0.03,0.064,0.161,0.383,0.580444065,0.904016408,1.337385691,1.875789696,2.53797886,2.714,2.717,2.782,2.892,3.076,3.302,3.308,3.315,3.322
p48151,0.00375,0.0075,0.015,0.062,0.145,0.403,0.972,1.363226027,1.916260132,2.60380806,3.382206806,4.398713361,4.573,4.582,4.625,4.713,4.976,5.371,5.387,5.404,5.424
p48155,0.00125,0.0025,0.005,0.019,0.037,0.085,0.21,0.410807243,0.702416505,1.055715888,1.431875052,1.85848452,1.925,1.927,1.931,1.984,2.102,2.243,2.249,2.258,2.267
p48191,0.00175,0.0035,0.007,0.012,0.013,0.015,0.022,0.030657257,0.050930502,0.099348651,0.201374813,0.395996702,0.585,0.76,0.923,1.053,1.113,1.189,1.257,1.371,1.472
p48197,0.00375,0.0075,0.015,0.058,0.129,0.325,0.776,1.19665493,1.857902265,2.740275987,3.711526942,4.807084959,4.952,4.953,4.954,5.084,5.371,5.751,5.765,5.785,5.809
p48207,0.005,0.01,0.02,0.062,0.106,0.216,0.488,0.943221606,1.694500239,2.724991579,3.929590276,5.313330743,5.684,5.712,5.795,6.027,6.408,6.881,6.906,6.94,6.98
p48227,0.03175,0.0635,0.127,0.639,0.973,1.908,4.178,7.328106324,11.48482817,16.5541055,22.19684473,28.26426457,28.991,29.011,29.171,29.624,30.913,32.948,33.535,34.211,34.965
p48253,0.01375,0.0275,0.055,0.204,0.422,0.905,2.207,4.083546628,6.531836862,9.298378719,12.16148112,15.6789944,16.295,16.516,16.72,17.061,17.983,19.332,19.505,19.705,19.932
p48263,0.00075,0.0015,0.003,0.01,0.018,0.042,0.097,0.187009268,0.321498793,0.492376283,0.689792178,0.920242335,0.973,0.973,0.983,1.02,1.081,1.154,1.158,1.163,1.17
p48269,0,0,0,0.001,0.001,0.001,0.001,0.001021909,0.001061052,0.002183487,0.004450272,0.011249906,0.018,0.028,0.038,0.046,0.053,0.059,0.063,0.068,0.073
p48275,0.0035,0.007,0.014,0.055,0.11,0.238,0.542,0.894169995,1.414382478,2.081954704,2.860412401,3.80696829,4.026,4.05,4.101,4.234,4.496,4.853,4.879,4.909,4.942
p48335,0.006,0.012,0.024,0.078,0.142,0.318,0.769,1.47461406,2.493472486,3.753413882,5.154527675,6.697069217,7.009,7.07,7.153,7.304,7.687,8.318,8.346,8.378,8.416
p48345,0.001,0.002,0.004,0.014,0.026,0.064,0.161,0.298397301,0.485961872,0.717275428,0.986847841,1.299364177,1.375,1.409,1.446,1.504,1.583,1.693,1.693,1.693,1.693
p48353,0.01575,0.0315,0.063,0.323,0.435,0.784,1.692,3.162807011,5.315871131,7.981736153,11.06337647,14.44037972,15.119,15.279,15.474,15.835,16.342,17.509,17.948,18.608,19.336
p48415,0.01075,0.0215,0.043,0.132,0.239,0.527,1.254,2.364696421,3.925892851,5.790607106,7.815790399,10.0371664,10.44,10.623,10.846,11.116,11.779,12.661,12.736,12.828,12.933
p48433,0.001,0.002,0.004,0.017,0.036,0.091,0.242,0.47007794,0.758652267,1.064449836,1.380696923,1.761735326,1.81,1.829,1.844,1.872,1.978,2.114,2.114,2.114,2.114
p48487,0.0125,0.025,0.05,0.195,0.392,0.945,2.173,3.460182403,5.321176391,7.586525034,10.09432972,12.66739449,12.973,12.986,13.04,13.3,13.888,14.945,15.1,15.285,15.508
p48043,0.008,0.016,0.032,0.094,0.158,0.326,0.751,1.491986506,2.671729243,4.252340626,6.13915038,8.288930957,8.911,9.121,9.422,9.863,10.476,11.245,11.293,11.348,11.417
p48059,0.00925,0.0185,0.037,0.107,0.171,0.322,0.674,1.284539067,2.390550431,4.077661678,6.228155823,8.785051825,9.686,9.753,9.971,10.559,11.316,12.221,12.29,12.376,12.478
p48081,0.0035,0.007,0.014,0.046,0.082,0.178,0.424,0.831833572,1.453641407,2.259908882,3.183057129,4.225464804,4.527,4.602,4.68,4.863,5.174,5.587,5.6,5.615,5.63
p48083,0.00925,0.0185,0.037,0.132,0.268,0.517,1.18,2.324841987,3.994861239,6.013322764,8.18182528,10.62103653,11.075,11.186,11.285,11.498,12.065,12.925,13.019,13.123,13.249
p48095,0.0025,0.005,0.01,0.03,0.055,0.125,0.302,0.545699174,0.865818531,1.265330625,1.724480444,2.28823094,2.464,2.569,2.655,2.765,2.946,3.18,3.21,3.243,3.281
p48105,0.003,0.006,0.012,0.039,0.077,0.184,0.463,0.83387739,1.322070944,1.897450066,2.513291176,3.264722807,3.421,3.467,3.539,3.624,3.832,4.126,4.146,4.168,4.194
p48109,0.00125,0.0025,0.005,0.011,0.014,0.02,0.03,0.049051611,0.083823118,0.145201875,0.25366551,0.434246383,0.581,0.715,0.828,0.916,0.984,1.055,1.11,1.177,1.258
p48229,0.0015,0.003,0.006,0.014,0.017,0.024,0.041,0.070511691,0.135814672,0.263110165,0.47395398,0.779618506,0.979,1.11,1.24,1.359,1.447,1.534,1.626,1.72,1.809
p48235,0.00125,0.0025,0.005,0.018,0.034,0.074,0.173,0.337229827,0.587822876,0.9126975,1.281678369,1.707735775,1.811,1.812,1.832,1.898,2.003,2.14,2.149,2.158,2.17
p48243,0.00225,0.0045,0.009,0.029,0.049,0.101,0.23,0.442486409,0.786239622,1.258780165,1.862438879,2.581853494,2.822,2.891,2.987,3.137,3.33,3.525,3.533,3.542,3.553
p48271,0.0015,0.003,0.006,0.011,0.016,0.024,0.027,0.033722983,0.045625241,0.062229375,0.104581395,0.193498388,0.286,0.368,0.461,0.546,0.623,0.692,0.767,0.836,0.927
p48371,0.01375,0.0275,0.055,0.23,0.558,1.294,2.75,3.564417077,4.876595552,6.54500181,8.652441556,11.40178003,12.106,12.49,12.856,13.18,13.809,14.929,15.177,15.498,15.857
p48377,0.0055,0.011,0.022,0.075,0.138,0.315,0.777,1.551257203,2.722659745,4.219588323,6.036794122,8.09768255,8.591,8.667,8.855,9.192,9.666,10.245,10.256,10.268,10.282
p48389,0.0075,0.015,0.03,0.096,0.17,0.358,0.822,1.533884757,2.61549348,4.05582681,5.802042268,7.766935305,8.3,8.344,8.567,8.882,9.382,10.109,10.199,10.303,10.422
p48399,0.00875,0.0175,0.035,0.132,0.278,0.702,1.747,3.021783629,4.75563561,6.823396383,8.975086284,11.41415493,11.71,11.713,11.717,11.867,12.421,13.274,13.303,13.336,13.374
p48413,0.002,0.004,0.008,0.028,0.055,0.131,0.332,0.667306293,1.153363656,1.7424225,2.373107604,3.063349484,3.181,3.181,3.194,3.297,3.47,3.711,3.711,3.711,3.711
p48431,0.001,0.002,0.004,0.015,0.032,0.082,0.203,0.33518601,0.507182914,0.710724967,0.933444576,1.209364927,1.263,1.273,1.289,1.308,1.378,1.485,1.491,1.497,1.504
p48435,0.003,0.006,0.012,0.04,0.074,0.169,0.42,0.825702121,1.422870895,2.174752895,3.006158813,3.961092006,4.191,4.219,4.262,4.369,4.65,5.02,5.037,5.057,5.08
p48441,0.109,0.218,0.436,1.732,4.304,12.008,24.132,33.26312381,48.11659162,69.01565212,92.20630048,122.2977313,128.283,129.418,130.969,134.608,142.105,153.548,155.635,158.106,160.875
p48443,0.00075,0.0015,0.003,0.006,0.008,0.011,0.02,0.032701074,0.063663127,0.125550493,0.235864422,0.401621655,0.515,0.59,0.646,0.699,0.745,0.793,0.831,0.865,0.913
p48451,0.09925,0.1985,0.397,1.679,4.176,10.739,19.856,25.64479546,34.97333899,49.45270175,67.52175364,88.28701461,92.368,93.226,94.192,96.513,101.772,109.378,110.472,111.923,113.674
p48465,0.03525,0.0705,0.141,0.536,1.093,2.182,4.697,7.210586839,10.80681586,15.32916938,20.68375221,27.21014835,28.921,29.508,30.105,30.953,32.489,34.899,35.859,37.08,38.591
p48003,0.01075,0.0215,0.043,0.168,0.37,0.968,2.374,3.685002288,5.393327936,7.477350692,9.869590979,12.6302698,12.939,12.961,13.106,13.408,14.081,15.062,15.113,15.169,15.234
p48103,0.00325,0.0065,0.013,0.053,0.121,0.236,0.531,1.016799023,1.665851831,2.393101579,3.134104136,3.947592119,4.022,4.022,4.029,4.066,4.26,4.555,4.597,4.642,4.691
p48135,0.14125,0.2825,0.565,1.696,3.317,7.544,16.682,24.22638637,36.50019299,52.59364758,71.9286356,95.65232827,101.576,102.02,102.892,105.497,111.264,120.841,124.273,128.228,132.68
p48173,0.00075,0.0015,0.003,0.013,0.027,0.065,0.153,0.24934569,0.384100868,0.550238684,0.739857739,0.973116894,1.035,1.048,1.062,1.09,1.146,1.232,1.236,1.242,1.248
p48301,0,0,0,0.001,0.002,0.005,0.013,0.020438171,0.031831564,0.048036711,0.06786665,0.091124241,0.098,0.099,0.101,0.105,0.111,0.119,0.119,0.119,0.119
p48317,0.00275,0.0055,0.011,0.035,0.065,0.146,0.352,0.685700648,1.18519522,1.827578487,2.537767673,3.379471851,3.578,3.612,3.644,3.754,3.978,4.261,4.271,4.284,4.302
p48329,0.112,0.224,0.448,1.466,2.953,6.735,15.379,25.1604108,38.10980906,54.15702416,72.30023332,92.26160651,95.107,95.678,97.003,99.545,105.147,112.055,113.808,116.052,118.643
p48383,0.00125,0.0025,0.005,0.011,0.012,0.017,0.028,0.043942068,0.082762066,0.16266977,0.308181344,0.53549554,0.702,0.832,0.945,1.015,1.09,1.159,1.232,1.303,1.382
p48461,0.00225,0.0045,0.009,0.03,0.057,0.127,0.31,0.543655357,0.859452219,1.256596678,1.736718692,2.350105425,2.538,2.605,2.671,2.769,2.931,3.156,3.174,3.194,3.226
p48475,0.0075,0.015,0.03,0.107,0.205,0.477,1.185,2.335061073,3.953480206,5.849561251,7.780188222,9.970791948,10.233,10.239,10.247,10.455,11.061,11.81,11.827,11.846,11.869
p48495,0.00625,0.0125,0.025,0.105,0.251,0.644,1.569,2.328929621,3.228781607,4.310203027,5.582866366,7.046941303,7.199,7.226,7.281,7.372,7.72,8.293,8.355,8.433,8.518
p48001,0.0315,0.063,0.126,0.455,0.934,2.293,5.492,9.251338245,14.21067107,20.17432668,27.16668612,34.63958647,35.425,35.51,35.952,36.891,38.798,40.898,41.037,41.241,41.523
p48005,0.053,0.106,0.212,0.731,1.544,3.816,8.402,11.53326007,16.87921715,23.90918093,33.31696218,44.35388056,47.533,49.633,52.008,54.804,58.608,63.012,63.356,64.04,65.123
p48009,0.006,0.012,0.024,0.093,0.208,0.557,1.308,1.77403327,2.54546404,3.627863389,4.950927726,6.422571503,6.667,6.809,6.936,7.101,7.395,7.849,7.86,7.875,7.898
p48027,0.23675,0.4735,0.947,3.47,7.733,16.907,30.733,42.85680143,62.69863093,90.38652959,124.899112,164.3791308,174.352,180.776,189.354,200.022,213.553,229.133,232.047,235.693,240.151
p48035,0.01175,0.0235,0.047,0.126,0.216,0.306,0.53,0.976944589,1.663729727,2.735909014,4.157666722,5.942200505,6.612,6.818,7.186,7.633,8.117,8.663,8.925,9.214,9.576
p48049,0.0345,0.069,0.138,0.468,0.894,2.052,5.073,9.281995502,14.89717179,21.57503349,28.87002777,36.24719808,36.959,37.176,37.608,38.664,40.245,43.344,43.741,44.217,44.762
p48073,0.02575,0.0515,0.103,0.328,0.639,1.523,3.51,5.639913374,8.372762294,11.7744528,15.97091405,21.08907434,23.104,25.586,28.439,31.55,34.643,37.772,37.928,38.295,38.809
p48077,0.009,0.018,0.036,0.142,0.291,0.421,0.987,1.974327349,3.451602552,5.284038159,7.327373035,9.45442125,9.768,9.77,9.849,10.15,10.611,11.272,11.343,11.422,11.508
p48085,0.48375,0.9675,1.935,6.268,12.339,25.048,59.905,100.8971203,155.895083,223.7473555,302.88552,390.295249,406.452,418.627,433.445,454.578,481.732,513.058,516.562,521.129,526.413
p48093,0.011,0.022,0.044,0.134,0.233,0.492,1.142,2.202212959,3.783711867,5.79497408,8.109508358,10.55691207,10.999,11.087,11.293,11.668,12.28,13.111,13.185,13.273,13.376
p48097,0.03075,0.0615,0.123,0.446,0.912,1.801,4.159,7.698037225,12.36974564,17.8969499,23.9101995,30.03724981,30.486,30.516,30.688,31.552,32.96,34.734,34.982,35.329,35.738
p48099,0.0355,0.071,0.142,0.491,1.034,2.606,6.135,9.094986234,12.97454535,17.71244527,22.95227842,28.55563715,28.955,29.422,29.974,30.968,32.515,34.677,34.99,35.317,35.603
p48113,1.71125,3.4225,6.845,22.679,46.878,105.323,227.755,329.5185046,466.8852157,635.4088638,841.5331058,1071.495075,1103.437,1123.195,1146.631,1185,1254.811,1343.479,1363.78,1386.989,1413.594
p48119,0.003,0.006,0.012,0.033,0.053,0.1,0.217,0.424092055,0.768201736,1.248954474,1.851313199,2.534603888,2.783,2.953,3.176,3.447,3.712,3.989,4.011,4.049,4.098
p48121,0.481,0.962,1.924,6.758,14.508,29.246,66.381,101.5112874,150.7808118,213.7720958,290.406957,378.3635984,399.909,417.823,439.781,465.702,497.749,533.608,538.504,544.905,554.557
p48133,0.01825,0.0365,0.073,0.247,0.473,1.058,2.499,4.28179689,6.750413599,9.946874311,13.62450807,17.58922849,18.259,18.37,18.768,19.407,20.33,21.583,21.772,22,22.262
p48139,0.11975,0.2395,0.479,1.651,3.584,8.889,18.719,24.93763473,35.69379338,50.86323425,69.57444165,90.42112184,93.919,95.271,97.26,100.747,106.02,112.842,114.082,115.652,117.602
p48143,0.03125,0.0625,0.125,0.47,1.04,2.653,6.245,9.129731126,12.86101277,17.86856458,23.9135372,30.63911979,31.525,31.862,32.394,33.275,34.792,36.825,37.093,37.425,37.817
p48145,0.009,0.018,0.036,0.115,0.235,0.57,1.327,1.970239715,2.856352312,3.901890988,5.245758254,6.782568505,7.057,7.101,7.265,7.522,8,8.539,8.648,8.753,8.876
p48147,0.02775,0.0555,0.111,0.44,1.05,2.748,5.646,7.532488038,10.16806248,14.30838928,19.51555578,25.32466406,26.307,26.634,27.005,27.741,29.373,31.318,31.579,31.995,32.539
p48159,0.0095,0.019,0.038,0.126,0.211,0.458,1.079,1.896662298,2.978373306,4.415010396,6.135812676,8.057182888,8.444,8.621,8.825,9.138,9.598,10.159,10.242,10.359,10.509
p48161,0.013,0.026,0.052,0.145,0.239,0.456,0.979,1.797537167,3.002777505,4.622441646,6.782214701,9.442046353,10.657,11.659,12.785,13.982,15.274,16.545,16.718,16.931,17.226
p48181,0.0675,0.135,0.27,0.653,1.07,2.267,5.099,8.510454535,12.72625915,17.5748856,23.28604883,30.00125011,32.056,34.592,37.395,40.571,43.958,47.748,49.469,51.352,53.516
p48193,0.00775,0.0155,0.031,0.096,0.185,0.376,0.886,1.592133545,2.584722969,3.840753356,5.293598679,6.938942202,7.335,7.402,7.514,7.673,8.176,8.872,8.995,9.147,9.334
p48213,0.057,0.114,0.228,0.667,1.184,2.661,6.318,11.07646694,17.94663559,27.00099829,38.23006259,51.06782463,55.056,57.62,61.16,65.234,69.991,75.065,75.3,75.606,75.968
p48217,0.03725,0.0745,0.149,0.528,1.033,1.755,3.46,6.297000582,10.29220558,15.62830708,22.00882074,29.24300642,30.91,30.953,31.33,32.321,33.643,35.743,36.78,38.106,39.707
p48221,0.048,0.096,0.192,0.596,1.091,2.365,5.547,10.61967381,17.67076204,26.4529431,36.26860516,46.31023926,47.561,47.726,48.328,49.947,52.309,55.76,56.463,57.269,58.22
p48223,0.031,0.062,0.124,0.491,1.095,2.288,5.521,8.575856683,12.4036993,17.09342675,22.49167526,28.67263617,29.509,29.902,30.274,31.156,32.782,34.83,35.167,35.599,36.215
p48225,0.01375,0.0275,0.055,0.171,0.331,0.799,1.95,3.413174609,5.198094345,7.152011153,9.392299295,11.95077546,12.386,12.849,13.382,14.109,15.121,16.219,16.379,16.571,16.847
p48231,0.06825,0.1365,0.273,0.887,1.734,2.045,3.78,7.445625809,13.21009892,21.5652078,32.60714377,46.28886444,51.851,54.104,56.327,59.195,62.824,67.186,69.048,71.315,73.954
p48237,0.00625,0.0125,0.025,0.09,0.181,0.312,0.742,1.413299546,2.345986241,3.456459672,4.757340889,6.218948199,6.499,6.55,6.61,6.845,7.22,7.678,7.72,7.778,7.837
p48251,0.10725,0.2145,0.429,1.405,2.808,5.644,12.965,20.20415425,30.65273475,45.07371889,62.79667722,83.10868275,87.913,89.624,92.001,95.702,101.149,107.47,108.391,109.487,110.842
p48257,0.06625,0.1325,0.265,0.734,1.27,2.703,6.173,11.25427903,18.65966262,28.54799872,41.1527788,56.11678258,62.303,68.193,75.355,82.814,90.441,97.716,98.566,99.659,100.994
p48277,0.02925,0.0585,0.117,0.313,0.524,1.086,2.48,4.765159642,8.008821416,12.25045293,17.80331359,25.06141625,29.588,35.431,42.068,48.812,55.208,61.019,61.4,61.938,63.135
p48281,0.01025,0.0205,0.041,0.116,0.209,0.491,1.205,2.108197371,3.217110034,4.59187283,6.179202829,7.969433619,8.355,8.625,8.951,9.373,9.901,10.507,10.658,10.839,11
p48289,0.00975,0.0195,0.039,0.099,0.149,0.286,0.627,1.197676839,2.112554775,3.399689014,5.079985617,7.117815712,7.975,8.456,8.955,9.565,10.214,10.91,11.058,11.235,11.407
p48293,0.019,0.038,0.076,0.269,0.469,0.995,2.193,3.281348404,4.957235513,7.393286449,10.50264219,14.16925698,15.239,15.675,16.221,16.899,17.861,18.997,19.258,19.574,19.974
p48307,0.0045,0.009,0.018,0.041,0.059,0.11,0.246,0.482340843,0.860513271,1.367954507,1.995947043,2.80685162,3.201,3.504,3.756,3.967,4.276,4.636,4.757,4.923,5.076
p48309,0.1755,0.351,0.702,2.489,5.625,11.27,23.379,33.23451037,48.51979143,69.13246866,94.51932941,124.0099671,130.446,133.091,136.634,141.518,148.858,158.351,160.607,163.976,168.833
p48313,0.00375,0.0075,0.015,0.024,0.021,0.022,0.025,0.02861344,0.033953668,0.04476148,0.063416378,0.168748594,0.31,0.387,0.494,0.612,0.726,0.852,0.988,1.111,1.267
p48331,0.017,0.034,0.068,0.255,0.567,1.468,3.418,4.921511652,7.02098189,9.622626515,12.92692792,16.69711092,17.226,17.485,17.896,18.49,19.572,20.96,21.228,21.509,21.82
p48333,0.00225,0.0045,0.009,0.014,0.012,0.012,0.013,0.01430672,0.015915782,0.020743125,0.053403265,0.148498763,0.28,0.393,0.522,0.649,0.769,0.868,0.96,1.079,1.185
p48337,0.01675,0.0335,0.067,0.214,0.344,0.649,1.406,2.539442786,4.258002165,6.459845824,9.148646897,12.125149,12.89,13.192,13.504,14.095,14.878,15.851,16.039,16.304,16.636
p48349,0.03075,0.0615,0.123,0.407,0.786,1.819,4.296,7.355697856,11.42328714,16.49733484,22.55620421,29.50062928,31.435,33.644,36.347,39.379,42.728,46.183,46.448,46.837,47.423
p48363,0.024,0.048,0.096,0.334,0.648,1.495,3.458,5.588817946,8.501149601,12.31923277,16.9366231,22.13756561,23.145,23.65,24.22,25.081,26.317,27.801,28.008,28.28,28.603
p48367,0.10075,0.2015,0.403,1.443,2.89,6.736,16.197,28.32117399,43.31639182,60.79700764,80.09265979,100.7946604,102.257,103.033,103.916,106.997,111.901,118.292,119.45,120.827,122.487
p48379,0.008,0.016,0.032,0.114,0.234,0.563,1.375,2.230826399,3.351863653,4.728340757,6.442881452,8.357555386,8.719,8.818,8.99,9.27,9.763,10.374,10.408,10.449,10.502
p48387,0.0115,0.023,0.046,0.17,0.354,0.86,2.098,3.5909867,5.483517366,7.600717699,10.05205214,12.73714391,12.913,12.919,12.969,13.321,13.982,14.868,14.93,15.005,15.1
p48395,0.00775,0.0155,0.031,0.062,0.077,0.129,0.257,0.487450386,0.881734313,1.471670132,2.289665002,3.383971813,4.107,4.804,5.66,6.555,7.401,8.152,8.271,8.448,8.704
p48397,0.0475,0.095,0.19,0.559,0.994,1.267,2.917,6.081377874,11.08375047,18.01922517,26.64600428,37.03019156,41.725,45.66,50.525,55.907,61.54,67.085,67.597,68.22,69.328
p48401,0.02775,0.0555,0.111,0.37,0.497,0.873,1.857,3.676827019,6.472417943,10.00473671,14.36770352,19.42071324,21.235,22.696,24.492,26.563,28.852,31.416,31.789,32.272,32.938
p48411,0.00225,0.0045,0.009,0.014,0.012,0.012,0.014,0.01430672,0.016976834,0.020743125,0.045615289,0.115874035,0.211,0.295,0.393,0.486,0.573,0.663,0.731,0.815,0.888
p48417,0.003,0.006,0.012,0.041,0.083,0.198,0.474,0.846140292,1.341169882,1.934569342,2.587833234,3.381721832,3.55,3.577,3.632,3.713,3.934,4.236,4.255,4.278,4.305
p48423,0.14525,0.2905,0.581,1.859,3.528,7.579,16.825,27.90321339,42.76888893,60.65726449,82.73278372,108.3185978,116.024,122.833,131.364,141.492,153.423,165.535,167.911,170.67,174.221
p48425,0.008,0.016,0.032,0.115,0.244,0.425,1.022,1.872136492,2.956091212,4.254524113,5.73862589,7.368688623,7.611,7.672,7.733,7.94,8.293,8.819,8.933,9.075,9.257
p48429,0.008,0.016,0.032,0.107,0.198,0.434,1.043,2.045860948,3.516326732,5.329891383,7.261731521,9.176548564,9.463,9.468,9.482,9.677,10.108,10.898,10.967,11.051,11.162
p48439,1.58375,3.1675,6.335,22.267,50.244,107.141,213.247,315.3620053,458.2684114,643.3261871,868.439451,1125.017629,1170.236,1187.509,1207.434,1242.487,1304.818,1384.312,1411.847,1454.491,1504.645
p48447,0.00125,0.0025,0.005,0.02,0.039,0.094,0.235,0.436354958,0.721515443,1.084101217,1.494178862,1.956358705,2.043,2.043,2.062,2.132,2.242,2.388,2.388,2.388,2.388
p48467,0.03125,0.0625,0.125,0.387,0.716,1.158,2.858,5.784002482,10.00572151,15.3171602,21.76961861,29.27113119,31.984,34.279,36.798,39.943,43.317,46.771,47.004,47.284,47.616
p48485,0.112,0.224,0.448,2.063,5.884,13.267,21.466,29.706882,40.68816572,54.87757481,73.90789412,96.41394692,100.39,101.728,103.347,105.867,111.809,120.376,121.202,122.263,123.487
