region,year,capacity
i57565,2015,73.6816
i57566,2018,157.3668
i57567,2018,12.7818
i57568,2018,8.7214
i57779,2011,2.6001
i57780,2011,15.1389
i57781,2011,9.1368
i57782,2011,5.0544
i57783,2012,10.4004
i57784,2012,9.1611
i57785,2012,13.2192
i57786,2012,1.9926
i57787,2012,5.0058
i57788,2012,0.3159
i57820,2011,10.0
i57833,2012,99.2
i57917,2014,60.7731
i57918,2014,33.6798
i57938,2021,108.4752
i57939,2021,15.795
i57941,2015,0.3324
i57942,2018,21.1141
i57943,2020,13.4136
i57944,2020,14.3613
i57945,2015,10.9107
i57946,2018,47.9682
i57947,2018,40.6782
i57948,2012,25.7094
i58160,2011,0.0243
i58161,2011,1.1907
i58162,2011,0.4617
i58163,2012,42.8166
i58164,2012,22.1859
i58165,2012,3.5235
i58166,2012,0.0486
i58167,2012,0.7047
i58168,2012,0.0243
i58174,2012,0.8019
i58175,2011,1.3122
i58176,2011,1.2879
i58297,2014,31.9302
i58298,2014,48.357
i58308,2010,36.5451
i58309,2010,115.2549
i58317,2021,18.711
i58318,2021,2.2599
i58319,2021,7.8003
i58320,2021,3.9609
i58321,2015,4.8843
i58322,2018,57.105
i58323,2020,206.7442
i58324,2020,13.6809
i58325,2016,8.1162
i58326,2016,19.8207
i58327,2012,1.9417
i58540,2012,0.3159
i58541,2011,3.1104
i58542,2011,0.729
i58543,2011,2.916
i58544,2012,2.9607
i58677,2014,33.2667
i58678,2014,41.8932
i58688,2016,225.0
i58690,2018,198.6
i58697,2021,7.8975
i58698,2021,18.0792
i58699,2021,10.6191
i58700,2021,9.4041
i58701,2015,8.991
i58702,2018,17.8377
i58703,2018,142.7139
i58704,2018,8.5293
i58705,2016,3.5964
i58922,2011,0.0243
i58923,2011,0.243
i58924,2011,0.0729
i59072,2014,199.0
i59073,2014,98.6
i59077,2021,6.8842
i59078,2021,45.9999
i59079,2021,12.3201
i59080,2021,8.1162
i59081,2018,53.1684
i59082,2018,18.5951
i59083,2016,33.2667
i59304,2011,0.0486
i59309,2011,0.0243
i59433,2010,10.0
i59434,2010,10.0
i59454,2012,221.6403
i59455,2012,5.3597
i59461,2018,217.6065
i59462,2018,9.93
i59692,2011,0.8262
i59808,2015,2.1
i59834,2014,120.3885
i59835,2014,78.6115
i60068,2012,0.2187
i60069,2012,0.5832
i60070,2012,0.3645
i60150,2010,3.4506
i60187,2011,2.1
i60188,2011,2.1
i60212,2011,61.6734
i60213,2011,68.3266
i60221,2016,9.234
i60450,2012,1.8711
i60451,2014,2.5758
i60453,2012,0.3402
i60454,2012,8.5803
i60455,2012,27.9207
i60456,2011,2.3571
i60529,2010,46.8018
i60530,2010,39.2931
i60531,2010,7.7272
i60580,2014,2.7834
i60581,2014,285.8166
i60593,2020,18.711
i60594,2020,8.8695
i60595,2020,71.7822
i60596,2020,29.2815
i60599,2012,3.7206
i60600,2016,82.7749
i60601,2016,203.9013
i60602,2016,2.0898
i60830,2012,12.1986
i60831,2012,0.0486
i60832,2012,49.3533
i60833,2012,3.159
i60834,2012,8.202
i60835,2011,3.8037
i60909,2010,0.0243
i60910,2010,5.103
i60972,2020,34.1658
i60973,2020,20.7522
i60974,2020,34.263
i60975,2020,46.8504
i60976,2020,58.3686
i60977,2020,18.0063
i60978,2012,2.985
i60979,2012,178.0947
i60980,2012,102.7647
i60981,2017,10.3518
i60982,2017,0.6075
i61210,2012,13.3164
i61212,2011,11.0565
i61218,2012,49.0
i61219,2011,49.5
i61334,2014,177.7788
i61335,2014,218.0
i61345,2010,99.2
i61346,2012,132.0
i61352,2020,2.4368
i61353,2020,12.1257
i61354,2020,177.9246
i61355,2020,6.1637
i61356,2020,111.8517
i61357,2020,94.4988
i61358,2021,21.2382
i61359,2012,8.7723
i61360,2012,2.1627
i61361,2017,0.4617
i61648,2010,32.55
i61704,2015,194.0
i61705,2014,161.0
i61707,2012,12.1139
i61708,2012,148.8861
i61709,2011,48.2355
i61713,2012,79.6
i61714,2014,3.9212
i61733,2020,24.2757
i61734,2020,45.1737
i61735,2020,30.7638
i61736,2020,34.8948
i61737,2020,49.2899
i61738,2021,131.8275
i61739,2012,40.5567
i61740,2010,0.8505
i62028,2010,32.55
i62087,2019,164.6325
i62088,2019,45.4675
i62093,2015,53.6058
i62094,2015,30.3264
i62095,2014,211.2
i62096,2016,200.0
i62113,2020,18.0063
i62114,2020,25.5393
i62115,2020,11.6154
i62116,2020,13.3893
i62117,2021,27.9693
i62118,2021,38.965
i62119,2018,82.0804
i62120,2011,44.5905
i62121,2010,10.1088
i62357,2017,5.957
i62358,2017,32.0031
i62441,2020,100.4762
i62467,2011,29.9645
i62473,2015,66.0678
i62474,2021,105.5835
i62475,2021,163.9521
i62477,2016,164.997
i62478,2016,9.003
i62492,2015,58.0284
i62497,2018,19.0998
i62498,2018,28.8198
i62499,2012,60.2433
i62500,2011,56.2095
i62501,2010,50.6655
i62734,2017,0.243
i62735,2017,8.4321
i62736,2017,6.7068
i62737,2017,20.7765
i62738,2017,6.6339
i62739,2017,0.3159
i62741,2017,3.9366
i62742,2017,6.1965
i62821,2020,205.7238
i62854,2021,85.5846
i62855,2021,118.2195
i62872,2012,148.8
i62873,2015,12.393
i62874,2015,3.5786
i62877,2017,27.0702
i62878,2010,21.1167
i62879,2010,6.4881
i62880,2010,4.617
i63121,2017,4.4622
i63122,2017,1.458
i63203,2017,23.1427
i63219,2014,9.4626
i63220,2017,77.5246
i63234,2021,26.6603
i63258,2017,8.3349
i63259,2010,3.0132
i63260,2010,2.0655
i63261,2010,0.2747
i63501,2017,19.5129
i63502,2017,2.5515
i63583,2017,274.8573
i63599,2014,9.9
i63600,2017,91.9358
i63601,2019,220.5
i63607,2015,100.8045
i63608,2014,200.0
i63609,2017,25.6807
i63636,2011,20.3877
i63638,2017,0.2233
i63639,2017,5.8563
i63640,2017,20.3148
i63641,2017,17.2044
i63642,2017,1.701
i63643,2017,6.9741
i63975,2018,0.6075
i63979,2014,0.4374
i63980,2017,65.0754
i63981,2017,89.7642
i63984,2016,175.5549
i63985,2016,54.8451
i63986,2022,24.0813
i63987,2022,248.7834
i63988,2015,198.8955
i63989,2017,137.3193
i64016,2011,79.6123
i64020,2016,108.0
i64354,2018,50.2925
i64365,2017,168.0831
i64366,2022,27.1353
i64369,2021,109.2249
i64745,2017,92.826
i64746,2017,15.0909
i64748,2021,15.9894
i64749,2021,85.5117
i64780,2016,20.1921
i64781,2016,229.7079
i65128,2021,30.1077
i65129,2021,47.1663
i65134,2015,32.0539
i65135,2015,53.0226
i65181,2019,100.0
i65398,2012,8.0387
i65514,2015,64.9235
i65515,2015,25.5989
i65545,2014,150.0
i65548,2020,48.0201
i65549,2020,254.9799
i65778,2012,76.5693
i65779,2012,0.7047
i65780,2012,144.7065
i65781,2012,17.5689
i65895,2015,174.4011
i65909,2012,135.4
i65926,2015,100.0
i66153,2017,1.8954
i66154,2017,6.1236
i66156,2017,0.6561
i66157,2017,0.2916
i66158,2012,3.159
i66159,2012,0.8991
i66160,2012,9.2583
i66161,2012,2.1384
i66264,2018,60.0209
i66273,2016,36.1506
i66274,2016,263.8494
i66275,2017,47.4822
i66287,2019,16.2886
i66288,2019,99.4
i66541,2012,2.3571
i66542,2017,6.1479
i66543,2017,1.6038
i66546,2017,4.2282
i66547,2017,2.8674
i66637,2015,250.0
i66640,2020,388.8972
i66644,2018,88.3791
i66651,2019,38.8557
i66653,2015,12.404
i66654,2015,187.596
i66655,2017,142.398
i66667,2019,183.9114
i66671,2016,230.0
i67018,2016,50.0
i67020,2020,133.1028
i67031,2019,331.7436
i67032,2019,52.4827
i67033,2015,20.0
i67034,2017,2.9178
i67035,2017,8.802
i67049,2019,97.1219
i67050,2019,86.6781
i67411,2019,54.918
i67412,2018,23.328
i67413,2022,29.5974
i67414,2022,75.7917
i67415,2016,25.443
i67426,2019,310.1895
i67792,2022,61.0173
i67793,2022,118.5111
i67794,2022,63.9333
i67795,2016,190.7307
i67796,2016,40.8263
i67806,2019,40.1105
i68161,2018,37.4667
i68172,2022,20.5578
i68173,2022,23.4738
i68174,2022,12.1665
i68175,2011,10.0
i68185,2020,8.7667
i68186,2020,234.0333
i68187,2015,150.0
i68541,2018,112.5333
i68550,2015,3.1
i68551,2018,0.0486
i68552,2018,5.0058
i68553,2022,14.9511
i68554,2018,44.3961
i68567,2021,211.5072
i68568,2015,150.0
i68584,2016,125.0
i68919,2017,29.9
i68931,2010,2.5
i68932,2018,7.2215
i68933,2010,1.7224
i68947,2021,14.0928
i68950,2019,30.2
i68955,2014,67.431
i68956,2015,67.9428
i68963,2020,29.769
i68964,2020,69.3522
i68965,2020,28.4665
i69308,2014,3.0
i69309,2010,0.7776
i69310,2020,2.9646
i69311,2020,89.2296
i69312,2020,12.4641
i69327,2016,12.9524
i69333,2011,83.9808
i69334,2012,12.9158
i69335,2012,148.0842
i69336,2015,120.0663
i69337,2015,15.9909
i69344,2020,38.3697
i69345,2020,14.1426
i69689,2010,2.5
i69690,2020,34.0929
i69691,2020,88.0146
i69692,2020,111.6342
i69707,2017,250.0
i69708,2016,217.0476
i69713,2011,17.2044
i69714,2011,112.725
i69715,2014,0.169
i70053,2014,5.0
i70054,2014,10.0
i70070,2018,114.9312
i70071,2018,185.0688
i70094,2011,11.0898
i70435,2020,216.0
i70438,2012,27.3
i70451,2012,61.2
i70476,2012,150.0
i70478,2015,110.0
i70765,2015,30.0
i70785,2011,50.4
i70815,2020,33.8
i70830,2015,124.2216
i70831,2014,211.0
i70834,2017,155.4
i70839,2020,250.0
i70840,2012,30.0
i71210,2015,40.7784
i71214,2019,158.0
i71216,2017,243.2916
i71217,2020,206.1612
i71590,2015,36.2886
i71596,2017,9.7084
i71597,2020,36.3388
i71970,2015,174.9114
i71975,2021,29.2086
i71976,2021,6.8283
i71977,2021,70.0226
i72354,2021,51.7833
i72355,2021,35.6967
i72356,2021,17.4717
i72357,2021,6.6096
i72720,2020,160.7
i72735,2021,20.1447
i72736,2021,22.2345
i72747,2021,119.6849
i72748,2021,18.8082
i73111,2016,8.9667
i73112,2016,24.2514
i73127,2021,27.6291
i73128,2021,0.0972
i73490,2016,5.9778
i73491,2016,0.1215
i73492,2016,9.1854
i73493,2016,1.9926
i73501,2020,128.8795
i73507,2021,6.7311
i73515,2017,6.8478
i73516,2017,93.6522
i73871,2016,8.2134
i73873,2016,52.6581
i73879,2021,182.4
i73881,2020,290.0205
i73886,2021,3.159
i73887,2021,5.2245
i74251,2016,8.6331
i74266,2021,8.3835
i74271,2021,0.6561
i74647,2021,9.5256
i74648,2021,64.638
i74649,2021,14.2641
i74650,2021,14.7987
i75009,2020,31.7358
i75010,2020,54.5292
i75011,2020,0.3159
i75018,2020,27.2145
i75388,2020,1.6471
i75389,2020,30.9825
i75390,2018,129.3404
i75391,2015,207.2
i75392,2020,103.4
i75393,2021,24.4205
i75395,2021,47.8914
i75396,2021,85.9248
i75397,2020,157.3182
i75398,2020,328.779
i75413,2015,26.5737
i75769,2020,26.4627
i75770,2020,16.4268
i75771,2018,67.3596
i75772,2021,168.7149
i75773,2021,100.1646
i75775,2021,13.3893
i75778,2020,11.6883
i75793,2015,173.5263
i76154,2021,2.7945
i76174,2018,200.0
i76567,2020,8.6022
i76568,2020,205.7889
i76947,2020,0.8991
i76948,2020,84.7098
i77288,2020,6.4638
i77294,2019,153.6732
i77304,2021,93.069
i77306,2018,60.0939
i77307,2018,99.9061
i77315,2013,150.0
i77667,2020,214.6419
i77668,2020,172.8216
i77669,2020,50.0
i77672,2018,300.0
i77673,2019,31.5279
i77674,2019,117.1989
i77684,2021,293.9571
i77685,2021,137.3739
i77687,2020,180.0
i78048,2020,55.5727
i78058,2019,86.4078
i78062,2018,64.6866
i78063,2018,85.3134
i78438,2019,113.0922
i78803,2011,72.355
i79183,2011,72.645
i79570,2019,33.1938
i79571,2019,65.2212
i79572,2019,95.7585
i79950,2019,63.3987
i79951,2019,30.132
i79952,2019,2.5515
i80331,2019,9.7443
i83375,2017,38.7836
i83376,2017,110.5164
i85280,2012,20.898
i85281,2012,24.2271
i85282,2012,0.1944
i85660,2012,27.1917
i85661,2012,4.4712
i85662,2012,22.8176
i86835,2020,89.3146
i86836,2020,36.1098
i87198,2022,0.1717
i87199,2022,6.9984
i87215,2020,75.6216
i87216,2020,18.954
i87577,2022,25.3692
i87578,2022,16.0137
i87579,2022,18.9297
i87580,2022,26.2197
i87957,2022,33.6312
i87958,2022,37.3977
i87959,2022,21.8943
i87960,2022,45.4167
i88338,2022,9.9144
i88339,2022,8.0433
i89101,2020,47.3121
i89102,2021,77.1039
i89103,2020,64.9296
i89104,2020,21.2868
i89105,2019,51.5817
i89480,2019,93.6974
i89481,2021,37.2033
i89482,2021,116.3727
i89483,2021,8.9201
i89484,2020,14.9688
i89485,2019,92.9475
i89486,2019,16.281
i89859,2012,1.9738
i89860,2019,213.4026
i89862,2020,0.0972
i89863,2020,5.2974
i89864,2020,14.5557
i89865,2019,0.2187
i90243,2020,51.5524
i90244,2010,108.4995
i90618,2012,1.8711
i90623,2010,55.8309
i90624,2010,35.7696
i90998,2012,2.5272
i91002,2019,1.1421
i91003,2019,1.8711
i91370,2010,29.85
i91371,2019,3.3942
i91382,2019,1.4094
i91750,2010,120.15
i91751,2019,296.6058
i91758,2019,33.4982
i91759,2019,5.6376
i91760,2019,3.5235
i91761,2017,55.1589
i91762,2017,193.8411
i92129,2012,91.2
i92130,2016,200.0
i92139,2019,24.1785
i92140,2019,6.7311
i92509,2015,177.9489
i92510,2015,71.7511
i92520,2019,58.3443
i92521,2019,75.087
i92522,2019,16.5483
i92523,2012,2.6279
i93270,2015,78.0
i93279,2014,40.2803
i93280,2014,147.7197
i93281,2010,201.0
i93646,2021,46.5102
i93647,2021,157.0578
i94026,2021,5.832
i94421,2018,201.0
i94789,2020,182.9304
i95168,2020,18.6696
i95169,2019,237.6
i95176,2021,7.7627
i95177,2021,192.2373
i95551,2019,200.0
i95560,2017,73.7748
i95561,2020,142.6
i95562,2015,59.295
i95930,2015,23.2308
i95931,2015,70.9803
i95932,2016,200.0
i95933,2020,50.4
i95934,2016,250.0
i95937,2021,80.1657
i95938,2021,23.319
i95939,2020,7.9704
i95940,2017,228.0
i95941,2012,203.0
i95942,2015,15.5763
i95944,2015,1.9683
i96310,2015,0.5103
i96311,2015,1.2879
i96312,2015,103.9907
i96313,2015,110.0
i96316,2021,14.2398
i96317,2021,24.2028
i96318,2021,7.4115
i96319,2021,79.947
i96320,2012,201.6
i96321,2020,272.6
i96322,2012,100.9046
i96323,2015,0.1944
i96324,2015,14.823
i96698,2021,0.6318
i96699,2021,9.8824
i96700,2020,85.0257
i96701,2020,107.2039
i96702,2012,99.0954
i96704,2015,5.103
i97077,2017,7.5527
i97081,2020,2.1803
i97082,2020,196.3197
i97457,2017,13.9725
i97458,2015,9.1125
i97459,2015,0.6318
i97463,2015,58.2957
