tech,region,year,capacity
wind-ons_6,i26421,2024,2.0
wind-ons_6,i26422,2024,1.7
wind-ons_6,i26423,2024,1.0
wind-ons_5,i26484,2024,59.0
wind-ons_7,i26542,2024,0.4374
wind-ons_7,i26543,2024,0.4131
wind-ons_7,i26664,2024,10.8669
wind-ons_4,i26790,2024,50.4
wind-ons_3,i26794,2024,37.0098
wind-ons_6,i26801,2024,5.8455
wind-ons_6,i26803,2024,1.5
wind-ons_6,i26804,2024,1.0
wind-ons_6,i26813,2024,1.6
wind-ons_6,i26880,2024,14.4585
wind-ons_8,i26924,2024,0.5346
wind-ons_7,i26928,2024,2.6625
wind-ons_6,i26930,2024,1.5309
wind-ons_6,i26931,2024,1.2879
wind-ons_6,i26962,2024,0.8019
wind-ons_9,i27048,2024,3.8394
wind-ons_4,i27173,2024,6.3909
wind-ons_3,i27174,2024,10.2968
wind-ons_4,i27175,2024,12.4902
wind-ons_6,i27182,2024,6.1236
wind-ons_6,i27183,2024,2.0
wind-ons_6,i27184,2024,1.0206
wind-ons_6,i27185,2024,0.9
wind-ons_5,i27261,2024,28.2531
wind-ons_7,i27297,2024,0.5346
wind-ons_8,i27300,2024,0.5624
wind-ons_7,i27304,2024,0.0972
wind-ons_8,i27305,2024,0.0486
wind-ons_4,i27308,2024,27.3375
wind-ons_6,i27309,2024,19.7559
wind-ons_6,i27310,2024,14.7441
wind-ons_5,i27311,2024,5.2488
wind-ons_8,i27336,2024,0.0663
wind-ons_6,i27343,2024,0.8019
wind-ons_9,i27429,2024,1.5012
wind-ons_6,i27450,2024,64.5
wind-ons_3,i27552,2024,150.0
wind-ons_2,i27553,2024,21.5055
wind-ons_4,i27554,2024,8.6751
wind-ons_4,i27555,2024,9.5985
wind-ons_6,i27562,2024,3.888
wind-ons_6,i27563,2024,3.2562
wind-ons_6,i27564,2024,2.0
wind-ons_6,i27565,2024,1.3
wind-ons_6,i27566,2024,0.9
wind-ons_6,i27640,2024,69.0
wind-ons_7,i27666,2024,0.2187
wind-ons_8,i27678,2024,0.0486
wind-ons_6,i27685,2024,0.9477
wind-ons_8,i27686,2024,5.103
wind-ons_6,i27689,2024,1.9501
wind-ons_6,i27690,2024,0.6318
wind-ons_6,i27691,2024,0.8505
wind-ons_6,i27706,2024,1.7
wind-ons_8,i27716,2024,0.8505
wind-ons_10,i27804,2024,6.2937
wind-ons_8,i27809,2024,17.3988
wind-ons_5,i27932,2024,13.8996
wind-ons_2,i27933,2024,62.704
wind-ons_3,i27934,2024,81.405
wind-ons_6,i27942,2024,4.5198
wind-ons_6,i27943,2024,0.6804
wind-ons_6,i27944,2024,3.5707
wind-ons_6,i27945,2024,1.3
wind-ons_6,i27946,2024,1.2
wind-ons_6,i28019,2024,1.6524
wind-ons_6,i28020,2024,0.8262
wind-ons_6,i28052,2024,0.2187
wind-ons_7,i28054,2024,1.2148
wind-ons_7,i28057,2024,0.0972
wind-ons_7,i28058,2024,0.729
wind-ons_7,i28059,2024,0.486
wind-ons_8,i28060,2024,1.0449
wind-ons_8,i28061,2024,0.0486
wind-ons_8,i28062,2024,0.729
wind-ons_4,i28066,2024,3.1347
wind-ons_5,i28067,2024,20.976
wind-ons_6,i28104,2024,0.1962
wind-ons_3,i28297,2024,51.0
wind-ons_6,i28312,2024,19.5379
wind-ons_3,i28314,2024,22.095
wind-ons_4,i28315,2024,16.1352
wind-ons_5,i28322,2024,6.0621
wind-ons_6,i28323,2024,2.9307
wind-ons_6,i28324,2024,8.1473
wind-ons_6,i28325,2024,4.0
wind-ons_6,i28326,2024,1.3
wind-ons_6,i28327,2024,0.02
wind-ons_5,i28334,2024,3.0
wind-ons_5,i28335,2024,0.9344
wind-ons_6,i28336,2024,2.5029
wind-ons_6,i28365,2024,16.0
wind-ons_7,i28398,2024,0.2916
wind-ons_6,i28399,2024,0.1458
wind-ons_6,i28400,2024,0.9759
wind-ons_6,i28433,2024,0.2916
wind-ons_6,i28434,2024,0.3402
wind-ons_8,i28435,2024,3.0618
wind-ons_8,i28437,2024,1.0449
wind-ons_6,i28438,2024,0.5103
wind-ons_7,i28439,2024,0.2916
wind-ons_6,i28440,2024,0.486
wind-ons_8,i28441,2024,0.0729
wind-ons_8,i28442,2024,1.2879
wind-ons_7,i28443,2024,2.3085
wind-ons_7,i28447,2024,4.9815
wind-ons_7,i28673,2024,1.3
wind-ons_5,i28692,2024,2.8917
wind-ons_4,i28693,2024,50.1892
wind-ons_4,i28695,2024,19.1756
wind-ons_4,i28702,2024,1.9926
wind-ons_5,i28703,2024,3.888
wind-ons_5,i28704,2024,7.5816
wind-ons_5,i28705,2024,4.0
wind-ons_6,i28706,2024,0.2794
wind-ons_6,i28707,2024,0.9
wind-ons_5,i28714,2024,5.4971
wind-ons_5,i28715,2024,31.0656
wind-ons_5,i28716,2024,1.1664
wind-ons_6,i28717,2024,1.6524
wind-ons_5,i28745,2024,22.1132
wind-ons_7,i28814,2024,1.0206
wind-ons_9,i28815,2024,7.3959
wind-ons_7,i28816,2024,0.4131
wind-ons_4,i28818,2024,2.0169
wind-ons_7,i28819,2024,1.1907
wind-ons_7,i28820,2024,1.4259
wind-ons_8,i28821,2024,0.1944
wind-ons_8,i28822,2024,0.6075
wind-ons_8,i28823,2024,1.7253
wind-ons_7,i28827,2024,0.6561
wind-ons_8,i28947,2024,10.5
wind-ons_8,i28949,2024,10.5
wind-ons_6,i29053,2024,1.3
wind-ons_4,i29074,2024,79.8136
wind-ons_3,i29075,2024,125.6864
wind-ons_4,i29083,2024,3.9366
wind-ons_5,i29084,2024,9.6714
wind-ons_5,i29085,2024,4.0
wind-ons_5,i29086,2024,1.3
wind-ons_6,i29087,2024,0.9
wind-ons_5,i29097,2024,6.9255
wind-ons_5,i29124,2024,4.4
wind-ons_5,i29125,2024,45.5868
wind-ons_7,i29188,2024,2.6487
wind-ons_6,i29191,2024,40.3866
wind-ons_4,i29192,2024,11.4466
wind-ons_2,i29193,2024,23.5224
wind-ons_7,i29194,2024,2.3328
wind-ons_8,i29200,2024,0.1944
wind-ons_7,i29201,2024,0.972
wind-ons_8,i29202,2024,0.8991
wind-ons_9,i29203,2024,0.8991
wind-ons_8,i29204,2024,1.3122
wind-ons_4,i29457,2024,16.4754
wind-ons_4,i29460,2024,19.3185
wind-ons_5,i29463,2024,7.7517
wind-ons_5,i29464,2024,9.4284
wind-ons_5,i29465,2024,4.0
wind-ons_5,i29466,2024,2.0
wind-ons_6,i29467,2024,1.3
wind-ons_6,i29468,2024,0.9
wind-ons_5,i29475,2024,76.9158
wind-ons_4,i29476,2024,100.5
wind-ons_5,i29477,2024,37.2762
wind-ons_6,i29504,2024,14.5
wind-ons_7,i29568,2024,4.1796
wind-ons_6,i29571,2024,60.1668
wind-ons_4,i29572,2024,80.3403
wind-ons_3,i29573,2024,45.6597
wind-ons_8,i29574,2024,1.6281
wind-ons_7,i29581,2024,1.1907
wind-ons_7,i29582,2024,0.486
wind-ons_7,i29583,2024,1.6038
wind-ons_6,i29584,2024,0.0243
wind-ons_4,i29838,2024,13.0977
wind-ons_5,i29839,2024,10.7649
wind-ons_4,i29841,2024,10.449
wind-ons_5,i29843,2024,7.9947
wind-ons_5,i29844,2024,9.2583
wind-ons_5,i29845,2024,4.0
wind-ons_5,i29846,2024,2.1
wind-ons_6,i29847,2024,1.7
wind-ons_6,i29848,2024,1.3
wind-ons_6,i29855,2024,5.8698
wind-ons_5,i29856,2024,13.8399
wind-ons_5,i29857,2024,63.3238
wind-ons_8,i29948,2024,10.5705
wind-ons_6,i29961,2024,3.5478
wind-ons_6,i29962,2024,1.2879
wind-ons_7,i29963,2024,3.3534
wind-ons_6,i29964,2024,1.0206
wind-ons_8,i29968,2024,0.0243
wind-ons_6,i30214,2024,8.5293
wind-ons_5,i30215,2024,3.4707
wind-ons_4,i30218,2024,12.3438
wind-ons_5,i30219,2024,11.8098
wind-ons_5,i30220,2024,53.5086
wind-ons_5,i30221,2024,14.4342
wind-ons_5,i30222,2024,11.1051
wind-ons_5,i30223,2024,0.5298
wind-ons_5,i30224,2024,4.6656
wind-ons_5,i30225,2024,8.4
wind-ons_5,i30227,2024,1.7
wind-ons_5,i30228,2024,0.9
wind-ons_6,i30235,2024,7.6302
wind-ons_6,i30236,2024,26.2316
wind-ons_5,i30237,2024,72.6684
wind-ons_6,i30238,2024,9.8
wind-ons_5,i30264,2024,54.0
wind-ons_8,i30328,2024,3.0618
wind-ons_6,i30342,2024,2.7702
wind-ons_7,i30343,2024,4.8357
wind-ons_7,i30344,2024,7.533
wind-ons_9,i30348,2024,0.0243
wind-ons_2,i30385,2024,0.5103
wind-ons_3,i30386,2024,0.0729
wind-ons_6,i30595,2024,0.6
wind-ons_5,i30597,2024,2.0
wind-ons_5,i30598,2024,100.0
wind-ons_5,i30599,2024,7.8003
wind-ons_5,i30601,2024,10.5
wind-ons_5,i30611,2024,6.2694
wind-ons_5,i30612,2024,4.2039
wind-ons_5,i30613,2024,3.9
wind-ons_6,i30614,2024,44.6658
wind-ons_6,i30616,2024,52.2863
wind-ons_5,i30617,2024,247.7137
wind-ons_5,i30618,2024,15.9
wind-ons_8,i30708,2024,2.7459
wind-ons_6,i30722,2024,2.4786
wind-ons_8,i30723,2024,0.9477
wind-ons_7,i30724,2024,9.4284
wind-ons_1,i30908,2024,99.0
wind-ons_1,i30909,2024,99.0
wind-ons_1,i30910,2024,99.0
wind-ons_6,i30975,2024,1.2
wind-ons_5,i30978,2024,50.0
wind-ons_5,i30979,2024,100.0
wind-ons_5,i30987,2024,10.5
wind-ons_5,i30988,2024,66.0
wind-ons_4,i30989,2024,20.0
wind-ons_4,i30990,2024,24.0614
wind-ons_5,i30991,2024,35.2593
wind-ons_5,i30992,2024,80.0
wind-ons_6,i30993,2024,28.0
wind-ons_6,i30994,2024,87.3342
wind-ons_8,i31101,2024,13.2921
wind-ons_8,i31102,2024,3.5478
wind-ons_9,i31103,2024,0.8019
wind-ons_8,i31104,2024,6.9741
wind-ons_3,i31286,2024,17.0
wind-ons_1,i31290,2024,39.0
wind-ons_6,i31359,2024,35.6997
wind-ons_4,i31369,2024,200.0
wind-ons_6,i31371,2024,1.944
wind-ons_6,i31372,2024,8.262
wind-ons_6,i31376,2024,0.5
wind-ons_6,i31464,2024,17.6915
wind-ons_7,i31482,2024,0.6561
wind-ons_5,i31748,2024,23.9513
wind-ons_5,i31749,2024,126.0487
wind-ons_5,i31750,2024,8.1935
wind-ons_8,i31848,2024,2.0898
wind-ons_8,i31849,2024,2.2356
wind-ons_8,i31850,2024,5.9535
wind-ons_5,i32121,2024,0.21
wind-ons_5,i32122,2024,20.79
wind-ons_5,i32127,2024,2.3
wind-ons_6,i32129,2024,17.6355
wind-ons_5,i32130,2024,4.2039
wind-ons_5,i32131,2024,47.9925
wind-ons_6,i32136,2024,67.7285
wind-ons_6,i32137,2024,4.3254
wind-ons_6,i32152,2024,2.6
wind-ons_6,i32225,2024,3.4167
wind-ons_6,i32230,2024,3.8261
wind-ons_6,i32231,2024,23.8383
wind-ons_5,i32253,2024,26.4219
wind-ons_5,i32510,2024,4.5684
wind-ons_5,i32511,2024,15.4062
wind-ons_6,i32513,2024,6.9984
wind-ons_6,i32517,2024,7.9461
wind-ons_7,i32606,2024,3.1833
wind-ons_1,i32623,2024,100.5
wind-ons_6,i32633,2024,38.0781
wind-ons_5,i32890,2024,6.1942
wind-ons_5,i32891,2024,15.3452
wind-ons_5,i32892,2024,13.4622
wind-ons_5,i33243,2024,8.91
wind-ons_5,i33258,2024,76.5
wind-ons_4,i33259,2024,0.7
wind-ons_5,i33262,2024,6.3477
wind-ons_5,i33263,2024,8.8595
wind-ons_6,i33277,2024,0.9
wind-ons_7,i33278,2024,0.9
wind-ons_6,i33622,2024,8.91
wind-ons_2,i33623,2024,3.8718
wind-ons_2,i33624,2024,50.3982
wind-ons_6,i33637,2024,0.7
wind-ons_5,i33638,2024,80.0442
wind-ons_4,i33639,2024,27.9558
wind-ons_5,i33642,2024,7.6511
wind-ons_5,i33643,2024,8.5779
wind-ons_5,i33644,2024,5.2731
wind-ons_5,i33650,2024,9.7443
wind-ons_5,i33651,2024,15.0174
wind-ons_5,i33653,2024,144.3663
wind-ons_5,i33772,2024,24.0
wind-ons_4,i34003,2024,8.91
wind-ons_5,i34018,2024,15.0
wind-ons_5,i34019,2024,141.2073
wind-ons_6,i34021,2024,6.1479
wind-ons_5,i34022,2024,56.3031
wind-ons_5,i34023,2024,124.5
wind-ons_6,i34029,2024,1.0286
wind-ons_5,i34030,2024,137.781
wind-ons_5,i34031,2024,11.5668
wind-ons_5,i34033,2024,55.3337
wind-ons_6,i34055,2024,87.1884
wind-ons_6,i34056,2024,13.3116
wind-ons_3,i34368,2024,59.4
wind-ons_5,i34399,2024,19.2927
wind-ons_6,i34401,2024,5.7105
wind-ons_6,i34402,2024,4.5664
wind-ons_5,i34403,2024,9.9526
wind-ons_4,i34404,2024,8.7966
wind-ons_6,i34409,2024,1.1826
wind-ons_5,i34410,2024,12.219
wind-ons_5,i34411,2024,12.6603
wind-ons_2,i34704,2024,19.5
wind-ons_6,i34782,2024,3.0132
wind-ons_5,i34783,2024,10.4004
wind-ons_6,i35289,2024,11.7
wind-ons_6,i35290,2024,22.2345
wind-ons_1,i35464,2024,72.9486
wind-ons_1,i35465,2024,26.0514
wind-ons_1,i35466,2024,4.9
wind-ons_4,i35541,2024,36.9293
wind-ons_5,i35542,2024,37.422
wind-ons_5,i35552,2024,150.0
wind-ons_6,i35669,2024,14.3
wind-ons_5,i35670,2024,74.2365
wind-ons_5,i35671,2024,3.4263
wind-ons_7,i35815,2024,6.4161
wind-ons_7,i35816,2024,48.861
wind-ons_1,i35844,2024,1.3
wind-ons_1,i35845,2024,24.8
wind-ons_1,i35846,2024,25.0
wind-ons_1,i35847,2024,28.8
wind-ons_5,i35920,2024,105.0
wind-ons_5,i35922,2024,84.7487
wind-ons_6,i35925,2024,14.553
wind-ons_5,i35933,2024,150.0
wind-ons_5,i36050,2024,2.1027
wind-ons_6,i36195,2024,78.9507
wind-ons_4,i36196,2024,63.2493
wind-ons_8,i36197,2024,12.139
wind-ons_1,i36224,2024,1.8
wind-ons_1,i36225,2024,32.619
wind-ons_1,i36226,2024,25.0
wind-ons_1,i36227,2024,99.0
wind-ons_6,i36305,2024,0.147
wind-ons_6,i36342,2024,76.2
wind-ons_7,i36378,2024,0.7308
wind-ons_6,i36575,2024,57.6639
wind-ons_6,i36576,2024,15.92
wind-ons_1,i36605,2024,16.8
wind-ons_1,i36606,2024,8.781
wind-ons_7,i36720,2024,2.5
wind-ons_7,i36721,2024,2.5049
wind-ons_6,i36722,2024,118.842
wind-ons_6,i36723,2024,98.658
wind-ons_7,i36757,2024,1.0692
wind-ons_7,i36758,2024,1.8
wind-ons_7,i36759,2024,1.3608
wind-ons_6,i37100,2024,57.9344
wind-ons_7,i37137,2024,0.4392
wind-ons_7,i37138,2024,1.8
wind-ons_6,i37480,2024,2.5
wind-ons_6,i37481,2024,19.5608
wind-ons_7,i37483,2024,14.1487
wind-ons_7,i37484,2024,0.6037
wind-ons_7,i37485,2024,14.0211
wind-ons_7,i37854,2024,0.9234
wind-ons_7,i37862,2024,10.0359
wind-ons_7,i37863,2024,19.2699
wind-ons_7,i37864,2024,8.6508
wind-ons_7,i37865,2024,9.0414
wind-ons_7,i37866,2024,1.944
wind-ons_6,i38234,2024,1.5
wind-ons_7,i38235,2024,0.5766
wind-ons_7,i38237,2024,8.4
wind-ons_7,i38238,2024,7.8975
wind-ons_7,i38239,2024,8.262
wind-ons_7,i38242,2024,6.3909
wind-ons_7,i38243,2024,2.7459
wind-ons_7,i38244,2024,7.3629
wind-ons_7,i38245,2024,7.0956
wind-ons_7,i38246,2024,9.9873
wind-ons_7,i38247,2024,0.3645
wind-ons_1,i38315,2024,70.0
wind-ons_1,i38513,2024,42.0
wind-ons_5,i38579,2024,23.6039
wind-ons_5,i38580,2024,141.5961
wind-ons_4,i38584,2024,174.8
wind-ons_6,i38617,2024,8.6751
wind-ons_6,i38618,2024,38.4417
wind-ons_7,i38619,2024,8.991
wind-ons_7,i38623,2024,6.3909
wind-ons_6,i38624,2024,47.9082
wind-ons_7,i38625,2024,54.0918
wind-ons_7,i38626,2024,47.7252
wind-ons_7,i38627,2024,7.4844
wind-ons_7,i38628,2024,10.5
wind-ons_7,i38693,2024,4.374
wind-ons_2,i38694,2024,25.1306
wind-ons_1,i38695,2024,54.8694
wind-ons_1,i38892,2024,29.4
wind-ons_6,i38997,2024,19.1744
wind-ons_7,i38999,2024,33.5583
wind-ons_7,i39007,2024,14.9426
wind-ons_2,i39072,2024,12.7302
wind-ons_6,i39073,2024,1.3365
wind-ons_6,i39075,2024,1.458
wind-ons_6,i39378,2024,150.0
wind-ons_3,i39451,2024,9.0
wind-ons_3,i39452,2024,3.3291
wind-ons_5,i39453,2024,9.0396
wind-ons_2,i39454,2024,55.3315
wind-ons_10,i39455,2024,0.3888
wind-ons_7,i39483,2024,1.3278
wind-ons_10,i39529,2024,16.2
wind-ons_4,i39659,2024,221.0
wind-ons_6,i39663,2024,185.8707
wind-ons_4,i39664,2024,13.6293
wind-ons_4,i39665,2024,201.0
wind-ons_5,i39666,2024,60.0
wind-ons_6,i39667,2024,151.8
wind-ons_6,i39668,2024,22.5
wind-ons_6,i39767,2024,11.2943
wind-ons_7,i39773,2024,11.178
wind-ons_7,i39774,2024,21.2868
wind-ons_7,i39775,2024,9.7929
wind-ons_7,i39832,2024,0.3645
wind-ons_2,i39833,2024,14.2398
wind-ons_1,i39834,2024,52.5
wind-ons_9,i39835,2024,0.8505
wind-ons_7,i39863,2024,0.8991
wind-ons_10,i39985,2024,0.8748
wind-ons_5,i40039,2024,79.5
wind-ons_6,i40045,2024,29.7
wind-ons_7,i40153,2024,42.9399
wind-ons_7,i40154,2024,39.9492
wind-ons_7,i40155,2024,60.0508
wind-ons_5,i40211,2024,6.4152
wind-ons_4,i40212,2024,6.6258
wind-ons_1,i40213,2024,7.3872
wind-ons_7,i40215,2024,3.0618
wind-ons_7,i40243,2024,2.8917
wind-ons_6,i40245,2024,2.2113
wind-ons_10,i40365,2024,1.8225
wind-ons_10,i40366,2024,3.2805
wind-ons_6,i40470,2024,0.7
wind-ons_7,i40471,2024,0.4084
wind-ons_7,i40533,2024,130.5
wind-ons_6,i40534,2024,100.65
wind-ons_7,i40535,2024,106.0
wind-ons_7,i40537,2024,199.7
wind-ons_7,i40589,2024,13.6216
wind-ons_6,i40590,2024,3.6345
wind-ons_8,i40591,2024,1.0206
wind-ons_5,i40592,2024,23.787
wind-ons_7,i40623,2024,0.1701
wind-ons_10,i40666,2024,0.2673
wind-ons_9,i40670,2024,11.3238
wind-ons_9,i40672,2024,0.8262
wind-ons_10,i40745,2024,0.6804
wind-ons_10,i40746,2024,1.8711
wind-ons_10,i40747,2024,4.86
wind-ons_6,i40850,2024,0.2916
wind-ons_7,i40904,2024,43.5293
wind-ons_6,i40913,2024,25.8121
wind-ons_7,i40915,2024,100.65
wind-ons_6,i40969,2024,1.3784
wind-ons_6,i40970,2024,27.0642
wind-ons_10,i41049,2024,0.486
wind-ons_9,i41050,2024,1.3608
wind-ons_10,i41126,2024,5.5107
wind-ons_6,i41284,2024,18.954
wind-ons_7,i41285,2024,90.8713
wind-ons_7,i41295,2024,74.1879
wind-ons_7,i41296,2024,42.6951
wind-ons_7,i41297,2024,2.6001
wind-ons_7,i41350,2024,11.7612
wind-ons_8,i41429,2024,0.3159
wind-ons_9,i41430,2024,0.3402
wind-ons_7,i41431,2024,98.8038
wind-ons_6,i41432,2024,31.0029
wind-ons_10,i41437,2024,63.0
wind-ons_6,i41664,2024,32.1003
wind-ons_6,i41665,2024,165.8997
wind-ons_7,i41675,2024,13.365
wind-ons_7,i41676,2024,12.1743
wind-ons_7,i41677,2024,7.5479
wind-ons_9,i41810,2024,0.0243
wind-ons_7,i41811,2024,51.1962
wind-ons_6,i41812,2024,118.9971
wind-ons_9,i41814,2024,31.1526
wind-ons_6,i41997,2024,24.6402
wind-ons_6,i42001,2024,11.664
wind-ons_7,i42044,2024,2.1141
wind-ons_6,i42045,2024,42.5313
wind-ons_7,i42055,2024,6.746
wind-ons_6,i42056,2024,28.674
wind-ons_9,i42108,2024,4.8597
wind-ons_7,i42109,2024,10.8135
wind-ons_9,i42189,2024,0.0972
wind-ons_9,i42193,2024,0.0243
wind-ons_9,i42194,2024,9.6714
wind-ons_10,i42197,2024,24.0
wind-ons_6,i42381,2024,17.2634
wind-ons_7,i42420,2024,100.5
wind-ons_7,i42487,2024,6.3423
wind-ons_7,i42488,2024,2.63
wind-ons_8,i42489,2024,2.7175
wind-ons_10,i42494,2024,3.7665
wind-ons_9,i42570,2024,0.8991
wind-ons_10,i42571,2024,8.0919
wind-ons_10,i42572,2024,7.8489
wind-ons_10,i42573,2024,2.8188
wind-ons_10,i42577,2024,15.2327
wind-ons_7,i42757,2024,3.2319
wind-ons_6,i42761,2024,64.2444
wind-ons_8,i42867,2024,2.6244
wind-ons_8,i42868,2024,1.5309
wind-ons_7,i42869,2024,1.9926
wind-ons_5,i42870,2024,25.8795
wind-ons_10,i42875,2024,14.1967
wind-ons_7,i42951,2024,70.5186
wind-ons_10,i42957,2024,13.1
wind-ons_6,i43138,2024,14.6286
wind-ons_6,i43140,2024,10.3275
wind-ons_6,i43141,2024,35.6742
wind-ons_6,i43144,2024,50.4
wind-ons_9,i43247,2024,0.1701
wind-ons_7,i43248,2024,3.0861
wind-ons_8,i43249,2024,5.6133
wind-ons_7,i43250,2024,0.9477
wind-ons_1,i43252,2024,73.4832
wind-ons_5,i43253,2024,43.3026
wind-ons_8,i43255,2024,9.9387
wind-ons_10,i43336,2024,10.1331
wind-ons_7,i43519,2024,4.2525
wind-ons_6,i43520,2024,10.4733
wind-ons_9,i43627,2024,2.6487
wind-ons_7,i43628,2024,7.533
wind-ons_8,i43629,2024,0.2673
wind-ons_4,i43630,2024,27.9693
wind-ons_1,i43632,2024,47.2142
wind-ons_10,i43635,2024,15.8193
wind-ons_7,i43899,2024,3.3777
wind-ons_6,i43900,2024,1.6223
wind-ons_5,i43905,2024,56.7
wind-ons_9,i44007,2024,0.8262
wind-ons_2,i44011,2024,1.0449
wind-ons_10,i44393,2024,0.4374
wind-ons_6,i44770,2024,2.0169
wind-ons_8,i44772,2024,0.0486
wind-ons_10,i44773,2024,3.159
wind-ons_10,i44853,2024,27.8669
wind-ons_5,i45149,2024,5.4918
wind-ons_6,i45150,2024,1.4094
wind-ons_1,i45151,2024,0.0243
wind-ons_1,i45152,2024,0.1944
wind-ons_10,i45232,2024,18.0
wind-ons_7,i45451,2024,1.7
wind-ons_8,i45674,2024,203.5
wind-ons_5,i45782,2024,11.2266
wind-ons_6,i45783,2024,6.561
wind-ons_4,i46162,2024,38.5152
wind-ons_3,i46163,2024,38.6856
wind-ons_4,i46164,2024,19.2456
wind-ons_9,i46373,2024,17.0
wind-ons_10,i46394,2024,3.0
wind-ons_5,i46542,2024,36.1827
wind-ons_4,i46543,2024,27.7992
wind-ons_4,i46544,2024,22.7841
wind-ons_10,i47153,2024,0.9735
wind-ons_10,i47154,2024,3.4749
wind-ons_9,i47900,2024,0.1
wind-ons_10,i47902,2024,3.0
wind-ons_10,i47914,2024,5.1762
wind-ons_5,i48059,2024,26.4141
wind-ons_9,i48280,2024,0.4131
wind-ons_10,i48281,2024,0.486
wind-ons_10,i48284,2024,7.4358
wind-ons_10,i48285,2024,0.0243
wind-ons_8,i48293,2024,9.1136
wind-ons_10,i48294,2024,10.8864
wind-ons_3,i48439,2024,148.5
wind-ons_3,i48440,2024,74.3859
wind-ons_10,i48658,2024,3.5
wind-ons_10,i48659,2024,4.014
wind-ons_9,i48660,2024,7.5
wind-ons_8,i48673,2024,7.1199
wind-ons_8,i48674,2024,3.3048
wind-ons_10,i49036,2024,1.8
wind-ons_10,i49038,2024,7.4
wind-ons_10,i49039,2024,8.7
wind-ons_9,i49040,2024,11.4453
wind-ons_9,i49053,2024,5.0544
wind-ons_10,i49414,2024,1.5
wind-ons_10,i49417,2024,1.0829
wind-ons_10,i49418,2024,12.2149
wind-ons_10,i49427,2024,0.0972
wind-ons_10,i49434,2024,0.7917
wind-ons_5,i49557,2024,11.7144
wind-ons_5,i49558,2024,87.2856
wind-ons_10,i49793,2024,1.6
wind-ons_10,i49796,2024,1.7982
wind-ons_10,i49797,2024,0.1215
wind-ons_10,i49807,2024,0.1215
wind-ons_10,i49808,2024,0.3645
wind-ons_9,i49813,2024,1.8711
wind-ons_9,i49814,2024,25.3
wind-ons_10,i50173,2024,2.4
wind-ons_9,i50193,2024,0.0729
wind-ons_10,i50195,2024,1.8468
wind-ons_10,i50554,2024,5.4189
wind-ons_10,i50556,2024,1.6767
wind-ons_10,i50575,2024,76.9
wind-ons_10,i50932,2024,5.9
wind-ons_10,i50933,2024,9.1
wind-ons_10,i50934,2024,2.5332
wind-ons_10,i50935,2024,4.421
wind-ons_10,i50939,2024,8.4564
wind-ons_10,i50940,2024,0.8991
wind-ons_10,i50947,2024,0.8748
wind-ons_10,i50948,2024,2.4786
wind-ons_10,i50954,2024,106.812
wind-ons_7,i51067,2024,4.0
wind-ons_7,i51068,2024,1.5
wind-ons_10,i51311,2024,3.2869
wind-ons_10,i51313,2024,0.7407
wind-ons_10,i51316,2024,7.1685
wind-ons_10,i51318,2024,8.2964
wind-ons_10,i51320,2024,59.6
wind-ons_10,i51344,2024,1.6767
wind-ons_10,i51695,2024,13.9482
wind-ons_10,i51697,2024,15.8436
wind-ons_10,i51698,2024,46.6813
wind-ons_10,i51703,2024,24.8346
wind-ons_4,i51847,2024,5.1759
wind-ons_4,i51848,2024,21.9867
wind-ons_3,i51866,2024,0.0729
wind-ons_10,i52070,2024,6.5
wind-ons_10,i52072,2024,1.3608
wind-ons_10,i52073,2024,5.9535
wind-ons_10,i52074,2024,6.0518
wind-ons_10,i52076,2024,0.1458
wind-ons_8,i52105,2024,2.3814
wind-ons_3,i52207,2024,162.0
wind-ons_10,i52450,2024,1.1907
wind-ons_10,i52451,2024,7.2414
wind-ons_10,i52455,2024,21.9953
wind-ons_10,i52456,2024,12.393
wind-ons_4,i52585,2024,75.0
wind-ons_3,i52607,2024,73.3374
wind-ons_4,i52628,2024,0.8505
wind-ons_5,i52636,2024,1.3365
wind-ons_10,i52830,2024,0.243
wind-ons_10,i52832,2024,5.2488
wind-ons_10,i52833,2024,7.3051
wind-ons_10,i52835,2024,6.8786
wind-ons_10,i52836,2024,36.3524
wind-ons_2,i52983,2024,112.0
wind-ons_10,i53211,2024,11.3238
wind-ons_10,i53213,2024,3.8637
wind-ons_10,i53214,2024,0.6075
wind-ons_10,i53215,2024,6.1722
wind-ons_1,i53390,2024,51.3216
wind-ons_10,i53592,2024,2.7459
wind-ons_10,i53594,2024,1.1664
wind-ons_10,i53595,2024,0.2187
wind-ons_5,i53767,2024,0.8019
wind-ons_10,i53971,2024,0.0243
wind-ons_10,i53972,2024,11.0565
wind-ons_10,i53974,2024,6.4638
wind-ons_10,i53975,2024,0.6318
wind-ons_2,i54136,2024,50.0
wind-ons_5,i54146,2024,0.0243
wind-ons_5,i54147,2024,3.2319
wind-ons_10,i54351,2024,3.976
wind-ons_10,i54352,2024,10.1678
wind-ons_10,i54353,2024,1.8132
wind-ons_10,i54354,2024,2.2113
wind-ons_10,i54389,2024,0.6075
wind-ons_4,i54517,2024,49.7
wind-ons_5,i54525,2024,3.8637
wind-ons_5,i54526,2024,6.1722
wind-ons_5,i54527,2024,2.3814
wind-ons_10,i54731,2024,0.4131
wind-ons_10,i54733,2024,11.4696
wind-ons_10,i54734,2024,0.5832
wind-ons_5,i54906,2024,2.804
