region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km,dist_to_coast
o128933,14,128933,397.119,1576359.371,14.247,207450.27
o128934,14,128934,397.119,1544918.987,14.247,198485.56
o128935,14,128935,397.119,1521633.121,14.247,189686.5
o128936,14,128936,397.119,1494516.621,14.247,181076.36
o128937,14,128937,397.119,1467016.171,14.247,172653.9
o128938,14,128938,397.119,1440665.021,14.247,164292.69
o128939,14,128939,397.119,1413223.621,14.247,156005.06
o128940,14,128940,393.725,1384211.664,14.247,147937.52
o128941,14,128941,397.119,1355415.987,14.247,139639.72
o128942,14,128942,397.119,1292114.804,5.5,130681.375
o128943,14,128943,397.119,1261008.471,5.5,121771.94
o128944,14,128944,397.119,1229059.621,5.5,112907.1
o128945,7,128945,397.119,1164815.388,5.5,103926.44
o128946,7,128946,397.119,1118298.554,5.5,94885.55
o128947,7,128947,397.119,1079244.321,5.5,86112.07
o128948,7,128948,397.119,1036572.588,5.5,77322.58
o128949,7,128949,397.119,986882.154,5.5,67878.56
o128950,7,128950,397.119,928175.353,5.5,58179.043
o128951,7,128951,331.066,873076.053,5.5,48826.188
o128952,7,128952,102.845,1049943.345,18.264,38857.676
o128953,7,128953,73.383,1120977.133,18.264,33732.8
o128978,14,128978,46.118,1057089.843,5.5,33456.984
o128979,14,128979,392.613,998800.779,5.5,39824.14
o128980,14,128980,215.929,1078286.063,5.5,46799.926
o128981,14,128981,308.05,1014686.829,5.5,41192.812
o129299,5,129299,92.036,1099090.159,36.077,33476.727
o129300,13,129300,218.581,1012630.334,36.077,45100.85
o129301,13,129301,360.613,1011468.337,36.077,53299.69
o129302,13,129302,386.795,1070449.955,36.077,63340.17
o129303,13,129303,394.695,1127071.653,36.077,73349.37
o129304,13,129304,397.119,1182731.178,36.077,83211.2
o129305,13,129305,395.636,1241547.485,36.077,93031.02
o129306,13,129306,397.119,1310117.228,36.077,102707.98
o129307,13,129307,365.49,1415369.858,52.422,111863.8
o129308,13,129308,26.923,3017964.84,52.422,123912.91
o129309,13,129309,233.982,1616389.666,52.422,132125.7
o129310,13,129310,397.119,1640111.654,80.222,139040.17
o129311,13,129311,397.119,1695988.004,80.222,146027.19
o129312,13,129312,393.725,1731146.974,80.222,151475.1
o129313,13,129313,390.959,1770595.086,80.222,157341.83
o129314,13,129314,396.378,1787860.269,80.222,163717.17
o129315,13,129315,397.119,1766538.992,62.439,170479.67
o129316,13,129316,397.119,1786256.309,62.439,177263.2
o129317,13,129317,294.474,1731912.127,21.923,183567.61
o129318,13,129318,359.929,1729899.069,21.923,187912.19
o129319,13,129319,397.119,1733017.814,21.923,192667.14
o129320,13,129320,165.39,1790330.456,21.923,198603.25
o129321,13,129321,127.629,1853404.955,21.923,205448.47
o129323,13,129323,313.098,1799595.404,21.923,215094.42
o129324,13,129324,335.486,1793597.655,21.923,220621.53
o129326,13,129326,270.317,1822625.34,21.923,233285.61
o129327,13,129327,397.119,1803018.147,21.923,238491.06
o129328,13,129328,397.119,1832001.78,21.923,244901.58
o129329,13,129329,396.064,1818720.836,21.923,251590.42
o129330,13,129330,394.723,1824559.604,21.923,258581.8
o129331,13,129331,397.119,1810381.319,5.5,265713.78
o129332,14,129332,332.207,1829733.236,5.5,273079.78
o129333,14,129333,124.121,1928084.575,5.5,280333.47
o129334,14,129334,238.374,2220600.878,66.424,280155.94
o129335,14,129335,397.119,2088024.822,66.424,279609.84
o129336,14,129336,390.303,2092920.97,66.424,278046.7
o129337,14,129337,339.707,2125907.146,66.424,277086.22
o129338,14,129338,352.399,2125675.182,66.424,274895.03
o129339,14,129339,391.158,2103021.469,66.424,269040.8
o129409,14,129409,397.119,1839593.204,14.247,231111.95
o129410,14,129410,397.119,1650063.487,14.247,222087.42
o129411,14,129411,397.119,1593255.421,14.247,213207.19
o129412,14,129412,397.119,1560627.487,14.247,204487.6
o129413,14,129413,397.119,1538772.804,14.247,195949.19
o129414,14,129414,397.119,1513580.104,14.247,187562.17
o129415,14,129415,397.119,1486365.487,14.247,179204.56
o129416,14,129416,397.119,1461118.837,14.247,170960.42
o129417,14,129417,397.119,1434619.404,14.247,162878.06
o129418,14,129418,397.119,1405362.104,14.247,154297.22
o129419,14,129419,397.119,1341552.288,5.5,145354.7
o129420,14,129420,397.119,1311135.354,5.5,136487.56
o129421,14,129421,397.119,1280842.054,5.5,127566.61
o129422,14,129422,397.119,1249007.704,5.5,118517.13
o129423,14,129423,397.119,1196039.521,5.5,109591.13
o129424,7,129424,397.119,1146872.438,5.5,100820.28
o129425,7,129425,397.119,1103986.954,5.5,91562.51
o129426,7,129426,397.119,1059201.671,5.5,81889.98
o129427,7,129427,397.119,1008110.886,5.5,72309.42
o129428,7,129428,306.396,1024825.152,18.264,63177.63
o129429,7,129429,110.146,1124786.631,18.264,52440.02
o129430,7,129430,363.95,880867.288,18.264,43069.832
o129431,7,129431,261.59,854322.084,18.264,35422.12
o129456,14,129456,37.619,1219978.808,5.5,32694.72
o129457,14,129457,50.424,1195195.493,5.5,36655.01
o129458,14,129458,29.519,1399844.42,5.5,39408.23
o129459,14,129459,55.815,1180641.363,5.5,36333.44
o129777,5,129777,178.823,929631.548,36.077,34533.2
o129778,13,129778,224.884,1026548.183,36.077,47298.38
o129779,13,129779,380.492,1022928.908,36.077,55720.48
o129780,13,129780,393.982,1084771.131,36.077,65938.56
o129781,13,129781,397.119,1143316.178,36.077,76315.84
o129782,13,129782,397.119,1203784.561,36.077,86620.875
o129783,13,129783,397.119,1269778.611,36.077,96804.95
o129784,13,129784,397.119,1349681.461,36.077,106845.62
o129785,13,129785,397.119,1421696.211,36.077,116703.125
o129786,13,129786,397.119,1471710.511,36.077,126422.39
o129787,13,129787,397.119,1572001.568,52.422,135857.77
o129788,13,129788,397.119,1605189.635,52.422,144936.34
o129789,13,129789,397.119,1705158.17,80.222,153725.83
o129790,13,129790,397.119,1773155.437,80.222,160536.42
o129791,13,129791,397.119,1794522.454,80.222,166139.64
o129792,13,129792,397.119,1809630.754,80.222,172170.1
o129793,13,129793,397.119,1813846.82,80.222,178624.83
o129798,13,129798,304.142,1794171.117,21.923,207328.77
o129799,13,129799,40.214,2149768.237,21.923,210944.94
o129802,13,129802,73.241,2012423.921,21.923,229090.19
o129803,13,129803,240.085,1855518.576,21.923,236298.92
o129804,13,129804,360.556,1841879.854,21.923,240970.52
o129805,13,129805,397.119,1817613.147,21.923,247141.44
o129806,13,129806,397.119,1840940.28,21.923,253341.05
o129807,13,129807,393.668,1866753.931,21.923,259853.03
o129808,13,129808,397.119,1892447.48,21.923,266555.2
o129809,13,129809,397.119,1856841.38,21.923,273538.97
o129810,14,129810,397.119,1891025.753,5.5,280724.16
o129812,14,129812,288.713,2214089.131,66.424,292432.44
o129813,14,129813,394.381,2112601.764,66.424,290085.9
o129814,14,129814,397.119,2125185.905,66.424,288431.66
o129815,14,129815,397.119,2118351.488,66.424,286853.84
o129888,14,129888,397.119,1694176.604,14.247,227966.27
o129889,14,129889,397.119,1612772.454,14.247,219317.69
o129890,14,129890,397.119,1578172.554,14.247,210839.31
o129891,14,129891,397.119,1555320.304,14.247,202470.62
o129892,14,129892,397.119,1532229.871,14.247,194123.8
o129893,14,129893,397.119,1506513.204,14.247,185925.33
o129894,14,129894,397.119,1481022.604,14.247,177724.86
o129895,14,129895,397.119,1421453.888,5.5,168955.44
o129896,14,129896,397.119,1392482.688,5.5,160061.62
o129897,14,129897,397.119,1361486.871,5.5,151181.8
o129898,14,129898,397.119,1329274.771,5.5,142172.3
o129899,14,129899,397.119,1299066.504,5.5,133156.61
o129900,14,129900,397.119,1268931.538,5.5,124315.14
o129901,14,129901,397.119,1236689.304,5.5,115201.41
o129902,14,129902,397.119,1183331.571,5.5,105611.305
o129903,7,129903,397.119,1125468.204,5.5,96039.42
o129904,7,129904,397.119,1123827.564,18.264,86464.22
o129905,7,129905,277.704,1110441.186,18.264,77256.87
o129906,7,129906,124.577,1178329.928,18.264,66192.54
o129907,7,129907,378.438,971514.032,18.264,57266.56
o129908,7,129908,397.119,909041.147,18.264,48092.48
o129909,7,129909,396.606,846527.796,18.264,39384.695
o129910,7,129910,175.23,899278.439,18.264,34414.008
o129935,14,129935,66.196,1118265.845,5.5,35350.86
o130255,5,130255,177.825,945991.42,51.374,34556.316
o130256,13,130256,247.216,1028412.516,51.374,47887.58
o130257,13,130257,370.167,1038475.306,51.374,56558.12
o130258,13,130258,393.697,1099523.261,51.374,67170.336
o130259,13,130259,397.119,1158678.456,51.374,77722.24
o130260,13,130260,397.119,1223934.306,51.374,88252.375
o130261,13,130261,397.119,1303632.573,51.374,98742.44
o130262,13,130262,397.119,1385756.606,51.374,109203.55
o130263,13,130263,397.119,1455246.956,51.374,119620.1
o130264,13,130264,393.754,1527993.603,51.374,129882.55
o130265,13,130265,397.119,1566765.206,51.374,139928.06
o130266,13,130266,397.119,1614088.439,51.374,149794.89
o130267,13,130267,397.119,1669430.068,52.422,159336.14
o130268,13,130268,397.119,1788167.82,80.222,168329.7
o130269,13,130269,397.119,1819241.437,80.222,175103.2
o130270,13,130270,397.119,1835983.12,80.222,180862.27
o130278,13,130278,233.44,1853213.25,21.923,229415.2
o130282,13,130282,283.294,1854329.894,21.923,249602.34
o130283,13,130283,119.358,1929552.908,21.923,253689.77
o130284,13,130284,122.553,1962977.566,21.923,259098.78
o130285,13,130285,160.028,1947155.026,21.923,265818.5
o130286,13,130286,170.21,1950168.921,21.923,272347.44
o130287,13,130287,160.285,1937098.455,21.923,279082.72
o130289,14,130289,322.51,1932922.151,5.5,295068.28
o130366,14,130366,397.119,1766945.554,14.247,234171.05
o130367,14,130367,397.119,1637587.921,14.247,225740.7
o130368,14,130368,397.119,1594717.821,14.247,217378.89
o130369,14,130369,397.119,1572152.687,14.247,209052.4
o130370,14,130370,397.119,1549644.854,14.247,200881.34
o130371,14,130371,397.119,1524460.654,14.247,192495.45
o130372,14,130372,397.119,1465961.004,5.5,183641.78
o130373,14,130373,397.119,1438341.471,5.5,174773.66
o130374,14,130374,397.119,1409660.188,5.5,165821.75
o130375,14,130375,397.119,1379004.788,5.5,156776.8
o130376,14,130376,393.697,1347220.695,5.5,147866.78
o130377,14,130377,397.119,1316656.954,5.5,138814.3
o130378,14,130378,397.119,1285616.688,5.5,129338.766
o130379,14,130379,392.185,1253455.464,5.5,119784.734
o130380,14,130380,397.119,1261380.847,18.264,110158.34
o130381,7,130381,397.119,1191043.781,18.264,100413.05
o130382,7,130382,243.052,1191142.686,18.264,91221.79
o130383,7,130383,146.139,1218521.717,18.264,80405.234
o130384,7,130384,388.306,1052504.905,18.264,71716.71
o130385,7,130385,397.119,1001275.331,18.264,62760.164
o130386,7,130386,397.119,949292.647,18.264,54291.81
o130387,7,130387,397.119,897446.031,18.264,46582.2
o130388,7,130388,397.119,850674.297,18.264,40066.9
o130389,7,130389,318.46,839416.99,18.264,36182.113
o130390,7,130390,172.577,901780.753,18.264,34469.19
o130391,7,130391,37.904,1058808.624,5.5,33347.965
o130413,14,130413,201.041,1038667.834,5.5,37108.48
o130414,14,130414,22.046,1492211.564,5.5,39906.445
o130733,5,130733,120.585,1041009.334,51.374,34224.78
o130734,13,130734,257.939,1015441.621,51.374,46895.33
o130735,13,130735,386.396,1028851.366,51.374,55612.15
o130736,13,130736,397.119,1093354.256,51.374,66127.766
o130737,13,130737,393.697,1154914.194,51.374,76566.445
o130738,13,130738,397.119,1225237.406,51.374,87032.734
o130739,13,130739,397.119,1320587.773,51.374,97406.75
o130740,13,130740,397.119,1402658.023,51.374,107727.56
o130741,13,130741,397.119,1452191.673,51.374,117998.82
o130742,13,130742,397.119,1536030.123,51.374,128251.98
o130743,13,130743,397.119,1560111.606,51.374,138504.67
o130744,13,130744,397.119,1621445.539,51.374,148757.47
o130745,13,130745,397.119,1626609.077,31.05,159010.23
o130746,13,130746,397.119,1704537.393,31.05,169263.16
o130756,13,130756,350.574,1853464.394,21.923,236389.17
o130766,14,130766,37.619,2351977.877,21.923,299414.2
o130767,14,130767,35.936,2197731.481,5.5,299755.12
o130844,14,130844,397.119,1839503.954,14.247,240648.36
o130845,14,130845,397.119,1674709.104,14.247,232288.12
o130846,14,130846,397.119,1612490.271,14.247,223990.86
o130847,14,130847,397.119,1589786.154,14.247,215799.58
o130848,14,130848,397.119,1566537.104,14.247,207219.83
o130849,14,130849,397.119,1508253.771,5.5,198351.53
o130850,14,130850,397.119,1482016.021,5.5,189450.95
o130851,14,130851,393.725,1454415.723,5.5,180420.66
o130852,14,130852,397.119,1426194.321,5.5,171434.36
o130853,14,130853,397.119,1395785.904,5.5,162432.55
o130854,14,130854,397.119,1362923.088,5.5,153063.78
o130855,14,130855,397.119,1331207.388,5.5,143498.25
o130856,14,130856,397.119,1343700.381,18.264,133858.6
o130857,14,130857,397.119,1311241.247,18.264,124108.336
o130858,14,130858,396.691,1277221.388,18.264,114397.97
o130859,7,130859,202.41,1284357.554,18.264,105349.95
o130860,7,130860,177.711,1252634.616,18.264,94979.71
o130861,7,130861,394.695,1123321.113,18.264,86324.016
o130862,7,130862,397.119,1080703.997,18.264,77547.5
o130863,7,130863,397.119,1037618.364,18.264,69250.95
o130864,7,130864,397.119,993581.514,18.264,61571.703
o130865,7,130865,397.119,951781.731,18.264,54806.94
o130866,7,130866,397.119,915274.031,18.264,49256.484
o130867,7,130867,397.119,885426.964,18.264,44906.72
o130868,7,130868,397.119,855978.981,18.264,40884.676
o130869,7,130869,211.622,799279.781,5.5,34933.94
o130891,14,130891,243.936,1031964.935,5.5,37205.902
o130892,14,130892,43.551,1253088.534,5.5,40066.195
o131211,5,131211,70.503,1247172.252,51.374,33220.86
o131212,13,131212,267.722,996580.304,51.374,45032.32
o131213,13,131213,391.928,1014604.28,51.374,53651.92
o131214,13,131214,397.119,1081333.823,51.374,63966.23
o131215,13,131215,393.697,1142931.128,51.374,74202.69
o131216,13,131216,397.119,1216864.273,51.374,84472.62
o131217,13,131217,393.811,1314852.115,51.374,94692.97
o131218,13,131218,396.948,1392929.083,51.374,104980.67
o131219,13,131219,397.119,1429811.06,31.05,115230.81
o131220,13,131220,397.119,1506691.527,31.05,125483.75
o131221,13,131221,395.037,1557776.841,31.05,135745.16
o131222,13,131222,397.119,1617134.993,31.05,145989.12
o131223,13,131223,397.119,1641855.743,31.05,156244.39
o131234,13,131234,397.119,1857831.58,21.923,245548.52
o131235,13,131235,397.119,1860745.697,21.923,251268.23
o131238,13,131238,173.889,1961347.403,21.923,269788.2
o131322,14,131322,397.119,1884602.687,14.247,247200.9
o131323,14,131323,397.119,1726463.704,14.247,238938.44
o131324,14,131324,397.119,1631638.621,14.247,230658.67
o131325,14,131325,397.119,1572497.088,5.5,221929.56
o131326,14,131326,397.119,1549323.804,5.5,213055.72
o131327,14,131327,397.119,1523590.004,5.5,204078.14
o131328,14,131328,397.119,1496969.621,5.5,195047.02
o131329,14,131329,397.119,1469596.388,5.5,186054.64
o131330,14,131330,397.119,1441422.288,5.5,176779.97
o131331,14,131331,397.119,1409611.138,5.5,167225.95
o131332,14,131332,397.119,1377251.271,5.5,157562.16
o131333,14,131333,397.119,1387731.831,18.264,147813.75
o131334,14,131334,397.119,1357958.064,18.264,138124.98
o131335,14,131335,391.786,1327401.175,18.264,128593.87
o131336,14,131336,162.424,1400107.827,18.264,119726.875
o131337,14,131337,219.265,1317813.518,18.264,109650.31
o131338,7,131338,397.119,1195555.514,18.264,101025.5
o131339,7,131339,397.119,1150189.147,18.264,92406.49
o131340,7,131340,397.119,1113030.047,18.264,84230.67
o131341,7,131341,397.119,1075511.864,18.264,76572.39
o131342,7,131342,397.119,1038658.481,18.264,69650.09
o131343,7,131343,397.119,1005510.114,18.264,63686.05
o131344,7,131344,397.119,976376.847,18.264,58835.12
o131345,7,131345,397.119,948152.447,18.264,54327.797
o131346,7,131346,397.119,855343.946,5.5,46415.59
o131347,7,131347,372.82,792853.956,5.5,37471.582
o131348,7,131348,44.292,1011700.687,5.5,33367.48
o131369,14,131369,265.469,1023437.462,5.5,37008.33
o131370,14,131370,41.811,1268826.09,5.5,41958.402
o131690,13,131690,275.137,958883.168,51.374,42197.01
o131691,13,131691,397.119,994656.473,51.374,50946.492
o131692,13,131692,397.119,1064157.306,51.374,61199.01
o131693,13,131693,397.119,1094886.11,31.05,71451.58
o131694,13,131694,397.119,1167500.31,31.05,81704.47
o131695,13,131695,397.119,1268465.643,31.05,91957.12
o131696,13,131696,397.119,1344932.827,31.05,102209.86
o131697,13,131697,397.119,1420881.36,31.05,112463.91
o131698,13,131698,397.119,1501164.393,31.05,122729.07
o131699,13,131699,395.836,1593977.89,31.05,133007.95
o131711,13,131711,397.119,1867043.064,21.923,249266.25
o131712,13,131712,397.119,1873956.48,21.923,254586.03
o131713,13,131713,397.119,1867356.947,21.923,260219.77
o131714,13,131714,397.119,1886967.58,21.923,265823.28
o131801,14,131801,397.119,1790778.537,14.247,245455.47
o131802,14,131802,397.119,1626719.104,5.5,236640.53
o131803,14,131803,397.119,1585506.071,5.5,227717.3
o131804,14,131804,397.119,1563361.038,5.5,218686.36
o131805,14,131805,397.119,1537980.304,5.5,209679.84
o131806,14,131806,397.119,1511245.088,5.5,200483.16
o131807,14,131807,397.119,1482535.488,5.5,190951.4
o131808,14,131808,397.119,1454319.088,5.5,181267.53
o131809,14,131809,397.119,1465584.647,18.264,171526.58
o131810,14,131810,397.119,1433995.231,18.264,161859.02
o131811,14,131811,397.119,1401530.064,18.264,152309.7
o131812,14,131812,381.376,1376037.671,18.264,142965.7
o131813,14,131813,131.166,1490953.96,18.264,134181.73
o131814,14,131814,260.563,1349438.575,18.264,124345.68
o131815,14,131815,397.119,1281666.514,18.264,115795.67
o131816,7,131816,397.119,1219337.681,18.264,107309.48
o131817,7,131817,397.119,1179148.547,18.264,99221.59
o131818,7,131818,397.119,1146531.731,18.264,91578.836
o131819,7,131819,397.119,1114164.647,18.264,84551.39
o131820,7,131820,397.119,1083229.681,18.264,78317.375
o131821,7,131821,397.119,1056116.131,18.264,72976.664
o131822,7,131822,397.119,1030114.097,18.264,68272.73
o131823,7,131823,397.119,947078.496,5.5,60717.43
o131824,7,131824,397.119,890229.43,5.5,51602.273
o131825,7,131825,397.119,825664.28,5.5,42169.363
o131826,7,131826,206.032,794171.693,5.5,34836.64
o131847,14,131847,174.203,1047351.442,5.5,37917.742
o131848,14,131848,92.264,1139350.688,5.5,43251.88
o132168,5,132168,290.453,874570.29,31.05,39268.133
o132169,13,132169,397.119,942781.093,31.05,48178.266
o132170,13,132170,397.119,1013372.11,31.05,58430.824
o132171,13,132171,393.64,1077906.323,31.05,68688.65
o132172,13,132172,397.119,1141261.793,31.05,78947.76
o132173,13,132173,397.119,1239568.877,31.05,89227.88
o132174,13,132174,397.119,1348712.093,31.05,99527.28
o132175,13,132175,397.119,1422212.343,31.05,109852.164
o132176,13,132176,397.119,1489897.61,31.05,120199.32
o132177,13,132177,397.119,1584609.943,31.05,130570.92
o132279,14,132279,397.119,1829305.971,5.5,251334.08
o132280,14,132280,397.119,1663781.654,5.5,242337.34
o132281,14,132281,397.119,1601649.254,5.5,233311.08
o132282,14,132282,397.119,1576485.904,5.5,224171.22
o132283,14,132283,397.119,1550606.821,5.5,214673.69
o132284,14,132284,397.119,1522654.354,5.5,204974.66
o132285,14,132285,397.119,1537543.931,18.264,195245.4
o132286,14,132286,397.119,1509359.764,18.264,185596.19
o132287,14,132287,397.119,1479517.331,18.264,176053.14
o132288,14,132288,397.119,1448207.981,18.264,166631.98
o132289,14,132289,365.804,1423643.905,18.264,157461.11
o132290,14,132290,111.173,1575016.352,18.264,148612.12
o132291,14,132291,296.784,1384657.606,18.264,139106.69
o132292,14,132292,397.119,1332660.714,18.264,130620.94
o132293,14,132293,397.119,1304333.564,18.264,122240.836
o132294,7,132294,397.119,1244863.397,18.264,114219.23
o132295,7,132295,397.119,1208656.281,18.264,106588.68
o132296,7,132296,397.119,1179711.297,18.264,99487.78
o132297,7,132297,396.435,1152227.922,18.264,93050.57
o132298,7,132298,397.119,1126226.097,18.264,87365.086
o132299,7,132299,397.119,1102638.714,18.264,82386.625
o132300,7,132300,397.119,1066808.431,18.264,75167.34
o132301,7,132301,397.119,976117.08,5.5,65753.29
o132302,7,132302,389.732,919466.924,5.5,56043.73
o132303,7,132303,340.563,856033.834,5.5,46268.242
o132304,7,132304,364.207,790941.551,5.5,37545.953
o132305,7,132305,66.766,1005442.984,14.514,33596.51
o132325,14,132325,176.456,1019006.911,5.5,37729.4
o132326,14,132326,106.98,1093834.024,5.5,42880.29
o132646,5,132646,291.08,846769.211,31.05,36526.43
o132647,13,132647,397.119,906883.327,31.05,45446.74
o132648,13,132648,397.119,994064.943,31.05,55745.53
o132649,13,132649,397.119,1059516.81,31.05,66075.47
o132650,13,132650,397.119,1120335.943,31.05,76437.52
o132651,13,132651,397.119,1208514.077,31.05,86830.3
o132652,13,132652,397.119,1339935.06,31.05,97252.31
o132653,13,132653,397.119,1432042.527,31.05,107694.81
o132654,13,132654,397.119,1506801.327,31.05,118146.914
o132655,13,132655,397.119,1573934.843,31.05,128585.945
o132656,13,132656,397.119,1623174.61,31.05,138994.3
o132757,14,132757,397.119,1854359.188,5.5,256951.6
o132758,14,132758,397.119,1709397.521,5.5,247845.69
o132759,14,132759,397.119,1619608.688,5.5,238389.47
o132760,14,132760,397.119,1586621.488,5.5,228683.97
o132761,14,132761,397.119,1560276.921,5.5,218969.39
o132762,14,132762,397.119,1574819.064,18.264,209335.58
o132763,14,132763,397.119,1549211.797,18.264,199797.42
o132764,14,132764,397.119,1522025.781,18.264,190366.66
o132765,14,132765,397.119,1493894.664,18.264,181060.44
o132766,14,132766,382.003,1466522.502,18.264,171996.53
o132767,14,132767,101.733,1643927.359,18.264,163013.2
o132768,14,132768,325.818,1421049.876,18.264,153913.34
o132769,14,132769,397.119,1379977.564,18.264,145485.52
o132770,14,132770,397.119,1353452.181,18.264,137191.31
o132771,14,132771,397.119,1327603.464,18.264,129221.22
o132772,14,132772,397.119,1301432.797,18.264,121600.72
o132773,7,132773,397.119,1247240.131,18.264,114445.77
o132774,7,132774,397.119,1212821.631,18.264,107863.09
o132775,7,132775,397.119,1188829.031,18.264,101927.43
o132776,7,132776,397.119,1165844.647,18.264,96581.586
o132777,7,132777,397.119,1134383.264,18.264,89329.016
o132778,7,132778,359.301,1053863.829,5.5,79910.99
o132779,7,132779,93.376,1104287.27,5.5,70353.98
o132782,7,132782,242.453,870029.23,14.514,42125.1
o132783,7,132783,353.854,806555.005,14.514,36898.836
o132784,7,132784,116.506,888603.148,14.514,33849.832
o132803,14,132803,186.638,1020656.948,5.5,37291.742
o132804,14,132804,233.383,1076906.126,5.5,44840.855
o133124,5,133124,211.536,859225.887,31.05,35062.66
o133125,5,133125,395.95,873424.988,31.05,43131.215
o133126,13,133126,393.725,977403.292,31.05,53594.26
o133127,13,133127,397.119,1043787.827,31.05,64009.7
o133128,13,133128,397.119,1104993.76,31.05,74459.31
o133129,13,133129,397.119,1179804.593,31.05,84877.43
o133130,13,133130,397.119,1320655.927,31.05,95260.5
o133131,13,133131,397.119,1424595.543,31.05,105625.35
o133132,13,133132,390.246,1500296.24,31.05,115949.23
o133133,13,133133,397.119,1557602.143,31.05,126364.266
o133134,13,133134,397.119,1611635.543,31.05,136772.9
o133235,14,133235,397.119,1881094.404,5.5,262095.58
o133236,14,133236,397.119,1757448.571,5.5,252396.33
o133237,14,133237,397.119,1646048.371,5.5,242697.55
o133238,14,133238,397.119,1639693.281,18.264,233076.53
o133239,14,133239,397.119,1613488.481,18.264,223542.3
o133240,14,133240,397.119,1584644.331,18.264,214103.92
o133241,14,133241,397.119,1560309.964,18.264,204776.6
o133242,14,133242,397.119,1534471.997,18.264,195570.2
o133243,14,133243,397.119,1508323.797,18.264,186498.2
o133244,14,133244,393.297,1480582.298,18.264,177653.16
o133245,14,133245,359.871,1459801.366,18.264,168838.55
o133246,14,133246,397.119,1424158.231,18.264,160378.86
o133247,14,133247,397.119,1399729.214,18.264,152155.2
o133248,14,133248,397.119,1374999.147,18.264,144226.17
o133249,14,133249,397.119,1350944.581,18.264,136614.27
o133250,14,133250,397.119,1327625.247,18.264,129417.89
o133251,7,133251,397.119,1276502.464,18.264,122719.57
o133252,7,133252,397.119,1245435.697,18.264,116593.484
o133253,7,133253,397.119,1223585.364,18.264,110917.48
o133254,7,133254,397.119,1193491.047,18.264,103375.24
o133255,7,133255,364.092,1117262.36,5.5,94099.04
o133256,7,133256,60.606,1255260.545,5.5,85965.055
o133260,7,133260,105.84,1008364.138,14.514,47870.453
o133261,7,133261,397.119,857611.456,14.514,44677.562
o133262,7,133262,397.119,822473.323,14.514,39893.887
o133263,7,133263,392.527,804770.662,14.514,37563.11
o133264,7,133264,393.925,909974.907,64.383,37389.664
o133265,7,133265,200.87,1039555.908,64.383,34851.004
o133280,14,133280,35.422,1204523.322,5.5,32895.203
o133281,14,133281,237.148,1012851.247,5.5,38848.98
o133282,14,133282,307.793,1081821.525,5.5,47802.633
o133283,14,133283,19.422,1615376.138,5.5,53872.324
o133602,5,133602,144.314,904361.079,31.05,34124.49
o133603,5,133603,397.119,858766.827,31.05,41157.13
o133604,13,133604,397.119,962795.46,31.05,51516.473
o133605,13,133605,397.119,1029016.477,31.05,61873.605
o133606,13,133606,393.611,1091410.267,31.05,72240.766
o133607,13,133607,397.119,1155833.377,31.05,82633.44
o133608,13,133608,397.119,1300942.143,31.05,93054.94
o133609,13,133609,397.119,1403621.177,31.05,103496.29
o133610,13,133610,397.119,1484708.277,31.05,113952.125
o133611,13,133611,397.119,1548151.977,31.05,124418.88
o133612,13,133612,393.64,1603784.923,31.05,134929.75
o133714,14,133714,397.119,1845269.264,18.264,256818.64
o133715,14,133715,397.119,1724502.597,18.264,247287.58
o133716,14,133716,397.119,1655289.664,18.264,237843.11
o133717,14,133717,397.119,1622216.314,18.264,228498.53
o133718,14,133718,397.119,1595475.547,18.264,219262.89
o133719,14,133719,397.119,1573630.814,18.264,210144.02
o133720,14,133720,397.119,1548137.264,18.264,201163.06
o133721,14,133721,397.119,1523099.597,18.264,192343.11
o133722,14,133722,397.119,1496237.214,18.264,183709.4
o133723,14,133723,397.119,1470026.647,18.264,175293.64
o133724,14,133724,397.119,1442972.614,18.264,167128.9
o133725,14,133725,397.119,1419727.097,18.264,159233.33
o133726,14,133726,397.119,1396822.297,18.264,151628.89
o133727,14,133727,397.119,1374592.631,18.264,144399.75
o133728,14,133728,397.119,1353567.814,18.264,137611.12
o133729,14,133729,397.119,1329889.664,18.264,131328.86
o133730,7,133730,397.119,1285573.264,18.264,125402.07
o133731,7,133731,397.119,1248545.697,18.264,117633.99
o133732,7,133732,391.016,1214585.284,18.264,108402.23
o133733,7,133733,95.258,1241776.212,5.5,100611.13
o133739,7,133739,361.183,919968.557,14.514,53435.137
o133740,7,133740,397.119,892164.59,14.514,49956.844
o133741,7,133741,397.119,985642.067,64.383,48056.492
o133742,7,133742,397.119,973897.684,64.383,46358.79
o133743,7,133743,390.674,955996.642,81.292,38331.79
o133744,7,133744,74.838,1732604.056,81.292,33635.812
o133758,14,133758,92.577,1046674.482,5.5,33547.56
o133759,14,133759,283.579,1030777.758,5.5,41624.773
o133760,14,133760,316.977,1102615.253,5.5,50404.453
o133761,14,133761,76.292,1280367.793,5.5,57615.754
o134080,5,134080,58.125,1140980.061,31.05,33059.062
o134081,5,134081,397.119,842234.777,31.05,38920.41
o134082,13,134082,397.119,948730.027,31.05,49371.89
o134083,13,134083,397.119,1016301.977,31.05,59846.234
o134084,13,134084,397.034,1079460.888,31.05,70333.25
o134085,13,134085,393.839,1148853.141,31.05,80883.67
o134086,13,134086,397.119,1284767.893,31.05,91339.49
