region,class,bin,capacity,supply_curve_cost_per_mw
s166,3,5,609.2621,69732.2024
s166,4,1,711.0189,26398.596
s166,4,2,897.2775,74031.6164
s166,4,3,701.2251,102063.8914
s166,4,4,742.4865,156240.1428
s166,4,5,860.1228,262268.7247
s166,5,1,1295.6925,47123.5072
s166,5,2,1304.0109,89923.7577
s166,5,3,1228.5856,126648.942
s166,5,4,1238.814,223404.8284
s166,5,5,1398.0762,340471.6923
s166,6,1,2061.6606,102178.3554
s166,6,2,1948.3497,175274.5682
s166,6,3,2087.0541,256393.9754
s166,6,4,1961.5203,340172.5089
s166,6,5,2014.0812,430061.3662
s166,7,1,770.9913,79509.0982
s166,7,2,660.2223,153925.9641
s166,7,3,727.3476,274947.3926
s166,7,4,672.1866,338969.4359
s166,7,5,813.8556,445729.41
s166,8,1,309.3562,75801.0457
s166,8,2,339.1308,106796.9433
s166,8,3,243.3159,142599.3266
s166,8,4,250.9218,213875.4023
s166,8,5,298.8657,496591.4721
s167,1,1,0.0,0.0
s167,1,2,18.8082,230463.7305
s167,2,1,298.3068,8450.8933
s167,2,2,0.0,0.0
s167,2,3,328.3416,42776.8775
s167,2,4,67.1166,118657.8076
s167,3,1,287.0316,35997.7958
s167,3,2,195.8823,53941.6905
s167,3,3,200.961,104741.1175
s167,3,4,103.9687,199933.7813
s167,4,1,186.9399,17809.4565
s167,4,2,378.8127,30323.0156
s167,4,3,176.6367,81660.437
s167,4,4,262.6101,98703.8352
s167,4,5,151.3881,194245.2454
s167,5,1,707.3001,21259.3645
s167,5,2,853.4646,36410.9759
s167,5,3,577.8054,72331.7112
s167,5,4,579.7428,107534.9339
s167,5,5,696.6543,182212.3794
s167,6,1,1298.2275,46505.5174
s167,6,2,1183.1913,74794.0437
s167,6,3,1072.869,100707.6712
s167,6,4,1180.8342,135830.1071
s167,6,5,1156.9412,195614.1033
s167,7,1,187.0371,109840.325
s167,7,2,106.3125,133346.5123
s167,7,3,133.3341,154302.7717
s167,7,4,159.3108,189257.5669
s167,7,5,135.6912,221636.152
s167,8,1,62.8884,123613.3633
s167,8,2,10.3518,239969.3496
s168,3,1,33.6555,165848.0992
s168,4,1,193.914,26435.148
s168,5,1,24.3333,73342.6282
s168,5,2,69.3522,111922.507
s168,5,3,49.6449,187351.6298
s168,5,4,15.6249,224014.4722
s168,6,1,223.6572,112579.5393
s168,6,2,139.4203,209358.0339
s168,6,3,155.8845,217827.0786
s168,6,4,147.5496,225144.1148
s168,6,5,141.9788,233869.1588
s168,7,1,224.9937,116097.8357
s168,7,2,202.7106,148897.1564
s168,7,3,223.3014,180546.8136
s168,7,4,166.5517,209364.9063
s168,7,5,223.2577,226685.9998
s168,8,1,5.5161,217037.0177
s169,3,1,195.7365,31256.8378
s169,3,2,208.1538,49608.8344
s169,4,1,364.3056,31021.8
s169,4,2,329.0463,50987.1619
s169,4,3,264.3565,79447.1262
s169,4,4,359.5185,106245.281
s169,4,5,312.4494,154478.5232
s169,5,1,553.1166,35485.1
s169,5,2,290.4691,88461.7311
s169,5,3,343.8693,102355.9808
s169,5,4,355.8249,129782.0888
s169,5,5,320.9874,180174.7606
s169,6,1,1084.8978,59825.4611
s169,6,2,670.9473,106017.0305
s169,6,3,942.6213,127927.3558
s169,6,4,747.6133,154646.7827
s169,6,5,864.8083,208059.0104
s169,7,1,633.258,80317.8006
s169,7,2,494.2377,123615.6454
s169,7,3,521.3808,140335.8514
s169,7,4,550.3857,199500.7051
s169,7,5,528.2737,227863.9509
s169,8,1,210.1221,124974.4257
s169,8,2,153.5517,198717.545
s169,8,3,135.1809,218943.4439
s169,8,4,122.958,225447.8365
s169,8,5,148.7889,232980.8814
s169,9,1,24.7131,217770.6338
s17,1,1,25.6122,217197.0059
s17,7,1,21.7728,255486.843
s17,8,1,181.6182,182876.4586
s17,8,2,62.0379,215762.1067
s17,8,3,68.8419,217948.5796
s17,8,4,55.0395,257321.4736
s17,8,5,74.2122,319483.5374
s17,9,1,258.066,155865.7475
s17,9,2,213.4755,205759.5351
s17,9,3,181.7154,229831.5887
s17,9,4,190.5606,252970.8319
s17,9,5,210.5099,323155.676
s17,10,1,483.084,181776.2873
s17,10,2,510.5673,252167.9037
s17,10,3,540.8937,286502.6385
s17,10,4,475.2837,345930.8541
s17,10,5,503.2044,403508.7916
s170,6,1,32.8779,188798.0896
s170,6,2,15.1875,228311.2793
s170,7,1,166.3578,152801.9762
s170,7,2,100.7721,193058.5386
s170,7,3,124.738,208704.5342
s170,7,4,124.659,221639.4822
s170,7,5,123.7149,230726.5391
s170,8,1,198.1908,167294.6564
s170,8,2,164.3633,210746.4851
s170,8,3,165.1185,222249.7975
s170,8,4,160.137,229556.9611
s170,8,5,172.7487,239531.2425
s170,9,1,21.3111,206261.1825
s170,9,2,32.8779,223558.6481
s170,9,3,25.1991,225223.9395
s170,9,4,26.8515,225959.9214
s170,9,5,26.487,235756.6528
s171,1,1,33.5826,169040.7392
s171,2,1,180.2088,47355.0234
s171,2,2,110.2977,74731.4678
s171,2,3,45.0765,145339.6749
s171,2,4,28.8198,203804.0659
s171,3,1,655.6383,52993.6531
s171,3,2,420.0984,88732.7963
s171,3,3,383.7213,102779.6994
s171,3,4,568.8873,121369.671
s171,3,5,497.1537,177206.1605
s171,4,1,718.7697,53055.4902
s171,4,2,823.6485,74983.513
s171,4,3,665.4555,109927.6354
s171,4,4,701.4681,125223.2355
s171,4,5,722.925,186223.2801
s171,5,1,572.9697,64891.462
s171,5,2,825.1065,83404.5005
s171,5,3,710.0703,98717.0417
s171,5,4,729.1215,123082.3901
s171,5,5,694.4697,221115.2565
s171,6,1,554.1858,54274.2804
s171,6,2,728.368,82706.5667
s171,6,3,511.5636,102161.9129
s171,6,4,558.9972,123102.7035
s171,6,5,596.2734,207910.7194
s171,7,1,443.3778,80866.4764
s171,7,2,392.9796,116740.1196
s171,7,3,366.0066,130830.4647
s171,7,4,420.4386,175857.3379
s171,7,5,376.5771,244130.8417
s171,8,1,642.5163,87566.053
s171,8,2,578.1274,152944.5881
s171,8,3,575.8553,200190.3161
s171,8,4,544.8546,223201.6411
s171,8,5,570.9061,239190.1382
s171,9,1,157.7799,126497.2496
s171,9,2,94.3326,145025.0304
s171,9,3,101.6712,159052.5645
s171,9,4,62.1351,168653.4395
s171,9,5,144.4392,186779.5636
s172,4,1,208.0809,37826.7931
s172,5,1,351.6939,4281.0814
s172,5,2,515.2815,18757.5418
s172,5,3,454.0212,45220.7595
s172,5,4,360.2232,120248.9857
s172,6,1,1444.5135,33546.7703
s172,6,2,1320.0732,69777.3378
s172,6,3,1420.6995,107534.8839
s172,6,4,1062.0072,145960.9581
s172,6,5,1640.4687,186895.5431
s172,7,1,4150.1698,80072.9194
s172,7,2,3813.9776,134982.9946
s172,7,3,3718.4431,166437.4509
s172,7,4,4120.4421,203492.8672
s172,7,5,3897.1278,277654.3514
s172,8,1,2722.3776,100031.8334
s172,8,2,2487.4938,174411.9069
s172,8,3,2567.4075,233406.5355
s172,8,4,2564.4388,325460.5919
s172,8,5,2561.22,437375.7702
s172,9,1,316.4589,180348.9691
s172,9,2,282.7791,227307.6414
s172,9,3,347.7087,310487.3994
s172,9,4,185.652,359136.3283
s172,9,5,490.2525,432270.9587
s173,8,1,32.7807,184645.6754
s173,8,2,20.2905,223677.7976
s173,8,3,11.4939,229052.1217
s173,9,1,21.7242,217039.1476
s174,4,1,5.103,260998.043
s174,4,2,14.823,286447.2109
s174,4,3,1.9683,308439.1172
s174,5,1,48.8916,164321.3215
s174,5,2,52.1235,183927.9036
s174,5,3,20.2176,238126.9488
s174,5,4,0.1944,272768.1406
s174,6,1,1022.3982,846.0891
s174,6,2,950.8104,31615.9237
s174,6,3,815.1678,74848.735
s174,6,4,645.303,94058.2099
s174,6,5,612.7173,148252.8283
s174,7,1,987.5763,18611.5363
s174,7,2,898.9785,68346.2012
s174,7,3,947.0196,113576.6736
s174,7,4,830.88,131304.909
s174,7,5,991.1241,178935.8699
s174,8,1,441.531,82822.0523
s174,8,2,356.2866,144293.1589
s174,8,3,334.368,185337.3536
s174,8,4,342.4842,211129.4928
s174,8,5,344.331,227910.5846
s175,8,1,71.9523,170635.2359
s175,8,2,75.0204,209003.8455
s175,8,3,50.9209,218935.5002
s175,8,4,70.6644,224801.3241
s175,8,5,58.0527,230887.1619
s176,3,1,33.291,169114.7989
s176,3,2,2.1627,218325.4414
s176,3,3,19.0463,219593.8066
s176,4,1,255.0285,-6026.1097
s176,4,2,225.8247,1385.9222
s176,4,3,429.867,11537.9059
s176,4,4,280.6407,43145.3519
s176,4,5,255.8067,92662.8122
s176,5,1,411.9599,23027.9998
s176,5,2,215.4792,53653.2597
s176,5,3,65.8428,111560.0796
s176,5,4,143.7693,191461.0957
s176,5,5,135.1396,227931.8726
s176,6,1,100.9315,206535.081
s176,6,2,68.7948,216067.1986
s176,6,3,94.2831,219404.9043
s176,6,4,85.6109,222745.8968
s176,6,5,75.86,227741.6274
s176,7,1,26.6085,204632.4045
s176,7,2,22.7934,212651.6167
s176,7,3,11.2752,212681.0523
s176,7,4,13.7295,226420.3861
s176,7,5,29.0142,233606.8247
s176,8,1,6.3666,224570.7129
s176,8,2,7.0956,238409.9961
s177,5,1,0.0,0.0
s177,5,2,118.6005,44591.5042
s177,5,3,52.0749,113159.574
s177,5,4,76.3408,184223.0473
s177,6,1,248.1759,15056.9506
s177,6,2,226.2646,44502.5332
s177,6,3,202.5891,141791.8347
s177,6,4,169.6148,219389.3574
s177,6,5,168.7909,227333.6928
s177,7,1,51.3945,218450.5651
s177,7,2,42.4278,223090.341
s177,7,3,47.2635,225390.1307
s177,7,4,34.8705,227673.4301
s177,7,5,51.3945,239059.8211
s177,8,1,8.9667,226474.998
s177,8,2,14.9445,229083.0898
s177,8,3,19.683,229240.7935
s177,8,4,10.3032,230107.9473
s178,4,1,172.6029,17858.1479
s178,5,1,57.5218,3110.184
s178,5,2,46.0767,30439.8274
s178,5,3,167.6943,32236.9408
s178,5,4,248.3438,71214.5491
s178,5,5,160.2141,215722.2924
s178,6,1,546.0453,5849.969
s178,6,2,562.2777,14605.0785
s178,6,3,481.8814,72610.2216
s178,6,4,476.7087,204255.7238
s178,6,5,459.8262,236277.0705
s178,7,1,13.1463,217427.8738
s178,7,2,8.019,226339.5312
s178,7,3,16.1109,229519.1562
s178,7,4,7.776,231702.0781
s178,7,5,18.3465,238365.4973
s179,5,1,133.7958,47410.9868
s179,5,2,12.7089,220907.4068
s179,5,3,1.4337,225259.482
s179,5,4,12.3687,231958.3359
s179,6,1,159.5781,31840.7239
s179,6,2,107.1144,72546.6465
s179,6,3,91.4134,165894.6355
s179,6,4,70.0812,226106.9889
s179,6,5,73.4832,238282.8437
s179,7,1,15.309,227198.1641
s179,7,2,10.2303,227220.2695
s179,7,3,6.7311,227379.6568
s179,7,4,10.9836,229520.2266
s179,7,5,15.9165,233369.1641
s18,6,1,23.7168,203281.4827
s18,6,2,11.3724,234402.8014
s18,7,1,27.3861,204689.4102
s18,7,2,43.4727,221340.8707
s18,7,3,16.1838,236805.0092
s18,7,4,34.6275,244769.1901
s18,7,5,29.2815,248523.2044
s18,8,1,94.3083,81802.0727
s18,8,2,153.8676,122143.4763
s18,8,3,96.4224,195686.0424
s18,8,4,84.078,238196.0626
s18,8,5,90.882,294745.6505
s18,9,1,367.0029,99665.7069
s18,9,2,310.8942,122407.3402
s18,9,3,305.4303,179236.3599
s18,9,4,285.083,224323.6162
s18,9,5,349.5555,275971.5006
s18,10,1,875.6721,114962.5133
s18,10,2,744.0854,169954.0515
s18,10,3,750.141,222536.9454
s18,10,4,737.1449,258861.9693
s18,10,5,766.4949,343913.3011
s180,3,1,60.021,122287.2262
s180,4,1,22.0543,12156.9177
s180,4,2,146.0673,36248.5603
s180,4,3,103.8339,65936.0797
s180,4,4,46.3158,141872.5896
s180,5,1,766.2033,-10489.9804
s180,5,2,919.1718,2918.2505
s180,5,3,632.087,33182.966
s180,5,4,668.6283,105038.6136
s180,5,5,717.6259,198946.7618
s180,6,1,652.9167,35254.7343
s180,6,2,357.7704,97397.5258
s180,6,3,368.5686,134453.8748
s180,6,4,379.8491,209629.408
s180,6,5,386.0456,228906.1723
s181,6,1,147.1851,157861.5563
s181,6,2,127.6958,207144.5895
s181,6,3,125.2709,218622.9051
s181,6,4,110.8326,225502.1517
s181,6,5,134.4033,232127.6171
s181,7,1,38.4669,215971.3356
s181,7,2,23.6145,219526.6862
s181,7,3,49.5329,224991.2542
s181,7,4,29.6399,227551.6524
s181,7,5,41.763,236949.77
s182,6,1,115.3278,152470.4693
s182,6,2,64.5707,209978.0632
s182,6,3,70.9531,216900.5683
s182,6,4,53.8731,222843.7729
s182,6,5,86.083,229354.7266
s182,7,1,13.3745,214107.6481
s182,7,2,10.1781,215552.335
s182,7,3,12.2472,220105.6661
s182,7,4,13.6197,227344.9725
s182,7,5,15.8193,232902.3457
s183,6,1,82.1158,208270.9152
s183,6,2,63.8244,217154.4012
s183,6,3,64.7546,224015.5139
s183,6,4,60.9784,227755.1679
s183,6,5,65.2455,240553.1641
s183,7,1,112.0959,206722.6832
s183,7,2,92.6802,216508.4399
s183,7,3,93.3531,221907.2006
s183,7,4,78.021,228477.4865
s183,7,5,104.8992,237274.2052
s184,6,1,394.8264,15340.9855
s184,6,2,545.6961,22535.7025
s184,6,3,370.0115,124718.6183
s184,6,4,295.3667,215404.54
s184,6,5,320.4425,232131.7654
s184,7,1,191.8971,190019.2175
s184,7,2,138.2714,214463.8659
s184,7,3,163.2231,222886.3073
s184,7,4,149.4693,227960.7784
s184,7,5,170.4159,241623.552
s184,8,1,24.2249,211705.4839
s184,8,2,9.1329,218143.9244
s184,8,3,16.281,226494.3164
s185,6,1,101.331,205123.9944
s185,6,2,75.1842,216211.5418
s185,6,3,69.7551,225456.3532
s185,6,4,96.7383,228764.2882
s185,6,5,83.0331,238281.1205
s185,7,1,219.2351,181885.9054
s185,7,2,179.2592,219186.9292
s185,7,3,171.1896,226054.0079
s185,7,4,186.2823,230292.9076
s185,7,5,177.4204,240798.6337
s185,8,1,81.5994,154254.9796
s185,8,2,75.33,214793.7061
s185,8,3,48.211,222329.6117
s185,8,4,66.5718,225943.733
s185,8,5,60.7986,236775.2617
s185,9,1,9.3069,221400.6728
s185,9,2,8.3106,227755.0586
s185,9,3,10.7163,231253.0775
s185,9,4,7.8975,238626.3809
s186,6,1,33.2424,180059.2584
s186,6,2,32.2947,186845.0766
s186,6,3,16.6455,223477.1191
s186,6,4,6.1722,235887.7174
s186,7,1,184.5342,112104.305
s186,7,2,120.4308,122342.1077
s186,7,3,169.6313,156030.6692
s186,7,4,136.0686,199132.4257
s186,7,5,139.968,231735.0844
s186,8,1,274.0068,110861.355
s186,8,2,247.5198,129059.6899
s186,8,3,274.1526,141674.3198
s186,8,4,251.1405,180694.3946
s186,8,5,255.7332,232856.5884
s186,9,1,43.6428,139623.8971
s186,9,2,50.9085,139692.0723
s186,9,3,39.1959,208019.2582
s186,9,4,20.0232,231938.6261
s187,6,1,126.1899,162841.3601
s187,6,2,57.9555,195401.5083
s187,6,3,88.209,204475.7724
s187,6,4,73.9692,215039.6091
s187,6,5,76.9824,232901.3884
s187,7,1,423.7191,72446.2417
s187,7,2,351.1819,136857.351
s187,7,3,353.808,175273.4239
s187,7,4,327.9771,212894.2625
s187,7,5,332.7885,232270.3089
s187,8,1,465.4179,108676.1456
s187,8,2,495.1854,128689.5792
s187,8,3,400.7556,151030.9346
s187,8,4,460.6794,183337.836
s187,8,5,441.8617,236553.0909
s187,9,1,53.7759,175136.8031
s187,9,2,11.3481,220740.4674
s187,9,3,9.7929,221982.5361
s187,9,4,28.431,222873.1216
s187,9,5,18.2493,258403.3086
s188,7,1,174.5712,120571.8833
s188,7,2,131.8518,143321.8106
s188,7,3,135.5668,178691.3169
s188,7,4,153.0365,212018.1465
s188,7,5,132.8438,228599.0281
s188,8,1,129.2517,153326.044
s188,8,2,95.7177,183162.4365
s188,8,3,102.9105,210982.6226
s188,8,4,112.9809,226573.9077
s188,8,5,103.6638,234860.8846
s189,8,1,11.9556,221396.1045
s19,7,1,69.5466,170636.9019
s19,7,2,49.9122,185843.0997
s19,7,3,20.412,242287.9298
s19,7,4,17.0343,264174.2266
s19,7,5,7.8489,268617.69
s19,8,1,127.7451,116889.7235
s19,8,2,117.4662,150917.0883
s19,8,3,86.5809,191957.1562
s19,8,4,128.0853,222895.1699
s19,8,5,97.8075,253516.7187
s19,9,1,128.6685,121841.5776
s19,9,2,185.0168,142156.7761
s19,9,3,133.1883,210548.4489
s19,9,4,122.3991,227222.0678
s19,9,5,156.4434,293554.4251
s19,10,1,667.2897,130879.2012
s19,10,2,629.1999,164514.7412
s19,10,3,581.1102,232323.233
s19,10,4,685.1385,293234.5422
s19,10,5,625.2633,361666.4473
s190,6,1,43.3512,159190.0015
s190,6,2,18.5409,239323.2598
s190,7,1,61.6977,184208.3678
s190,7,2,25.1991,204524.8194
s190,7,3,29.3544,217928.1479
s190,7,4,31.2012,227790.3794
s190,7,5,30.7638,233100.3316
s190,8,1,182.2743,116184.4793
s190,8,2,154.8882,162146.0763
s190,8,3,173.3071,201161.7395
s190,8,4,154.1558,213904.4489
s190,8,5,156.2848,224294.8017
s190,9,1,5.8077,218874.1182
s191,3,1,15.7221,229161.5703
s191,5,1,22.7691,204906.6787
s191,5,2,63.4473,211727.1512
s191,5,3,29.6871,229484.6558
s191,5,4,31.2012,259273.4004
s191,5,5,48.6,271526.8992
s191,6,1,152.2152,101250.5187
s191,6,2,92.6559,186887.057
s191,6,3,79.531,232682.2715
s191,6,4,84.1266,254483.9254
s191,6,5,86.2893,277353.5091
s191,7,1,260.9334,50658.7809
s191,7,2,139.4091,105489.7561
s191,7,3,153.7704,167350.2157
s191,7,4,139.6764,215863.9482
s191,7,5,146.2617,244782.2404
s191,8,1,72.6896,103537.5189
s191,8,2,52.6195,110155.7556
s191,8,3,62.1108,200732.0876
s191,8,4,39.9978,225153.215
s191,8,5,58.5873,237732.6748
s192,6,1,105.5349,95507.335
s192,6,2,48.2598,141355.678
s192,6,3,40.7997,171664.6697
s192,6,4,33.1209,195954.4359
s192,6,5,38.1753,224439.3375
s192,7,1,102.06,179398.4583
s192,7,2,80.0442,215334.249
s192,7,3,74.0421,227030.7273
s192,7,4,66.7278,234466.4099
s192,7,5,82.5471,249479.7265
s193,5,1,62.7166,98343.0698
s193,5,2,6.1425,110762.5052
s193,5,3,22.8175,134593.6237
s193,5,4,0.0,0.0
s193,5,5,77.0011,175563.9712
s193,6,1,160.0641,28197.7408
s193,6,2,118.3547,36345.8853
s193,6,3,105.1532,58555.5973
s193,6,4,83.6649,195763.1091
s193,7,1,70.2513,128452.322
s193,7,2,24.0813,215266.1876
s193,7,3,12.879,219153.7103
s193,7,4,15.7221,223691.2227
s193,7,5,24.3,232250.8236
s193,8,1,43.6914,198427.8013
s193,8,2,20.7765,224175.5019
s193,8,3,11.5425,226119.752
s193,8,4,25.9767,228869.2924
s193,8,5,23.814,256055.818
s194,6,1,213.3054,51943.826
s194,6,2,56.7406,184919.8443
s194,6,3,53.8488,212836.1596
s194,6,4,59.6808,223731.7845
s194,6,5,68.0643,228644.5243
s194,7,1,85.1229,214313.595
s194,7,2,83.835,220923.8719
s194,7,3,75.1113,224809.0296
s194,7,4,82.6929,228135.0439
s194,7,5,90.4689,238592.0203
s194,8,1,120.6495,169971.1824
s194,8,2,80.1414,207341.2949
s194,8,3,78.5619,218595.0059
s194,8,4,87.1641,227139.1532
s194,8,5,83.9079,235125.9471
s195,6,1,6.8526,213336.8321
s195,6,2,17.5689,214743.9771
s195,6,3,5.9535,218406.5592
s195,6,4,10.9107,219277.6016
s195,6,5,12.4173,224390.4017
s195,7,1,13.365,215394.7896
s195,7,2,8.7237,224936.4576
s195,7,3,5.8806,226591.9609
s195,7,4,16.8399,229957.5106
s195,8,1,7.6059,214368.0142
s196,6,1,0.0215,228297.5762
s197,5,1,25.7823,207566.7397
s197,5,2,0.0,0.0
s197,5,3,13.6323,222277.0635
s197,5,4,1.2683,228181.8281
s197,5,5,4.303,233119.709
s199,6,1,431.2569,3575.1656
s199,6,2,254.3493,18751.6605
s199,6,3,58.8153,23058.3571
s199,6,4,132.9987,150522.3634
s199,6,5,298.9723,226097.9252
s199,7,1,232.6783,93461.7799
s199,7,2,191.5708,157087.3614
s199,7,3,175.3812,221337.3792
s199,7,4,170.343,229336.7794
s199,7,5,170.7561,240983.8409
s199,8,1,7.8003,216471.3193
s199,8,2,7.1199,225720.627
s2,10,1,13.6809,215445.2417
s2,10,2,8.5293,222363.5439
s2,10,3,8.3106,236752.7324
s2,10,4,7.8003,247409.1875
s20,6,1,31.4928,184104.7857
s20,6,2,6.6339,229866.1725
s20,7,1,29.8647,195176.4539
s20,7,2,13.0005,210905.4974
s20,7,3,14.7987,244171.1914
s20,8,1,6.3909,226635.5572
s20,8,2,13.0005,252596.75
s20,8,3,10.2303,257132.6445
s20,9,1,117.6363,56096.4318
s20,9,2,122.9094,72957.1209
s20,9,3,137.7324,111136.5448
s20,9,4,144.8037,187196.3913
s20,9,5,105.8022,233647.0835
s20,10,1,671.4576,57723.0967
s20,10,2,499.339,106833.3514
s20,10,3,468.6012,128195.4859
s20,10,4,527.7288,196423.5211
s20,10,5,506.265,240112.189
s200,6,1,605.7261,9415.1424
s200,6,2,220.6683,27953.0173
s200,6,3,406.9844,36444.3814
s200,6,4,259.2697,100182.607
s200,6,5,344.9934,203424.227
s200,7,1,447.8388,62822.0678
s200,7,2,146.2005,192715.1743
s200,7,3,163.6403,215949.9616
s200,7,4,166.2716,228708.6716
s200,7,5,169.528,238085.0479
s200,8,1,7.8489,212550.5919
s200,8,2,9.7686,229149.2305
s201,6,1,20.169,228065.9565
s201,6,2,12.4659,236284.2227
s201,6,3,14.7085,239865.4609
s201,6,4,7.6545,240374.6953
s201,6,5,18.1278,241069.3717
s201,7,1,57.9798,211043.2066
s201,7,2,58.5144,216222.8564
s201,7,3,34.7976,224588.619
s201,7,4,41.2381,227505.2071
s201,7,5,54.1404,237600.3839
s201,8,1,69.8868,119051.8449
s201,8,2,27.7263,202795.5566
s201,8,3,26.244,203077.5308
s201,8,4,22.9149,215170.7625
s201,8,5,28.2123,222822.0744
s202,6,1,134.0631,64572.0632
s202,6,2,62.694,120151.3239
s202,6,3,52.6095,127736.0217
s202,6,4,38.5398,153970.4139
s202,6,5,58.8789,224763.2969
s202,7,1,503.7876,70796.3217
s202,7,2,491.852,154748.7076
s202,7,3,429.9922,213001.7306
s202,7,4,448.7463,223885.1676
s202,7,5,440.1085,234752.67
s202,8,1,94.9401,86377.3621
s202,8,2,111.78,122555.3778
s202,8,3,61.6248,205042.3333
s202,8,4,49.815,225039.7108
s202,8,5,70.6158,231806.898
s203,6,1,208.1052,25244.5914
s203,6,2,109.5969,28641.3825
s203,6,3,82.6443,148341.2133
s203,6,4,110.8907,223891.5595
s203,7,1,256.9287,22602.884
s203,7,2,207.1818,96499.7527
s203,7,3,212.998,150664.6831
s203,7,4,184.6644,210645.3179
s203,7,5,188.5277,227841.5878
s203,8,1,5.6862,216313.519
s203,8,2,6.075,217826.0699
s203,8,3,13.6809,237924.4512
s204,7,1,7.047,223624.3154
s204,7,2,6.3928,231086.5836
s204,7,3,9.0889,231315.6543
s204,7,4,14.6286,241925.5449
s204,8,1,20.4363,216420.5344
s204,8,2,5.5404,223471.3779
s204,8,3,15.3333,225127.2226
s204,8,4,9.6471,226958.0293
s204,8,5,12.9762,227668.7949
s205,6,1,9.5742,228992.7695
s205,7,1,231.048,185324.3005
s205,7,2,163.981,223692.0666
s205,7,3,166.0635,227229.372
s205,7,4,172.7538,232982.753
s205,7,5,172.0248,245821.7097
s205,8,1,158.7276,134692.4596
s205,8,2,177.0505,203994.6443
s205,8,3,147.9015,225856.5925
s205,8,4,137.4694,232789.0528
s205,8,5,155.2417,242073.8852
s205,9,1,34.1087,181925.2609
s205,9,2,10.0116,229962.2402
s206,6,1,8.0433,214852.0879
s206,6,2,14.7015,216737.3546
s206,6,3,8.3349,217393.7095
s206,6,4,11.0565,231634.0982
s206,6,5,18.2736,236089.4856
s206,7,1,20.0961,218369.9818
s206,7,2,19.8045,221718.5732
s207,6,1,155.3499,26452.9782
s207,6,2,66.885,55871.9977
s207,6,3,89.3398,133546.9401
s207,6,4,46.6519,223203.7506
s207,7,1,497.1294,11719.696
s207,7,2,343.845,61342.3165
s207,7,3,260.6979,123511.7703
s207,7,4,285.7361,184254.8987
s207,7,5,190.9444,230137.567
s208,6,1,98.3385,-7619.4082
s208,6,2,347.8788,-2244.882
s208,6,3,430.3773,31742.0247
s208,6,4,106.227,192565.4482
s208,7,1,345.1329,-258.8301
s208,7,2,226.7839,16009.3713
s208,7,3,143.1999,97149.994
s208,7,4,154.3223,176714.2222
s208,7,5,181.6872,226378.4397
s209,6,1,167.9521,32580.4499
s209,6,2,69.4737,103516.3358
s209,6,3,44.2503,139499.2471
s209,6,4,33.0237,177119.2394
s209,6,5,54.6852,209382.8122
s209,7,1,811.4237,24002.2488
s209,7,2,541.0468,51246.325
s209,7,3,580.1788,71600.738
s209,7,4,501.399,122521.4844
s209,7,5,580.2899,219838.9337
s21,8,1,32.4891,200031.3192
s21,8,2,29.5002,231970.3232
s21,8,3,12.4416,239229.8203
s21,8,4,13.1949,253603.2266
s21,8,5,8.0433,295490.2188
s21,9,1,84.4668,198393.2164
s21,9,2,45.3681,227671.3483
s21,9,3,54.3669,243306.3273
s21,9,4,34.992,260411.7281
s21,9,5,66.6792,270431.0708
s21,10,1,847.3896,57948.2093
s21,10,2,740.2548,111390.8915
s21,10,3,785.3274,151163.2148
s21,10,4,726.4726,198810.2623
s21,10,5,731.163,233694.101
s210,6,1,24.3729,198733.7114
s210,6,2,18.0549,226572.4824
s210,7,1,357.2299,97342.284
s210,7,2,225.6391,215559.4588
s210,7,3,231.09,225014.2952
s210,7,4,213.6332,229835.2013
s210,7,5,232.2188,239626.7172
s210,8,1,7.9461,221012.8248
s210,8,2,11.8341,223733.8779
s210,8,3,7.0956,225630.5859
s211,5,1,26.9973,260264.9748
s211,5,2,24.543,293893.8277
s211,6,1,62.3781,158884.15
s211,6,2,48.843,182868.4174
s211,6,3,17.8605,230143.7313
s211,6,4,35.1135,255295.8168
s211,6,5,34.5789,294397.1428
s211,7,1,0.0972,215215.3223
s211,7,2,22.9149,219567.7933
s211,7,3,9.7443,242022.3324
s211,7,4,17.3502,251599.0255
s211,7,5,12.6117,287564.6588
s212,4,1,10.692,235522.7578
s212,4,2,11.9313,249161.8437
s212,5,1,6.3666,226061.0391
s212,6,1,94.6242,76688.8619
s212,6,2,47.3121,128139.8262
s212,6,3,9.9873,213726.5005
s212,6,4,15.1875,255422.6367
s212,7,1,44.0559,179540.6036
s212,7,2,11.421,224235.0218
s212,7,3,9.8901,226283.7145
s212,7,4,11.2023,242689.0508
s212,8,1,0.8262,229391.5826
s213,6,1,0.0972,224224.3027
s213,6,2,2.673,229220.3834
s213,7,1,4.3927,217893.4887
s213,7,2,7.8003,222002.6975
s213,7,3,5.544,228361.5009
s213,7,4,6.5486,233624.7254
s213,7,5,6.804,238195.3581
s214,5,1,6.7072,122716.8528
s214,5,2,24.4215,235805.9358
s214,5,3,10.4004,261239.4414
s214,6,1,67.6269,167526.9774
s214,6,2,37.0575,209445.1137
s214,6,3,39.0726,231608.815
s214,6,4,32.7564,239509.0858
s214,6,5,39.0501,269327.4718
s214,7,1,273.3021,59011.2333
s214,7,2,71.3934,211416.8403
s214,7,3,86.7024,228822.2384
s214,7,4,85.1472,234521.2282
s214,7,5,82.9359,249062.1219
s214,8,1,0.4131,219205.1188
s214,8,2,0.4131,221652.7182
