region,class,bin,capacity,supply_curve_cost_per_mw
s263,9,4,907.5523,200821.7459
s263,9,5,942.268,246367.2697
s264,8,1,54.675,120786.2223
s264,8,2,36.6687,180364.0594
s264,9,1,1186.223,70780.5463
s264,9,2,1096.3395,114178.7268
s264,9,3,1051.3702,136951.4895
s264,9,4,1084.4512,183181.6242
s264,9,5,1099.7385,221696.8288
s264,10,1,40.4352,154135.5278
s264,10,2,11.0322,232652.649
s265,7,1,133.4313,58705.4941
s265,8,1,675.5157,35255.2528
s265,8,2,691.4176,50025.6682
s265,8,3,481.2401,64839.0413
s265,8,4,664.8261,98080.5104
s265,8,5,600.3573,190793.025
s265,9,1,4082.0505,47417.4319
s265,9,2,4002.8826,72651.9549
s265,9,3,3953.0248,95985.5576
s265,9,4,4049.7427,126399.3971
s265,9,5,4007.6632,191284.7846
s265,10,1,387.7065,57060.5462
s265,10,2,316.3265,98093.7462
s265,10,3,320.1282,125771.0522
s265,10,4,259.0866,161082.113
s265,10,5,361.8013,224371.2776
s266,8,1,44.955,135406.5136
s266,8,2,7.0227,213369.7681
s266,8,3,21.3694,216877.1375
s266,9,1,461.7124,33868.8394
s266,9,2,214.2045,62656.1258
s266,9,3,273.972,77786.5354
s266,9,4,339.5531,98649.6298
s266,9,5,275.9199,169762.6669
s266,10,1,87.2856,80831.1199
s266,10,2,58.3686,106745.2383
s266,10,3,54.4806,112599.4221
s266,10,4,48.3354,124077.1028
s266,10,5,66.5696,202388.392
s267,8,1,508.9149,36818.2204
s267,8,2,369.1413,52207.2828
s267,8,3,487.3851,64048.7768
s267,8,4,373.4181,86910.927
s267,8,5,447.1102,145352.0633
s267,9,1,5857.8151,45953.4235
s267,9,2,5684.5279,72825.3696
s267,9,3,5643.2231,97160.3614
s267,9,4,5687.3509,122462.955
s267,9,5,5712.4631,183443.5696
s267,10,1,725.2821,68973.4816
s267,10,2,676.1475,99271.2447
s267,10,3,711.2257,132824.1128
s267,10,4,657.0967,167518.2182
s267,10,5,684.4836,223359.1734
s268,9,1,99.883,61117.4121
s268,9,2,81.6237,90463.3757
s268,9,3,43.1568,143380.7908
s268,9,4,36.5312,220969.3559
s268,9,5,58.32,232182.8069
s269,8,1,40.6053,154378.578
s269,9,1,175.9806,122901.9354
s269,9,2,160.137,145165.2238
s269,9,3,142.4466,150620.2798
s269,9,4,140.9643,195729.8835
s269,9,5,142.9326,227395.211
s27,8,1,54.8694,129605.2011
s27,9,1,196.5141,32390.3871
s27,9,2,270.8235,40146.3501
s27,9,3,120.6738,47780.3144
s27,9,4,210.178,115078.2713
s27,10,1,3511.5201,14891.961
s27,10,2,3255.8602,25754.0345
s27,10,3,3300.4432,42604.9037
s27,10,4,3262.1773,72140.0119
s27,10,5,3382.793,149450.7094
s270,8,1,70.4943,118773.949
s270,9,1,449.5782,66360.3859
s270,9,2,392.7145,107481.8886
s270,9,3,369.603,155208.8685
s270,9,4,353.5638,197990.6176
s270,9,5,361.6705,231122.3589
s271,9,1,19.4886,228475.6582
s271,9,2,10.206,235631.832
s272,6,1,64.9782,143260.5439
s272,6,2,47.385,144511.0767
s272,7,1,209.6118,76447.0367
s272,7,2,89.3997,117715.5655
s272,7,3,69.2793,130291.938
s272,7,4,102.4002,142290.2722
s272,7,5,130.6854,175342.845
s272,8,1,187.8876,93803.2279
s272,8,2,129.6648,121888.9355
s272,8,3,72.2682,132162.5944
s272,8,4,136.1286,157502.8196
s272,8,5,130.8312,214075.4578
s272,9,1,397.4994,74321.7366
s272,9,2,357.3347,95964.1623
s272,9,3,396.6681,116540.3468
s272,9,4,318.1113,139635.1808
s272,9,5,391.3272,202502.2637
s272,10,1,305.0379,69868.3969
s272,10,2,218.2383,99137.1339
s272,10,3,237.5269,120143.3713
s272,10,4,295.9254,149926.4258
s272,10,5,242.8919,222338.3347
s273,8,1,237.9113,61791.8218
s273,8,2,60.7551,108519.0623
s273,8,3,113.2963,113364.2466
s273,8,4,116.9639,124409.9673
s273,8,5,90.5904,187820.3528
s273,9,1,478.6079,62155.3907
s273,9,2,456.2806,98237.9125
s273,9,3,401.4639,122772.9761
s273,9,4,420.1711,154371.0102
s273,9,5,433.8194,212400.7385
s273,10,1,225.6943,73323.0378
s273,10,2,213.4651,97433.3162
s273,10,3,119.9934,107812.8922
s273,10,4,187.2072,116170.6573
s273,10,5,159.1407,197668.9438
s274,8,1,148.8132,32855.13
s274,8,2,69.5709,105289.4698
s274,8,3,58.7817,113989.9275
s274,8,4,53.4114,215692.7615
s274,9,1,169.371,84999.0987
s274,9,2,76.0833,88993.845
s274,9,3,187.4502,104857.3138
s274,9,4,97.0056,131525.4462
s274,9,5,151.389,204088.7141
s274,10,1,55.404,111475.9141
s274,10,2,49.3776,126605.7179
s274,10,3,23.9841,211141.7584
s274,10,4,12.1743,228510.3275
s275,8,1,148.6385,132150.8149
s275,8,2,122.0606,186322.625
s275,8,3,101.7764,219542.3885
s275,8,4,127.609,230173.6577
s275,8,5,115.9708,236969.9636
s275,9,1,3254.5163,79404.4373
s275,9,2,3096.5657,109423.5696
s275,9,3,3147.1559,125479.8812
s275,9,4,3157.7801,164985.5604
s275,9,5,3149.7957,221810.8686
s275,10,1,404.1292,76685.8374
s275,10,2,388.2654,96294.5396
s275,10,3,335.7531,117514.6054
s275,10,4,321.8535,145419.0478
s275,10,5,367.6104,197814.4522
s276,7,1,39.9249,156351.1214
s276,7,2,8.4321,216748.8198
s276,8,1,191.6298,108250.8726
s276,8,2,165.1022,134474.7071
s276,8,3,185.3118,172110.4198
s276,8,4,157.0266,196837.5644
s276,8,5,162.4212,220768.4481
s277,7,1,52.2693,189415.4372
s277,7,2,17.6982,223183.4346
s277,7,3,18.0063,223706.0289
s277,7,4,18.6867,225712.1055
s277,7,5,35.5266,238220.4816
s277,8,1,3063.3795,52185.3219
s277,8,2,3031.9426,88709.3236
s277,8,3,3001.3511,110690.9043
s277,8,4,2933.2773,141953.6431
s277,8,5,3038.1435,207192.2751
s277,9,1,620.4033,57236.0957
s277,9,2,474.8971,102208.8605
s277,9,3,563.0424,144767.0665
s277,9,4,465.2942,168159.4363
s277,9,5,520.7543,235646.3584
s278,8,1,366.5169,98589.7029
s278,8,2,333.8091,121728.3869
s278,8,3,315.1224,151454.064
s278,8,4,325.9901,188548.5346
s278,8,5,324.2028,223017.8422
s278,9,1,266.2502,84712.9235
s278,9,2,172.3356,119337.074
s278,9,3,203.7798,135472.1428
s278,9,4,172.0671,154423.9646
s278,9,5,213.6196,216284.3775
s278,10,1,9.8529,217811.2314
s279,7,1,275.7209,45218.4519
s279,7,2,283.6539,53446.6076
s279,7,3,138.4857,75713.6604
s279,7,4,273.4965,81033.0236
s279,7,5,250.6788,113280.7346
s279,8,1,921.839,57812.2557
s279,8,2,1058.5214,83778.9588
s279,8,3,879.0141,104855.9335
s279,8,4,1026.2543,124218.5598
s279,8,5,982.3693,181450.5472
s279,9,1,681.5664,66527.5006
s279,9,2,713.9826,111776.5881
s279,9,3,620.9865,144021.1924
s279,9,4,647.1576,183416.9035
s279,9,5,647.7365,228363.42
s279,10,1,145.3869,142122.4402
s279,10,2,102.9834,168519.4232
s279,10,3,132.3621,187304.0049
s279,10,4,114.0885,226892.7615
s279,10,5,120.9654,256579.2205
s28,6,1,34.1658,174110.2071
s28,6,2,14.7695,204775.4897
s28,6,3,0.0,0.0
s28,7,1,36.7902,195897.3751
s28,7,2,13.8753,227991.4043
s28,7,3,6.3909,279944.7916
s28,8,1,468.1638,25507.7264
s28,8,2,384.426,60911.1265
s28,8,3,272.3964,93514.3227
s28,8,4,369.0502,132324.6548
s28,8,5,329.2079,200842.1479
s28,9,1,900.6795,15489.5473
s28,9,2,751.7178,42554.2771
s28,9,3,896.3055,104415.0084
s28,9,4,936.9594,150632.1389
s28,9,5,812.2083,227568.4082
s28,10,1,1618.1173,78691.5567
s28,10,2,1425.9212,146494.1649
s28,10,3,1415.2563,177727.406
s28,10,4,1516.9275,214410.426
s28,10,5,1458.4131,278327.6679
s280,7,1,138.0969,48418.9881
s280,7,2,124.5618,54258.117
s280,7,3,93.6036,77452.4736
s280,8,1,121.0869,57436.0337
s280,8,2,148.1085,64330.3753
s280,8,3,111.8772,64446.1087
s280,8,4,176.7582,78879.2183
s280,8,5,114.5259,147012.2958
s280,9,1,184.1454,44892.6402
s280,9,2,223.2883,76083.4266
s280,9,3,96.8598,80936.5183
s280,9,4,142.884,100665.6459
s280,9,5,118.9971,177286.4548
s280,10,1,127.6236,83866.5192
s280,10,2,36.9846,210153.4619
s280,10,3,19.0755,224737.3031
s280,10,4,19.44,227275.5723
s280,10,5,22.842,231346.0227
s281,7,1,118.14,85707.4816
s281,7,2,53.3492,87265.4517
s281,7,3,69.3187,117359.1289
s281,7,4,51.654,129447.9699
s281,8,1,389.9664,48386.8626
s281,8,2,317.5786,66524.4851
s281,8,3,267.4701,88480.9972
s281,8,4,293.1563,102889.8202
s281,8,5,326.9855,141564.2614
s281,9,1,357.3315,111462.248
s281,9,2,304.4304,119208.1918
s281,9,3,308.6586,127887.4285
s281,9,4,333.1285,139887.037
s281,9,5,315.4383,185906.4237
s281,10,1,187.2558,123386.9793
s281,10,2,156.521,177679.0968
s281,10,3,115.5951,206408.2853
s281,10,4,112.3875,228052.8717
s281,10,5,123.1281,254319.785
s282,9,1,40.6053,156274.9608
s282,9,2,13.3164,223992.6699
s282,9,3,8.3106,224509.9365
s282,10,1,82.4013,152125.7891
s282,10,2,31.833,178491.9509
s282,10,3,55.0395,209802.2639
s282,10,4,40.095,228025.588
s282,10,5,49.572,240148.3454
s283,8,1,68.2587,127142.4293
s283,9,1,281.8272,37813.491
s283,9,2,118.8999,53677.7615
s283,9,3,105.219,84938.7086
s283,9,4,203.4396,112588.2593
s283,9,5,179.9174,190083.3019
s283,10,1,161.3277,33659.7192
s283,10,2,137.7324,41489.2972
s283,10,3,122.229,130093.7874
s283,10,4,108.6696,172499.6271
s283,10,5,104.6601,224428.2907
s284,8,1,97.7103,83992.1608
s284,9,1,54.5535,146853.3553
s284,9,2,45.9513,162888.1969
s284,9,3,30.8124,180841.4835
s284,9,4,7.4601,218016.9238
s284,10,1,101.5983,175483.8193
s284,10,2,52.002,214705.039
s284,10,3,54.3348,223818.8938
s284,10,4,44.9307,226673.1579
s284,10,5,79.1451,237879.9701
s285,6,1,43.2297,174100.4336
s285,6,2,39.7305,187180.1601
s285,6,3,21.3354,237931.3403
s285,6,4,6.0507,254564.4023
s285,7,1,122.7879,111697.6774
s285,7,2,53.8731,117213.0367
s285,7,3,79.6797,118086.9393
s285,7,4,69.6195,124711.7707
s285,7,5,102.1572,186872.2731
s285,8,1,84.3939,121531.5871
s285,8,2,58.8546,126194.2534
s285,8,3,47.7981,161448.6352
s285,8,4,13.9482,224412.2773
s285,8,5,6.4152,237496.9082
s285,9,1,65.5614,102555.7041
s285,9,2,74.7954,107576.3744
s285,9,3,68.0643,108979.6028
s285,9,4,33.6555,175211.6679
s285,9,5,70.8831,208043.582
s285,10,1,46.413,213174.8325
s285,10,2,55.9386,215801.5847
s285,10,3,24.6888,221079.6361
s285,10,4,52.1235,229252.7627
s285,10,5,41.067,242786.6313
s286,7,1,124.408,115308.5771
s286,7,2,161.2791,125090.6222
s286,7,3,99.1683,137106.9767
s286,7,4,143.6667,162667.0534
s286,7,5,118.8158,211684.5751
s286,8,1,1247.805,61668.2668
s286,8,2,1149.1968,96974.1807
s286,8,3,1228.7538,113980.1791
s286,8,4,1184.2226,128405.6866
s286,8,5,1200.1831,186625.9977
s286,9,1,103.9068,84413.196
s286,9,2,77.1768,111939.5242
s286,9,3,49.1589,131275.3004
s286,9,4,40.7025,157733.6349
s286,9,5,23.1579,219929.4235
s287,7,1,31.0797,189367.5371
s287,8,1,303.3126,52163.3734
s287,8,2,270.0459,82797.0276
s287,8,3,194.2056,113038.7903
s287,8,4,173.4048,141476.147
s287,8,5,237.4596,189960.5589
s287,9,1,675.2727,43488.1113
s287,9,2,435.2616,69695.8636
s287,9,3,539.8974,79114.7645
s287,9,4,587.6712,103434.5895
s287,9,5,544.7817,159062.4165
s287,10,1,108.864,101780.1252
s287,10,2,89.667,104284.6477
s287,10,3,8.1891,214038.5845
s288,1,1,34.6275,196587.6661
s288,2,1,27.1917,215738.042
s288,4,1,12.0528,226920.7221
s288,4,2,10.0359,234429.5352
s288,4,3,19.3914,251340.8125
s288,5,1,18.1764,232811.7324
s288,6,1,55.89,137195.5521
s288,6,2,64.4193,152249.3819
s288,6,3,55.7685,219530.9215
s288,6,4,37.1061,239095.7836
s288,6,5,59.3678,257885.638
s288,7,1,183.465,121977.1242
s288,7,2,105.1947,147117.4768
s288,7,3,103.3722,198599.6966
s288,7,4,129.7134,215044.9751
s288,7,5,126.0441,250574.3362
s288,8,1,172.5057,89693.3806
s288,8,2,205.9182,129424.9808
s288,8,3,130.5153,161367.6859
s288,8,4,148.473,174609.5872
s288,8,5,170.6728,224220.3998
s288,9,1,321.1349,72642.2525
s288,9,2,209.3931,108533.0934
s288,9,3,202.2003,138208.1858
s288,9,4,235.7829,169678.4522
s288,9,5,231.2631,223334.3768
s288,10,1,598.8623,97076.7107
s288,10,2,484.0317,115641.4714
s288,10,3,518.6106,129914.781
s288,10,4,565.4948,171917.7233
s288,10,5,528.3248,234244.098
s289,6,1,32.0274,208658.1952
s289,8,1,47.0205,146777.5886
s289,8,2,31.104,195935.2647
s289,8,3,26.8029,216834.836
s289,8,4,13.0491,232102.0475
s289,8,5,13.5108,238257.4082
s289,9,1,178.2162,123568.5694
s289,9,2,83.5677,170283.8575
s289,9,3,115.9353,214525.1349
s289,9,4,98.5122,226803.0251
s289,9,5,100.9665,242840.5896
s289,10,1,100.7869,178033.3261
s289,10,2,71.7579,226497.1609
s289,10,3,56.5947,230293.1668
s289,10,4,58.4658,235072.4696
s289,10,5,64.7352,252859.2789
s29,7,1,147.501,55910.9947
s29,8,1,88.6707,109180.3222
s29,8,2,44.4204,149581.5739
s29,8,3,9.8658,217762.7109
s29,9,1,147.9627,27781.4723
s29,9,2,145.6299,50109.4681
s29,9,3,86.7996,84542.9432
s29,9,4,54.6021,112568.3102
s29,9,5,115.0605,180517.6072
s29,10,1,4983.4926,17668.0774
s29,10,2,4898.2499,38134.0963
s29,10,3,4862.3571,59763.8719
s29,10,4,4895.6481,91339.7247
s29,10,5,4834.7265,149474.0686
s290,8,1,14.7744,224280.0156
s290,9,1,111.6342,62476.4831
s290,9,2,149.202,97503.2591
s290,9,3,75.6444,156352.7058
s290,9,4,99.3948,205978.0989
s290,9,5,81.6966,234498.2925
s290,10,1,75.816,93590.6253
s290,10,2,66.1203,105061.0107
s290,10,3,36.936,173881.309
s290,10,4,32.9751,180726.2132
s290,10,5,42.2334,207204.6917
s291,8,1,237.4596,118257.9854
s291,8,2,242.1685,163161.2187
s291,8,3,219.3661,186860.7062
s291,8,4,211.9256,216420.1297
s291,8,5,221.0721,230509.6591
s291,9,1,229.2528,88783.0275
s291,9,2,111.9205,115778.5946
s291,9,3,159.2085,127042.682
s291,9,4,179.9901,180126.7181
s291,9,5,155.7314,221301.6985
s292,8,1,220.401,96976.3948
s292,8,2,130.0293,187895.6444
s292,8,3,135.2538,216083.9005
s292,8,4,111.0483,226054.9311
s292,8,5,128.8386,238148.3002
s292,9,1,252.3069,56746.8037
s292,9,2,297.3064,71724.4452
s292,9,3,235.5642,101712.4588
s292,9,4,204.9705,126855.9727
s292,9,5,252.2763,202457.9737
s292,10,1,113.5053,59992.8887
s292,10,2,57.9069,122737.923
s292,10,3,45.3681,140958.9022
s293,7,1,76.8609,166845.5449
s293,7,2,32.1489,228424.9461
s293,7,3,21.3597,231809.4662
s293,7,4,31.7844,240933.5854
s293,7,5,36.9846,246510.3458
s293,8,1,476.3772,119963.9861
s293,8,2,459.4855,167678.4428
s293,8,3,454.6746,209184.1628
s293,8,4,444.4368,225849.1334
s293,8,5,454.1114,237375.8767
s294,6,1,264.4812,48128.3435
s294,6,2,54.5778,135774.267
s294,6,3,46.413,147071.8772
s294,6,4,71.0532,225519.9831
s294,7,1,552.5334,40266.9555
s294,7,2,544.4658,71627.3373
s294,7,3,482.4765,116207.0386
s294,7,4,481.8204,184628.6152
s294,7,5,497.6397,252457.7376
s294,8,1,89.424,86443.8553
s294,8,2,41.9175,142647.8519
s294,8,3,33.7527,180232.2071
s294,8,4,30.7638,202537.3362
s294,8,5,13.3164,230338.9688
s295,7,1,21.7971,218112.6273
s295,7,2,22.0513,223214.1347
s295,7,3,17.6418,226277.3594
s295,8,1,48.1383,141177.9346
s295,9,1,474.5061,62901.437
s295,9,2,480.3867,98519.9561
s295,9,3,385.102,119497.7857
s295,9,4,453.2922,149633.425
s295,9,5,455.0712,207221.2642
s295,10,1,739.449,54436.8501
s295,10,2,528.1362,77240.152
s295,10,3,710.1563,92992.4918
s295,10,4,581.9186,118638.6774
s295,10,5,648.9307,205921.7541
s296,8,1,30.3264,187136.26
s296,8,2,23.7168,218321.006
s296,8,3,22.1859,228037.9903
s296,8,4,14.2155,229152.9336
s296,8,5,18.711,232228.2028
s296,9,1,494.0676,44108.8516
s296,9,2,309.8007,72371.7588
s296,9,3,321.6834,94756.1805
s296,9,4,352.8904,133928.0962
s296,9,5,345.1276,207061.2363
s296,10,1,115.9353,58693.8463
s296,10,2,116.0568,61455.716
s296,10,3,97.686,86543.3372
s296,10,4,135.1323,101229.8979
s296,10,5,141.7623,166614.5277
s297,8,1,20.3148,214823.0055
s297,8,2,15.9165,221581.1926
s297,8,3,6.6582,225230.8213
s297,8,4,10.4247,225710.8613
s297,8,5,12.9762,237439.6005
s297,9,1,346.6985,99540.024
s297,9,2,369.9242,123320.7266
s297,9,3,317.0397,146181.3665
s297,9,4,309.885,198214.0371
s297,9,5,314.3195,234099.5354
s297,10,1,101.4039,80349.6717
s297,10,2,90.9549,87285.4426
s297,10,3,100.8693,95457.2497
s297,10,4,59.7799,114249.6819
s297,10,5,99.7758,189137.7287
s298,8,1,38.5641,174346.2521
s298,8,2,20.7087,222475.7334
s298,8,3,11.9313,224202.1934
s298,8,4,7.8489,225174.3453
s298,8,5,14.7258,237615.0056
s298,9,1,99.0711,131515.4607
s298,9,2,59.8023,212224.9977
s298,9,3,64.6623,226522.7484
s298,9,4,68.3802,232340.1147
s298,9,5,62.4267,241401.7433
s299,8,1,13.6809,225972.4672
s299,8,2,14.7744,228860.6611
s299,8,3,15.6249,239419.8173
s3,6,1,11.4453,225979.3164
s3,7,1,32.2218,191481.398
s3,8,1,235.8857,56981.7964
s3,8,2,173.988,95000.4156
s3,8,3,99.6057,131042.5684
s3,8,4,103.7124,189225.3083
s3,9,1,185.1903,84495.5714
s3,9,2,151.371,92094.5836
s3,9,3,130.4667,103908.6603
s3,9,4,114.9876,118713.6388
s3,9,5,133.9173,182158.3681
s3,10,1,527.5773,52577.6443
s3,10,2,499.4136,88121.8316
s3,10,3,452.647,111077.7434
s3,10,4,448.1984,143823.7919
s3,10,5,462.1673,214267.2512
s30,1,1,193.2579,13728.6351
s30,1,2,124.5861,42327.5907
s30,1,3,123.4926,46743.3667
s30,1,4,113.4081,47711.3084
s30,1,5,110.2248,136211.45
s30,3,1,182.736,41866.5133
s30,3,2,46.5588,139250.5983
s30,6,1,0.0,0.0
s30,7,1,100.602,63377.8969
s30,7,2,0.0,0.0
s30,7,3,0.0,0.0
s30,7,4,8.3665,257697.0207
s30,8,1,41.2857,203710.9526
s30,8,2,0.0,0.0
s30,8,3,6.318,269174.0664
s30,9,1,16.9857,245682.6445
s30,9,2,28.8927,246108.3915
s30,9,3,5.9778,256538.2227
s30,9,4,24.543,284951.9921
s30,10,1,896.1946,23696.9433
s30,10,2,743.3442,56524.9024
s30,10,3,699.8211,71438.4131
s30,10,4,770.7484,94073.6336
s30,10,5,712.9142,157796.8673
s300,4,1,74.8926,112549.7515
s300,6,1,69.7167,128344.0784
s300,6,2,54.2619,136830.3509
s300,6,3,41.7474,161458.5171
s300,7,1,194.4,73197.5436
s300,7,2,100.3104,77346.6636
s300,7,3,184.923,84427.7328
s300,7,4,71.1504,101452.5562
s300,7,5,203.7069,142526.0366
s300,8,1,440.559,62468.155
s300,8,2,273.861,84348.4009
s300,8,3,319.8077,102812.9472
s300,8,4,291.2841,116878.1261
s300,8,5,336.312,155520.1807
s300,9,1,223.7301,65271.3774
s300,9,2,207.2061,78037.613
s300,9,3,218.7729,106568.523
s300,9,4,233.3772,138881.5971
s300,9,5,199.6002,197395.4749
s300,10,1,381.3156,54479.4553
s300,10,2,318.1113,68860.3682
s300,10,3,298.5741,103405.1049
s300,10,4,311.8808,129814.4612
s300,10,5,331.7693,199481.2499
s301,6,1,35.0406,163895.6353
s301,6,2,14.337,227951.4746
s301,7,1,29.2572,212019.2664
s301,7,2,21.3111,234348.2436
s301,8,1,63.0585,111055.5887
s301,8,2,33.2337,184711.0141
s301,8,3,25.3449,203636.5076
s301,8,4,17.5203,225834.8223
s301,8,5,25.5393,228960.8545
s301,9,1,53.9703,146704.3622
s301,9,2,25.272,214820.5543
s301,9,3,13.8024,220219.5697
s301,9,4,29.7675,222816.2403
s301,9,5,20.1447,229601.3621
s301,10,1,90.2016,140252.2367
s301,10,2,41.9661,160182.2198
s301,10,3,75.1356,168912.5845
s301,10,4,58.2471,208874.0691
s301,10,5,70.6887,227713.1915
s302,7,1,73.6776,110993.4612
s302,7,2,65.8773,112085.9181
s302,8,1,49.4505,130843.0081
s302,8,2,23.9841,199279.8133
s302,8,3,22.0887,211050.9885
s302,8,4,11.9313,215639.1475
s302,8,5,25.2477,220100.0259
s302,9,1,39.2202,167099.9236
s302,9,2,67.4325,183597.7192
s302,9,3,43.1082,212639.4873
s302,9,4,31.833,220992.8115
s302,9,5,52.3179,228135.9649
s302,10,1,43.3512,143036.0477
s302,10,2,39.8034,155932.5225
s302,10,3,13.9725,224496.873
s302,10,4,13.1463,225308.7086
s303,8,1,22.8177,209923.7734
s303,8,2,23.085,220909.9865
s303,8,3,6.4395,225830.4473
s303,9,1,18.0063,218883.0855
s304,8,1,645.181,99455.2151
s304,8,2,510.3187,118227.8424
s304,8,3,577.5893,152889.9939
s304,8,4,553.073,191461.2241
s304,8,5,583.0294,218487.716
s304,9,1,757.6497,106884.1997
s304,9,2,733.133,129968.8558
s304,9,3,706.4562,150628.7146
s304,9,4,680.2299,181904.0594
s304,9,5,725.6123,216686.8548
s304,10,1,232.0893,66472.3109
s304,10,2,97.8075,122501.9991
s304,10,3,60.7014,127058.4032
s304,10,4,97.929,136030.2577
s304,10,5,101.2095,176831.9996
s305,7,1,9.5742,229767.75
s305,8,1,128.6685,184773.7944
s305,8,2,118.0494,202455.3492
s305,8,3,122.5449,219847.7252
s305,8,4,103.2021,226879.9736
s305,8,5,122.1318,237731.522
s305,9,1,10.0845,218955.4873
s305,9,2,14.1183,223725.249
s306,8,1,49.4505,146204.9866
s306,8,2,62.7183,181805.8332
s306,8,3,35.1378,219149.5092
s306,8,4,26.6814,224974.2687
s306,8,5,39.9735,233531.6753
s306,9,1,29.4759,195466.4669
s306,9,2,30.7152,200978.4825
s306,9,3,15.2361,213387.3118
s306,9,4,8.4564,224662.5098
s307,7,1,41.1642,169742.4455
s307,7,2,6.4638,220538.9111
s307,7,3,15.552,224719.1895
s307,7,4,5.8092,225652.3842
s307,7,5,10.4247,247212.3945
s307,8,1,6.0264,226043.2865
s307,8,2,6.1479,230721.6367
s307,8,3,21.0924,232036.6006
s308,7,1,145.4112,102699.3309
s308,7,2,79.1208,124178.2544
s308,7,3,50.3253,127934.9599
s308,7,4,95.742,143851.55
s308,7,5,79.5825,173519.7254
s308,8,1,179.8686,86662.065
s308,8,2,107.4303,90183.9135
s308,8,3,142.2279,111268.1982
s308,8,4,90.1773,121609.7686
s308,8,5,140.5026,160679.6989
s308,9,1,181.3752,74828.3164
s308,9,2,79.1937,107432.9385
s308,9,3,74.5767,114320.5249
s308,9,4,102.5703,134977.7491
s308,9,5,120.4551,176821.9629
s308,10,1,90.6876,74988.1701
s308,10,2,55.9872,124385.7276
s308,10,3,35.6967,168627.479
s308,10,4,30.0348,191017.1812
s308,10,5,9.0153,224651.5137
s309,9,1,957.177,72960.2359
s309,9,2,798.9538,125542.2564
s309,9,3,785.4044,156912.446
s309,9,4,807.3847,201215.7188
s309,9,5,806.6264,235564.2752
s309,10,1,35.3565,178792.8631
s31,2,1,60.7014,102249.8012
s31,3,1,31.59,202085.8693
s31,5,1,131.0256,48778.1991
s31,6,1,61.6248,108703.9068
s31,6,2,18.5166,225486.002
s31,6,3,0.0,0.0
s31,7,1,164.268,26207.8106
s31,7,2,117.7821,49250.6175
s31,7,3,119.5074,52693.5073
s31,7,4,190.269,73526.2022
s31,7,5,130.248,107586.8392
s31,8,1,72.4491,44604.4603
s31,8,2,76.2216,55745.9272
s31,8,3,63.6174,99529.0673
s31,8,4,67.4504,180663.4356
s31,9,1,352.0098,24130.905
s31,9,2,155.9574,34016.3228
s31,9,3,248.5841,74051.3633
s31,9,4,107.9167,99143.3095
s31,9,5,208.3282,134134.5109
s31,10,1,679.8255,58010.7204
s31,10,2,454.4046,88671.2038
s31,10,3,379.667,105712.6862
s31,10,4,499.8988,133686.825
s31,10,5,399.7153,210679.8914
s310,9,1,8.748,224059.9551
s310,9,2,5.7591,224955.7051
s310,9,3,6.4638,231677.3203
s310,9,4,6.2451,235096.5
s311,9,1,189.2365,112040.1792
s311,9,2,119.3373,191519.9899
s311,9,3,116.4752,222723.0421
s311,9,4,98.0427,229923.211
s311,9,5,126.2385,254853.5189
s311,10,1,75.1679,175049.8955
s311,10,2,33.0385,197635.3528
s311,10,3,57.4209,213285.0519
s311,10,4,39.2688,231455.2657
s311,10,5,49.9064,247643.4776
s312,9,1,31.1526,212010.8889
s312,9,2,19.3428,222012.9365
s312,9,3,24.7617,222773.8288
s312,9,4,20.4606,229040.8991
s312,9,5,29.0142,246911.3028
s312,10,1,754.7094,42012.1782
s312,10,2,628.9569,114862.4329
s312,10,3,594.1467,152860.5187
s312,10,4,604.0314,204763.4585
s312,10,5,604.2438,240902.2475
s313,9,1,301.7088,37489.4834
s313,9,2,285.6317,82675.3888
s313,9,3,222.873,107165.8958
s313,9,4,243.1701,134625.2656
s313,9,5,233.523,200699.1122
s313,10,1,816.0912,11908.355
s313,10,2,806.274,20437.2949
s313,10,3,769.1208,28778.042
s313,10,4,903.944,40831.1462
s313,10,5,880.0002,115783.8522
s315,7,1,6.1722,216087.0518
s316,7,1,40.7511,211764.856
s316,7,2,9.3555,220144.2812
s316,7,3,22.1171,222805.8682
s316,7,4,17.1072,226890.6387
s316,7,5,19.44,230425.8326
s316,8,1,9.4284,211159.3083
s316,8,2,10.2303,213394.5059
s316,8,3,12.1986,229687.4902
s317,7,1,6.4881,211715.9224
s317,8,1,30.6666,215420.6175
s317,8,2,14.9445,221798.4224
s317,8,3,41.1817,224979.195
s317,8,4,22.6233,230791.6172
s317,8,5,37.5678,234002.2421
s317,9,1,11.4696,229004.9361
s318,7,1,6.0993,216310.7559
s318,7,2,7.0956,217584.3633
s318,7,3,5.9049,220681.0283
s318,7,4,9.4284,230907.9492
s32,2,1,0.7047,235189.8014
s32,4,1,76.5693,86403.5456
s32,5,1,47.9196,135384.4489
s32,7,1,8.8695,219064.1211
s32,7,2,7.6545,221436.6035
s32,9,1,6.9255,224050.1123
s32,10,1,0.0,0.0
s32,10,2,7.3386,232138.8008
s320,6,1,370.8724,31896.8079
s320,6,2,142.0821,37976.2214
s320,6,3,382.9194,39280.5162
s320,6,4,213.2082,53765.6471
s320,6,5,253.206,92759.1415
s320,7,1,524.0409,28844.5089
s320,7,2,481.1157,47202.7211
s320,7,3,525.4345,61859.0317
s320,7,4,526.3803,105244.3572
