region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km,reinforcement_dist_km
p35,1,15714,104.035,225227.311,70.891,5.351
p35,1,15715,184.716,236511.768,75.663,5.351
p35,1,15716,260.268,251396.112,80.54,5.351
p35,1,15717,482.941,267276.649,85.87,5.351
p35,1,15718,539.907,282384.426,90.778,5.351
p35,1,15719,857.985,307791.56,99.293,5.351
p35,1,15720,444.803,334676.958,108.229,5.351
p35,1,15721,87.5,368906.959,119.793,5.351
p35,1,15722,18.466,402520.623,131.08,5.351
p35,1,15724,87.742,451323.2,87.137,126.116
p36,1,15725,422.536,708199.507,222.214,29.026
p36,1,15726,139.518,669987.34,210.694,29.026
p36,1,15729,245.846,574026.148,176.134,29.026
p36,1,15730,798.787,542345.513,164.614,29.026
p36,1,15731,679.907,507821.697,153.094,29.026
p36,1,15732,166.492,470900.827,141.574,29.026
p36,1,15733,281.027,438589.665,130.054,29.026
p5,1,15992,54.311,588802.856,34.661,104.454
p5,1,15993,154.725,524337.023,5.546,246.139
p5,1,15994,584.743,536809.366,22.578,221.331
p5,1,15995,140.362,522377.13,11.563,221.331
p5,1,15996,121.776,509656.703,9.703,221.331
p5,1,15997,457.053,526241.178,18.723,221.331
p5,1,15998,876.451,544028.106,20.062,232.793
p5,1,15999,26.672,650956.201,44.349,232.793
p5,1,16001,93.173,689176.09,61.284,232.793
p5,1,16004,144.104,772333.806,80.709,224.462
p5,1,16009,168.483,899481.595,30.051,275.652
p18,1,16065,75.13,508930.303,128.756,54.723
p20,1,16066,245.604,463871.587,117.35,54.723
p20,1,16067,785.33,436545.487,107.728,54.723
p20,1,16068,937.037,411194.328,100.162,54.723
p20,1,16069,104.155,390342.192,93.809,54.723
p20,1,16070,358.932,385526.747,86.928,54.723
p20,1,16071,632.054,354353.742,83.455,54.723
p20,1,16072,591.26,337245.117,78.261,54.723
p20,1,16073,702.174,332090.355,74.972,54.723
p20,1,16074,213.38,338782.552,75.568,54.723
p20,1,16075,311.018,352105.934,80.253,54.723
p20,1,16076,42.362,369137.56,84.175,54.723
p20,1,16078,27.879,405780.555,115.214,15.327
p20,1,16079,71.811,415907.979,119.495,15.327
p20,1,16080,84.362,435564.188,125.901,15.327
p20,1,16081,10.017,449995.163,115.559,66.84
p20,1,16082,258.035,409447.1,104.597,66.84
p20,1,16083,745.14,381009.706,93.828,66.84
p20,1,16084,1151.684,364764.452,88.582,66.84
p20,1,16085,404.07,343337.786,114.767,5.351
p20,1,16086,811.761,311069.463,103.458,5.351
p20,1,16087,829.382,279579.926,92.834,5.351
p20,1,16088,630.605,253373.393,81.577,5.351
p20,1,16089,380.656,233141.707,73.853,5.351
p20,1,16090,175.725,213907.393,68.871,5.351
p19,1,16091,375.768,202166.023,64.099,5.351
p35,1,16092,184.656,189888.443,59.327,5.351
p35,1,16093,67.164,184049.871,55.196,5.351
p35,1,16094,229.432,191725.948,59.371,5.351
p35,1,16095,237.518,207371.264,64.248,5.351
p35,1,16096,408.717,226611.765,71.964,5.351
p35,1,16097,88.526,233798.16,74.35,5.351
p35,1,16098,356.639,261701.1,83.001,5.351
p35,1,16099,364.544,278626.541,91.832,5.351
p35,1,16100,85.811,333115.444,103.194,5.351
p35,1,16102,16.776,416302.468,126.234,5.351
p35,1,16104,850.744,420862.746,75.542,126.116
p36,1,16105,856.296,704177.432,219.679,29.026
p36,1,16106,93.535,669421.368,208.159,29.026
p36,1,16108,7.543,603717.32,182.882,29.026
p36,1,16109,377.277,560442.543,171.436,29.026
p36,1,16110,1302.668,525179.08,159.842,29.026
p36,1,16111,582.752,495922.035,148.322,29.026
p36,1,16112,1143.538,460803.053,136.802,29.026
p36,1,16113,99.992,426403.243,125.282,29.026
p5,1,16372,454.398,583727.801,24.834,246.139
p5,1,16373,504.967,563297.095,18.132,246.139
p5,1,16377,31.862,554202.617,27.133,221.331
p5,1,16378,251.397,569546.045,28.207,232.793
p5,1,16380,286.578,649560.356,48.721,232.793
p5,1,16381,98.724,692452.447,62.157,232.793
p5,1,16389,102.587,924999.735,38.851,275.652
p20,1,16446,157.018,442994.23,112.7,54.723
p20,1,16447,542.622,429120.112,100.689,54.723
p20,1,16448,490.846,398796.91,90.118,54.723
p20,1,16449,1078.727,367421.256,83.238,54.723
p20,1,16450,862.33,345371.176,76.568,54.723
p20,1,16451,810.071,324931.48,71.778,54.723
p20,1,16452,1259.642,306098.874,66.847,54.723
p20,1,16453,1183.245,299312.706,62.706,54.723
p20,1,16454,557.588,304830.852,63.917,54.723
p20,1,16455,528.321,318563.018,66.934,54.723
p20,1,16456,117.552,339022.766,72.558,54.723
p20,1,16458,189.001,357374.968,103.321,15.327
p20,1,16459,291.104,392869.5,109.218,15.327
p20,1,16460,12.793,405133.284,119.077,7.818
p20,1,16462,613.226,393577.704,100.036,66.84
p20,1,16463,710.502,357840.352,87.673,66.84
p20,1,16464,1105.098,347657.079,77.484,66.84
p20,1,16465,751.295,313050.051,73.156,66.84
p20,1,16466,1571.505,296988.851,98.475,5.351
p20,1,16467,1285.711,264550.588,86.955,5.351
p20,1,16468,859.192,235410.785,75.646,5.351
p20,1,16469,655.105,206382.784,65.18,5.351
p20,1,16470,533.691,183865.649,57.351,5.351
p20,1,16471,685.881,169901.742,52.579,5.351
p35,1,16472,118.88,157002.121,47.807,5.351
p35,1,16476,0.603,202236.477,58.036,5.351
p35,1,16477,406.122,220872.872,66.709,5.351
p35,1,16478,612.623,251893.785,75.382,5.351
p35,1,16479,369.915,271565.225,86.902,5.351
p35,1,16482,0.966,380166.257,59.325,126.116
p35,1,16483,96.492,377127.972,59.698,126.116
p35,1,16484,1078.969,390561.975,63.873,126.116
p36,1,16485,868.003,704695.818,212.968,29.026
p36,1,16486,53.466,660372.325,201.448,29.026
p36,1,16489,221.889,539699.406,166.963,29.026
p36,1,16490,1212.754,524100.583,155.294,29.026
p36,1,16491,1014.037,487715.922,143.625,29.026
p36,1,16492,610.752,457249.387,132.105,29.026
p36,1,16493,152.914,418643.067,120.51,29.026
p36,1,16494,26.552,382944.818,108.99,29.026
p36,1,16495,10.741,347845.591,97.47,29.026
p5,1,16752,886.709,604025.323,33.789,246.139
p5,1,16753,743.269,601066.455,32.811,246.139
p5,1,16755,156.656,596001.15,34.576,221.331
p5,1,16756,202.156,589166.469,34.234,221.331
p5,1,16757,285.311,591661.998,37.747,221.331
p5,1,16760,80.38,675158.496,56.652,232.793
p5,1,16761,44.655,695453.133,64.903,232.793
p17,1,16809,149.957,435630.961,57.714,100.582
p20,1,16827,88.586,417736.43,95.338,54.723
p20,1,16829,41.759,336428.142,4.91,126.244
p20,1,16830,478.536,327094.396,65.681,54.723
p20,1,16831,237.156,288836.724,59.011,54.723
p20,1,16832,659.993,276415.455,57.383,54.723
p20,1,16833,659.571,274779.814,17.714,89.112
p20,1,16834,149.052,272315.414,51.866,54.723
p20,1,16835,53.586,283692.71,55.476,54.723
p20,1,16842,289.777,373010.442,93.999,66.84
p20,1,16843,973.365,343201.351,81.583,66.84
p20,1,16844,1135.21,313087.055,71.381,66.84
p20,1,16845,1011.081,290588.474,61.35,66.84
p20,1,16846,1071.003,269354.157,56.284,66.84
p20,1,16847,1508.142,250852.455,82.183,5.351
p20,1,16848,444.26,220096.458,70.663,5.351
p20,1,16849,954.417,186180.515,59.143,5.351
p20,1,16850,928.106,159055.086,48.836,5.351
p20,1,16851,724.623,136757.68,41.059,5.351
p35,1,16852,615.097,123198.103,36.287,5.351
p35,1,16853,90.276,114544.074,31.932,5.351
p35,1,16854,53.466,124731.003,36.331,5.351
p35,1,16855,19.19,149072.176,41.261,5.351
p35,1,16856,421.45,164799.241,47.676,5.351
p35,1,16857,601.64,193406.423,59.09,5.351
p35,1,16858,351.932,227652.13,70.61,5.351
p35,1,16859,119.121,259670.9,82.13,5.351
p35,1,16860,125.095,293329.904,93.65,5.351
p35,1,16861,11.224,329307.848,105.17,5.351
p35,1,16862,140.0,342366.5,47.73,126.116
p35,1,16863,209.276,341858.705,48.178,126.116
p35,1,16864,710.381,358320.491,52.353,126.116
p36,1,16865,980.908,687457.257,208.942,29.026
p36,1,16866,146.156,648242.049,197.348,29.026
p36,1,16869,523.01,548703.603,162.489,29.026
p36,1,16870,1059.719,515484.74,150.969,29.026
p36,1,16871,848.028,485194.347,139.375,29.026
p36,1,16872,174.638,447425.786,127.78,29.026
p36,1,16873,302.087,416241.113,116.26,29.026
p36,1,16874,257.794,381661.024,104.591,29.026
p36,1,16875,437.441,345792.782,92.848,29.026
p36,1,16876,196.001,310607.452,81.328,29.026
p36,1,16877,41.035,276475.076,69.808,29.026
p5,1,17132,224.363,651460.94,45.778,246.139
p5,1,17133,179.707,629194.606,45.002,246.139
p5,1,17134,345.415,656372.255,45.707,246.139
p5,1,17149,72.776,915280.122,118.848,118.608
p17,1,17195,102.949,674731.457,109.912,100.582
p17,1,17196,222.07,640831.568,23.53,185.616
p20,1,17209,310.053,322952.337,67.262,54.723
p20,1,17210,79.655,304827.832,56.546,54.723
p20,1,17211,472.139,271732.965,48.124,54.723
p20,1,17212,446.191,245316.661,2.489,101.959
p20,1,17213,355.673,224339.635,4.405,89.112
p20,1,17214,167.88,236899.91,38.921,54.723
p20,1,17215,11.405,259563.386,44.641,54.723
p20,1,17221,518.786,346394.836,103.254,7.654
p20,1,17222,271.673,354684.587,88.226,66.84
p20,1,17223,1132.676,321981.154,76.759,66.84
p20,1,17224,830.77,296061.496,65.081,66.84
p20,1,17225,811.097,268287.901,53.719,66.84
p20,1,17226,957.373,241413.259,44.953,66.84
p20,1,17227,1002.994,221841.232,39.781,66.84
p20,1,17228,353.199,210143.694,65.839,5.351
p20,1,17229,428.932,173144.679,54.319,5.351
p20,1,17230,943.856,139962.79,42.851,5.351
p20,1,17231,912.115,111638.065,31.964,5.351
p35,1,17232,265.639,90908.452,24.767,5.351
p35,1,17233,527.777,80739.223,20.412,5.351
p35,1,17234,261.897,93569.38,24.811,5.351
p35,1,17235,134.811,116228.007,31.279,5.351
p35,1,17236,354.225,147806.465,42.799,5.351
p35,1,17237,49.724,179978.153,54.319,5.351
p35,1,17238,229.492,216360.979,65.839,5.351
p35,1,17239,110.009,247390.075,77.359,5.351
p35,1,17240,34.759,280496.389,88.879,5.351
p35,1,17241,294.122,316036.797,100.399,5.351
p35,1,17242,368.949,308028.875,36.21,126.116
p35,1,17243,74.164,309365.875,36.061,126.116
p35,1,17244,482.217,321440.863,40.833,126.116
p36,1,17245,1097.977,687834.971,210.21,29.026
p36,1,17246,478.596,647897.543,198.69,29.026
p36,1,17249,586.493,544352.308,163.682,29.026
p36,1,17250,1402.659,511336.13,152.162,29.026
p36,1,17251,1111.917,478920.562,140.717,29.026
p36,1,17252,602.605,445026.966,129.122,29.026
p36,1,17253,402.38,410637.357,117.602,29.026
p36,1,17254,256.466,381212.183,106.008,29.026
p36,1,17255,133.845,348878.736,94.488,29.026
p36,1,17256,310.656,309593.041,82.968,29.026
p36,1,17257,523.433,276985.422,71.448,29.026
p36,1,17258,112.423,245210.001,59.853,29.026
p36,1,17259,0.724,210411.02,48.333,29.026
p5,1,17512,296.656,693216.756,59.295,246.139
p5,1,17513,178.319,688588.185,56.82,246.139
p5,1,17514,488.191,687260.27,64.466,221.331
p5,1,17529,2.172,919542.154,231.276,3.762
p18,1,17587,70.362,364450.756,37.81,120.152
p20,1,17590,31.379,273146.807,50.074,54.723
p20,1,17591,332.622,242271.937,39.82,54.723
p20,1,17592,109.224,216373.727,31.041,54.723
p20,1,17593,411.553,199161.344,26.431,54.723
p20,1,17599,87.862,271707.03,79.065,7.818
p20,1,17600,11.707,295798.638,85.027,7.818
p20,1,17601,311.501,320651.003,96.057,7.654
p20,1,17602,225.992,345280.862,83.529,66.84
p20,1,17603,707.666,311381.565,71.934,66.84
p20,1,17604,570.019,280451.834,60.941,66.84
p20,1,17605,1000.158,248887.057,48.789,66.84
p20,1,17606,604.476,219560.65,37.321,66.84
p20,1,17607,404.432,193009.824,28.503,66.84
p20,1,17608,318.501,177263.69,23.49,66.84
p20,1,17609,174.035,163821.751,49.547,5.351
p20,1,17610,241.139,127797.599,38.027,5.351
p35,1,17611,249.346,94765.925,26.507,5.351
p35,1,17612,286.699,73615.416,15.198,5.351
p35,1,17613,100.112,51975.84,8.817,5.351
p35,1,17615,52.259,97985.497,26.507,5.351
p35,1,17616,269.259,134219.496,38.102,5.351
p35,1,17617,26.25,168491.596,49.547,5.351
p35,1,17618,237.156,204031.385,61.067,5.351
p35,1,17619,83.517,238133.05,72.587,5.351
p35,1,17620,303.777,271548.056,84.107,5.351
p35,1,17621,25.104,289438.48,29.462,126.116
p35,1,17622,438.95,275951.461,24.69,126.116
p35,1,17623,251.578,275285.554,24.541,126.116
p35,1,17624,490.605,290282.477,29.313,126.116
p36,1,17625,271.13,689730.88,214.609,29.026
p36,1,17626,56.181,660523.596,203.014,29.026
p36,1,17629,544.976,551812.566,168.454,29.026
p36,1,17630,1011.382,522564.043,157.009,29.026
p36,1,17631,574.183,489139.991,145.34,29.026
p36,1,17632,827.752,456748.338,133.82,29.026
p36,1,17633,1178.357,421713.494,122.3,29.026
p36,1,17634,696.14,387804.676,110.705,29.026
p36,1,17635,382.648,355798.121,99.185,29.026
p36,1,17636,86.655,324026.921,87.665,29.026
p36,1,17637,554.148,290783.011,76.145,29.026
p36,1,17638,426.639,255305.392,64.625,29.026
p36,1,17639,399.846,222726.657,53.105,29.026
p5,1,17890,106.388,828780.423,111.808,118.93
p5,1,17891,68.673,771804.066,76.672,246.139
p5,1,17892,416.562,735218.963,70.502,246.139
p5,1,17893,479.924,731431.634,69.257,246.139
p5,1,17894,3.138,727678.09,68.993,246.139
p5,1,17905,3.138,854875.711,230.167,3.762
p5,1,17906,3.621,823491.185,219.965,3.762
p5,1,17914,4.707,571169.416,39.231,136.744
p5,1,17915,101.802,554965.038,37.985,136.744
p17,1,17952,259.121,648384.849,115.677,100.582
p18,1,17967,214.828,325435.804,26.15,120.152
p18,1,17968,11.466,316814.065,84.771,26.127
p18,1,17970,1.69,257319.91,45.161,54.723
p18,1,17971,358.268,221684.324,33.097,54.723
p20,1,17972,148.268,190309.763,22.21,54.723
p20,1,17973,372.751,171547.759,14.815,54.723
p20,1,17974,444.924,172880.719,15.486,54.723
p20,1,17975,519.329,179484.778,44.425,15.327
p20,1,17976,37.173,187873.403,46.982,15.327
p20,1,17978,133.121,220665.306,61.328,7.818
p20,1,17979,11.466,240013.284,69.722,7.654
p20,1,17980,418.674,265485.305,77.182,7.654
p20,1,17981,50.086,289529.47,87.173,7.654
p20,1,17982,510.217,313304.74,99.664,7.654
p20,1,17983,35.0,310265.018,67.952,66.84
p20,1,17985,332.38,230272.672,44.092,66.84
p20,1,17986,517.881,198754.138,32.497,66.84
p20,1,17987,78.569,172395.688,20.977,66.84
p20,1,17988,352.354,151862.95,11.948,66.84
p20,1,17989,6.517,152453.667,11.82,66.84
p20,1,17990,109.587,124604.109,36.238,5.351
p35,1,17991,253.509,89048.282,24.867,5.351
p35,1,17992,229.492,64219.328,13.198,5.351
p35,1,17996,151.768,130691.444,36.014,5.351
p35,1,17999,114.293,235113.418,71.021,5.351
p35,1,18000,389.467,269500.043,82.914,5.351
p35,1,18001,212.535,268139.402,21.896,126.116
p35,1,18002,394.898,249606.37,13.223,126.116
p35,1,18003,155.147,249889.457,13.021,126.116
p36,1,18004,3.138,732197.361,230.826,29.026
p36,1,18006,54.914,666703.393,207.711,29.026
p36,1,18007,61.129,628357.475,196.117,29.026
p36,1,18008,90.88,593879.891,184.597,29.026
p36,1,18009,602.907,566175.901,173.077,29.026
p36,1,18010,631.812,532617.171,161.557,29.026
p36,1,18011,1128.21,501553.601,150.037,29.026
p36,1,18012,944.52,466227.487,138.517,29.026
p36,1,18013,1022.908,436638.32,126.997,29.026
p36,1,18014,988.149,416434.072,115.477,29.026
p36,1,18015,998.529,372836.916,103.957,29.026
p36,1,18016,756.485,336459.376,92.437,29.026
p36,1,18017,298.406,313883.556,80.917,29.026
p36,1,18018,223.639,264171.21,69.397,29.026
p36,1,18019,121.293,239270.404,57.877,29.026
p5,1,18269,56.664,737023.715,98.002,118.93
p5,1,18270,74.586,850582.441,111.233,118.93
p5,1,18271,13.397,787467.38,88.885,246.139
p5,1,18272,137.768,766479.952,86.655,246.139
p5,1,18273,379.691,753694.52,80.578,246.139
p5,1,18274,186.647,767781.655,80.504,246.139
p5,1,18285,12.793,841742.039,225.039,3.762
p5,1,18286,80.017,791501.879,213.559,3.762
p5,1,18294,124.974,526347.054,40.693,118.608
p7,1,18295,459.708,521246.3,25.716,136.744
p17,1,18329,57.992,600563.984,112.057,100.582
p17,1,18332,8.086,684471.376,122.194,100.582
p18,1,18336,77.483,702301.634,140.591,120.152
p18,1,18337,25.224,659480.58,129.071,120.152
p18,1,18349,26.914,274155.246,68.343,26.127
p18,1,18350,203.242,240862.136,57.223,26.127
p18,1,18351,626.079,210059.696,29.211,54.723
p18,1,18352,931.485,172841.773,17.244,54.723
p20,1,18353,825.701,140410.98,5.531,54.723
p20,1,18354,1504.582,142920.26,7.287,54.723
p20,1,18355,777.063,153412.824,32.778,15.327
p20,1,18356,707.123,150013.076,34.716,15.327
p20,1,18357,218.026,172997.176,39.422,15.327
p20,1,18358,279.639,187600.143,51.126,7.818
p20,1,18359,191.897,208064.508,59.994,7.654
p20,1,18360,188.759,238606.179,70.723,7.654
p20,1,18361,19.914,269337.88,83.161,7.654
p20,1,18362,43.328,287338.814,93.829,7.654
p20,1,18365,70.483,237826.164,41.78,66.84
p20,1,18368,236.914,132509.469,6.475,66.84
p20,1,18369,323.027,133001.826,6.835,66.84
p20,1,18370,2.897,137796.49,41.115,5.351
p35,1,18371,82.552,106988.665,29.169,5.351
p35,1,18373,4.586,71685.777,14.968,5.351
p35,1,18374,156.294,77346.162,19.442,5.351
p35,1,18375,115.742,107573.502,29.169,5.351
p35,1,18376,395.622,136840.295,40.742,5.351
p35,1,18379,16.897,243489.158,75.197,5.351
p35,1,18380,31.44,278062.873,86.866,5.351
p35,1,18381,438.95,256970.976,17.796,126.116
p35,1,18382,406.363,226820.306,6.276,126.116
p35,1,18383,691.614,225655.188,5.916,126.116
p36,1,18385,9.897,711016.437,223.929,29.026
p36,1,18386,321.82,674563.509,212.409,29.026
p36,1,18387,186.888,639511.71,200.889,29.026
p36,1,18388,163.354,608109.356,189.369,29.026
p36,1,18389,758.657,590401.438,177.849,29.026
p36,1,18390,1028.701,553004.072,166.329,29.026
p36,1,18391,1085.003,515652.037,154.809,29.026
p36,1,18392,1187.952,482699.881,143.289,29.026
p36,1,18393,1171.297,460066.318,131.769,29.026
p36,1,18394,963.227,414693.778,120.249,29.026
p36,1,18395,1245.461,386457.915,108.729,29.026
p36,1,18396,1036.124,348056.298,97.261,29.026
p36,1,18397,1094.236,315737.312,85.741,29.026
p36,1,18398,1063.098,289459.217,74.379,29.026
p36,1,18399,369.07,260624.479,63.176,29.026
p36,1,18400,352.837,226909.302,70.965,7.632
p36,1,18401,25.707,198794.864,60.447,7.632
p36,1,18402,4.948,172506.584,48.927,7.632
p36,1,18403,182.121,149518.29,43.312,7.632
p5,1,18649,20.035,841830.479,112.0,118.93
p5,1,18650,288.811,850955.278,116.71,118.93
p5,1,18651,352.354,808063.906,100.136,246.139
p5,1,18652,533.088,790156.039,97.016,246.139
p5,1,18653,341.673,800812.205,92.322,246.139
p5,1,18654,99.207,802819.156,93.002,246.139
p7,1,18674,163.354,500182.965,29.173,118.608
p7,1,18675,598.441,491745.797,11.367,136.744
p7,1,18676,16.052,470271.349,132.364,3.762
p17,1,18709,35.785,633787.167,123.866,100.582
p17,1,18711,78.931,714479.341,131.172,100.582
p18,1,18716,67.466,686906.873,136.406,120.152
p18,1,18717,154.845,621904.021,124.141,120.152
p18,1,18729,330.449,249930.08,21.961,67.092
p18,1,18730,255.983,217237.122,12.962,67.092
p18,1,18731,506.295,200501.566,40.457,26.127
p18,1,18732,393.208,165525.916,29.095,26.127
p20,1,18733,848.813,144658.933,19.938,26.127
p20,1,18734,1539.341,123379.149,24.964,15.327
p20,1,18735,749.123,112174.605,20.587,15.327
p20,1,18736,729.812,116672.395,22.972,15.327
p20,1,18737,1.69,137029.727,33.727,7.818
p20,1,18738,138.492,153422.484,42.701,7.654
p20,1,18739,228.828,188516.738,54.221,7.654
p35,1,18753,73.5,98221.794,27.01,5.351
p35,1,18754,336.001,108932.185,30.962,5.351
p35,1,18755,61.431,126132.748,35.892,5.351
p35,1,18756,572.433,156580.678,45.461,5.351
p35,1,18757,56.724,187819.864,56.928,5.351
p35,1,18760,168.483,288691.406,91.488,5.351
p35,1,18761,18.586,269828.305,22.567,126.116
p35,1,18762,51.776,256216.075,14.79,126.116
p35,1,18763,879.166,254502.889,14.641,126.116
p36,1,18764,121.414,765192.017,240.22,29.026
p36,1,18765,11.767,730979.479,228.7,29.026
p36,1,18766,428.208,686266.31,217.18,29.026
p36,1,18767,474.251,654638.221,205.66,29.026
p36,1,18768,673.812,606366.785,194.14,29.026
p36,1,18769,1093.089,592783.203,182.62,29.026
p36,1,18770,1322.944,567978.083,171.153,29.026
p36,1,18771,1253.607,540993.678,159.633,29.026
p36,1,18772,1314.314,494534.305,148.113,29.026
p36,1,18773,1219.754,473689.582,136.593,29.026
p36,1,18774,993.641,427484.632,125.073,29.026
p36,1,18775,973.003,405821.84,113.553,29.026
p36,1,18776,897.692,366676.341,102.033,29.026
p36,1,18777,885.382,335451.152,90.513,29.026
p36,1,18778,946.511,308204.862,79.52,29.026
p36,1,18779,897.632,279903.248,87.257,7.632
p36,1,18780,336.665,250292.129,76.739,7.632
p36,1,18781,276.923,215233.226,65.324,7.632
p36,1,18782,256.647,197634.605,59.603,7.632
p36,1,18783,134.75,182194.347,54.832,7.632
p5,1,19030,449.57,850585.877,129.87,118.93
p5,1,19031,589.269,869958.663,114.045,246.139
p5,1,19032,162.449,813558.757,108.517,246.139
p5,1,19033,875.546,833815.601,107.421,246.139
p5,1,19034,559.338,849485.021,105.035,246.139
p5,1,19035,0.603,855342.863,111.416,221.331
p5,1,19045,25.707,828299.353,207.917,3.762
p5,1,19046,157.138,792575.522,201.36,3.762
p7,1,19054,576.234,470700.033,18.181,118.608
p7,1,19055,370.036,467643.762,4.69,136.744
p7,1,19056,217.483,424891.673,119.949,3.762
p7,1,19060,9.414,462236.601,114.55,3.762
p17,1,19088,2.776,693159.149,137.974,100.582
p17,1,19089,7.0,689326.599,137.974,100.582
p17,1,19090,48.698,689912.713,140.738,100.582
p17,1,19091,78.569,736579.716,145.235,100.582
p18,1,19109,45.742,241778.108,19.873,67.092
p18,1,19110,109.104,196679.124,7.831,67.092
p18,1,19111,183.207,164533.455,1.139,71.338
p18,1,19112,385.725,156115.765,24.538,26.127
p20,1,19113,936.192,130823.024,12.645,26.127
p20,1,19114,353.018,97619.793,3.374,26.127
p20,1,19115,326.829,80046.934,8.852,15.327
p20,1,19116,77.724,85110.61,17.171,7.818
p20,1,19118,318.984,147483.5,39.069,7.654
p20,1,19119,97.276,185835.08,52.528,7.654
p35,1,19131,66.742,157999.393,47.253,5.351
p35,1,19132,29.086,147769.286,42.482,5.351
p35,1,19134,343.363,142267.993,42.631,5.351
p35,1,19135,144.828,155687.31,47.253,5.351
p35,1,19136,244.759,177194.675,52.605,5.351
p35,1,19137,327.553,210353.982,62.28,5.351
p35,1,19138,108.5,233847.736,73.22,5.351
p35,1,19139,31.621,267858.838,84.74,5.351
p35,1,19140,291.104,299639.607,96.26,5.351
p35,1,19141,62.638,296137.126,31.082,126.116
