region,class,bin,capacity,supply_curve_cost_per_mw
s272,8,1,472.4417,38240.1486
s272,8,2,211.3172,52038.488
s272,8,3,553.2731,57946.6305
s272,8,4,344.0402,90667.7738
s272,8,5,351.4423,116070.1675
s272,9,1,785.9096,29661.3737
s272,9,2,580.3523,45218.3525
s272,9,3,649.8568,69537.1217
s272,9,4,654.5615,99049.9326
s272,9,5,648.0983,149538.3124
s272,10,1,523.2682,32654.4033
s272,10,2,460.4223,54660.6261
s272,10,3,545.4663,73978.8368
s272,10,4,517.7969,111238.5099
s272,10,5,499.2164,197771.7022
s273,8,1,339.8086,39836.9414
s273,8,2,103.0974,63408.747
s273,8,3,181.893,80438.6181
s273,8,4,157.0839,98768.2217
s273,8,5,167.1557,162290.1711
s273,9,1,839.5784,39881.9691
s273,9,2,599.0995,71342.0152
s273,9,3,645.2113,98652.899
s273,9,4,625.3856,121426.1598
s273,9,5,659.3338,181491.696
s273,10,1,248.1147,42739.7508
s273,10,2,289.663,56908.8464
s273,10,3,260.7472,84455.1598
s273,10,4,173.5379,95968.0125
s273,10,5,314.6623,135258.7499
s274,8,1,194.9339,15635.2109
s274,8,2,137.4512,47155.9709
s274,8,3,107.3443,66714.2589
s274,8,4,143.6057,153350.3735
s274,9,1,228.3671,51953.8803
s274,9,2,209.4198,66131.4743
s274,9,3,169.9719,82855.5104
s274,9,4,171.0412,117999.9167
s274,9,5,185.1049,197577.1646
s274,10,1,76.7744,88139.4373
s274,10,2,71.6527,100884.251
s274,10,3,36.5392,169249.6462
s274,10,4,12.601,220482.3623
s274,10,5,18.148,228510.3066
s275,8,1,258.8242,110038.999
s275,8,2,207.3451,149669.1297
s275,8,3,206.6085,183847.7837
s275,8,4,228.6344,217018.8681
s275,8,5,210.9489,233429.7493
s275,9,1,5028.23,49336.3686
s275,9,2,4988.0263,77082.7365
s275,9,3,5047.2918,98652.1369
s275,9,4,5038.0668,130989.75
s275,9,5,4981.2459,203304.8894
s275,10,1,629.2455,45039.6343
s275,10,2,607.0307,61237.6701
s275,10,3,538.4634,82998.2094
s275,10,4,611.4213,120642.6889
s275,10,5,557.4001,181079.3412
s276,7,1,50.9457,121701.1888
s276,7,2,14.3837,216748.8175
s276,8,1,305.6347,70020.1347
s276,8,2,284.5941,108998.8374
s276,8,3,238.4875,127691.0288
s276,8,4,226.869,154446.359
s276,8,5,273.8434,202280.2718
s277,7,1,49.3842,129990.6135
s277,7,2,32.259,186181.8671
s277,7,3,29.42,192274.6204
s277,7,4,26.7055,195957.2745
s277,7,5,49.5312,219009.2421
s277,8,1,4393.5116,36243.4002
s277,8,2,4420.5025,67724.7616
s277,8,3,4379.2015,92985.0073
s277,8,4,4308.3075,125742.5868
s277,8,5,4374.3309,181508.4898
s277,9,1,819.3236,41753.8601
s277,9,2,859.3296,78545.5756
s277,9,3,704.9913,116843.5964
s277,9,4,561.9083,140391.93
s277,9,5,881.7211,204373.1808
s278,8,1,711.2131,57870.1373
s278,8,2,438.8947,90086.6839
s278,8,3,517.5643,112351.035
s278,8,4,458.7571,159410.9798
s278,8,5,500.9079,206128.076
s278,9,1,396.8576,49646.1005
s278,9,2,243.825,97278.8993
s278,9,3,289.6028,110395.1924
s278,9,4,287.477,127775.8342
s278,9,5,293.2928,209119.3015
s278,10,1,16.8047,217811.2291
s278,10,2,6.3559,221367.7037
s279,7,1,393.1446,19908.0742
s279,7,2,459.7387,27109.8282
s279,7,3,240.7678,43566.4462
s279,7,4,369.8305,51558.4425
s279,7,5,444.6528,73458.5553
s279,8,1,1430.8716,27545.5254
s279,8,2,1565.0334,56085.0055
s279,8,3,1267.6546,85424.5856
s279,8,4,1438.9938,105344.0857
s279,8,5,1560.0309,154717.5558
s279,9,1,1355.0818,61967.9759
s279,9,2,1218.8776,103760.9907
s279,9,3,1176.6183,129123.116
s279,9,4,1118.5416,154165.6096
s279,9,5,1197.328,203138.0558
s279,10,1,201.5648,129253.7998
s279,10,2,139.7206,166981.2814
s279,10,3,229.8522,187261.9281
s279,10,4,129.2526,209649.5748
s279,10,5,256.8846,222140.7643
s28,4,1,11.1143,287461.8959
s28,6,1,94.3112,84213.9381
s28,6,2,54.6369,116213.3148
s28,7,1,287.5302,11183.5443
s28,7,2,21.1393,226733.3336
s28,7,3,9.6454,279944.8125
s28,8,1,688.4931,24859.3293
s28,8,2,820.5117,45606.3208
s28,8,3,583.1755,79034.1779
s28,8,4,428.9495,118679.457
s28,8,5,923.8848,190131.3871
s28,9,1,1434.7841,74705.6116
s28,9,2,1448.3147,151224.5219
s28,9,3,1298.2287,195162.8423
s28,9,4,1219.5573,215320.7689
s28,9,5,1542.1061,250906.1764
s28,10,1,2740.1148,147358.0805
s28,10,2,2381.2855,199978.7813
s28,10,3,2381.5576,237518.5238
s28,10,4,2467.3114,264953.8299
s28,10,5,2432.3949,322740.7521
s280,7,1,168.0238,29178.4408
s280,7,2,147.6354,35789.0379
s280,8,1,398.9807,20529.4597
s280,8,2,235.6174,39558.763
s280,8,3,219.7619,42055.8651
s280,8,4,236.127,65487.8687
s280,8,5,322.1626,90998.081
s280,9,1,421.8689,29893.0108
s280,9,2,455.8284,34414.8682
s280,9,3,268.0008,53342.6942
s280,9,4,267.2934,110307.7875
s280,10,1,259.6103,41239.6994
s280,10,2,71.184,175162.919
s280,10,3,35.7893,205401.4142
s280,10,4,32.6675,217334.6035
s280,10,5,44.2564,225620.6893
s281,7,1,302.0344,16595.7796
s281,7,2,288.1173,30206.9966
s281,7,3,216.4083,32986.5711
s281,7,4,370.211,56301.6317
s281,8,1,608.9085,35650.9426
s281,8,2,894.8231,56464.2964
s281,8,3,657.9888,71773.3177
s281,8,4,609.1196,79829.9561
s281,8,5,931.2575,91704.5985
s281,9,1,790.1267,48964.2208
s281,9,2,323.9295,78881.1541
s281,9,3,570.5162,101834.7578
s281,9,4,513.8292,123710.2227
s281,9,5,594.3816,158563.6464
s281,10,1,381.3045,82670.0663
s281,10,2,276.3282,110537.4401
s281,10,3,286.3356,128937.4395
s281,10,4,226.7209,173088.2732
s281,10,5,308.6708,219557.5197
s282,9,1,83.905,86654.3322
s282,9,2,50.3729,123485.4336
s282,9,3,21.2491,220341.9679
s282,10,1,156.8207,103331.1499
s282,10,2,77.9284,116361.5503
s282,10,3,58.0073,119007.5693
s282,10,4,119.1733,160659.4862
s282,10,5,99.7655,230737.4996
s283,8,1,125.1644,74161.2208
s283,9,1,547.8455,1900.8909
s283,9,2,154.4958,21247.8796
s283,9,3,481.4692,30135.5542
s283,9,4,320.101,56878.5825
s283,9,5,301.3558,138016.8183
s283,10,1,238.4481,16077.7828
s283,10,2,317.5104,43817.4864
s283,10,3,207.1391,98511.7371
s283,10,4,171.7577,124555.8269
s283,10,5,223.3868,176250.2914
s284,7,1,244.9727,20753.0343
s284,8,1,195.6432,44211.6598
s284,9,1,121.6213,46478.5611
s284,9,2,158.5628,78699.5119
s284,9,3,21.0448,214530.8697
s284,10,1,269.2647,82730.9047
s284,10,2,130.6244,127812.2317
s284,10,3,153.2392,164972.7247
s284,10,4,140.5064,214595.4815
s284,10,5,141.0859,229482.7224
s285,2,1,141.2263,55021.6321
s285,6,1,129.1334,77105.1755
s285,6,2,108.0393,112221.8889
s285,6,3,75.6177,132166.4952
s285,7,1,210.0983,13399.3637
s285,7,2,144.8032,40854.3643
s285,7,3,179.3194,55218.6578
s285,7,4,156.2232,62539.1403
s285,7,5,132.3998,100634.7527
s285,8,1,341.5759,44757.4859
s285,8,2,125.4488,54788.935
s285,8,3,123.6615,64037.9116
s285,8,4,219.2329,76961.3512
s285,8,5,226.8794,139019.1601
s285,9,1,157.0776,30471.4592
s285,9,2,138.4162,56379.3193
s285,9,3,83.1872,84462.3897
s285,9,4,119.3365,145752.7063
s285,10,1,168.5611,100697.0449
s285,10,2,146.6479,112057.5389
s285,10,3,160.6517,134976.0615
s285,10,4,121.5863,156495.4344
s285,10,5,148.0021,219250.0492
s286,7,1,254.6518,89750.4201
s286,7,2,133.0469,103345.721
s286,7,3,194.1217,110376.8713
s286,7,4,106.8172,111834.6152
s286,7,5,233.4105,152085.2506
s286,8,1,1838.2641,33695.9051
s286,8,2,1888.454,65298.5804
s286,8,3,1770.0014,83844.6386
s286,8,4,1853.8074,100935.7517
s286,8,5,1816.4833,147710.3493
s286,9,1,141.2848,57190.724
s286,9,2,100.9587,97763.788
s286,9,3,51.0633,125549.8585
s286,9,4,115.1011,150890.6541
s287,7,1,45.8444,140102.7245
s287,8,1,468.6353,27819.0296
s287,8,2,501.6091,45368.0464
s287,8,3,333.9351,64070.9463
s287,8,4,366.6068,94485.321
s287,8,5,403.3539,145217.297
s287,9,1,995.1832,18713.4142
s287,9,2,1009.7778,35193.3068
s287,9,3,851.5518,48473.7212
s287,9,4,927.512,77482.1521
s287,9,5,976.5221,111717.2669
s287,10,1,159.2629,68461.4129
s287,10,2,126.9216,97410.8734
s287,10,3,12.9723,214038.5868
s288,1,1,89.5824,122465.4938
s288,2,1,28.6696,197993.0415
s288,4,1,111.9819,86650.0933
s288,4,2,48.4992,156248.6342
s288,4,3,8.5436,219385.2939
s288,4,4,20.7369,231970.7759
s288,5,1,218.7338,31870.2593
s288,5,2,57.9071,153080.4621
s288,5,3,11.8635,235022.0416
s288,5,4,27.6104,252531.7093
s288,6,1,236.0324,34382.8597
s288,6,2,223.8261,56694.9067
s288,6,3,155.8079,108875.9533
s288,6,4,109.4711,151861.0045
s288,6,5,151.4879,202960.3108
s288,7,1,511.6615,24738.7493
s288,7,2,542.0854,46423.5239
s288,7,3,501.8514,70930.6481
s288,7,4,459.5893,96396.3325
s288,7,5,439.2794,153755.5586
s288,8,1,584.9904,26015.22
s288,8,2,620.2477,47023.7088
s288,8,3,467.7179,69649.1458
s288,8,4,598.3902,95685.0978
s288,8,5,537.117,136018.6327
s288,9,1,796.8193,23190.664
s288,9,2,801.6365,39487.2282
s288,9,3,929.9444,52684.2626
s288,9,4,766.6149,76858.753
s288,9,5,811.2504,139980.3763
s288,10,1,1225.1421,25788.3968
s288,10,2,960.3943,52299.5774
s288,10,3,963.3755,78554.4124
s288,10,4,1078.8108,102445.6641
s288,10,5,998.8463,189382.9159
s289,6,1,81.7578,114010.0793
s289,8,1,62.3246,123377.4821
s289,8,2,54.529,134488.2173
s289,8,3,47.6757,192639.4065
s289,8,4,32.9027,235340.0352
s289,9,1,317.2416,69504.1463
s289,9,2,150.4121,146984.9794
s289,9,3,162.9869,186827.5957
s289,9,4,159.4121,213009.9768
s289,9,5,166.2275,228053.3421
s289,10,1,168.9175,185293.2366
s289,10,2,134.137,217103.9317
s289,10,3,126.1627,225899.1822
s289,10,4,137.2547,230458.4083
s289,10,5,138.4944,240988.568
s29,6,1,53.1431,140507.9006
s29,6,2,5.8041,241090.9746
s29,7,1,291.7655,37880.2519
s29,8,1,330.8634,18408.7149
s29,8,2,135.5026,70962.8063
s29,8,3,54.7309,112496.5854
s29,8,4,17.1842,262333.8226
s29,9,1,423.6842,9875.2364
s29,9,2,182.2529,13765.0422
s29,9,3,229.4588,39960.0419
s29,9,4,291.0047,44037.0762
s29,9,5,315.1771,105153.6099
s29,10,1,9853.1481,5855.2885
s29,10,2,9635.8185,23852.9817
s29,10,3,9549.3048,44634.7867
s29,10,4,9335.341,69142.6136
s29,10,5,9913.684,119334.9379
s290,8,1,19.7663,224280.0156
s290,9,1,269.8179,43547.6922
s290,9,2,98.6524,75513.2985
s290,9,3,125.4271,107341.5685
s290,9,4,153.5294,172966.1344
s290,9,5,142.6326,228790.7588
s290,10,1,113.0684,57667.9211
s290,10,2,93.0104,76151.869
s290,10,3,53.6153,119971.9079
s290,10,4,92.452,139440.7173
s290,10,5,70.9126,221761.4135
s291,8,1,375.5655,95106.7588
s291,8,2,336.8123,124745.7759
s291,8,3,344.0056,152842.722
s291,8,4,330.41,195958.9508
s291,8,5,332.5307,224500.0645
s291,9,1,325.6409,60821.025
s291,9,2,240.415,88034.9468
s291,9,3,204.4335,109014.358
s291,9,4,246.3556,140995.1522
s291,9,5,250.4765,207769.5227
s292,7,1,7.0582,242043.5937
s292,8,1,390.2186,78715.3505
s292,8,2,245.3797,131500.9798
s292,8,3,211.3935,159997.7215
s292,8,4,267.3354,206825.0494
s292,8,5,245.6041,232539.2328
s292,9,1,468.452,34063.1035
s292,9,2,269.3969,47936.3348
s292,9,3,373.9539,84410.1881
s292,9,4,337.8764,113105.0083
s292,9,5,353.7426,189786.0349
s292,10,1,160.8043,29491.9915
s292,10,2,88.5227,89305.4637
s292,10,3,67.2505,106666.2573
s293,7,1,133.1244,120807.9333
s293,7,2,36.8162,228449.681
s293,7,3,19.1438,229548.6035
s293,7,4,57.4069,233071.6469
s293,7,5,37.7607,237619.5568
s293,8,1,765.1923,91764.3174
s293,8,2,685.8384,130479.2668
s293,8,3,688.938,182902.8591
s293,8,4,684.8659,217411.6029
s293,8,5,697.8501,233677.4495
s294,6,1,273.9708,46833.0088
s294,6,2,56.2987,133895.0216
s294,6,3,50.2016,134883.0872
s294,6,4,41.4801,163434.3925
s294,6,5,37.9702,270404.0254
s294,7,1,802.6557,38465.5588
s294,7,2,637.181,69141.4956
s294,7,3,594.6709,123365.3533
s294,7,4,643.0897,178616.6029
s294,7,5,611.7043,239356.0109
s294,8,1,154.8989,36711.6716
s294,8,2,57.928,117362.9578
s294,8,3,48.3764,121096.5259
s294,8,4,92.1835,158780.5536
s295,7,1,49.2998,126345.1272
s295,7,2,40.4121,158168.9317
s295,8,1,206.828,19916.6163
s295,8,2,126.0594,61394.8067
s295,9,1,874.1057,32090.0674
s295,9,2,637.5876,58484.8949
s295,9,3,690.6206,84827.7326
s295,9,4,733.1658,109980.0986
s295,9,5,688.1099,172757.9858
s295,10,1,1192.5946,19118.959
s295,10,2,1059.0698,40712.5591
s295,10,3,1041.6562,54768.3307
s295,10,4,992.6892,82248.1192
s295,10,5,1079.4188,174279.038
s296,8,1,51.8042,119521.8353
s296,8,2,37.5428,172188.3472
s296,8,3,26.9108,206093.9171
s296,8,4,23.8779,215429.4755
s296,8,5,30.5329,231408.5514
s296,9,1,657.9351,31341.8311
s296,9,2,592.2076,43444.7603
s296,9,3,467.098,63703.5072
s296,9,4,596.6518,94625.7145
s296,9,5,565.1706,185767.1177
s296,10,1,340.9011,27603.4627
s296,10,2,143.5109,38768.3569
s296,10,3,162.134,43199.6842
s296,10,4,164.8437,90833.8317
s296,10,5,165.4244,126535.1514
s297,8,1,68.6441,163511.1465
s297,8,2,24.1544,211848.8691
s297,8,3,24.1559,220093.0956
s297,8,4,37.9082,225029.5731
s297,8,5,32.0123,239044.7407
s297,9,1,671.8902,58919.0779
s297,9,2,637.4262,87788.1806
s297,9,3,535.0695,102752.9976
s297,9,4,577.049,155525.7116
s297,9,5,577.6895,226622.836
s297,10,1,169.6534,37817.8847
s297,10,2,145.9081,43987.0676
s297,10,3,167.4666,53332.2565
s297,10,4,111.8184,95862.0593
s297,10,5,130.0475,105752.8513
s298,8,1,110.7108,129732.554
s298,8,2,23.3832,212913.731
s298,8,3,56.9621,222789.7117
s298,8,4,32.0738,227640.4867
s298,8,5,50.8949,233261.2715
s298,9,1,204.3689,101043.1774
s298,9,2,160.3377,163530.0657
s298,9,3,132.3903,208178.3976
s298,9,4,133.1149,227008.0658
s298,9,5,143.9293,240467.665
s298,10,1,6.3566,226442.0742
s299,8,1,19.7165,222874.3913
s299,8,2,28.2495,227283.1898
s299,8,3,19.2901,228832.9116
s299,8,4,21.6049,231222.0711
s299,8,5,24.8541,239828.098
s3,6,1,8.7815,221829.6689
s3,7,1,303.4465,8841.0252
s3,7,2,246.9869,15911.3821
s3,7,3,252.3458,20627.5601
s3,8,1,291.9626,11242.2657
s3,8,2,264.8411,19561.9435
s3,8,3,207.5176,27025.2765
s3,8,4,348.6357,36232.4146
s3,8,5,205.822,84784.5227
s3,9,1,774.3904,7993.5939
s3,9,2,410.5823,22747.2962
s3,9,3,465.4281,48715.6809
s3,9,4,509.5907,74976.8595
s3,9,5,464.1481,135485.2748
s3,10,1,1003.3963,29896.0966
s3,10,2,746.8574,50639.9673
s3,10,3,805.9514,68557.5536
s3,10,4,785.2494,90077.5074
s3,10,5,896.376,146923.7362
s30,1,1,243.4429,-5728.0848
s30,1,2,304.9759,-2045.7258
s30,1,3,343.7539,2484.5767
s30,2,1,201.8077,20198.0175
s30,3,1,291.1177,6130.9
s30,3,2,365.1012,13046.1058
s30,4,1,348.191,-1378.6611
s30,4,2,241.0907,2578.0107
s30,5,1,376.7399,-6989.9324
s30,5,2,60.8865,121858.0685
s30,6,1,255.996,2560.1705
s30,6,2,208.4551,21711.8983
s30,6,3,344.512,24886.0727
s30,6,4,122.4288,49280.626
s30,6,5,6.823,248466.4244
s30,7,1,662.2381,685.9662
s30,7,2,214.5186,16619.6974
s30,7,3,465.3941,35515.4128
s30,7,4,240.4767,50834.6163
s30,7,5,433.3825,90374.7331
s30,8,1,700.256,-463.6438
s30,8,2,746.2678,26899.104
s30,8,3,789.8418,48523.3886
s30,8,4,464.3339,99384.3971
s30,8,5,855.3048,125876.7608
s30,9,1,975.2194,14490.1324
s30,9,2,666.4264,37594.2076
s30,9,3,774.2433,52728.4472
s30,9,4,565.1906,89427.1685
s30,9,5,1123.9064,122540.2686
s30,10,1,7126.2765,-2629.1723
s30,10,2,6692.3873,7821.7765
s30,10,3,7064.4972,19477.2791
s30,10,4,6706.978,40354.5764
s30,10,5,6929.7508,108465.5103
s300,4,1,186.2221,68465.0698
s300,6,1,356.0307,11730.8992
s300,6,2,197.8176,36009.8938
s300,6,3,180.2452,47865.4445
s300,6,4,117.8518,67388.3536
s300,6,5,109.7378,95680.8736
s300,7,1,552.816,604.3611
s300,7,2,664.2906,18708.5404
s300,7,3,554.2927,45820.9137
s300,7,4,431.3391,71073.8917
s300,7,5,575.0586,102218.1982
s300,8,1,874.4965,11950.9958
s300,8,2,634.9894,28918.3013
s300,8,3,788.6582,40523.1386
s300,8,4,734.2249,53761.3026
s300,8,5,857.6266,90214.8039
s300,9,1,372.0355,55625.8448
s300,9,2,575.3418,62837.7446
s300,9,3,385.3528,75481.8627
s300,9,4,474.8322,88011.501
s300,9,5,621.1291,130854.5021
s300,10,1,562.572,38163.9482
s300,10,2,559.8564,56455.9996
s300,10,3,382.6402,76513.9882
s300,10,4,657.3388,94328.2129
s300,10,5,557.0493,163595.8579
s301,6,1,108.2672,84840.0025
s301,6,2,56.3515,120915.6838
s301,7,1,69.438,107541.0269
s301,7,2,43.5057,150889.1202
s301,7,3,37.4587,180469.1075
s301,8,1,139.0315,46006.0183
s301,8,2,73.1763,96642.7547
s301,8,3,46.5554,137228.3121
s301,8,4,24.1695,214777.611
s301,9,1,112.3438,69789.5127
s301,9,2,85.4806,87123.1484
s301,9,3,82.8202,159611.6755
s301,9,4,70.5234,179428.1042
s301,9,5,86.8417,212032.2617
s301,10,1,151.2789,96220.7022
s301,10,2,61.3782,113192.8881
s301,10,3,115.4145,134669.7076
s301,10,4,80.8529,157659.617
s301,10,5,106.5079,218639.2969
s302,6,1,56.2795,108680.6574
s302,7,1,114.4355,64314.8774
s302,7,2,105.4588,78275.3666
s302,7,3,12.5864,218050.4638
s302,7,4,12.7551,220493.4576
s302,8,1,125.7039,66229.8284
s302,8,2,75.6785,100968.6262
s302,8,3,41.4988,138429.2201
s302,8,4,67.8658,169899.1907
s302,8,5,53.8119,213802.6286
s302,9,1,56.1335,124433.557
s302,9,2,116.5073,132826.7223
s302,9,3,71.0131,173313.8287
s302,9,4,86.4354,194284.7782
s302,9,5,71.5735,215371.1337
s302,10,1,60.7743,109085.6958
s302,10,2,49.3448,127562.312
s302,10,3,8.9431,218649.5605
s302,10,4,21.4615,219620.2982
s302,10,5,20.648,223146.7111
s303,8,1,52.1007,131104.3065
s303,8,2,34.0766,171914.1408
s303,8,3,33.3872,174656.8012
s303,8,4,8.7798,225830.4473
s303,9,1,24.3712,201953.6274
s303,9,2,5.5188,214496.6948
s304,8,1,1050.2092,57395.1866
s304,8,2,930.2886,80535.8761
s304,8,3,1042.0876,104161.0661
s304,8,4,952.2957,126362.466
s304,8,5,1003.3741,188870.5996
s304,9,1,1200.8065,75136.3546
s304,9,2,1034.8442,97865.3072
s304,9,3,1129.9929,112135.5653
s304,9,4,1113.1852,134507.2353
s304,9,5,1129.7775,184213.0254
s304,10,1,333.4762,45291.5106
s304,10,2,88.8972,95482.4363
s304,10,3,133.3635,102834.3345
s304,10,4,91.3785,104156.8103
s304,10,5,151.481,128468.2095
s305,7,1,6.6009,218872.0406
s305,7,2,12.6967,229767.7709
s305,7,3,6.9384,239025.0605
s305,8,1,261.4018,113569.7991
s305,8,2,241.7451,150551.0511
s305,8,3,209.2801,190840.8134
s305,8,4,213.9013,208470.1007
s305,8,5,222.5466,224014.8328
s305,9,1,13.0642,213952.6929
s305,9,2,19.7812,223725.2676
s306,8,1,120.6551,123172.297
s306,8,2,65.3001,192129.3701
s306,8,3,61.2022,213774.0835
s306,8,4,72.3705,220373.9589
s306,8,5,76.7465,231412.4348
s306,9,1,43.2725,159079.0642
s306,9,2,6.041,219359.4146
s306,9,3,13.0649,224662.5283
s307,7,1,59.5795,162823.1755
s307,7,2,13.7468,220097.6407
s307,7,3,24.8514,224930.907
s307,7,4,17.6199,238742.3793
s307,8,1,43.8669,193268.4221
s307,8,2,6.5027,223556.0482
s307,8,3,20.0599,225843.4219
s307,8,4,21.6501,233111.5854
s308,7,1,276.1192,45328.6235
s308,7,2,117.067,61265.4374
s308,7,3,226.1163,80597.5247
s308,7,4,182.6932,124670.5181
s308,8,1,406.8707,22412.3379
s308,8,2,166.905,42159.0211
s308,8,3,345.512,45940.3517
s308,8,4,196.5831,57527.1353
s308,8,5,267.4089,75019.2993
s308,9,1,196.8866,16821.0494
s308,9,2,334.8904,31247.1706
s308,9,3,95.4485,73597.2002
s308,9,4,280.5717,81876.8816
s308,9,5,258.9132,147041.4314
s308,10,1,135.9626,50142.9563
s308,10,2,171.0392,58217.2886
s308,10,3,108.8232,84188.81
s308,10,4,82.526,88881.6132
s308,10,5,180.9133,126085.9833
s309,9,1,1745.2544,32399.7864
s309,9,2,1840.8079,73044.9129
s309,9,3,1601.817,115059.2686
s309,9,4,1625.5476,155335.5067
s309,9,5,1651.7941,228706.4227
s309,10,1,46.863,140399.3864
s31,4,1,113.2707,73848.7479
s31,5,1,272.4314,4501.9887
s31,5,2,231.9246,11519.8841
s31,6,1,241.0882,9742.8136
s31,6,2,125.3622,48334.4712
s31,6,3,93.8891,77459.0829
s31,7,1,281.6382,762.1646
s31,7,2,262.4191,6843.9441
s31,7,3,187.3834,31992.3708
s31,7,4,124.6116,41882.0125
s31,8,1,336.8908,93.6515
s31,8,2,437.5439,11143.7127
s31,8,3,363.137,23134.141
s31,8,4,431.752,65153.8968
s31,9,1,421.5527,11058.322
s31,9,2,344.5745,21518.3501
s31,9,3,393.7797,36692.0743
s31,9,4,252.2518,44268.7064
s31,9,5,552.6518,67913.1217
s31,10,1,1698.8102,9784.5865
s31,10,2,1669.2181,20113.9907
s31,10,3,1528.0659,34633.7274
s31,10,4,1612.1072,66898.1543
s31,10,5,1588.4606,137671.7427
s310,9,1,13.748,221163.2804
s310,9,2,19.2332,224059.9551
s310,9,3,17.5257,225321.3797
s310,9,4,15.2385,232115.3249
s310,9,5,17.1187,239150.2892
s311,9,1,191.9622,112119.2241
s311,9,2,172.7857,179809.3984
s311,9,3,167.8041,205687.3972
s311,9,4,152.3091,224459.8937
s311,9,5,159.0827,250294.4804
s311,10,1,135.7546,114675.7608
s311,10,2,55.2662,128570.902
s311,10,3,81.7758,167603.3313
s311,10,4,111.0637,209039.6405
s311,10,5,86.5061,241876.2333
s312,9,1,39.7701,198610.5436
s312,9,2,41.1644,220299.7931
s312,9,3,22.3087,225301.8117
s312,9,4,32.1924,238380.6612
s312,9,5,36.2255,257860.567
s312,10,1,1034.5475,21897.5863
s312,10,2,814.8693,76231.9146
s312,10,3,887.5408,128342.4076
s312,10,4,866.368,171467.0557
s312,10,5,876.0504,237002.6941
s313,9,1,496.4577,32311.5613
s313,9,2,327.2036,69996.3444
s313,9,3,265.9252,85793.3938
s313,9,4,314.9681,98176.4978
s313,9,5,344.19,191422.2256
s313,10,1,1009.6655,13823.0277
s313,10,2,647.8282,23736.443
s313,10,3,935.959,31112.927
s313,10,4,706.704,37163.9542
s313,10,5,993.934,112563.1231
s315,7,1,7.7082,216087.0704
s316,7,1,78.5016,176682.7781
s316,7,2,22.1266,219854.4519
s316,7,3,50.954,220335.0128
s316,7,4,41.3872,223875.8556
s316,7,5,38.2828,232144.3075
s316,8,1,23.4434,201904.9444
s316,8,2,18.947,211159.3083
s316,8,3,22.6252,220927.9319
s317,7,1,10.4687,211715.9224
s317,7,2,9.6034,212713.8945
s317,7,3,5.8211,213878.4686
s317,7,4,5.701,226934.1465
s317,8,1,78.0803,199549.8824
s317,8,2,48.6824,216940.1894
s317,8,3,59.2189,222591.7796
s317,8,4,47.1797,226525.4086
s317,8,5,59.5952,232219.9476
s317,9,1,11.8003,211492.7828
s317,9,2,10.0461,213046.2512
s317,9,3,5.6058,219111.7406
s317,9,4,16.0169,229004.957
s317,9,5,13.5599,236402.1412
s318,7,1,18.3071,216088.5813
s318,7,2,15.8862,218043.4967
s318,7,3,12.1405,220681.0283
s318,7,4,13.7881,225327.2165
s318,7,5,14.6369,230907.9515
s319,7,1,7.3534,215755.8661
s319,8,1,5.5744,224314.0244
s32,4,1,267.6963,19133.2245
s32,5,1,172.1981,19186.3815
s32,6,1,216.4957,16991.1663
s32,6,2,160.11,30076.0574
s32,6,3,80.1254,88439.7059
s32,7,1,416.9399,37369.0666
s32,7,2,283.1023,72029.1901
s32,7,3,387.9755,76545.4088
s32,7,4,318.5298,88528.1028
s32,8,1,217.319,40986.3742
s32,8,2,271.8599,53267.0323
s32,8,3,320.2062,77055.7206
s32,8,4,217.4196,79905.5733
s32,8,5,310.5416,98629.1701
s32,9,1,128.8502,15579.0744
s32,9,2,263.7551,35493.6216
s32,9,3,414.6291,63657.1589
s32,9,4,267.7199,87069.9753
s32,9,5,259.4394,99678.3146
s32,10,1,1822.9264,21900.1563
s32,10,2,1801.3324,42682.3098
s32,10,3,1665.4432,57974.2808
s32,10,4,1579.48,78353.3652
s32,10,5,1845.2603,127115.9184
s320,5,1,7.1184,216310.4883
s320,6,1,412.4169,15536.0677
s320,6,2,486.6034,22435.9062
s320,6,3,223.9656,27562.1535
s320,6,4,282.0338,38753.1323
s320,6,5,620.5338,76765.1022
s320,7,1,826.8885,25970.4753
s320,7,2,779.8784,45341.1453
s320,7,3,515.6294,53366.3433
s320,7,4,759.2426,90692.1002
s320,7,5,746.4417,160093.9638
s320,8,1,537.4035,92604.6042
s320,8,2,390.5097,123503.0275
s320,8,3,319.2777,141752.826
s320,8,4,510.2927,150791.2047
s320,8,5,458.8684,176678.339
s321,6,1,216.5422,4859.3114
s321,6,2,252.9562,8466.6169
s321,6,3,153.5617,44050.7095
s321,6,4,150.7924,65022.8293
s321,6,5,153.8285,91490.0807
s321,7,1,825.9298,51721.4452
s321,7,2,621.4815,87644.4507
s321,7,3,560.478,112244.8324
s321,7,4,639.9969,136338.9895
s321,7,5,754.0506,197588.9903
s321,8,1,642.425,62533.0561
s321,8,2,475.8655,105968.286
s321,8,3,623.5132,123089.5068
s321,8,4,528.235,145946.2576
s321,8,5,540.4505,193373.2942
s321,9,1,103.1958,68869.5532
s321,9,2,147.1977,81457.7158
s321,9,3,159.964,105684.8471
s321,9,4,98.1158,145592.5294
s321,9,5,113.3481,202161.3076
s322,1,1,102.2398,25611.8928
s322,1,2,189.7036,28972.8732
s322,1,3,202.4521,36411.8295
s322,1,4,148.5767,45988.5972
