region,class,bin,capacity,trans_cap_cost,dist_mi
s116,5,3,6565.665599999999,347442.19965987134,101.03390637091377
s116,5,4,6596.575199999999,380063.9590590282,110.9183900336716
s116,5,5,6607.169999999999,425489.8784438212,124.68256779118222
s116,6,1,1721.5092,277996.97524402203,79.99181157379799
s116,6,2,2048.1012,314401.50731158943,91.02248583154622
s116,6,3,1744.4484000000002,343318.7728049952,99.78449632267032
s116,6,4,1893.6504,386135.3993157145,112.75805355820556
s116,6,5,1914.6455999999998,442103.11979008024,129.71642408194745
s116,7,1,164.0736,292225.09375,84.3029661060213
s116,7,2,206.2584,333859.5625,96.9183263093146
s116,7,3,147.8412,342146.3125,99.42924105117649
s116,7,4,205.2864,346624.3125,100.78608526016899
s117,3,1,329.7024,4473.551414921599,1.3554984112190416
s117,3,2,127.5264,8265.876953125,2.50458362225321
s117,3,3,308.5128,20866.13671875,6.32249695023281
s117,3,4,203.3424,26377.876953125004,3.75053100816014
s117,3,5,268.0776,32027.255859375004,5.46230820241967
s117,4,1,3259.0674000000004,6918.754839430111,2.0964017944254514
