sc_point_gid,area_sq_km,latitude,longitude,timezone,cnty_fips,trans_gid,dist_km,trans_cap_cost_per_mw
83053,132.7104,29.89,-93.695,-6,22023,21322,27.27,106095.19
83054,132.7104,29.887,-93.571,-6,22023,70079,120.68,453291.66
83055,132.7104,29.884,-93.446,-6,22023,70079,83.42,400300.82
83056,132.7104,29.882,-93.322,-6,22023,70079,79.3,385771.06
83057,132.7104,29.879,-93.198,-6,22023,70079,39.27,149087.15
83058,132.7104,29.876,-93.074,-6,22023,70079,84.43,370317.36
83059,132.7104,29.873,-92.95,-6,22023,70079,67.01,289371.3
83060,132.7104,29.869,-92.826,-6,22023,79735,70.48,301757.96
83061,132.7104,29.866,-92.702,-6,22023,79735,49.07,233256.96
83062,132.7104,29.862,-92.579,-6,22113,79735,51.41,176199.17
83063,132.7104,29.859,-92.455,-6,22113,79728,35.82,104074.68
83064,132.7104,29.855,-92.331,-6,22113,79728,24.07,71982.36
83065,132.7104,29.851,-92.207,-6,22113,79728,17.88,56040.93
83066,132.7104,29.847,-92.083,-6,22113,79728,16.34,49914.19
83067,98.5932,29.843,-91.959,-6,22045,79728,24.16,108417.02
83068,96.0903,29.838,-91.835,-6,22045,79086,25.94,133036.7
83069,132.7104,29.834,-91.711,-6,22101,79086,25.06,76563.73
83070,132.7104,29.829,-91.587,-6,22101,79086,30.35,87703.04
83071,132.7104,29.825,-91.463,-6,22101,79094,39.06,117639.61
83072,132.7104,29.82,-91.34,-6,22099,79094,21.87,102635.09
83073,132.7104,29.815,-91.216,-6,22099,79094,17.46,70141.95
83074,132.7104,29.81,-91.092,-6,22007,79094,20.28,97292.46
83075,132.7104,29.804,-90.968,-6,22007,79066,14.03,51183.1
83076,132.7104,29.799,-90.844,-6,22057,79066,5.5,24599.13
83077,132.7104,29.794,-90.721,-6,22057,79066,10.54,40566.2
83078,132.7104,29.788,-90.597,-6,22057,72602,9.49,43376.75
83079,132.7104,29.782,-90.473,-6,22057,72602,11.51,54293.06
83080,132.7104,29.776,-90.35,-6,22089,79082,37.62,154014.35
83081,132.7104,29.77,-90.226,-6,22089,22075,20.43,161559.35
83082,132.7104,29.764,-90.102,-6,22051,22131,7.98,64686.26
83083,132.7104,29.758,-89.979,-6,22075,22131,8.17,63099.67
83084,132.7104,29.751,-89.855,-6,22075,79064,23.43,84597.48
83085,132.6861,29.745,-89.731,-6,22075,79064,32.22,113511.97
83086,65.1159,29.738,-89.608,-6,22087,73494,17.19,79466.24
83087,44.3637,29.731,-89.484,-6,22087,73494,33.78,236122.37
83139,22.6233,29.199,-83.1,-5,12075,33120,57.64,704817.94
83140,85.0986,29.186,-82.978,-5,12075,33120,50.14,256458
83141,78.2541,29.172,-82.857,-5,12075,33120,32.65,198111.63
83142,132.2649,29.158,-82.735,-5,12075,33120,8.22,43258.14
83143,132.7104,29.144,-82.613,-5,12075,33120,5.5,35720.74
83144,132.7104,29.13,-82.492,-5,12083,63413,14.21,65571.54
83145,132.7104,29.116,-82.37,-5,12083,63776,19.48,60511.81
83146,132.7104,29.101,-82.248,-5,12083,63776,9.15,36514.5
83147,132.7104,29.087,-82.127,-5,12083,63776,9.16,38551.38
83148,132.7104,29.072,-82.005,-5,12083,33082,5.5,37621.67
83149,132.7104,29.057,-81.884,-5,12083,33092,5.5,48315.58
83150,132.7104,29.042,-81.763,-5,12083,33092,5.5,37382.54
83151,132.7104,29.027,-81.641,-5,12069,33092,5.5,39768.5
83152,132.7104,29.012,-81.52,-5,12069,33092,5.5,38737.23
83153,132.7104,28.997,-81.399,-5,12069,64641,5.5,28806.31
83154,132.7104,28.981,-81.278,-5,12127,64694,5.5,31726.22
83155,132.7104,28.966,-81.157,-5,12127,64804,6.3,32251.97
83156,132.7104,28.95,-81.035,-5,12127,32836,5.5,32524.22
83157,122.2614,28.934,-80.914,-5,12127,80552,5.5,35932.7
83158,13.5351,28.918,-80.793,-5,12127,80552,17.27,513230.32
83347,72.3735,29.516,-104.336,-6,48377,13787,262.97,1309353.1
83348,131.0823,29.524,-104.213,-6,48377,13787,251.91,695801.81
83349,132.7104,29.533,-104.09,-6,48377,13787,240.3,661663.15
83350,132.7104,29.541,-103.967,-6,48377,13787,229.29,633233.57
83351,132.7104,29.55,-103.844,-6,48377,13787,221.69,608427.83
83352,132.7104,29.558,-103.72,-6,48043,13787,211.06,586105.73
83353,132.7104,29.566,-103.597,-6,48043,13787,201.97,560436.06
83354,132.7104,29.574,-103.474,-6,48043,13787,199.07,552442.91
83355,132.7104,29.582,-103.351,-6,48043,13787,191.91,539132.63
83356,132.7104,29.589,-103.228,-6,48043,13787,185.19,520879.8
83357,132.7104,29.597,-103.104,-6,48043,13787,177.53,510952.81
83358,132.7104,29.604,-102.981,-6,48043,13787,173.36,496954.32
83359,132.7104,29.612,-102.858,-6,48043,13787,167.05,484412.54
83360,93.2958,29.619,-102.735,-6,48043,13787,163.82,680478.47
83371,98.8848,29.689,-101.377,-6,48465,81362,82.84,319026.43
83372,132.7104,29.695,-101.253,-6,48465,81362,70.67,203377.42
83373,132.7104,29.7,-101.129,-6,48465,81362,58.96,171164.3
83374,132.7104,29.706,-101.006,-6,48465,81362,47.2,137342.67
83375,132.7104,29.711,-100.882,-6,48465,81362,41.07,117163.76
83376,132.7104,29.716,-100.759,-6,48465,81362,45.41,125052.44
83377,132.7104,29.721,-100.635,-6,48137,81362,50.44,140726.86
83378,132.7104,29.726,-100.511,-6,48137,81362,58.47,162765.74
83379,132.7104,29.73,-100.388,-6,48137,81362,66.54,186425.98
83380,132.7104,29.735,-100.264,-6,48137,81362,77.62,213675.66
83381,132.7104,29.739,-100.14,-6,48137,81915,77.02,211763.97
83382,132.7104,29.744,-100.016,-6,48385,81915,74.13,197091.3
83383,132.7104,29.748,-99.893,-6,48385,81915,67.23,201976.92
83384,132.7104,29.752,-99.769,-6,48385,81915,68.43,194031.51
83385,132.7104,29.756,-99.645,-6,48385,12745,62.17,205069.53
83386,132.7104,29.759,-99.521,-6,48019,81897,56.46,184410.23
83387,132.7104,29.763,-99.398,-6,48019,81897,47.15,150991.09
83388,132.7104,29.767,-99.274,-6,48019,81897,38.66,122448.97
83389,132.7104,29.77,-99.15,-6,48019,56865,35.59,109732.8
83390,132.7104,29.773,-99.026,-6,48019,56865,29.99,92170.27
83391,132.7104,29.776,-98.902,-6,48019,18138,12.8,70891.61
83392,132.7104,29.779,-98.778,-6,48259,18138,5.5,44460.73
83393,132.7104,29.782,-98.655,-6,48259,18093,5.5,39984.83
83394,132.7104,29.785,-98.531,-6,48091,18093,5.5,46147.1
83395,132.7104,29.788,-98.407,-6,48091,18093,5.5,40334.64
83396,132.7104,29.79,-98.283,-6,48091,18093,5.5,39901.65
83397,132.7104,29.792,-98.159,-6,48091,18093,5.5,49902.15
83398,132.7104,29.795,-98.035,-6,48091,52335,5.5,23822.23
83399,132.7104,29.797,-97.911,-6,48187,51963,5.5,23886.46
83400,132.7104,29.799,-97.787,-6,48055,51963,16.48,49348.87
83401,132.7104,29.8,-97.664,-6,48055,81910,10.01,41846.62
83402,132.7104,29.802,-97.54,-6,48055,81910,16.79,51632.29
83403,132.7104,29.804,-97.416,-6,48055,49811,20.49,60497.68
83404,132.7104,29.805,-97.292,-6,48149,18680,11.88,61200.15
83405,132.7104,29.806,-97.168,-6,48149,18680,7.33,45242.97
83406,132.7104,29.808,-97.044,-6,48149,18680,5.5,40361.14
83407,132.7104,29.809,-96.92,-6,48149,60223,5.5,29191.15
83408,132.7104,29.809,-96.796,-6,48149,60223,8.28,39211.11
83409,132.7104,29.81,-96.672,-6,48089,18614,10.72,55582.93
83410,132.7104,29.811,-96.548,-6,48089,17827,17.79,68361.02
83411,132.7104,29.811,-96.424,-6,48089,17827,16.96,69281.82
83412,132.7104,29.812,-96.3,-6,48015,17827,16.02,74000.97
83413,132.7104,29.812,-96.176,-6,48015,17827,14.93,66913.99
83414,132.7104,29.812,-96.052,-6,48473,17827,14.23,63387.4
83415,132.7104,29.812,-95.928,-6,48473,78934,10.7,38674.52
83416,132.7104,29.812,-95.804,-6,48201,78934,5.5,28174.8
83417,132.7104,29.812,-95.68,-6,48201,71050,6.43,29411.98
83418,132.7104,29.811,-95.556,-6,48201,71513,5.5,27904.43
83419,132.7104,29.811,-95.432,-6,48201,72865,5.5,32330.64
83420,132.7104,29.81,-95.309,-6,48201,78914,9.08,38758.93
83421,132.7104,29.809,-95.185,-6,48201,78908,5.5,30658.97
83422,106.5474,29.808,-95.061,-6,48201,76434,7.87,51273.18
83423,132.7104,29.807,-94.937,-6,48201,61340,5.5,36475.95
83424,120.5604,29.806,-94.813,-6,48071,61340,10.81,51896.05
83425,118.0575,29.805,-94.689,-6,48071,63275,9.66,96650.07
83426,132.7104,29.803,-94.565,-6,48071,63389,9.41,40410.85
83427,132.7104,29.802,-94.441,-6,48071,63389,20.96,64283.74
83428,132.7104,29.8,-94.317,-6,48245,67305,28.32,78237.35
83429,132.7104,29.798,-94.193,-6,48245,68720,22.35,66946.7
83430,132.7104,29.796,-94.069,-6,48245,68720,13.78,60643.42
83431,132.7104,29.794,-93.945,-6,48245,79023,11.46,52025.88
83432,132.7104,29.792,-93.821,-6,22023,70079,114.64,414126.7
83433,123.1038,29.79,-93.698,-6,22023,70079,103.04,409448.51
83434,100.4724,29.787,-93.574,-6,22023,70079,91.93,468597.33
83435,87.9498,29.785,-93.45,-6,22023,70079,78.78,485912.58
83436,83.0574,29.782,-93.326,-6,22023,70079,65.4,422048.49
83437,73.3374,29.779,-93.202,-6,22023,70079,53.87,422587.69
83438,101.979,29.776,-93.078,-6,22023,70079,58.2,325030.84
83439,130.8474,29.773,-92.954,-6,22023,70079,65.55,289680.41
83440,132.7104,29.769,-92.831,-6,22023,79735,70.81,271199.99
83441,132.7104,29.766,-92.707,-6,22023,79735,58.84,209471.8
83442,132.7104,29.763,-92.583,-6,22113,70626,62.99,294286.83
83443,132.7104,29.759,-92.459,-6,22113,79728,54.44,249811.4
83444,132.7104,29.755,-92.335,-6,22113,79728,34.26,101608.43
83445,103.0887,29.751,-92.212,-6,22113,79728,30.23,144699.02
83446,42.4926,29.747,-92.088,-6,22113,79728,30.07,315358.36
83447,1.4742,29.743,-91.964,-6,22113,21832,20.21,17124391.2
83448,46.8909,29.739,-91.84,-6,22045,21829,8.64,143051.72
83449,47.5632,29.734,-91.717,-6,22101,21829,6.91,166325.86
83450,99.8082,29.73,-91.593,-6,22101,71384,53.3,248827.36
83451,132.7104,29.725,-91.469,-6,22101,79094,30.63,95985.01
83452,132.7104,29.72,-91.346,-6,22101,79094,16.52,60065.4
83453,132.7104,29.715,-91.222,-6,22101,79094,5.5,44519.84
83454,132.7104,29.71,-91.098,-6,22007,79094,17.26,60391.25
83455,132.7104,29.705,-90.975,-6,22109,79066,22.85,75573.84
83456,132.7104,29.699,-90.851,-6,22109,79066,12.3,50010.89
83457,132.7104,29.694,-90.728,-6,22057,72427,5.94,30255.8
83458,132.7104,29.688,-90.604,-6,22057,79067,5.5,23638.47
83459,132.7104,29.682,-90.481,-6,22057,22018,5.5,46875.57
83460,132.7104,29.677,-90.357,-6,22057,72780,25.66,124072.58
83461,132.7104,29.671,-90.233,-6,22057,72780,25.84,202575.6
83462,132.7104,29.664,-90.11,-6,22051,73239,16.82,85439.07
83463,132.7104,29.658,-89.987,-6,22075,73239,5.5,23022.76
83464,132.7104,29.652,-89.863,-6,22075,73239,14.84,78998.78
83465,110.2491,29.645,-89.74,-6,22075,73239,26.53,131193.09
83466,16.0137,29.639,-89.616,-6,22075,73460,31.19,496609
83522,88.8408,29.059,-82.752,-5,12075,33120,7.1,65616.15
83523,132.7104,29.045,-82.63,-5,12075,63413,5.5,31490.44
83524,132.7104,29.031,-82.509,-5,12017,33118,8.67,48698.45
83525,132.7104,29.017,-82.388,-5,12083,33117,5.5,35057.64
83526,132.7104,29.002,-82.266,-5,12083,33116,5.5,39292.66
83527,132.7104,28.988,-82.145,-5,12083,33116,6.06,38768.61
83528,132.7104,28.973,-82.023,-5,12083,33082,5.5,44934.58
83529,132.7104,28.958,-81.902,-5,12083,80549,5.5,28824.78
83530,132.7104,28.943,-81.781,-5,12069,33093,8.63,43323.84
83531,132.7104,28.928,-81.66,-5,12069,33093,6.98,41483.88
83532,132.7104,28.913,-81.539,-5,12069,33093,8.29,42655.63
83533,132.7104,28.898,-81.418,-5,12069,64703,11.82,53234.97
83534,132.7104,28.882,-81.297,-5,12127,64703,5.79,31467.06
83535,132.7104,28.867,-81.176,-5,12127,80559,6.42,35181.68
83536,132.7104,28.851,-81.055,-5,12127,32836,5.62,36237.65
83537,132.7104,28.835,-80.934,-5,12127,32836,14.59,71755.11
83538,63.5931,28.819,-80.813,-5,12127,80552,20.71,93729.8
83728,73.5075,29.425,-104.202,-6,48377,13787,258.66,1287681.67
83729,132.7104,29.433,-104.079,-6,48377,13787,245.81,686278.26
83730,132.7104,29.442,-103.956,-6,48377,13787,237.99,653268.25
83731,132.7104,29.45,-103.833,-6,48377,13787,227.72,635170.77
83732,132.7104,29.458,-103.71,-6,48043,13787,219.16,612731.7
83733,132.7104,29.466,-103.587,-6,48043,13787,213.49,592814.36
83734,132.7104,29.474,-103.464,-6,48043,13787,208.23,585503.97
83735,132.7104,29.482,-103.341,-6,48043,13787,203.78,572605.91
83736,132.7104,29.49,-103.218,-6,48043,13787,211.2,597451.4
83737,132.7104,29.497,-103.095,-6,48043,13787,189.95,545810.74
83738,132.7104,29.505,-102.972,-6,48043,13787,185.09,533628.76
83739,127.7613,29.512,-102.849,-6,48043,13787,179.34,544905.55
83740,13.7943,29.519,-102.726,-6,48043,59080,89.32,1296998.72
83751,19.0917,29.589,-101.37,-6,48465,13660,30.31,363622.59
83752,127.1538,29.595,-101.246,-6,48465,81362,73.74,225982.49
83753,132.7104,29.6,-101.123,-6,48465,81362,61.95,181940.94
83754,132.7104,29.606,-100.999,-6,48465,81362,57.44,170894.6
83755,132.7104,29.611,-100.876,-6,48465,81362,29.06,82809.6
83756,132.7104,29.616,-100.752,-6,48465,81362,33.8,92002.37
83757,132.7104,29.621,-100.629,-6,48271,81362,39.69,110129.51
83758,132.7104,29.626,-100.505,-6,48137,81362,49.72,137756.1
83759,132.7104,29.63,-100.382,-6,48137,81362,61.03,167090.98
83760,132.7104,29.635,-100.258,-6,48137,81915,69.12,197963.17
83761,132.7104,29.639,-100.135,-6,48137,81915,64.42,180583.13
83762,132.7104,29.644,-100.011,-6,48385,81915,60.87,162093.59
83763,132.7104,29.648,-99.888,-6,48385,81915,55.55,164551.77
83764,132.7104,29.652,-99.764,-6,48385,81915,56.81,163727.9
83765,132.7104,29.656,-99.64,-6,48385,81915,57.93,170227.39
83766,132.7104,29.66,-99.517,-6,48019,81897,65.36,210871.51
83767,132.7104,29.663,-99.393,-6,48019,81897,56.32,179577.58
83768,132.7104,29.667,-99.27,-6,48019,81897,50.14,159408.8
83769,132.7104,29.67,-99.146,-6,48019,56865,46.09,136927.92
83770,132.7104,29.673,-99.022,-6,48019,18138,29.61,108479.48
83771,132.7104,29.676,-98.899,-6,48019,18138,19.19,80779.56
83772,132.7104,29.679,-98.775,-6,48029,18138,6.14,45650.28
83773,132.7104,29.682,-98.651,-6,48029,18138,6.78,46931.1
83774,132.7104,29.685,-98.527,-6,48029,56645,9.67,43235.83
83775,132.7104,29.688,-98.404,-6,48029,17836,6.18,49729.81
83776,132.7104,29.69,-98.28,-6,48091,17836,5.5,43831.43
83777,132.7104,29.692,-98.156,-6,48091,81898,5.5,26284
83778,132.7104,29.695,-98.033,-6,48187,53526,5.5,22483.94
83779,132.7104,29.697,-97.909,-6,48187,51963,10.36,39282.35
83780,132.7104,29.699,-97.785,-6,48187,51963,18.97,54148.32
83781,132.7104,29.7,-97.661,-6,48055,81910,22.61,68547.04
83782,132.7104,29.702,-97.538,-6,48055,81910,26.15,74953.13
83783,132.7104,29.704,-97.414,-6,48177,49811,32.11,91415.94
83784,132.7104,29.705,-97.29,-6,48177,18680,22.96,80793.94
83785,132.7104,29.706,-97.166,-6,48149,18680,18.95,71457.66
83786,132.7104,29.708,-97.043,-6,48149,60223,19.49,64233.29
83787,132.7104,29.709,-96.919,-6,48149,18614,8.38,47411.56
83788,132.7104,29.71,-96.795,-6,48089,18614,5.5,37057.15
83789,132.7104,29.71,-96.671,-6,48089,18614,5.5,43861.28
83790,132.7104,29.711,-96.547,-6,48089,18614,5.5,41262.44
83791,132.7104,29.711,-96.424,-6,48089,18614,14.95,70968.98
83792,132.7104,29.712,-96.3,-6,48089,18614,26.92,88577.8
83793,132.7104,29.712,-96.176,-6,48015,17827,27.19,90265.46
83794,132.7104,29.712,-96.052,-6,48015,78934,25.51,71033.75
83795,132.7104,29.712,-95.928,-6,48157,78934,14.61,51683.19
83796,132.7104,29.712,-95.805,-6,48157,78937,5.74,32699.01
83797,132.7104,29.712,-95.681,-6,48201,70145,6.53,27643.71
83798,132.7104,29.711,-95.557,-6,48201,72073,5.5,25635.11
83799,132.7104,29.711,-95.433,-6,48201,73203,5.5,26478.45
83800,132.7104,29.71,-95.309,-6,48201,74917,8.49,36371.69
83801,132.7104,29.709,-95.186,-6,48201,74917,5.5,28004.55
83802,107.3088,29.709,-95.062,-6,48201,77497,5.5,34917.86
83803,94.0248,29.707,-94.938,-6,48071,61106,5.5,35874.3
83804,21.7566,29.706,-94.814,-6,48071,61406,18.97,460207.53
83805,69.8139,29.705,-94.691,-6,48071,63389,12,95434.71
83806,132.7104,29.704,-94.567,-6,48071,63389,14.03,54092.55
83807,132.7104,29.702,-94.443,-6,48071,63389,24.48,72770.51
83808,132.7104,29.7,-94.319,-6,48245,63389,36.04,101053.58
83809,132.3054,29.698,-94.196,-6,48245,68720,35.36,104282.46
83810,105.0084,29.696,-94.072,-6,48245,68720,26.49,119149.41
83811,76.1319,29.694,-93.948,-6,48245,68720,26.05,150873.58
83812,51.192,29.692,-93.824,-6,48245,70151,70.41,440527.7
83813,1.6686,29.69,-93.701,-6,22023,69654,13.75,8168095.35
83819,15.9651,29.673,-92.958,-6,22023,70151,34.77,1417602.45
83820,77.3874,29.67,-92.835,-6,22023,79735,85.01,555478.4
83821,127.9962,29.666,-92.711,-6,22023,79735,73.42,291469.27
83822,132.7104,29.663,-92.587,-6,22113,79728,65.76,270745.33
83823,132.7104,29.659,-92.464,-6,22113,79728,53.28,226543.05
83824,132.7104,29.655,-92.34,-6,22113,79728,65.26,262404.66
83825,132.6051,29.651,-92.217,-6,22113,79728,49.5,193619.88
83826,44.631,29.647,-92.093,-6,22113,79728,64.72,845507.76
83827,18.4923,29.643,-91.969,-6,22045,71142,62.26,2213610.21
83828,30.5289,29.639,-91.846,-6,22045,71142,79.74,1505174.16
83829,0.5184,29.634,-91.722,-6,22045,71643,37.22,63867153.42
83830,45.7002,29.63,-91.599,-6,22101,21829,21.78,333362.73
83831,132.1272,29.625,-91.475,-6,22101,79094,33.06,133410.68
83832,132.7104,29.62,-91.352,-6,22101,79094,19.94,84893.25
83833,132.7104,29.615,-91.228,-6,22101,79094,19.12,98116.45
83834,132.7104,29.61,-91.105,-6,22109,79094,18.11,74557.75
83835,132.7104,29.605,-90.981,-6,22109,79087,31.87,108840.03
83836,132.7104,29.599,-90.858,-6,22109,79087,17.81,54911.98
83837,132.7104,29.594,-90.734,-6,22109,79088,5.5,24484.38
83838,132.7104,29.588,-90.611,-6,22109,72491,9.79,42954.59
83839,132.7104,29.583,-90.488,-6,22057,72780,5.5,23522.85
83840,132.7104,29.577,-90.364,-6,22057,72780,8.22,32681.79
83841,111.0996,29.571,-90.241,-6,22057,72780,23.42,95679.5
83842,90.3474,29.565,-90.118,-6,22051,73239,21.33,172929.92
83843,132.2406,29.558,-89.994,-6,22051,73239,16.62,88013.79
83844,131.4549,29.552,-89.871,-6,22075,73239,19.89,74204.8
83845,120.285,29.545,-89.748,-6,22075,73239,29.42,110763.55
83846,16.4511,29.539,-89.625,-6,22075,73460,16.17,524113.61
83902,13.203,28.96,-82.769,-5,12017,63372,8.26,483898.44
83903,115.2387,28.946,-82.648,-5,12017,63426,5.5,31927.66
83904,132.7104,28.932,-82.526,-5,12017,33127,5.5,39696.69
83905,132.7104,28.917,-82.405,-5,12017,63586,6.59,34951.86
83906,132.7104,28.903,-82.284,-5,12017,63883,17.42,59150.88
83907,132.7104,28.888,-82.163,-5,12119,63883,5.5,23781.68
83908,132.7104,28.874,-82.041,-5,12119,33115,5.5,34971.4
83909,132.7104,28.859,-81.92,-5,12069,64125,6.46,30738.4
83910,132.7104,28.844,-81.799,-5,12069,33093,5.5,38962.05
83911,132.7104,28.829,-81.678,-5,12069,80501,5.5,34835.69
83912,132.7104,28.814,-81.557,-5,12069,33093,5.5,36648.24
83913,132.7104,28.799,-81.436,-5,12069,33133,5.5,36273.48
83914,132.7104,28.783,-81.316,-5,12117,80484,5.5,32490.4
83915,132.7104,28.768,-81.195,-5,12117,80500,8.68,43748.85
83916,132.7104,28.752,-81.074,-5,12117,80480,17.59,81173.04
83917,132.7104,28.736,-80.953,-5,12009,32836,5.5,32767.8
83918,64.1358,28.72,-80.833,-5,12009,65059,9.07,59555.88
83919,43.7967,28.704,-80.712,-5,12009,81590,20.45,150566.53
83920,5.2326,28.688,-80.591,-5,12009,32776,16.32,2261752.53
84109,91.9674,29.334,-104.069,-6,48377,13787,255.01,1024830.81
84110,132.7104,29.342,-103.946,-6,48377,13787,249.59,689937.73
84111,132.7104,29.35,-103.823,-6,48377,13787,237.61,668082.21
84112,132.7104,29.359,-103.7,-6,48043,13787,230.03,642345.16
84113,132.7104,29.367,-103.578,-6,48043,13787,224.9,624119.91
84114,132.7104,29.375,-103.455,-6,48043,13787,219.77,620971.39
84115,132.7104,29.382,-103.332,-6,48043,13787,215.64,605880.96
84116,132.7104,29.39,-103.209,-6,48043,13787,220.98,617073.18
84117,132.7104,29.398,-103.086,-6,48043,13787,202.29,590003.07
84118,132.7104,29.405,-102.963,-6,48043,13787,195.6,573623.37
84119,100.6749,29.412,-102.84,-6,48043,13787,194.38,736853.41
84132,50.4549,29.495,-101.239,-6,48465,13828,62.28,321253.81
84133,126.6597,29.5,-101.116,-6,48465,81362,73.51,221719.51
84134,132.7104,29.506,-100.993,-6,48465,81362,69.4,212983.15
84135,132.7104,29.511,-100.87,-6,48465,81362,17.38,51866.34
84136,132.7104,29.516,-100.746,-6,48465,81362,22.5,64499.64
84137,132.7104,29.521,-100.623,-6,48271,81362,33.04,90257.18
84138,132.7104,29.526,-100.5,-6,48271,81362,44.62,117388.63
84139,132.7104,29.531,-100.376,-6,48271,81362,56.5,149471.66
84140,132.7104,29.535,-100.253,-6,48271,81915,61.22,168315.26
84141,132.7104,29.539,-100.129,-6,48271,81915,52.59,148015.52
84142,132.7104,29.544,-100.006,-6,48463,81915,48.52,129947.42
84143,132.7104,29.548,-99.883,-6,48463,81915,43.74,126844.05
84144,132.7104,29.552,-99.759,-6,48463,81915,43.35,124762.6
84145,132.7104,29.556,-99.636,-6,48463,81915,46.2,136373.88
84146,132.7104,29.56,-99.512,-6,48463,81915,50.84,140812.34
84147,132.7104,29.563,-99.389,-6,48325,81915,57.81,160552.5
84148,132.7104,29.567,-99.265,-6,48325,56747,60.2,178568.38
84149,132.7104,29.57,-99.142,-6,48325,56747,47.87,146374.25
84150,132.7104,29.573,-99.018,-6,48325,56747,38.05,121362.07
84151,132.7104,29.577,-98.895,-6,48325,56730,23.7,85834.29
84152,132.7104,29.58,-98.771,-6,48029,56730,9.87,53854.01
84153,132.7104,29.582,-98.648,-6,48029,56730,5.5,28469.17
84154,132.7104,29.585,-98.524,-6,48029,56645,6.18,35963.82
84155,132.7104,29.588,-98.401,-6,48029,56467,5.5,35909.64
84156,132.7104,29.59,-98.277,-6,48187,55724,5.5,32798.33
84157,132.7104,29.593,-98.154,-6,48187,55037,5.71,22984.84
84158,132.7104,29.595,-98.03,-6,48187,52240,5.5,23540.09
84159,132.7104,29.597,-97.906,-6,48187,52240,6.76,30385.77
84160,132.7104,29.599,-97.783,-6,48187,81899,18.55,57458.22
84161,132.7104,29.601,-97.659,-6,48177,81899,30.91,91273.95
84162,132.7104,29.602,-97.536,-6,48177,81910,38.19,108522.17
84163,132.7104,29.604,-97.412,-6,48177,81910,43.04,119667.59
84164,132.7104,29.605,-97.288,-6,48177,18680,34.8,111475.06
84165,132.7104,29.607,-97.165,-6,48285,18680,30.51,101964.87
84166,132.7104,29.608,-97.041,-6,48285,60223,28.02,86078.62
84167,132.7104,29.609,-96.918,-6,48285,18614,19.58,72616.39
84168,132.7104,29.61,-96.794,-6,48089,18614,16.59,64787.57
84169,132.7104,29.61,-96.67,-6,48089,18614,11.27,63288.95
84170,132.7104,29.611,-96.547,-6,48089,18614,5.5,41702.53
84171,132.7104,29.612,-96.423,-6,48089,18614,12,60608.22
