region,class,bin,capacity,supply_curve_cost_per_mw,sc_point_gid,dist_mi
p40,3,4,115973.2172,172899.7676,"37416,37417,37420,37421,37795,37802,38174,38183,38553,38564,38568,38933,38944,38948,39313,39324,39327,39693,39704,39707,40084,40087,40463,40835,40843,40848,41221,41598,41599",39.8986
p40,3,5,117523.2821,193216.4625,"37036,37037,37038,37039,37040,37041,37415,37422,37794,37803,38173,38184,38932,38945,38947,39312,39325,39705,40464,40467,40844,40847,41222,41223,41228,41597,41600,41601,41608",45.0355
p40,3,6,119768.0973,212515.9063,"36657,36658,36659,36660,37035,37042,37414,37423,37793,37804,38172,38185,38552,38565,38946,39326,39706,40085,40086,40465,40466,40846,41227,41602,41978,41979,41980,41981,42370,42371",49.9152
p40,3,7,117795.3577,233044.5305,"36278,36279,36655,36656,36661,36662,37034,37043,37050,37413,37424,37792,37805,38551,38931,40845,41224,41225,41226,41603,41604,41607,41982,41988,42358,42359,42360,42369,42751",55.1057
p40,3,8,120266.9659,252682.8269,"34391,34771,35151,35912,36276,36277,36280,36281,36282,36654,36663,36670,37033,37044,37048,37049,37412,37425,37791,38171,41605,41606,41983,41984,41987,42361,42362,42368,42749,42750",60.0711
p40,3,9,115960.8864,271476.3838,"35531,35896,35897,35898,35899,35900,35901,35911,36274,36275,36283,36653,36664,36669,37032,37045,37047,37411,38170,38550,41985,41986,42363,42367,42740,42741,42748,43130,43131",64.823
p40,3,10,120099.1576,291102.6186,"34390,34770,35150,35518,35519,35530,35895,35902,35910,36273,36284,36289,36290,36652,36665,36667,36668,37031,37046,37410,37790,38169,42364,42366,42742,42743,42747,43128,43129,43511",69.7853
p40,3,11,115056.1419,309512.5923,"34389,34769,35149,35515,35516,35517,35520,35521,35522,35893,35894,35903,35904,36272,36285,36288,36651,36666,37030,37409,37789,42365,42744,42746,43121,43122,43127,43509,43510",74.4401
p40,3,12,120440.8859,328757.7243,"32477,33629,34009,35136,35137,35138,35139,35140,35141,35514,35523,35529,35892,35905,35908,35909,36271,36286,36287,36650,37029,42745,43123,43124,43126,43507,43508,43889,43890,43891",79.3061
p40,3,13,116189.6285,348544.272,"32476,32858,32859,33628,34008,34388,34758,34759,34768,35134,35135,35142,35143,35148,35512,35513,35524,35525,35528,35891,35906,35907,36270,36649,43125,43502,43503,43506,43888",84.309
p40,3,14,120272.1129,368438.8955,"32474,32475,32834,32856,32857,33239,33240,33242,33243,34387,34755,34756,34757,34760,34761,34762,34767,35133,35144,35147,35511,35526,35527,35890,36269,36648,43504,43505,43886,43887",89.3392
p40,3,15,115638.055,386994.7732,"32473,32855,33237,33238,33244,33245,33627,34007,34375,34376,34377,34378,34379,34380,34381,34382,34753,34754,34763,34764,35131,35132,35145,35146,35510,35889,36268,43884,43885",94.0309
p40,3,16,116665.8696,405481.3542,"32472,32836,32853,32854,33217,33235,33236,33246,33598,33618,33619,33620,33621,33622,33623,33624,33626,33998,33999,34006,34374,34383,34386,34752,34765,34766,35130,35509,35888",98.7051
p40,3,17,118093.9844,424650.9957,"32456,32471,32837,32852,33218,33233,33234,33615,33616,33617,33625,33984,33994,33995,33996,33997,34000,34001,34002,34003,34005,34372,34373,34384,34385,34750,34751,35129,35508,35887",103.5828
p40,3,18,121728.747,455468.5155,"32076,32077,32457,32458,32469,32470,32838,32839,32850,32851,33219,33220,33231,33232,33601,33613,33614,33981,33991,33992,33993,34004,34362,34369,34370,34371,34748,34749,35127,35128,35506,35507,35886",111.344
p40,3,19,117722.8414,496297.2631,"32078,32459,32460,32467,32468,32840,32841,32848,32849,33222,33229,33230,33602,33610,33611,33612,33982,33983,33988,33989,33990,34363,34367,34368,34743,34744,34746,34747,35124,35125,35126,35505",121.7097
p40,3,20,118374.9831,547598.7513,"32461,32462,32463,32464,32465,32466,32842,32843,32844,32845,32846,32847,33223,33224,33225,33226,33227,33228,33603,33604,33605,33606,33607,33608,33609,33985,33986,33987,34364,34365,34366,34745",134.6384
p40,4,1,82070.5391,196037.1488,"36645,39311,39679,39691,39692,40072,40073,40452,40453,40454,40832,40833,40834,41213,41214,41215,41216,41594,41595,41596,41976,41977",45.9276
p40,4,2,77269.629,250448.6274,"34734,35114,35494,35495,36644,38930,39310,39690,40070,40071,40451,40831,41212,41592,41593,41974,41975,42355,42356,42357",59.6008
p40,4,3,79062.127,278070.3831,"34354,34735,35115,35496,38929,39309,39689,40450,40830,41211,41591,41972,41973,42353,42354,42735,42736,42737,42738,42739",66.4902
p40,4,4,75553.9123,299922.0673,"33974,34355,34736,35116,35497,38549,40069,40449,40829,41210,41590,41971,42352,42734,43116,43117,43118,43119,43120",72.0152
p40,4,5,80107.5195,319887.5043,"33594,33975,34356,35117,36258,36638,37018,38548,38928,39308,39688,40068,40448,41209,42351,42733,43114,43115,43498,43499",77.0633
p40,4,6,76128.7969,332000.2471,"33595,33976,34737,35498,35878,37398,37778,37788,38168,40828,41589,41970,42732,43113,43495,43496,43497,43500,43501",80.126
p40,4,7,80501.272,346688.5194,"33214,34357,35118,36639,37408,38158,38547,38927,39307,39687,40067,40447,41208,41969,42350,42731,43112,43494,43878,43879",83.8398
p40,4,8,77323.8077,357699.0182,"33215,33596,33977,34738,35879,36259,37019,37028,37399,37779,37787,38167,40827,41588,43493,43876,43877,43880,43881",86.6237
p40,4,9,77423.0656,369970.4012,"34358,35119,35499,37407,38159,38546,38926,39306,39686,40066,41207,41968,42349,42730,43111,43492,43875,43882,43883",89.7264
p40,4,10,81861.732,382168.7583,"32835,33216,33597,33978,34739,35880,36260,36640,37020,37027,37400,38166,38539,40446,40826,41587,42729,43110,43873,43874",92.8107
p40,4,11,76071.8196,394707.0425,"32454,34359,35120,35500,36647,37406,37780,37786,38160,38919,38925,39299,39305,39685,41206,41967,42348,43491,43872",95.9809
p40,4,12,80083.8823,407965.43,"32074,32455,33979,34740,36261,36267,36641,37021,37026,37401,38165,38540,38545,40065,40445,41586,42347,42728,43109,43490",99.3332
p40,4,13,79299.7443,421097.829,"33599,34360,35121,35501,35881,36646,37405,37781,37785,38161,38920,39300,39304,40825,41205,41966,42727,43108,43489,43871",102.6536
p40,4,14,75421.2556,433259.1996,"32075,33980,34741,36262,36266,36642,37022,37025,38164,38541,38544,38924,39684,40059,40064,40444,41585,42346,43870",105.7285
p40,4,15,80995.1238,445653.5588,"33600,34361,35502,35882,37402,37404,37782,37784,38162,38921,39301,39680,40439,40824,41204,41965,42726,43107,43488,43869",108.8624
p40,4,16,76396.6497,460062.3718,"34742,35122,36265,36643,37024,38163,38542,38543,38923,39303,39681,39683,40060,40063,40443,41584,42345,43487,43868",112.5055
p40,4,17,80403.9876,471919.7312,"35123,35503,35883,35885,36263,37023,37403,37783,38922,39302,40061,40440,40819,40823,41198,41203,41964,42344,42725,43106",115.5036
p40,4,18,76192.8215,488616.844,"36264,39682,40062,40441,40442,40820,40822,41199,41578,41583,41963,43105,43478,43479,43480,43481,43482,43486,43867",119.7253
p40,4,19,81273.7433,508073.9898,"35504,35884,40821,41200,41202,41579,41582,41958,42343,42724,43098,43099,43100,43101,43102,43104,43483,43484,43485,43866",124.6449
p40,4,20,78458.5899,539693.73,"41201,41580,41581,41959,41960,41961,41962,42338,42339,42340,42341,42342,42718,42719,42720,42721,42722,42723,43103",132.6397
p41,3,1,24795.2044,31655.7197,"38954,39333,39334,39712,39713,39715,40092,40093,40850,41230,43137",5.8908
p41,3,2,21631.4246,60858.163,"39332,39711,39714,40094,40472,40473",11.5697
p41,3,3,25344.1255,77502.9953,"38952,38953,39331,40091,40095,40471,40474",15.7782
p41,3,4,27886.0453,95105.6498,"38951,39710,40090,40475,40852,40853,40854",20.2289
p41,3,5,23837.372,106719.8489,"38572,38573,38574,39330,40470,40851",23.1655
p41,3,6,26926.6724,119564.4446,"38571,38950,39709,40089,40855,41232,41233",26.4131
p41,3,7,23682.1393,130775.1291,"38193,38570,39329,40469,41231,41234",29.2477
p41,3,8,24787.4828,141514.0088,"38191,38192,38194,38949,40849,41235,41613",31.9629
p41,3,9,27551.4977,156980.2123,"37813,38190,38569,41611,41612,41614,41615",35.8734
p41,3,10,23855.1842,170321.3752,"37811,37812,38189,41229,41610,41993",39.2467
p41,3,11,23811.1589,183429.2506,"37810,41609,41991,41992,41994,41995",42.5609
p41,3,12,27992.2309,195378.8057,"37431,37432,37433,37809,38188,41990,41996",45.5822
p41,3,13,23313.3497,206473.7006,"37430,38567,41989,42372,42373,42374",48.3875
p41,3,14,24334.774,217772.6887,"37052,37053,37429,37808,38187,42375",51.2444
p41,3,15,28012.2363,231251.6971,"37051,37428,37807,38566,42376,42752,42753",54.6524
p41,3,16,23999.0604,244478.5197,"36672,36673,38186,42754,42755,42756",57.9967
p41,3,17,24842.3731,257371.9612,"36292,36671,37427,37806,43132,43133",61.2568
p41,3,18,24615.2961,275697.684,"36291,37426,43134,43135,43136,43513",65.8903
p41,3,19,24477.681,303534.8998,"43512,43514,43515,43516,43517,43893",72.9287
p41,3,20,28141.4085,331117.3205,"43518,43892,43894,43895,43896,43897,43898",79.9027
p42,2,1,40049.4688,45632.5832,"8928,9313,9316,9317,9318,9319,10078,10079,10084,10458,10461,10466,10470,10472,10838,10842,10844,10847,10849,10851,11218,11222,11227,11595,11598,11608,11989,12742,13118,13119,13122,13126,13131,14254,14255,14256,14262,14634,14635,14636,14637,14642,15014,15015,15016",8.2242
p42,2,2,38796.9107,77672.2627,"11223,11979,12358,12359,12370,12371,12739,13874,13875,13876,13877,14253,14257,14633,15013,15017,15394,15395,15396",15.8752
p42,2,3,44028.9662,100411.4204,"9321,13494,13495,13496,13497,13873,13878,14258,14632,14638,15018,15393,15397,15775,15776",21.589
p42,2,4,40262.7956,118272.8659,"10085,13115,13116,13493,13498,13872,14252,14259,14639,15012,15019,15398,15774,15777",26.0983
p42,2,5,41450.1696,133475.0843,"13114,13117,13492,13879,14251,14631,15392,15399,15773,15778,16154,16155,16156",29.9304
p42,2,6,38222.5825,146645.9456,"12735,13113,13499,13871,14260,14640,15011,15020,15391,15772,16153,16157",33.2605
p42,2,7,41323.8384,159451.9952,"12733,12734,12736,12737,13112,13491,13880,15779,16152,16158,16534,16535,16536",36.4984
p42,2,8,42341.2765,171723.1853,"13111,13500,13870,14250,14261,14630,14641,15010,15390,15771,16159,16533,16537",39.6011
p42,2,9,40879.461,183581.7745,"12354,12355,12356,12357,12732,13490,13881,15021,16151,16532,16538,16915,16916",42.5995
p42,2,10,42031.5168,197116.8168,"12352,12353,12731,13110,13501,13869,14249,15770,16539,16913,16914,16917,16918",46.0217
p42,2,11,38943.234,211487.7463,"11973,11974,11975,11976,11977,12730,13489,13882,15022,16150,16531,16912,16919,17295",49.6553
p42,2,12,41070.1048,225751.3496,"11596,11972,11978,12351,12741,13109,13502,14263,15023,16530,16911,17293,17294,17296,17297,17298",53.2617
p42,2,13,41646.9435,242351.5911,"11593,11594,11597,11971,12350,12729,13108,13503,13883,16910,17292,17299,17675,17676",57.459
p42,2,14,40850.9307,257564.4057,"11215,11216,11592,11970,12349,12728,13123,13884,17291,17672,17673,17674,17677,17678",61.3054
p42,2,15,39196.3329,275252.472,"11212,11213,11214,11217,11590,11591,11969,12348,13124,13504,17290,17671,17679,18053",65.7777
p42,2,16,42901.8037,299387.6471,"10832,10833,10834,10835,10836,10837,11210,11211,11589,11968,13125,13505,17670,18050,18051,18052",71.8801
p42,2,17,41768.2965,328595.5241,"9312,10451,10452,10453,10454,10455,10456,10457,10465,10829,10830,10831,10848,11208,11209,11588,13506",79.4107
p42,2,18,40632.9042,360971.0566,"9695,9696,10071,10072,10073,10074,10075,10076,10077,10449,10450,10462,10467,10828,10843",87.4848
p42,2,19,41402.3114,392729.1293,"9314,9315,9690,9691,9692,9693,9694,9697,9698,9699,9700,9702,10068,10069,10070,10081,10082,10448,10463,10464",95.5164
p42,2,20,41226.7708,464668.0837,"9308,9309,9310,9311,9320,9688,9689,9701,10083,10471,10850,10852,11228,11229,11230,11231,11232,11609,11610,11611,11612,11990,11991,11992,12751,12752,13132",113.7028
p43,2,1,106534.1495,21554.0045,"12373,12380,12753,12761,13135,13136,13148,13886,13890,13892,14270,14273,14287,14644,14645,14648,14662,14666,15028,15029,15034,15415,15785,16167,16171,16172,16930,16931,16933,16935,17309,17310,17313,17316,17318,17320,17697,17698,18075,18822,19217,19589,19593,19969,21874,22629,22634,23008,23009,23014,23387,23388,23389,23390,23391,23392,23393,23770,23771,23772,23773,24150,24151,24152,24153,24154,24530,24531,24533,24534,24535,24910,24911,24913,24914,25290,25291,25292,25293,25294,25670,25671,25672,25675,26056,26430,26437,26810,27198,27568,27580,28723,28725",4.1094
p43,2,2,106100.4029,100042.9165,"12391,12758,12763,13143,13516,13519,13526,14647,15414,15786,15797,15800,16163,16173,16176,16177,16183,16553,16557,16562,16932,16937,16941,17311,17695,19209,19597,20357,22630,22631,22632,22633,23010,23011,23012,23013,23394,23395,23768,23769,23774,23775,24148,24149,24155,24528,24529,24909,25673,26438,26818,27199,27569,27570,27571,27572,27952,27962,28332,28333,28712,28713,28718,29099,29100,29101",22.1014
p43,2,3,105533.0453,144638.4431,"11616,11997,12005,12393,13888,15400,16175,19212,21110,21115,21871,21872,22249,22250,22251,22252,22253,22254,22628,22635,23007,23015,23767,24147,24527,24907,24908,24915,25288,25289,27188,27189,27190,27191,27192,27573,27953,27954,28334,28714",32.8874
p43,2,4,106086.6892,171818.6283,"12379,12394,15780,18072,21869,21870,21873,22247,22248,22627,23006,23386,23753,23766,24146,24526,24906,25287,25295,25668,25669,25674,26051,26052,26808,26809,26811,26812,27193,27574,27955,28335,28715",39.7196
p43,2,5,104365.68,194020.7342,"13137,15026,15401,15781,16160,19970,21489,21490,21491,21492,21493,21867,21868,22246,22626,23005,23385,23765,24145,24525,25286,25667,26049,26050,26053,26054,26428,26429,26431,26813,27194,27575,28336,28716",45.2894
p43,2,6,108304.0391,214585.2898,"15402,15782,16161,16540,21111,21112,21113,21488,21494,21866,22625,23384,23764,24144,24900,24905,25285,25666,26047,26048,26055,26426,26427,26432,26433,26434,26814,27195,27197,27576,27956",50.4933
p43,2,7,106656.0562,235187.9462,"15403,16162,16541,16920,20730,20731,20732,21108,21109,21114,21486,21487,21865,22245,22624,23004,24520,24524,24901,24904,25665,26044,26046,26424,26425,26435,26815,27196,27577,27957,28337,28717",55.6477
p43,2,8,105340.4056,256441.7802,"15024,15404,15783,16542,16921,17300,19205,20349,20728,20729,20733,20734,20735,20736,21106,21107,21485,21864,22244,22623,23003,23383,23763,24140,24143,24521,24523,24902,24903,26045,26436,26816,26817,27958,28338",61.1022
p43,2,9,108164.934,277326.2171,"16543,16922,17301,17680,18054,18055,18056,18057,20350,20351,20352,20353,20354,20727,21105,21484,22243,23002,23382,23754,23755,23756,23757,23758,23759,23762,24141,24142,24522,27578,27579,28339,28719",66.302
p43,2,10,106370.3349,298159.0728,"13885,15025,15405,16544,16923,17302,17681,18058,18059,18060,18434,18435,18436,18437,18451,19971,19972,19973,20347,20348,20355,20356,20725,20726,21104,21483,21863,22242,22622,23375,23376,23377,23378,23760,23761,27959,27960,27961,28343",71.5905
p43,2,11,106272.0478,317572.5619,"14646,15406,16545,16924,17303,17682,18061,18431,18432,18433,18438,18439,19591,19967,19968,19974,19975,20345,20346,20724,21103,21482,21862,22241,22621,23001,23372,23373,23374,23379,23380,23381,28340,28341,28342,28720,28722",76.478
p43,2,12,105717.0157,337257.7941,"15027,16925,17304,17683,18062,18430,18440,18441,18446,18812,18813,18814,18815,18816,18817,18818,19588,19590,19592,19594,19595,19966,19976,19977,20344,20723,21102,21861,22620,22993,22994,22995,22996,22997,22998,22999,23000,28721",81.4942
p43,2,13,106904.3928,358712.4299,"12392,15407,15787,15796,16546,16926,17305,17684,18063,18442,18810,18811,18819,18820,19193,19194,19195,19196,19197,19210,19211,19213,19214,19586,19587,19596,19965,20343,20722,21481,21860,22240,22614,22615,22616,22617,22618,22619,22991,22992",86.9016
p43,2,14,107472.6073,379842.5698,"14268,15408,15788,16547,16927,17306,17685,17694,18064,18443,18821,18830,18831,18832,18833,19191,19192,19198,19199,19200,19206,19207,19208,19215,19216,19574,19575,19576,19585,19963,19964,20342,20721,21101,21480,22235,22236,22237,22238,22239,22612,22613",92.2413
p43,2,15,104950.2192,398933.0984,"13889,14269,14649,15409,16168,16548,17307,17686,18065,18444,18823,18827,18828,18829,18834,18835,18836,19201,19202,19571,19572,19573,19577,19578,19579,19583,19584,19962,20341,20720,21100,21479,21859,22232,22233,22234,22610,22611",97.0494
p43,2,16,104515.1727,417974.7366,"13509,15789,16169,16928,17687,18066,18445,18448,18449,18450,18452,18453,18454,18824,18825,18826,18837,19203,19204,19580,19581,19582,19953,19954,19955,19956,19957,19958,19961,20340,21099,21853,21854,21855,21856,21857,21858,22231",101.864
p43,2,17,109187.2404,438960.6052,"13152,13510,14650,15030,15410,15790,16170,16549,16929,17308,17688,17689,18067,18069,18070,18071,18073,18074,18447,18455,18456,18457,19951,19952,19959,19960,20333,20334,20335,20336,20337,20338,20339,20719,21098,21474,21475,21476,21477,21478,21851,21852,22230",107.1788
p43,2,18,105877.997,471452.6499,"13134,13139,13512,14651,14652,15031,15032,15411,15412,15791,15792,16550,16551,16554,16934,17690,17691,17693,17696,18068,18076,18077,20331,20332,20711,20712,20713,20714,20715,20716,20717,20718,21092,21093,21094,21095,21096,21097,21471,21472,21473,21850",115.4336
p43,2,19,106787.1359,575752.7357,"11996,12372,12376,12756,12759,12770,12772,12773,13133,13149,13150,13513,13514,13515,13517,13529,13530,13893,13894,13895,13896,13897,13908,14274,14275,14276,14277,14653,14654,14655,14656,14657,15033,15035,15036,15037,15413,15416,15417,15793,15794,15795,15803,16174,16181,16182,16552,16555,16556,16558,16559,16560,16561,16936,16938,16939,16940,17314,17315,17317,17319,21091",141.8453
p43,2,20,107106.5021,691224.6856,"12006,12377,12378,12386,12387,12388,12389,12390,12757,12760,12762,12769,13138,13140,13141,13142,13518,13520,13521,13522,13523,13524,13525,13527,13528,13898,13899,13900,13901,13902,13903,13904,13905,13906,13907,14278,14279,14280,14281,14282,14283,14284,14285,14286,14658,14659,14660,14661,14663,14664,14665,15038,15039,15040,15041,15042,15043,15044,15045,15418,15419,15420,15421,15422,15423,15424,15801,15802",170.9694
p44,2,1,15164.8299,58585.3605,"25277,26416,26417,26798",11.8972
p44,2,2,16165.2337,89607.7638,"26415,26418,26799,27179",18.8388
p44,2,3,14173.8906,104095.154,"24134,26036,26037,26419",22.5019
p44,2,4,15946.953,114975.4451,"26035,26038,27180,27560",25.2529
p44,2,5,11649.5858,125273.5969,"26034,26039,26800",27.8567
p44,2,6,15467.169,133500.5772,"25655,25656,25657,26420",29.9368
p44,2,7,15698.121,145523.4996,"25658,26040,26801,27181",32.9767
p44,2,8,14980.3884,154696.3973,"25276,25654,25659,26421",35.296
p44,2,9,15443.1902,166454.1481,"25275,25278,25653,25660",38.2689
p44,2,10,12053.8393,174253.5119,"25274,25279,26041",40.2409
p44,2,11,15395.7358,187155.3921,"24896,24897,25661,26422",43.503
p44,2,12,15723.8051,191500.1395,"24895,24898,25273,25280",44.6016
p44,2,13,15664.1891,200961.1646,"24894,24899,25272,26042",46.9937
p44,2,14,12188.1616,210025.4806,"25281,25662,26423",49.2856
p44,2,15,14693.6223,216373.5514,"24515,24516,24517,24893",50.8906
p44,2,16,15538.8482,223969.629,"24514,24518,24892,26043",52.8112
p44,2,17,15771.4153,232382.0183,"24513,24519,25282,25663",54.9382
p44,2,18,15272.7872,245914.6575,"24135,24136,24137,25284",58.3599
p44,2,19,11512.7563,250182.5456,"24138,24512,25283",59.439
p44,2,20,17985.7453,268603.3168,"23752,24132,24133,24139,25664",64.0965
p44,3,1,15813.8719,36128.1704,"27176,27177,27556,27557",5.3169
p44,3,2,14996.2154,53511.2137,"26796,26797,27175,27178",9.7121
p44,3,3,11692.9888,64541.2431,"26795,27555,27558",12.5009
p44,3,4,14889.1474,75783.6088,"27174,27935,27936,27937",15.3435
p44,3,5,11958.5575,90023.4427,"26794,27554,27559",18.9439
p44,3,6,15498.4386,100013.0081,"27934,28315,28316,28317",21.4697
p44,3,7,11513.1869,110901.9607,"26414,27173,27553",24.2229
p44,3,8,12030.234,120639.2677,"26793,28314,28696",26.6849
p44,3,9,16166.6151,127469.2745,"26413,27933,28695,28697",28.4118
p44,3,10,12080.459,141402.0621,"27172,27552,28313",31.9346
p44,3,11,11869.0218,144523.4956,"26033,26792,28694",32.7239
p44,3,12,15837.4255,152454.1466,"26412,27932,29076,29077",34.7291
p44,3,13,12370.115,160692.7571,"28312,28693,29075",36.8121
p44,3,14,16083.2978,174385.9832,"26032,28692,29074,29456",40.2744
p44,3,15,12347.1109,183020.0966,"29073,29455,29457",42.4574
p44,3,16,12173.1409,193475.8768,"25652,29072,29454",45.1011
p44,3,17,12040.8741,208303.9396,"29453,29836,29837",48.8503
p44,3,18,16095.6585,221563.7236,"29452,29833,29834,29835",52.2029
p44,3,19,11852.8194,238433.3649,"30215,30216,30217",56.4683
p44,3,20,16499.3113,254994.7343,"29832,30212,30213,30214",60.6557
p45,2,1,4038.2687,178659.4219,30613,41.3549
p45,2,2,3985.2856,196665.25,30614,45.9075
p45,3,1,87634.3706,34947.0108,"31737,34392,34398,34399,34400,34401,34778,34779,34780,34781,35152,35158,35159,35160,35161,35536,35539,35540,35916,35920,36679,36680,39335",6.1587
p45,3,2,82940.4347,93281.2495,"33640,34018,34019,34020,34021,34022,34397,34402,34777,34782,35157,35162,35537,35538,35541,35542,35913,35918,35919,35921,38955",19.7676
p45,3,3,87094.999,117527.5636,"33638,33639,33641,34017,34396,34403,34776,34783,35156,35163,35543,35917,35922,36299,36300,36301,38575,38956,39336,39716,40096,40476",25.8981
p45,3,4,81046.7024,137002.3005,"33258,33259,33260,33261,33637,33642,34016,34023,34404,34784,35164,35923,36298,36302,38576,39337,39717,40097,40477,40856",30.8222
p45,3,5,85591.5947,152181.1055,"30608,30609,30610,30611,33257,33262,33636,33643,34024,34395,34775,35155,35535,36297,36303,36678,36681,38195,38957,40857,41236",34.66
p45,3,6,84656.5897,165790.9564,"30607,30612,32879,32880,32881,33263,33644,34015,34405,34785,35165,35915,36296,36677,36682,37814,38196,38577,39338,39718,40098",38.1012
p45,3,7,84920.7592,176086.1933,"30989,30990,32878,32882,32894,33256,33274,33635,33654,34025,34394,34774,35154,36683,37059,37060,37815,38958,40478,41237,41616",40.7043
p45,3,8,85404.6682,185229.2315,"30606,30988,30991,30992,32514,32877,32883,33264,33645,34014,34034,35534,36295,36676,37058,37061,37062,37816,38197,38578,40858",43.016
p45,3,9,84343.2487,194714.7607,"30987,32134,32498,32499,32500,32501,32876,33255,33634,34406,34786,35166,35914,37057,37434,39339,39719,40099,40479,41238,41617",45.4143
p45,3,10,84486.4568,204453.3892,"30605,30986,30993,31369,31370,32497,32502,32884,32893,33273,33653,34026,34773,35153,36675,37435,37439,37440,37817,38198,38959",47.8767
p45,3,11,85356.83,211087.97,"31368,31371,31754,32503,32513,32875,33254,33265,33646,34013,34033,34393,35533,36294,37056,37436,37438,37441,38579,40859,41618",49.5542
p45,3,12,84098.3493,220777.5598,"30604,30985,30994,31367,31372,32119,32120,32121,32133,32496,34787,35167,36674,37054,37055,37437,37442,39340,39720,40100,41239",52.0041
p45,3,13,88868.9559,229399.7382,"31366,31373,31749,31750,31753,32117,32118,32122,32504,32885,32892,33266,33272,33633,33652,34027,34407,34772,36293,37818,38199,38960,40480",54.1842
p45,3,14,82607.5008,238623.1541,"30603,30984,31748,31751,31752,32116,32123,32495,32512,32874,33253,33647,34012,34032,37819,37820,37821,37822,38580,40860,41619",56.5163
p45,3,15,83161.9572,249676.4621,"31365,31738,31739,31740,31741,31747,32124,32132,32494,32505,32886,33267,33632,34408,34788,35168,38200,39721,40101,40481,41240",59.311
p45,3,16,88322.2407,261467.7865,"30596,30983,31364,31742,31743,31746,32115,32128,32129,32130,32131,32506,32511,32873,32891,33252,33271,33651,34028,38201,40861,41620",62.2924
p45,3,17,84693.2877,271401.4982,"30594,30595,30597,30598,30599,30602,31359,31360,31736,31744,31745,32114,32125,32127,32493,32887,33631,33648,34031,38202,41241",64.804
p45,3,18,82594.2454,283844.8931,"30593,30600,30982,31357,31358,31361,31362,31363,31735,32126,32507,32872,32890,33251,33268,33270,33650,34029,38203,40862,41621",67.9502
p45,3,19,83787.2098,295668.8093,"30592,30601,30974,30975,30976,30977,30978,30979,30980,31356,31734,32113,32492,32508,32509,32510,32871,32888,33649,34030,41242",70.9398
p45,3,20,88815.9572,325815.6896,"30591,30971,30972,30973,30981,31351,31352,31353,31354,31355,31732,31733,32112,32889,33269,40863,40864,41243,41244,41622,41623,41624",78.5622
p46,2,1,54245.2491,53112.7153,"16566,16567,16944,17699,17700,17705,17707,19605,20365,21131,23029,23781,23782,23783,23784,23789,24161,24162,24163,24164,24541,24542,24543,24544,24922,24923,26819,27581",9.769
p46,2,2,55860.2664,89069.6505,"19218,19985,20746,23401,23402,23403,23404,23780,23785,24160,24165,24540,24545,24921,24924,24925,25302,25303,25304",18.8184
p46,2,3,59316.4112,113040.4009,"17323,19608,21508,23021,23022,23023,23024,23400,23405,23779,23786,24159,24166,24539,24546,24920,25300,25301,25305",24.8009
p46,2,4,54678.7192,131600.057,"22641,22642,22643,22644,23020,23025,23399,23406,24167,24919,24926,25306,25681,25682,25683,25684,26820",29.4563
p46,2,5,58870.1338,147272.8599,"22645,23019,23026,23776,23778,23787,24156,24158,24538,24547,24927,25299,25680,25685,26062,26063",33.419
p46,2,6,54279.2888,158880.5544,"21128,22262,22263,22264,22640,23016,23396,23398,23407,24536,24918,25307,25679,25686,26061,26064",36.3539
p46,2,7,60388.4284,170798.0928,"22255,22261,22636,22639,22646,23018,23027,23788,24157,24168,24537,24548,24916,25298,26060,26065,29107",39.3672
p46,2,8,56007.026,181132.6,"22260,22265,22647,23397,23408,23410,23777,24917,24928,25308,25678,25687,26059,26441,26442,26443,26444",42.0678
p46,2,9,57025.5558,192243.7021,"21875,21881,21882,21883,21884,22256,22259,22266,22638,23017,23028,24169,25296,25297,26440,26445,28727",44.7896
p46,2,10,54079.9717,204614.1655,"19227,21880,21885,22258,22267,22637,22648,24549,24929,25676,25677,25688,26058,26439,26822,26823,29106",47.9173
p46,2,11,57500.1839,216916.9708,"21495,21501,21502,21503,21504,21876,21879,21886,22257,25309,26057,26068,26821,26824,26825,28344,28347,28726",51.0754
p46,2,12,60059.4005,231784.2725,"21496,21500,21505,21506,21877,21878,21887,22268,22649,23790,24170,24550,24930,25689,27202,27203,27204,28346",54.7871
p46,2,13,55207.2203,247216.8986,"21116,21121,21122,21123,21124,21497,21499,21507,21888,22269,24171,24551,25310,25690,26069,27201,27205,27967",58.8128
p46,2,14,58666.6144,261418.0422,"19992,21119,21120,21125,21126,21498,21889,22650,23031,23411,23791,24931,25311,26070,26449,27582,27583,27584,27966,28345",62.3062
p46,2,15,55771.7972,278751.4538,"20740,20741,20742,20743,20744,20745,20748,21117,21118,21127,21509,21890,22270,22651,23792,25691,26450,27585,27586,27965",66.6624
p46,2,16,56131.5815,301377.8949,"20360,20361,20362,20363,20364,20737,20738,20739,20747,21129,21510,21891,22271,22272,22652,23032,23412,26071,26451,27963,27964",72.3833
p46,2,17,57454.9406,346208.3498,"19599,19600,19601,19602,19603,19604,19978,19979,19980,19981,19982,19983,19984,19988,20358,20359,20368,20369,20370,20749,20750,21130,21511,21512,21892",83.7184
p46,2,18,55944.8156,405540.4224,"18839,18840,18841,18842,18843,18844,18845,18846,18851,19219,19220,19221,19222,19223,19225,19226,19228,19231,19232,19598,19609,19610,19611,19612,19989,19990,19991,20371,20372",98.761
