region,class,bin,capacity,supply_curve_cost_per_mw,sc_point_gid,dist_mi
p86,4,7,1450.1823,30290.5009,"71282,71289,71291,72424,72428,72431,72810,73187,73189,73563,73567,73568",5.8536
p86,4,8,2417.6234,36451.7072,"71279,71661,71665,72050,72419,72421,72429,72804,72811,73182,73572",6.7213
p86,4,9,1075.0185,46809.9574,"71285,71287,71663,71666,72043,72430",10.4406
p86,4,10,2366.2453,60449.0546,"71667,72049,72803,73184,73947",12.7467
p86,4,11,1605.3299,73516.3691,"72423,73565",14.7702
p86,4,12,2121.8793,78148.8127,"71657,71668,71669,72418,73183,73564",17.1909
p86,4,13,1827.5912,100796.9369,"72041,72422,72802,73948,74328",22.5868
p86,4,14,2254.7612,124762.3965,"71284,72801",27.7274
p86,4,15,2257.0627,131534.009,"71283,71286",29.4396
p86,4,16,1777.6527,168653.439,"71290,71660",39.5876
p86,4,17,1664.5366,180868.25,72799,41.9134
p86,4,18,2113.6915,205655.4118,"71280,72417",48.1806
p86,4,19,2145.8236,267188.8532,"71277,71656",63.7389
p86,4,20,1980.25,287725.125,71276,68.9313
p87,4,1,23832.9066,13522.967,"62940,62941,63318,64457,65217,66735,67114,67874,67875,67878,67883,68253,68634,68636,68639,69016,69392,69393,69396,69397,69773,69776,70154,70534,70543,70913,70914,71298,72061,72824,73195,73199,73200,73204,73211,73574,73577,73579,73954,73958,74334,74713,75488,76617,79674,80050,80054,80430,80431,80432,80434,80435",2.2907
p87,4,2,24208.2346,23711.1628,"63319,64456,64461,64836,64837,65597,65602,65975,65976,66356,66736,67494,69015,69394,69395,69399,69774,69785,70153,70156,70533,70537,70540,70918,70919,71295,71677,72053,72059,72060,72436,72447,72814,72816,72819,72830,73194,73198,73212,73575,73578,73583,73973,74333,74346,74714,74732,75093,75094,76236,76245,76616,77762,77771,78131,78143,79291,79293,79673,80433,81186",4.1227
p87,4,3,24839.8009,36031.7198,"63320,63321,63701,64078,64458,65596,65977,66355,66357,67498,67499,68252,68255,68256,68259,68632,68635,69013,69014,69402,69404,69784,70162,70165,70542,71292,71296,71297,71306,71676,71680,71683,72056,72062,72072,72073,72440,72815,72818,73213,73582,73587,73955,73962,73963,74335,74337,74715,74728,75095,75102,75105,75108,75112,75480,75493,75851,75852,75854,75860,75871,76620,76622,76993,76994,76995,77002,77755,77757,77763,77768,78152,78514,78520,78534,78904,78910,78911,79284,80051,80053,80055,80808,80809",7.4574
p87,4,4,23380.0754,63657.9194,"63697,63698,63699,63700,64080,65598,67492,67872,67880,69012,69023,69403,69777,70158,70541,70545,71303,72817,72821,72829,73196,73197,73201,73202,73203,73581,73961,73964,74342,74343,74344,74721,75107,75476,76240,76252,77389,78512,78914,80048,81187",14.5107
p87,4,5,25321.69,99190.3981,"64077,67118,68633,68643,69401,70155,70157,72434,72435,72442,72443,72444,72820,72822,72823,72825,73206,73580,73956,73960,74340,74341,74345,74722,74723,74724,74725,74726,75103,76614,78513,78531",22.0073
p87,4,6,23827.224,137598.642,"67117,67497,71679,72063,72064,72065,72441,72445,72446,72826,72827,73207,73959,73967,74336,74339,74347,74719,74720,75100,75101,75104,75106,75482,75483,75484,76632,77012,77392,80807",31.3813
p87,4,7,25068.255,165410.1627,"71681,71682,71684,72066,72439,73208,73588,73968,74338,74348,74718,74727,75099,75481,75485,75486,75862,75863,78132,78134,80425",38.0049
p87,4,8,23345.9362,188044.0703,"67496,69779,71302,71304,71685,71686,72438,72828,73209,73957,73969,74349,74717,75098,75479,75861,75864,75865,75866,76991,78133,78515,78529,80044,80806",43.8756
p87,4,9,24435.8595,209557.4778,"65982,71300,71301,71305,71678,72057,72058,72437,73576,73590,73970,74729,75097,75109,75478,75859,75867,76241,76242,76243,76244,76633,77753,78135,78137",49.3615
p87,4,10,25179.949,227452.5141,"65222,67502,67882,68263,70921,70922,70923,70924,70925,71299,73210,74350,74730,75477,75489,75858,75868,76239,76246,76621,76623,76624,77754,78136",53.6918
p87,4,11,24544.5894,246558.8868,"65601,65981,67501,67873,68262,70544,70920,73591,73971,74351,75110,75857,75869,76238,76247,76248,76625,76626,77756,79664",58.6516
p87,4,12,24067.4366,262037.5248,"64841,65221,65980,66360,66740,67493,67881,68642,71673,72451,72831,74731,75111,75490,75856,76237,76619,76627,76992,77001,77003,77004,77005,78138",62.5803
p87,4,13,23598.8492,275129.5859,"65600,67120,67500,70163,70917,71293,72054,73592,73972,74352,75475,76249,76610,76611,76618,76628,76999,77000,77006,77376,77377",65.8044
p87,4,14,24015.2784,286357.9622,"65220,68641,69022,70160,70161,70164,71674,72452,72832,75491,75855,76612,76613,76629,77007,77381,77383,77384",68.5857
p87,4,15,25207.1936,298230.4731,"64840,65599,65979,69021,70159,70916,71294,73593,75474,75492,76615,76996,76998,77008,77380,77385,77386,77758,78139,78140",71.6409
p87,4,16,24187.7582,311865.1016,"64460,65219,67879,68640,69780,69781,69783,70915,72833,76231,76232,76233,76630,76997,77009,77378,77379,77387,77759,77764,79287",75.1241
p87,4,17,23917.0039,326289.2962,"64839,65218,65978,66358,66738,69020,69778,70535,70536,72453,75473,75853,75872,76631,77010,77388,77760,77761,77765,77766",78.682
p87,4,18,24912.818,355524.2553,"64838,65216,67115,67877,68257,68258,68638,69018,69019,69398,69400,75873,76253,77011,77390,77391,77767,78141,78142,78144,78145,78146,78147,78526",86.0738
p87,4,19,23588.0099,423093.2405,"67495,67876,68637,69017,77013,77393,77772,77773,77774,78153,78527,78528,78905,78906,78907,78908,78909,79285,79286,79288,79665,79675,80045",103.1582
p87,4,20,25825.4622,487511.0,"78154,78532,78533,78912,78913,79289,79292,79294,79666,79667,79668,79669,79672,80046,80047,80049,80052,80426,80427,80428,80429",119.4457
p88,4,1,8115.6987,11394.9366,"63706,64468,65228,65229,67891,67893,69027,69405",2.8811
p88,4,2,7337.9186,18238.8879,"63326,64466,64848,65233,67892,68270,68648,68652,69026,69408",2.2645
p88,4,3,8031.8818,22334.1868,"62943,63325,63705,64087,66745,67890,68271,69406,69407,69788",2.8994
p88,4,4,7781.6542,32100.869,"63713,64083,64463,64470,64846,64849,65227,65609,65986,65994,66369,66746,66749,67122,67511,67513,68272,68273,68274,69025,69033,69789,70930,71691",6.1979
p88,4,5,6366.0485,46649.3588,"62942,62945,62949,64843,65983,65988,66370,66748,67131,67510,67512,68651,69029,69032",10.0963
p88,4,6,8820.186,58108.7403,"63322,63328,64084,64093,65989,65990,65992,66750,67129,67133,67134,67885,68650,68653,69787",13.3638
p88,4,7,7417.5142,75402.8142,"64472,65611,65987,66747,66751,67127,67128,67130,67132,68267,68268,68646,71690",17.0718
p88,4,8,7360.5564,93301.4069,"63702,65607,65608,65610,66372,66752,69028,69031",21.5305
p88,4,9,8184.3122,116876.7436,"63703,65230,65606,65612,67126,67506,69412",26.3489
p88,4,10,6464.0918,132300.7287,"65231,65993,66373,66753,67125,69030,70171",30.5521
p88,4,11,8381.9409,146201.2323,"64847,64850,64851,65232,65605,65613,67505,67886,68269",33.1481
p88,4,12,6900.2766,167867.0707,"64467,64852,65604,66744,67124,68266,68649",38.6261
p88,4,13,8461.4778,185370.1577,"64088,64471,64844,64853,65224,65603,66363,66743,67123,68647,72067",43.0516
p88,4,14,6223.6108,210338.6682,"62948,63709,64091,64092,64464,64473,65223,66362,66742,71687",49.3647
p88,4,15,8149.1829,231310.0095,"63707,63708,63710,63711,66361,66741,69410,69411,70550,71307,71688",54.8164
p88,4,16,8009.1303,249050.34,"63329,63330,63331,63712,67121,70927,71308,71689",59.1527
p88,4,17,7696.23,266479.5003,"63332,63704,69790,69791,69792,70928,71309",63.5595
p88,4,18,7858.2398,284762.0927,"62950,62951,63333,70168,70169,70547,70929,71310",68.1821
p88,4,19,7231.5072,295009.2641,"62952,63323,63324,63334,70167,70170,70172,70548",70.7731
p88,4,20,8168.1754,319840.9264,"62944,62953,70549,70551,70552,70931,70932,71311,71312",77.0516
p89,4,1,9376.1024,9707.8217,"62211,62965,62966,63337,63339,63343,63344,63345,63722,63724,63725,63729,64487,65234,67522,67523,67526,67894,67904,67905,67907,68285,68286,68665,69419,69420,70180,71698",2.4546
p89,4,2,9342.8181,15706.7017,"62212,62590,62591,63336,63338,63350,63721,63723,63730,64102,64103,64489,65245,66004,67146,67897,67906,68283,68284,69043,69423",2.5208
p89,4,3,9309.9138,19110.5586,"62589,62592,62964,62970,62971,63341,63342,63346,63718,63719,64109,64861,67895,67896,67898,67903,68287,68663,69045",2.1178
p89,4,4,9617.0658,23176.4568,"62588,62967,63340,63349,63351,64107,64477,64488,64860,64868,65244,65615,66378,67142,67145,67521,67525,67902,68278,68668,69047,69794,71321,72078,73600,73603",4.8682
p89,4,5,9488.7379,29625.1638,"62583,62584,62585,62587,62957,62963,62968,63335,63726,63733,64101,64110,64480,64490,64492,64856,64864,64865,64869,65248,65619,66383,66759,67135,67139,67514,67524,67901,68280,68666,69799,70560,70938,71316,71318,72837,73215,73597",5.756
p89,4,6,9070.0998,37711.4147,"62576,62581,62969,62972,62973,63717,63720,63728,64096,64104,64108,64859,64867,65236,66377,66384,66763,67143,68288,68664,69803,71697,73978",7.7806
p89,4,7,9969.3559,49442.3227,"62954,62956,62961,62962,63347,63352,63731,64100,64482,64483,64866,65243,65623,65997,65998,66382,67136,67141,67515,68281,68282,70940,73594,74361",11.9687
p89,4,8,9197.9952,67235.6971,"62582,62959,62960,63348,63732,64099,64105,64111,64113,64484,64862,64863,66005,66762,67144,67516,67900,69038,69044,69418,72839",15.5332
p89,4,9,9595.423,90048.8741,"62579,62580,64098,64106,64112,64479,64485,64871,65242,65624,65625,66381,66761,68662,69035,69416,70175,70556,71322,72836",21.1621
p89,4,10,9356.2906,123451.6432,"64097,64478,64486,64491,64858,65246,65999,66379,66380,66760,67140,67520,69796,69802,73975",29.0894
p89,4,11,9416.591,174409.9207,"64870,65235,65249,65614,65618,66374,66375,66754,67518,67519,67899,68659,68661,73222,73602,73976,73982,73983",40.9038
p89,4,12,9315.558,201437.402,"64854,65238,65617,65995,66757,67137,67517,68279,68660,68667,69042,71703,73598",47.1141
p89,4,13,9658.9265,218231.8442,"64474,65237,65996,66376,66756,69040,69041,69046,72082,72461,73221,73601,73981",51.3605
p89,4,14,9256.2348,236205.6088,"64475,64855,64857,65616,69039,69421,69422,69424,69425,69426,71702,72081",55.905
p89,4,15,9544.1649,258222.6163,"63714,64094,64095,64476,69427,69801,69804,69805,71701,72080,72460,73980,74360",61.4718
p89,4,16,9143.7102,279137.4481,"63715,69037,69800,70184,71700,72079,72459,73219,73599,73979",66.76
p89,4,17,9200.2877,302234.6965,"63716,69036,69417,69795,69798,71320,71699,72458,72838,73218",72.6
p89,4,18,10002.2972,332879.6053,"62955,70177,70178,70179,70559,70939,71319,72077,72454,72457,72834,73214,73217",80.3483
p89,4,19,9094.8686,359049.5602,"62575,62577,70176,70557,70558,71317,72074,72456,73216,73595,73596",86.9652
p89,4,20,9933.8293,380006.4719,"70937,71315,71695,71696,72075,72076,72455,72835",92.264
p9,2,1,115.7049,900.1659,30023,0.2276
p9,2,2,158.1359,12760.7422,30403,3.2265
p9,2,3,43.7334,16273.5947,26227,4.1147
p9,2,4,14.2943,18388.3203,28505,0.8315
p9,2,5,89.606,120231.6094,28125,30.3997
p9,2,6,453.3057,293993.6562,25847,70.5163
p9,2,7,624.9644,318398.875,25846,76.687
p9,2,8,733.8365,333091.5312,26226,80.4019
p9,2,9,347.7059,462443.0,30024,116.9253
p9,3,1,223.4635,7284.7753,"26607,27366,30025,30405,30784,31924,43325",1.8419
p9,3,2,350.0971,13381.162,"26606,28884,29645",3.3833
p9,3,3,243.2282,18757.1459,"28885,31162,31164,31544,35722",3.9157
p9,3,4,117.4692,22721.25,43705,1.9271
p9,3,5,215.441,24485.3125,"29265,31543,31923",5.357
p9,3,6,352.8518,47649.4648,30783,12.0478
p9,3,7,545.0832,80491.4781,"29264,35341,36101",20.3517
p9,3,8,168.825,128686.0938,35721,32.5373
p9,3,9,272.6502,261429.7969,35342,66.1006
p9,3,10,624.6806,512536.0938,29644,125.7731
p9,3,11,440.4577,535025.625,31163,131.4594
p9,3,12,937.9656,562384.8125,30782,138.377
p9,3,13,618.8576,563123.25,30402,138.5637
p9,4,1,5419.5931,6670.2119,"30798,30799,31171,31178,31181,31545,31553,31554,31558,31929,31934,32304,32684,32685,34978,35358,35359,36118,36481,36499,36879,36880,37639,37640,39523,39526,39906,40666,43328,46749,47127,47129,47507",1.6865
p9,4,2,4840.1772,16810.1881,"29647,30026,30406,30790,30800,31172,31179,31180,31555,31925,31926,31937,31938,32305,33075,35357,35724,35737,35738,36497,37259,37621,38383,39143,39524,39903,41425,45988,47506",3.77
p9,4,3,4452.5426,20979.84,"30036,31550,32691,34216,34596,34976,35356,36482,36878,38766,41045,41805",2.5027
p9,4,4,5941.4253,22356.6432,"31551,31557,32313,32694,32698,33074,34204,34977,35363,35723,35736,36862,41044,46368",3.7438
p9,4,5,5390.4372,26491.9102,"31541,31561,31921,31935,32314,33836,34964,36861,39146,39525,47508",6.2078
p9,4,6,4694.2577,32780.4672,"30802,31546,31559,31562,31922,31936,32683,33063,33453,34597,34965,35344,37258,38001,38002,38382,39147,39905,40286,40665",7.2371
p9,4,7,4816.7492,43713.7307,"31183,33073,33076,33454,33455,38765,39145,40285",10.7938
p9,4,8,4791.6958,52808.1823,"31182,32318,32697,33456,36863,37243,46369",10.1353
p9,4,9,5538.7006,68099.3301,"29267,31560,32690,32692,32693,33078,33457,33833,33835,34206,36102,38762",17.1476
p9,4,10,5159.8856,154370.1157,"32316,32317,33077,35725,37241,46748",36.5205
p9,4,11,5074.9394,227561.8898,"32315,32696,47128",54.9779
p9,4,12,4041.5575,263999.8598,"32695,34584,34586,36117",64.517
p9,4,13,6177.544,322767.968,"33834,34215,36115",77.7917
p9,4,14,3177.9105,344831.8125,34214,83.3703
p9,4,15,4632.3386,354526.7489,"34213,34595",85.8216
p9,4,16,7331.1597,371542.3343,"31549,34594,34975",90.1239
p9,4,17,2382.983,384798.5938,34593,93.4756
p9,4,18,6423.2031,395734.2467,"34974,35355",96.2406
p9,4,19,5177.8569,410126.1951,"34973,35354",99.8795
p9,4,20,6251.3669,433341.7321,"35735,36116",105.7494
p9,5,1,30832.0709,6743.6657,"34602,37247,38018,38021,38385,38387,38401,38406,38767,38770,39159,39161,39538,39908,39917,39926,40295,40296,40298,40299,40300,40301,40306,40675,41046,41055,41426,41433,41437,41440,41807,41808,41809,41810,41820,42188,42189,42190,42191,42192,42194,42199,42569,42571,42574,42950,42960,43332,43340,43706,43708,43709,44086,44087,44088,44096,44101,44467,44474,44854,44856,45226,45229,45607,45610,45987,46370,46374,46385,47145,47901,48282,48285,48286,49800,50180,52451,53212,54353,55112,56633,56634,57016,57017,57398",1.7051
p9,5,2,31364.1952,12636.5035,"34601,36496,38008,38020,38386,38400,38407,38776,38780,39535,39907,39915,39920,40297,40671,40676,41048,41428,41429,41441,42187,42577,42952,42959,43335,43710,44089,44861,45236,45243,45606,45993,46765,47144,48276,49047,49419,50178,57015",3.195
p9,5,3,30863.109,16861.2466,"35742,36125,36126,36866,37266,37267,37638,38005,38022,38026,38388,38402,39156,39158,39527,39537,39540,39909,39911,39918,39921,40667,40672,41432,41442,41811,42197,42572,42573,42581,42953,42954,43329,43333,43716,44850,45230,45989,47130,47515,47517,47891,47902,47906,48656,48664,53211,56635",2.3863
p9,5,4,31217.22,20061.6662,"34221,35743,36887,37268,37635,37647,38399,38781,39539,39916,41047,41049,41056,41431,41819,42200,42570,42951,42957,43330,43339,43342,43711,43712,43721,44093,44102,45234,45609,45614,45992,45994,46373,46752,46754,47522,47524,48658,48665,49038,49042,50173,53972,55113,57018",3.1231
p9,5,5,29596.3069,24886.8387,"35345,36105,36124,37244,37624,38009,38019,38025,38391,38779,39148,39160,39528,39531,40287,40291,40294,40670,40678,40679,41050,41051,41060,41427,41430,41435,41436,41812,41821,42195,42580,42961,43331,43713,43715,44100,44470,44862,45991,45995,46004,46372,46763,47131,47141,47510,47525,47887,47888,47903,48269,48275,48666,49036,50932,50941,52071,52450,52831,53591,53592,53593,53973,54734,55493,55871",4.6615
p9,5,6,31436.5359,30470.9161,"36104,36876,37254,37628,38006,38007,38010,38389,38768,39152,39536,39919,40289,40668,40680,41052,41054,41058,42575,42579,42955,43719,43720,44090,44092,44481,45990,46375,46753,47132,47134,47521,48277,48651,48662,49032,49039,49793,50560,50940,56255",6.0224
p9,5,7,29734.2314,37979.9718,"34972,35362,36110,36491,36495,36504,37246,37630,38015,38771,38778,39151,39534,39914,40674,42578,42958,43341,43722,44094,44855,44857,45616,45622,45997,46001,46381,46755,46764,47142,47143,47512,47514,47523,47892,47895,47905,48278,49044,49412,49416",9.1937
p9,5,8,32126.6474,55602.6136,"35352,35731,36867,37626,37627,37629,38395,38397,38398,38769,39157,40288,40293,40669,40677,41059,41439,41814,42198,43334,43714,43718,45242,45621,46371,46376,46384,46750,46751,47511,47890,49803,52070,55114,56254",12.9854
p9,5,9,29524.9847,79671.9557,"33841,36507,37245,37265,37625,38011,39533,41053,41434,41438,41818,44095,44479,44480,44859,45235,45241,45615,45996,46756,46762,47135,47137,49799,50182,51689,51690,55872,55873",19.4593
p9,5,10,32300.346,122508.5566,"34222,36111,36865,36885,37634,38772,40292,40673,41815,41817,42576,42956,43336,44099,44475,44860,48270",30.6848
p9,5,11,30710.6461,145073.8855,"36485,36486,36505,36871,37251,37631,38017,38392,39532,41816,42196,43717,44097,44476,45240,49030,49045,49792,55492",36.0804
p9,5,12,31947.7132,183001.2557,"35730,36106,36492,37255,37633,38773,39153,39912,39913,41057,43337,43338,44098,44477,49791,50552,54733,55491",44.4979
p9,5,13,29844.4299,234600.1536,"33842,36493,36873,36874,37257,38774,38775,44478,44858,45237,45238,45617,46377,47136,47509,47889,49040",57.1629
p9,5,14,28767.4693,281908.1618,"35732,36506,36875,36877,36886,38016,39154,45239,45618,45619,45998,45999,47516,50172,54732",68.7653
p9,5,15,32206.5244,322773.0368,"38393,38394,39155,45620,46000,46378,46379,46757,46758,48650,49031,54352",79.4012
p9,5,16,32284.7135,359121.0613,"38012,38013,38014,38777,46380,46759,46760,47138,47139,47896,47897",88.7752
p9,5,17,31552.494,397567.2224,"36494,37632,37636,38396,46761,47140,47518,47519,47520,47898,47899,48657,49411",98.2492
p9,5,18,30732.7046,447092.6639,"35353,35733,35734,36112,36114,37252,37253,37637,47900,48279,48280,49037,50561",110.2889
p9,5,19,29241.1547,487533.3024,"36113,36872,37256,47904,48281,48283,48659,48660,48661,49417,49418,51319",119.9478
p9,5,20,32981.8813,551836.2951,"48284,48663,49041,49043,49420,49421,49422,49423,49798,49801,49802,50179,50181,50562",135.868
p9,6,1,269.7929,8912.9938,"52452,53213",2.2536
p9,6,2,3181.6744,14081.9189,51699,3.5605
p9,6,3,3817.0148,14373.5699,"50558,51700",3.6343
p9,6,4,2166.3301,16216.8055,"51694,52832,53216,53978,56636",0.2825
p9,6,5,2224.2474,18450.7787,"47893,50553,50555,50937,52073,53215",0.8956
p9,6,6,846.5504,22338.6738,51316,1.8303
p9,6,7,3495.2279,23354.1894,"50170,50177,51315,53974",5.0315
p9,6,8,974.1729,26259.7629,"48271,53214,53598,53976",3.33
p9,6,9,2501.0186,27115.3045,"49790,49797,51695,52833,53977,55875",3.1261
p9,6,10,1828.7695,29518.0885,"50936,51317,52834,53597",3.6513
p9,6,11,3068.9236,30847.6626,"47513,50556,50557,50938,52836,53594,53596",5.9808
p9,6,12,1981.6976,36180.5874,"50175,50559,50933,51314,51320,52074,52835",6.0736
p9,6,13,2048.1127,50050.637,"49796,50554,51318,51696,52076,52453",11.2297
p9,6,14,1472.9124,54340.1884,"47894,50934,52075,55494",11.0547
p9,6,15,1180.6923,57500.0586,50176,14.5385
p9,6,16,2968.7364,58453.2254,"48274,51692,52072,53217",12.5425
p9,6,17,1961.5455,77672.8657,"55119,55498,55874",19.639
p9,6,18,2080.4026,103423.313,"51313,55118,55499",24.8464
p9,6,19,2595.7911,512006.7305,"50939,51693",129.4571
p90,4,1,20118.6022,11288.3465,"65247,66387,66773,67147,67152,69048,70959,71326,71709,72089,72090,72091,72468,72470,72849,75878,76258,76279,76280,76657,76660,77018,77024,77025,77037,77778,78538,78917,78918,79296,79297,79298,79678,79680,80056,80437",2.1778
p90,4,2,19357.7153,24168.0485,"65250,65251,65630,66007,66767,66775,67149,67151,67153,67532,67533,67912,68291,68675,69050,69432,70569,70946,70950,71339,71704,71707,71710,71720,72087,72088,72099,72467,72845,73608,73620,74380,75519,75899,76638,76652,76659,77022,77401,77406,78158,78921,79295,79300,79681,80821",4.2575
p90,4,3,18540.2045,35598.022,"66012,66014,66764,66766,67527,67908,67914,68676,69049,69053,69809,69810,69815,70189,70573,70575,71325,71329,71332,71706,71708,72469,72471,72479,73223,73228,73617,73990,73997,73998,74377,75118,75126,75500,75502,75508,75510,75513,75515,75520,75891,75894,76278,76642,76644,76654,76656,76661,77016,77019,77038,77394,77779,79299,79676,80060,80436",7.984
p90,4,4,19821.7087,56001.9987,"65253,65254,65627,65628,66385,66765,66768,67528,67913,68296,70574,71328,71711,71712,72092,72462,72847,72848,72852,73227,73229,73609,73616,73988,73989,75514,76646,76658,77030,77399,78535",11.9494
p90,4,5,18459.8505,88567.074,"64872,65252,65633,65634,66006,66386,66393,67154,67535,69437,70191,70945,72466,72846,72850,73230,73231,73610,73611,73991,74368,74369,74370,77028,77029,78919,80057",19.8954
p90,4,6,18354.091,125028.2067,"65626,65631,65632,66013,67148,68670,71705,72086,72094,72465,72851,72859,73232,73240,73612,73992,74371,74747,74748,74749,74750,74751,75128,75501,79302",28.746
p90,4,7,20134.29,157316.9669,"66008,66011,66388,66392,67155,72084,72085,72464,72472,72473,72843,72853,73233,73613,73993,74372,74373,74752,75127,75131,75507,75877,75880,76647,77410,80442",36.3999
p90,4,8,19676.4865,180590.6162,"65629,66009,66010,66389,66391,66769,66772,67536,71327,71330,72093,72463,72854,73234,73614,73994,74753,75132,75506,76254,77411,77412",41.9144
p90,4,9,19368.4078,197036.0433,"66390,66770,66771,67529,68672,70947,70948,70949,71331,71713,72083,72474,72842,74374,75133,75505,75511,75887,75888,75889,77031,77413",46.1629
p90,4,10,18852.5054,212354.3608,"67150,67530,67909,67916,70951,72855,73235,73615,73995,74754,75512,75885,75886,75890,77027,77032,77033",50.0775
p90,4,11,19664.1018,227218.1155,"67910,67915,68289,70567,70568,70952,71333,71714,72475,74375,75134,75892,76267,76268,76269,76649,76650,76651,77034,77405",53.7915
p90,4,12,18541.4473,237725.9331,"68669,69057,70565,70566,71334,72095,73236,73996,74755,75884,76265,76266,76270,76271,76648,76653,77026,79682",56.2894
p90,4,13,19928.8146,250221.6288,"67531,67911,68290,68295,70187,70188,70572,70953,71715,72096,72476,72856,74376,74756,75135,75883,75893,76264,76272,77035,77404,80062",59.5716
p90,4,14,19142.2502,268563.3788,"68294,69056,69428,69806,70185,70186,70954,71335,71716,72857,73237,74740,75136,75882,76263,76273,76645,76655,77403,79301",64.5328
p90,4,15,19355.7293,282757.9314,"68293,69429,69436,69807,69808,69817,70192,70955,71336,72477,74359,74757,75120,75516,75881,75895,76262,76274,77023,78541,80061,80441",68.1625
p90,4,16,18566.357,298011.4312,"68674,69055,69430,69811,69812,70193,70198,70956,71717,73238,73618,74739,75119,75137,75896,76275,77402,77781,78161,78920",71.8442
p90,4,17,19440.4369,317272.021,"68673,69054,69431,69813,69816,70194,70195,70576,71337,71718,73239,73619,74758,75138,75499,75517,76260,76261,76276,77780,78160,78540",76.6799
p90,4,18,19240.636,336131.4527,"69433,69434,69814,70196,70197,70577,70578,70957,71338,73999,74379,74759,75498,75518,75879,75897,76277,76640,76641,77021,77400,78159,78539",81.6833
p90,4,19,19189.9226,372080.2013,"70958,71719,72100,72480,72860,74760,75139,75140,75874,75875,75898,75900,76257,76259,77020,77041,77398,78157,78537,79677",90.2599
p90,4,20,19706.5146,425922.6576,"75876,76255,76256,76637,77017,77395,77396,77397,77775,77776,77777,78155,78156,78536,78915,78916",103.8736
p90,5,1,169.6758,17291.3164,80440,4.372
p90,5,2,82.6344,21192.1133,80820,1.5404
p90,5,3,192.1913,24464.8418,79679,6.1858
p90,5,4,143.4971,48371.9648,80059,12.2305
p90,5,5,609.2482,352363.1875,77040,85.2746
p91,4,1,4405.2827,15663.8677,"77417,77418,77798,77802,78182,78556,78561,78924,78929,79304,79305,79306,79307,79310,79311,79312,79684,79689,80063,80066,80841",3.4629
p91,4,2,4980.2859,45871.3156,"77409,77422,77786,77788,77790,77791,77795,77796,78164,78175,78544,78545,78547,78560,78925,78928,79303,79683,79701",11.0677
p91,4,3,5106.4012,92192.8245,"78549,78550,78551,78922,79313",19.7509
p91,4,4,4699.4243,108837.0628,"77420,78170,78548,78552,78927,78933",23.7008
p91,4,5,4914.0695,121455.5797,"78168,78169,78171,78553,79694,81221",27.3546
p91,4,6,4094.4962,130266.8451,"78172,78934,79314,81222",29.2133
p91,4,7,5451.4885,144238.1034,"77789,77797,78167,78173,78554,78926",32.8294
p91,4,8,4975.6505,158795.8928,"77792,78166,78174,78935,79315,79695",36.3325
p91,4,9,3516.2373,176654.3095,"77793,77794,78555,79696",40.8479
p91,4,10,5492.1518,189971.4762,"77785,78165,78936,79316",44.215
p91,4,11,5439.7476,212774.0993,"77414,78176,78937,79317,79697",49.9805
p91,4,12,4619.6619,227588.4954,"77415,77784,78163,78177,78543,78923",53.7262
p91,4,13,4289.1868,242662.4875,"79318,79698,80078",57.5376
p91,4,14,5234.4772,249319.1832,"77416,77783,78542,78558,78938",59.2207
p91,4,15,3448.7085,266178.2772,"78162,78178,79699",63.4834
p91,4,16,6514.7129,272128.8708,"77782,78939,79319,80079",64.9879
p91,4,17,4609.3658,286465.9,"78179,78559,79700,80459",68.6129
p91,4,18,5020.6244,299648.0202,"77799,78940,79320,80080",71.9459
p91,4,19,5049.3615,318672.1523,"77419,77800,78180,79321,80081,80460,80840",76.7561
p91,4,20,4991.3018,346142.384,"77421,77801,78181,78562,78941,78942,79322,80461",83.7017
p91,5,1,314.4387,2325.775,"79687,80064",0.5881
p91,5,2,406.864,4734.8988,"80077,80443,80457",1.1972
p91,5,3,659.1309,12370.8733,"80456,80458",3.1279
p91,5,4,640.0714,12799.0,80075,3.2361
p91,5,5,242.7716,18706.6637,"80067,80073,80455",4.7298
p91,5,6,159.2015,20638.8477,80076,5.2184
p91,5,7,370.0503,26553.6452,"79692,80072",6.7139
p91,5,8,227.3726,41599.8408,"81219,81981",6.7004
p91,5,9,117.0821,45993.3906,80839,11.6291
p91,5,10,464.7848,80859.0312,80074,20.4446
p91,5,11,306.6198,97801.7109,81220,24.7284
p91,5,12,128.0151,100188.3281,81600,21.514
p91,5,13,412.3198,100662.6719,79693,21.634
p91,5,14,517.5138,164491.8281,81601,41.5905
p92,3,1,11750.0551,8375.7832,"55012,55013,55015,55391,55396,55770,55775,56117,56132,56498,56529,57256,57263,57280,57645,57662,57663,57664,58007,58009,58040,58401,58404,58427,58774,59164,59558,59564,59921",2.1178
p92,3,2,10636.0069,14931.1996,"54635,55007,55016,55379,55393,55395,55774,55776,56153,56154,56530,56904,57281,57284,57623,57667,58022,58023,58039,58041,58044,58048,58400,58403,58422,58424,58782,58783,58804,59161,59178,59184,59541,61461",2.3384
p92,3,3,11514.8222,17738.5236,"54636,55752,55772,56119,56149,56151,56499,56500,56883,57269,57283,57638,57642,57643,58008,58020,58021,58024,58043,58399,58405,58420,60317,61074",1.4232
p92,3,4,11065.0252,20675.9162,"55010,55392,55394,55762,56118,56152,56522,56879,56900,56905,57260,57262,57274,57627,57635,57637,57640,57644,57649,57650,58029,58030,58402,58419,58773,58799,59540,59543,61075,61453",2.6804
