idx_hr,hr,d
4293,hr22,d179
4294,hr23,d179
4295,hr24,d179
4296,hr1,d180
4297,hr2,d180
4298,hr3,d180
4299,hr4,d180
4300,hr5,d180
4301,hr6,d180
4302,hr7,d180
4303,hr8,d180
4304,hr9,d180
4305,hr10,d180
4306,hr11,d180
4307,hr12,d180
4308,hr13,d180
4309,hr14,d180
4310,hr15,d180
4311,hr16,d180
4312,hr17,d180
4313,hr18,d180
4314,hr19,d180
4315,hr20,d180
4316,hr21,d180
4317,hr22,d180
4318,hr23,d180
4319,hr24,d180
4320,hr1,d181
4321,hr2,d181
4322,hr3,d181
4323,hr4,d181
4324,hr5,d181
4325,hr6,d181
4326,hr7,d181
4327,hr8,d181
4328,hr9,d181
4329,hr10,d181
4330,hr11,d181
4331,hr12,d181
4332,hr13,d181
4333,hr14,d181
4334,hr15,d181
4335,hr16,d181
4336,hr17,d181
4337,hr18,d181
4338,hr19,d181
4339,hr20,d181
4340,hr21,d181
4341,hr22,d181
4342,hr23,d181
4343,hr24,d181
4344,hr1,d182
4345,hr2,d182
4346,hr3,d182
4347,hr4,d182
4348,hr5,d182
4349,hr6,d182
4350,hr7,d182
4351,hr8,d182
4352,hr9,d182
4353,hr10,d182
4354,hr11,d182
4355,hr12,d182
4356,hr13,d182
4357,hr14,d182
4358,hr15,d182
4359,hr16,d182
4360,hr17,d182
4361,hr18,d182
4362,hr19,d182
4363,hr20,d182
4364,hr21,d182
4365,hr22,d182
4366,hr23,d182
4367,hr24,d182
4368,hr1,d183
4369,hr2,d183
4370,hr3,d183
4371,hr4,d183
4372,hr5,d183
4373,hr6,d183
4374,hr7,d183
4375,hr8,d183
4376,hr9,d183
4377,hr10,d183
4378,hr11,d183
4379,hr12,d183
4380,hr13,d183
4381,hr14,d183
4382,hr15,d183
4383,hr16,d183
4384,hr17,d183
4385,hr18,d183
4386,hr19,d183
4387,hr20,d183
4388,hr21,d183
4389,hr22,d183
4390,hr23,d183
4391,hr24,d183
4392,hr1,d184
4393,hr2,d184
4394,hr3,d184
4395,hr4,d184
4396,hr5,d184
4397,hr6,d184
4398,hr7,d184
4399,hr8,d184
4400,hr9,d184
4401,hr10,d184
4402,hr11,d184
4403,hr12,d184
4404,hr13,d184
4405,hr14,d184
4406,hr15,d184
4407,hr16,d184
4408,hr17,d184
4409,hr18,d184
4410,hr19,d184
4411,hr20,d184
4412,hr21,d184
4413,hr22,d184
4414,hr23,d184
4415,hr24,d184
4416,hr1,d185
4417,hr2,d185
4418,hr3,d185
4419,hr4,d185
4420,hr5,d185
4421,hr6,d185
4422,hr7,d185
4423,hr8,d185
4424,hr9,d185
4425,hr10,d185
4426,hr11,d185
4427,hr12,d185
4428,hr13,d185
4429,hr14,d185
4430,hr15,d185
4431,hr16,d185
4432,hr17,d185
4433,hr18,d185
4434,hr19,d185
4435,hr20,d185
4436,hr21,d185
4437,hr22,d185
4438,hr23,d185
4439,hr24,d185
4440,hr1,d186
4441,hr2,d186
4442,hr3,d186
4443,hr4,d186
4444,hr5,d186
4445,hr6,d186
4446,hr7,d186
4447,hr8,d186
4448,hr9,d186
4449,hr10,d186
4450,hr11,d186
4451,hr12,d186
4452,hr13,d186
4453,hr14,d186
4454,hr15,d186
4455,hr16,d186
4456,hr17,d186
4457,hr18,d186
4458,hr19,d186
4459,hr20,d186
4460,hr21,d186
4461,hr22,d186
4462,hr23,d186
4463,hr24,d186
4464,hr1,d187
4465,hr2,d187
4466,hr3,d187
4467,hr4,d187
4468,hr5,d187
4469,hr6,d187
4470,hr7,d187
4471,hr8,d187
4472,hr9,d187
4473,hr10,d187
4474,hr11,d187
4475,hr12,d187
4476,hr13,d187
4477,hr14,d187
4478,hr15,d187
4479,hr16,d187
4480,hr17,d187
4481,hr18,d187
4482,hr19,d187
4483,hr20,d187
4484,hr21,d187
4485,hr22,d187
4486,hr23,d187
4487,hr24,d187
4488,hr1,d188
4489,hr2,d188
4490,hr3,d188
4491,hr4,d188
4492,hr5,d188
4493,hr6,d188
4494,hr7,d188
4495,hr8,d188
4496,hr9,d188
4497,hr10,d188
4498,hr11,d188
4499,hr12,d188
4500,hr13,d188
4501,hr14,d188
4502,hr15,d188
4503,hr16,d188
4504,hr17,d188
4505,hr18,d188
4506,hr19,d188
4507,hr20,d188
4508,hr21,d188
4509,hr22,d188
4510,hr23,d188
4511,hr24,d188
4512,hr1,d189
4513,hr2,d189
4514,hr3,d189
4515,hr4,d189
4516,hr5,d189
4517,hr6,d189
4518,hr7,d189
4519,hr8,d189
4520,hr9,d189
4521,hr10,d189
4522,hr11,d189
4523,hr12,d189
4524,hr13,d189
4525,hr14,d189
4526,hr15,d189
4527,hr16,d189
4528,hr17,d189
4529,hr18,d189
4530,hr19,d189
4531,hr20,d189
4532,hr21,d189
4533,hr22,d189
4534,hr23,d189
4535,hr24,d189
4536,hr1,d190
4537,hr2,d190
4538,hr3,d190
4539,hr4,d190
4540,hr5,d190
4541,hr6,d190
4542,hr7,d190
4543,hr8,d190
4544,hr9,d190
4545,hr10,d190
4546,hr11,d190
4547,hr12,d190
4548,hr13,d190
4549,hr14,d190
4550,hr15,d190
4551,hr16,d190
4552,hr17,d190
4553,hr18,d190
4554,hr19,d190
4555,hr20,d190
4556,hr21,d190
4557,hr22,d190
4558,hr23,d190
4559,hr24,d190
4560,hr1,d191
4561,hr2,d191
4562,hr3,d191
4563,hr4,d191
4564,hr5,d191
4565,hr6,d191
4566,hr7,d191
4567,hr8,d191
4568,hr9,d191
4569,hr10,d191
4570,hr11,d191
4571,hr12,d191
4572,hr13,d191
4573,hr14,d191
4574,hr15,d191
4575,hr16,d191
4576,hr17,d191
4577,hr18,d191
4578,hr19,d191
4579,hr20,d191
4580,hr21,d191
4581,hr22,d191
4582,hr23,d191
4583,hr24,d191
4584,hr1,d192
4585,hr2,d192
4586,hr3,d192
4587,hr4,d192
4588,hr5,d192
4589,hr6,d192
4590,hr7,d192
4591,hr8,d192
4592,hr9,d192
4593,hr10,d192
4594,hr11,d192
4595,hr12,d192
4596,hr13,d192
4597,hr14,d192
4598,hr15,d192
4599,hr16,d192
4600,hr17,d192
4601,hr18,d192
4602,hr19,d192
4603,hr20,d192
4604,hr21,d192
4605,hr22,d192
4606,hr23,d192
4607,hr24,d192
4608,hr1,d193
4609,hr2,d193
4610,hr3,d193
4611,hr4,d193
4612,hr5,d193
4613,hr6,d193
4614,hr7,d193
4615,hr8,d193
4616,hr9,d193
4617,hr10,d193
4618,hr11,d193
4619,hr12,d193
4620,hr13,d193
4621,hr14,d193
4622,hr15,d193
4623,hr16,d193
4624,hr17,d193
4625,hr18,d193
4626,hr19,d193
4627,hr20,d193
4628,hr21,d193
4629,hr22,d193
4630,hr23,d193
4631,hr24,d193
4632,hr1,d194
4633,hr2,d194
4634,hr3,d194
4635,hr4,d194
4636,hr5,d194
4637,hr6,d194
4638,hr7,d194
4639,hr8,d194
4640,hr9,d194
4641,hr10,d194
4642,hr11,d194
4643,hr12,d194
4644,hr13,d194
4645,hr14,d194
4646,hr15,d194
4647,hr16,d194
4648,hr17,d194
4649,hr18,d194
4650,hr19,d194
4651,hr20,d194
4652,hr21,d194
4653,hr22,d194
4654,hr23,d194
4655,hr24,d194
4656,hr1,d195
4657,hr2,d195
4658,hr3,d195
4659,hr4,d195
4660,hr5,d195
4661,hr6,d195
4662,hr7,d195
4663,hr8,d195
4664,hr9,d195
4665,hr10,d195
4666,hr11,d195
4667,hr12,d195
4668,hr13,d195
4669,hr14,d195
4670,hr15,d195
4671,hr16,d195
4672,hr17,d195
4673,hr18,d195
4674,hr19,d195
4675,hr20,d195
4676,hr21,d195
4677,hr22,d195
4678,hr23,d195
4679,hr24,d195
4680,hr1,d196
4681,hr2,d196
4682,hr3,d196
4683,hr4,d196
4684,hr5,d196
4685,hr6,d196
4686,hr7,d196
4687,hr8,d196
4688,hr9,d196
4689,hr10,d196
4690,hr11,d196
4691,hr12,d196
4692,hr13,d196
4693,hr14,d196
4694,hr15,d196
4695,hr16,d196
4696,hr17,d196
4697,hr18,d196
4698,hr19,d196
4699,hr20,d196
4700,hr21,d196
4701,hr22,d196
4702,hr23,d196
4703,hr24,d196
4704,hr1,d197
4705,hr2,d197
4706,hr3,d197
4707,hr4,d197
4708,hr5,d197
4709,hr6,d197
4710,hr7,d197
4711,hr8,d197
4712,hr9,d197
4713,hr10,d197
4714,hr11,d197
4715,hr12,d197
4716,hr13,d197
4717,hr14,d197
4718,hr15,d197
4719,hr16,d197
4720,hr17,d197
4721,hr18,d197
4722,hr19,d197
4723,hr20,d197
4724,hr21,d197
4725,hr22,d197
4726,hr23,d197
4727,hr24,d197
4728,hr1,d198
4729,hr2,d198
4730,hr3,d198
4731,hr4,d198
4732,hr5,d198
4733,hr6,d198
4734,hr7,d198
4735,hr8,d198
4736,hr9,d198
4737,hr10,d198
4738,hr11,d198
4739,hr12,d198
4740,hr13,d198
4741,hr14,d198
4742,hr15,d198
4743,hr16,d198
4744,hr17,d198
4745,hr18,d198
4746,hr19,d198
4747,hr20,d198
4748,hr21,d198
4749,hr22,d198
4750,hr23,d198
4751,hr24,d198
4752,hr1,d199
4753,hr2,d199
4754,hr3,d199
4755,hr4,d199
4756,hr5,d199
4757,hr6,d199
4758,hr7,d199
4759,hr8,d199
4760,hr9,d199
4761,hr10,d199
4762,hr11,d199
4763,hr12,d199
4764,hr13,d199
4765,hr14,d199
4766,hr15,d199
4767,hr16,d199
4768,hr17,d199
4769,hr18,d199
4770,hr19,d199
4771,hr20,d199
4772,hr21,d199
4773,hr22,d199
4774,hr23,d199
4775,hr24,d199
4776,hr1,d200
4777,hr2,d200
4778,hr3,d200
4779,hr4,d200
4780,hr5,d200
4781,hr6,d200
4782,hr7,d200
4783,hr8,d200
4784,hr9,d200
4785,hr10,d200
4786,hr11,d200
4787,hr12,d200
4788,hr13,d200
4789,hr14,d200
4790,hr15,d200
4791,hr16,d200
4792,hr17,d200
4793,hr18,d200
4794,hr19,d200
4795,hr20,d200
4796,hr21,d200
4797,hr22,d200
4798,hr23,d200
4799,hr24,d200
4800,hr1,d201
4801,hr2,d201
4802,hr3,d201
4803,hr4,d201
4804,hr5,d201
4805,hr6,d201
4806,hr7,d201
4807,hr8,d201
4808,hr9,d201
4809,hr10,d201
4810,hr11,d201
4811,hr12,d201
4812,hr13,d201
4813,hr14,d201
4814,hr15,d201
4815,hr16,d201
4816,hr17,d201
4817,hr18,d201
4818,hr19,d201
4819,hr20,d201
4820,hr21,d201
4821,hr22,d201
4822,hr23,d201
4823,hr24,d201
4824,hr1,d202
4825,hr2,d202
4826,hr3,d202
4827,hr4,d202
4828,hr5,d202
4829,hr6,d202
4830,hr7,d202
4831,hr8,d202
4832,hr9,d202
4833,hr10,d202
4834,hr11,d202
4835,hr12,d202
4836,hr13,d202
4837,hr14,d202
4838,hr15,d202
4839,hr16,d202
4840,hr17,d202
4841,hr18,d202
4842,hr19,d202
4843,hr20,d202
4844,hr21,d202
4845,hr22,d202
4846,hr23,d202
4847,hr24,d202
4848,hr1,d203
4849,hr2,d203
4850,hr3,d203
4851,hr4,d203
4852,hr5,d203
4853,hr6,d203
4854,hr7,d203
4855,hr8,d203
4856,hr9,d203
4857,hr10,d203
4858,hr11,d203
4859,hr12,d203
4860,hr13,d203
4861,hr14,d203
4862,hr15,d203
4863,hr16,d203
4864,hr17,d203
4865,hr18,d203
4866,hr19,d203
4867,hr20,d203
4868,hr21,d203
4869,hr22,d203
4870,hr23,d203
4871,hr24,d203
4872,hr1,d204
4873,hr2,d204
4874,hr3,d204
4875,hr4,d204
4876,hr5,d204
4877,hr6,d204
4878,hr7,d204
4879,hr8,d204
4880,hr9,d204
4881,hr10,d204
4882,hr11,d204
4883,hr12,d204
4884,hr13,d204
4885,hr14,d204
4886,hr15,d204
4887,hr16,d204
4888,hr17,d204
4889,hr18,d204
4890,hr19,d204
4891,hr20,d204
4892,hr21,d204
4893,hr22,d204
4894,hr23,d204
4895,hr24,d204
4896,hr1,d205
4897,hr2,d205
4898,hr3,d205
4899,hr4,d205
4900,hr5,d205
4901,hr6,d205
4902,hr7,d205
4903,hr8,d205
4904,hr9,d205
4905,hr10,d205
4906,hr11,d205
4907,hr12,d205
4908,hr13,d205
4909,hr14,d205
4910,hr15,d205
4911,hr16,d205
4912,hr17,d205
4913,hr18,d205
4914,hr19,d205
4915,hr20,d205
4916,hr21,d205
4917,hr22,d205
4918,hr23,d205
4919,hr24,d205
4920,hr1,d206
4921,hr2,d206
4922,hr3,d206
4923,hr4,d206
4924,hr5,d206
4925,hr6,d206
4926,hr7,d206
4927,hr8,d206
4928,hr9,d206
4929,hr10,d206
4930,hr11,d206
4931,hr12,d206
4932,hr13,d206
4933,hr14,d206
4934,hr15,d206
4935,hr16,d206
4936,hr17,d206
4937,hr18,d206
4938,hr19,d206
4939,hr20,d206
4940,hr21,d206
4941,hr22,d206
4942,hr23,d206
4943,hr24,d206
4944,hr1,d207
4945,hr2,d207
4946,hr3,d207
4947,hr4,d207
4948,hr5,d207
4949,hr6,d207
4950,hr7,d207
4951,hr8,d207
4952,hr9,d207
4953,hr10,d207
4954,hr11,d207
4955,hr12,d207
4956,hr13,d207
4957,hr14,d207
4958,hr15,d207
4959,hr16,d207
4960,hr17,d207
4961,hr18,d207
4962,hr19,d207
4963,hr20,d207
4964,hr21,d207
4965,hr22,d207
4966,hr23,d207
4967,hr24,d207
4968,hr1,d208
4969,hr2,d208
4970,hr3,d208
4971,hr4,d208
4972,hr5,d208
4973,hr6,d208
4974,hr7,d208
4975,hr8,d208
4976,hr9,d208
4977,hr10,d208
4978,hr11,d208
4979,hr12,d208
4980,hr13,d208
4981,hr14,d208
4982,hr15,d208
4983,hr16,d208
4984,hr17,d208
4985,hr18,d208
4986,hr19,d208
4987,hr20,d208
4988,hr21,d208
4989,hr22,d208
4990,hr23,d208
4991,hr24,d208
4992,hr1,d209
4993,hr2,d209
4994,hr3,d209
4995,hr4,d209
4996,hr5,d209
4997,hr6,d209
4998,hr7,d209
4999,hr8,d209
5000,hr9,d209
5001,hr10,d209
5002,hr11,d209
5003,hr12,d209
5004,hr13,d209
5005,hr14,d209
5006,hr15,d209
5007,hr16,d209
5008,hr17,d209
5009,hr18,d209
5010,hr19,d209
5011,hr20,d209
5012,hr21,d209
5013,hr22,d209
5014,hr23,d209
5015,hr24,d209
5016,hr1,d210
5017,hr2,d210
5018,hr3,d210
5019,hr4,d210
5020,hr5,d210
5021,hr6,d210
5022,hr7,d210
5023,hr8,d210
5024,hr9,d210
5025,hr10,d210
5026,hr11,d210
5027,hr12,d210
5028,hr13,d210
5029,hr14,d210
5030,hr15,d210
5031,hr16,d210
5032,hr17,d210
5033,hr18,d210
5034,hr19,d210
5035,hr20,d210
5036,hr21,d210
5037,hr22,d210
5038,hr23,d210
5039,hr24,d210
5040,hr1,d211
5041,hr2,d211
5042,hr3,d211
5043,hr4,d211
5044,hr5,d211
5045,hr6,d211
5046,hr7,d211
5047,hr8,d211
5048,hr9,d211
5049,hr10,d211
5050,hr11,d211
5051,hr12,d211
5052,hr13,d211
5053,hr14,d211
5054,hr15,d211
5055,hr16,d211
5056,hr17,d211
5057,hr18,d211
5058,hr19,d211
5059,hr20,d211
5060,hr21,d211
5061,hr22,d211
5062,hr23,d211
5063,hr24,d211
5064,hr1,d212
5065,hr2,d212
5066,hr3,d212
5067,hr4,d212
5068,hr5,d212
5069,hr6,d212
5070,hr7,d212
5071,hr8,d212
5072,hr9,d212
5073,hr10,d212
5074,hr11,d212
5075,hr12,d212
5076,hr13,d212
5077,hr14,d212
5078,hr15,d212
5079,hr16,d212
5080,hr17,d212
5081,hr18,d212
5082,hr19,d212
5083,hr20,d212
5084,hr21,d212
5085,hr22,d212
5086,hr23,d212
5087,hr24,d212
5088,hr1,d213
5089,hr2,d213
5090,hr3,d213
5091,hr4,d213
5092,hr5,d213
5093,hr6,d213
5094,hr7,d213
5095,hr8,d213
5096,hr9,d213
5097,hr10,d213
5098,hr11,d213
5099,hr12,d213
5100,hr13,d213
5101,hr14,d213
5102,hr15,d213
5103,hr16,d213
5104,hr17,d213
5105,hr18,d213
5106,hr19,d213
5107,hr20,d213
5108,hr21,d213
5109,hr22,d213
5110,hr23,d213
5111,hr24,d213
5112,hr1,d214
5113,hr2,d214
5114,hr3,d214
5115,hr4,d214
5116,hr5,d214
5117,hr6,d214
5118,hr7,d214
5119,hr8,d214
5120,hr9,d214
5121,hr10,d214
5122,hr11,d214
5123,hr12,d214
5124,hr13,d214
5125,hr14,d214
5126,hr15,d214
5127,hr16,d214
5128,hr17,d214
5129,hr18,d214
5130,hr19,d214
5131,hr20,d214
5132,hr21,d214
5133,hr22,d214
5134,hr23,d214
5135,hr24,d214
5136,hr1,d215
5137,hr2,d215
5138,hr3,d215
5139,hr4,d215
5140,hr5,d215
5141,hr6,d215
5142,hr7,d215
5143,hr8,d215
5144,hr9,d215
5145,hr10,d215
5146,hr11,d215
5147,hr12,d215
5148,hr13,d215
5149,hr14,d215
5150,hr15,d215
5151,hr16,d215
5152,hr17,d215
5153,hr18,d215
5154,hr19,d215
5155,hr20,d215
5156,hr21,d215
5157,hr22,d215
5158,hr23,d215
5159,hr24,d215
5160,hr1,d216
5161,hr2,d216
5162,hr3,d216
5163,hr4,d216
5164,hr5,d216
5165,hr6,d216
5166,hr7,d216
5167,hr8,d216
5168,hr9,d216
5169,hr10,d216
5170,hr11,d216
5171,hr12,d216
5172,hr13,d216
5173,hr14,d216
5174,hr15,d216
5175,hr16,d216
5176,hr17,d216
5177,hr18,d216
5178,hr19,d216
5179,hr20,d216
5180,hr21,d216
5181,hr22,d216
5182,hr23,d216
5183,hr24,d216
5184,hr1,d217
5185,hr2,d217
5186,hr3,d217
5187,hr4,d217
5188,hr5,d217
5189,hr6,d217
5190,hr7,d217
5191,hr8,d217
5192,hr9,d217
5193,hr10,d217
5194,hr11,d217
5195,hr12,d217
5196,hr13,d217
5197,hr14,d217
5198,hr15,d217
5199,hr16,d217
5200,hr17,d217
5201,hr18,d217
5202,hr19,d217
5203,hr20,d217
5204,hr21,d217
5205,hr22,d217
5206,hr23,d217
5207,hr24,d217
5208,hr1,d218
5209,hr2,d218
5210,hr3,d218
5211,hr4,d218
5212,hr5,d218
5213,hr6,d218
5214,hr7,d218
5215,hr8,d218
5216,hr9,d218
5217,hr10,d218
5218,hr11,d218
5219,hr12,d218
5220,hr13,d218
5221,hr14,d218
5222,hr15,d218
5223,hr16,d218
5224,hr17,d218
5225,hr18,d218
5226,hr19,d218
5227,hr20,d218
5228,hr21,d218
5229,hr22,d218
5230,hr23,d218
5231,hr24,d218
5232,hr1,d219
5233,hr2,d219
5234,hr3,d219
5235,hr4,d219
5236,hr5,d219
5237,hr6,d219
5238,hr7,d219
5239,hr8,d219
5240,hr9,d219
5241,hr10,d219
5242,hr11,d219
5243,hr12,d219
5244,hr13,d219
5245,hr14,d219
5246,hr15,d219
5247,hr16,d219
5248,hr17,d219
5249,hr18,d219
5250,hr19,d219
5251,hr20,d219
5252,hr21,d219
5253,hr22,d219
5254,hr23,d219
5255,hr24,d219
5256,hr1,d220
5257,hr2,d220
5258,hr3,d220
5259,hr4,d220
5260,hr5,d220
5261,hr6,d220
5262,hr7,d220
5263,hr8,d220
5264,hr9,d220
5265,hr10,d220
5266,hr11,d220
5267,hr12,d220
5268,hr13,d220
5269,hr14,d220
5270,hr15,d220
5271,hr16,d220
5272,hr17,d220
5273,hr18,d220
5274,hr19,d220
5275,hr20,d220
5276,hr21,d220
5277,hr22,d220
5278,hr23,d220
5279,hr24,d220
5280,hr1,d221
5281,hr2,d221
5282,hr3,d221
5283,hr4,d221
5284,hr5,d221
5285,hr6,d221
5286,hr7,d221
5287,hr8,d221
5288,hr9,d221
5289,hr10,d221
5290,hr11,d221
5291,hr12,d221
5292,hr13,d221
5293,hr14,d221
5294,hr15,d221
5295,hr16,d221
5296,hr17,d221
5297,hr18,d221
5298,hr19,d221
5299,hr20,d221
5300,hr21,d221
5301,hr22,d221
5302,hr23,d221
5303,hr24,d221
5304,hr1,d222
5305,hr2,d222
5306,hr3,d222
5307,hr4,d222
5308,hr5,d222
5309,hr6,d222
5310,hr7,d222
5311,hr8,d222
5312,hr9,d222
5313,hr10,d222
5314,hr11,d222
5315,hr12,d222
5316,hr13,d222
5317,hr14,d222
5318,hr15,d222
5319,hr16,d222
5320,hr17,d222
5321,hr18,d222
5322,hr19,d222
5323,hr20,d222
5324,hr21,d222
5325,hr22,d222
5326,hr23,d222
5327,hr24,d222
5328,hr1,d223
5329,hr2,d223
5330,hr3,d223
5331,hr4,d223
5332,hr5,d223
5333,hr6,d223
5334,hr7,d223
5335,hr8,d223
5336,hr9,d223
5337,hr10,d223
5338,hr11,d223
5339,hr12,d223
5340,hr13,d223
5341,hr14,d223
5342,hr15,d223
5343,hr16,d223
5344,hr17,d223
5345,hr18,d223
5346,hr19,d223
5347,hr20,d223
5348,hr21,d223
5349,hr22,d223
5350,hr23,d223
5351,hr24,d223
5352,hr1,d224
5353,hr2,d224
5354,hr3,d224
5355,hr4,d224
5356,hr5,d224
5357,hr6,d224
5358,hr7,d224
5359,hr8,d224
5360,hr9,d224
5361,hr10,d224
5362,hr11,d224
5363,hr12,d224
5364,hr13,d224
5365,hr14,d224
5366,hr15,d224
5367,hr16,d224
5368,hr17,d224
5369,hr18,d224
5370,hr19,d224
5371,hr20,d224
5372,hr21,d224
5373,hr22,d224
5374,hr23,d224
5375,hr24,d224
5376,hr1,d225
5377,hr2,d225
5378,hr3,d225
5379,hr4,d225
5380,hr5,d225
5381,hr6,d225
5382,hr7,d225
5383,hr8,d225
5384,hr9,d225
5385,hr10,d225
5386,hr11,d225
5387,hr12,d225
5388,hr13,d225
5389,hr14,d225
5390,hr15,d225
5391,hr16,d225
5392,hr17,d225
5393,hr18,d225
5394,hr19,d225
5395,hr20,d225
5396,hr21,d225
5397,hr22,d225
5398,hr23,d225
5399,hr24,d225
5400,hr1,d226
5401,hr2,d226
5402,hr3,d226
5403,hr4,d226
5404,hr5,d226
5405,hr6,d226
5406,hr7,d226
5407,hr8,d226
5408,hr9,d226
5409,hr10,d226
5410,hr11,d226
5411,hr12,d226
5412,hr13,d226
5413,hr14,d226
5414,hr15,d226
5415,hr16,d226
5416,hr17,d226
5417,hr18,d226
5418,hr19,d226
5419,hr20,d226
5420,hr21,d226
5421,hr22,d226
5422,hr23,d226
5423,hr24,d226
5424,hr1,d227
5425,hr2,d227
5426,hr3,d227
5427,hr4,d227
5428,hr5,d227
5429,hr6,d227
5430,hr7,d227
5431,hr8,d227
5432,hr9,d227
5433,hr10,d227
5434,hr11,d227
5435,hr12,d227
5436,hr13,d227
5437,hr14,d227
5438,hr15,d227
5439,hr16,d227
5440,hr17,d227
5441,hr18,d227
5442,hr19,d227
5443,hr20,d227
5444,hr21,d227
5445,hr22,d227
5446,hr23,d227
5447,hr24,d227
5448,hr1,d228
5449,hr2,d228
5450,hr3,d228
5451,hr4,d228
5452,hr5,d228
5453,hr6,d228
5454,hr7,d228
5455,hr8,d228
5456,hr9,d228
5457,hr10,d228
5458,hr11,d228
5459,hr12,d228
5460,hr13,d228
5461,hr14,d228
5462,hr15,d228
5463,hr16,d228
5464,hr17,d228
5465,hr18,d228
5466,hr19,d228
5467,hr20,d228
5468,hr21,d228
5469,hr22,d228
5470,hr23,d228
5471,hr24,d228
5472,hr1,d229
5473,hr2,d229
5474,hr3,d229
5475,hr4,d229
5476,hr5,d229
5477,hr6,d229
5478,hr7,d229
5479,hr8,d229
5480,hr9,d229
5481,hr10,d229
5482,hr11,d229
5483,hr12,d229
5484,hr13,d229
5485,hr14,d229
5486,hr15,d229
5487,hr16,d229
5488,hr17,d229
5489,hr18,d229
5490,hr19,d229
5491,hr20,d229
5492,hr21,d229
5493,hr22,d229
5494,hr23,d229
5495,hr24,d229
5496,hr1,d230
5497,hr2,d230
5498,hr3,d230
5499,hr4,d230
5500,hr5,d230
5501,hr6,d230
5502,hr7,d230
5503,hr8,d230
5504,hr9,d230
5505,hr10,d230
5506,hr11,d230
5507,hr12,d230
5508,hr13,d230
5509,hr14,d230
5510,hr15,d230
5511,hr16,d230
5512,hr17,d230
5513,hr18,d230
5514,hr19,d230
5515,hr20,d230
5516,hr21,d230
5517,hr22,d230
5518,hr23,d230
5519,hr24,d230
5520,hr1,d231
5521,hr2,d231
5522,hr3,d231
5523,hr4,d231
5524,hr5,d231
5525,hr6,d231
5526,hr7,d231
5527,hr8,d231
5528,hr9,d231
5529,hr10,d231
5530,hr11,d231
5531,hr12,d231
5532,hr13,d231
5533,hr14,d231
5534,hr15,d231
5535,hr16,d231
5536,hr17,d231
5537,hr18,d231
5538,hr19,d231
5539,hr20,d231
5540,hr21,d231
5541,hr22,d231
5542,hr23,d231
5543,hr24,d231
5544,hr1,d232
5545,hr2,d232
5546,hr3,d232
5547,hr4,d232
5548,hr5,d232
5549,hr6,d232
5550,hr7,d232
5551,hr8,d232
5552,hr9,d232
5553,hr10,d232
5554,hr11,d232
5555,hr12,d232
5556,hr13,d232
5557,hr14,d232
5558,hr15,d232
5559,hr16,d232
5560,hr17,d232
5561,hr18,d232
5562,hr19,d232
5563,hr20,d232
5564,hr21,d232
5565,hr22,d232
5566,hr23,d232
5567,hr24,d232
5568,hr1,d233
5569,hr2,d233
5570,hr3,d233
5571,hr4,d233
5572,hr5,d233
5573,hr6,d233
5574,hr7,d233
5575,hr8,d233
5576,hr9,d233
5577,hr10,d233
5578,hr11,d233
5579,hr12,d233
5580,hr13,d233
5581,hr14,d233
5582,hr15,d233
5583,hr16,d233
5584,hr17,d233
5585,hr18,d233
5586,hr19,d233
5587,hr20,d233
5588,hr21,d233
5589,hr22,d233
5590,hr23,d233
5591,hr24,d233
5592,hr1,d234
5593,hr2,d234
5594,hr3,d234
5595,hr4,d234
5596,hr5,d234
5597,hr6,d234
5598,hr7,d234
5599,hr8,d234
5600,hr9,d234
5601,hr10,d234
5602,hr11,d234
5603,hr12,d234
5604,hr13,d234
5605,hr14,d234
5606,hr15,d234
5607,hr16,d234
5608,hr17,d234
5609,hr18,d234
5610,hr19,d234
5611,hr20,d234
5612,hr21,d234
5613,hr22,d234
5614,hr23,d234
5615,hr24,d234
5616,hr1,d235
5617,hr2,d235
5618,hr3,d235
5619,hr4,d235
5620,hr5,d235
5621,hr6,d235
5622,hr7,d235
5623,hr8,d235
5624,hr9,d235
5625,hr10,d235
5626,hr11,d235
5627,hr12,d235
5628,hr13,d235
5629,hr14,d235
5630,hr15,d235
5631,hr16,d235
5632,hr17,d235
5633,hr18,d235
5634,hr19,d235
5635,hr20,d235
5636,hr21,d235
5637,hr22,d235
5638,hr23,d235
5639,hr24,d235
5640,hr1,d236
5641,hr2,d236
5642,hr3,d236
5643,hr4,d236
5644,hr5,d236
5645,hr6,d236
5646,hr7,d236
5647,hr8,d236
5648,hr9,d236
5649,hr10,d236
5650,hr11,d236
5651,hr12,d236
5652,hr13,d236
5653,hr14,d236
5654,hr15,d236
5655,hr16,d236
5656,hr17,d236
5657,hr18,d236
5658,hr19,d236
5659,hr20,d236
5660,hr21,d236
5661,hr22,d236
5662,hr23,d236
5663,hr24,d236
5664,hr1,d237
5665,hr2,d237
5666,hr3,d237
5667,hr4,d237
5668,hr5,d237
5669,hr6,d237
5670,hr7,d237
5671,hr8,d237
5672,hr9,d237
5673,hr10,d237
5674,hr11,d237
5675,hr12,d237
5676,hr13,d237
5677,hr14,d237
5678,hr15,d237
5679,hr16,d237
5680,hr17,d237
5681,hr18,d237
5682,hr19,d237
5683,hr20,d237
5684,hr21,d237
5685,hr22,d237
5686,hr23,d237
5687,hr24,d237
5688,hr1,d238
5689,hr2,d238
5690,hr3,d238
