region,class,timeslice,cfmean,cfsigma
p65,4,H11,0.0,0.0
p65,4,H12,0.0,0.0
p65,4,H13,0.0,0.0
p65,4,H14,0.00040225251375333124,0.004596250476141972
p65,4,H15,0.00023685426086835238,0.0032263785194989866
p65,4,H16,0.0,0.0
p65,4,H17,0.0,0.0
p65,4,H2,0.0,0.0
p65,4,H3,0.0,0.0
p65,4,H4,0.0,0.0
p65,4,H5,0.0,0.0
p65,4,H6,0.0,0.0
p65,4,H7,0.0,0.0
p65,4,H8,0.0,0.0
p65,4,H9,0.0,0.0
p65,5,H1,0.0,0.0
p65,5,H10,0.0,0.0
p65,5,H11,0.0,0.0
p65,5,H12,0.0,0.0
p65,5,H13,0.0,0.0
p65,5,H14,0.00021384108048048077,0.00271852721567709
p65,5,H15,8.255262029073809e-05,0.0015836338348895495
p65,5,H16,0.0,0.0
p65,5,H17,0.0,0.0
p65,5,H2,0.0,0.0
p65,5,H3,0.0,0.0
p65,5,H4,0.0,0.0
p65,5,H5,0.0,0.0
p65,5,H6,0.0,0.0
p65,5,H7,0.0,0.0
p65,5,H8,0.0,0.0
p65,5,H9,0.0,0.0
p66,4,H1,0.0,0.0
p66,4,H10,0.0,0.0
p66,4,H11,0.0,0.0
p66,4,H12,0.0,0.0
p66,4,H13,0.0,0.0
p66,4,H14,0.0,0.0
p66,4,H15,0.0,0.0
p66,4,H16,0.0,0.0
p66,4,H17,0.0,0.0
p66,4,H2,0.0,0.0
p66,4,H3,0.0,0.0
p66,4,H4,0.0,0.0
p66,4,H5,0.0,0.0
p66,4,H6,0.0,0.0
p66,4,H7,0.0,0.0
p66,4,H8,0.0,0.0
p66,4,H9,0.0,0.0
p67,4,H1,0.0,0.0
p67,4,H10,0.0,0.0
p67,4,H11,0.0,0.0
p67,4,H12,0.0,0.0
p67,4,H13,0.0,0.0
p67,4,H14,0.00040025059827921556,0.004552265280785619
p67,4,H15,0.0002702595564820196,0.0036733243912979037
p67,4,H16,0.0,0.0
p67,4,H17,0.0,0.0
p67,4,H2,0.0,0.0
p67,4,H3,0.0,0.0
p67,4,H4,0.0,0.0
p67,4,H5,0.0,0.0
p67,4,H6,0.0,0.0
p67,4,H7,0.0,0.0
p67,4,H8,0.0,0.0
p67,4,H9,0.0,0.0
p67,5,H1,0.0,0.0
p67,5,H10,0.0,0.0
p67,5,H11,0.0,0.0
p67,5,H12,0.0,0.0
p67,5,H13,0.0,0.0
p67,5,H14,0.0006146205340436897,0.005049631919375587
p67,5,H15,0.00026509929043443305,0.003598163358699849
p67,5,H16,0.0,0.0
p67,5,H17,0.0,0.0
p67,5,H2,0.0,0.0
p67,5,H3,0.0,0.0
p67,5,H4,0.0,0.0
p67,5,H5,0.0,0.0
p67,5,H6,0.0,0.0
p67,5,H7,0.0,0.0
p67,5,H8,0.0,0.0
p67,5,H9,0.0,0.0
p68,2,H1,0.0,0.0
p68,2,H10,0.0,0.0
p68,2,H11,0.0,0.0
p68,2,H12,0.0,0.0
p68,2,H13,0.0,0.0
p68,2,H14,0.0007037143888218063,0.0059846768219635905
p68,2,H15,0.0005629370647037159,0.004957447691193799
p68,2,H16,0.0,0.0
p68,2,H17,0.0,0.0
p68,2,H2,0.0003622779593750927,0.0038519612375668296
p68,2,H3,0.0,0.0
p68,2,H4,0.0,0.0
p68,2,H5,0.0,0.0
p68,2,H6,0.0,0.0
p68,2,H7,0.0,0.0
p68,2,H8,0.0,0.0
p68,2,H9,0.0,0.0
p68,3,H1,0.0,0.0
p68,3,H10,0.0,0.0
p68,3,H11,0.0,0.0
p68,3,H12,0.0,0.0
p68,3,H13,0.0,0.0
p68,3,H14,0.0007432905019995589,0.005764218807897367
p68,3,H15,0.0007319610576023874,0.005345217570809488
p68,3,H16,0.0,0.0
p68,3,H17,0.00010376685784886713,0.0019905934717868376
p68,3,H2,0.00036848289024385606,0.0038448909841421438
p68,3,H3,0.00010376685784886713,0.0019905934717868376
p68,3,H4,0.0,0.0
p68,3,H5,0.0,0.0
p68,3,H6,0.0,0.0
p68,3,H7,0.0,0.0
p68,3,H8,0.0,0.0
p68,3,H9,0.0,0.0
p69,2,H1,0.0,0.0
p69,2,H10,0.0,0.0
p69,2,H11,0.0,0.0
p69,2,H12,0.0,0.0
p69,2,H13,0.0,0.0
p69,2,H14,0.0017055124478264254,0.008887278767032934
p69,2,H15,0.0009513218664442716,0.006519092906396777
p69,2,H16,0.0,0.0
p69,2,H17,0.00016444856705872908,0.0022277720768898446
p69,2,H2,0.0004997979010808171,0.004564734983250288
p69,2,H3,0.00016444856705872908,0.0022277720768898446
p69,2,H4,0.0,0.0
p69,2,H5,0.0,0.0
p69,2,H6,0.0,0.0
p69,2,H7,0.0,0.0
p69,2,H8,0.0,0.0
p69,2,H9,0.0,0.0
p69,3,H1,0.0,0.0
p69,3,H10,0.0,0.0
p69,3,H11,0.0,0.0
p69,3,H12,0.0,0.0
p69,3,H13,0.0,0.0
p69,3,H14,0.0011880377376949564,0.007197731445813726
p69,3,H15,0.0010029874316862097,0.006442808706777175
p69,3,H16,0.0,0.0
p69,3,H17,0.0,0.0
p69,3,H2,0.0002702803796400195,0.0034845319912450825
p69,3,H3,0.0,0.0
p69,3,H4,0.0,0.0
p69,3,H5,0.0,0.0
p69,3,H6,0.0,0.0
p69,3,H7,0.0,0.0
p69,3,H8,0.0,0.0
p69,3,H9,0.0,0.0
p7,3,H1,0.0,0.0
p7,3,H10,0.0,0.0
p7,3,H11,0.0,0.0
p7,3,H12,0.0,0.0
p7,3,H13,0.0,0.0
p7,3,H14,0.000856886565777826,0.006168986632517587
p7,3,H15,0.0003084327782625737,0.0034188348464953247
p7,3,H16,0.0,0.0
p7,3,H17,0.0007725809802017782,0.0056537906425904805
p7,3,H2,0.0008710652028690584,0.006039463580771615
p7,3,H3,0.0007725809802017782,0.0056537906425904805
p7,3,H4,0.0,0.0
p7,3,H5,0.0,0.0
p7,3,H6,0.0,0.0
p7,3,H7,0.0,0.0
p7,3,H8,0.0,0.0
p7,3,H9,0.0,0.0
p7,4,H1,0.0,0.0
p7,4,H10,0.0,0.0
p7,4,H11,0.0,0.0
p7,4,H12,0.0,0.0
p7,4,H13,0.0,0.0
p7,4,H14,0.002664926071414111,0.011311930821537877
p7,4,H15,0.0014126097540492597,0.008133965150578102
p7,4,H16,0.0,0.0
p7,4,H17,0.0044294311867459964,0.01471155615322517
p7,4,H2,0.005207979036437244,0.016199094395827913
p7,4,H3,0.0044294311867459964,0.01471155615322517
p7,4,H4,0.0,0.0
p7,4,H5,0.0,0.0
p7,4,H6,0.0,0.0
p7,4,H7,0.0,0.0
p7,4,H8,0.0,0.0
p7,4,H9,0.0,0.0
p70,3,H1,0.0,0.0
p70,3,H10,0.0,0.0
p70,3,H11,0.0,0.0
p70,3,H12,0.0,0.0
p70,3,H13,0.0,0.0
p70,3,H14,0.0007119677723703547,0.00528648293744758
p70,3,H15,0.00010817611347074094,0.0020751776602097208
p70,3,H16,0.0,0.0
p70,3,H17,0.0,0.0
p70,3,H2,0.0002246295472155817,0.0028619827583840247
p70,3,H3,0.0,0.0
p70,3,H4,0.0,0.0
p70,3,H5,0.0,0.0
p70,3,H6,0.0,0.0
p70,3,H7,0.0,0.0
p70,3,H8,0.0,0.0
p70,3,H9,0.0,0.0
p71,3,H1,0.0,0.0
p71,3,H10,0.0,0.0
p71,3,H11,0.0,0.0
p71,3,H12,0.0,0.0
p71,3,H13,0.0,0.0
p71,3,H14,0.000820866913204978,0.005852308812280347
p71,3,H15,0.00016950182211787805,0.002296109061248705
p71,3,H16,0.0,0.0
p71,3,H17,0.0,0.0
p71,3,H2,6.745006565166557e-05,0.0017116907762591352
p71,3,H3,0.0,0.0
p71,3,H4,0.0,0.0
p71,3,H5,0.0,0.0
p71,3,H6,0.0,0.0
p71,3,H7,0.0,0.0
p71,3,H8,0.0,0.0
p71,3,H9,0.0,0.0
p72,3,H1,0.0,0.0
p72,3,H10,0.0,0.0
p72,3,H11,0.0,0.0
p72,3,H12,0.0,0.0
p72,3,H13,0.0,0.0
p72,3,H14,0.00045280417091913107,0.004083010096965515
p72,3,H15,0.0,0.0
p72,3,H16,0.0,0.0
p72,3,H17,0.0,0.0
p72,3,H2,0.0,0.0
p72,3,H3,0.0,0.0
p72,3,H4,0.0,0.0
p72,3,H5,0.0,0.0
p72,3,H6,0.0,0.0
p72,3,H7,0.0,0.0
p72,3,H8,0.0,0.0
p72,3,H9,0.0,0.0
p72,4,H1,0.0,0.0
p72,4,H10,0.0,0.0
p72,4,H11,0.0,0.0
p72,4,H12,0.0,0.0
p72,4,H13,0.0,0.0
p72,4,H14,0.0012037565480478062,0.007252298684088814
p72,4,H15,0.00017868568513380444,0.002420833015696531
p72,4,H16,0.0,0.0
p72,4,H17,0.0,0.0
p72,4,H2,0.00018564522590326226,0.0027414114211352964
p72,4,H3,0.0,0.0
p72,4,H4,0.0,0.0
p72,4,H5,0.0,0.0
p72,4,H6,0.0,0.0
p72,4,H7,0.0,0.0
p72,4,H8,0.0,0.0
p72,4,H9,0.0,0.0
p73,3,H1,0.0,0.0
p73,3,H10,0.0,0.0
p73,3,H11,0.0,0.0
p73,3,H12,0.0,0.0
p73,3,H13,0.0,0.0
p73,3,H14,0.0,0.0
p73,3,H15,0.0,0.0
p73,3,H16,0.0,0.0
p73,3,H17,0.0,0.0
p73,3,H2,0.0,0.0
p73,3,H3,0.0,0.0
p73,3,H4,0.0,0.0
p73,3,H5,0.0,0.0
p73,3,H6,0.0,0.0
p73,3,H7,0.0,0.0
p73,3,H8,0.0,0.0
p73,3,H9,0.0,0.0
p74,2,H1,0.0,0.0
p74,2,H10,0.0,0.0
p74,2,H11,0.0,0.0
p74,2,H12,0.0,0.0
p74,2,H13,0.0,0.0
p74,2,H14,4.518844811997799e-05,0.001146754255805838
p74,2,H15,0.00020724394277709982,0.0028221458181176317
p74,2,H16,0.0,0.0
p74,2,H17,0.0,0.0
p74,2,H2,0.0,0.0
p74,2,H3,0.0,0.0
p74,2,H4,0.0,0.0
p74,2,H5,0.0,0.0
p74,2,H6,0.0,0.0
p74,2,H7,0.0,0.0
p74,2,H8,0.0,0.0
p74,2,H9,0.0,0.0
p75,2,H1,0.0,0.0
p75,2,H10,0.0,0.0
p75,2,H11,0.0,0.0
p75,2,H12,0.0,0.0
p75,2,H13,0.0,0.0
p75,2,H14,0.000672232275770873,0.004930652576203728
p75,2,H15,0.0007285118386473345,0.005457566132127292
p75,2,H16,0.0,0.0
p75,2,H17,0.0001959672460899405,0.0026562329331672437
p75,2,H2,4.508437716072391e-05,0.0011441132309334566
p75,2,H3,0.0001959672460899405,0.0026562329331672437
p75,2,H4,0.0,0.0
p75,2,H5,0.0,0.0
p75,2,H6,0.0,0.0
p75,2,H7,0.0,0.0
p75,2,H8,0.0,0.0
p75,2,H9,0.0,0.0
p76,2,H1,0.0,0.0
p76,2,H10,0.0,0.0
p76,2,H11,0.0,0.0
p76,2,H12,0.0,0.0
p76,2,H13,0.0,0.0
p76,2,H14,0.0011955055593287352,0.0070317376076755
p76,2,H15,0.0005926184113258901,0.005211171038705309
p76,2,H16,0.0,0.0
p76,2,H17,0.0002071538271949343,0.002807835772763874
p76,2,H2,0.0002627256962684741,0.0030070383119829226
p76,2,H3,0.0002071538271949343,0.002807835772763874
p76,2,H4,0.0,0.0
p76,2,H5,0.0,0.0
p76,2,H6,0.0,0.0
p76,2,H7,0.0,0.0
p76,2,H8,0.0,0.0
p76,2,H9,0.0,0.0
p76,3,H1,0.0,0.0
p76,3,H10,0.0,0.0
p76,3,H11,0.0,0.0
p76,3,H12,0.0,0.0
p76,3,H13,0.0,0.0
p76,3,H14,0.0015078820664181103,0.008109153691728042
p76,3,H15,0.0008991119634036137,0.0065254305941695595
p76,3,H16,0.0,0.0
p76,3,H17,0.00020299912632807442,0.0027504460622516697
p76,3,H2,0.0007543229145107802,0.005382768874960872
p76,3,H3,0.00020299912632807442,0.0027504460622516697
p76,3,H4,0.0,0.0
p76,3,H5,0.0,0.0
p76,3,H6,0.0,0.0
p76,3,H7,0.0,0.0
p76,3,H8,0.0,0.0
p76,3,H9,0.0,0.0
p77,2,H1,0.0,0.0
p77,2,H10,0.0,0.0
p77,2,H11,0.0,0.0
p77,2,H12,0.0,0.0
p77,2,H13,0.0,0.0
p77,2,H14,0.0008796212199774588,0.0063441972813113425
p77,2,H15,0.0006928834912326673,0.005513005693672236
p77,2,H16,0.0,0.0
p77,2,H17,0.0001956787284301675,0.0026522163201204737
p77,2,H2,0.00016760558283291987,0.002471619660793265
p77,2,H3,0.0001956787284301675,0.0026522163201204737
p77,2,H4,0.0,0.0
p77,2,H5,0.0,0.0
p77,2,H6,0.0,0.0
p77,2,H7,0.0,0.0
p77,2,H8,0.0,0.0
p77,2,H9,0.0,0.0
p77,3,H1,0.0,0.0
p77,3,H10,0.0,0.0
p77,3,H11,0.0,0.0
p77,3,H12,0.0,0.0
p77,3,H13,0.0,0.0
p77,3,H14,0.0015023152303436527,0.008086370093185979
p77,3,H15,0.0011874881937451985,0.006926110788395903
p77,3,H16,0.0,0.0
p77,3,H17,0.00018208154031763905,0.0024665122830850417
p77,3,H2,0.0005587659232457232,0.004755555565616361
p77,3,H3,0.00018208154031763905,0.0024665122830850417
p77,3,H4,0.0,0.0
p77,3,H5,0.0,0.0
p77,3,H6,0.0,0.0
p77,3,H7,0.0,0.0
p77,3,H8,0.0,0.0
p77,3,H9,0.0,0.0
p78,2,H1,0.0,0.0
p78,2,H10,0.0,0.0
p78,2,H11,0.0,0.0
p78,2,H12,0.0,0.0
p78,2,H13,0.0,0.0
p78,2,H14,0.0012650457933915328,0.007353043217396834
p78,2,H15,0.001111068413592875,0.0067953522904256
p78,2,H16,0.0,0.0
p78,2,H17,0.00017901864307730094,0.0024251038030178745
p78,2,H2,0.0003093716324023579,0.003521282604576409
p78,2,H3,0.00017901864307730094,0.0024251038030178745
p78,2,H4,0.0,0.0
p78,2,H5,0.0,0.0
p78,2,H6,0.0,0.0
p78,2,H7,0.0,0.0
p78,2,H8,0.0,0.0
p78,2,H9,0.0,0.0
p78,3,H1,0.0,0.0
p78,3,H10,0.0,0.0
p78,3,H11,0.0,0.0
p78,3,H12,0.0,0.0
p78,3,H13,0.0,0.0
p78,3,H14,0.0011150929064530394,0.007116651235325028
p78,3,H15,0.0009981414920690916,0.00644269008833548
p78,3,H16,0.0,0.0
p78,3,H17,0.00036634056343008643,0.0035009313315729927
p78,3,H2,0.00044192519524823064,0.004271633936918903
p78,3,H3,0.00036634056343008643,0.0035009313315729927
p78,3,H4,0.0,0.0
p78,3,H5,0.0,0.0
p78,3,H6,0.0,0.0
p78,3,H7,0.0,0.0
p78,3,H8,0.0,0.0
p78,3,H9,0.0,0.0
p79,2,H1,0.0,0.0
p79,2,H10,0.0,0.0
p79,2,H11,0.0,0.0
p79,2,H12,0.0,0.0
p79,2,H13,0.0,0.0
p79,2,H14,0.0015687010285693297,0.007891158380073853
p79,2,H15,0.0015796882748279882,0.008401565680217063
p79,2,H16,0.0,0.0
p79,2,H17,0.0003924592722045339,0.0037523145777427734
p79,2,H2,0.0007114027227674212,0.005264448283643739
p79,2,H3,0.0003924592722045339,0.0037523145777427734
p79,2,H4,0.0,0.0
p79,2,H5,0.0,0.0
p79,2,H6,0.0,0.0
p79,2,H7,0.0,0.0
p79,2,H8,0.0,0.0
p79,2,H9,0.0,0.0
p79,3,H1,0.0,0.0
p79,3,H10,0.0,0.0
p79,3,H11,0.0,0.0
p79,3,H12,0.0,0.0
p79,3,H13,0.0,0.0
p79,3,H14,0.0013599775280363812,0.007377640254539695
p79,3,H15,0.0014998792751651743,0.007951641066064878
p79,3,H16,0.0,0.0
p79,3,H17,0.0003942783071619013,0.00378003489508417
p79,3,H2,0.0006587664995874677,0.005112928975797119
p79,3,H3,0.0003942783071619013,0.00378003489508417
p79,3,H4,0.0,0.0
p79,3,H5,0.0,0.0
p79,3,H6,0.0,0.0
p79,3,H7,0.0,0.0
p79,3,H8,0.0,0.0
p79,3,H9,0.0,0.0
p8,4,H1,0.0,0.0
p8,4,H10,0.0,0.0
p8,4,H11,0.0,0.0
p8,4,H12,0.0,0.0
p8,4,H13,0.0,0.0
p8,4,H14,0.0020505116662438614,0.009758485860866596
p8,4,H15,0.0007790031731533616,0.00527541256566182
p8,4,H16,0.0,0.0
p8,4,H17,0.004279921944860531,0.014192402915894891
p8,4,H2,0.004694464665646694,0.015274544587969141
p8,4,H3,0.004279921944860531,0.014192402915894891
p8,4,H4,0.0,0.0
p8,4,H5,0.0,0.0
p8,4,H6,0.0,0.0
p8,4,H7,0.0,0.0
p8,4,H8,0.0,0.0
p8,4,H9,0.0,0.0
p8,5,H1,0.0,0.0
p8,5,H10,0.0,0.0
p8,5,H11,0.0,0.0
p8,5,H12,0.0,0.0
p8,5,H13,0.0,0.0
p8,5,H14,0.0037764436218262827,0.01273711395177932
p8,5,H15,0.0022675160612182126,0.009594549087644285
p8,5,H16,0.0,0.0
p8,5,H17,0.0043309258256593475,0.015802830435335122
p8,5,H2,0.005553772594918561,0.017178507093378398
p8,5,H3,0.0043309258256593475,0.015802830435335122
p8,5,H4,0.0,0.0
p8,5,H5,0.0,0.0
p8,5,H6,0.0,0.0
p8,5,H7,0.0,0.0
p8,5,H8,0.0,0.0
p8,5,H9,0.0,0.0
p80,3,H1,0.0,0.0
p80,3,H10,0.0,0.0
p80,3,H11,0.0,0.0
p80,3,H12,0.0,0.0
p80,3,H13,0.0,0.0
p80,3,H14,0.0010273348545852285,0.0067487573140817235
p80,3,H15,0.0010887581612104955,0.006594448512639327
p80,3,H16,0.0,0.0
p80,3,H17,0.0002104329633647981,0.002850671138802809
p80,3,H2,0.000368225579121098,0.0038309323052815544
p80,3,H3,0.0002104329633647981,0.002850671138802809
p80,3,H4,0.0,0.0
p80,3,H5,0.0,0.0
p80,3,H6,0.0,0.0
p80,3,H7,0.0,0.0
p80,3,H8,0.0,0.0
p80,3,H9,0.0,0.0
p81,3,H1,0.0,0.0
p81,3,H10,0.0,0.0
p81,3,H11,0.0,0.0
p81,3,H12,0.0,0.0
p81,3,H13,0.0,0.0
p81,3,H14,0.0011125614502183769,0.0066803800684374975
p81,3,H15,0.00020923884585499763,0.0028437916941610633
p81,3,H16,0.0,0.0
p81,3,H17,0.0,0.0
p81,3,H2,9.825418743750323e-05,0.0017619976032024283
p81,3,H3,0.0,0.0
p81,3,H4,0.0,0.0
p81,3,H5,0.0,0.0
p81,3,H6,0.0,0.0
p81,3,H7,0.0,0.0
p81,3,H8,0.0,0.0
p81,3,H9,0.0,0.0
p82,3,H1,0.0,0.0
p82,3,H10,0.0,0.0
p82,3,H11,0.0,0.0
p82,3,H12,0.0,0.0
p82,3,H13,0.0,0.0
p82,3,H14,0.0009038638792099049,0.006320449001384994
p82,3,H15,0.0004602677958167118,0.0044127876494085
p82,3,H16,0.0,0.0
p82,3,H17,0.00024340771462606347,0.0026885186387920813
p82,3,H2,0.00010489694403935664,0.0018815915268053888
p82,3,H3,0.00024340771462606347,0.0026885186387920813
p82,3,H4,0.0,0.0
p82,3,H5,0.0,0.0
p82,3,H6,0.0,0.0
p82,3,H7,0.0,0.0
p82,3,H8,0.0,0.0
p82,3,H9,0.0,0.0
p83,3,H1,0.0,0.0
p83,3,H10,0.0,0.0
p83,3,H11,0.0,0.0
p83,3,H12,0.0,0.0
p83,3,H13,0.0,0.0
p83,3,H14,0.001540346074016383,0.008270861673569213
p83,3,H15,0.0005071726627647877,0.004949960147247517
p83,3,H16,0.0,0.0
p83,3,H17,0.00016650087807489479,0.002257313255361846
p83,3,H2,0.0001057859174675823,0.0018972098181196605
p83,3,H3,0.00016650087807489479,0.002257313255361846
p83,3,H4,0.0,0.0
p83,3,H5,0.0,0.0
p83,3,H6,0.0,0.0
p83,3,H7,0.0,0.0
p83,3,H8,0.0,0.0
p83,3,H9,0.0,0.0
p84,3,H1,0.0,0.0
p84,3,H10,0.0,0.0
p84,3,H11,0.0,0.0
p84,3,H12,0.0,0.0
p84,3,H13,0.0,0.0
p84,3,H14,0.0,0.0
p84,3,H15,0.0,0.0
p84,3,H16,0.0,0.0
p84,3,H17,0.0,0.0
p84,3,H2,0.0,0.0
p84,3,H3,0.0,0.0
p84,3,H4,0.0,0.0
p84,3,H5,0.0,0.0
p84,3,H6,0.0,0.0
p84,3,H7,0.0,0.0
p84,3,H8,0.0,0.0
p84,3,H9,0.0,0.0
p84,4,H1,0.0,0.0
p84,4,H10,0.0,0.0
p84,4,H11,0.0,0.0
p84,4,H12,0.0,0.0
p84,4,H13,0.0,0.0
p84,4,H14,0.0006825324952000787,0.005036831102921398
p84,4,H15,0.0,0.0
p84,4,H16,0.0,0.0
p84,4,H17,0.0,0.0
p84,4,H2,9.604368752204113e-05,0.00172210168759833
p84,4,H3,0.0,0.0
p84,4,H4,0.0,0.0
p84,4,H5,0.0,0.0
p84,4,H6,0.0,0.0
p84,4,H7,0.0,0.0
p84,4,H8,0.0,0.0
p84,4,H9,0.0,0.0
p85,3,H1,0.0,0.0
p85,3,H10,0.0,0.0
p85,3,H11,0.0,0.0
p85,3,H12,0.0,0.0
p85,3,H13,0.0,0.0
p85,3,H14,0.0,0.0
p85,3,H15,0.0,0.0
p85,3,H16,0.0,0.0
p85,3,H17,0.0,0.0
p85,3,H2,0.0,0.0
p85,3,H3,0.0,0.0
p85,3,H4,0.0,0.0
p85,3,H5,0.0,0.0
p85,3,H6,0.0,0.0
p85,3,H7,0.0,0.0
p85,3,H8,0.0,0.0
p85,3,H9,0.0,0.0
p85,4,H1,0.0,0.0
p85,4,H10,0.0,0.0
p85,4,H11,0.0,0.0
p85,4,H12,0.0,0.0
p85,4,H13,0.0,0.0
p85,4,H14,0.00011104555013849869,0.00201550139880265
p85,4,H15,0.0,0.0
p85,4,H16,0.0,0.0
p85,4,H17,0.0,0.0
p85,4,H2,0.0,0.0
p85,4,H3,0.0,0.0
p85,4,H4,0.0,0.0
p85,4,H5,0.0,0.0
p85,4,H6,0.0,0.0
p85,4,H7,0.0,0.0
p85,4,H8,0.0,0.0
p85,4,H9,0.0,0.0
p86,4,H1,0.0,0.0
p86,4,H10,0.0,0.0
p86,4,H11,0.0,0.0
p86,4,H12,0.0,0.0
p86,4,H13,0.0,0.0
p86,4,H14,0.0,0.0
p86,4,H15,0.0,0.0
p86,4,H16,0.0,0.0
p86,4,H17,0.0,0.0
p86,4,H2,0.0,0.0
p86,4,H3,0.0,0.0
p86,4,H4,0.0,0.0
p86,4,H5,0.0,0.0
p86,4,H6,0.0,0.0
p86,4,H7,0.0,0.0
p86,4,H8,0.0,0.0
p86,4,H9,0.0,0.0
p87,4,H1,0.0,0.0
p87,4,H10,0.0,0.0
p87,4,H11,0.0,0.0
p87,4,H12,0.0,0.0
p87,4,H13,0.0,0.0
p87,4,H14,0.0001876636969376795,0.002376389599763148
p87,4,H15,8.360779864470597e-05,0.001603875665340247
p87,4,H16,0.0,0.0
p87,4,H17,0.0,0.0
p87,4,H2,0.0,0.0
p87,4,H3,0.0,0.0
p87,4,H4,0.0,0.0
p87,4,H5,0.0,0.0
p87,4,H6,0.0,0.0
p87,4,H7,0.0,0.0
p87,4,H8,0.0,0.0
p87,4,H9,0.0,0.0
p88,4,H1,0.0,0.0
p88,4,H10,0.0,0.0
p88,4,H11,0.0,0.0
p88,4,H12,0.0,0.0
p88,4,H13,0.0,0.0
p88,4,H14,0.0003069576385043423,0.003495222905861287
p88,4,H15,0.00018859944184837133,0.00258370836971613
p88,4,H16,0.0,0.0
p88,4,H17,0.0,0.0
p88,4,H2,0.0,0.0
p88,4,H3,0.0,0.0
p88,4,H4,0.0,0.0
p88,4,H5,0.0,0.0
p88,4,H6,0.0,0.0
p88,4,H7,0.0,0.0
p88,4,H8,0.0,0.0
p88,4,H9,0.0,0.0
p89,3,H1,0.0,0.0
p89,3,H10,0.0,0.0
p89,3,H11,0.0,0.0
p89,3,H12,0.0,0.0
p89,3,H13,0.0,0.0
p89,3,H14,0.0007490151972504136,0.006535266601885835
p89,3,H15,0.00037636035931823045,0.004328255451070421
p89,3,H16,0.0,0.0
p89,3,H17,0.0,0.0
p89,3,H2,0.0,0.0
p89,3,H3,0.0,0.0
p89,3,H4,0.0,0.0
p89,3,H5,0.0,0.0
p89,3,H6,0.0,0.0
p89,3,H7,0.0,0.0
p89,3,H8,0.0,0.0
p89,3,H9,0.0,0.0
p89,4,H1,0.0,0.0
p89,4,H10,0.0,0.0
p89,4,H11,0.0,0.0
p89,4,H12,0.0,0.0
p89,4,H13,0.0,0.0
p89,4,H14,9.197388307093094e-05,0.0016492445592381703
p89,4,H15,0.0,0.0
p89,4,H16,0.0,0.0
p89,4,H17,0.0,0.0
p89,4,H2,0.0,0.0
p89,4,H3,0.0,0.0
p89,4,H4,0.0,0.0
p89,4,H5,0.0,0.0
p89,4,H6,0.0,0.0
p89,4,H7,0.0,0.0
p89,4,H8,0.0,0.0
p89,4,H9,0.0,0.0
p9,2,H1,0.0,0.0
p9,2,H10,0.0,0.0
p9,2,H11,0.0,0.0
p9,2,H12,0.0,0.0
p9,2,H13,0.0,0.0
p9,2,H14,0.0005141223422164872,0.0044093463105209845
p9,2,H15,0.0006368366960922013,0.005000361496780083
p9,2,H16,0.0,0.0
p9,2,H17,0.0017043250845745206,0.008129893669154448
p9,2,H2,0.001854073710346259,0.008213488151561976
p9,2,H3,0.0017043250845745206,0.008129893669154448
p9,2,H4,0.0,0.0
p9,2,H5,0.0,0.0
p9,2,H6,0.0,0.0
p9,2,H7,0.0,0.0
p9,2,H8,0.0,0.0
p9,2,H9,0.0,0.0
p9,3,H1,0.0,0.0
p9,3,H10,0.0,0.0
p9,3,H11,0.0,0.0
p9,3,H12,0.0,0.0
p9,3,H13,0.0,0.0
p9,3,H14,0.0004046431378177975,0.0036250173487339895
p9,3,H15,0.0005968748490609553,0.004749937153008159
p9,3,H16,0.0,0.0
p9,3,H17,0.0022484101759998694,0.009438056639146222
p9,3,H2,0.0019923262240261023,0.008972893071350442
p9,3,H3,0.0022484101759998694,0.009438056639146222
p9,3,H4,0.0,0.0
p9,3,H5,0.0,0.0
p9,3,H6,0.0,0.0
p9,3,H7,0.0,0.0
p9,3,H8,0.0,0.0
p9,3,H9,0.0,0.0
p9,4,H1,0.0,0.0
p9,4,H10,0.0,0.0
p9,4,H11,0.0,0.0
p9,4,H12,0.0,0.0
p9,4,H13,0.0,0.0
p9,4,H14,5.492987400441436e-05,0.001393963931184262
p9,4,H15,9.274613314672656e-05,0.0017791793160417217
p9,4,H16,0.0,0.0
p9,4,H17,0.00019168143120148906,0.0025968989360787243
p9,4,H2,0.0005658957991540802,0.004634177191950204
p9,4,H3,0.00019168143120148906,0.0025968989360787243
p9,4,H4,0.0,0.0
p9,4,H5,0.0,0.0
p9,4,H6,0.0,0.0
p9,4,H7,0.0,0.0
p9,4,H8,0.0,0.0
p9,4,H9,0.0,0.0
p9,5,H1,0.0,0.0
p9,5,H10,0.0,0.0
p9,5,H11,0.0,0.0
p9,5,H12,0.0,0.0
p9,5,H13,0.0,0.0
p9,5,H14,0.00024813662069091884,0.0028137734603145823
p9,5,H15,8.542573524881963e-05,0.0016387497360338386
p9,5,H16,0.0,0.0
p9,5,H17,0.0008372743765864035,0.005799814088682139
p9,5,H2,0.0011080712346093996,0.006913802750406747
p9,5,H3,0.0008372743765864035,0.005799814088682139
p9,5,H4,0.0,0.0
p9,5,H5,0.0,0.0
p9,5,H6,0.0,0.0
p9,5,H7,0.0,0.0
p9,5,H8,0.0,0.0
p9,5,H9,0.0,0.0
p9,6,H1,0.0,0.0
p9,6,H10,0.0,0.0
p9,6,H11,0.0,0.0
p9,6,H12,0.0,0.0
p9,6,H13,0.0,0.0
