Dim1,Dim2,Dim3,Dim4,Val
csp2_3,s156,cap,bin1,663.9760348
csp2_3,s156,cost,bin1,24026.82975
csp2_3,s156,cap,bin2,14797.01727
csp2_3,s156,cost,bin2,66225.11341
csp2_3,s156,cap,bin3,23137.90444
csp2_3,s156,cost,bin3,106049.9277
csp2_3,s156,cap,bin4,21166.373
csp2_3,s156,cost,bin4,145928.6359
csp2_3,s156,cap,bin5,16735.42048
csp2_3,s156,cost,bin5,190280.5686
csp2_4,s156,cap,bin1,80.13816191
csp2_4,s156,cost,bin1,30935.79792
csp2_4,s156,cap,bin2,2893.241095
csp2_4,s156,cost,bin2,121756.4018
csp2_4,s156,cap,bin3,3732.821299
csp2_4,s156,cost,bin3,149660.3371
csp2_4,s156,cap,bin4,7522.487701
csp2_4,s156,cost,bin4,172613.2843
csp2_4,s156,cap,bin5,4864.531716
csp2_4,s156,cost,bin5,211014.6431
csp3_2,s156,cap,bin1,112.5434281
csp3_2,s156,cost,bin1,8214.153073
csp3_2,s156,cap,bin2,1866.651896
csp3_2,s156,cost,bin2,71006.2237
csp3_2,s156,cap,bin3,6559.380993
csp3_2,s156,cost,bin3,97200.98114
csp3_2,s156,cap,bin4,5294.911821
csp3_2,s156,cost,bin4,122538.3063
csp3_2,s156,cap,bin5,6181.681717
csp3_2,s156,cost,bin5,151172.4795
csp3_3,s156,cap,bin1,663.9760348
csp3_3,s156,cost,bin1,24026.82975
csp3_3,s156,cap,bin2,14797.01727
csp3_3,s156,cost,bin2,66225.11341
csp3_3,s156,cap,bin3,23137.90444
csp3_3,s156,cost,bin3,106049.9277
csp3_3,s156,cap,bin4,21166.373
csp3_3,s156,cost,bin4,145928.6359
csp3_3,s156,cap,bin5,16735.42048
csp3_3,s156,cost,bin5,190280.5686
csp3_4,s156,cap,bin1,80.13816191
csp3_4,s156,cost,bin1,30935.79792
csp3_4,s156,cap,bin2,2893.241095
csp3_4,s156,cost,bin2,121756.4018
csp3_4,s156,cap,bin3,3732.821299
csp3_4,s156,cost,bin3,149660.3371
csp3_4,s156,cap,bin4,7522.487701
csp3_4,s156,cost,bin4,172613.2843
csp3_4,s156,cap,bin5,4864.531716
csp3_4,s156,cost,bin5,211014.6431
csp4_2,s156,cap,bin1,112.5434281
csp4_2,s156,cost,bin1,8214.153073
csp4_2,s156,cap,bin2,1866.651896
csp4_2,s156,cost,bin2,71006.2237
csp4_2,s156,cap,bin3,6559.380993
csp4_2,s156,cost,bin3,97200.98114
csp4_2,s156,cap,bin4,5294.911821
csp4_2,s156,cost,bin4,122538.3063
csp4_2,s156,cap,bin5,6181.681717
csp4_2,s156,cost,bin5,151172.4795
csp4_3,s156,cap,bin1,663.9760348
csp4_3,s156,cost,bin1,24026.82975
csp4_3,s156,cap,bin2,14797.01727
csp4_3,s156,cost,bin2,66225.11341
csp4_3,s156,cap,bin3,23137.90444
csp4_3,s156,cost,bin3,106049.9277
csp4_3,s156,cap,bin4,21166.373
csp4_3,s156,cost,bin4,145928.6359
csp4_3,s156,cap,bin5,16735.42048
csp4_3,s156,cost,bin5,190280.5686
csp4_4,s156,cap,bin1,80.13816191
csp4_4,s156,cost,bin1,30935.79792
csp4_4,s156,cap,bin2,2893.241095
csp4_4,s156,cost,bin2,121756.4018
csp4_4,s156,cap,bin3,3732.821299
csp4_4,s156,cost,bin3,149660.3371
csp4_4,s156,cap,bin4,7522.487701
csp4_4,s156,cost,bin4,172613.2843
csp4_4,s156,cap,bin5,4864.531716
csp4_4,s156,cost,bin5,211014.6431
wind-ons_1,s158,cap,bin1,0.66824998
wind-ons_1,s158,cost,bin1,40023.1269
wind-ons_2,s158,cap,bin1,39.92490578
wind-ons_2,s158,cost,bin1,82716.81791
wind-ons_3,s158,cap,bin1,46.70460606
wind-ons_3,s158,cost,bin1,39903.51943
wind-ons_3,s158,cap,bin2,208.4089794
wind-ons_3,s158,cost,bin2,89062.04732
wind-ons_3,s158,cap,bin3,161.1454754
wind-ons_3,s158,cost,bin3,152103.9714
wind-ons_3,s158,cap,bin4,181.7397251
wind-ons_3,s158,cost,bin4,160021.9316
wind-ons_3,s158,cap,bin5,95.01301003
wind-ons_3,s158,cost,bin5,165872.4595
wind-ons_4,s158,cap,bin1,347.2591939
wind-ons_4,s158,cost,bin1,40388.19221
wind-ons_4,s158,cap,bin2,719.7904129
wind-ons_4,s158,cost,bin2,96146.37454
wind-ons_4,s158,cap,bin3,1365.016239
wind-ons_4,s158,cost,bin3,122337.2578
wind-ons_4,s158,cap,bin4,1076.453699
wind-ons_4,s158,cost,bin4,145086.2709
wind-ons_4,s158,cap,bin5,1029.554684
wind-ons_4,s158,cost,bin5,174396.6252
wind-ons_5,s158,cap,bin1,751.7327433
wind-ons_5,s158,cost,bin1,22914.07676
wind-ons_5,s158,cap,bin2,3706.406605
wind-ons_5,s158,cost,bin2,124973.6092
wind-ons_5,s158,cap,bin3,5008.097118
wind-ons_5,s158,cost,bin3,161486.1948
wind-ons_5,s158,cap,bin4,3664.841463
wind-ons_5,s158,cost,bin4,205060.2612
wind-ons_5,s158,cap,bin5,2787.817861
wind-ons_5,s158,cost,bin5,265864.4466
wind-ons_6,s158,cap,bin1,109.0827044
wind-ons_6,s158,cost,bin1,30654.8317
wind-ons_6,s158,cap,bin2,3861.100402
wind-ons_6,s158,cost,bin2,150398.3243
wind-ons_6,s158,cap,bin3,5901.595997
wind-ons_6,s158,cost,bin3,205612.6736
wind-ons_6,s158,cap,bin4,7530.570977
wind-ons_6,s158,cost,bin4,247743.6658
wind-ons_6,s158,cap,bin5,4670.752263
wind-ons_6,s158,cost,bin5,286935.242
wind-ons_7,s158,cap,bin1,48.7701011
wind-ons_7,s158,cost,bin1,10600.71111
wind-ons_7,s158,cap,bin2,2329.957191
wind-ons_7,s158,cost,bin2,178922.304
wind-ons_7,s158,cap,bin3,2791.876004
wind-ons_7,s158,cost,bin3,234869.9471
wind-ons_7,s158,cap,bin4,4318.086256
wind-ons_7,s158,cost,bin4,273905.8708
wind-ons_7,s158,cap,bin5,5073.427588
wind-ons_7,s158,cost,bin5,306104.8902
wind-ons_8,s158,cap,bin1,56.70404993
wind-ons_8,s158,cost,bin1,20488.50777
wind-ons_8,s158,cap,bin2,2050.009023
wind-ons_8,s158,cost,bin2,142067.4349
wind-ons_8,s158,cap,bin3,4219.70764
wind-ons_8,s158,cost,bin3,199271.4062
wind-ons_8,s158,cap,bin4,3709.966536
wind-ons_8,s158,cost,bin4,253826.7745
wind-ons_8,s158,cap,bin5,3756.039319
wind-ons_8,s158,cost,bin5,301698.7933
wind-ons_9,s158,cap,bin1,18.44370067
wind-ons_9,s158,cost,bin1,10930.42412
wind-ons_9,s158,cap,bin2,1714.8269
wind-ons_9,s158,cost,bin2,144639.1497
wind-ons_9,s158,cap,bin3,1464.949977
wind-ons_9,s158,cost,bin3,206259.4376
wind-ons_9,s158,cap,bin4,1813.071809
wind-ons_9,s158,cost,bin4,245141.5963
wind-ons_9,s158,cap,bin5,1214.514127
wind-ons_9,s158,cost,bin5,288220.8055
wind-ons_10,s158,cap,bin1,7.265700102
wind-ons_10,s158,cost,bin1,27447.11458
wind-ons_10,s158,cap,bin2,53.43570328
wind-ons_10,s158,cost,bin2,106830.1743
wind-ons_10,s158,cap,bin3,56.24235535
wind-ons_10,s158,cost,bin3,203197.0876
wind-ons_10,s158,cap,bin4,166.4064131
wind-ons_10,s158,cost,bin4,263830.5383
wind-ons_10,s158,cap,bin5,238.3951778
wind-ons_10,s158,cost,bin5,282202.5195
csp1_1,s158,cap,bin1,937.7009643
csp1_1,s158,cost,bin1,34288.9072
csp1_1,s158,cap,bin2,17013.18768
csp1_1,s158,cost,bin2,169161.8687
csp1_1,s158,cap,bin3,16865.40247
csp1_1,s158,cost,bin3,224280.5543
csp1_1,s158,cap,bin4,17474.706
csp1_1,s158,cost,bin4,272540.2822
csp1_1,s158,cap,bin5,15866.51155
csp1_1,s158,cost,bin5,325744.8786
csp1_2,s158,cap,bin1,399.9666676
csp1_2,s158,cost,bin1,39227.19679
csp1_2,s158,cap,bin2,18691.32148
csp1_2,s158,cost,bin2,142496.4049
csp1_2,s158,cap,bin3,17751.50848
csp1_2,s158,cost,bin3,189888.1561
csp1_2,s158,cap,bin4,17565.64619
csp1_2,s158,cost,bin4,247179.3543
csp1_2,s158,cap,bin5,22758.69611
csp1_2,s158,cost,bin5,298270.5933
csp1_3,s158,cap,bin1,19.6121245
csp1_3,s158,cost,bin1,19154.5805
csp1_3,s158,cap,bin2,46.04323676
csp1_3,s158,cost,bin2,144536.3238
csp1_3,s158,cap,bin3,31.439748
csp1_3,s158,cost,bin3,150409.3474
csp1_3,s158,cap,bin4,211.5695814
csp1_3,s158,cost,bin4,178451.4202
csp1_3,s158,cap,bin5,59.56051822
csp1_3,s158,cost,bin5,183063.5245
csp2_1,s158,cap,bin1,937.7009643
csp2_1,s158,cost,bin1,34288.9072
csp2_1,s158,cap,bin2,17013.18768
csp2_1,s158,cost,bin2,169161.8687
csp2_1,s158,cap,bin3,16865.40247
csp2_1,s158,cost,bin3,224280.5543
csp2_1,s158,cap,bin4,17474.706
csp2_1,s158,cost,bin4,272540.2822
csp2_1,s158,cap,bin5,15866.51155
csp2_1,s158,cost,bin5,325744.8786
csp2_2,s158,cap,bin1,399.9666676
csp2_2,s158,cost,bin1,39227.19679
csp2_2,s158,cap,bin2,18691.32148
csp2_2,s158,cost,bin2,142496.4049
csp2_2,s158,cap,bin3,17751.50848
csp2_2,s158,cost,bin3,189888.1561
csp2_2,s158,cap,bin4,17565.64619
csp2_2,s158,cost,bin4,247179.3543
csp2_2,s158,cap,bin5,22758.69611
csp2_2,s158,cost,bin5,298270.5933
csp2_3,s158,cap,bin1,19.6121245
csp2_3,s158,cost,bin1,19154.5805
csp2_3,s158,cap,bin2,46.04323676
csp2_3,s158,cost,bin2,144536.3238
csp2_3,s158,cap,bin3,31.439748
csp2_3,s158,cost,bin3,150409.3474
csp2_3,s158,cap,bin4,211.5695814
csp2_3,s158,cost,bin4,178451.4202
csp2_3,s158,cap,bin5,59.56051822
csp2_3,s158,cost,bin5,183063.5245
csp3_1,s158,cap,bin1,937.7009643
csp3_1,s158,cost,bin1,34288.9072
csp3_1,s158,cap,bin2,17013.18768
csp3_1,s158,cost,bin2,169161.8687
csp3_1,s158,cap,bin3,16865.40247
csp3_1,s158,cost,bin3,224280.5543
csp3_1,s158,cap,bin4,17474.706
csp3_1,s158,cost,bin4,272540.2822
csp3_1,s158,cap,bin5,15866.51155
csp3_1,s158,cost,bin5,325744.8786
csp3_2,s158,cap,bin1,399.9666676
csp3_2,s158,cost,bin1,39227.19679
csp3_2,s158,cap,bin2,18691.32148
csp3_2,s158,cost,bin2,142496.4049
csp3_2,s158,cap,bin3,17751.50848
csp3_2,s158,cost,bin3,189888.1561
csp3_2,s158,cap,bin4,17565.64619
csp3_2,s158,cost,bin4,247179.3543
csp3_2,s158,cap,bin5,22758.69611
csp3_2,s158,cost,bin5,298270.5933
csp3_3,s158,cap,bin1,19.6121245
csp3_3,s158,cost,bin1,19154.5805
csp3_3,s158,cap,bin2,46.04323676
csp3_3,s158,cost,bin2,144536.3238
csp3_3,s158,cap,bin3,31.439748
csp3_3,s158,cost,bin3,150409.3474
csp3_3,s158,cap,bin4,211.5695814
csp3_3,s158,cost,bin4,178451.4202
csp3_3,s158,cap,bin5,59.56051822
csp3_3,s158,cost,bin5,183063.5245
csp4_1,s158,cap,bin1,937.7009643
csp4_1,s158,cost,bin1,34288.9072
csp4_1,s158,cap,bin2,17013.18768
csp4_1,s158,cost,bin2,169161.8687
csp4_1,s158,cap,bin3,16865.40247
csp4_1,s158,cost,bin3,224280.5543
csp4_1,s158,cap,bin4,17474.706
csp4_1,s158,cost,bin4,272540.2822
csp4_1,s158,cap,bin5,15866.51155
csp4_1,s158,cost,bin5,325744.8786
csp4_2,s158,cap,bin1,399.9666676
csp4_2,s158,cost,bin1,39227.19679
csp4_2,s158,cap,bin2,18691.32148
csp4_2,s158,cost,bin2,142496.4049
csp4_2,s158,cap,bin3,17751.50848
csp4_2,s158,cost,bin3,189888.1561
csp4_2,s158,cap,bin4,17565.64619
csp4_2,s158,cost,bin4,247179.3543
csp4_2,s158,cap,bin5,22758.69611
csp4_2,s158,cost,bin5,298270.5933
csp4_3,s158,cap,bin1,19.6121245
csp4_3,s158,cost,bin1,19154.5805
csp4_3,s158,cap,bin2,46.04323676
csp4_3,s158,cost,bin2,144536.3238
csp4_3,s158,cap,bin3,31.439748
csp4_3,s158,cost,bin3,150409.3474
csp4_3,s158,cap,bin4,211.5695814
csp4_3,s158,cost,bin4,178451.4202
csp4_3,s158,cap,bin5,59.56051822
csp4_3,s158,cost,bin5,183063.5245
pumped-hydro,p50,cap,bin1,1590
pumped-hydro,p50,cost,bin1,2073794.747
pumped-hydro,p50,cap,bin2,750
pumped-hydro,p50,cost,bin2,2150431.062
pumped-hydro,p50,cap,bin3,750
pumped-hydro,p50,cost,bin3,2150431.062
pumped-hydro,p50,cap,bin4,750
pumped-hydro,p50,cost,bin4,2150431.062
pumped-hydro,p50,cap,bin5,750
pumped-hydro,p50,cost,bin5,2792773.375
upv_3,p50,cap,bin1,3.888
upv_3,p50,cost,bin1,15799.88241
upv_3,p50,cap,bin2,6.48
upv_3,p50,cost,bin2,17006.56979
upv_3,p50,cap,bin3,21.7728
upv_3,p50,cost,bin3,18001.29415
upv_3,p50,cap,bin4,10.8864
upv_3,p50,cost,bin4,22986.04178
upv_3,p50,cap,bin5,25.6608
upv_3,p50,cost,bin5,87348.61874
upv_4,p50,cap,bin1,414208.08
upv_4,p50,cost,bin1,91417.51538
upv_4,p50,cap,bin2,469574.7552
upv_4,p50,cost,bin2,151136.7015
upv_4,p50,cap,bin3,470963.2896
upv_4,p50,cost,bin3,198121.0785
upv_4,p50,cap,bin4,472314.7584
upv_4,p50,cost,bin4,246261.9358
upv_4,p50,cap,bin5,479662.0416
upv_4,p50,cost,bin5,305420.9378
upv_5,p50,cap,bin1,146833.1712
upv_5,p50,cost,bin1,199656.5386
upv_5,p50,cap,bin2,202020.48
upv_5,p50,cost,bin2,243330.9328
upv_5,p50,cap,bin3,199954.3968
upv_5,p50,cost,bin3,274896.3599
upv_5,p50,cap,bin4,198299.664
upv_5,p50,cost,bin4,302307.8081
upv_5,p50,cap,bin5,206372.448
upv_5,p50,cost,bin5,328751.5559
dupv_4,p50,cap,bin1,1648.512
dupv_4,p50,cost,bin1,10328.57977
dupv_4,p50,cap,bin2,1967.328
dupv_4,p50,cost,bin2,24052.96092
dupv_4,p50,cap,bin3,3042.2304
dupv_4,p50,cost,bin3,40959.30208
dupv_4,p50,cap,bin4,4033.9296
dupv_4,p50,cost,bin4,79362.88257
dupv_4,p50,cap,bin5,1938.5568
dupv_4,p50,cost,bin5,158882.8855
dupv_5,p50,cap,bin1,269.3088
dupv_5,p50,cost,bin1,4684.732365
dupv_5,p50,cap,bin2,327.6288
dupv_5,p50,cost,bin2,10774.87941
dupv_5,p50,cap,bin3,231.4656
dupv_5,p50,cost,bin3,18370.69581
dupv_5,p50,cap,bin4,570.7584
dupv_5,p50,cost,bin4,82810.46968
dupv_5,p50,cap,bin5,542.5056
dupv_5,p50,cost,bin5,150291.1462
hydD,p50,cost,bin1,4770297.929
hydD,p50,cost,bin2,4832220.837
hydD,p50,cost,bin3,4991470.227
hydD,p50,cost,bin4,5306810.504
hydD,p50,cost,bin5,5445526.156
hydND,p50,cap,bin1,56
hydND,p50,cost,bin1,4770297.929
hydND,p50,cap,bin2,60
hydND,p50,cost,bin2,4832220.837
hydND,p50,cap,bin3,46
hydND,p50,cost,bin3,4991470.227
hydND,p50,cap,bin4,40
hydND,p50,cost,bin4,5306810.504
hydND,p50,cap,bin5,39
hydND,p50,cost,bin5,5445526.156
hydSD,p50,cost,bin1,5498382.261
hydSD,p50,cost,bin2,5525042.515
hydSD,p50,cost,bin3,5612793.3
hydSD,p50,cost,bin4,5729376.875
hydSD,p50,cost,bin5,6020313.626
hydSND,p50,cap,bin1,39
hydSND,p50,cost,bin1,5498382.261
hydSND,p50,cap,bin2,38
hydSND,p50,cost,bin2,5525042.515
hydSND,p50,cap,bin3,43
hydSND,p50,cost,bin3,5612793.3
hydSND,p50,cap,bin4,35
hydSND,p50,cost,bin4,5729376.875
hydSND,p50,cap,bin5,34
hydSND,p50,cost,bin5,6020313.626
hydUD,p50,cost,bin1,1314926.751
hydUD,p50,cap,bin2,7
hydUD,p50,cost,bin2,1342923.501
hydUD,p50,cap,bin3,3
hydUD,p50,cost,bin3,1587989.733
hydUD,p50,cost,bin4,398967625
hydUD,p50,cost,bin5,398967625
hydUND,p50,cost,bin1,1290115.991
hydUND,p50,cost,bin2,1534545.113
hydUND,p50,cost,bin3,398967625
hydUND,p50,cost,bin4,398967625
hydUND,p50,cost,bin5,398967625
hydNPD,p50,cost,bin1,3242627.897
hydNPD,p50,cost,bin2,4127298.917
hydNPD,p50,cost,bin3,398967625
hydNPD,p50,cost,bin4,398967625
hydNPD,p50,cost,bin5,398967625
hydNPND,p50,cap,bin1,18
hydNPND,p50,cost,bin1,3242627.897
hydNPND,p50,cap,bin2,70
hydNPND,p50,cost,bin2,4127298.917
hydNPND,p50,cost,bin3,398967625
hydNPND,p50,cost,bin4,398967625
hydNPND,p50,cost,bin5,398967625
deep-egs_pbinary_1,p50,cap,bin1,19.0991
deep-egs_pbinary_1,p50,cost,bin1,46419994.38
deep-egs_pbinary_2,p50,cap,bin1,162.8913
deep-egs_pbinary_2,p50,cost,bin1,55409037.07
deep-egs_pbinary_3,p50,cap,bin1,19.2326
deep-egs_pbinary_3,p50,cost,bin1,62123800.04
deep-egs_pbinary_4,p50,cap,bin1,265.9364
deep-egs_pbinary_4,p50,cost,bin1,75380489.28
deep-egs_pbinary_5,p50,cap,bin1,483.6936
deep-egs_pbinary_5,p50,cost,bin1,90594587.73
wind-ons_2,s157,cap,bin1,96.49531174
wind-ons_2,s157,cost,bin1,138610.4805
wind-ons_2,s157,cap,bin2,197.2674294
wind-ons_2,s157,cost,bin2,179632.8976
wind-ons_2,s157,cap,bin3,99.24121857
wind-ons_2,s157,cost,bin3,190056.7555
wind-ons_2,s157,cap,bin4,99.4113121
wind-ons_2,s157,cost,bin4,197282.5363
wind-ons_2,s157,cap,bin5,90.29881668
wind-ons_2,s157,cost,bin5,210519.8481
wind-ons_3,s157,cap,bin1,135.0351162
wind-ons_3,s157,cost,bin1,36129.87161
wind-ons_3,s157,cap,bin2,67.04370117
wind-ons_3,s157,cost,bin2,109797.8016
wind-ons_3,s157,cap,bin3,350.2845383
wind-ons_3,s157,cost,bin3,172053.4701
wind-ons_3,s157,cap,bin4,344.2702904
wind-ons_3,s157,cost,bin4,194178.2347
wind-ons_3,s157,cap,bin5,186.0286732
wind-ons_3,s157,cost,bin5,206747.8186
wind-ons_4,s157,cap,bin1,1195.548027
wind-ons_4,s157,cost,bin1,38524.56167
wind-ons_4,s157,cap,bin2,723.7270031
wind-ons_4,s157,cost,bin2,115472.9853
wind-ons_4,s157,cap,bin3,905.7461872
wind-ons_4,s157,cost,bin3,135329.337
wind-ons_4,s157,cap,bin4,1154.262285
wind-ons_4,s157,cost,bin4,162706.4624
wind-ons_4,s157,cap,bin5,448.164937
wind-ons_4,s157,cost,bin5,196543.4136
wind-ons_5,s157,cap,bin1,1784.980999
wind-ons_5,s157,cost,bin1,29904.37478
wind-ons_5,s157,cap,bin2,5535.674412
wind-ons_5,s157,cost,bin2,80718.63222
wind-ons_5,s157,cap,bin3,8481.430225
wind-ons_5,s157,cost,bin3,111998.0256
wind-ons_5,s157,cap,bin4,8303.602736
wind-ons_5,s157,cost,bin4,142407.5677
wind-ons_5,s157,cap,bin5,4714.674474
wind-ons_5,s157,cost,bin5,173267.7819
wind-ons_6,s157,cap,bin1,1061.278321
wind-ons_6,s157,cost,bin1,25730.24088
wind-ons_6,s157,cap,bin2,4792.568087
wind-ons_6,s157,cost,bin2,64762.47785
wind-ons_6,s157,cap,bin3,5274.826046
wind-ons_6,s157,cost,bin3,99387.21533
wind-ons_6,s157,cap,bin4,5667.416858
wind-ons_6,s157,cost,bin4,130791.2028
wind-ons_6,s157,cap,bin5,3858.913413
wind-ons_6,s157,cost,bin5,169749.0127
wind-ons_7,s157,cap,bin1,70.26344937
wind-ons_7,s157,cost,bin1,12125.42375
wind-ons_7,s157,cap,bin2,345.7404499
wind-ons_7,s157,cost,bin2,83583.15844
wind-ons_7,s157,cap,bin3,693.5706882
wind-ons_7,s157,cost,bin3,119338.7681
wind-ons_7,s157,cap,bin4,1157.494191
wind-ons_7,s157,cost,bin4,143612.4566
wind-ons_7,s157,cap,bin5,776.9682941
wind-ons_7,s157,cost,bin5,172004.1196
wind-ons_8,s157,cap,bin1,49.25610352
wind-ons_8,s157,cost,bin1,108566.5598
wind-ons_8,s157,cap,bin2,65.6707592
wind-ons_8,s157,cost,bin2,190259.3896
csp1_1,s157,cap,bin1,6577.002104
csp1_1,s157,cost,bin1,34123.24332
csp1_1,s157,cap,bin2,23405.71544
csp1_1,s157,cost,bin2,75602.67811
csp1_1,s157,cap,bin3,22767.86872
csp1_1,s157,cost,bin3,112000.1869
csp1_1,s157,cap,bin4,23078.7662
csp1_1,s157,cost,bin4,146070.2549
csp1_1,s157,cap,bin5,25849.68851
csp1_1,s157,cost,bin5,185868.7582
csp1_2,s157,cap,bin1,995.8735368
csp1_2,s157,cost,bin1,21678.08064
csp1_2,s157,cap,bin2,6032.146834
csp1_2,s157,cost,bin2,77881.28636
csp1_2,s157,cap,bin3,10821.79
csp1_2,s157,cost,bin3,121810.9694
csp1_2,s157,cap,bin4,12571.91587
csp1_2,s157,cost,bin4,161370.2273
csp1_2,s157,cap,bin5,7982.316417
csp1_2,s157,cost,bin5,205451.3324
csp1_3,s157,cap,bin1,22.08626975
csp1_3,s157,cost,bin1,18390.5753
csp1_3,s157,cap,bin2,4.46552988
csp1_3,s157,cost,bin2,28517.62738
csp1_3,s157,cap,bin3,59.74155573
csp1_3,s157,cost,bin3,154515.8512
csp1_3,s157,cap,bin4,199.2591871
csp1_3,s157,cost,bin4,205348.3954
csp1_3,s157,cap,bin5,435.0874715
csp1_3,s157,cost,bin5,227954.5386
csp2_1,s157,cap,bin1,6577.002104
csp2_1,s157,cost,bin1,34123.24332
csp2_1,s157,cap,bin2,23405.71544
csp2_1,s157,cost,bin2,75602.67811
csp2_1,s157,cap,bin3,22767.86872
csp2_1,s157,cost,bin3,112000.1869
csp2_1,s157,cap,bin4,23078.7662
csp2_1,s157,cost,bin4,146070.2549
csp2_1,s157,cap,bin5,25849.68851
csp2_1,s157,cost,bin5,185868.7582
csp2_2,s157,cap,bin1,995.8735368
csp2_2,s157,cost,bin1,21678.08064
csp2_2,s157,cap,bin2,6032.146834
csp2_2,s157,cost,bin2,77881.28636
csp2_2,s157,cap,bin3,10821.79
csp2_2,s157,cost,bin3,121810.9694
csp2_2,s157,cap,bin4,12571.91587
csp2_2,s157,cost,bin4,161370.2273
csp2_2,s157,cap,bin5,7982.316417
csp2_2,s157,cost,bin5,205451.3324
csp2_3,s157,cap,bin1,22.08626975
csp2_3,s157,cost,bin1,18390.5753
csp2_3,s157,cap,bin2,4.46552988
csp2_3,s157,cost,bin2,28517.62738
csp2_3,s157,cap,bin3,59.74155573
csp2_3,s157,cost,bin3,154515.8512
csp2_3,s157,cap,bin4,199.2591871
csp2_3,s157,cost,bin4,205348.3954
csp2_3,s157,cap,bin5,435.0874715
csp2_3,s157,cost,bin5,227954.5386
csp3_1,s157,cap,bin1,6577.002104
csp3_1,s157,cost,bin1,34123.24332
csp3_1,s157,cap,bin2,23405.71544
csp3_1,s157,cost,bin2,75602.67811
csp3_1,s157,cap,bin3,22767.86872
csp3_1,s157,cost,bin3,112000.1869
csp3_1,s157,cap,bin4,23078.7662
csp3_1,s157,cost,bin4,146070.2549
csp3_1,s157,cap,bin5,25849.68851
csp3_1,s157,cost,bin5,185868.7582
csp3_2,s157,cap,bin1,995.8735368
csp3_2,s157,cost,bin1,21678.08064
csp3_2,s157,cap,bin2,6032.146834
csp3_2,s157,cost,bin2,77881.28636
csp3_2,s157,cap,bin3,10821.79
csp3_2,s157,cost,bin3,121810.9694
csp3_2,s157,cap,bin4,12571.91587
csp3_2,s157,cost,bin4,161370.2273
csp3_2,s157,cap,bin5,7982.316417
csp3_2,s157,cost,bin5,205451.3324
csp3_3,s157,cap,bin1,22.08626975
csp3_3,s157,cost,bin1,18390.5753
csp3_3,s157,cap,bin2,4.46552988
csp3_3,s157,cost,bin2,28517.62738
csp3_3,s157,cap,bin3,59.74155573
csp3_3,s157,cost,bin3,154515.8512
csp3_3,s157,cap,bin4,199.2591871
csp3_3,s157,cost,bin4,205348.3954
csp3_3,s157,cap,bin5,435.0874715
csp3_3,s157,cost,bin5,227954.5386
csp4_1,s157,cap,bin1,6577.002104
csp4_1,s157,cost,bin1,34123.24332
csp4_1,s157,cap,bin2,23405.71544
csp4_1,s157,cost,bin2,75602.67811
csp4_1,s157,cap,bin3,22767.86872
csp4_1,s157,cost,bin3,112000.1869
csp4_1,s157,cap,bin4,23078.7662
csp4_1,s157,cost,bin4,146070.2549
csp4_1,s157,cap,bin5,25849.68851
csp4_1,s157,cost,bin5,185868.7582
csp4_2,s157,cap,bin1,995.8735368
csp4_2,s157,cost,bin1,21678.08064
csp4_2,s157,cap,bin2,6032.146834
csp4_2,s157,cost,bin2,77881.28636
csp4_2,s157,cap,bin3,10821.79
csp4_2,s157,cost,bin3,121810.9694
csp4_2,s157,cap,bin4,12571.91587
csp4_2,s157,cost,bin4,161370.2273
csp4_2,s157,cap,bin5,7982.316417
csp4_2,s157,cost,bin5,205451.3324
csp4_3,s157,cap,bin1,22.08626975
csp4_3,s157,cost,bin1,18390.5753
csp4_3,s157,cap,bin2,4.46552988
csp4_3,s157,cost,bin2,28517.62738
csp4_3,s157,cap,bin3,59.74155573
csp4_3,s157,cost,bin3,154515.8512
csp4_3,s157,cap,bin4,199.2591871
csp4_3,s157,cost,bin4,205348.3954
csp4_3,s157,cap,bin5,435.0874715
csp4_3,s157,cost,bin5,227954.5386
pumped-hydro,p51,cost,bin1,398967625
pumped-hydro,p51,cost,bin2,398967625
pumped-hydro,p51,cost,bin3,398967625
pumped-hydro,p51,cost,bin4,398967625
pumped-hydro,p51,cap,bin5,750
pumped-hydro,p51,cost,bin5,2792773.375
upv_3,p51,cap,bin1,31.104
upv_3,p51,cost,bin1,22434.56602
upv_3,p51,cap,bin2,220.5792
upv_3,p51,cost,bin2,158887.8463
upv_4,p51,cap,bin1,113239.8144
upv_4,p51,cost,bin1,54905.85045
upv_4,p51,cap,bin2,129418.56
upv_4,p51,cost,bin2,93331.95524
upv_4,p51,cap,bin3,126599.5008
upv_4,p51,cost,bin3,119215.8566
upv_4,p51,cap,bin4,127432.8288
upv_4,p51,cost,bin4,143373.513
upv_4,p51,cap,bin5,130606.992
upv_4,p51,cost,bin5,177670.0488
dupv_4,p51,cap,bin1,1055.9808
dupv_4,p51,cost,bin1,6158.381259
dupv_4,p51,cap,bin2,1361.3184
dupv_4,p51,cost,bin2,15229.64434
dupv_4,p51,cap,bin3,2118.96
dupv_4,p51,cost,bin3,32755.71653
dupv_4,p51,cap,bin4,2097.4464
dupv_4,p51,cost,bin4,56036.92699
dupv_4,p51,cap,bin5,764.64
dupv_4,p51,cost,bin5,136917.3131
hydD,p51,cost,bin1,4845770.331
hydD,p51,cost,bin2,4992916.63
hydD,p51,cost,bin3,4998440.86
hydD,p51,cost,bin4,4998704.139
hydD,p51,cost,bin5,5029672.813
hydND,p51,cap,bin1,46
hydND,p51,cost,bin1,4845770.331
hydND,p51,cap,bin2,50
