i,t,cost_cap
wind-ofs_7,2031,1850725
wind-ofs_7,2032,1773845
wind-ofs_7,2033,1700159
wind-ofs_7,2034,1629534
wind-ofs_7,2035,1561843
wind-ofs_7,2036,1496964
wind-ofs_7,2037,1434779
wind-ofs_7,2038,1375178
wind-ofs_7,2039,1318053
wind-ofs_7,2040,1263301
wind-ofs_7,2041,1210823
wind-ofs_7,2042,1160525
wind-ofs_7,2043,1112316
wind-ofs_7,2044,1066110
wind-ofs_7,2045,1021824
wind-ofs_7,2046,979377
wind-ofs_7,2047,938694
wind-ofs_7,2048,899700
wind-ofs_7,2049,862326
wind-ofs_7,2050,826505
wind-ofs_8,2010,3360510
wind-ofs_8,2011,3360510
wind-ofs_8,2012,3360510
wind-ofs_8,2013,3360510
wind-ofs_8,2014,3360510
wind-ofs_8,2015,3360510
wind-ofs_8,2016,3360510
wind-ofs_8,2017,3360510
wind-ofs_8,2018,3220914
wind-ofs_8,2019,3087116
wind-ofs_8,2020,2958877
wind-ofs_8,2021,2835964
wind-ofs_8,2022,2718157
wind-ofs_8,2023,2605244
wind-ofs_8,2024,2497022
wind-ofs_8,2025,2393295
wind-ofs_8,2026,2293877
wind-ofs_8,2027,2198589
wind-ofs_8,2028,2107259
wind-ofs_8,2029,2019723
wind-ofs_8,2030,1935823
wind-ofs_8,2031,1855408
wind-ofs_8,2032,1778334
wind-ofs_8,2033,1704462
wind-ofs_8,2034,1633658
wind-ofs_8,2035,1565795
wind-ofs_8,2036,1500752
wind-ofs_8,2037,1438410
wind-ofs_8,2038,1378658
wind-ofs_8,2039,1321388
wind-ofs_8,2040,1266498
wind-ofs_8,2041,1213887
wind-ofs_8,2042,1163462
wind-ofs_8,2043,1115131
wind-ofs_8,2044,1068808
wind-ofs_8,2045,1024410
wind-ofs_8,2046,981856
wind-ofs_8,2047,941069
wind-ofs_8,2048,901977
wind-ofs_8,2049,864508
wind-ofs_8,2050,828597
wind-ofs_9,2010,3483298
wind-ofs_9,2011,3483298
wind-ofs_9,2012,3483298
wind-ofs_9,2013,3483298
wind-ofs_9,2014,3483298
wind-ofs_9,2015,3483298
wind-ofs_9,2016,3483298
wind-ofs_9,2017,3483298
wind-ofs_9,2018,3338601
wind-ofs_9,2019,3199915
wind-ofs_9,2020,3066989
wind-ofs_9,2021,2939586
wind-ofs_9,2022,2817475
wind-ofs_9,2023,2700436
wind-ofs_9,2024,2588259
wind-ofs_9,2025,2480742
wind-ofs_9,2026,2377691
wind-ofs_9,2027,2278922
wind-ofs_9,2028,2184255
wind-ofs_9,2029,2093520
wind-ofs_9,2030,2006555
wind-ofs_9,2031,1923202
wind-ofs_9,2032,1843312
wind-ofs_9,2033,1766740
wind-ofs_9,2034,1693349
wind-ofs_9,2035,1623007
wind-ofs_9,2036,1555587
wind-ofs_9,2037,1490967
wind-ofs_9,2038,1429032
wind-ofs_9,2039,1369670
wind-ofs_9,2040,1312773
wind-ofs_9,2041,1258240
wind-ofs_9,2042,1205973
wind-ofs_9,2043,1155876
wind-ofs_9,2044,1107861
wind-ofs_9,2045,1061840
wind-ofs_9,2046,1017731
wind-ofs_9,2047,975454
wind-ofs_9,2048,934934
wind-ofs_9,2049,896096
wind-ofs_9,2050,858872
wind-ofs_10,2010,3578388
wind-ofs_10,2011,3578388
wind-ofs_10,2012,3578388
wind-ofs_10,2013,3578388
wind-ofs_10,2014,3578388
wind-ofs_10,2015,3578388
wind-ofs_10,2016,3578388
wind-ofs_10,2017,3578388
wind-ofs_10,2018,3429741
wind-ofs_10,2019,3287269
wind-ofs_10,2020,3150715
wind-ofs_10,2021,3019833
wind-ofs_10,2022,2894388
wind-ofs_10,2023,2774155
wind-ofs_10,2024,2658916
wind-ofs_10,2025,2548464
wind-ofs_10,2026,2442600
wind-ofs_10,2027,2341134
wind-ofs_10,2028,2243882
wind-ofs_10,2029,2150671
wind-ofs_10,2030,2061331
wind-ofs_10,2031,1975703
wind-ofs_10,2032,1893632
wind-ofs_10,2033,1814970
wind-ofs_10,2034,1739576
wind-ofs_10,2035,1667313
wind-ofs_10,2036,1598053
wind-ofs_10,2037,1531669
wind-ofs_10,2038,1468043
wind-ofs_10,2039,1407060
wind-ofs_10,2040,1348611
wind-ofs_10,2041,1292589
wind-ofs_10,2042,1238895
wind-ofs_10,2043,1187431
wind-ofs_10,2044,1138104
wind-ofs_10,2045,1090827
wind-ofs_10,2046,1045514
wind-ofs_10,2047,1002083
wind-ofs_10,2048,960456
wind-ofs_10,2049,920559
wind-ofs_10,2050,882318
wind-ofs_11,2010,3585282
wind-ofs_11,2011,3585282
wind-ofs_11,2012,3585282
wind-ofs_11,2013,3585282
wind-ofs_11,2014,3585282
wind-ofs_11,2015,3585282
wind-ofs_11,2016,3585282
wind-ofs_11,2017,3585282
wind-ofs_11,2018,3436348
wind-ofs_11,2019,3293602
wind-ofs_11,2020,3156784
wind-ofs_11,2021,3025651
wind-ofs_11,2022,2899965
wind-ofs_11,2023,2779499
wind-ofs_11,2024,2664038
wind-ofs_11,2025,2553373
wind-ofs_11,2026,2447305
wind-ofs_11,2027,2345644
wind-ofs_11,2028,2248205
wind-ofs_11,2029,2154814
wind-ofs_11,2030,2065303
wind-ofs_11,2031,1979509
wind-ofs_11,2032,1897280
wind-ofs_11,2033,1818467
wind-ofs_11,2034,1742927
wind-ofs_11,2035,1670525
wind-ofs_11,2036,1601131
wind-ofs_11,2037,1534620
wind-ofs_11,2038,1470871
wind-ofs_11,2039,1409771
wind-ofs_11,2040,1351209
wind-ofs_11,2041,1295079
wind-ofs_11,2042,1241281
wind-ofs_11,2043,1189718
wind-ofs_11,2044,1140297
wind-ofs_11,2045,1092929
wind-ofs_11,2046,1047528
wind-ofs_11,2047,1004014
wind-ofs_11,2048,962307
wind-ofs_11,2049,922332
wind-ofs_11,2050,884018
wind-ofs_12,2010,3542254
wind-ofs_12,2011,3542254
wind-ofs_12,2012,3542254
wind-ofs_12,2013,3542254
wind-ofs_12,2014,3542254
wind-ofs_12,2015,3542254
wind-ofs_12,2016,3542254
wind-ofs_12,2017,3542254
wind-ofs_12,2018,3395108
wind-ofs_12,2019,3254075
wind-ofs_12,2020,3118899
wind-ofs_12,2021,2989340
wind-ofs_12,2022,2865162
wind-ofs_12,2023,2746142
wind-ofs_12,2024,2632067
wind-ofs_12,2025,2522730
wind-ofs_12,2026,2417935
wind-ofs_12,2027,2317493
wind-ofs_12,2028,2221224
wind-ofs_12,2029,2128954
wind-ofs_12,2030,2040517
wind-ofs_12,2031,1955753
wind-ofs_12,2032,1874510
wind-ofs_12,2033,1796643
wind-ofs_12,2034,1722010
wind-ofs_12,2035,1650477
wind-ofs_12,2036,1581916
wind-ofs_12,2037,1516203
wind-ofs_12,2038,1453219
wind-ofs_12,2039,1392852
wind-ofs_12,2040,1334993
wind-ofs_12,2041,1279537
wind-ofs_12,2042,1226384
wind-ofs_12,2043,1175440
wind-ofs_12,2044,1126612
wind-ofs_12,2045,1079812
wind-ofs_12,2046,1034957
wind-ofs_12,2047,991964
wind-ofs_12,2048,950758
wind-ofs_12,2049,911263
wind-ofs_12,2050,873409
wind-ofs_13,2010,3717736
wind-ofs_13,2011,3717736
wind-ofs_13,2012,3717736
wind-ofs_13,2013,3717736
wind-ofs_13,2014,3717736
wind-ofs_13,2015,3717736
wind-ofs_13,2016,3717736
wind-ofs_13,2017,3717736
wind-ofs_13,2018,3563300
wind-ofs_13,2019,3415280
wind-ofs_13,2020,3273408
wind-ofs_13,2021,3137430
wind-ofs_13,2022,3007100
wind-ofs_13,2023,2882184
wind-ofs_13,2024,2762458
wind-ofs_13,2025,2647705
wind-ofs_13,2026,2537718
wind-ofs_13,2027,2432301
wind-ofs_13,2028,2331262
wind-ofs_13,2029,2234421
wind-ofs_13,2030,2141603
wind-ofs_13,2031,2052640
wind-ofs_13,2032,1967373
wind-ofs_13,2033,1885648
wind-ofs_13,2034,1807317
wind-ofs_13,2035,1732241
wind-ofs_13,2036,1660283
wind-ofs_13,2037,1591315
wind-ofs_13,2038,1525211
wind-ofs_13,2039,1461853
wind-ofs_13,2040,1401128
wind-ofs_13,2041,1342924
wind-ofs_13,2042,1287139
wind-ofs_13,2043,1233671
wind-ofs_13,2044,1182424
wind-ofs_13,2045,1133306
wind-ofs_13,2046,1086228
wind-ofs_13,2047,1041106
wind-ofs_13,2048,997858
wind-ofs_13,2049,956407
wind-ofs_13,2050,916677
wind-ofs_14,2010,3848584
wind-ofs_14,2011,3848584
wind-ofs_14,2012,3848584
wind-ofs_14,2013,3848584
wind-ofs_14,2014,3848584
wind-ofs_14,2015,3848584
wind-ofs_14,2016,3848584
wind-ofs_14,2017,3848584
wind-ofs_14,2018,3688713
wind-ofs_14,2019,3535482
wind-ofs_14,2020,3388618
wind-ofs_14,2021,3247854
wind-ofs_14,2022,3112937
wind-ofs_14,2023,2983625
wind-ofs_14,2024,2859684
wind-ofs_14,2025,2740892
wind-ofs_14,2026,2627035
wind-ofs_14,2027,2517907
wind-ofs_14,2028,2413312
wind-ofs_14,2029,2313063
wind-ofs_14,2030,2216978
wind-ofs_14,2031,2124884
wind-ofs_14,2032,2036616
wind-ofs_14,2033,1952014
wind-ofs_14,2034,1870927
wind-ofs_14,2035,1793208
wind-ofs_14,2036,1718718
wind-ofs_14,2037,1647322
wind-ofs_14,2038,1578892
wind-ofs_14,2039,1513304
wind-ofs_14,2040,1450441
wind-ofs_14,2041,1390189
wind-ofs_14,2042,1332440
wind-ofs_14,2043,1277091
wind-ofs_14,2044,1224040
wind-ofs_14,2045,1173193
wind-ofs_14,2046,1124458
wind-ofs_14,2047,1077748
wind-ofs_14,2048,1032978
wind-ofs_14,2049,990068
wind-ofs_14,2050,948940
wind-ofs_15,2010,4048989
wind-ofs_15,2011,4048989
wind-ofs_15,2012,4048989
wind-ofs_15,2013,4048989
wind-ofs_15,2014,4048989
wind-ofs_15,2015,4048989
wind-ofs_15,2016,4048989
wind-ofs_15,2017,4048989
wind-ofs_15,2018,3880793
wind-ofs_15,2019,3719584
wind-ofs_15,2020,3565072
wind-ofs_15,2021,3416978
wind-ofs_15,2022,3275036
wind-ofs_15,2023,3138990
wind-ofs_15,2024,3008595
wind-ofs_15,2025,2883617
wind-ofs_15,2026,2763831
wind-ofs_15,2027,2649021
wind-ofs_15,2028,2538980
wind-ofs_15,2029,2433510
wind-ofs_15,2030,2332421
wind-ofs_15,2031,2235532
wind-ofs_15,2032,2142667
wind-ofs_15,2033,2053660
wind-ofs_15,2034,1968351
wind-ofs_15,2035,1886585
wind-ofs_15,2036,1808216
wind-ofs_15,2037,1733102
wind-ofs_15,2038,1661109
wind-ofs_15,2039,1592106
wind-ofs_15,2040,1525969
wind-ofs_15,2041,1462580
wind-ofs_15,2042,1401824
wind-ofs_15,2043,1343592
wind-ofs_15,2044,1287779
wind-ofs_15,2045,1234284
wind-ofs_15,2046,1183012
wind-ofs_15,2047,1133869
wind-ofs_15,2048,1086768
wind-ofs_15,2049,1041623
wind-ofs_15,2050,998354
wind-ons_1,2010,1783562
wind-ons_1,2011,1667093
wind-ons_1,2012,1550623
wind-ons_1,2013,1458402
wind-ons_1,2014,1366182
wind-ons_1,2015,1290495
wind-ons_1,2016,1214808
wind-ons_1,2017,1213126
wind-ons_1,2018,1192388
wind-ons_1,2019,1171651
wind-ons_1,2020,1150914
wind-ons_1,2021,1130177
wind-ons_1,2022,1109440
wind-ons_1,2023,1088702
wind-ons_1,2024,1067965
wind-ons_1,2025,1047228
wind-ons_1,2026,1026491
wind-ons_1,2027,1005754
wind-ons_1,2028,985016
wind-ons_1,2029,964279
wind-ons_1,2030,943542
wind-ons_1,2031,933351
wind-ons_1,2032,923144
wind-ons_1,2033,912921
wind-ons_1,2034,902683
wind-ons_1,2035,892430
wind-ons_1,2036,882161
wind-ons_1,2037,871876
wind-ons_1,2038,861576
wind-ons_1,2039,851260
wind-ons_1,2040,840929
wind-ons_1,2041,830583
wind-ons_1,2042,820220
wind-ons_1,2043,809843
wind-ons_1,2044,799449
wind-ons_1,2045,789040
wind-ons_1,2046,778616
wind-ons_1,2047,768176
wind-ons_1,2048,757721
wind-ons_1,2049,747250
wind-ons_1,2050,736763
wind-ons_2,2010,1805908
wind-ons_2,2011,1687938
wind-ons_2,2012,1569968
wind-ons_2,2013,1476560
wind-ons_2,2014,1383152
wind-ons_2,2015,1306490
wind-ons_2,2016,1229828
wind-ons_2,2017,1213126
wind-ons_2,2018,1192388
wind-ons_2,2019,1171651
wind-ons_2,2020,1150914
wind-ons_2,2021,1130177
wind-ons_2,2022,1109440
wind-ons_2,2023,1088702
wind-ons_2,2024,1067965
wind-ons_2,2025,1047228
wind-ons_2,2026,1026491
wind-ons_2,2027,1005754
wind-ons_2,2028,985016
wind-ons_2,2029,964279
wind-ons_2,2030,943542
wind-ons_2,2031,933735
wind-ons_2,2032,923905
wind-ons_2,2033,914052
wind-ons_2,2034,904175
wind-ons_2,2035,894275
wind-ons_2,2036,884351
wind-ons_2,2037,874405
wind-ons_2,2038,864435
wind-ons_2,2039,854441
wind-ons_2,2040,844425
wind-ons_2,2041,834385
wind-ons_2,2042,824322
wind-ons_2,2043,814235
wind-ons_2,2044,804125
wind-ons_2,2045,793992
wind-ons_2,2046,783836
wind-ons_2,2047,773656
wind-ons_2,2048,763453
wind-ons_2,2049,753227
wind-ons_2,2050,742977
wind-ons_3,2010,1816556
wind-ons_3,2011,1697872
wind-ons_3,2012,1579187
wind-ons_3,2013,1485213
wind-ons_3,2014,1391238
wind-ons_3,2015,1314112
wind-ons_3,2016,1236986
wind-ons_3,2017,1213126
wind-ons_3,2018,1192388
wind-ons_3,2019,1171651
wind-ons_3,2020,1150914
wind-ons_3,2021,1130177
wind-ons_3,2022,1109440
wind-ons_3,2023,1088702
wind-ons_3,2024,1067965
wind-ons_3,2025,1047228
wind-ons_3,2026,1026491
wind-ons_3,2027,1005754
wind-ons_3,2028,985016
wind-ons_3,2029,964279
wind-ons_3,2030,943542
wind-ons_3,2031,934120
wind-ons_3,2032,924666
wind-ons_3,2033,915182
wind-ons_3,2034,905666
wind-ons_3,2035,896119
wind-ons_3,2036,886542
wind-ons_3,2037,876933
wind-ons_3,2038,867293
wind-ons_3,2039,857622
wind-ons_3,2040,847920
wind-ons_3,2041,838187
wind-ons_3,2042,828423
wind-ons_3,2043,818628
wind-ons_3,2044,808801
wind-ons_3,2045,798944
wind-ons_3,2046,789056
wind-ons_3,2047,779136
wind-ons_3,2048,769186
wind-ons_3,2049,759204
wind-ons_3,2050,749191
wind-ons_4,2010,1825164
wind-ons_4,2011,1705901
wind-ons_4,2012,1586638
wind-ons_4,2013,1492207
wind-ons_4,2014,1397775
wind-ons_4,2015,1320273
wind-ons_4,2016,1242771
wind-ons_4,2017,1213126
wind-ons_4,2018,1192388
wind-ons_4,2019,1171651
wind-ons_4,2020,1150914
wind-ons_4,2021,1130177
wind-ons_4,2022,1109440
wind-ons_4,2023,1088702
wind-ons_4,2024,1067965
wind-ons_4,2025,1047228
wind-ons_4,2026,1026491
wind-ons_4,2027,1005754
wind-ons_4,2028,985016
wind-ons_4,2029,964279
wind-ons_4,2030,943542
wind-ons_4,2031,934504
wind-ons_4,2032,925427
wind-ons_4,2033,916312
wind-ons_4,2034,907158
wind-ons_4,2035,897964
wind-ons_4,2036,888732
wind-ons_4,2037,879461
wind-ons_4,2038,870152
wind-ons_4,2039,860803
wind-ons_4,2040,851416
wind-ons_4,2041,841989
wind-ons_4,2042,832524
wind-ons_4,2043,823020
wind-ons_4,2044,813477
wind-ons_4,2045,803896
wind-ons_4,2046,794275
wind-ons_4,2047,784616
wind-ons_4,2048,774918
wind-ons_4,2049,765181
wind-ons_4,2050,755405
wind-ons_5,2010,1842568
wind-ons_5,2011,1722137
wind-ons_5,2012,1601706
wind-ons_5,2013,1506349
wind-ons_5,2014,1410992
wind-ons_5,2015,1332731
wind-ons_5,2016,1254470
wind-ons_5,2017,1213126
wind-ons_5,2018,1192388
wind-ons_5,2019,1171651
wind-ons_5,2020,1150914
wind-ons_5,2021,1130177
wind-ons_5,2022,1109440
wind-ons_5,2023,1088702
wind-ons_5,2024,1067965
wind-ons_5,2025,1047228
wind-ons_5,2026,1026491
wind-ons_5,2027,1005754
wind-ons_5,2028,985016
wind-ons_5,2029,964279
wind-ons_5,2030,943542
wind-ons_5,2031,934889
wind-ons_5,2032,926189
wind-ons_5,2033,917442
wind-ons_5,2034,908649
wind-ons_5,2035,899809
wind-ons_5,2036,890923
wind-ons_5,2037,881990
wind-ons_5,2038,873010
wind-ons_5,2039,863984
wind-ons_5,2040,854911
wind-ons_5,2041,845791
wind-ons_5,2042,836626
wind-ons_5,2043,827413
wind-ons_5,2044,818154
wind-ons_5,2045,808848
wind-ons_5,2046,799495
wind-ons_5,2047,790096
wind-ons_5,2048,780651
wind-ons_5,2049,771158
wind-ons_5,2050,761619
wind-ons_6,2010,1881459
wind-ons_6,2011,1758418
wind-ons_6,2012,1635376
wind-ons_6,2013,1537951
wind-ons_6,2014,1440527
wind-ons_6,2015,1360569
wind-ons_6,2016,1280612
wind-ons_6,2017,1213126
wind-ons_6,2018,1192388
wind-ons_6,2019,1171651
wind-ons_6,2020,1150914
wind-ons_6,2021,1130177
wind-ons_6,2022,1109440
wind-ons_6,2023,1088702
wind-ons_6,2024,1067965
wind-ons_6,2025,1047228
wind-ons_6,2026,1026491
wind-ons_6,2027,1005754
wind-ons_6,2028,985016
wind-ons_6,2029,964279
wind-ons_6,2030,943542
wind-ons_6,2031,935273
wind-ons_6,2032,926950
wind-ons_6,2033,918572
wind-ons_6,2034,910140
wind-ons_6,2035,901654
wind-ons_6,2036,893113
wind-ons_6,2037,884518
wind-ons_6,2038,875869
wind-ons_6,2039,867165
wind-ons_6,2040,858406
wind-ons_6,2041,849594
wind-ons_6,2042,840727
wind-ons_6,2043,831805
wind-ons_6,2044,822830
wind-ons_6,2045,813800
wind-ons_6,2046,804715
wind-ons_6,2047,795576
wind-ons_6,2048,786383
wind-ons_6,2049,777135
wind-ons_6,2050,767833
wind-ons_7,2010,1930366
wind-ons_7,2011,1804041
wind-ons_7,2012,1677716
wind-ons_7,2013,1577692
wind-ons_7,2014,1477668
wind-ons_7,2015,1395577
wind-ons_7,2016,1313485
wind-ons_7,2017,1213126
wind-ons_7,2018,1192388
wind-ons_7,2019,1171651
wind-ons_7,2020,1150914
wind-ons_7,2021,1130177
wind-ons_7,2022,1109440
wind-ons_7,2023,1088702
wind-ons_7,2024,1067965
wind-ons_7,2025,1047228
wind-ons_7,2026,1026491
wind-ons_7,2027,1005754
wind-ons_7,2028,985016
wind-ons_7,2029,964279
wind-ons_7,2030,943542
wind-ons_7,2031,935658
wind-ons_7,2032,927711
wind-ons_7,2033,919702
wind-ons_7,2034,911632
wind-ons_7,2035,903499
wind-ons_7,2036,895304
wind-ons_7,2037,887046
wind-ons_7,2038,878727
wind-ons_7,2039,870345
wind-ons_7,2040,861902
wind-ons_7,2041,853396
wind-ons_7,2042,844828
wind-ons_7,2043,836198
wind-ons_7,2044,827506
wind-ons_7,2045,818751
wind-ons_7,2046,809935
wind-ons_7,2047,801056
wind-ons_7,2048,792115
wind-ons_7,2049,783112
wind-ons_7,2050,774047
wind-ons_8,2010,1969499
wind-ons_8,2011,1840546
wind-ons_8,2012,1711594
wind-ons_8,2013,1609490
wind-ons_8,2014,1507386
wind-ons_8,2015,1423588
wind-ons_8,2016,1339789
wind-ons_8,2017,1213126
wind-ons_8,2018,1192388
wind-ons_8,2019,1171651
wind-ons_8,2020,1150914
wind-ons_8,2021,1130177
wind-ons_8,2022,1109440
wind-ons_8,2023,1088702
wind-ons_8,2024,1067965
wind-ons_8,2025,1047228
wind-ons_8,2026,1026491
wind-ons_8,2027,1005754
wind-ons_8,2028,985016
wind-ons_8,2029,964279
wind-ons_8,2030,943542
wind-ons_8,2031,936042
wind-ons_8,2032,928472
wind-ons_8,2033,920833
wind-ons_8,2034,913123
wind-ons_8,2035,905343
wind-ons_8,2036,897494
wind-ons_8,2037,889575
wind-ons_8,2038,881585
wind-ons_8,2039,873526
wind-ons_8,2040,865397
wind-ons_8,2041,857198
wind-ons_8,2042,848929
wind-ons_8,2043,840591
wind-ons_8,2044,832182
wind-ons_8,2045,823703
wind-ons_8,2046,815155
wind-ons_8,2047,806536
wind-ons_8,2048,797848
wind-ons_8,2049,789090
wind-ons_8,2050,780262
wind-ons_9,2010,1995322
wind-ons_9,2011,1864636
wind-ons_9,2012,1733950
wind-ons_9,2013,1630474
wind-ons_9,2014,1526997
wind-ons_9,2015,1442072
wind-ons_9,2016,1357147
wind-ons_9,2017,1213126
wind-ons_9,2018,1192388
wind-ons_9,2019,1171651
wind-ons_9,2020,1150914
wind-ons_9,2021,1130177
wind-ons_9,2022,1109440
wind-ons_9,2023,1088702
wind-ons_9,2024,1067965
wind-ons_9,2025,1047228
wind-ons_9,2026,1026491
wind-ons_9,2027,1005754
wind-ons_9,2028,985016
wind-ons_9,2029,964279
wind-ons_9,2030,943542
wind-ons_9,2031,936427
wind-ons_9,2032,929234
wind-ons_9,2033,921963
wind-ons_9,2034,914614
wind-ons_9,2035,907188
wind-ons_9,2036,899685
wind-ons_9,2037,892103
wind-ons_9,2038,884444
wind-ons_9,2039,876707
wind-ons_9,2040,868893
wind-ons_9,2041,861000
wind-ons_9,2042,853031
wind-ons_9,2043,844983
wind-ons_9,2044,836858
wind-ons_9,2045,828655
wind-ons_9,2046,820374
wind-ons_9,2047,812016
wind-ons_9,2048,803580
wind-ons_9,2049,795067
wind-ons_9,2050,786476
wind-ons_10,2010,2008662
wind-ons_10,2011,1877080
wind-ons_10,2012,1745499
wind-ons_10,2013,1641313
wind-ons_10,2014,1537128
wind-ons_10,2015,1451621
wind-ons_10,2016,1366113
wind-ons_10,2017,1213126
wind-ons_10,2018,1192388
wind-ons_10,2019,1171651
wind-ons_10,2020,1150914
wind-ons_10,2021,1130177
wind-ons_10,2022,1109440
wind-ons_10,2023,1088702
wind-ons_10,2024,1067965
wind-ons_10,2025,1047228
wind-ons_10,2026,1026491
wind-ons_10,2027,1005754
wind-ons_10,2028,985016
wind-ons_10,2029,964279
wind-ons_10,2030,943542
wind-ons_10,2031,936811
wind-ons_10,2032,929995
wind-ons_10,2033,923093
wind-ons_10,2034,916106
wind-ons_10,2035,909033
wind-ons_10,2036,901875
wind-ons_10,2037,894631
wind-ons_10,2038,887302
wind-ons_10,2039,879888
wind-ons_10,2040,872388
wind-ons_10,2041,864803
wind-ons_10,2042,857132
wind-ons_10,2043,849376
wind-ons_10,2044,841534
wind-ons_10,2045,833607
wind-ons_10,2046,825594
wind-ons_10,2047,817496
wind-ons_10,2048,809313
wind-ons_10,2049,801044
wind-ons_10,2050,792690
csp1_1,2010,6531208
csp1_1,2011,6531208
csp1_1,2012,6531208
csp1_1,2013,6531208
csp1_1,2014,6531208
csp1_1,2015,6531208
csp1_1,2016,6531208
csp1_1,2017,6531208
csp1_1,2018,6259802
csp1_1,2019,5988397
csp1_1,2020,5716991
csp1_1,2021,5445586
csp1_1,2022,5266351
csp1_1,2023,5071019
csp1_1,2024,4891399
csp1_1,2025,4722486
csp1_1,2026,4568284
csp1_1,2027,4428717
csp1_1,2028,4301242
csp1_1,2029,4186477
csp1_1,2030,4083034
csp1_1,2031,3984520
csp1_1,2032,3895327
csp1_1,2033,3815376
csp1_1,2034,3744976
csp1_1,2035,3682741
csp1_1,2036,3626051
csp1_1,2037,3576525
csp1_1,2038,3533777
csp1_1,2039,3495342
csp1_1,2040,3462761
csp1_1,2041,3435186
csp1_1,2042,3411232
csp1_1,2043,3390358
csp1_1,2044,3371334
csp1_1,2045,3353079
csp1_1,2046,3336904
csp1_1,2047,3319419
csp1_1,2048,3302474
csp1_1,2049,3284759
csp1_1,2050,3264193
csp1_2,2010,6531208
csp1_2,2011,6531208
csp1_2,2012,6531208
csp1_2,2013,6531208
csp1_2,2014,6531208
csp1_2,2015,6531208
csp1_2,2016,6531208
csp1_2,2017,6531208
csp1_2,2018,6259802
csp1_2,2019,5988397
csp1_2,2020,5716991
csp1_2,2021,5445586
csp1_2,2022,5266351
csp1_2,2023,5071019
csp1_2,2024,4891399
csp1_2,2025,4722486
csp1_2,2026,4568284
csp1_2,2027,4428717
csp1_2,2028,4301242
csp1_2,2029,4186477
csp1_2,2030,4083034
csp1_2,2031,3984520
csp1_2,2032,3895327
csp1_2,2033,3815376
csp1_2,2034,3744976
csp1_2,2035,3682741
csp1_2,2036,3626051
csp1_2,2037,3576525
csp1_2,2038,3533777
csp1_2,2039,3495342
csp1_2,2040,3462761
csp1_2,2041,3435186
csp1_2,2042,3411232
csp1_2,2043,3390358
csp1_2,2044,3371334
csp1_2,2045,3353079
csp1_2,2046,3336904
csp1_2,2047,3319419
csp1_2,2048,3302474
csp1_2,2049,3284759
csp1_2,2050,3264193
csp1_3,2010,6531208
csp1_3,2011,6531208
csp1_3,2012,6531208
csp1_3,2013,6531208
csp1_3,2014,6531208
csp1_3,2015,6531208
csp1_3,2016,6531208
csp1_3,2017,6531208
csp1_3,2018,6259802
csp1_3,2019,5988397
csp1_3,2020,5716991
csp1_3,2021,5445586
csp1_3,2022,5266351
csp1_3,2023,5071019
csp1_3,2024,4891399
csp1_3,2025,4722486
csp1_3,2026,4568284
csp1_3,2027,4428717
csp1_3,2028,4301242
csp1_3,2029,4186477
csp1_3,2030,4083034
csp1_3,2031,3984520
csp1_3,2032,3895327
csp1_3,2033,3815376
csp1_3,2034,3744976
csp1_3,2035,3682741
csp1_3,2036,3626051
csp1_3,2037,3576525
csp1_3,2038,3533777
csp1_3,2039,3495342
csp1_3,2040,3462761
csp1_3,2041,3435186
csp1_3,2042,3411232
csp1_3,2043,3390358
csp1_3,2044,3371334
csp1_3,2045,3353079
csp1_3,2046,3336904
csp1_3,2047,3319419
csp1_3,2048,3302474
csp1_3,2049,3284759
csp1_3,2050,3264193
csp1_4,2010,6531208
csp1_4,2011,6531208
csp1_4,2012,6531208
csp1_4,2013,6531208
csp1_4,2014,6531208
csp1_4,2015,6531208
csp1_4,2016,6531208
csp1_4,2017,6531208
csp1_4,2018,6259802
csp1_4,2019,5988397
csp1_4,2020,5716991
csp1_4,2021,5445586
csp1_4,2022,5266351
csp1_4,2023,5071019
csp1_4,2024,4891399
csp1_4,2025,4722486
csp1_4,2026,4568284
csp1_4,2027,4428717
csp1_4,2028,4301242
csp1_4,2029,4186477
csp1_4,2030,4083034
csp1_4,2031,3984520
csp1_4,2032,3895327
csp1_4,2033,3815376
csp1_4,2034,3744976
csp1_4,2035,3682741
csp1_4,2036,3626051
csp1_4,2037,3576525
csp1_4,2038,3533777
csp1_4,2039,3495342
csp1_4,2040,3462761
csp1_4,2041,3435186
csp1_4,2042,3411232
csp1_4,2043,3390358
csp1_4,2044,3371334
csp1_4,2045,3353079
csp1_4,2046,3336904
csp1_4,2047,3319419
csp1_4,2048,3302474
csp1_4,2049,3284759
csp1_4,2050,3264193
csp1_5,2010,6531208
csp1_5,2011,6531208
csp1_5,2012,6531208
csp1_5,2013,6531208
csp1_5,2014,6531208
csp1_5,2015,6531208
csp1_5,2016,6531208
csp1_5,2017,6531208
csp1_5,2018,6259802
csp1_5,2019,5988397
csp1_5,2020,5716991
csp1_5,2021,5445586
csp1_5,2022,5266351
csp1_5,2023,5071019
csp1_5,2024,4891399
csp1_5,2025,4722486
csp1_5,2026,4568284
csp1_5,2027,4428717
csp1_5,2028,4301242
csp1_5,2029,4186477
csp1_5,2030,4083034
csp1_5,2031,3984520
csp1_5,2032,3895327
csp1_5,2033,3815376
csp1_5,2034,3744976
csp1_5,2035,3682741
csp1_5,2036,3626051
csp1_5,2037,3576525
csp1_5,2038,3533777
csp1_5,2039,3495342
