r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p26099,0.2225,0.445,2.209,3.533,5.432,10.628,15.333,12.09856351,12.57320853,12.96561245,13.30697204,13.60772711,12.261,12.302,12.396,12.498,12.618,12.768,12.848,12.93,12.967
p26101,0.01075,0.0215,0.107,0.164,0.256,0.524,0.776,0.612081042,0.637410234,0.657715513,0.676738704,0.694547023,0.627,0.628,0.633,0.64,0.646,0.652,0.655,0.659,0.66
p26105,0.013,0.026,0.129,0.195,0.311,0.649,1.024,0.808273964,0.842102705,0.871500324,0.898984583,0.923814973,0.838,0.841,0.85,0.858,0.868,0.88,0.885,0.89,0.89
p26107,0.018,0.036,0.179,0.264,0.424,0.898,1.410,1.112781728,1.158156365,1.198721972,1.234575861,1.266593034,1.146,1.15,1.16,1.171,1.184,1.2,1.207,1.213,1.213
p26111,0.0235,0.047,0.233,0.350,0.562,1.185,1.791,1.41320214,1.467846529,1.516126971,1.559054846,1.590265433,1.43,1.433,1.441,1.452,1.465,1.482,1.492,1.503,1.509
p26113,0.004,0.008,0.040,0.059,0.095,0.199,0.304,0.240131962,0.249236947,0.257414363,0.265583826,0.273098587,0.247,0.248,0.251,0.254,0.257,0.262,0.264,0.267,0.268
p26115,0.046,0.092,0.457,0.711,1.115,2.252,3.386,2.672106721,2.77448448,2.855554252,2.928089464,2.991721967,2.693,2.699,2.718,2.738,2.762,2.792,2.805,2.818,2.824
p26117,0.019,0.038,0.189,0.291,0.458,0.932,1.406,1.109716214,1.151792869,1.185633106,1.214573732,1.238496472,1.114,1.115,1.122,1.129,1.139,1.149,1.155,1.162,1.168
p26119,0.00425,0.0085,0.042,0.064,0.100,0.214,0.321,0.253415857,0.263024523,0.271593968,0.278918579,0.285461074,0.258,0.259,0.261,0.264,0.268,0.272,0.275,0.278,0.279
p26121,0.05525,0.1105,0.549,0.859,1.339,2.683,3.941,3.109453442,3.228413898,3.328934904,3.4170304,3.495212366,3.151,3.158,3.178,3.204,3.236,3.273,3.293,3.313,3.32
p26123,0.008,0.016,0.079,0.125,0.195,0.392,0.579,0.456761646,0.47408049,0.487560256,0.501164459,0.513605161,0.463,0.464,0.468,0.473,0.479,0.486,0.492,0.498,0.503
p26125,0.344,0.688,3.415,5.511,8.423,16.315,27.651,21.81828784,22.65722934,23.35599053,23.94365984,24.44850476,21.992,22.041,22.178,22.343,22.516,22.723,22.836,22.957,23.015
p26127,0.01175,0.0235,0.117,0.172,0.277,0.591,0.907,0.715286694,0.742407927,0.764607919,0.785639185,0.804685548,0.726,0.728,0.734,0.741,0.748,0.758,0.763,0.767,0.769
p26129,0.0115,0.023,0.114,0.168,0.270,0.566,0.875,0.690762579,0.718014523,0.742793142,0.763414597,0.781084435,0.703,0.705,0.71,0.717,0.724,0.733,0.737,0.742,0.743
p26133,0.01,0.02,0.099,0.148,0.238,0.509,0.812,0.64069251,0.667106551,0.690437678,0.711186815,0.727139036,0.656,0.658,0.664,0.669,0.676,0.684,0.688,0.691,0.691
p26135,0.00625,0.0125,0.062,0.090,0.146,0.317,0.496,0.391364005,0.407263777,0.421025188,0.433379465,0.448421136,0.408,0.41,0.414,0.419,0.425,0.431,0.434,0.437,0.438
p26137,0.00925,0.0185,0.092,0.143,0.222,0.444,0.637,0.502744362,0.524988462,0.543187936,0.561170846,0.577665323,0.525,0.528,0.534,0.541,0.548,0.557,0.562,0.566,0.567
p26139,0.0525,0.105,0.521,0.857,1.295,2.458,3.342,2.637364224,2.740545832,2.826104304,2.901419959,2.968120855,2.676,2.686,2.71,2.736,2.767,2.805,2.829,2.857,2.877
p26141,0.00725,0.0145,0.072,0.105,0.170,0.370,0.576,0.45471797,0.471959325,0.485378779,0.49783077,0.510233574,0.46,0.461,0.465,0.469,0.473,0.478,0.48,0.482,0.482
p26143,0.0185,0.037,0.184,0.273,0.439,0.926,1.397,1.102563347,1.145429372,1.183451629,1.21790742,1.253106684,1.132,1.135,1.145,1.155,1.166,1.18,1.187,1.194,1.197
p26145,0.048,0.096,0.477,0.750,1.167,2.327,3.567,2.814142222,2.922966065,3.010439166,3.085884039,3.153558167,2.838,2.845,2.865,2.888,2.914,2.943,2.961,2.981,2.992
p26147,0.052,0.104,0.516,0.787,1.242,2.543,4.474,3.530450754,3.665373992,3.776137823,3.873745682,3.960491439,3.568,3.573,3.597,3.624,3.655,3.693,3.712,3.733,3.742
p26151,0.00775,0.0155,0.077,0.119,0.187,0.377,0.562,0.44347775,0.460292914,0.473380651,0.484496018,0.494499499,0.445,0.446,0.448,0.452,0.457,0.463,0.467,0.472,0.477
p26153,0.00425,0.0085,0.042,0.061,0.100,0.223,0.354,0.278961811,0.290599674,0.298862439,0.307810543,0.314681499,0.284,0.285,0.287,0.29,0.293,0.298,0.299,0.301,0.302
p26155,0.0125,0.025,0.124,0.193,0.299,0.597,0.905,0.714264856,0.743468509,0.767880135,0.790084102,0.809180998,0.732,0.736,0.744,0.752,0.762,0.776,0.783,0.791,0.795
p26157,0.01125,0.0225,0.112,0.170,0.270,0.555,0.826,0.65193273,0.677712379,0.700254328,0.721187879,0.740625386,0.671,0.674,0.681,0.689,0.699,0.71,0.717,0.725,0.729
p26161,0.07475,0.1495,0.742,1.187,1.828,3.586,4.956,3.91057454,4.062031941,4.191709317,4.30268023,4.404417126,3.972,3.985,4.018,4.057,4.1,4.153,4.186,4.223,4.246
p26163,0.4945,0.989,4.910,7.713,11.966,23.827,34.172,26.96324285,28.0216569,28.92966594,29.72983132,31.99861301,29.916,30.007,30.231,30.501,30.814,31.483,31.691,31.897,31.986
p26165,0.00925,0.0185,0.092,0.139,0.219,0.444,0.658,0.519093772,0.538776038,0.555186064,0.568949452,0.583284636,0.526,0.527,0.532,0.537,0.541,0.546,0.55,0.553,0.555
p26021,0.03125,0.0625,0.310,0.510,0.774,1.473,2.288,1.805587983,1.874049723,1.930607726,1.971320952,2.00272297,1.791,1.792,1.792,1.792,1.8,1.809,1.816,1.824,1.833
p26027,0.01925,0.0385,0.191,0.281,0.455,0.968,1.479,1.166939149,1.211185503,1.247805219,1.276802579,1.302556634,1.17,1.17,1.17,1.17,1.18,1.19,1.196,1.203,1.208
p26077,0.06325,0.1265,0.628,0.982,1.531,3.065,4.351,3.433376131,3.563558047,3.669245418,3.744843072,3.80764614,3.407,3.407,3.408,3.408,3.429,3.451,3.466,3.482,3.498
p26149,0.01425,0.0285,0.141,0.219,0.343,0.687,1.053,0.830754403,0.862253778,0.891133623,0.912319336,0.929434285,0.834,0.834,0.835,0.835,0.842,0.851,0.857,0.865,0.871
p26159,0.0235,0.047,0.233,0.344,0.551,1.151,1.737,1.370284938,1.422241471,1.463771507,1.494603541,1.518338233,1.357,1.358,1.358,1.359,1.369,1.379,1.386,1.394,1.401
p18001,0.00125,0.0025,0.010,0.027,0.152,0.308,0.579,0.390342167,0.430596597,0.507193555,0.691184686,1.023838735,1.264,1.461,1.723,2.063,2.545,3.195,3.962,4.839,5.836
p18003,0.01225,0.0245,0.097,0.322,1.935,4.533,9.208,6.42429635,7.349838473,8.828440075,11.2000811,14.79227819,16.933,19.427,22.468,26.071,30.503,35.587,41.15,47.263,54.201
p18007,0.0005,0.001,0.004,0.005,0.030,0.045,0.067,0.044960878,0.047726224,0.052355464,0.057783929,0.074174925,0.089,0.103,0.129,0.171,0.249,0.368,0.531,0.751,1.023
p18009,0.0005,0.001,0.004,0.025,0.162,0.253,0.516,0.363774376,0.426354266,0.537734242,0.707853127,0.975512647,1.154,1.371,1.606,1.85,2.12,2.378,2.63,2.877,3.129
p18011,0.01025,0.0205,0.081,0.200,0.916,1.833,4.366,2.857059423,2.97493462,3.120603787,3.301462542,3.552529353,3.375,3.47,3.608,3.77,3.995,4.347,4.804,5.384,6.073
p18015,0.0015,0.003,0.012,0.023,0.147,0.217,0.285,0.186996379,0.195147226,0.203968161,0.228913256,0.293328112,0.306,0.312,0.319,0.327,0.337,0.35,0.367,0.446,0.583
p18017,0.00125,0.0025,0.010,0.015,0.107,0.180,0.316,0.209476818,0.222722378,0.24214402,0.286697185,0.385484836,0.481,0.583,0.738,0.958,1.28,1.708,2.211,2.794,3.445
p18023,0.0025,0.005,0.020,0.020,0.105,0.194,0.333,0.230935418,0.26196394,0.319586477,0.386707831,0.547321036,0.646,0.774,0.941,1.16,1.441,1.829,2.293,2.83,3.472
p18033,0.0025,0.005,0.020,0.029,0.215,0.311,0.454,0.299398573,0.320295991,0.357762336,0.422267171,0.540577861,0.63,0.77,0.965,1.225,1.566,1.972,2.428,2.924,3.436
p18035,0.02225,0.0445,0.176,0.519,2.920,6.270,12.488,8.190032646,8.557842228,8.949512085,9.401000709,10.01923416,9.546,10.063,10.755,11.656,12.839,14.36,16.139,18.204,20.401
p18039,0.0255,0.051,0.202,0.436,2.942,5.684,9.870,6.726760438,7.443169755,8.545938719,10.27220456,13.78080194,15.108,16.477,18,19.664,21.632,23.989,26.579,29.431,33.179
p18045,0.0005,0.001,0.004,0.005,0.020,0.031,0.063,0.042917202,0.048786807,0.06544433,0.096676958,0.176446412,0.262,0.335,0.46,0.651,0.962,1.403,1.974,2.684,3.508
p18049,0.00525,0.0105,0.042,0.085,0.454,0.747,1.428,0.946222112,1.000129535,1.053653708,1.136787674,1.347511134,1.313,1.35,1.401,1.474,1.597,1.793,2.06,2.401,2.844
p18053,0.0035,0.007,0.028,0.060,0.376,0.557,0.907,0.600840823,0.637410234,0.687165462,1.099005875,1.708270995,2.129,2.385,2.76,3.255,4.151,5.314,6.529,7.984,9.636
p18059,0.019,0.038,0.151,0.198,1.332,2.091,2.770,1.813762688,1.888897882,1.978600234,2.16022995,2.725366555,2.902,3.305,3.938,4.87,6.222,8.003,10.14,12.669,15.505
p18063,0.015,0.03,0.119,0.243,1.615,2.303,3.185,2.093746337,2.197527463,2.324364443,2.509155981,4.185263939,4.637,4.906,5.373,6.113,7.251,8.808,10.765,13.137,15.916
p18067,0.009,0.018,0.071,0.116,0.768,1.215,1.822,1.20474716,1.280123382,1.361242058,1.955763741,2.969244717,3.434,3.619,3.87,4.185,4.66,5.737,6.946,8.531,10.466
p18069,0.004,0.008,0.032,0.075,0.252,0.371,0.541,0.358665185,0.378628043,0.603178572,0.993439082,1.70152782,1.978,2.057,2.187,2.398,2.725,3.195,3.767,4.464,5.384
p18073,0.002,0.004,0.016,0.022,0.147,0.236,0.393,0.259546886,0.291660257,0.33485682,0.464493888,0.727139036,0.922,1.042,1.236,1.509,1.883,2.364,2.929,3.624,4.424
p18075,0.0005,0.001,0.004,0.006,0.044,0.072,0.142,0.096052785,0.10393711,0.114527577,0.142237363,0.211286149,0.276,0.34,0.439,0.574,0.777,1.05,1.387,1.784,2.227
p18085,0.001,0.002,0.008,0.011,0.041,0.064,0.125,0.084812565,0.092270699,0.10252945,0.116679087,0.13935895,0.175,0.197,0.227,0.266,0.437,0.753,1.238,1.951,3.008
p18087,0.00275,0.0055,0.022,0.043,0.191,0.291,0.483,0.319835336,0.35847697,0.425388143,0.55450347,0.804685548,1.034,1.285,1.63,2.067,2.629,3.278,3.99,4.77,5.598
p18089,0.16925,0.3385,1.341,2.562,14.417,21.190,29.339,19.81650694,22.45571861,26.40678703,31.92562061,40.13762522,43.743,47.648,52.853,59.649,68.427,79.104,91.608,105.824,121.186
p18091,0.01075,0.0215,0.085,0.106,0.530,1.035,1.764,1.236424142,1.516633336,1.962239152,2.653615803,3.795283652,4.59,5.354,6.463,8.007,10.124,12.822,15.948,19.551,23.511
p18095,0.02575,0.0515,0.204,0.616,3.426,7.030,13.979,9.180193798,9.607819152,10.04570461,10.52778732,11.14759211,10.47,10.819,11.281,11.805,12.583,13.825,15.416,17.482,20.006
p18099,0.0185,0.037,0.147,0.293,1.505,3.004,6.706,4.465432647,4.795955205,5.21264086,5.848400323,6.830836257,6.888,7.238,7.654,8.208,8.904,9.72,10.732,11.936,13.378
p18103,0.0025,0.005,0.020,0.032,0.205,0.317,0.507,0.336184746,0.357416387,0.403573366,0.524500276,0.764226498,0.911,1.075,1.303,1.595,1.998,2.498,3.048,3.666,4.365
p18107,0.003,0.006,0.024,0.033,0.169,0.270,0.429,0.285092839,0.303326667,0.398119672,0.64562428,1.040696672,1.349,1.595,1.963,2.467,3.252,4.262,5.411,6.699,8.079
p18111,0.002,0.004,0.016,0.023,0.146,0.242,0.338,0.222760713,0.237570536,0.253051408,0.296698249,0.451792724,0.527,0.577,0.649,0.749,0.897,1.094,1.338,1.642,2.021
p18113,0.00125,0.0025,0.010,0.011,0.041,0.067,0.127,0.090943594,0.106058275,0.127616443,0.160017033,0.245002024,0.335,0.401,0.515,0.713,1.037,1.55,2.244,3.136,4.218
p18121,0.001,0.002,0.008,0.011,0.058,0.089,0.147,0.098096461,0.104997692,0.127616443,0.171129327,0.282089487,0.38,0.485,0.648,0.875,1.198,1.614,2.106,2.673,3.306
p18127,0.0175,0.035,0.139,0.167,0.951,1.750,2.855,1.903684444,2.095711518,2.323273704,2.702509896,3.675030365,4.262,4.878,5.761,6.926,8.486,10.39,12.55,15.112,18.087
p18131,0.00025,0.0005,0.002,0.004,0.017,0.028,0.056,0.037808011,0.040302145,0.044720292,0.053339011,0.06743175,0.083,0.096,0.116,0.141,0.195,0.291,0.432,0.624,0.867
p18133,0.0015,0.003,0.012,0.014,0.061,0.113,0.197,0.15327572,0.194086644,0.257414363,0.342258655,0.515852886,0.665,0.793,1.009,1.335,1.827,2.504,3.365,4.427,5.67
p18135,0.00175,0.0035,0.014,0.038,0.262,0.593,1.106,0.767400439,0.867556691,1.064561096,1.331252819,1.731872108,1.864,2.004,2.177,2.386,2.654,2.991,3.407,3.896,4.48
p18141,0.10475,0.2095,0.830,1.464,11.290,17.215,25.094,16.94207627,18.53050185,20.80257093,24.06367262,28.74278336,30.178,32.793,35.753,38.983,42.793,46.994,51.671,56.592,62.051
p18149,0.00075,0.0015,0.006,0.006,0.030,0.058,0.095,0.063353964,0.068937879,0.076351718,0.085564664,0.126996462,0.164,0.173,0.219,0.3,0.45,0.681,1.011,1.461,2.035
p18151,0.00125,0.0025,0.010,0.011,0.044,0.077,0.145,0.106271166,0.125148765,0.161429347,0.234469403,0.356264412,0.466,0.542,0.676,0.876,1.196,1.675,2.324,3.186,4.253
p18157,0.031,0.062,0.246,0.436,2.470,3.979,7.053,4.695346227,4.998526511,5.429697887,7.262995347,10.14061131,11.213,11.686,12.365,13.336,14.686,16.271,18.55,21.184,24.418
p18159,0.001,0.002,0.008,0.014,0.093,0.138,0.199,0.131817119,0.138936341,0.146159003,0.161128263,0.271974724,0.328,0.355,0.401,0.472,0.591,0.761,0.986,1.267,1.606
p18165,0.002,0.004,0.016,0.031,0.198,0.281,0.382,0.250350343,0.26196394,0.272684707,0.290030873,0.427067749,0.465,0.486,0.521,0.606,0.757,0.974,1.261,1.629,2.077
p18167,0.0125,0.025,0.099,0.156,1.159,1.739,2.514,1.657421454,1.744658627,1.979690973,2.921422088,4.661781638,5.553,5.937,6.489,7.25,8.314,9.781,11.511,13.478,16.002
p18169,0.00175,0.0035,0.014,0.022,0.151,0.228,0.344,0.227869904,0.241812868,0.259595841,0.346703572,0.503490399,0.602,0.64,0.694,0.789,1.014,1.354,1.822,2.464,3.277
p18171,0.00025,0.0005,0.002,0.004,0.022,0.033,0.050,0.033720658,0.036059814,0.039266598,0.043337947,0.0629363,0.085,0.093,0.122,0.178,0.273,0.419,0.616,0.872,1.182
p18179,0.0005,0.001,0.004,0.006,0.022,0.034,0.070,0.047004554,0.050907972,0.056718419,0.072229911,0.109014662,0.15,0.19,0.265,0.374,0.552,0.81,1.162,1.611,2.168
p18181,0.0075,0.015,0.059,0.117,0.765,1.101,1.437,0.952353141,1.010735363,1.058016663,1.131231527,1.242991922,1.21,1.246,1.311,1.429,1.619,1.937,2.36,2.906,3.575
p18183,0.009,0.018,0.071,0.172,0.933,1.754,3.815,2.564813717,2.821150121,3.154416691,3.645943656,4.360586488,4.504,4.8,5.155,5.55,5.981,6.471,7.05,7.695,8.42
p18057,0.02525,0.0505,0.200,0.276,1.440,2.566,4.528,3.029750068,3.247504387,3.584167789,4.872740911,7.081457594,8.602,9.554,10.909,12.813,15.59,19.523,24.577,30.325,36.768
p18097,0.1015,0.203,0.804,1.179,6.109,11.219,20.169,13.49848175,14.47059107,19.135922,25.877199,36.28277685,41.854,43.855,46.893,51.267,59.242,69.637,83.78,100.308,119.163
p18005,0.013,0.026,0.103,0.177,1.200,1.792,2.445,1.62676631,1.726628721,2.13130367,3.454812199,5.851952022,6.865,7.13,7.558,8.288,9.448,11.052,12.989,15.204,17.855
p18013,0.00125,0.0025,0.010,0.020,0.120,0.172,0.241,0.158384911,0.165450909,0.174518213,0.204466209,0.316929224,0.352,0.399,0.479,0.634,0.977,1.386,1.821,2.33,2.9
p18019,0.00725,0.0145,0.057,0.073,0.369,0.683,1.251,0.838929108,0.923767577,1.122370254,1.612393857,2.398322569,3.011,3.361,3.87,4.667,6.027,7.847,9.999,12.484,15.374
p18021,0.0075,0.015,0.059,0.127,0.640,1.313,3.088,2.019152153,2.128589584,2.275281196,2.47359664,2.77256878,2.732,2.854,3.031,3.311,3.676,4.143,4.664,5.268,5.9
p18025,0.0005,0.001,0.004,0.008,0.046,0.069,0.103,0.068463155,0.072119627,0.078533196,0.094454499,0.129244187,0.162,0.201,0.261,0.36,0.509,0.727,1.009,1.348,1.745
p18027,0.00275,0.0055,0.022,0.037,0.254,0.364,0.522,0.343337613,0.359537553,0.379577112,0.431157007,0.545073311,0.636,0.753,0.935,1.208,1.621,2.17,2.841,3.616,4.519
p18029,0.00425,0.0085,0.034,0.047,0.339,0.541,0.865,0.57529487,0.611956248,0.703526544,0.932321465,1.489117809,1.885,2.209,2.665,3.249,4.028,4.956,5.996,7.167,8.482
p18031,0.00075,0.0015,0.006,0.014,0.069,0.145,0.278,0.184952702,0.197268392,0.214875549,0.265583826,0.365255312,0.44,0.492,0.562,0.664,0.829,1.061,1.35,1.732,2.217
p18037,0.00275,0.0055,0.022,0.028,0.162,0.264,0.396,0.266699753,0.289539091,0.317404999,0.391152748,0.570922148,0.717,0.879,1.138,1.514,2.069,2.821,3.758,4.87,6.167
p18041,0.00625,0.0125,0.050,0.120,0.476,0.862,1.832,1.197594293,1.247245317,1.332882848,1.619061233,2.152196682,2.235,2.291,2.371,2.504,2.706,2.996,3.388,3.887,4.537
p18043,0.0085,0.017,0.067,0.071,0.393,0.772,1.367,0.94213476,1.041492263,1.207447883,1.634618445,2.493850881,3.065,3.383,3.85,4.556,5.619,6.995,8.634,10.495,12.683
p18047,0.00125,0.0025,0.010,0.017,0.110,0.161,0.228,0.151232044,0.160147996,0.171245996,0.223357109,0.374246212,0.445,0.492,0.572,0.691,0.915,1.249,1.691,2.245,2.916
p18051,0.00575,0.0115,0.046,0.075,0.545,0.807,1.142,0.758203896,0.80922464,0.883498451,1.171235786,1.865611745,2.211,2.432,2.741,3.149,3.691,4.366,5.145,6.023,7.038
p18055,0.00825,0.0165,0.065,0.132,0.701,1.298,2.803,1.943536131,2.206012125,2.583960284,3.088106498,3.79415979,4.048,4.433,4.916,5.494,6.168,6.948,7.777,8.646,9.617
p18061,0.0055,0.011,0.044,0.090,0.401,0.608,0.837,0.548727078,0.573775269,1.497584411,2.731401861,4.289783151,4.943,4.958,5.039,5.206,5.508,6.118,7.039,8.094,9.482
p18065,0.00225,0.0045,0.018,0.022,0.118,0.220,0.327,0.219695199,0.237570536,0.266140274,0.360038325,0.523719924,0.604,0.627,0.657,0.694,0.769,0.932,1.219,1.638,2.307
p18071,0.0015,0.003,0.012,0.018,0.063,0.103,0.202,0.135904472,0.148481585,0.177790429,0.270028744,0.473146111,0.688,0.916,1.277,1.796,2.556,3.547,4.736,6.073,7.583
p18077,0.0015,0.003,0.012,0.027,0.190,0.325,0.583,0.388298491,0.412566691,0.463564002,0.600063875,0.869869573,1.065,1.247,1.479,1.764,2.128,2.578,3.089,3.668,4.298
p18079,0.00175,0.0035,0.014,0.020,0.154,0.252,0.418,0.277939973,0.295902588,0.321767954,0.435601924,0.661955011,0.829,0.953,1.13,1.359,1.673,2.044,2.465,2.92,3.449
p18081,0.01275,0.0255,0.101,0.126,0.604,1.195,2.008,1.421376845,1.604661704,1.87061709,2.625835068,3.851476777,4.624,4.75,4.912,5.282,6.414,8.246,10.425,13.39,17.257
p18083,0.0035,0.007,0.028,0.037,0.254,0.394,0.607,0.404647901,0.433778346,0.472289913,0.647846739,1.073288685,1.379,1.582,1.882,2.316,2.922,3.698,4.634,5.727,7.028
p18093,0.01125,0.0225,0.089,0.190,0.909,1.861,4.455,2.959243237,3.149930774,3.411831055,3.78595856,4.319003576,4.275,4.451,4.669,4.956,5.39,5.94,6.598,7.473,8.551
p18101,0.001,0.002,0.008,0.013,0.080,0.117,0.169,0.112402195,0.119845851,0.127616443,0.160017033,0.232639537,0.276,0.312,0.374,0.468,0.604,0.789,1.014,1.275,1.582
p18105,0.02425,0.0485,0.192,0.402,2.309,3.445,5.054,3.334257832,3.515831824,4.720717648,7.12853659,10.96552638,12.303,12.714,13.21,13.813,14.868,16.525,18.244,20.185,22.674
p18109,0.005,0.01,0.040,0.065,0.450,0.647,0.898,0.590622442,0.621501493,0.654443297,0.72007665,1.019343285,1.13,1.254,1.473,1.797,2.301,2.995,3.885,4.998,6.324
p18115,0.00025,0.0005,0.002,0.003,0.022,0.039,0.075,0.050070069,0.055150303,0.067625807,0.097788187,0.1618362,0.223,0.279,0.357,0.456,0.581,0.725,0.877,1.038,1.213
p18117,0.004,0.008,0.032,0.078,0.323,0.466,0.651,0.42712834,0.448626504,0.488650995,0.564504534,0.736129936,0.838,1.004,1.242,1.552,1.961,2.456,3.018,3.634,4.292
p18119,0.00175,0.0035,0.014,0.028,0.122,0.178,0.255,0.168603292,0.17711732,0.222510721,0.327812672,0.533834686,0.642,0.704,0.799,0.942,1.174,1.494,1.886,2.355,2.92
p18123,0.00025,0.0005,0.002,0.004,0.024,0.038,0.077,0.051091907,0.05408972,0.062172113,0.085564664,0.1438544,0.209,0.275,0.376,0.523,0.747,1.073,1.49,2.003,2.628
p18125,0.00075,0.0015,0.006,0.006,0.030,0.061,0.099,0.065397641,0.068937879,0.07417024,0.113345399,0.198923662,0.283,0.345,0.452,0.613,0.854,1.189,1.612,2.114,2.697
p18129,0.00225,0.0045,0.018,0.037,0.149,0.225,0.360,0.240131962,0.258782192,0.449384397,0.748968614,1.239620334,1.551,1.705,1.951,2.287,2.811,3.509,4.358,5.342,6.525
p18137,0.00175,0.0035,0.014,0.017,0.086,0.161,0.239,0.159406749,0.16969324,0.179971907,0.225579568,0.364131449,0.466,0.521,0.62,0.785,1.035,1.391,1.85,2.408,3.096
p18139,0.0005,0.001,0.004,0.010,0.069,0.125,0.250,0.167581454,0.179238485,0.202877422,0.25780522,0.366379174,0.46,0.557,0.692,0.858,1.074,1.326,1.587,1.86,2.149
p18143,0.001,0.002,0.008,0.010,0.047,0.089,0.145,0.096052785,0.101815944,0.107983144,0.132236298,0.198923662,0.248,0.281,0.332,0.417,0.547,0.74,0.988,1.304,1.694
p18145,0.0025,0.005,0.020,0.023,0.107,0.186,0.289,0.193127407,0.204692471,0.220329243,0.261138909,0.348397374,0.437,0.526,0.662,0.879,1.245,1.749,2.404,3.233,4.222
p18147,0.0025,0.005,0.020,0.050,0.298,0.532,0.898,0.600840823,0.649076644,0.725341321,0.911208107,1.353130446,1.589,1.73,1.885,2.058,2.287,2.529,2.789,3.119,3.498
p18153,0.00125,0.0025,0.010,0.019,0.129,0.195,0.352,0.234000933,0.249236947,0.301043917,0.426712089,0.679936811,0.887,1.048,1.272,1.555,1.919,2.361,2.847,3.361,3.894
p18155,0.0005,0.001,0.004,0.004,0.017,0.031,0.058,0.038829849,0.041362727,0.04690177,0.070007452,0.126996462,0.185,0.229,0.307,0.428,0.615,0.883,1.221,1.627,2.096
p18161,0.00025,0.0005,0.002,0.004,0.027,0.038,0.055,0.036786173,0.038180979,0.040357337,0.043337947,0.0539454,0.063,0.067,0.084,0.114,0.163,0.237,0.335,0.458,0.605
p18163,0.05725,0.1145,0.454,1.067,6.204,11.650,20.958,13.83977569,14.76649366,16.40907493,20.64330853,29.26425556,31.155,32.449,33.985,35.873,38.422,41.717,46.086,51.555,57.745
p18173,0.008,0.016,0.063,0.126,0.836,1.426,2.321,1.574652565,1.720265224,2.002596489,2.498043687,3.353605691,3.897,4.468,5.179,6.034,7.114,8.456,9.971,11.603,13.451
p18175,0.00375,0.0075,0.030,0.059,0.330,0.482,0.660,0.436324883,0.459232332,0.490832473,0.542279946,0.663078873,0.741,0.832,0.985,1.24,1.631,2.17,2.853,3.67,4.622
p18177,0.00275,0.0055,0.022,0.031,0.147,0.264,0.407,0.269765267,0.287417926,0.306497611,0.400042583,0.648468661,0.859,0.975,1.198,1.553,2.126,2.964,4.053,5.435,7.091
p21027,0.0005,0.001,0.038,0.048,0.219,0.243,0.255,0.159406749,0.165450909,0.171245996,0.181130392,0.195552074,0.184,0.194,0.205,0.214,0.228,0.244,0.251,0.251,0.252
p21033,0.0005,0.001,0.038,0.082,0.167,0.253,0.568,0.355599671,0.369082798,0.3904845,0.465605118,0.564178973,0.568,0.569,0.569,0.569,0.574,0.581,0.582,0.582,0.582
p21055,0.00075,0.0015,0.057,0.110,0.175,0.227,0.363,0.226848066,0.235449371,0.245416236,0.256693991,0.271974724,0.252,0.253,0.255,0.255,0.259,0.264,0.265,0.265,0.265
p21059,0.003,0.006,0.229,0.274,0.721,0.983,2.531,1.583849108,1.643903266,1.799719066,1.990211852,2.220752294,2.157,2.191,2.216,2.223,2.271,2.34,2.346,2.346,2.346
p21085,0.0005,0.001,0.038,0.130,0.152,0.325,0.874,0.546683402,0.567411772,0.591180445,0.615621087,0.646220936,0.598,0.599,0.6,0.601,0.603,0.611,0.612,0.614,0.616
p21091,0.0005,0.001,0.038,0.062,0.292,0.337,0.379,0.237066447,0.246055199,0.255232886,0.263361367,0.271974724,0.247,0.249,0.251,0.252,0.254,0.258,0.259,0.259,0.259
p21101,0.002,0.004,0.153,0.205,0.989,1.301,2.063,1.290581564,1.339516016,1.397236439,1.462377888,1.546434796,1.444,1.448,1.452,1.453,1.468,1.49,1.493,1.493,1.493
p21107,0.00075,0.0015,0.057,0.082,0.050,0.121,0.394,0.24626299,0.255600443,0.582454534,1.097894645,1.79143682,2.038,2.053,2.069,2.081,2.119,2.162,2.174,2.175,2.176
p21149,0.0005,0.001,0.038,0.041,0.132,0.170,0.265,0.165537778,0.171814406,0.181062645,0.191131456,0.203419112,0.191,0.192,0.194,0.194,0.198,0.203,0.204,0.204,0.204
p21177,0.00025,0.0005,0.019,0.034,0.026,0.046,0.119,0.074594184,0.077422541,0.081805412,0.180019163,0.310186049,0.36,0.371,0.383,0.392,0.406,0.421,0.429,0.43,0.431
p21183,0.0005,0.001,0.038,0.062,0.071,0.178,0.534,0.33414107,0.34681056,0.364306769,0.383374142,0.410209811,0.386,0.391,0.396,0.4,0.41,0.424,0.427,0.428,0.428
p21225,0.0005,0.001,0.038,0.048,0.091,0.164,0.430,0.268743429,0.278933264,0.295590222,0.315589149,0.341654199,0.328,0.332,0.336,0.338,0.343,0.35,0.351,0.351,0.351
p21233,0.00025,0.0005,0.019,0.034,0.048,0.084,0.212,0.132838957,0.137875758,0.145068264,0.154460886,0.167455512,0.159,0.164,0.167,0.168,0.173,0.18,0.181,0.181,0.181
p21001,0.00025,0.0005,0.019,0.014,0.089,0.091,0.070,0.04393904,0.045605058,0.04690177,0.047782864,0.064060162,0.069,0.069,0.069,0.069,0.07,0.072,0.074,0.078,0.084
