r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p32015,0.023,0.046,0.116,0.204,0.23,0.292,0.375,0.396564971,0.423031553,0.454792652,0.504379312,0.555299612,0.487,0.487,0.487,0.487,0.487,0.49,0.497,0.52,0.547
p32017,0.01375,0.0275,0.07,0.139,0.156,0.211,0.307,0.333196342,0.351817699,0.36910708,0.390414411,0.427419411,0.372,0.372,0.372,0.372,0.372,0.373,0.376,0.392,0.414
p32019,0.1725,0.345,0.873,2.349,2.833,3.93,5.541,3.374890553,3.832793421,4.386442173,5.518834929,6.853687532,6.041,6.041,6.041,6.041,6.041,6.097,6.2,6.361,6.601
p32021,0.01775,0.0355,0.09,0.261,0.315,0.449,0.633,0.424160987,0.484679368,0.55366062,0.62624277,0.705069217,0.625,0.625,0.625,0.625,0.625,0.63,0.649,0.67,0.698
p32023,0.26475,0.5295,1.34,4.731,5.95,8.914,12.93,12.51632638,13.28722977,14.07220742,14.77707263,15.4746564,13.49,13.49,13.49,13.49,13.49,13.512,13.624,13.937,14.285
p32027,0.0165,0.033,0.084,0.155,0.183,0.241,0.341,0.349549536,0.373075566,0.408654267,0.470528351,0.559907907,0.493,0.493,0.493,0.493,0.493,0.497,0.511,0.528,0.553
p32029,0.043,0.086,0.218,0.38,0.44,0.542,0.668,0.528412603,0.579276876,0.639346192,0.713126902,0.870967856,0.764,0.764,0.764,0.764,0.765,0.767,0.782,0.802,0.825
p32031,2.25,4.5,11.388,23.53,27.824,36.795,48.245,38.74276236,42.04380936,45.82750016,50.62636818,57.73848681,50.687,50.687,50.687,50.687,50.687,50.947,52.164,53.275,54.363
p32033,0.03775,0.0755,0.191,0.336,0.371,0.465,0.604,0.638796667,0.666434131,0.692075775,0.728924016,0.802995497,0.698,0.698,0.698,0.698,0.698,0.699,0.702,0.708,0.715
p32510,0.274,0.548,1.387,3.19,3.747,4.93,6.566,4.424561237,4.932888038,5.523423804,6.24663058,7.405530922,6.53,6.53,6.53,6.53,6.53,6.564,6.65,6.83,7.077
p32003,9.24275,18.4855,46.781,189.609,283.051,502.753,764.283,801.3617316,843.4430747,882.1889903,915.8456353,952.5174057,828.085,828.173,828.184,828.228,828.299,828.81,830.68,834.895,844.23
p16009,0.00125,0.0025,0.026,0.04,0.098,0.255,1.559,9.81804926,10.21227931,10.55800043,10.85148958,11.10023187,9.635,9.635,9.635,9.635,9.635,9.635,9.647,9.68,9.73
p16017,0.0055,0.011,0.116,0.159,0.434,1.146,6.065,36.92346945,38.40552542,39.70427735,40.80507617,41.69816213,36.194,36.194,36.194,36.194,36.194,36.195,36.241,36.359,36.543
p16021,0.001,0.002,0.021,0.02,0.062,0.169,1.376,8.489352191,8.82945506,9.127710498,9.380101159,9.581798488,8.318,8.318,8.318,8.318,8.318,8.319,8.325,8.334,8.343
p16055,0.01175,0.0235,0.248,0.388,0.999,2.411,7.074,48.86845609,50.82118265,52.53843811,54.03177481,55.39977683,48.089,48.089,48.089,48.089,48.089,48.098,48.248,48.539,48.999
p16057,0.0165,0.033,0.349,0.575,1.056,3.005,28.008,167.011089,173.6820879,179.507978,184.3884387,188.271914,163.42,163.42,163.42,163.42,163.42,163.422,163.436,163.53,163.681
p16061,0.0005,0.001,0.011,0.013,0.038,0.095,0.463,2.882250563,2.997359248,3.097862992,3.183118654,3.252304573,2.823,2.823,2.823,2.823,2.823,2.823,2.826,2.836,2.85
p16069,0.006,0.012,0.127,0.192,0.448,1.181,7.18,43.37071646,45.10281642,46.62064097,47.91603461,49.01498337,42.545,42.545,42.545,42.545,42.545,42.545,42.581,42.681,42.842
p16001,0.02,0.04,0.423,0.985,3.299,7.431,8.99,63.19589879,65.77609209,68.09586212,70.24525653,72.45738275,62.915,62.915,62.915,62.915,62.915,62.952,63.433,64.303,65.551
p16003,0.00025,0.0005,0.005,0.013,0.033,0.077,0.093,0.782909196,0.8152392,0.845870392,0.873354781,0.903225925,0.784,0.784,0.784,0.784,0.784,0.786,0.796,0.818,0.851
p16013,0.002,0.004,0.042,0.1,0.288,0.659,0.801,6.152889501,6.398617968,6.617562648,6.805171429,6.963134551,6.044,6.044,6.044,6.044,6.044,6.045,6.056,6.1,6.174
p16015,0.00075,0.0015,0.016,0.035,0.095,0.215,0.26,2.186217715,2.27459177,2.351959102,2.419215311,2.485023366,2.157,2.157,2.157,2.157,2.157,2.158,2.173,2.197,2.245
p16023,0.00025,0.0005,0.005,0.009,0.022,0.049,0.06,0.544765798,0.566522156,0.586616609,0.602547097,0.619815749,0.538,0.538,0.538,0.538,0.538,0.538,0.542,0.552,0.567
p16025,0,0,0,0.01,0.044,0.099,0.116,0.363858582,0.378390033,0.391077739,0.405083161,0.415898672,0.361,0.361,0.361,0.361,0.361,0.362,0.364,0.372,0.383
p16027,0.0105,0.021,0.222,0.518,1.583,3.589,4.368,33.79694304,35.15307177,36.38011657,37.50009406,38.5587608,33.47,33.47,33.47,33.47,33.47,33.47,33.721,34.107,34.761
p16035,0.0005,0.001,0.011,0.017,0.05,0.128,0.617,3.856287722,4.012422397,4.150257584,4.268606121,4.366360018,3.791,3.791,3.791,3.791,3.791,3.792,3.796,3.802,3.816
p16037,0,0,0,0.003,0.006,0.013,0.016,0.054169957,0.056333348,0.058222248,0.059803364,0.06221199,0.055,0.056,0.056,0.057,0.058,0.059,0.062,0.064,0.067
p16039,0.00175,0.0035,0.037,0.088,0.59,1.327,1.583,5.758368679,5.993655602,6.208908381,6.417013748,6.617512386,5.745,5.745,5.745,5.745,5.745,5.749,5.784,5.851,5.973
p16045,0.001,0.002,0.021,0.049,0.247,0.554,0.669,3.119371886,3.245013398,3.367003572,3.484392202,3.611751624,3.138,3.138,3.138,3.138,3.138,3.151,3.192,3.269,3.376
p16047,0.001,0.002,0.021,0.064,0.326,0.759,0.916,3.439281257,3.579824804,3.708647327,3.818388346,3.912442908,3.396,3.396,3.396,3.396,3.396,3.396,3.404,3.42,3.451
p16049,0.00075,0.0015,0.016,0.032,0.084,0.192,0.232,1.943986018,2.022686046,2.092705319,2.155177819,2.211981856,1.922,1.922,1.922,1.922,1.922,1.924,1.932,1.95,1.975
p16053,0.001,0.002,0.021,0.045,0.164,0.367,0.446,2.844433801,2.96015798,3.06380847,3.179733558,3.292627159,2.86,2.86,2.86,2.86,2.86,2.868,2.92,2.976,3.062
p16059,0.0005,0.001,0.011,0.026,0.071,0.162,0.198,1.660871335,1.727201694,1.785116086,1.836978791,1.882488725,1.634,1.634,1.634,1.634,1.634,1.635,1.642,1.67,1.715
p16063,0.00025,0.0005,0.005,0.022,0.149,0.338,0.399,1.142679479,1.188314766,1.230356933,1.267154289,1.298387267,1.127,1.127,1.127,1.127,1.127,1.128,1.13,1.135,1.146
p16067,0.00125,0.0025,0.026,0.055,0.152,0.345,0.436,3.614056026,3.760516673,3.888806735,4.004568629,4.104839246,3.563,3.563,3.563,3.563,3.563,3.565,3.587,3.636,3.684
p16073,0.0005,0.001,0.011,0.029,0.108,0.245,0.313,1.849955149,1.923836964,1.98944322,2.047983111,2.107143133,1.829,1.829,1.829,1.829,1.829,1.83,1.84,1.873,1.94
p16075,0.001,0.002,0.021,0.049,0.13,0.295,0.361,3.027385166,3.151478783,3.262642939,3.360272014,3.442396763,2.989,2.989,2.989,2.989,2.989,2.99,3.004,3.05,3.116
p16079,0.00125,0.0025,0.026,0.035,0.091,0.239,1.17,7.118750062,7.408366651,7.663366041,7.881631973,8.058756814,6.996,6.996,6.996,6.996,6.996,6.997,7.007,7.036,7.081
p16085,0.001,0.002,0.021,0.052,0.138,0.314,0.378,3.125504334,3.253516545,3.365905039,3.466338357,3.558756226,3.089,3.089,3.089,3.089,3.089,3.099,3.131,3.185,3.286
p16087,0.0005,0.001,0.011,0.026,0.077,0.176,0.217,1.763078802,1.834553923,1.898264983,1.962227345,2.025345887,1.759,1.759,1.759,1.759,1.759,1.763,1.78,1.824,1.883
p16005,0.01125,0.0225,0.238,0.666,2.289,5.397,6.349,40.88503086,42.5178598,43.94681171,45.14928277,46.14401525,40.053,40.053,40.053,40.053,40.053,40.059,40.127,40.338,40.652
p16007,0.002,0.004,0.042,0.156,0.632,1.455,1.753,8.78677592,9.137694132,9.445186528,9.710712206,9.929724801,8.62,8.62,8.62,8.62,8.62,8.626,8.626,8.641,8.665
p16011,0.00325,0.0065,0.069,0.217,1.111,2.605,3.554,12.6246663,13.12885866,13.56907932,13.94546737,14.28917238,12.403,12.403,12.403,12.403,12.403,12.406,12.432,12.526,12.697
p16019,0.03325,0.0665,0.703,2.046,8.463,18.682,29.914,169.2790727,176.0502143,181.9697904,186.9633684,190.9643107,165.762,165.766,165.769,165.773,165.775,165.785,165.838,165.92,166.032
p16029,0.0005,0.001,0.011,0.027,0.123,0.293,0.354,1.37060213,1.425339983,1.473132721,1.519908127,1.564516334,1.359,1.359,1.359,1.359,1.359,1.359,1.364,1.377,1.404
p16031,0.00125,0.0025,0.026,0.059,0.153,0.345,0.426,3.781676271,3.933768289,4.065670544,4.18623545,4.30184388,3.734,3.734,3.734,3.734,3.734,3.736,3.757,3.808,3.89
p16033,0.0005,0.001,0.011,0.032,0.132,0.292,0.339,1.754902205,1.826050776,1.888378186,1.940788403,1.982719153,1.721,1.721,1.721,1.721,1.721,1.721,1.722,1.723,1.723
p16041,0.0045,0.009,0.095,0.302,1.667,3.78,6.95,29.80165317,30.99184431,32.03432011,32.90764708,33.60253896,29.168,29.168,29.168,29.168,29.168,29.168,29.174,29.182,29.192
p16043,0,0,0,0,0.001,0.003,0.007,0.028618091,0.029761014,0.030758923,0.032722595,0.033410143,0.029,0.029,0.029,0.03,0.031,0.032,0.035,0.04,0.046
p16051,0.0025,0.005,0.053,0.248,1.273,3.046,3.649,8.964616912,9.331140722,9.657203392,9.936385277,10.16820409,8.827,8.827,8.827,8.827,8.827,8.829,8.836,8.864,8.897
p16065,0.003,0.006,0.063,0.116,0.426,1.142,4.196,22.00322345,22.88409383,23.65361204,24.29821946,24.81221523,21.538,21.538,21.538,21.538,21.538,21.539,21.556,21.581,21.6
p16071,0.004,0.008,0.085,0.296,1.175,2.53,2.944,21.31741135,22.16876661,22.91210228,23.53431612,24.02880499,20.857,20.857,20.857,20.857,20.857,20.857,20.857,20.857,20.857
p16077,0.00025,0.0005,0.005,0.014,0.038,0.085,0.103,0.89124911,0.927905895,0.961216354,0.990704778,1.017281239,0.883,0.883,0.883,0.883,0.883,0.884,0.892,0.91,0.932
p16081,0.0005,0.001,0.011,0.006,0.016,0.07,0.755,4.471576672,4.650158407,4.80608177,4.936598408,5.04032324,4.376,4.376,4.376,4.376,4.377,4.379,4.381,4.385,4.39
p16083,0.00325,0.0065,0.069,0.154,0.543,1.226,1.502,10.01530967,10.42910955,10.80187475,11.16179005,11.5529969,10.032,10.032,10.032,10.032,10.032,10.044,10.185,10.363,10.61
p30001,0.0065,0.013,0.298,0.269,0.46,0.777,1.436,1.243864871,1.306295927,1.366575022,1.413841784,1.458525536,1.266,1.266,1.266,1.266,1.268,1.268,1.271,1.29,1.309
p30007,0.0015,0.003,0.069,0.063,0.102,0.17,0.307,0.27800431,0.296547245,0.314180431,0.331739413,0.35599083,0.312,0.312,0.312,0.312,0.312,0.315,0.324,0.344,0.367
p30023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p30029,0.00625,0.0125,0.286,0.244,0.371,0.594,1.05,0.808461062,0.871572547,0.935950096,1.004245162,1.073732859,0.945,0.946,0.949,0.953,0.959,0.982,1.025,1.114,1.218
p30039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p30043,0.00125,0.0025,0.057,0.051,0.087,0.146,0.252,0.194194187,0.22214471,0.250465519,0.303530279,0.35599083,0.322,0.322,0.323,0.323,0.323,0.33,0.339,0.358,0.382
p30047,0.00025,0.0005,0.011,0.012,0.02,0.033,0.051,0.013286971,0.017006294,0.019773594,0.023695672,0.026497699,0.025,0.026,0.027,0.029,0.032,0.036,0.043,0.054,0.07
p30053,0.001,0.002,0.046,0.045,0.074,0.125,0.195,0.139002155,0.156245322,0.166977012,0.17715336,0.188940117,0.166,0.167,0.169,0.172,0.176,0.182,0.192,0.204,0.218
p30057,0.00675,0.0135,0.309,0.303,0.55,0.949,1.697,1.398198146,1.454038103,1.503891644,1.544732165,1.577189146,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37
p30061,0,0,0,0.004,0.007,0.01,0.017,0.014309045,0.0159434,0.017576528,0.019182211,0.02073733,0.018,0.018,0.018,0.018,0.018,0.019,0.02,0.021,0.023
p30063,0.0155,0.031,0.71,0.661,1.171,2.062,3.443,2.857720771,3.272648625,3.735012119,4.147871028,4.543779396,3.995,3.995,3.995,3.995,3.995,4.027,4.089,4.222,4.361
p30077,0,0,0,0.004,0.005,0.008,0.015,0.013286971,0.013817614,0.015379462,0.01692548,0.018433182,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.018,0.02
p30081,0.00175,0.0035,0.08,0.063,0.101,0.165,0.288,0.202370784,0.227459177,0.255958183,0.284348068,0.312212022,0.278,0.279,0.282,0.285,0.29,0.3,0.315,0.338,0.369
p30089,0.0005,0.001,0.023,0.022,0.04,0.067,0.12,0.085854272,0.093534615,0.099966501,0.107194708,0.115207388,0.102,0.102,0.102,0.103,0.104,0.106,0.109,0.114,0.12
p30093,0.0135,0.027,0.618,0.604,1.145,1.889,3.366,2.506127086,2.713566723,2.990206761,3.324164323,3.701613387,3.273,3.273,3.273,3.273,3.273,3.294,3.351,3.472,3.608
p30003,0.0015,0.003,0.069,0.061,0.104,0.174,0.274,0.2299668,0.246591257,0.26584498,0.285476434,0.306451653,0.271,0.271,0.271,0.271,0.271,0.275,0.281,0.292,0.303
p30005,0.00175,0.0035,0.08,0.077,0.126,0.208,0.376,0.313776923,0.340125872,0.365811481,0.390414411,0.410138302,0.359,0.359,0.359,0.359,0.359,0.36,0.367,0.376,0.391
p30009,0.00375,0.0075,0.172,0.155,0.252,0.412,0.715,0.618355174,0.677063064,0.748100957,0.819193244,0.926267402,0.815,0.815,0.816,0.816,0.816,0.828,0.86,0.91,0.985
p30013,0.01675,0.0335,0.767,0.708,1.265,2.173,3.656,3.014098196,3.344925373,3.714139992,4.092581126,4.437788599,3.903,3.903,3.903,3.903,3.903,3.943,3.996,4.09,4.231
p30015,0.001,0.002,0.046,0.043,0.065,0.105,0.191,0.165576096,0.18069187,0.196637403,0.211004321,0.225806481,0.199,0.199,0.199,0.199,0.199,0.201,0.205,0.224,0.251
p30031,0.00525,0.0105,0.24,0.204,0.334,0.542,0.975,0.827880481,0.897081988,0.98538408,1.082102371,1.193548543,1.05,1.05,1.05,1.05,1.051,1.059,1.067,1.114,1.183
p30035,0.00075,0.0015,0.034,0.033,0.05,0.083,0.149,0.116516512,0.125421415,0.137316622,0.147815861,0.16013827,0.141,0.141,0.141,0.141,0.141,0.143,0.15,0.159,0.17
p30041,0.00275,0.0055,0.126,0.169,0.243,0.373,0.574,0.49263999,0.530383782,0.569040082,0.607060559,0.647465522,0.566,0.566,0.566,0.566,0.567,0.571,0.585,0.618,0.673
p30049,0.02575,0.0515,1.179,1.083,1.893,3.215,5.851,4.70972007,5.029611333,5.378417451,5.707271943,6.009217376,5.256,5.256,5.256,5.256,5.256,5.26,5.283,5.41,5.539
p30051,0.0005,0.001,0.023,0.016,0.023,0.039,0.071,0.062346555,0.068025174,0.073601709,0.078985575,0.085253467,0.075,0.075,0.075,0.075,0.075,0.076,0.078,0.083,0.092
p30059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p30067,0.00075,0.0015,0.034,0.028,0.042,0.069,0.124,0.111406139,0.121169842,0.131823957,0.142174034,0.152073753,0.134,0.134,0.134,0.134,0.134,0.136,0.139,0.143,0.149
p30071,0.00275,0.0055,0.126,0.136,0.265,0.419,0.684,0.575428038,0.62498129,0.681090445,0.742464401,0.800691349,0.705,0.705,0.705,0.705,0.705,0.709,0.721,0.739,0.77
p30073,0.00075,0.0015,0.034,0.024,0.037,0.059,0.104,0.089942571,0.097786188,0.106557699,0.116221631,0.127880201,0.114,0.114,0.114,0.114,0.114,0.117,0.121,0.125,0.132
p30095,0,0,0,0.004,0.012,0.019,0.024,0.017375269,0.018069187,0.018675061,0.019182211,0.019585256,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017
p30097,0.00075,0.0015,0.034,0.026,0.04,0.064,0.115,0.099141243,0.107352228,0.116444495,0.126376919,0.134792644,0.119,0.119,0.119,0.119,0.119,0.12,0.123,0.128,0.14
p30099,0.001,0.002,0.046,0.037,0.057,0.094,0.17,0.148200827,0.161559789,0.174666743,0.187308648,0.200460856,0.176,0.176,0.176,0.176,0.176,0.178,0.182,0.19,0.201
p30101,0.00025,0.0005,0.011,0.01,0.018,0.03,0.051,0.043949211,0.048893094,0.052729583,0.057546633,0.064516137,0.058,0.058,0.058,0.058,0.058,0.059,0.061,0.063,0.067
p30033,0.001,0.002,0.046,0.037,0.062,0.105,0.19,0.163531947,0.174314509,0.190046205,0.20874759,0.244239663,0.218,0.218,0.218,0.218,0.218,0.22,0.223,0.236,0.252
p30105,0.0035,0.007,0.16,0.179,0.272,0.422,0.676,0.578494262,0.620729717,0.65692272,0.727795651,0.922811181,0.822,0.822,0.822,0.822,0.822,0.833,0.878,0.962,1.075
p30027,0.0045,0.009,0.206,0.338,0.524,0.818,1.251,0.90658023,1.007622896,1.138080163,1.279566307,1.419355024,1.26,1.26,1.26,1.26,1.26,1.272,1.297,1.341,1.407
p30037,0.00125,0.0025,0.057,0.059,0.107,0.184,0.334,0.244275846,0.256157297,0.266943513,0.277577876,0.285714323,0.248,0.248,0.248,0.248,0.248,0.248,0.249,0.252,0.255
p30045,0.003,0.006,0.137,0.126,0.232,0.392,0.698,0.531478827,0.560144796,0.591010741,0.619472577,0.647465522,0.563,0.563,0.563,0.563,0.563,0.563,0.567,0.576,0.59
p30065,0.002,0.004,0.092,0.092,0.166,0.286,0.516,0.394520822,0.410276833,0.425132262,0.440062487,0.45391711,0.394,0.394,0.394,0.394,0.394,0.394,0.399,0.406,0.414
p30069,0.00025,0.0005,0.011,0.014,0.027,0.044,0.078,0.066434853,0.071213854,0.075798775,0.083499036,0.089861763,0.079,0.079,0.079,0.079,0.079,0.079,0.081,0.083,0.086
p30075,0.00075,0.0015,0.034,0.037,0.07,0.118,0.197,0.147178752,0.163685576,0.185652073,0.213261051,0.239631368,0.213,0.213,0.213,0.213,0.213,0.216,0.223,0.232,0.245
p30087,0.013,0.026,0.595,0.602,1.084,1.847,3.296,2.545987998,2.656170482,2.758416303,2.852507606,2.934332181,2.548,2.548,2.548,2.548,2.548,2.548,2.557,2.571,2.598
p30103,0.0005,0.001,0.023,0.02,0.035,0.061,0.11,0.083810123,0.091408828,0.099966501,0.11170817,0.122119832,0.107,0.107,0.107,0.107,0.107,0.109,0.111,0.113,0.118
p30107,0.003,0.006,0.137,0.142,0.272,0.466,0.813,0.522280155,0.554830329,0.589912208,0.621729308,0.64976967,0.565,0.565,0.565,0.565,0.565,0.566,0.572,0.58,0.59
p30111,0.03225,0.0645,1.477,1.309,2.289,3.937,6.59,5.705220796,6.480460756,7.385437198,8.349903594,9.341015046,8.272,8.272,8.273,8.273,8.274,8.345,8.534,8.781,9.146
p56003,0.00025,0.0005,0.006,0.004,0.011,0.01,0.014,0.012264896,0.0159434,0.020872127,0.056418268,0.138248866,0.238,0.256,0.28,0.311,0.387,0.44,0.502,0.571,0.627
p56013,0.0065,0.013,0.157,0.236,0.475,0.908,1.82,2.688056377,3.586202164,4.533645592,5.684704636,6.960830403,6.665,6.705,6.958,7.224,7.83,7.942,8.064,8.209,8.37
p56017,0.0005,0.001,0.012,0.018,0.034,0.05,0.084,0.098119168,0.186006336,0.340545223,0.581108156,0.905530072,0.992,1.033,1.085,1.132,1.188,1.23,1.262,1.298,1.336
p56023,0,0,0,0.002,0.002,0.002,0.002,0.003066224,0.00318868,0.005492665,0.01692548,0.06221199,0.102,0.117,0.137,0.158,0.195,0.233,0.272,0.312,0.351
p56029,0.00225,0.0045,0.054,0.081,0.258,0.394,0.633,0.502860737,1.03738391,1.865308993,3.556607585,5.412443104,5.545,5.655,5.788,5.995,6.072,6.284,6.515,6.793,7.035
p56035,0.00025,0.0005,0.006,0.009,0.017,0.026,0.031,0.014309045,0.02869812,0.063714913,0.200849032,0.494239696,0.802,0.948,1.117,1.286,1.458,1.539,1.614,1.687,1.774
p56037,0.006,0.012,0.145,0.18,0.342,0.503,0.851,1.073178401,2.034377872,3.862441944,6.349311827,9.044932058,9.19,9.245,9.333,9.52,9.826,10.124,10.33,10.563,10.869
p56039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
p56041,0.00125,0.0025,0.03,0.043,0.077,0.099,0.139,0.129803483,0.22533339,0.456989718,0.845145648,1.448156871,1.659,1.71,1.811,2.034,2.291,2.421,2.536,2.644,2.731
p56043,0,0,0,0.004,0.009,0.016,0.018,0.004088299,0.00956604,0.023069192,0.051904806,0.124423979,0.219,0.339,0.496,0.662,0.818,0.858,0.9,0.938,0.983
p56019,0,0,0,0.002,0.002,0.001,0.002,0.002044149,0.00318868,0.004394132,0.006770192,0.081797246,0.079,0.09,0.104,0.119,0.131,0.142,0.19,0.249,0.319
p56033,0.00025,0.0005,0.006,0.002,0.006,0.007,0.008,0.003066224,0.004251573,0.006591198,0.046262979,0.131336423,0.255,0.276,0.303,0.334,0.59,0.646,0.7,0.744,0.8
p56005,0.00025,0.0005,0.006,0.007,0.009,0.009,0.01,0.010220747,0.01275472,0.018675061,0.050776441,0.241935516,0.326,0.37,0.426,0.493,0.633,0.738,0.834,1.008,1.319
p56011,0,0,0,0,0,0,0.001,0.001022075,0.001062893,0.001098533,0.002256731,0.004608296,0.007,0.011,0.016,0.022,0.028,0.033,0.039,0.065,0.105
p56045,0.00225,0.0045,0.054,0.079,0.167,0.343,0.705,1.043538236,1.543321145,2.03008894,2.456451368,2.846774566,2.514,2.516,2.518,2.52,2.523,2.526,2.541,2.563,2.598
p56001,0.00125,0.0025,0.03,0.029,0.045,0.055,0.063,0.016353195,0.02869812,0.060419314,0.154586053,0.512672878,0.788,1.036,1.364,1.734,2.108,2.297,2.461,2.638,2.767
p56007,0.00025,0.0005,0.006,0.004,0.008,0.007,0.008,0.006132448,0.007440253,0.016477995,0.045134614,0.131336423,0.228,0.26,0.328,0.452,0.616,0.737,0.846,0.952,1.051
p56009,0.00025,0.0005,0.006,0.007,0.009,0.01,0.011,0.007154523,0.011691827,0.027463324,0.066573556,0.200460856,0.323,0.372,0.499,0.662,0.836,0.924,1.014,1.107,1.192
p56015,0.005,0.01,0.12,0.182,0.367,0.742,1.481,2.13920228,2.885755446,3.733913586,4.62065611,5.46774265,4.944,4.945,4.948,4.95,4.977,4.998,5.032,5.12,5.246
p56021,0.03475,0.0695,0.837,1.216,2.42,4.8,9.514,13.52920238,18.94288529,24.61592693,30.5234111,36.21429045,32.646,32.735,32.827,32.904,33.08,33.139,33.157,33.417,33.719
p56025,0.00625,0.0125,0.151,0.198,0.387,0.538,0.911,0.964838486,1.86218915,3.491137798,5.524476756,7.835254481,8.359,8.574,8.935,10.05,11.422,11.842,12.393,12.953,13.324
p56027,0.00075,0.0015,0.018,0.031,0.08,0.184,0.325,0.359770283,0.518691955,0.689878709,0.86884132,1.036866495,0.938,0.939,0.941,0.942,0.944,0.947,0.95,0.956,0.96
p56031,0.00375,0.0075,0.09,0.117,0.186,0.288,0.566,1.109973089,1.736767734,2.45082707,3.159422981,3.789171002,3.477,3.477,3.478,3.482,3.508,3.528,3.56,3.61,3.682
p49001,0.02,0.04,0.169,0.767,1.563,2.131,3.176,3.499583663,3.639346831,3.763573976,3.865779691,3.947005124,3.427,3.427,3.427,3.427,3.427,3.427,3.427,3.427,3.429
p49003,0.097,0.194,0.821,4.375,9.094,12.263,17.486,19.35400591,20.19284787,20.94023559,21.58901425,22.14977248,19.237,19.237,19.237,19.238,19.245,19.256,19.298,19.344,19.442
p49005,0.1385,0.277,1.172,5.891,12.529,17.22,24.485,27.27917289,28.59608269,29.82407177,30.90028512,31.8053037,27.647,27.647,27.648,27.649,27.65,27.717,27.821,27.967,28.222
p49007,0.03925,0.0785,0.332,1.474,3.207,4.573,6.851,7.594014782,7.903674952,8.191760402,8.445814649,8.640554125,7.501,7.501,7.501,7.501,7.501,7.523,7.523,7.536,7.627
p49011,0.37575,0.7515,3.179,15.477,29.767,39.869,56.886,63.14172883,66.20018653,69.03181221,71.6139637,73.84332763,64.291,64.291,64.294,64.3,64.332,64.446,64.759,65.152,65.953
p49015,0.02525,0.0505,0.214,0.884,1.735,2.304,3.403,3.60179113,3.76264246,3.901989131,4.036162859,4.152074276,3.612,3.612,3.612,3.612,3.614,3.618,3.637,3.654,3.695
p49017,0.00075,0.0015,0.006,0.025,0.047,0.067,0.101,0.120604811,0.131798775,0.145006353,0.156842784,0.169354861,0.149,0.149,0.149,0.149,0.149,0.151,0.156,0.164,0.176
p49019,0.0345,0.069,0.292,1.191,2.343,3.13,4.651,4.969327035,5.206051629,5.417964638,5.611360888,5.777650525,5.016,5.016,5.016,5.016,5.023,5.032,5.048,5.068,5.101
