r,szn,ddtype,t,Value
p58,fall,cdd,2030,357.4673781
p58,fall,cdd,2032,366.5711846
p58,fall,cdd,2034,369.9925949
p58,fall,cdd,2036,376.7075529
p58,fall,cdd,2038,382.0377916
p58,fall,cdd,2040,372.6616941
p58,fall,cdd,2042,377.6884647
p58,fall,cdd,2044,370.5613715
p58,fall,cdd,2046,366.7246653
p58,fall,cdd,2048,371.0764566
p58,fall,cdd,2050,373.8695623
p58,fall,hdd,2010,24.70297946
p58,fall,hdd,2012,24.49196917
p58,fall,hdd,2014,22.83902211
p58,fall,hdd,2016,23.19425513
p58,fall,hdd,2018,22.24355105
p58,fall,hdd,2020,23.02679542
p58,fall,hdd,2022,20.65936057
p58,fall,hdd,2024,22.73079938
p58,fall,hdd,2026,20.96722774
p58,fall,hdd,2028,17.87969823
p58,fall,hdd,2030,17.22591113
p58,fall,hdd,2032,16.04785063
p58,fall,hdd,2034,15.31761331
p58,fall,hdd,2036,14.76883076
p58,fall,hdd,2038,13.67456331
p58,fall,hdd,2040,14.70756659
p58,fall,hdd,2042,12.79360464
p58,fall,hdd,2044,10.9698252
p58,fall,hdd,2046,12.99130145
p58,fall,hdd,2048,13.44116368
p58,fall,hdd,2050,12.62583326
p58,wint,cdd,2010,41.31347165
p58,wint,cdd,2012,44.26348361
p58,wint,cdd,2014,49.22802827
p58,wint,cdd,2016,50.91064212
p58,wint,cdd,2018,54.06984926
p58,wint,cdd,2020,53.78199931
p58,wint,cdd,2022,51.7729763
p58,wint,cdd,2024,48.45492649
p58,wint,cdd,2026,51.15966809
p58,wint,cdd,2028,58.81976585
p58,wint,cdd,2030,60.01927502
p58,wint,cdd,2032,60.45396271
p58,wint,cdd,2034,63.80506242
p58,wint,cdd,2036,61.89963351
p58,wint,cdd,2038,65.4670726
p58,wint,cdd,2040,69.17198814
p58,wint,cdd,2042,73.03031716
p58,wint,cdd,2044,73.69134743
p58,wint,cdd,2046,70.47536728
p58,wint,cdd,2048,64.78980614
p58,wint,cdd,2050,67.86437392
p58,wint,hdd,2010,797.669673
p58,wint,hdd,2012,786.6432639
p58,wint,hdd,2014,776.0632432
p58,wint,hdd,2016,775.7827342
p58,wint,hdd,2018,775.9979307
p58,wint,hdd,2020,772.4094674
p58,wint,hdd,2022,765.6147475
p58,wint,hdd,2024,779.4075084
p58,wint,hdd,2026,757.0044647
p58,wint,hdd,2028,753.7031257
p58,wint,hdd,2030,740.9575987
p58,wint,hdd,2032,747.1311555
p58,wint,hdd,2034,752.2417
p58,wint,hdd,2036,755.8526719
p58,wint,hdd,2038,740.5675036
p58,wint,hdd,2040,730.5110892
p58,wint,hdd,2042,726.3614169
p58,wint,hdd,2044,720.6773197
p58,wint,hdd,2046,723.5524844
p58,wint,hdd,2048,714.395361
p58,wint,hdd,2050,710.4445329
p59,spri,cdd,2010,170.5178075
p59,spri,cdd,2012,169.1944265
p59,spri,cdd,2014,183.2406053
p59,spri,cdd,2016,180.4797605
p59,spri,cdd,2018,188.281348
p59,spri,cdd,2020,193.8795975
p59,spri,cdd,2022,202.5603765
p59,spri,cdd,2024,217.5106839
p59,spri,cdd,2026,225.1488821
p59,spri,cdd,2028,225.3639796
p59,spri,cdd,2030,235.3580675
p59,spri,cdd,2032,246.8075734
p59,spri,cdd,2034,249.7447573
p59,spri,cdd,2036,255.6733272
p59,spri,cdd,2038,255.890006
p59,spri,cdd,2040,247.7367122
p59,spri,cdd,2042,251.3477631
p59,spri,cdd,2044,242.5796306
p59,spri,cdd,2046,241.6449919
p59,spri,cdd,2048,247.1577178
p59,spri,cdd,2050,248.4895759
p59,spri,hdd,2010,222.5136515
p59,spri,hdd,2012,226.8671281
p59,spri,hdd,2014,219.9169988
p59,spri,hdd,2016,223.2192739
p59,spri,hdd,2018,221.9185794
p59,spri,hdd,2020,217.4353674
p59,spri,hdd,2022,209.4412963
p59,spri,hdd,2024,201.3379877
p59,spri,hdd,2026,193.5278977
p59,spri,hdd,2028,196.8167327
p59,spri,hdd,2030,197.7236446
p59,spri,hdd,2032,186.0113257
p59,spri,hdd,2034,186.1958275
p59,spri,hdd,2036,187.2093195
p59,spri,hdd,2038,181.7234609
p59,spri,hdd,2040,182.4623559
p59,spri,hdd,2042,180.6091539
p59,spri,hdd,2044,183.3135375
p59,spri,hdd,2046,185.7508912
p59,spri,hdd,2048,179.5828292
p59,spri,hdd,2050,176.2260226
p59,summ,cdd,2010,823.5246703
p59,summ,cdd,2012,794.4450122
p59,summ,cdd,2014,795.5572101
p59,summ,cdd,2016,780.8888914
p59,summ,cdd,2018,798.9878131
p59,summ,cdd,2020,776.4763916
p59,summ,cdd,2022,793.6015242
p59,summ,cdd,2024,802.9026407
p59,summ,cdd,2026,838.7308885
p59,summ,cdd,2028,852.1910799
p59,summ,cdd,2030,849.3264265
p59,summ,cdd,2032,898.6995001
p59,summ,cdd,2034,911.1789508
p59,summ,cdd,2036,919.6504077
p59,summ,cdd,2038,903.4398821
p59,summ,cdd,2040,902.2766421
p59,summ,cdd,2042,916.3387578
p59,summ,cdd,2044,931.0398645
p59,summ,cdd,2046,925.3431961
p59,summ,cdd,2048,915.0259587
p59,summ,cdd,2050,934.8775989
p59,summ,hdd,2010,0.332459979
p59,summ,hdd,2012,0.332459979
p59,summ,hdd,2014,0.332459979
p59,summ,hdd,2016,0.048140986
p59,summ,hdd,2018,0.191615922
p59,summ,hdd,2020,0.191615922
p59,summ,hdd,2022,0.143474935
p59,summ,hdd,2024,0.143474935
p59,summ,hdd,2026,0.143474935
p59,summ,hdd,2028,0.14460483
p59,summ,hdd,2030,0.14460483
p59,summ,hdd,2032,0.14460483
p59,summ,hdd,2034,0.14460483
p59,summ,hdd,2036,0.14460483
p59,summ,hdd,2038,0.001129895
p59,summ,hdd,2040,0.001129895
p59,summ,hdd,2042,0.001129895
p59,summ,hdd,2044,0.001129895
p59,summ,hdd,2046,0.001129895
p59,summ,hdd,2048,0
p59,summ,hdd,2050,0
p59,fall,cdd,2010,209.1936525
p59,fall,cdd,2012,204.4354294
p59,fall,cdd,2014,190.2072249
p59,fall,cdd,2016,196.9731053
p59,fall,cdd,2018,196.5946971
p59,fall,cdd,2020,196.8254441
p59,fall,cdd,2022,199.0376466
p59,fall,cdd,2024,200.253843
p59,fall,cdd,2026,215.9505853
p59,fall,cdd,2028,212.5736535
p59,fall,cdd,2030,202.2846517
p59,fall,cdd,2032,213.4577692
p59,fall,cdd,2034,224.7600415
p59,fall,cdd,2036,223.5393239
p59,fall,cdd,2038,220.8684538
p59,fall,cdd,2040,221.9222745
p59,fall,cdd,2042,233.5025521
p59,fall,cdd,2044,237.8252614
p59,fall,cdd,2046,223.370922
p59,fall,cdd,2048,229.4317812
p59,fall,cdd,2050,232.9359982
p59,fall,hdd,2010,60.28997171
p59,fall,hdd,2012,59.17583804
p59,fall,hdd,2014,62.62902675
p59,fall,hdd,2016,61.93799756
p59,fall,hdd,2018,64.33692138
p59,fall,hdd,2020,65.1123108
p59,fall,hdd,2022,69.83116529
p59,fall,hdd,2024,72.26200845
p59,fall,hdd,2026,70.0603504
p59,fall,hdd,2028,64.46436082
p59,fall,hdd,2030,66.62396148
p59,fall,hdd,2032,61.60154572
p59,fall,hdd,2034,57.74871476
p59,fall,hdd,2036,57.79040794
p59,fall,hdd,2038,56.48296911
p59,fall,hdd,2040,53.3893061
p59,fall,hdd,2042,48.03100729
p59,fall,hdd,2044,41.04971332
p59,fall,hdd,2046,43.55456947
p59,fall,hdd,2048,42.74166411
p59,fall,hdd,2050,41.69609486
p59,wint,cdd,2010,2.661472156
p59,wint,cdd,2012,2.500628288
p59,wint,cdd,2014,2.444569411
p59,wint,cdd,2016,3.272767396
p59,wint,cdd,2018,3.478242892
p59,wint,cdd,2020,3.145687396
p59,wint,cdd,2022,3.106838653
p59,wint,cdd,2024,2.334969416
p59,wint,cdd,2026,2.940788965
p59,wint,cdd,2028,3.245475148
p59,wint,cdd,2030,3.420577116
p59,wint,cdd,2032,3.326621343
p59,wint,cdd,2034,3.237629356
p59,wint,cdd,2036,2.622159203
p59,wint,cdd,2038,3.162780061
p59,wint,cdd,2040,3.433000978
p59,wint,cdd,2042,4.43275999
p59,wint,cdd,2044,4.71468163
p59,wint,cdd,2046,4.540438049
p59,wint,cdd,2048,4.245318408
p59,wint,cdd,2050,5.043838972
p59,wint,hdd,2010,1162.111186
p59,wint,hdd,2012,1149.564107
p59,wint,hdd,2014,1133.745594
p59,wint,hdd,2016,1126.236064
p59,wint,hdd,2018,1127.160921
p59,wint,hdd,2020,1119.878102
p59,wint,hdd,2022,1122.322569
p59,wint,hdd,2024,1123.911642
p59,wint,hdd,2026,1091.855178
p59,wint,hdd,2028,1095.359917
p59,wint,hdd,2030,1074.587909
p59,wint,hdd,2032,1076.134757
p59,wint,hdd,2034,1077.012021
p59,wint,hdd,2036,1064.108713
p59,wint,hdd,2038,1036.766161
p59,wint,hdd,2040,1042.069844
p59,wint,hdd,2042,1031.084916
p59,wint,hdd,2044,1033.109536
p59,wint,hdd,2046,1028.724815
p59,wint,hdd,2048,1014.228847
p59,wint,hdd,2050,992.2907676
p60,spri,cdd,2010,182.0021832
p60,spri,cdd,2012,173.752034
p60,spri,cdd,2014,185.2728009
p60,spri,cdd,2016,176.5107938
p60,spri,cdd,2018,185.4131196
p60,spri,cdd,2020,182.5122331
p60,spri,cdd,2022,186.2561434
p60,spri,cdd,2024,195.9669721
p60,spri,cdd,2026,201.0967478
p60,spri,cdd,2028,205.6008668
p60,spri,cdd,2030,205.3447599
p60,spri,cdd,2032,225.4607133
p60,spri,cdd,2034,231.169584
p60,spri,cdd,2036,241.135952
p60,spri,cdd,2038,236.9573279
p60,spri,cdd,2040,236.0449033
p60,spri,cdd,2042,241.3576273
p60,spri,cdd,2044,240.1577915
p60,spri,cdd,2046,246.1079174
p60,spri,cdd,2048,244.1014083
p60,spri,cdd,2050,254.1662101
p60,spri,hdd,2010,302.0937203
p60,spri,hdd,2012,307.4394796
p60,spri,hdd,2014,292.4423042
p60,spri,hdd,2016,306.1982365
p60,spri,hdd,2018,311.6202104
p60,spri,hdd,2020,311.5181791
p60,spri,hdd,2022,304.43321
p60,spri,hdd,2024,292.993808
p60,spri,hdd,2026,290.3548507
p60,spri,hdd,2028,283.0496578
p60,spri,hdd,2030,280.7074845
p60,spri,hdd,2032,268.7367414
p60,spri,hdd,2034,272.0897398
p60,spri,hdd,2036,262.6011473
p60,spri,hdd,2038,252.8875554
p60,spri,hdd,2040,256.6085934
p60,spri,hdd,2042,252.0700657
p60,spri,hdd,2044,257.5527781
p60,spri,hdd,2046,251.7449696
p60,spri,hdd,2048,255.733004
p60,spri,hdd,2050,250.2175633
p60,summ,cdd,2010,815.9981065
p60,summ,cdd,2012,797.7234016
p60,summ,cdd,2014,819.9546546
p60,summ,cdd,2016,813.4908984
p60,summ,cdd,2018,853.3953519
p60,summ,cdd,2020,829.4498885
p60,summ,cdd,2022,852.5008297
p60,summ,cdd,2024,865.2211617
p60,summ,cdd,2026,914.9940664
p60,summ,cdd,2028,920.6951825
p60,summ,cdd,2030,916.3082375
p60,summ,cdd,2032,982.6041723
p60,summ,cdd,2034,987.9035767
p60,summ,cdd,2036,988.9837484
p60,summ,cdd,2038,975.2291937
p60,summ,cdd,2040,971.1349046
p60,summ,cdd,2042,979.8769777
p60,summ,cdd,2044,999.3767497
p60,summ,cdd,2046,992.3609603
p60,summ,cdd,2048,986.6643691
p60,summ,cdd,2050,1003.69804
p60,summ,hdd,2010,0.577757437
p60,summ,hdd,2012,0.577757437
p60,summ,hdd,2014,0.528776894
p60,summ,hdd,2016,0.095989739
p60,summ,hdd,2018,0.266991542
p60,summ,hdd,2020,0.266991542
p60,summ,hdd,2022,0.209402625
p60,summ,hdd,2024,0.27379695
p60,summ,hdd,2026,0.27379695
p60,summ,hdd,2028,0.27379695
p60,summ,hdd,2030,0.288438964
p60,summ,hdd,2032,0.288438964
p60,summ,hdd,2034,0.288438964
p60,summ,hdd,2036,0.355852874
p60,summ,hdd,2038,0.182280253
p60,summ,hdd,2040,0.182280253
p60,summ,hdd,2042,0.182280253
p60,summ,hdd,2044,0.109913582
p60,summ,hdd,2046,0.109913582
p60,summ,hdd,2048,0.109913582
p60,summ,hdd,2050,0.06741391
p60,fall,cdd,2010,199.9849056
p60,fall,cdd,2012,200.1263814
p60,fall,cdd,2014,194.7127364
p60,fall,cdd,2016,195.8508226
p60,fall,cdd,2018,200.0325768
p60,fall,cdd,2020,209.7338704
p60,fall,cdd,2022,219.5465202
p60,fall,cdd,2024,218.6736282
p60,fall,cdd,2026,232.7097994
p60,fall,cdd,2028,234.6247768
p60,fall,cdd,2030,229.6538244
p60,fall,cdd,2032,234.266809
p60,fall,cdd,2034,246.3937642
p60,fall,cdd,2036,247.3784388
p60,fall,cdd,2038,246.5983555
p60,fall,cdd,2040,242.1466067
p60,fall,cdd,2042,249.9751344
p60,fall,cdd,2044,257.0327654
p60,fall,cdd,2046,251.2628451
p60,fall,cdd,2048,253.2499828
p60,fall,cdd,2050,255.0691805
p60,fall,hdd,2010,78.36609441
p60,fall,hdd,2012,77.50506668
p60,fall,hdd,2014,79.09333835
p60,fall,hdd,2016,78.38802895
p60,fall,hdd,2018,80.86075355
p60,fall,hdd,2020,82.06921758
p60,fall,hdd,2022,84.79400372
p60,fall,hdd,2024,86.43745175
p60,fall,hdd,2026,83.999091
p60,fall,hdd,2028,79.24219709
p60,fall,hdd,2030,79.30630146
p60,fall,hdd,2032,77.34955641
p60,fall,hdd,2034,75.70226688
p60,fall,hdd,2036,77.02657733
p60,fall,hdd,2038,73.4174041
p60,fall,hdd,2040,71.23920823
p60,fall,hdd,2042,68.29997969
p60,fall,hdd,2044,60.91078968
p60,fall,hdd,2046,65.65619752
p60,fall,hdd,2048,65.55820259
p60,fall,hdd,2050,65.36835101
p60,wint,cdd,2010,10.73926606
p60,wint,cdd,2012,11.37693934
p60,wint,cdd,2014,10.92838962
p60,wint,cdd,2016,10.93263783
p60,wint,cdd,2018,11.23066451
p60,wint,cdd,2020,10.79051724
p60,wint,cdd,2022,9.994930006
p60,wint,cdd,2024,8.563485191
p60,wint,cdd,2026,10.2389412
p60,wint,cdd,2028,12.54806435
p60,wint,cdd,2030,12.94799959
p60,wint,cdd,2032,11.52160206
p60,wint,cdd,2034,11.77141125
p60,wint,cdd,2036,12.04861247
p60,wint,cdd,2038,13.92609474
p60,wint,cdd,2040,14.35268474
p60,wint,cdd,2042,15.36390295
p60,wint,cdd,2044,16.50639625
p60,wint,cdd,2046,15.29135982
p60,wint,cdd,2048,12.0789146
p60,wint,cdd,2050,13.81930034
p60,wint,hdd,2010,1392.934142
p60,wint,hdd,2012,1373.406798
p60,wint,hdd,2014,1352.333468
p60,wint,hdd,2016,1347.130271
p60,wint,hdd,2018,1355.228653
p60,wint,hdd,2020,1352.897904
p60,wint,hdd,2022,1348.679979
p60,wint,hdd,2024,1342.573261
p60,wint,hdd,2026,1307.272945
p60,wint,hdd,2028,1311.171973
p60,wint,hdd,2030,1279.292125
p60,wint,hdd,2032,1281.206567
p60,wint,hdd,2034,1287.607168
p60,wint,hdd,2036,1278.798169
p60,wint,hdd,2038,1247.072967
p60,wint,hdd,2040,1241.207304
p60,wint,hdd,2042,1237.818993
p60,wint,hdd,2044,1235.638563
p60,wint,hdd,2046,1233.46639
p60,wint,hdd,2048,1228.667143
p60,wint,hdd,2050,1212.754779
p61,spri,cdd,2010,246.8613043
p61,spri,cdd,2012,244.9612967
p61,spri,cdd,2014,255.4172148
p61,spri,cdd,2016,244.6659002
p61,spri,cdd,2018,253.268155
p61,spri,cdd,2020,254.6572781
p61,spri,cdd,2022,259.7576416
p61,spri,cdd,2024,275.3345889
p61,spri,cdd,2026,283.8935995
p61,spri,cdd,2028,285.7204077
p61,spri,cdd,2030,292.3990005
p61,spri,cdd,2032,305.9988316
p61,spri,cdd,2034,312.3752734
p61,spri,cdd,2036,325.5118893
p61,spri,cdd,2038,324.6278133
p61,spri,cdd,2040,318.3579075
p61,spri,cdd,2042,326.2297364
p61,spri,cdd,2044,318.5976367
p61,spri,cdd,2046,321.860177
p61,spri,cdd,2048,320.4545287
p61,spri,cdd,2050,326.2033868
p61,spri,hdd,2010,170.8630957
p61,spri,hdd,2012,176.2499344
p61,spri,hdd,2014,169.4212983
p61,spri,hdd,2016,178.3418825
p61,spri,hdd,2018,182.2547125
p61,spri,hdd,2020,180.6987486
p61,spri,hdd,2022,175.6235707
p61,spri,hdd,2024,166.5595415
p61,spri,hdd,2026,164.9718653
p61,spri,hdd,2028,162.0279806
p61,spri,hdd,2030,162.5497295
p61,spri,hdd,2032,154.1235552
p61,spri,hdd,2034,155.7797842
p61,spri,hdd,2036,150.1469186
p61,spri,hdd,2038,142.817544
p61,spri,hdd,2040,144.1105579
p61,spri,hdd,2042,138.070962
p61,spri,hdd,2044,143.5091701
p61,spri,hdd,2046,141.3423392
p61,spri,hdd,2048,139.8940952
p61,spri,hdd,2050,135.9071281
p61,summ,cdd,2010,898.1642276
p61,summ,cdd,2012,883.6616486
p61,summ,cdd,2014,896.8054948
p61,summ,cdd,2016,892.189096
p61,summ,cdd,2018,926.7790603
p61,summ,cdd,2020,900.9831058
p61,summ,cdd,2022,920.2736323
p61,summ,cdd,2024,924.4813788
p61,summ,cdd,2026,967.5175194
p61,summ,cdd,2028,979.9787615
p61,summ,cdd,2030,972.5509072
p61,summ,cdd,2032,1022.905207
p61,summ,cdd,2034,1024.056637
p61,summ,cdd,2036,1027.838318
p61,summ,cdd,2038,1010.33161
p61,summ,cdd,2040,1001.525021
p61,summ,cdd,2042,1012.2578
p61,summ,cdd,2044,1029.226066
p61,summ,cdd,2046,1021.228446
p61,summ,cdd,2048,1009.225009
p61,summ,cdd,2050,1025.079156
p61,summ,hdd,2010,0.143521641
p61,summ,hdd,2012,0.143521641
p61,summ,hdd,2014,0.143521641
p61,summ,hdd,2016,0
p61,summ,hdd,2018,0.164181421
p61,summ,hdd,2020,0.164181421
p61,summ,hdd,2022,0.164181421
p61,summ,hdd,2024,0.164181421
p61,summ,hdd,2026,0.164181421
p61,summ,hdd,2028,0.164181421
p61,summ,hdd,2030,0.164181421
p61,summ,hdd,2032,0.164181421
p61,summ,hdd,2034,0.164181421
p61,summ,hdd,2036,0.164181421
p61,summ,hdd,2038,0
p61,summ,hdd,2040,0
p61,summ,hdd,2042,0
p61,summ,hdd,2044,0
p61,summ,hdd,2046,0
p61,summ,hdd,2048,0
p61,summ,hdd,2050,0
p61,fall,cdd,2010,246.2809232
p61,fall,cdd,2012,245.8574304
p61,fall,cdd,2014,238.0168083
p61,fall,cdd,2016,238.2650135
p61,fall,cdd,2018,236.0741192
p61,fall,cdd,2020,247.7561812
p61,fall,cdd,2022,255.1111386
p61,fall,cdd,2024,253.7147101
p61,fall,cdd,2026,269.0691945
p61,fall,cdd,2028,269.6247207
p61,fall,cdd,2030,267.9253426
p61,fall,cdd,2032,279.1216825
p61,fall,cdd,2034,293.6260592
p61,fall,cdd,2036,296.5419978
p61,fall,cdd,2038,298.6095336
p61,fall,cdd,2040,292.9665069
p61,fall,cdd,2042,299.2411379
p61,fall,cdd,2044,303.0543669
p61,fall,cdd,2046,287.958384
p61,fall,cdd,2048,295.24483
p61,fall,cdd,2050,294.2812343
p61,fall,hdd,2010,43.07146537
p61,fall,hdd,2012,41.64108323
p61,fall,hdd,2014,43.13462379
p61,fall,hdd,2016,42.32407903
p61,fall,hdd,2018,44.58440824
p61,fall,hdd,2020,44.84639599
p61,fall,hdd,2022,47.5397648
p61,fall,hdd,2024,50.05709128
p61,fall,hdd,2026,48.45321492
p61,fall,hdd,2028,43.55101577
p61,fall,hdd,2030,44.22415731
p61,fall,hdd,2032,40.83407233
p61,fall,hdd,2034,38.68011258
p61,fall,hdd,2036,39.14102485
p61,fall,hdd,2038,36.68354345
p61,fall,hdd,2040,35.60873562
p61,fall,hdd,2042,31.80072396
p61,fall,hdd,2044,26.03183274
p61,fall,hdd,2046,29.28742966
p61,fall,hdd,2048,28.58036018
p61,fall,hdd,2050,29.30707345
p61,wint,cdd,2010,14.77785308
p61,wint,cdd,2012,15.08787555
p61,wint,cdd,2014,14.94945526
p61,wint,cdd,2016,15.46091846
p61,wint,cdd,2018,16.80451519
p61,wint,cdd,2020,15.57718489
p61,wint,cdd,2022,14.2540047
p61,wint,cdd,2024,12.40982168
p61,wint,cdd,2026,14.22339077
p61,wint,cdd,2028,16.24287963
p61,wint,cdd,2030,16.3242311
p61,wint,cdd,2032,16.07675213
p61,wint,cdd,2034,17.41959135
p61,wint,cdd,2036,17.2358754
p61,wint,cdd,2038,19.46565231
p61,wint,cdd,2040,19.96719194
p61,wint,cdd,2042,22.24535273
p61,wint,cdd,2044,23.1846822
p61,wint,cdd,2046,21.72274377
p61,wint,cdd,2048,19.04335838
p61,wint,cdd,2050,21.27511446
p61,wint,hdd,2010,1042.948334
p61,wint,hdd,2012,1033.598302
p61,wint,hdd,2014,1017.389614
p61,wint,hdd,2016,1012.579362
p61,wint,hdd,2018,1014.080954
p61,wint,hdd,2020,1010.771163
p61,wint,hdd,2022,1007.267729
p61,wint,hdd,2024,1007.729836
p61,wint,hdd,2026,972.9026113
p61,wint,hdd,2028,973.4895099
p61,wint,hdd,2030,956.4040686
p61,wint,hdd,2032,956.2348238
p61,wint,hdd,2034,959.0568601
p61,wint,hdd,2036,945.7583579
p61,wint,hdd,2038,913.3111219
p61,wint,hdd,2040,912.1753682
p61,wint,hdd,2042,902.8327628
p61,wint,hdd,2044,905.6141731
p61,wint,hdd,2046,904.1048874
p61,wint,hdd,2048,892.174115
p61,wint,hdd,2050,872.4428035
p62,spri,cdd,2010,237.852339
p62,spri,cdd,2012,234.3063374
p62,spri,cdd,2014,244.5840323
p62,spri,cdd,2016,232.3715144
p62,spri,cdd,2018,240.583815
p62,spri,cdd,2020,240.2612711
p62,spri,cdd,2022,244.7107641
p62,spri,cdd,2024,261.2368732
p62,spri,cdd,2026,270.597907
p62,spri,cdd,2028,272.0318043
p62,spri,cdd,2030,275.96687
p62,spri,cdd,2032,292.1068958
p62,spri,cdd,2034,298.4680072
p62,spri,cdd,2036,313.7710451
p62,spri,cdd,2038,312.6086284
p62,spri,cdd,2040,306.582294
p62,spri,cdd,2042,312.4726472
p62,spri,cdd,2044,306.1979047
p62,spri,cdd,2046,307.7633916
p62,spri,cdd,2048,306.7309692
p62,spri,cdd,2050,313.6732546
p62,spri,hdd,2010,201.5161044
p62,spri,hdd,2012,206.7083223
p62,spri,hdd,2014,197.4194315
p62,spri,hdd,2016,208.037375
p62,spri,hdd,2018,212.5853494
p62,spri,hdd,2020,210.7676342
p62,spri,hdd,2022,205.5391212
p62,spri,hdd,2024,195.5839563
p62,spri,hdd,2026,193.6159906
p62,spri,hdd,2028,190.4329716
p62,spri,hdd,2030,188.800205
p62,spri,hdd,2032,179.8701827
p62,spri,hdd,2034,182.2797831
p62,spri,hdd,2036,175.4449262
p62,spri,hdd,2038,168.2489058
p62,spri,hdd,2040,171.6632006
p62,spri,hdd,2042,166.6350004
p62,spri,hdd,2044,171.8487485
p62,spri,hdd,2046,169.6121438
p62,spri,hdd,2048,169.2852329
p62,spri,hdd,2050,165.6013539
p62,summ,cdd,2010,873.9178519
p62,summ,cdd,2012,854.5708301
p62,summ,cdd,2014,868.7727296
p62,summ,cdd,2016,861.7582214
p62,summ,cdd,2018,900.7961253
p62,summ,cdd,2020,871.2785909
p62,summ,cdd,2022,893.0178799
p62,summ,cdd,2024,897.3810453
p62,summ,cdd,2026,941.940205
p62,summ,cdd,2028,953.2172604
p62,summ,cdd,2030,945.5677284
p62,summ,cdd,2032,1004.027993
p62,summ,cdd,2034,1005.337253
p62,summ,cdd,2036,1009.734929
p62,summ,cdd,2038,989.7845369
p62,summ,cdd,2040,982.7370562
p62,summ,cdd,2042,990.0559423
p62,summ,cdd,2044,1007.6393
p62,summ,cdd,2046,997.8625256
p62,summ,cdd,2048,986.1328026
p62,summ,cdd,2050,1003.392545
p62,summ,hdd,2010,0.275648421
p62,summ,hdd,2012,0.275648421
p62,summ,hdd,2014,0.275648421
p62,summ,hdd,2016,0
p62,summ,hdd,2018,0.267341668
p62,summ,hdd,2020,0.267341668
p62,summ,hdd,2022,0.267341668
p62,summ,hdd,2024,0.307941619
p62,summ,hdd,2026,0.307941619
p62,summ,hdd,2028,0.307941619
p62,summ,hdd,2030,0.307941619
p62,summ,hdd,2032,0.307941619
p62,summ,hdd,2034,0.307941619
p62,summ,hdd,2036,0.307941619
p62,summ,hdd,2038,0.040599951
p62,summ,hdd,2040,0.040599951
p62,summ,hdd,2042,0.040599951
p62,summ,hdd,2044,0
p62,summ,hdd,2046,0
p62,summ,hdd,2048,0
p62,summ,hdd,2050,0
p62,fall,cdd,2010,219.7565601
p62,fall,cdd,2012,218.3859832
p62,fall,cdd,2014,208.5310056
p62,fall,cdd,2016,210.6377956
p62,fall,cdd,2018,210.6901807
p62,fall,cdd,2020,221.3125977
p62,fall,cdd,2022,228.406801
p62,fall,cdd,2024,226.4207089
p62,fall,cdd,2026,242.0070519
p62,fall,cdd,2028,242.6710375
p62,fall,cdd,2030,237.58117
p62,fall,cdd,2032,246.6831845
p62,fall,cdd,2034,263.2680271
p62,fall,cdd,2036,263.1463003
p62,fall,cdd,2038,264.3238553
p62,fall,cdd,2040,258.9716012
p62,fall,cdd,2042,266.5825804
p62,fall,cdd,2044,270.5404684
p62,fall,cdd,2046,256.7938268
p62,fall,cdd,2048,262.4831325
p62,fall,cdd,2050,263.1454082
p62,fall,hdd,2010,56.26950742
p62,fall,hdd,2012,55.57199806
p62,fall,hdd,2014,57.23774254
p62,fall,hdd,2016,56.36177182
p62,fall,hdd,2018,59.56416948
p62,fall,hdd,2020,60.57054088
p62,fall,hdd,2022,63.58694816
p62,fall,hdd,2024,66.28015746
p62,fall,hdd,2026,64.38456635
p62,fall,hdd,2028,59.64553672
p62,fall,hdd,2030,61.31476558
p62,fall,hdd,2032,57.86596692
p62,fall,hdd,2034,55.8610232
p62,fall,hdd,2036,56.58973823
p62,fall,hdd,2038,53.54802671
p62,fall,hdd,2040,51.62827842
p62,fall,hdd,2042,48.35387532
p62,fall,hdd,2044,41.52782339
p62,fall,hdd,2046,45.58332611
p62,fall,hdd,2048,45.22331296
p62,fall,hdd,2050,45.26517005
p62,wint,cdd,2010,13.84482801
p62,wint,cdd,2012,13.79556003
p62,wint,cdd,2014,13.39738265
p62,wint,cdd,2016,14.1668864
p62,wint,cdd,2018,15.11761501
p62,wint,cdd,2020,13.91192302
p62,wint,cdd,2022,12.79717237
p62,wint,cdd,2024,11.10716108
p62,wint,cdd,2026,13.08784184
p62,wint,cdd,2028,15.15789274
p62,wint,cdd,2030,15.48910609
p62,wint,cdd,2032,15.162292
p62,wint,cdd,2034,15.85007453
p62,wint,cdd,2036,15.65755975
p62,wint,cdd,2038,17.60865545
p62,wint,cdd,2040,18.23211775
p62,wint,cdd,2042,20.14820389
p62,wint,cdd,2044,20.99228918
p62,wint,cdd,2046,19.63181016
p62,wint,cdd,2048,16.8791946
p62,wint,cdd,2050,18.90891027
p62,wint,hdd,2010,1152.865796
p62,wint,hdd,2012,1139.676193
p62,wint,hdd,2014,1121.291322
p62,wint,hdd,2016,1117.312062
p62,wint,hdd,2018,1122.387611
p62,wint,hdd,2020,1119.368741
p62,wint,hdd,2022,1114.532248
p62,wint,hdd,2024,1110.386922
p62,wint,hdd,2026,1075.36548
p62,wint,hdd,2028,1077.084385
p62,wint,hdd,2030,1055.16872
p62,wint,hdd,2032,1055.66485
p62,wint,hdd,2034,1060.631858
p62,wint,hdd,2036,1047.047383
p62,wint,hdd,2038,1013.665492
p62,wint,hdd,2040,1012.111267
