r,szn,t,Value
p114,fall,2036,0.856258273
p114,fall,2038,0.863570771
p114,fall,2040,1.056666311
p114,fall,2042,1.044446684
p114,fall,2044,1.263330433
p114,fall,2046,1.244653156
p114,fall,2048,1.349185198
p114,fall,2050,1.477919781
p114,spri,2010,1
p114,spri,2012,1.015854894
p114,spri,2014,1.015289966
p114,spri,2016,1.026898697
p114,spri,2018,1.015708275
p114,spri,2020,1.037362853
p114,spri,2022,1.005708905
p114,spri,2024,0.96799945
p114,spri,2026,0.943738329
p114,spri,2028,0.973324298
p114,spri,2030,0.992993509
p114,spri,2032,0.963720427
p114,spri,2034,0.956917142
p114,spri,2036,0.967000331
p114,spri,2038,0.976832112
p114,spri,2040,0.974458067
p114,spri,2042,0.994881242
p114,spri,2044,1.013327782
p114,spri,2046,1.046405209
p114,spri,2048,1.038274498
p114,spri,2050,1.047781758
p115,summ,2010,1
p115,summ,2012,1.166177079
p115,summ,2014,1.126903665
p115,summ,2016,1.129435482
p115,summ,2018,1.159959744
p115,summ,2020,1.139750438
p115,summ,2022,1.081886186
p115,summ,2024,1.034307615
p115,summ,2026,1.011836529
p115,summ,2028,1.030769575
p115,summ,2030,0.98330981
p115,summ,2032,0.899215746
p115,summ,2034,0.878100538
p115,summ,2036,0.899685243
p115,summ,2038,0.893505594
p115,summ,2040,0.929368522
p115,summ,2042,0.969057658
p115,summ,2044,0.993366383
p115,summ,2046,1.058256596
p115,summ,2048,1.053820884
p115,summ,2050,1.124947154
p115,wint,2010,1
p115,wint,2012,0.966846241
p115,wint,2014,0.960748745
p115,wint,2016,0.960083854
p115,wint,2018,0.954323834
p115,wint,2020,0.97176526
p115,wint,2022,0.955336844
p115,wint,2024,0.952825436
p115,wint,2026,0.963977804
p115,wint,2028,0.985521261
p115,wint,2030,0.989174389
p115,wint,2032,0.965101099
p115,wint,2034,0.968718978
p115,wint,2036,0.967455353
p115,wint,2038,0.997166747
p115,wint,2040,1.018945837
p115,wint,2042,1.039895007
p115,wint,2044,1.061919841
p115,wint,2046,1.057555994
p115,wint,2048,1.081432423
p115,wint,2050,1.085799964
p115,fall,2010,1
p115,fall,2012,1.361459768
p115,fall,2014,1.358991264
p115,fall,2016,1.359382477
p115,fall,2018,1.196564022
p115,fall,2020,1.168382011
p115,fall,2022,0.973500514
p115,fall,2024,0.984162072
p115,fall,2026,1.010358241
p115,fall,2028,0.974891479
p115,fall,2030,0.953826717
p115,fall,2032,0.93339265
p115,fall,2034,0.88755156
p115,fall,2036,0.896161375
p115,fall,2038,0.900204752
p115,fall,2040,0.998145864
p115,fall,2042,0.973041343
p115,fall,2044,1.086242509
p115,fall,2046,1.072725811
p115,fall,2048,1.148629774
p115,fall,2050,1.243668058
p115,spri,2010,1
p115,spri,2012,1.022544533
p115,spri,2014,1.031127232
p115,spri,2016,1.055816222
p115,spri,2018,1.052709799
p115,spri,2020,1.044069049
p115,spri,2022,1.015692692
p115,spri,2024,1.01952116
p115,spri,2026,1.005856576
p115,spri,2028,1.041145131
p115,spri,2030,1.059568383
p115,spri,2032,1.02461252
p115,spri,2034,1.003858767
p115,spri,2036,1.011201368
p115,spri,2038,1.032498226
p115,spri,2040,1.034299255
p115,spri,2042,1.04927758
p115,spri,2044,1.052377123
p115,spri,2046,1.081637844
p115,spri,2048,1.061221069
p115,spri,2050,1.056579169
p116,summ,2010,1
p116,summ,2012,1.155757136
p116,summ,2014,1.109391443
p116,summ,2016,1.143601072
p116,summ,2018,1.169867397
p116,summ,2020,1.144162733
p116,summ,2022,1.088817196
p116,summ,2024,1.020793719
p116,summ,2026,1.021958055
p116,summ,2028,1.060461112
p116,summ,2030,1.021050744
p116,summ,2032,0.960468099
p116,summ,2034,0.947526332
p116,summ,2036,0.954384073
p116,summ,2038,0.941677189
p116,summ,2040,0.987138013
p116,summ,2042,1.027734855
p116,summ,2044,1.051931619
p116,summ,2046,1.109018174
p116,summ,2048,1.107114483
p116,summ,2050,1.186965514
p116,wint,2010,1
p116,wint,2012,0.966770106
p116,wint,2014,0.966601762
p116,wint,2016,0.969267454
p116,wint,2018,0.955311577
p116,wint,2020,0.969775183
p116,wint,2022,0.950358597
p116,wint,2024,0.948591079
p116,wint,2026,0.961834471
p116,wint,2028,0.982857767
p116,wint,2030,0.984768123
p116,wint,2032,0.957407078
p116,wint,2034,0.961601825
p116,wint,2036,0.959507461
p116,wint,2038,0.991163329
p116,wint,2040,1.013143202
p116,wint,2042,1.035525982
p116,wint,2044,1.060068412
p116,wint,2046,1.054825375
p116,wint,2048,1.084603393
p116,wint,2050,1.092557736
p116,fall,2010,1
p116,fall,2012,1.444854859
p116,fall,2014,1.417896076
p116,fall,2016,1.426308415
p116,fall,2018,1.231047724
p116,fall,2020,1.191317308
p116,fall,2022,0.970191989
p116,fall,2024,0.943257778
p116,fall,2026,0.993946321
p116,fall,2028,0.960101001
p116,fall,2030,0.935727176
p116,fall,2032,0.91464889
p116,fall,2034,0.870729773
p116,fall,2036,0.900063842
p116,fall,2038,0.920210557
p116,fall,2040,1.055950203
p116,fall,2042,1.027494439
p116,fall,2044,1.196750624
p116,fall,2046,1.167505723
p116,fall,2048,1.260707671
p116,fall,2050,1.379179065
p116,spri,2010,1
p116,spri,2012,1.021003073
p116,spri,2014,1.022330907
p116,spri,2016,1.044485001
p116,spri,2018,1.039706412
p116,spri,2020,1.048686722
p116,spri,2022,1.017569327
p116,spri,2024,0.993396712
p116,spri,2026,0.976573883
p116,spri,2028,1.0128402
p116,spri,2030,1.032399262
p116,spri,2032,1.003240029
p116,spri,2034,0.991691749
p116,spri,2036,0.999070244
p116,spri,2038,1.014979446
p116,spri,2040,1.011706877
p116,spri,2042,1.032781044
p116,spri,2044,1.046497506
p116,spri,2046,1.078783537
p116,spri,2048,1.060352668
p116,spri,2050,1.063423274
p117,summ,2010,1
p117,summ,2012,1.090687377
p117,summ,2014,1.06297071
p117,summ,2016,1.101734627
p117,summ,2018,1.112902923
p117,summ,2020,1.085129464
p117,summ,2022,1.033085882
p117,summ,2024,0.970385185
p117,summ,2026,0.982257891
p117,summ,2028,1.022680487
p117,summ,2030,0.995826223
p117,summ,2032,0.946036805
p117,summ,2034,0.930964537
p117,summ,2036,0.92945806
p117,summ,2038,0.909941363
p117,summ,2040,0.959984264
p117,summ,2042,1.003522393
p117,summ,2044,1.040067617
p117,summ,2046,1.08235592
p117,summ,2048,1.080826384
p117,summ,2050,1.148079451
p117,wint,2010,1
p117,wint,2012,0.984175928
p117,wint,2014,0.988805414
p117,wint,2016,0.993995041
p117,wint,2018,0.977909223
p117,wint,2020,0.989792637
p117,wint,2022,0.966242292
p117,wint,2024,0.96344406
p117,wint,2026,0.968793038
p117,wint,2028,0.985560568
p117,wint,2030,0.976582858
p117,wint,2032,0.942957503
p117,wint,2034,0.947598341
p117,wint,2036,0.946906547
p117,wint,2038,0.97097752
p117,wint,2040,0.99059502
p117,wint,2042,1.014453883
p117,wint,2044,1.046265136
p117,wint,2046,1.04396938
p117,wint,2048,1.08039273
p117,wint,2050,1.090847308
p117,fall,2010,1
p117,fall,2012,1.38385765
p117,fall,2014,1.364355047
p117,fall,2016,1.366002791
p117,fall,2018,1.203510051
p117,fall,2020,1.168552321
p117,fall,2022,0.975190222
p117,fall,2024,0.929365552
p117,fall,2026,0.961202773
p117,fall,2028,0.923384043
p117,fall,2030,0.883272895
p117,fall,2032,0.855298384
p117,fall,2034,0.793574946
p117,fall,2036,0.830093702
p117,fall,2038,0.830703828
p117,fall,2040,0.959127328
p117,fall,2042,0.945799904
p117,fall,2044,1.164509261
p117,fall,2046,1.149984329
p117,fall,2048,1.244287086
p117,fall,2050,1.359576276
p117,spri,2010,1
p117,spri,2012,1.019942272
p117,spri,2014,1.023204401
p117,spri,2016,1.038618798
p117,spri,2018,1.024860869
p117,spri,2020,1.042873235
p117,spri,2022,1.008283252
p117,spri,2024,0.973598168
p117,spri,2026,0.950226464
p117,spri,2028,0.979661677
p117,spri,2030,0.998794184
p117,spri,2032,0.968838363
p117,spri,2034,0.958812838
p117,spri,2036,0.965792597
p117,spri,2038,0.97595539
p117,spri,2040,0.972485993
p117,spri,2042,0.995657196
p117,spri,2044,1.018332163
p117,spri,2046,1.052037388
p117,spri,2048,1.038456383
p117,spri,2050,1.043545468
p118,summ,2010,1
p118,summ,2012,0.876019197
p118,summ,2014,0.910974948
p118,summ,2016,0.939583727
p118,summ,2018,0.897344993
p118,summ,2020,0.870621658
p118,summ,2022,0.83183362
p118,summ,2024,0.806604106
p118,summ,2026,0.839741823
p118,summ,2028,0.870647857
p118,summ,2030,0.872079371
p118,summ,2032,0.844155752
p118,summ,2034,0.81095962
p118,summ,2036,0.791415238
p118,summ,2038,0.755155865
p118,summ,2040,0.798615266
p118,summ,2042,0.853821988
p118,summ,2044,0.936685254
p118,summ,2046,0.928340545
p118,summ,2048,0.934961655
p118,summ,2050,0.956908447
p118,wint,2010,1
p118,wint,2012,1.06182965
p118,wint,2014,1.082119844
p118,wint,2016,1.085289603
p118,wint,2018,1.065892467
p118,wint,2020,1.06966911
p118,wint,2022,1.03900134
p118,wint,2024,1.033829675
p118,wint,2026,1.007180879
p118,wint,2028,1.002873689
p118,wint,2030,0.952905119
p118,wint,2032,0.898042701
p118,wint,2034,0.901766282
p118,wint,2036,0.914261928
p118,wint,2038,0.898554413
p118,wint,2040,0.903795179
p118,wint,2042,0.925797132
p118,wint,2044,0.97796055
p118,wint,2046,0.993166728
p118,wint,2048,1.053905392
p118,wint,2050,1.068424083
p118,fall,2010,1
p118,fall,2012,1.174102229
p118,fall,2014,1.191094805
p118,fall,2016,1.168742829
p118,fall,2018,1.120004218
p118,fall,2020,1.125397587
p118,fall,2022,1.01947425
p118,fall,2024,0.965071778
p118,fall,2026,0.9323156
p118,fall,2028,0.875876989
p118,fall,2030,0.780591173
p118,fall,2032,0.736690552
p118,fall,2034,0.622824744
p118,fall,2036,0.651035131
p118,fall,2038,0.604119237
p118,fall,2040,0.646362125
p118,fall,2042,0.665457285
p118,fall,2044,0.941481888
p118,fall,2046,0.990999252
p118,fall,2048,1.074577344
p118,fall,2050,1.156776288
p118,spri,2010,1
p118,spri,2012,1.019327302
p118,spri,2014,1.03555619
p118,spri,2016,1.033546034
p118,spri,2018,0.989198126
p118,spri,2020,1.023663422
p118,spri,2022,0.981125251
p118,spri,2024,0.938494743
p118,spri,2026,0.895994333
p118,spri,2028,0.897995423
p118,spri,2030,0.913482847
p118,spri,2032,0.875079607
p118,spri,2034,0.864764572
p118,spri,2036,0.861816859
p118,spri,2038,0.85421464
p118,spri,2040,0.847028732
p118,spri,2042,0.869142802
p118,spri,2044,0.916162143
p118,spri,2046,0.949186037
p118,spri,2048,0.949440081
p118,spri,2050,0.9513529
p119,summ,2010,1
p119,summ,2012,1.181950222
p119,summ,2014,1.146431631
p119,summ,2016,1.123019656
p119,summ,2018,1.149533811
p119,summ,2020,1.116335943
p119,summ,2022,1.054793015
p119,summ,2024,1.017002463
p119,summ,2026,0.975798472
p119,summ,2028,0.971719089
p119,summ,2030,0.918959758
p119,summ,2032,0.820009305
p119,summ,2034,0.786614984
p119,summ,2036,0.824322141
p119,summ,2038,0.823410464
p119,summ,2040,0.849305257
p119,summ,2042,0.885437312
p119,summ,2044,0.918409028
p119,summ,2046,0.984710768
p119,summ,2048,0.966744875
p119,summ,2050,1.010338636
p119,wint,2010,1
p119,wint,2012,1.002324451
p119,wint,2014,0.993356773
p119,wint,2016,0.997663383
p119,wint,2018,1.003368333
p119,wint,2020,1.022439199
p119,wint,2022,0.990947802
p119,wint,2024,0.989729821
p119,wint,2026,0.996544908
p119,wint,2028,1.027793968
p119,wint,2030,1.033581406
p119,wint,2032,1.029143414
p119,wint,2034,1.024491051
p119,wint,2036,1.015272171
p119,wint,2038,1.039647189
p119,wint,2040,1.068865737
p119,wint,2042,1.098400277
p119,wint,2044,1.125339183
p119,wint,2046,1.131485901
p119,wint,2048,1.157047494
p119,wint,2050,1.161805024
p119,fall,2010,1
p119,fall,2012,1.230414077
p119,fall,2014,1.25292351
p119,fall,2016,1.240190042
p119,fall,2018,1.118222442
p119,fall,2020,1.092750104
p119,fall,2022,0.960908969
p119,fall,2024,0.961875447
p119,fall,2026,0.974009644
p119,fall,2028,0.945970606
p119,fall,2030,0.925473107
p119,fall,2032,0.907699568
p119,fall,2034,0.844579931
p119,fall,2036,0.840382518
p119,fall,2038,0.82572485
p119,fall,2040,0.874812164
p119,fall,2042,0.848652473
p119,fall,2044,0.962240569
p119,fall,2046,0.978534726
p119,fall,2048,1.03515397
p119,fall,2050,1.10316335
p119,spri,2010,1
p119,spri,2012,1.019065578
p119,spri,2014,1.03896199
p119,spri,2016,1.063812462
p119,spri,2018,1.054434084
p119,spri,2020,1.035442526
p119,spri,2022,1.021132946
p119,spri,2024,1.028751325
p119,spri,2026,1.012208017
p119,spri,2028,1.030281909
p119,spri,2030,1.039613396
p119,spri,2032,0.988411764
p119,spri,2034,0.967376861
p119,spri,2036,0.976300471
p119,spri,2038,1.004786034
p119,spri,2040,1.005911882
p119,spri,2042,1.010690098
p119,spri,2044,1.016649368
p119,spri,2046,1.045292357
p119,spri,2048,1.028714469
p119,spri,2050,1.016114284
p120,summ,2010,1
p120,summ,2012,1.12932114
p120,summ,2014,1.063045039
p120,summ,2016,1.132340279
p120,summ,2018,1.139437019
p120,summ,2020,1.126395604
p120,summ,2022,1.094776308
p120,summ,2024,1.010755781
p120,summ,2026,1.032122343
p120,summ,2028,1.066169582
p120,summ,2030,1.012148764
p120,summ,2032,0.990638624
p120,summ,2034,0.99199611
p120,summ,2036,1.006144817
p120,summ,2038,1.003931518
p120,summ,2040,1.042270948
p120,summ,2042,1.074921176
p120,summ,2044,1.117425245
p120,summ,2046,1.207602558
p120,summ,2048,1.234437154
p120,summ,2050,1.33921475
p120,wint,2010,1
p120,wint,2012,0.969073598
p120,wint,2014,0.98860761
p120,wint,2016,0.99217446
p120,wint,2018,0.961582113
p120,wint,2020,0.977594239
p120,wint,2022,0.963623268
p120,wint,2024,0.969576048
p120,wint,2026,0.996777396
p120,wint,2028,1.011717253
p120,wint,2030,1.009456544
p120,wint,2032,0.973572906
p120,wint,2034,0.96343818
p120,wint,2036,0.973788387
p120,wint,2038,0.992861137
p120,wint,2040,1.000879663
p120,wint,2042,1.026966493
p120,wint,2044,1.052315516
p120,wint,2046,1.058786534
p120,wint,2048,1.110076515
p120,wint,2050,1.117231398
p120,fall,2010,1
p120,fall,2012,1.579686955
p120,fall,2014,1.501560235
p120,fall,2016,1.511791026
p120,fall,2018,1.255240375
p120,fall,2020,1.161400398
p120,fall,2022,0.889300105
p120,fall,2024,0.850590844
p120,fall,2026,0.966030356
p120,fall,2028,0.908107082
p120,fall,2030,0.908491315
p120,fall,2032,0.867559802
p120,fall,2034,0.778901312
p120,fall,2036,0.826333009
p120,fall,2038,0.8700458
p120,fall,2040,1.033175503
p120,fall,2042,0.967802755
p120,fall,2044,1.316223318
p120,fall,2046,1.35601363
p120,fall,2048,1.495120411
p120,fall,2050,1.650619703
p120,spri,2010,1
p120,spri,2012,1.014984308
p120,spri,2014,1.01847081
p120,spri,2016,1.047174855
p120,spri,2018,1.037744673
p120,spri,2020,1.067596079
p120,spri,2022,1.033978838
p120,spri,2024,0.978535566
p120,spri,2026,0.949283203
p120,spri,2028,0.964956016
p120,spri,2030,0.973622738
p120,spri,2032,0.955952863
p120,spri,2034,0.961554532
p120,spri,2036,0.954826614
p120,spri,2038,0.961815149
p120,spri,2040,0.942562066
p120,spri,2042,0.972215911
p120,spri,2044,1.008773288
p120,spri,2046,1.061198222
p120,spri,2048,1.056865261
p120,spri,2050,1.068925469
p121,summ,2010,1
p121,summ,2012,1.097158136
p121,summ,2014,1.037233808
p121,summ,2016,1.12104825
p121,summ,2018,1.110799026
p121,summ,2020,1.08617949
p121,summ,2022,1.053633381
p121,summ,2024,0.966592698
p121,summ,2026,0.992464166
p121,summ,2028,1.034992875
p121,summ,2030,0.991287083
p121,summ,2032,0.972355236
p121,summ,2034,0.969992537
p121,summ,2036,0.965754132
p121,summ,2038,0.946020684
p121,summ,2040,0.994173349
p121,summ,2042,1.034725614
p121,summ,2044,1.086925894
p121,summ,2046,1.175694692
p121,summ,2048,1.208164491
p121,summ,2050,1.306213898
p121,wint,2010,1
p121,wint,2012,0.992783022
p121,wint,2014,1.011991519
p121,wint,2016,1.017189209
p121,wint,2018,0.977932044
p121,wint,2020,0.995029242
p121,wint,2022,0.972097414
p121,wint,2024,0.962588593
p121,wint,2026,0.984268468
p121,wint,2028,0.996491356
p121,wint,2030,0.98504536
p121,wint,2032,0.945175282
p121,wint,2034,0.942229029
p121,wint,2036,0.958001946
p121,wint,2038,0.968817281
p121,wint,2040,0.976938304
p121,wint,2042,1.0070591
p121,wint,2044,1.051684356
p121,wint,2046,1.062207844
p121,wint,2048,1.120338971
p121,wint,2050,1.134876149
p121,fall,2010,1
p121,fall,2012,1.453803081
p121,fall,2014,1.347739454
p121,fall,2016,1.367148669
p121,fall,2018,1.155548223
p121,fall,2020,1.071055638
p121,fall,2022,0.867138767
p121,fall,2024,0.800520274
p121,fall,2026,0.869349097
p121,fall,2028,0.806452684
p121,fall,2030,0.772623885
p121,fall,2032,0.739510271
p121,fall,2034,0.677022071
p121,fall,2036,0.743899937
p121,fall,2038,0.76871009
p121,fall,2040,0.908514505
p121,fall,2042,0.85985175
p121,fall,2044,1.206695565
p121,fall,2046,1.252842413
p121,fall,2048,1.42577772
p121,fall,2050,1.592325341
p121,spri,2010,1
p121,spri,2012,1.009499243
p121,spri,2014,1.01357944
p121,spri,2016,1.040509654
p121,spri,2018,1.022750561
p121,spri,2020,1.062113013
p121,spri,2022,1.028000845
p121,spri,2024,0.959679164
p121,spri,2026,0.930234114
p121,spri,2028,0.950439962
p121,spri,2030,0.963350768
p121,spri,2032,0.942950845
p121,spri,2034,0.947495732
p121,spri,2036,0.946622746
p121,spri,2038,0.947196437
p121,spri,2040,0.922861227
p121,spri,2042,0.952595314
p121,spri,2044,0.996526876
p121,spri,2046,1.043232598
p121,spri,2048,1.036205085
p121,spri,2050,1.050258038
p122,summ,2010,1
p122,summ,2012,1.181386685
p122,summ,2014,1.139509017
p122,summ,2016,1.135243888
p122,summ,2018,1.141543216
p122,summ,2020,1.110164009
p122,summ,2022,1.054844702
p122,summ,2024,1.015406365
p122,summ,2026,0.981180544
p122,summ,2028,0.978213175
p122,summ,2030,0.933220476
p122,summ,2032,0.842519814
p122,summ,2034,0.81280211
p122,summ,2036,0.843874168
p122,summ,2038,0.858688465
p122,summ,2040,0.879337522
p122,summ,2042,0.919755031
p122,summ,2044,0.950423965
p122,summ,2046,1.020987608
p122,summ,2048,1.004507817
p122,summ,2050,1.04063024
p122,wint,2010,1
p122,wint,2012,0.974047887
p122,wint,2014,0.980244067
p122,wint,2016,0.988684895
p122,wint,2018,0.984686748
p122,wint,2020,1.0009447
p122,wint,2022,0.98207211
p122,wint,2024,0.983998695
p122,wint,2026,1.004372445
p122,wint,2028,1.024500815
p122,wint,2030,1.02599994
p122,wint,2032,1.00602368
p122,wint,2034,0.99611309
p122,wint,2036,1.001207304
p122,wint,2038,1.027523974
p122,wint,2040,1.048329458
p122,wint,2042,1.07327289
p122,wint,2044,1.095698276
p122,wint,2046,1.092743298
p122,wint,2048,1.123613359
p122,wint,2050,1.125426143
p122,fall,2010,1
p122,fall,2012,1.371095233
p122,fall,2014,1.398264078
p122,fall,2016,1.367671369
p122,fall,2018,1.215954477
p122,fall,2020,1.163684663
p122,fall,2022,0.986248823
p122,fall,2024,0.984970677
p122,fall,2026,1.031904032
p122,fall,2028,1.003444035
p122,fall,2030,0.991276996
p122,fall,2032,0.955437076
p122,fall,2034,0.858144629
p122,fall,2036,0.862183879
p122,fall,2038,0.833383622
p122,fall,2040,0.909928633
p122,fall,2042,0.867102997
p122,fall,2044,1.037284958
p122,fall,2046,1.057621017
p122,fall,2048,1.105317812
p122,fall,2050,1.166516558
p122,spri,2010,1
p122,spri,2012,1.043473855
p122,spri,2014,1.063569822
p122,spri,2016,1.091377337
p122,spri,2018,1.081176904
p122,spri,2020,1.0650952
p122,spri,2022,1.040120404
p122,spri,2024,1.044928791
p122,spri,2026,1.014447083
p122,spri,2028,1.032445747
p122,spri,2030,1.048314949
p122,spri,2032,1.011305524
p122,spri,2034,0.994319566
p122,spri,2036,0.995686474
p122,spri,2038,1.019376762
p122,spri,2040,1.020953172
p122,spri,2042,1.027445438
p122,spri,2044,1.034330781
p122,spri,2046,1.076905351
p122,spri,2048,1.06390987
p122,spri,2050,1.054210416
p123,summ,2010,1
p123,summ,2012,1.145980329
p123,summ,2014,1.089427249
p123,summ,2016,1.117331134
p123,summ,2018,1.111276429
p123,summ,2020,1.082303501
p123,summ,2022,1.041094372
p123,summ,2024,0.98533533
p123,summ,2026,0.97178446
p123,summ,2028,0.976281839
p123,summ,2030,0.929444958
p123,summ,2032,0.867691104
p123,summ,2034,0.849650949
p123,summ,2036,0.874217339
p123,summ,2038,0.887496739
p123,summ,2040,0.914312289
p123,summ,2042,0.957385015
p123,summ,2044,0.999520811
p123,summ,2046,1.082766904
p123,summ,2048,1.085854889
p123,summ,2050,1.144338418
p123,wint,2010,1
p123,wint,2012,0.979481174
p123,wint,2014,0.995406095
p123,wint,2016,1.00274609
p123,wint,2018,0.984640807
p123,wint,2020,1.000891391
p123,wint,2022,0.983748767
p123,wint,2024,0.987814129
p123,wint,2026,1.011847971
p123,wint,2028,1.026597766
p123,wint,2030,1.022024877
p123,wint,2032,0.991300937
p123,wint,2034,0.980182786
p123,wint,2036,0.992711411
p123,wint,2038,1.010096815
p123,wint,2040,1.021123126
p123,wint,2042,1.046631431
p123,wint,2044,1.072308154
p123,wint,2046,1.075559121
p123,wint,2048,1.119803902
p123,wint,2050,1.125092682
p123,fall,2010,1
p123,fall,2012,1.457708327
p123,fall,2014,1.43425505
p123,fall,2016,1.413123416
p123,fall,2018,1.220151089
p123,fall,2020,1.144132802
p123,fall,2022,0.927200882
p123,fall,2024,0.907409117
p123,fall,2026,1.000755701
p123,fall,2028,0.957738197
p123,fall,2030,0.943253771
p123,fall,2032,0.887655225
p123,fall,2034,0.777923535
p123,fall,2036,0.800192616
p123,fall,2038,0.792762786
p123,fall,2040,0.89909135
p123,fall,2042,0.848185317
p123,fall,2044,1.127784099
p123,fall,2046,1.162016854
p123,fall,2048,1.250209597
p123,fall,2050,1.351765353
p123,spri,2010,1
p123,spri,2012,1.032423304
p123,spri,2014,1.048199975
p123,spri,2016,1.077903319
p123,spri,2018,1.064413649
p123,spri,2020,1.070613704
p123,spri,2022,1.040187774
p123,spri,2024,1.014268972
p123,spri,2026,0.980610619
p123,spri,2028,0.991754236
p123,spri,2030,1.003573984
p123,spri,2032,0.976448687
p123,spri,2034,0.971497705
p123,spri,2036,0.969443435
p123,spri,2038,0.984564582
p123,spri,2040,0.975967178
p123,spri,2042,0.993439158
p123,spri,2044,1.018160853
p123,spri,2046,1.068002424
p123,spri,2048,1.062707794
p123,spri,2050,1.06428976
p124,summ,2010,1
p124,summ,2012,1.050643611
p124,summ,2014,1.049841812
p124,summ,2016,1.086676293
p124,summ,2018,1.10459288
p124,summ,2020,1.132543716
p124,summ,2022,1.114568699
p124,summ,2024,1.062710104
p124,summ,2026,1.086850748
p124,summ,2028,1.072514652
p124,summ,2030,1.067487764
p124,summ,2032,1.071768837
p124,summ,2034,1.054483992
p124,summ,2036,1.04281977
p124,summ,2038,0.964067443
p124,summ,2040,0.929559581
p124,summ,2042,0.957549412
p124,summ,2044,1.014120037
p124,summ,2046,1.036025376
p124,summ,2048,1.075713004
p124,summ,2050,1.107904218
p124,wint,2010,1
p124,wint,2012,1.031125083
p124,wint,2014,1.054577654
p124,wint,2016,1.065912803
p124,wint,2018,1.057864595
p124,wint,2020,1.071470153
p124,wint,2022,1.06806508
p124,wint,2024,1.057628689
p124,wint,2026,1.049694282
p124,wint,2028,1.040012404
p124,wint,2030,1.022520814
p124,wint,2032,0.961142074
p124,wint,2034,0.971197636
p124,wint,2036,1.001502861
p124,wint,2038,0.962490189
p124,wint,2040,0.947019831
p124,wint,2042,0.973316461
p124,wint,2044,1.0020356
p124,wint,2046,1.004648248
p124,wint,2048,1.044814168
p124,wint,2050,1.060377298
p124,fall,2010,1
p124,fall,2012,1.153643755
p124,fall,2014,1.1454843
p124,fall,2016,1.092999426
p124,fall,2018,1.137134931
p124,fall,2020,1.112851612
p124,fall,2022,1.116703631
p124,fall,2024,1.124187549
p124,fall,2026,1.198393386
p124,fall,2028,1.085098551
p124,fall,2030,1.023260115
p124,fall,2032,0.93731494
p124,fall,2034,0.861822405
p124,fall,2036,0.934060919
p124,fall,2038,0.810988652
p124,fall,2040,0.80697743
p124,fall,2042,0.820545571
p124,fall,2044,0.979868352
p124,fall,2046,1.044832838
p124,fall,2048,1.185007658
p124,fall,2050,1.298951926
p124,spri,2010,1
p124,spri,2012,1.002681492
p124,spri,2014,1.015602873
p124,spri,2016,1.025229239
p124,spri,2018,1.008779972
p124,spri,2020,1.035050041
p124,spri,2022,1.009797322
p124,spri,2024,0.946703109
p124,spri,2026,0.91460912
p124,spri,2028,0.892727911
p124,spri,2030,0.898692058
p124,spri,2032,0.876046967
p124,spri,2034,0.890831242
p124,spri,2036,0.889828812
p124,spri,2038,0.865367352
p124,spri,2040,0.849388991
p124,spri,2042,0.867469932
p124,spri,2044,0.905481822
p124,spri,2046,0.921551537
p124,spri,2048,0.933937536
p124,spri,2050,0.94278748
p125,summ,2010,1
p125,summ,2012,1.124313126
p125,summ,2014,1.082051198
p125,summ,2016,1.106771191
p125,summ,2018,1.09896603
p125,summ,2020,1.079016015
p125,summ,2022,1.053294786
p125,summ,2024,1.004407975
p125,summ,2026,0.998105123
p125,summ,2028,0.99778679
p125,summ,2030,0.967943897
p125,summ,2032,0.922972239
p125,summ,2034,0.900376579
p125,summ,2036,0.936762637
p125,summ,2038,0.955230852
p125,summ,2040,0.96762393
p125,summ,2042,1.009493064
p125,summ,2044,1.077381086
p125,summ,2046,1.160349308
p125,summ,2048,1.152282525
p125,summ,2050,1.190096978
p125,wint,2010,1
p125,wint,2012,0.974362434
p125,wint,2014,1.000790219
p125,wint,2016,1.014631573
p125,wint,2018,1.003816739
p125,wint,2020,1.011401111
p125,wint,2022,0.998498769
p125,wint,2024,1.014568836
p125,wint,2026,1.041496742
p125,wint,2028,1.053249026
p125,wint,2030,1.057288551
p125,wint,2032,1.024298039
p125,wint,2034,1.016295543
p125,wint,2036,1.037115978
p125,wint,2038,1.045922079
p125,wint,2040,1.053913875
p125,wint,2042,1.078255647
p125,wint,2044,1.090967703
p125,wint,2046,1.09508722
p125,wint,2048,1.137902494
p125,wint,2050,1.13139239
p125,fall,2010,1
p125,fall,2012,1.39854594
p125,fall,2014,1.396147523
p125,fall,2016,1.339227569
p125,fall,2018,1.22037165
p125,fall,2020,1.168698512
p125,fall,2022,1.012782585
p125,fall,2024,1.007636859
p125,fall,2026,1.104740819
p125,fall,2028,1.027347484
p125,fall,2030,1.043863644
p125,fall,2032,1.00126326
p125,fall,2034,0.87306456
p125,fall,2036,0.913294276
p125,fall,2038,0.886189403
p125,fall,2040,0.915006319
p125,fall,2042,0.858312371
p125,fall,2044,1.093461394
p125,fall,2046,1.145001526
p125,fall,2048,1.2261427
p125,fall,2050,1.291625804
p125,spri,2010,1
p125,spri,2012,1.0312526
p125,spri,2014,1.057364856
p125,spri,2016,1.090557984
p125,spri,2018,1.083646613
p125,spri,2020,1.087411433
p125,spri,2022,1.065383915
p125,spri,2024,1.036916914
p125,spri,2026,0.998596425
p125,spri,2028,0.992391609
p125,spri,2030,0.998510114
p125,spri,2032,0.976510636
