ba_str,FmnID,distance_m,WKT
p72,Knox6,206156.2285,"MultiLineString((-90.24192637 38.63696358, -88.1336703 37.70079078))"
p72,Knox5,206773.2396,"MultiLineString((-90.24192637 38.63696358, -88.46764374 37.40075684))"
p72,Knox3,208369.3559,"MultiLineString((-90.24192637 38.63696358, -87.71930172 38.45913032))"
p72,Knox1,38113.31501000001,"MultiLineString((-90.24192637 38.63696358, -89.77998617 38.60462516))"
p73,Mount_Simon03,120988.8706,"MultiLineString((-91.77041486 37.95128631, -90.36476898 38.23429871))"
p73,Mount_Simon02,176277.7168,"MultiLineString((-91.77041486 37.95128631, -89.64553465 37.92134364))"
p73,Mount_Simon04,304429.8918,"MultiLineString((-91.77041486 37.95128631, -88.10145569 37.89530563))"
p73,StPeter04,304426.8322,"MultiLineString((-91.77041486 37.95128631, -88.10148994 37.89535114))"
p73,StPeter02,213267.7251,"MultiLineString((-91.77041486 37.95128631, -89.21330901 37.78003683))"
p73,StPeter06,302016.3815,"MultiLineString((-91.77041486 37.95128631, -88.15940439 37.66073354))"
p73,StPeter05,282257.8354,"MultiLineString((-91.77041486 37.95128631, -88.50873017 37.30302763))"
p73,Knox4,304426.8322,"MultiLineString((-91.77041486 37.95128631, -88.10148994 37.89535114))"
p73,Knox2,213267.7251,"MultiLineString((-91.77041486 37.95128631, -89.21330901 37.78003683))"
p73,Knox6,302016.3815,"MultiLineString((-91.77041486 37.95128631, -88.15940439 37.66073354))"
p73,Knox5,282257.8354,"MultiLineString((-91.77041486 37.95128631, -88.50873017 37.30302763))"
p73,Knox1,162429.0927,"MultiLineString((-91.77041486 37.95128631, -89.83960003 38.19794447))"
p51,Arbuckle4,102538.379,"MultiLineString((-95.93002079 36.12000327, -96.30464835 36.95091864))"
p51,Arbuckle1,134535.4244,"MultiLineString((-95.93002079 36.12000327, -97.48481675 36.33026627))"
p51,Morrow1,280930.815,"MultiLineString((-95.93002079 36.12000327, -99.22812015 36.1794405))"
p106,Conasuaga1,246943.8554,"MultiLineString((-86.17199392 39.75193428, -83.59577802 40.90595262))"
p106,Copper_Ridge1,317000.6451,"MultiLineString((-86.17199392 39.75193428, -82.67254162 38.57242611))"
p106,Mount_Simon03,110431.1185,"MultiLineString((-86.17199392 39.75193428, -87.54048417 39.77365804))"
p106,Mount_Simon02,110577.9003,"MultiLineString((-86.17199392 39.75193428, -87.53561541 39.66492305))"
p106,Mount_Simon04,162025.8601,"MultiLineString((-86.17199392 39.75193428, -87.39061402 38.6645532))"
p106,Mount_Simon05,74014.28581,"MultiLineString((-86.17199392 39.75193428, -86.5980866 39.19661191))"
p106,Mount_SImon07,237603.5616,"MultiLineString((-86.17199392 39.75193428, -86.16353952 41.76479005))"
p106,Mount_SImon08,254548.4154,"MultiLineString((-86.17199392 39.75193428, -84.79037747 41.69749473))"
p106,Rome_Trough_Sst1,274170.517,"MultiLineString((-86.17199392 39.75193428, -84.62297901 37.6885533))"
p106,Rose_Run1,280036.4536,"MultiLineString((-86.17199392 39.75193428, -83.11134338 38.66475678))"
p106,StPeter04,196334.6113,"MultiLineString((-86.17199392 39.75193428, -87.71698002 38.47330646))"
p106,StPeter02,184628.1818,"MultiLineString((-86.17199392 39.75193428, -88.10221583 38.92406359))"
p106,StPeter06,236002.2657,"MultiLineString((-86.17199392 39.75193428, -87.38754272 37.93492508))"
p106,StPeter05,215150.7261,"MultiLineString((-86.17199392 39.75193428, -86.80282593 37.97874451))"
p106,StPeter03,81191.49572,"MultiLineString((-86.17199392 39.75193428, -86.97208712 39.33661865))"
p106,Mount_Simon10,109873.3547,"MultiLineString((-86.17199392 39.75193428, -84.81025071 39.76193002))"
p106,Knox4,196334.6113,"MultiLineString((-86.17199392 39.75193428, -87.71698002 38.47330646))"
p106,Knox2,184628.1818,"MultiLineString((-86.17199392 39.75193428, -88.10221583 38.92406359))"
p106,Knox6,236002.2657,"MultiLineString((-86.17199392 39.75193428, -87.38754272 37.93492508))"
p106,Knox5,215150.7261,"MultiLineString((-86.17199392 39.75193428, -86.80282593 37.97874451))"
p106,Knox3,81191.49572,"MultiLineString((-86.17199392 39.75193428, -86.97208712 39.33661865))"
p106,Knox1,110780.5397,"MultiLineString((-86.17199392 39.75193428, -87.53956052 39.67522453))"
p106,Lockport02,312788.3886,"MultiLineString((-86.17199392 39.75193428, -82.35594594 39.33381536))"
p50,Arbuckle4,175687.0443,"MultiLineString((-97.52062937 35.47198881, -97.4877435 36.96985878))"
p50,Arbuckle1,16109.94026,"MultiLineString((-97.52062937 35.47198881, -97.67401872 35.55105387))"
p50,Atoka1,321319.3521,"MultiLineString((-97.52062937 35.47198881, -100.76268419 34.14578772))"
p50,Canyon1,219352.7099,"MultiLineString((-97.52062937 35.47198881, -99.98248815 35.0042632))"
p50,Cisco1,224776.2041,"MultiLineString((-97.52062937 35.47198881, -100.03456813 34.96987091))"
p50,Leonard1,321319.3521,"MultiLineString((-97.52062937 35.47198881, -100.76268419 34.14578772))"
p50,Morrow1,167969.9069,"MultiLineString((-97.52062937 35.47198881, -99.22812015 36.1794405))"
p50,Paluxy2,307577.916,"MultiLineString((-97.52062937 35.47198881, -95.84960251 33.15417954))"
p50,Paluxy3,290669.0667,"MultiLineString((-97.52062937 35.47198881, -95.85433519 33.31768293))"
p50,Queen1,321319.3521,"MultiLineString((-97.52062937 35.47198881, -100.76268419 34.14578772))"
p50,Seven_Rivers1,321319.3521,"MultiLineString((-97.52062937 35.47198881, -100.76268419 34.14578772))"
p50,Wolfcamp1,224776.2041,"MultiLineString((-97.52062937 35.47198881, -100.03456813 34.96987091))"
p50,Woodbine1,321467.3235,"MultiLineString((-97.52062937 35.47198881, -95.72273156 33.07086084))"
p48,Atoka2,101027.5241,"MultiLineString((-101.87996769 33.58000327, -103.02365737 33.59791089))"
p48,Canyon1,45326.86874,"MultiLineString((-101.87996769 33.58000327, -101.8960313 33.96843619))"
p48,Canyon2,110420.0246,"MultiLineString((-101.87996769 33.58000327, -103.03586826 33.94597454))"
p48,Canyon4,101851.739,"MultiLineString((-101.87996769 33.58000327, -103.0329825 33.59840242))"
p48,Cisco1,45326.86874,"MultiLineString((-101.87996769 33.58000327, -101.8960313 33.96843619))"
p48,Cisco2,110420.0246,"MultiLineString((-101.87996769 33.58000327, -103.03586826 33.94597454))"
p48,Cisco4,101851.739,"MultiLineString((-101.87996769 33.58000327, -103.0329825 33.59840242))"
p48,Leonard2,101027.5241,"MultiLineString((-101.87996769 33.58000327, -103.02365737 33.59791089))"
p48,Queen2,101027.5241,"MultiLineString((-101.87996769 33.58000327, -103.02365737 33.59791089))"
p48,Seven_Rivers2,101027.5241,"MultiLineString((-101.87996769 33.58000327, -103.02365737 33.59791089))"
p48,Wolfcamp1,45326.86874,"MultiLineString((-101.87996769 33.58000327, -101.8960313 33.96843619))"
p48,Wolfcamp2,110420.0246,"MultiLineString((-101.87996769 33.58000327, -103.03586826 33.94597454))"
p49,Dakota06,254062.4858,"MultiLineString((-101.47950118 36.68580853, -104.41211182 37.19771801))"
p49,Dakota07,256484.0248,"MultiLineString((-101.47950118 36.68580853, -104.50586624 36.89480603))"
p49,Arbuckle2,173254.2552,"MultiLineString((-101.47950118 36.68580853, -102.72584619 37.8625015))"
p49,Arbuckle4,31675.95048,"MultiLineString((-101.47950118 36.68580853, -101.48928965 36.95549821))"
p49,Arbuckle3,189322.7811,"MultiLineString((-101.47950118 36.68580853, -102.08831553 38.23727216))"
p49,Arbuckle1,90563.80519,"MultiLineString((-101.47950118 36.68580853, -100.49888498 37.00085029))"
p49,Atoka1,300594.11600000004,"MultiLineString((-101.47950118 36.68580853, -101.25660038 34.1234777))"
p49,Canyon1,154254.6642,"MultiLineString((-101.47950118 36.68580853, -101.6118607 35.37353136))"
p49,Canyon2,209333.6357,"MultiLineString((-101.47950118 36.68580853, -103.01144247 35.2912284))"
p49,Canyon3,308566.5268,"MultiLineString((-101.47950118 36.68580853, -100.75908487 34.10385704))"
p49,Cisco1,154254.6642,"MultiLineString((-101.47950118 36.68580853, -101.6118607 35.37353136))"
p49,Cisco2,209333.6357,"MultiLineString((-101.47950118 36.68580853, -103.01144247 35.2912284))"
p49,Cisco3,308566.5268,"MultiLineString((-101.47950118 36.68580853, -100.75908487 34.10385704))"
p49,Leonard1,300594.11600000004,"MultiLineString((-101.47950118 36.68580853, -101.25660038 34.1234777))"
p49,Morrison3,283957.9256,"MultiLineString((-101.47950118 36.68580853, -104.24370211 38.0893063))"
p49,Morrow1,183927.88199999998,"MultiLineString((-101.47950118 36.68580853, -99.30753257 36.59723797))"
p49,Queen1,300594.11600000004,"MultiLineString((-101.47950118 36.68580853, -101.25660038 34.1234777))"
p49,Seven_Rivers1,300594.11600000004,"MultiLineString((-101.47950118 36.68580853, -101.25660038 34.1234777))"
p49,Wolfcamp1,154254.6642,"MultiLineString((-101.47950118 36.68580853, -101.6118607 35.37353136))"
p49,Wolfcamp2,209333.6357,"MultiLineString((-101.47950118 36.68580853, -103.01144247 35.2912284))"
p49,Reagan01,59268.494660000004,"MultiLineString((-101.47950118 36.68580853, -102.03725685 36.9930919))"
p49,Simpson04,59268.494660000004,"MultiLineString((-101.47950118 36.68580853, -102.03725685 36.9930919))"
p49,Viola01,59268.494660000004,"MultiLineString((-101.47950118 36.68580853, -102.03725685 36.9930919))"
p52,Dakota06,306562.8272,"MultiLineString((-100.86408655 37.97521303, -104.41526297 37.29231341))"
p52,Arbuckle2,105275.1306,"MultiLineString((-100.86408655 37.97521303, -102.0954577 38.19984635))"
p52,Arbuckle3,101856.6608,"MultiLineString((-100.86408655 37.97521303, -101.90029443 38.44435015))"
p52,Arbuckle1,118527.073,"MultiLineString((-100.86408655 37.97521303, -100.49888498 37.00085029))"
p52,Canyon1,309304.28,"MultiLineString((-100.86408655 37.97521303, -101.15262996 35.34814758))"
p52,Cisco1,309304.28,"MultiLineString((-100.86408655 37.97521303, -101.15262996 35.34814758))"
p52,Fountain2b,297579.5523,"MultiLineString((-100.86408655 37.97521303, -103.33058593 39.8333934))"
p52,Lyons3,308831.0542,"MultiLineString((-100.86408655 37.97521303, -104.55056523 38.40913265))"
p52,Morrison3,203614.7826,"MultiLineString((-100.86408655 37.97521303, -102.91395589 38.94383573))"
p52,Morrow1,194459.2287,"MultiLineString((-100.86408655 37.97521303, -99.28644356 36.75990758))"
p52,Wolfcamp1,309304.28,"MultiLineString((-100.86408655 37.97521303, -101.15262996 35.34814758))"
p52,Maha01,321061.1381,"MultiLineString((-100.86408655 37.97521303, -101.61093648 40.65027036))"
p52,Fountain2a,297579.5523,"MultiLineString((-100.86408655 37.97521303, -103.33058593 39.8333934))"
p52,Reagan01,97886.48517999999,"MultiLineString((-100.86408655 37.97521303, -102.04495007 37.97804326))"
p52,Simpson04,132254.0114,"MultiLineString((-100.86408655 37.97521303, -102.0400014 37.2201099))"
p52,Viola01,97886.48517999999,"MultiLineString((-100.86408655 37.97521303, -102.04495007 37.97804326))"
p10,Stevens1,134085.8834,"MultiLineString((-118.18192637 33.99192411, -118.89243576 35.00969615))"
p10,Panoche1a,218462.4797,"MultiLineString((-118.18192637 33.99192411, -118.88869093 35.7850282))"
p10,Temblor2a,218462.4797,"MultiLineString((-118.18192637 33.99192411, -118.88869093 35.7850282))"
p10,Temblor3a,218462.4797,"MultiLineString((-118.18192637 33.99192411, -118.88869093 35.7850282))"
p10,Moreno2,218462.4797,"MultiLineString((-118.18192637 33.99192411, -118.88869093 35.7850282))"
p10,Temblor1a,134085.8834,"MultiLineString((-118.18192637 33.99192411, -118.89243576 35.00969615))"
p10,Panoche1b,218462.4798,"MultiLineString((-118.18192637 33.99192411, -118.88869093 35.78502821))"
p10,Temblor1b,134085.8834,"MultiLineString((-118.18192637 33.99192411, -118.89243576 35.00969615))"
p10,Temblor2b,218462.4797,"MultiLineString((-118.18192637 33.99192411, -118.88869093 35.7850282))"
p10,Temblor3b,218462.4797,"MultiLineString((-118.18192637 33.99192411, -118.88869093 35.7850282))"
p10,Temblor3c,218462.4797,"MultiLineString((-118.18192637 33.99192411, -118.88869093 35.7850282))"
p11,Stevens1,296237.3811,"MultiLineString((-117.18193573 32.82196968, -118.89243576 35.00969615))"
p11,Temblor1a,296237.3812,"MultiLineString((-117.18193573 32.82196968, -118.89243576 35.00969615))"
p11,Temblor1b,296237.3812,"MultiLineString((-117.18193573 32.82196968, -118.89243576 35.00969615))"
p32,Madison1,115111.0437,"MultiLineString((-103.23055709 44.08055096, -104.63727149 43.70577245))"
p32,Muddy2,318018.8184,"MultiLineString((-103.23055709 44.08055096, -107.4142527 43.76394))"
p32,Fort_Union2,312619.5921,"MultiLineString((-103.23055709 44.08055096, -106.97166798 42.97918635))"
p32,Lance1,298783.4002,"MultiLineString((-103.23055709 44.08055096, -106.78846574 43.00264784))"
p32,Madison3,286441.1365,"MultiLineString((-103.23055709 44.08055096, -106.56163935 42.94654795))"
p32,Nugget4,306216.8911,"MultiLineString((-103.23055709 44.08055096, -106.55218764 42.62216481))"
p32,Basal_Cambrian4,184396.7035,"MultiLineString((-103.23055709 44.08055096, -104.04671866 45.55391935))"
p32,Basal_Cambrian7,227169.46899999998,"MultiLineString((-103.23055709 44.08055096, -102.46672327 45.94231929))"
p32,Basal_Cambrian8,278760.6595,"MultiLineString((-103.23055709 44.08055096, -100.9211529 45.94240425))"
p32,Entrada6,169073.6204,"MultiLineString((-103.23055709 44.08055096, -104.05429094 42.75213741))"
p32,Madison_GpMission_Canyon_Fm2,305062.6186,"MultiLineString((-103.23055709 44.08055096, -103.36816769 46.66129294))"
p32,Madison_GpMission_Canyon_Fm4,133528.1485,"MultiLineString((-103.23055709 44.08055096, -104.05320558 45.08370406))"
p32,Madison_GpMission_Canyon__Fm1,220058.8196,"MultiLineString((-103.23055709 44.08055096, -103.24347399 45.94279518))"
p32,Minnelusa2,202285.982,"MultiLineString((-103.23055709 44.08055096, -105.51406067 45.0000018))"
p32,Minnelusa1,124504.8782,"MultiLineString((-103.23055709 44.08055096, -104.72987226 43.64378971))"
p32,Red_River2,225043.1252,"MultiLineString((-103.23055709 44.08055096, -104.5227548 45.80336825))"
p32,Red_River1,220016.3231,"MultiLineString((-103.23055709 44.08055096, -103.22136905 45.94244409))"
p32,Maha01,262393.2978,"MultiLineString((-103.23055709 44.08055096, -102.84571276 41.8744561))"
p32,InyanKara3,219978.2835,"MultiLineString((-103.23055709 44.08055096, -103.21260153 45.94209685))"
p32,InyanKara1,135202.0629,"MultiLineString((-103.23055709 44.08055096, -104.04345258 45.10279207))"
p32,InyanKara2,63105.52686000001,"MultiLineString((-103.23055709 44.08055096, -102.60674431 44.43841742))"
p86,Frio01,257217.9187,"MultiLineString((-92.11919397 32.50960349, -93.6767949 30.65616277))"
p86,Frio03b,264002.4378,"MultiLineString((-92.11919397 32.50960349, -93.72102241 30.60902029))"
p86,Frio04,297012.0036,"MultiLineString((-92.11919397 32.50960349, -93.70059682 30.2672052))"
p86,Lower_Tuscaloosa10,277577.6284,"MultiLineString((-92.11919397 32.50960349, -89.7332438 31.00726))"
p86,Lower_Tuscaloosa09,110747.6358,"MultiLineString((-92.11919397 32.50960349, -91.37038422 31.75331116))"
p86,Lower_Tuscaloosa08,88541.8074,"MultiLineString((-92.11919397 32.50960349, -91.14626312 32.64485168))"
p86,Lower_Tuscaloosa07,180570.3635,"MultiLineString((-92.11919397 32.50960349, -91.62640474 31.00118651))"
p86,Paluxy6,92486.57273,"MultiLineString((-92.11919397 32.50960349, -91.09865271 32.39684576))"
p86,Paluxy1,288704.0822,"MultiLineString((-92.11919397 32.50960349, -95.34027982 32.526117))"
p86,Paluxy2,228827.387,"MultiLineString((-92.11919397 32.50960349, -94.62947197 32.89356501))"
p86,Paluxy3,191657.1818,"MultiLineString((-92.11919397 32.50960349, -94.20689499 32.88335781))"
p86,Woodbine1,255494.9893,"MultiLineString((-92.11919397 32.50960349, -94.94541761 32.82874517))"
p86,WashitaFredericksburg3,86429.69256,"MultiLineString((-92.11919397 32.50960349, -91.23502121 32.21612221))"
p86,Frio03a,264002.4377,"MultiLineString((-92.11919397 32.50960349, -93.72102241 30.60902029))"
p87,Lower_Tuscaloosa01,158147.9386,"MultiLineString((-90.18499679 32.29881533, -88.43524074 32.17006969))"
p87,Lower_Tuscaloosa03,278591.2265,"MultiLineString((-90.18499679 32.29881533, -87.59859467 31.00244904))"
p87,Lower_Tuscaloosa02,199748.7366,"MultiLineString((-90.18499679 32.29881533, -88.44091568 31.24430939))"
p87,Lower_Tuscaloosa10,155263.8432,"MultiLineString((-90.18499679 32.29881533, -89.73271748 31.00744501))"
p87,Lower_Tuscaloosa09,72989.74764,"MultiLineString((-90.18499679 32.29881533, -90.17718269 31.67002191))"
p87,Lower_Tuscaloosa06,62735.741089999996,"MultiLineString((-90.18499679 32.29881533, -90.87535095 32.37965012))"
p87,Lower_Tuscaloosa07,149768.9622,"MultiLineString((-90.18499679 32.29881533, -90.18352146 31.00726767))"
p87,Paluxy5,282789.2136,"MultiLineString((-90.18499679 32.29881533, -87.56830478 30.97293941))"
p87,Paluxy4,159067.8843,"MultiLineString((-90.18499679 32.29881533, -88.42320263 32.1839634))"
p87,WashitaFredericksburg1,159495.1776,"MultiLineString((-90.18499679 32.29881533, -88.42007408 32.17101929))"
p87,WashitaFredericksburg2,282471.8567,"MultiLineString((-90.18499679 32.29881533, -87.55615388 30.99244359))"
p115,Conasuaga1,48031.426589999995,"MultiLineString((-80.00193125 40.43194445, -80.52231869 40.63709404))"
p115,Copper_Ridge1,60628.11881,"MultiLineString((-80.00193125 40.43194445, -80.67667065 40.19786237))"
p115,Mount_SImon08,313858.2002,"MultiLineString((-80.00193125 40.43194445, -83.33491099 41.88154654))"
p115,Oriskany7,127600.451,"MultiLineString((-80.00193125 40.43194445, -80.98364641 39.58180524))"
p115,Oriskany6,42060.056469999996,"MultiLineString((-80.00193125 40.43194445, -80.52869917 40.42932832))"
p115,Oriskany5,21674.8835,"MultiLineString((-80.00193125 40.43194445, -80.21533164 40.5456282))"
p115,Oriskany2,87566.21122000001,"MultiLineString((-80.00193125 40.43194445, -81.09695114 40.47812661))"
p115,Oriskany3,47897.68716,"MultiLineString((-80.00193125 40.43194445, -80.53054004 40.62483624))"
p115,Oriskany1,93908.19457,"MultiLineString((-80.00193125 40.43194445, -79.47879634 39.71995998))"
p115,Potsdam1,40856.54835,"MultiLineString((-80.00193125 40.43194445, -79.58690863 40.63506868))"
p115,Rome_Trough_Sst2,114598.7826,"MultiLineString((-80.00193125 40.43194445, -80.87274608 39.66241102))"
p115,Rose_Run1,307001.1434,"MultiLineString((-80.00193125 40.43194445, -82.89041901 38.74269867))"
p115,Rose_Run4,18423.05773,"MultiLineString((-80.00193125 40.43194445, -80.16952821 40.53934102))"
p115,Mount_Simon10,201372.7742,"MultiLineString((-80.00193125 40.43194445, -82.33148661 39.79674107))"
p115,Lockport05,93797.005,"MultiLineString((-80.00193125 40.43194445, -79.4809713 39.72027432))"
p115,Lockport01,316525.6505,"MultiLineString((-80.00193125 40.43194445, -82.59099339 38.42224699))"
p115,Lockport06,186500.2993,"MultiLineString((-80.00193125 40.43194445, -79.7616593 42.00310532))"
p115,Lockport02,48015.9158,"MultiLineString((-80.00193125 40.43194445, -80.5219993 40.63720332))"
p115,Medina03,93797.005,"MultiLineString((-80.00193125 40.43194445, -79.4809713 39.72027432))"
p127,Oriskany4,144320.0592,"MultiLineString((-73.74907494 42.67295449, -75.1255411 41.85110008))"
p127,Oriskany5,169951.7227,"MultiLineString((-73.74907494 42.67295449, -75.68708882 41.99893214))"
p127,Potsdam1,319694.1183,"MultiLineString((-73.74907494 42.67295449, -77.74529266 41.99726486))"
p127,Lockport06,152254.1757,"MultiLineString((-73.74907494 42.67295449, -75.71995444 42.59189655))"
p84,Mount_Simon03,143071.8153,"MultiLineString((-90.40268376 36.76019676, -89.96859271 37.93771392))"
p84,Mount_Simon02,150450.3233,"MultiLineString((-90.40268376 36.76019676, -89.64553465 37.92134364))"
p84,Mount_Simon04,230383.4864,"MultiLineString((-90.40268376 36.76019676, -88.08602905 37.81761169))"
p84,Mount_Simon05,320513.5437,"MultiLineString((-90.40268376 36.76019676, -87.04069838 38.07191903))"
p84,StPeter04,230383.944,"MultiLineString((-90.40268376 36.76019676, -88.08606242 37.81765687))"
p84,StPeter02,143010.1101,"MultiLineString((-90.40268376 36.76019676, -89.03050495 37.48154321))"
p84,StPeter06,213477.5288,"MultiLineString((-90.40268376 36.76019676, -88.13417053 37.58357239))"
p84,StPeter05,170227.2412,"MultiLineString((-90.40268376 36.76019676, -88.5014267 37.25778198))"
p84,StPeter03,295703.2606,"MultiLineString((-90.40268376 36.76019676, -87.6269562 38.32451924))"
p84,Knox4,230383.944,"MultiLineString((-90.40268376 36.76019676, -88.08606242 37.81765687))"
p84,Knox2,143010.1101,"MultiLineString((-90.40268376 36.76019676, -89.03050495 37.48154321))"
p84,Knox6,213477.5288,"MultiLineString((-90.40268376 36.76019676, -88.13417053 37.58357239))"
p84,Knox5,170227.2412,"MultiLineString((-90.40268376 36.76019676, -88.5014267 37.25778198))"
p84,Knox3,295703.2606,"MultiLineString((-90.40268376 36.76019676, -87.6269562 38.32451924))"
p84,Knox1,116197.5465,"MultiLineString((-90.40268376 36.76019676, -89.18331742 37.2251699))"
p71,Mount_Simon03,141935.8364,"MultiLineString((-92.58280908 40.19368227, -90.83740434 39.99988205))"
p71,Mount_Simon02,291696.068,"MultiLineString((-92.58280908 40.19368227, -89.21460385 39.29545244))"
p71,Knox1,264066.707,"MultiLineString((-92.58280908 40.19368227, -89.55117685 39.34840245))"
p88,Lower_Tuscaloosa01,226588.0195,"MultiLineString((-88.70333012 34.25792055, -88.41432223 32.32522701))"
p88,Lower_Tuscaloosa09,298001.2258,"MultiLineString((-88.70333012 34.25792055, -88.59278612 31.6989119))"
p88,Lower_Tuscaloosa08,155225.1994,"MultiLineString((-88.70333012 34.25792055, -89.64065191 33.13119047))"
p88,Lower_Tuscaloosa06,257710.4694,"MultiLineString((-88.70333012 34.25792055, -91.09267426 32.98762131))"
p88,Paluxy4,166097.9899,"MultiLineString((-88.70333012 34.25792055, -88.34083538 32.85977256))"
p88,Paluxy6,146763.0276,"MultiLineString((-88.70333012 34.25792055, -89.10792192 33.0370013))"
p88,StPeter05,319315.3133,"MultiLineString((-88.70333012 34.25792055, -87.6508776 36.87300135))"
p88,Basal_Sandstone_TN_Zone_2,229621.4833,"MultiLineString((-88.70333012 34.25792055, -86.2599146 34.99905413))"
p88,WashitaFredericksburg3,156379.4145,"MultiLineString((-88.70333012 34.25792055, -88.87758384 32.92302756))"
p88,WashitaFredericksburg1,176639.2165,"MultiLineString((-88.70333012 34.25792055, -88.34020455 32.76766189))"
p88,Knox5,319315.3133,"MultiLineString((-88.70333012 34.25792055, -87.6508776 36.87300135))"
p89,Lower_Tuscaloosa01,188138.1151,"MultiLineString((-86.82499516 33.53000633, -87.83148861 32.109169))"
p89,Lower_Tuscaloosa05,295740.3014,"MultiLineString((-86.82499516 33.53000633, -85.08794905 31.36723601))"
p89,Lower_Tuscaloosa03,294167.6361,"MultiLineString((-86.82499516 33.53000633, -86.86473443 30.99776727))"
p89,Lower_Tuscaloosa02,301396.341,"MultiLineString((-86.82499516 33.53000633, -88.16456907 31.15166886))"
p89,Lower_Tuscaloosa10,302639.5356,"MultiLineString((-86.82499516 33.53000633, -88.44091568 31.24430939))"
p89,Lower_Tuscaloosa09,258229.4705,"MultiLineString((-86.82499516 33.53000633, -88.46365622 31.70214826))"
p89,Lower_Tuscaloosa08,199305.2943,"MultiLineString((-86.82499516 33.53000633, -88.41432223 32.32522701))"
p89,Paluxy5,294331.0543,"MultiLineString((-86.82499516 33.53000633, -86.71821671 30.99752143))"
p89,Paluxy4,139215.9301,"MultiLineString((-86.82499516 33.53000633, -87.68970213 32.53343228))"
p89,Paluxy6,157680.5777,"MultiLineString((-86.82499516 33.53000633, -88.37439108 32.86845782))"
p89,Basal_Sandstone_TN_Zone_2,178526.1485,"MultiLineString((-86.82499516 33.53000633, -86.2599146 34.99905413))"
p89,WashitaFredericksburg3,162022.9567,"MultiLineString((-86.82499516 33.53000633, -88.35720334 32.77556321))"
p89,WashitaFredericksburg1,160772.7904,"MultiLineString((-86.82499516 33.53000633, -88.25276024 32.68262079))"
p89,WashitaFredericksburg2,292863.7014,"MultiLineString((-86.82499516 33.53000633, -86.75032825 31.00951117))"
p118,Conasuaga1,241392.3782,"MultiLineString((-79.94161686 37.27119916, -82.32930756 38.44186783))"
p118,Copper_Ridge2,288518.5269,"MultiLineString((-79.94161686 37.27119916, -79.93643339 39.72185101))"
p118,Copper_Ridge1,241392.3782,"MultiLineString((-79.94161686 37.27119916, -82.32930756 38.44186783))"
p118,Oriskany7,155982.6972,"MultiLineString((-79.94161686 37.27119916, -81.76354226 37.55809505))"
p118,Oriskany6,40424.602739999995,"MultiLineString((-79.94161686 37.27119916, -80.28813934 37.51102447))"
p118,Oriskany4,288427.9604,"MultiLineString((-79.94161686 37.27119916, -79.92965522 39.72107146))"
p118,Oriskany2,261554.3602,"MultiLineString((-79.94161686 37.27119916, -81.78650665 39.07717896))"
p118,Oriskany3,274636.2068,"MultiLineString((-79.94161686 37.27119916, -81.18371015 39.43626453))"
p118,Oriskany1,229738.8694,"MultiLineString((-79.94161686 37.27119916, -79.4898648 39.19739575))"
p118,Rome_Trough_Sst1,171992.3565,"MultiLineString((-79.94161686 37.27119916, -81.97642186 37.48290573))"
p118,Rome_Trough_Sst2,184673.396,"MultiLineString((-79.94161686 37.27119916, -81.6887261 38.24044578))"
p118,Rose_Run1,170121.2391,"MultiLineString((-79.94161686 37.27119916, -81.9465049 37.51761683))"
p118,Mount_Simon10,276562.5721,"MultiLineString((-79.94161686 37.27119916, -82.66834817 38.62498914))"
p118,Lockport05,229738.8124,"MultiLineString((-79.94161686 37.27119916, -79.4898653 39.19739532))"
p118,Lockport01,171458.2851,"MultiLineString((-79.94161686 37.27119916, -81.9595753 37.53117232))"
p118,Lockport02,241389.2019,"MultiLineString((-79.94161686 37.27119916, -82.3291793 38.44195232))"
p118,Medina03,229738.8124,"MultiLineString((-79.94161686 37.27119916, -79.4898653 39.19739532))"
p40,Arbuckle2,313043.5059,"MultiLineString((-98.35798629 40.92226829, -102.05042084 40.02507328))"
p40,Arbuckle4,288600.0579,"MultiLineString((-98.35798629 40.92226829, -98.40662538 38.47496004))"
p40,Arbuckle3,272121.2964,"MultiLineString((-98.35798629 40.92226829, -101.49563851 40.01850729))"
p40,Morrison3,290747.7411,"MultiLineString((-98.35798629 40.92226829, -102.02846804 40.98171605))"
p40,Maha01,245970.3181,"MultiLineString((-98.35798629 40.92226829, -101.46179185 40.89826193))"
p57,Frio01,225757.9281,"MultiLineString((-94.74027429 32.50053428, -94.12449857 30.6137784))"
p57,Frio03b,238006.0504,"MultiLineString((-94.74027429 32.50053428, -93.72102241 30.60902029))"
p57,Frio06,276714.4929,"MultiLineString((-94.74027429 32.50053428, -94.92819589 30.11631611))"
p57,Frio05,306378.0199,"MultiLineString((-94.74027429 32.50053428, -93.84625847 29.95038099))"
p57,Frio08,314242.7912,"MultiLineString((-94.74027429 32.50053428, -94.27975329 29.81088015))"
p57,Frio04,275125.8712,"MultiLineString((-94.74027429 32.50053428, -93.80706599 30.24192204))"
p57,Frio07b,294246.9882,"MultiLineString((-94.74027429 32.50053428, -94.51298228 29.96610954))"
p57,Lower_Tuscaloosa09,307995.8802,"MultiLineString((-94.74027429 32.50053428, -91.50769043 31.64370537))"
p57,Lower_Tuscaloosa08,315758.6834,"MultiLineString((-94.74027429 32.50053428, -91.36146436 31.77767448))"
