sc_point_gid,class,capacity,capital_adder_per_mw
52842,2,674.054,0
52843,2,1128.09,0
52844,2,889.727,0
52854,3,336.363,0
52857,3,4.707,0
52858,3,113.328,0
52859,3,10.862,0
52867,3,162.932,0
52868,3,57.569,0
52875,3,91.362,0
52876,2,356.76,0
52877,2,629.881,0
52878,2,118.276,0
52887,2,187.311,0
52888,2,148.449,0
52889,2,152.552,0
52890,2,1282.935,0
52891,2,1127.064,0
52892,2,645.45,0
52893,2,356.217,0
52897,2,10.138,0
52898,2,41.879,0
52901,2,99.086,0
52902,2,75.311,0
52903,2,7.0,0
52906,2,26.31,0
52907,2,44.957,0
52910,2,672.123,0
52911,2,925.813,0
52912,2,291.044,0
52913,2,788.77,0
52914,2,282.415,0
52915,2,695.295,0
52916,2,934.623,0
52917,2,1116.141,0
52918,2,1159.831,0
52919,2,22.328,0
52920,2,882.003,0
52921,2,914.106,0
52922,2,379.691,0
52925,2,89.492,0
52926,1,351.148,0
52927,1,81.164,0
52928,1,70.785,0
52929,1,381.26,0
52940,1,65.052,0
52941,1,1495.349,0
52942,1,430.863,0
52943,2,209.276,0
52944,2,824.554,0
52945,2,1270.624,0
52946,1,709.174,0
52947,1,4.466,0
52952,1,856.718,0
52953,1,989.055,0
52954,1,1278.831,0
52955,1,1658.884,0
52956,2,299.372,0
52958,1,357.786,0
52959,1,2.293,0
52960,1,131.311,0
52961,1,24.621,0
52962,1,306.794,0
52963,1,315.604,0
52964,1,1088.02,0
52965,1,1313.59,0
52966,1,1635.229,0
52967,1,1298.806,0
52968,1,1666.548,0
52969,1,1759.178,0
52970,1,1797.617,0
52971,1,1829.057,0
52972,1,1846.799,0
52973,1,1225.124,0
52974,1,1949.989,0
52975,1,1607.41,0
52976,1,1016.994,0
52977,1,1744.031,0
52978,1,1759.057,0
52979,1,1919.514,0
52980,1,1927.661,0
52981,1,1919.454,0
52982,1,1822.781,0
52983,1,1735.945,0
52984,1,1582.608,0
52985,1,1688.333,0
52986,1,1778.307,0
52987,1,1434.099,0
52988,1,1568.186,0
52989,1,1774.385,0
52990,1,1814.936,0
52991,1,1710.54,0
52992,1,1704.807,0
52993,1,1705.953,0
52994,1,1209.978,0
52995,1,769.399,0
52996,1,1226.392,0
52997,1,1202.254,0
52998,1,1314.495,0
52999,1,1045.236,0
53000,1,1420.944,0
53001,1,1322.28,0
53002,1,1620.927,0
53003,1,1377.013,0
53004,1,0.603,0
53006,1,120.69,0
53007,1,526.872,0
53008,1,923.037,0
53009,1,1085.365,0
53010,1,989.115,0
53011,1,404.613,0
53012,1,1007.279,0
53013,1,754.433,0
53014,1,407.027,0
53015,1,708.33,0
53016,1,687.873,0
53017,1,1505.246,0
53018,1,1018.503,0
53019,1,1250.831,0
53020,1,1383.651,0
53021,1,1449.91,0
53022,1,1478.815,0
53023,1,1293.978,0
53024,1,1037.813,0
53025,1,904.753,0
53026,1,403.949,0
53027,1,681.054,0
53028,1,833.304,0
53029,1,61.25,0
53038,1,77.483,0
53216,2,554.631,0
53217,3,552.76,0
53218,3,105.724,0
53219,2,1384.676,0
53220,2,1802.264,0
53221,2,1924.282,0
53222,2,1025.986,0
53223,2,1203.159,0
53224,2,710.381,0
53234,3,1061.348,0
53247,2,2.534,0
53248,3,1138.469,0
53249,3,379.811,0
53255,2,200.828,0
53256,2,121.776,0
53258,2,106.69,0
53259,2,16.776,0
53267,2,564.588,0
53268,2,192.863,0
53269,1,83.759,0
53270,2,385.303,0
53271,2,612.381,0
53277,1,3.44,0
53278,1,1096.77,0
53279,2,46.828,0
53281,2,565.553,0
53282,2,388.26,0
53283,2,484.691,0
53284,2,40.914,0
53285,2,296.897,0
53290,2,225.932,0
53291,2,159.794,0
53292,2,81.043,0
53293,2,511.786,0
53294,2,241.742,0
53295,2,829.985,0
53296,2,603.571,0
53297,2,845.434,0
53298,2,1176.486,0
53299,2,3.983,0
53300,2,227.742,0
53301,2,791.123,0
53302,2,219.052,0
53303,2,42.121,0
53304,2,251.458,0
53305,1,29.81,0
53306,2,342.579,0
53307,2,7.845,0
53308,1,70.242,0
53320,1,19.431,0
53321,1,885.804,0
53322,1,446.312,0
53323,2,201.311,0
53324,2,537.795,0
53325,2,1314.676,0
53326,1,882.727,0
53332,1,335.639,0
53333,1,1269.055,0
53334,1,882.727,0
53335,1,1540.125,0
53336,1,792.692,0
53337,1,686.364,0
53338,1,888.52,0
53339,1,499.958,0
53340,1,377.398,0
53341,1,616.786,0
53342,1,924.063,0
53343,1,669.045,0
53344,1,1332.719,0
53345,1,1627.867,0
53346,1,1416.358,0
53347,1,1297.116,0
53348,1,1715.126,0
53349,1,1637.643,0
53350,1,1686.764,0
53351,1,1699.979,0
53352,1,1830.023,0
53353,1,1923.075,0
53354,1,1885.118,0
53355,1,1764.79,0
53356,1,1486.841,0
53357,1,1556.962,0
53358,1,1883.126,0
53359,1,1921.988,0
53360,1,1949.747,0
53361,1,1843.721,0
53362,1,1688.634,0
53363,1,1549.298,0
53364,1,1532.28,0
53365,1,1655.867,0
53366,1,1383.289,0
53367,1,1422.573,0
53368,1,1742.522,0
53369,1,1711.928,0
53370,1,1785.669,0
53371,1,1280.4,0
53372,1,1676.384,0
53373,1,1714.221,0
53374,1,1589.306,0
53375,1,1398.435,0
53376,1,1635.289,0
53377,1,1477.487,0
53378,1,1210.098,0
53379,1,1111.615,0
53380,1,1098.098,0
53381,1,1637.341,0
53382,1,1488.772,0
53383,1,1421.668,0
53384,1,593.553,0
53386,1,884.839,0
53387,1,1098.702,0
53388,1,1130.322,0
53389,1,1006.675,0
53390,1,947.718,0
53391,1,475.519,0
53392,1,1042.038,0
53393,1,1236.771,0
53394,1,473.769,0
53395,1,626.079,0
53396,1,1130.624,0
53397,1,1339.478,0
53398,1,1228.745,0
53399,1,1142.995,0
53400,1,1479.961,0
53401,1,1593.229,0
53402,1,1665.703,0
53403,1,1383.711,0
53404,1,838.132,0
53405,1,1219.814,0
53406,1,1146.495,0
53407,1,1344.185,0
53408,1,534.053,0
53409,1,615.278,0
53410,1,136.862,0
53412,1,53.345,0
53413,1,31.078,0
53417,1,218.69,0
53418,1,127.63,0
53596,3,80.259,0
53597,3,840.002,0
53598,3,89.069,0
53599,2,383.794,0
53600,2,977.951,0
53601,2,1851.868,0
53602,2,1696.54,0
53603,2,907.951,0
53604,2,325.139,0
53614,3,1367.478,0
53616,3,2.897,0
53618,3,11.586,0
53628,2,259.846,0
53629,2,1568.729,0
53630,3,68.19,0
53636,2,33.129,0
53647,2,60.948,0
53648,2,3.621,0
53650,2,106.992,0
53651,2,317.596,0
53652,2,65.293,0
53657,2,30.957,0
53658,2,688.959,0
53659,2,4.224,0
53660,2,151.345,0
53661,2,267.328,0
53662,2,82.311,0
53663,2,221.708,0
53664,2,258.277,0
53665,2,168.0,0
53667,2,90.88,0
53668,2,19.19,0
53669,2,55.155,0
53670,1,281.69,0
53671,2,641.95,0
53672,2,1176.728,0
53673,2,1352.211,0
53674,2,893.106,0
53675,2,1231.521,0
53676,2,644.243,0
53677,2,399.967,0
53678,1,28.483,0
53680,2,340.829,0
53681,2,424.467,0
53682,2,795.589,0
53683,2,39.948,0
53684,2,124.733,0
53685,2,33.431,0
53686,2,415.536,0
53687,2,37.595,0
53701,1,513.234,0
53702,1,296.053,0
53703,2,176.871,0
53704,2,1149.15,0
53705,2,1323.969,0
53706,1,159.25,0
53712,1,20.276,0
53713,1,319.708,0
53714,1,420.846,0
53715,1,1185.659,0
53716,1,1197.486,0
53717,1,1161.219,0
53718,1,1214.986,0
53719,1,783.942,0
53720,1,1514.901,0
53721,1,906.623,0
53722,1,757.752,0
53723,1,787.804,0
53724,1,925.451,0
53725,1,978.313,0
53726,1,963.106,0
53727,1,1026.106,0
53728,1,1610.246,0
53729,1,1409.418,0
53730,1,1830.445,0
53731,1,1893.687,0
53732,1,1939.307,0
53733,1,1946.368,0
53734,1,1890.73,0
53735,1,1754.954,0
53736,1,1507.66,0
53737,1,1243.047,0
53738,1,1598.238,0
53739,1,1936.23,0
53740,1,1939.669,0
53741,1,1940.514,0
53742,1,1760.384,0
53743,1,1611.755,0
53744,1,1649.41,0
53745,1,1810.471,0
53746,1,1548.332,0
53747,1,1224.28,0
53748,1,1402.901,0
53749,1,845.313,0
53750,1,1342.314,0
53751,1,393.751,0
53752,1,328.035,0
53753,1,919.779,0
53754,1,1554.487,0
53755,1,1307.435,0
53756,1,1677.531,0
53757,1,1298.142,0
53758,1,1152.65,0
53759,1,1292.288,0
53760,1,1505.246,0
53761,1,1595.341,0
53762,1,1745.359,0
53763,1,1584.66,0
53764,1,1519.789,0
53765,1,461.7,0
53766,1,1119.581,0
53767,1,1127.124,0
53768,1,1301.038,0
53769,1,1149.15,0
53770,1,1064.546,0
53771,1,637.485,0
53772,1,1122.96,0
53773,1,1299.711,0
53774,1,573.157,0
53775,1,895.641,0
53776,1,1028.641,0
53777,1,1199.538,0
53778,1,1512.849,0
53779,1,1571.867,0
53780,1,1184.391,0
53781,1,1435.366,0
53782,1,1599.927,0
53783,1,1726.229,0
53784,1,823.951,0
53785,1,762.399,0
53786,1,1573.074,0
53787,1,1273.34,0
53788,1,884.054,0
53789,1,687.33,0
53790,1,234.44,0
53792,1,164.078,0
53793,1,0.302,0
53795,1,94.923,0
53796,1,164.5,0
53797,1,5.069,0
53979,2,15.207,0
53980,2,242.164,0
53981,2,548.053,0
53982,2,1602.039,0
53983,2,143.5,0
53985,2,20.155,0
53988,3,22.81,0
53992,3,133.121,0
53995,3,68.069,0
53996,3,81.949,0
53997,3,355.251,0
53998,3,564.467,0
54000,3,29.931,0
54009,2,927.986,0
54010,2,249.346,0
54038,1,8.448,0
54039,2,98.483,0
54040,2,502.07,0
54041,2,45.983,0
54042,2,33.069,0
54043,2,18.586,0
54044,2,89.311,0
54045,2,40.31,0
54046,2,288.811,0
54047,2,499.355,0
54048,2,70.483,0
54050,1,19.552,0
54051,2,1068.227,0
54052,2,1291.383,0
54053,2,1397.108,0
54054,2,1367.297,0
54055,2,620.709,0
54056,2,205.776,0
54060,2,262.742,0
54061,1,622.519,0
54062,2,596.812,0
54063,2,267.087,0
54064,2,313.432,0
54065,2,99.388,0
54066,2,18.586,0
54081,1,110.431,0
54082,2,703.14,0
54083,2,584.864,0
54084,2,1447.073,0
54085,1,1213.357,0
54086,1,216.156,0
54094,1,638.812,0
54095,1,858.468,0
54096,1,1203.581,0
54097,1,1398.495,0
54098,1,1112.219,0
54099,1,715.149,0
54100,1,756.666,0
54101,1,620.769,0
54102,1,552.459,0
54103,1,733.373,0
54104,1,853.037,0
54105,1,857.804,0
54106,1,850.02,0
54107,1,838.313,0
54108,1,1586.531,0
54109,1,1869.006,0
54110,1,1852.29,0
54111,1,1750.186,0
54112,1,1769.316,0
54113,1,1519.306,0
54114,1,1468.435,0
54115,1,1731.479,0
54116,1,1919.454,0
54117,1,1827.609,0
54118,1,942.348,0
54119,1,1861.342,0
54120,1,1926.816,0
54121,1,1933.695,0
54122,1,1866.471,0
54123,1,1238.823,0
54124,1,1628.048,0
54125,1,1362.108,0
54126,1,1259.038,0
54127,1,448.484,0
54128,1,650.398,0
54129,1,591.26,0
54130,1,1502.349,0
54131,1,825.52,0
54132,1,112.543,0
54133,1,187.914,0
54134,1,492.295,0
54135,1,97.759,0
54136,1,1106.727,0
54137,1,1462.763,0
54138,1,1095.865,0
54139,1,1170.995,0
54140,1,1215.288,0
54141,1,1662.143,0
54142,1,1695.272,0
54143,1,1801.842,0
54144,1,1607.591,0
54145,1,1269.719,0
54146,1,1357.823,0
54147,1,1208.71,0
54148,1,1427.521,0
54149,1,1128.391,0
54150,1,344.691,0
54151,1,400.872,0
54152,1,1081.382,0
54153,1,666.812,0
54154,1,866.373,0
54155,1,1233.814,0
54156,1,1096.529,0
54157,1,900.468,0
54158,1,1285.047,0
54159,1,1286.495,0
54160,1,1547.186,0
54161,1,1309.788,0
54162,1,1549.237,0
54163,1,1167.917,0
54164,1,190.57,0
54165,1,1407.427,0
54166,1,1673.427,0
54167,1,1278.952,0
54168,1,1055.132,0
54169,1,1344.668,0
54170,1,331.053,0
54171,1,66.319,0
54172,1,64.328,0
54173,1,19.19,0
54174,1,82.19,0
54175,1,75.431,0
54176,1,269.078,0
54178,1,45.802,0
54179,1,57.629,0
54180,1,35.423,0
54352,2,207.466,0
54360,2,302.449,0
54361,2,905.416,0
54362,2,1686.643,0
54363,2,1039.382,0
54364,2,28.483,0
54365,2,926.236,0
54366,2,278.673,0
54367,2,4.345,0
54368,3,108.802,0
54371,3,3.621,0
54372,3,197.207,0
54374,3,130.164,0
54375,3,84.785,0
54376,3,404.553,0
54377,3,903.063,0
54389,2,64.086,0
54390,3,12.19,0
54391,3,3.259,0
54392,3,28.241,0
54393,2,39.345,0
54395,3,199.259,0
54396,2,1.81,0
54418,1,71.086,0
54419,2,1239.124,0
54420,2,761.856,0
54421,2,461.398,0
54422,2,610.209,0
54423,2,670.554,0
54424,2,160.035,0
54425,2,570.743,0
54426,2,779.416,0
54427,2,750.45,0
54428,1,381.199,0
54431,2,348.311,0
54432,2,945.365,0
54433,2,1307.435,0
54434,2,1417.384,0
54435,2,1000.279,0
54436,2,238.725,0
54437,2,23.052,0
54439,2,162.449,0
54440,2,615.881,0
54441,2,1146.434,0
54442,2,885.02,0
54443,2,109.949,0
54444,2,303.656,0
54445,2,0.241,0
54464,2,168.845,0
54465,1,816.589,0
54466,1,133.121,0
54474,1,103.854,0
54475,1,590.778,0
54476,1,1121.452,0
54477,1,1404.892,0
54478,1,954.96,0
54479,1,34.759,0
54480,1,298.708,0
54481,1,289.958,0
54482,1,257.311,0
54483,1,101.621,0
54484,1,579.433,0
54485,1,875.968,0
54486,1,951.943,0
54487,1,935.71,0
54488,1,1079.21,0
54489,1,1860.316,0
54490,1,1912.092,0
54491,1,1136.176,0
54492,1,800.597,0
54493,1,737.657,0
54494,1,1175.762,0
54495,1,1681.815,0
54496,1,1795.204,0
54497,1,1829.962,0
54498,1,1541.634,0
54499,1,1092.908,0
54500,1,1794.661,0
54501,1,1871.359,0
54502,1,1205.15,0
54503,1,1170.572,0
54504,1,1116.322,0
54505,1,354.467,0
54506,1,68.552,0
54507,1,371.605,0
54508,1,856.115,0
54509,1,1408.754,0
54510,1,1428.608,0
54511,1,1345.211,0
54512,1,337.691,0
54513,1,155.449,0
54514,1,280.122,0
54515,1,573.157,0
54516,1,591.019,0
54517,1,850.503,0
54518,1,1366.513,0
54519,1,1456.668,0
54520,1,1377.737,0
54521,1,1590.151,0
54522,1,1695.152,0
54523,1,1656.229,0
54524,1,963.468,0
54525,1,1424.504,0
54526,1,1344.125,0
54527,1,1014.037,0
54528,1,1085.607,0
54529,1,901.977,0
54530,1,430.26,0
54531,1,758.778,0
54532,1,1227.84,0
54533,1,693.545,0
54534,1,549.381,0
54535,1,1203.4,0
54536,1,1281.245,0
54537,1,948.684,0
54538,1,787.804,0
54539,1,1396.504,0
54540,1,729.933,0
54541,1,1375.082,0
54542,1,899.804,0
54543,1,1385.039,0
54544,1,1297.961,0
54545,1,1067.865,0
54546,1,1180.529,0
54547,1,1533.91,0
54548,1,1609.039,0
54549,1,1432.53,0
54550,1,432.191,0
54551,1,235.889,0
54552,1,385.424,0
54553,1,212.475,0
54554,1,275.113,0
54555,1,497.665,0
54556,1,76.698,0
54557,1,84.121,0
54558,1,402.622,0
54559,1,9.535,0
54560,1,38.923,0
54561,1,13.216,0
54732,1,148.087,0
54733,2,159.673,0
54740,2,8.207,0
54741,2,1246.004,0
54742,2,1945.764,0
54743,2,1939.247,0
54744,2,1638.246,0
54745,2,544.795,0
54746,2,202.639,0
54752,3,24.198,0
54753,3,333.466,0
54754,3,33.31,0
54756,3,180.552,0
54762,3,753.407,0
54771,3,235.466,0
54772,3,702.537,0
54773,2,309.57,0
54774,2,233.294,0
54775,2,1251.917,0
54776,2,112.724,0
54778,2,274.57,0
54781,2,0.724,0
54783,2,25.104,0
54790,2,178.38,0
54791,2,103.431,0
54798,1,87.983,0
54799,2,1114.09,0
54800,2,80.017,0
54801,2,469.122,0
54802,2,770.485,0
54803,2,548.415,0
54804,2,605.864,0
54805,2,894.434,0
54806,2,124.673,0
54807,2,4.345,0
54808,2,2.233,0
54811,1,6.155,0
54812,2,308.604,0
54813,2,1119.4,0
54814,2,1454.797,0
54815,2,717.261,0
54816,2,360.742,0
54817,1,22.207,0
54818,1,104.819,0
54819,1,303.294,0
54820,2,695.657,0
54821,2,1244.917,0
54822,2,1176.728,0
54823,2,284.708,0
54824,2,1310.754,0
54825,2,549.14,0
54826,2,32.707,0
54830,2,96.914,0
54831,2,2.293,0
54835,1,92.147,0
54844,1,584.864,0
54845,1,114.656,0
54854,1,25.828,0
54855,1,51.173,0
54856,1,90.759,0
54857,1,468.398,0
54858,1,600.433,0
54859,1,209.457,0
54860,1,336.846,0
54861,1,81.224,0
54862,1,506.717,0
54863,1,56.905,0
54864,1,188.638,0
54865,1,487.527,0
54866,1,635.795,0
54867,1,691.011,0
54868,1,881.701,0
54869,1,1216.616,0
54870,1,1048.072,0
54871,1,677.554,0
54872,1,677.795,0
54873,1,851.227,0
54874,1,1325.78,0
54875,1,1600.953,0
54876,1,1817.35,0
54877,1,1852.833,0
54878,1,1745.6,0
54879,1,1244.797,0
54880,1,729.933,0
54881,1,1748.255,0
54882,1,1011.986,0
54883,1,978.494,0
54884,1,581.002,0
54885,1,1131.228,0
54886,1,1182.762,0
54887,1,822.985,0
54888,1,1316.004,0
54889,1,1577.177,0
54890,1,1346.538,0
54891,1,1245.4,0
54892,1,638.993,0
54893,1,286.216,0
54894,1,199.863,0
54895,1,326.889,0
54896,1,1053.986,0
54897,1,1509.289,0
54898,1,1706.738,0
54899,1,1503.073,0
54900,1,1587.496,0
54901,1,1808.6,0
54902,1,1604.151,0
54903,1,1444.358,0
54904,1,1350.039,0
54905,1,1274.426,0
54906,1,1201.71,0
54907,1,503.157,0
54908,1,928.649,0
54909,1,795.709,0
54910,1,542.381,0
54911,1,760.166,0
54912,1,767.83,0
54913,1,139.095,0
54914,1,448.001,0
54915,1,932.632,0
54916,1,657.278,0
54917,1,709.597,0
54918,1,1219.935,0
54919,1,1615.013,0
54920,1,1626.177,0
54921,1,925.21,0
54922,1,1043.003,0
54923,1,1724.962,0
54924,1,1568.789,0
54925,1,910.063,0
54926,1,724.261,0
54927,1,932.089,0
54928,1,1332.418,0
54929,1,1141.848,0
54930,1,897.27,0
54931,1,231.906,0
54932,1,416.32,0
54933,1,415.898,0
54935,1,137.587,0
54936,1,305.708,0
54937,1,397.553,0
54938,1,487.286,0
54939,1,87.017,0
54940,1,23.293,0
54941,1,90.035,0
54942,1,132.578,0
55032,1,69.095,0
55033,1,56.181,0
55034,1,26.612,0
55036,1,61.371,0
55037,1,57.629,0
55052,1,101.38,0
55053,1,40.129,0
55111,1,31.138,0
55112,2,93.173,0
55118,3,371.605,0
55119,3,142.656,0
55120,2,6.216,0
55121,2,561.933,0
55122,2,1149.753,0
55123,2,1677.35,0
55124,2,1907.626,0
55125,2,528.139,0
55126,3,26.793,0
55128,3,2.414,0
55132,3,1.69,0
55136,3,74.104,0
55137,3,61.371,0
55143,3,149.897,0
55151,3,540.45,0
55152,2,384.518,0
55153,2,43.328,0
55154,2,975.779,0
55155,2,7.603,0
55158,2,841.571,0
55160,2,27.759,0
55161,2,82.793,0
55163,2,94.742,0
55169,2,74.405,0
55170,2,908.554,0
55171,2,660.898,0
55172,2,216.035,0
55173,2,75.552,0
55174,2,41.095,0
55179,2,92.086,0
55180,2,211.449,0
55181,2,444.743,0
55182,2,1200.141,0
55183,2,804.037,0
55184,2,1081.02,0
55185,2,457.174,0
55189,2,7.241,0
55191,1,130.768,0
55192,1,15.931,0
55193,2,707.726,0
55194,2,1205.21,0
55195,2,761.313,0
55196,2,310.053,0
55197,2,391.639,0
55200,2,595.726,0
55201,2,1136.417,0
55202,2,1147.4,0
55203,2,602.364,0
55204,2,1102.02,0
55205,2,1062.676,0
55206,2,1079.21,0
55207,2,124.612,0
55211,2,76.095,0
55214,1,25.405,0
55215,1,46.466,0
55221,1,40.612,0
55222,1,47.431,0
55224,1,248.863,0
55233,1,251.759,0
55234,1,103.793,0
55235,1,56.423,0
55236,1,0.664,0
55237,1,47.069,0
55238,1,56.543,0
55239,1,257.07,0
55240,1,56.302,0
55241,1,324.535,0
55242,1,294.544,0
55243,1,358.208,0
55244,1,61.914,0
55245,1,337.691,0
55246,1,562.777,0
55247,1,858.347,0
55248,1,1229.892,0
55249,1,1321.857,0
55250,1,1563.237,0
55251,1,1080.176,0
55252,1,966.003,0
55253,1,1075.77,0
55254,1,1507.479,0
55255,1,1826.523,0
55256,1,1858.204,0
55257,1,1833.643,0
55258,1,947.839,0
55259,1,1092.848,0
55260,1,1354.021,0
55261,1,782.373,0
55262,1,1161.34,0
55263,1,1139.314,0
55264,1,674.054,0
55265,1,1562.151,0
55266,1,1785.548,0
55267,1,1547.608,0
55268,1,1169.486,0
55269,1,1595.643,0
55270,1,1324.03,0
55271,1,976.322,0
55272,1,470.45,0
55273,1,629.217,0
55274,1,574.846,0
55275,1,647.442,0
55276,1,1300.012,0
55277,1,1693.402,0
55278,1,1662.746,0
55279,1,1388.478,0
55280,1,1481.289,0
55281,1,1646.755,0
55282,1,1586.048,0
55283,1,1320.65,0
55284,1,1456.547,0
55285,1,1511.28,0
55286,1,880.735,0
55287,1,343.604,0
55288,1,410.467,0
55289,1,401.234,0
55290,1,456.51,0
55291,1,680.873,0
55292,1,807.959,0
55293,1,188.82,0
55294,1,577.2,0
55295,1,1220.417,0
55296,1,859.434,0
55297,1,743.149,0
55298,1,1315.823,0
55299,1,1165.564,0
55300,1,1616.039,0
55301,1,1002.512,0
55302,1,1649.35,0
55303,1,1599.867,0
55304,1,1043.908,0
55305,1,73.561,0
55306,1,202.82,0
55307,1,534.536,0
55308,1,724.744,0
55309,1,557.105,0
55310,1,623.907,0
55311,1,691.735,0
55312,1,464.596,0
55313,1,37.173,0
55315,1,302.691,0
55316,1,511.303,0
55317,1,73.561,0
55318,1,241.139,0
55319,1,7.785,0
55320,1,27.698,0
55321,1,22.931,0
55322,1,23.233,0
55417,1,8.026,0
55426,1,65.836,0
55491,1,50.629,0
55492,2,33.552,0
55493,2,170.535,0
55494,2,36.207,0
55498,3,54.069,0
55499,3,461.881,0
55503,2,18.103,0
55504,2,1355.711,0
55505,2,279.156,0
55506,3,53.224,0
55508,3,92.449,0
55509,3,1.931,0
55517,3,570.079,0
55531,2,96.069,0
55532,3,0.121,0
55534,2,226.294,0
55535,3,13.94,0
55538,2,978.917,0
55540,2,362.432,0
55541,2,370.88,0
55542,3,80.561,0
55543,2,20.879,0
55548,2,6.216,0
55549,2,378.544,0
55550,2,1342.737,0
55551,2,1293.073,0
55552,2,918.934,0
55553,2,472.984,0
55554,2,598.019,0
55555,2,1.388,0
55559,2,122.5,0
55560,2,704.347,0
55561,2,662.105,0
55562,2,523.795,0
55563,2,579.312,0
55564,2,617.691,0
55565,2,112.845,0
55566,2,10.017,0
55568,2,155.087,0
55569,2,175.121,0
55570,2,182.001,0
55571,1,52.802,0
55572,1,9.052,0
55573,2,478.415,0
55574,2,1097.434,0
55575,2,259.001,0
55576,1,148.63,0
55577,1,174.94,0
55580,2,380.174,0
55581,2,1239.366,0
55582,2,1029.365,0
55583,2,1014.279,0
55584,2,425.975,0
55585,2,1155.365,0
55586,2,895.641,0
55587,2,968.356,0
55588,2,513.657,0
55589,2,74.345,0
55591,2,148.449,0
55592,1,40.974,0
55593,1,70.362,0
55594,1,121.354,0
55595,1,40.733,0
55597,1,134.569,0
55601,1,131.552,0
55602,1,593.372,0
55611,1,59.44,0
55612,1,159.19,0
55613,1,635.071,0
55614,1,360.38,0
55615,1,386.449,0
55616,1,179.406,0
55617,1,743.45,0
55618,1,866.253,0
55619,1,843.382,0
55620,1,647.019,0
55621,1,641.105,0
55622,1,122.742,0
55623,1,111.518,0
55624,1,304.682,0
55625,1,1172.021,0
55626,1,714.485,0
55627,1,961.175,0
55628,1,1294.642,0
55629,1,1660.936,0
55630,1,1412.315,0
55631,1,1085.969,0
55632,1,1448.522,0
55633,1,1391.073,0
55634,1,1642.712,0
55635,1,1822.057,0
55636,1,1763.824,0
55637,1,1864.781,0
55638,1,1897.85,0
55639,1,1891.092,0
55640,1,1875.764,0
55641,1,1361.142,0
55642,1,823.83,0
55643,1,595.122,0
55644,1,644.485,0
55645,1,1018.262,0
55646,1,1499.453,0
55647,1,1185.538,0
55648,1,836.864,0
55649,1,1005.167,0
55650,1,359.294,0
55651,1,269.259,0
55652,1,152.009,0
55653,1,634.588,0
55654,1,848.209,0
55655,1,1430.72,0
55656,1,1225.486,0
55657,1,1710.54,0
55658,1,1715.91,0
55659,1,1577.841,0
55660,1,1673.005,0
55661,1,1697.807,0
55662,1,1330.306,0
55663,1,941.563,0
55664,1,1081.564,0
55665,1,1332.116,0
55666,1,1443.392,0
55667,1,343.484,0
55668,1,506.838,0
55669,1,1045.538,0
55670,1,707.787,0
55671,1,690.045,0
55672,1,451.562,0
55673,1,389.648,0
55674,1,617.028,0
55675,1,1172.805,0
55676,1,1224.702,0
55677,1,460.131,0
55678,1,1483.763,0
55679,1,1554.487,0
55680,1,1650.255,0
55681,1,1237.012,0
55682,1,1506.634,0
55683,1,1454.254,0
55684,1,612.2,0
55685,1,182.423,0
55686,1,419.76,0
55687,1,1339.056,0
55688,1,1409.358,0
55689,1,919.839,0
55690,1,848.571,0
55691,1,619.985,0
55692,1,1025.262,0
55693,1,489.519,0
55695,1,48.698,0
55696,1,143.44,0
55697,1,121.716,0
55698,1,4.405,0
55806,1,0.784,0
55807,1,72.595,0
55874,2,82.13,0
55875,3,48.155,0
55884,2,44.655,0
55898,3,211.932,0
55899,3,778.209,0
55904,3,277.225,0
55913,3,24.741,0
55914,2,371.061,0
55915,3,134.328,0
55918,2,821.054,0
55919,3,150.5,0
55920,2,551.915,0
55921,2,1635.108,0
55922,2,183.569,0
55928,2,90.276,0
55929,2,449.088,0
55930,2,1197.547,0
55931,2,1538.436,0
55932,2,1448.039,0
55933,2,921.83,0
55934,2,780.804,0
55935,2,59.379,0
55936,1,50.629,0
55939,2,180.794,0
55940,2,219.414,0
55941,2,715.088,0
55942,3,672.123,0
55943,2,439.553,0
55944,2,254.777,0
55945,2,942.589,0
55946,2,453.674,0
55947,2,259.242,0
55948,2,269.742,0
55949,2,36.569,0
55950,2,222.19,0
55951,2,336.423,0
55952,2,583.536,0
55953,2,609.967,0
55954,2,784.847,0
55955,2,178.018,0
55956,1,10.862,0
55957,1,9.172,0
55958,1,17.319,0
55960,1,550.105,0
55961,2,911.572,0
55962,2,1094.658,0
55963,2,1106.848,0
55964,2,812.364,0
55965,2,796.071,0
55966,2,383.01,0
55967,2,600.734,0
55968,2,613.407,0
55969,2,4.224,0
55971,2,184.897,0
55972,2,77.966,0
55981,1,33.431,0
55982,1,1095.503,0
55983,1,151.466,0
55990,1,52.017,0
55991,1,1048.917,0
55992,1,1124.891,0
55993,1,327.13,0
55994,2,162.388,0
55995,2,913.623,0
55996,1,901.434,0
55997,2,326.346,0
55998,1,981.572,0
55999,2,364.846,0
56000,2,58.535,0
56001,1,812.787,0
56002,1,358.148,0
56003,1,782.011,0
56004,1,1149.934,0
56005,1,1548.574,0
56006,1,1729.971,0
56007,1,1399.883,0
56008,1,1932.971,0
56009,1,1868.523,0
56010,1,1660.212,0
56011,1,1041.193,0
56012,1,1328.314,0
56013,1,1156.331,0
56014,1,1146.072,0
56015,1,1582.246,0
56016,1,1736.79,0
56017,1,1878.299,0
56018,1,1918.971,0
56019,1,1609.281,0
56020,1,1316.064,0
56021,1,1285.349,0
