region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km,reinforcement_dist_km
p48161,1,75433,549.622,100438.24,33.081,124.259
p48161,1,75434,74.647,97939.007,28.284,124.259
p48001,1,75435,74.948,101628.718,32.99,124.259
p48001,1,75436,48.517,124907.598,41.263,124.259
p48001,1,75437,29.207,383218.903,119.547,10.206
p48073,1,75442,29.69,249602.905,77.732,10.206
p48401,1,75444,1.69,219516.485,70.104,10.206
p48419,1,75447,113.69,203247.755,63.443,41.854
p48419,1,75448,31.802,209453.539,65.285,41.854
p22031,1,75453,0.241,271377.033,80.601,123.08
p22069,1,75455,117.733,240457.909,75.695,108.373
p22069,1,75456,681.476,222824.276,66.653,108.373
p22069,1,75457,204.328,203577.33,57.009,108.373
p22127,1,75462,126.725,171017.102,51.244,108.373
p22127,1,75463,136.259,176334.382,56.627,108.373
p22059,1,75464,171.983,313055.79,100.973,19.474
p22059,1,75465,340.648,287407.038,96.798,19.474
p22025,1,75466,176.811,291680.611,100.11,19.474
p22025,1,75467,100.052,296529.33,103.486,19.474
p22025,1,75468,243.794,276822.211,97.867,30.294
p22025,1,75469,498.932,313511.948,102.52,30.294
p22107,1,75470,700.183,309824.747,111.417,30.294
p28063,1,75471,418.372,167254.705,39.987,125.575
p28063,1,75472,14.724,404323.948,116.911,3.156
p28063,1,75474,3.017,302959.062,92.634,3.156
p28029,1,75476,21.785,238913.357,77.871,3.156
p28029,1,75477,128.052,228820.699,73.249,3.156
p28065,1,75482,83.819,222198.415,70.565,3.156
p28065,1,75483,317.837,228914.157,75.758,3.156
p28031,1,75484,156.595,258252.59,81.268,3.156
p28031,1,75485,32.767,270392.994,90.152,3.156
p28067,1,75487,29.991,327041.311,109.892,3.156
p28067,1,75488,22.328,401493.181,120.832,3.156
p28153,1,75490,57.931,459321.261,144.249,3.156
p01099,1,75501,42.785,53150.075,6.347,160.665
p01099,1,75502,19.672,68168.005,15.328,150.121
p01099,1,75504,109.345,65741.668,20.235,150.121
p01035,1,75505,2.716,101240.552,31.241,150.121
p01013,1,75507,0.784,181929.675,57.08,145.332
p01013,1,75508,7.362,222346.96,63.548,145.332
p01041,1,75511,4.284,104772.675,34.491,227.463
p01031,1,75512,126.0,109741.667,36.948,227.463
p01067,1,75518,383.553,273081.639,94.746,227.463
p01067,1,75519,498.993,303456.379,105.264,227.463
p01067,1,75520,636.338,355705.998,116.924,227.463
p13099,1,75521,354.587,346152.298,118.55,259.507
p13099,1,75522,168.845,335033.408,110.984,259.507
p13007,1,75525,30.655,287502.047,98.001,259.507
p13007,1,75526,177.354,131159.276,40.962,320.348
p13205,1,75527,222.673,120293.561,38.203,320.348
p13205,1,75528,86.535,23693.393,6.596,367.538
p13071,1,75531,15.69,101349.927,32.236,366.92
p13071,1,75532,34.698,85217.997,27.257,366.92
p48141,2,75735,267.449,268705.46,64.02,9.895
p48229,3,75736,648.709,168299.883,62.001,36.051
p48229,3,75737,1105.038,179011.108,66.878,36.051
p48229,3,75738,1047.348,193719.2,73.073,36.051
p48229,3,75739,658.967,224417.561,81.166,36.051
p48229,3,75740,1242.142,249880.569,91.632,36.051
p48229,3,75741,1315.521,278757.049,103.152,36.051
p48229,3,75742,1606.988,309827.608,114.514,36.051
p48229,3,75743,405.88,339626.833,125.339,36.051
p48229,2,75744,51.535,394097.987,136.934,36.051
p48109,2,75745,1609.281,405498.315,148.901,36.051
p48109,2,75746,383.553,432924.491,160.421,36.051
p48109,2,75747,11.586,422377.939,133.283,51.326
p48109,2,75748,746.226,383064.629,122.238,51.326
p48109,2,75749,1148.124,462773.619,149.771,8.518
p48109,2,75750,1210.642,426883.177,138.357,8.518
p48389,2,75751,1491.608,397960.667,126.889,8.518
p48389,2,75752,1434.28,367264.822,116.424,8.518
p48389,2,75753,1458.539,339557.799,108.331,8.518
p48389,2,75754,1643.436,191540.659,61.124,62.774
p48389,2,75755,1572.108,153144.679,48.439,79.528
p48475,2,75756,1560.281,117622.582,36.845,79.528
p48475,2,75757,1809.626,79360.215,25.101,79.528
p48475,2,75758,1949.627,60866.189,19.345,74.299
p48475,2,75759,1934.661,7174.841,1.912,79.528
p48475,2,75760,989.296,6360.962,1.596,69.378
p48475,2,75761,1754.954,36452.087,9.688,50.053
p48103,2,75762,1838.35,56529.626,17.738,28.194
p48103,2,75763,1857.902,13632.818,3.588,35.102
p48103,2,75764,1745.781,71054.601,26.513,5.255
p48461,2,75765,1836.902,61309.672,24.053,5.255
p48461,2,75766,1895.195,71506.508,28.825,5.255
p48329,2,75767,1808.781,96167.834,35.494,5.255
p48329,2,75768,1645.186,72977.498,23.769,39.322
p48173,2,75769,1650.255,89908.767,28.54,39.322
p48173,1,75770,1780.781,116328.054,37.635,39.322
p48173,1,75771,1539.763,41382.528,11.555,63.382
p48173,1,75772,1732.264,49485.723,17.095,63.382
p48173,1,75773,1431.987,83556.811,28.615,63.382
p48431,1,75774,865.709,120207.883,40.7,63.34
p48431,1,75775,843.261,128256.497,45.502,63.34
p48431,1,75776,997.925,145421.082,51.698,63.34
p48081,1,75777,1218.245,164620.152,60.318,63.34
p48081,1,75778,621.433,269256.771,99.415,14.256
p48081,1,75779,333.889,292845.268,109.089,14.256
p48081,1,75780,411.855,326451.768,121.044,14.256
p48081,1,75781,1470.366,360732.056,132.577,14.256
p48399,1,75782,1508.082,383140.666,143.135,14.256
p48399,1,75783,1531.194,393660.809,154.233,14.256
p48399,1,75784,1372.789,444913.268,165.828,14.256
p48399,1,75785,992.374,478620.061,177.348,14.256
p48083,1,75786,1021.4,513564.191,188.92,14.256
p48083,1,75787,1075.71,542444.175,200.515,14.256
p48083,1,75788,1459.022,482948.13,172.789,74.385
p48083,1,75789,1265.073,519439.654,183.444,74.385
p48049,1,75790,1153.193,547549.017,194.986,74.385
p48049,1,75791,352.656,639133.647,212.326,18.924
p48049,1,75792,939.813,600336.774,204.865,18.924
p48049,1,75793,911.934,577911.622,199.846,18.924
p48093,1,75794,192.44,557873.559,194.706,18.924
p48093,1,75795,302.087,483078.561,171.669,47.2
p48093,1,75796,515.95,450735.189,160.571,47.2
p48193,1,75797,338.053,428075.941,150.632,47.2
p48193,1,75798,290.139,404193.993,139.85,47.2
p48193,1,75799,838.675,376490.673,131.599,47.2
p48035,1,75800,623.122,354131.466,125.193,47.2
p48035,1,75801,224.785,346674.835,119.894,47.2
p48035,1,75802,284.587,341735.402,115.201,47.2
p48035,1,75803,1159.288,303964.377,109.814,47.2
p48035,1,75804,677.493,272792.952,103.935,47.2
p48217,1,75805,852.434,264285.391,100.102,47.2
p48309,1,75806,1250.107,275497.021,98.536,47.2
p48217,1,75807,1082.348,332138.687,115.382,15.892
p48217,1,75808,1431.685,321568.475,112.475,15.892
p48293,1,75809,1627.082,254338.722,92.068,46.849
p48349,1,75810,1325.9,258698.88,94.454,46.849
p48161,1,75811,1399.461,275317.868,98.756,46.849
p48161,1,75812,422.717,271719.339,103.928,46.849
p48161,1,75813,565.553,116896.772,42.966,124.259
p48161,1,75814,121.656,131761.281,41.857,124.259
p48001,1,75815,62.457,135821.621,44.501,124.259
p48001,1,75816,104.578,147934.112,49.809,124.259
p48073,1,75822,69.457,290854.177,89.089,10.206
p48347,1,75823,0.664,260346.53,84.957,10.206
p48347,1,75824,15.388,250297.254,82.317,10.206
p48347,1,75825,114.414,268758.55,83.711,10.206
p22085,1,75833,64.026,272682.765,87.692,123.08
p22069,1,75837,42.724,259140.574,69.003,108.373
p22069,1,75838,189.061,214365.363,63.497,108.373
p22127,1,75839,6.095,190351.438,58.058,108.373
p22127,1,75840,61.733,179378.555,57.313,108.373
p22043,1,75843,62.155,221728.785,67.62,108.373
p22059,1,75844,185.138,344203.198,112.568,19.474
p22059,1,75845,133.362,322791.131,108.691,19.474
p22025,1,75846,73.017,331090.86,111.599,19.474
p22025,1,75848,564.346,322412.418,111.623,30.294
p22029,1,75849,385.846,331077.292,114.233,30.294
p22029,1,75850,448.182,335087.04,119.857,30.294
p28001,1,75851,116.164,468899.337,131.07,3.156
p28063,1,75852,53.767,372881.974,120.288,3.156
p28085,1,75857,123.526,264875.407,84.672,3.156
p28085,1,75858,133.061,234715.468,79.795,3.156
p28085,1,75859,10.56,231260.026,75.769,3.156
p28077,1,75860,108.802,236713.458,74.874,3.156
p28065,1,75862,110.25,254095.309,82.106,3.156
p28065,1,75863,64.328,263371.96,87.278,3.156
p28031,1,75864,74.767,292998.428,92.472,3.156
p28031,1,75865,54.914,44586.935,4.15,105.747
p28031,1,75866,77.543,55408.943,6.847,115.823
p28067,1,75867,50.81,351168.642,119.009,3.156
p28067,1,75868,23.354,419141.123,126.711,3.156
p28067,1,75869,49.604,453827.146,137.515,3.156
p28153,1,75870,237.82,454181.187,149.144,3.156
p28153,1,75871,138.371,512925.902,161.059,3.156
p28153,1,75872,7.966,50538.904,11.918,222.189
p01129,1,75874,6.759,172961.905,53.472,93.452
p01099,1,75882,221.164,8483.187,0.435,149.134
p01099,1,75883,139.457,15526.474,3.56,150.121
p01035,1,75884,56.543,55108.992,16.422,150.121
p01039,1,75889,6.759,209773.896,65.762,145.332
p01039,1,75890,127.871,28206.631,6.63,225.266
p01039,1,75891,84.966,68179.796,21.928,227.463
p01031,1,75892,281.69,70006.282,24.608,227.463
p01031,1,75893,96.492,104762.556,30.865,227.463
p01031,1,75894,142.233,123434.082,41.796,227.463
p01045,1,75895,0.241,181528.8,52.885,227.463
p01045,1,75896,44.052,228647.818,64.923,227.463
p01045,1,75897,273.665,222066.999,77.136,227.463
p01067,1,75898,455.605,264375.289,88.256,227.463
p01067,1,75899,400.811,293309.676,99.776,227.463
p01067,1,75900,338.234,338452.004,111.423,227.463
p13099,1,75901,75.371,371424.85,128.067,259.507
p13099,1,75902,191.113,345381.657,122.148,259.507
p13099,1,75903,96.13,356619.601,117.846,259.507
p13099,1,75904,52.681,333014.843,112.652,259.507
p13007,1,75905,284.949,205395.558,59.595,320.348
p13007,1,75906,454.82,173964.094,52.631,320.348
p13205,1,75907,291.828,161981.311,50.692,320.348
p13205,1,75908,83.759,56170.612,18.787,367.538
p13205,1,75909,49.121,67476.098,21.471,367.538
p13071,1,75911,2.233,305202.761,102.002,278.267
p13071,1,75912,9.595,116326.067,39.299,366.92
p48141,2,76116,205.897,250766.063,74.095,36.051
p48229,2,76117,926.296,219913.059,78.345,36.051
p48229,3,76118,971.675,221779.725,83.38,36.051
p48229,3,76119,234.742,251585.21,90.208,36.051
p48229,3,76120,934.02,272683.171,97.405,36.051
p48229,3,76121,1385.642,294061.047,108.187,36.051
p48229,3,76122,1382.866,321473.339,119.654,36.051
p48229,3,76123,958.158,350558.771,130.805,36.051
p48229,3,76124,3.017,380262.156,142.847,36.051
p48109,2,76125,1268.814,436662.152,153.362,36.051
p48109,2,76126,988.451,446532.772,165.773,36.051
p48109,3,76127,78.931,404413.946,128.564,51.326
p48109,2,76128,424.225,366837.675,116.992,51.326
p48109,2,76129,619.743,332064.302,105.577,51.326
p48109,2,76130,1264.65,295547.015,94.426,51.326
p48389,2,76131,1510.073,379434.877,121.959,8.518
p48389,2,76132,1609.401,345075.163,110.439,8.518
p48389,2,76133,1411.108,313920.51,99.921,8.518
p48389,2,76134,1565.349,288693.159,91.881,8.518
p48389,2,76135,1264.831,142965.042,44.779,62.774
p48475,2,76136,1509.711,116912.535,37.793,62.774
p48475,2,76137,1739.022,106290.357,33.9,74.299
p48475,2,76138,1897.609,68618.479,22.327,74.299
p48475,2,76139,1940.816,45840.549,12.305,74.299
p48475,2,76140,1870.695,80400.668,25.979,50.053
p48475,2,76141,1956.626,34829.012,9.284,62.387
p48103,2,76142,1895.678,61860.644,19.933,35.102
p48103,2,76143,1883.85,52528.528,14.423,35.102
p48103,2,76144,1848.126,96967.57,38.033,5.255
p48461,2,76145,1651.281,95577.885,35.647,5.255
p48461,2,76146,1865.988,107411.99,40.345,5.255
p48461,2,76147,1829.902,121034.467,45.116,5.255
p48461,2,76148,1653.212,138429.124,51.839,5.255
p48383,2,76149,1715.005,152889.366,62.074,7.114
p48383,1,76150,1635.953,140294.632,45.148,39.322
p48383,1,76151,1635.108,70128.132,23.447,63.382
p48383,1,76152,1545.979,79117.748,27.772,63.382
p48431,1,76153,1192.659,94264.471,33.703,63.382
p48431,1,76154,1085.124,125078.724,44.907,63.382
p48431,1,76155,755.399,159654.05,57.321,63.34
p48431,1,76156,564.95,173449.356,62.005,63.34
p48451,1,76157,824.856,191738.431,69.255,63.34
p48451,1,76158,1523.47,210282.301,77.19,63.34
p48451,1,76159,1067.744,316861.754,116.075,14.256
p48451,1,76160,1107.029,345088.643,126.066,14.256
p48451,1,76161,1703.781,373347.243,137.007,14.256
p48399,1,76162,1649.651,404849.067,148.474,14.256
p48399,1,76163,1778.126,430008.099,160.428,14.256
p48399,1,76164,1259.581,456666.695,170.63,14.256
p48399,1,76165,1024.477,482797.638,182.045,14.256
p48083,1,76166,1070.4,516113.887,193.639,14.256
p48083,1,76167,1407.004,553075.401,205.529,14.256
p48083,1,76168,1365.849,586647.343,216.732,14.256
p48083,1,76169,1541.996,628646.394,228.327,14.256
p48049,1,76170,1387.633,619907.614,208.899,18.924
p48049,1,76171,340.889,563559.036,201.28,18.924
p48049,1,76172,956.649,568040.111,194.61,18.924
p48333,1,76173,867.701,541870.836,188.415,18.924
p48333,1,76174,666.873,521533.194,183.765,18.924
p48333,1,76175,1004.684,504734.156,178.572,18.924
p48193,1,76176,1158.865,492649.296,173.22,18.924
p48193,1,76177,737.657,486544.146,169.791,18.924
p48193,1,76178,558.071,432793.949,149.494,47.2
p48193,1,76179,486.863,414170.663,142.328,47.2
p48193,1,76180,594.217,386319.177,136.555,47.2
p48099,1,76181,628.855,375649.075,131.629,47.2
p48035,1,76182,303.294,362450.722,126.791,47.2
p48035,1,76183,371.846,338208.758,120.28,47.2
p48309,1,76184,763.545,305106.68,116.008,47.2
p48309,1,76185,1000.218,323287.297,112.89,47.2
p48309,1,76186,940.417,349475.913,131.6,15.892
p48309,1,76187,841.752,345406.688,126.902,15.892
p48293,1,76188,1199.659,355553.115,124.442,15.892
p48293,1,76189,1507.66,286245.883,103.737,46.849
p48293,1,76190,1053.986,275824.016,106.048,46.849
p48293,1,76191,587.7,308175.563,110.426,46.849
p48161,1,76192,257.371,300044.578,115.343,46.849
p48161,1,76193,528.562,147002.122,54.903,124.259
p48161,1,76194,121.233,161872.883,54.254,124.259
p48073,1,76202,14.121,306505.936,100.801,10.206
p48347,1,76203,68.673,306901.557,98.816,10.206
p48347,1,76204,40.371,296627.625,94.806,10.206
p48347,1,76205,5.371,295560.182,95.679,10.206
p22069,1,76218,552.579,233084.494,75.241,108.373
p22043,1,76219,9.233,223240.472,69.727,108.373
p22043,1,76220,82.673,227542.758,68.833,108.373
p22043,1,76221,9.112,233467.163,69.653,108.373
p22043,1,76223,29.629,274165.527,79.034,108.373
p22059,1,76224,168.906,377045.835,124.312,19.474
p22025,1,76227,219.233,373321.039,118.893,30.294
p22025,1,76228,327.07,395031.077,123.292,30.294
p22029,1,76229,531.76,16785.617,2.359,168.687
p28001,1,76230,190.268,496686.773,148.732,3.156
p28085,1,76237,11.043,16145.092,2.533,108.145
p28085,1,76238,34.94,28639.592,4.727,94.593
p28085,1,76239,27.276,284262.211,87.811,3.156
p28065,1,76242,120.992,40853.854,6.466,91.054
p28065,1,76243,87.44,307548.792,98.429,3.156
p28065,1,76244,180.552,322750.05,103.803,3.156
p28031,1,76245,114.776,346678.142,109.607,3.156
p28031,1,76246,103.673,68979.458,7.791,115.823
p28067,1,76247,28.905,23048.721,2.84,133.451
p28067,1,76248,314.88,78636.815,10.202,133.451
p28067,1,76249,207.104,106291.175,31.904,148.991
p28067,1,76250,97.88,138693.444,42.137,148.991
p28153,1,76251,85.388,181819.948,52.826,148.991
p28153,1,76252,64.811,574197.551,178.159,3.156
p01129,1,76254,84.121,237843.545,79.152,38.765
p01129,1,76255,70.302,122208.219,36.39,93.452
p01129,1,76256,32.405,86189.235,27.98,93.452
p01129,1,76257,1.871,71503.137,23.194,93.452
p01099,1,76261,2.957,237212.702,70.087,52.126
p01099,1,76262,599.648,258924.966,77.947,52.126
p01099,1,76263,525.545,48096.105,13.709,150.121
p01035,1,76264,290.501,72191.153,24.179,145.332
p01035,1,76265,92.63,76322.545,23.542,145.332
p01035,1,76266,165.466,91571.203,28.803,145.332
p01035,1,76267,1.328,121799.04,38.161,145.332
p01039,1,76269,70.061,201020.697,60.923,145.332
p01039,1,76270,53.767,57175.703,17.65,227.463
p01039,1,76271,188.397,38081.674,9.662,227.463
p01031,1,76272,368.648,51995.985,13.519,227.463
p01031,1,76273,513.777,72956.958,24.481,227.463
p01031,1,76274,294.906,115549.207,36.821,227.463
p01031,1,76275,215.613,148268.481,48.192,227.463
p01045,1,76276,350.665,193641.213,60.308,227.463
p01069,1,76277,449.57,209225.512,72.648,227.463
p01069,1,76278,2.716,253480.706,85.287,227.463
p01069,1,76279,268.958,289232.893,98.229,227.463
p01069,1,76280,122.983,43209.621,12.294,352.985
p13099,1,76281,122.078,417758.026,140.878,259.507
p13201,1,76282,222.432,379744.903,133.954,259.507
p13201,1,76283,10.862,402491.515,129.717,259.507
p13201,1,76284,263.527,380694.119,124.321,259.507
p13201,1,76285,693.907,225132.485,69.165,320.348
p13205,1,76286,714.062,209299.241,65.866,320.348
p13205,1,76287,274.63,191392.726,62.585,320.348
p13205,1,76288,87.621,94894.764,31.052,367.538
p13205,1,76289,21.966,96605.276,34.193,367.538
p13071,1,76290,25.526,8921.433,0.562,416.61
p13071,1,76291,7.121,143822.732,48.008,363.786
p13075,1,76293,12.129,60932.835,20.52,403.536
p13173,1,76296,40.552,112299.675,36.228,403.536
p13049,1,76305,25.405,167123.778,53.99,454.087
p13049,1,76306,3.681,408481.263,141.264,348.357
p48229,2,76497,573.76,276311.16,89.812,36.051
p48229,2,76498,1196.642,257272.929,94.975,36.051
p48229,2,76499,567.846,274276.635,100.041,36.051
p48229,3,76500,490.786,306555.071,110.507,36.051
p48229,3,76501,1670.108,319712.427,114.857,36.051
p48229,3,76502,736.209,340735.071,125.639,36.051
p48229,3,76503,466.105,366319.579,136.368,36.051
p48229,3,76504,34.035,390990.501,147.466,36.051
p48109,2,76505,826.606,433468.509,158.828,36.051
p48109,2,76506,1529.263,422813.071,135.462,51.326
p48109,2,76507,397.674,385895.003,123.867,51.326
p48109,2,76508,518.967,349948.949,112.536,51.326
p48109,2,76509,604.898,310194.734,100.753,51.326
p48109,2,76510,1531.315,278852.192,89.233,51.326
p48389,2,76511,1515.987,247155.141,77.976,51.326
p48389,2,76512,1770.281,325447.368,105.668,8.518
p48389,2,76513,1496.315,293447.815,94.148,8.518
p48389,2,76514,1334.59,262638.11,83.049,8.518
p48389,2,76515,623.485,241897.653,75.431,8.518
p48389,2,76516,1608.798,88794.17,28.435,62.774
p48389,2,76517,1754.591,66883.376,21.449,62.774
p48475,2,76518,1814.574,57739.776,18.243,62.774
p48475,2,76519,1851.747,178919.518,56.102,8.518
p48475,2,76520,1928.264,80079.646,25.576,62.387
p48475,2,76521,1944.195,56461.061,18.273,62.387
p48103,2,76522,1949.506,148659.65,59.097,5.255
p48103,2,76523,1927.057,78693.593,25.943,35.102
p48103,2,76524,1378.039,127469.993,49.553,5.255
p48461,2,76525,1770.161,121033.441,47.242,5.255
p48461,2,76526,1807.574,138842.924,51.865,5.255
p48461,2,76527,1760.143,152123.38,56.636,5.255
p48461,2,76528,1810.592,162284.996,61.408,5.255
p48383,1,76529,1578.867,168454.423,68.289,5.255
p48383,1,76530,1718.747,193082.393,78.366,7.114
p48383,1,76531,1370.797,102085.459,35.34,63.382
p48383,1,76532,1128.512,110162.382,39.292,63.382
p48235,1,76533,896.847,121489.483,44.116,63.382
p48235,1,76534,773.985,142831.684,50.364,63.382
p48235,1,76535,735.244,169666.279,61.462,63.382
p48235,1,76536,564.95,202066.589,73.42,63.34
p48235,1,76537,744.959,220518.861,78.508,63.34
p48451,1,76538,1122.236,234892.497,86.601,63.34
p48451,1,76539,911.632,256845.458,93.481,63.34
p48451,1,76540,1349.857,289816.605,105.045,63.34
p48451,1,76541,1706.677,395847.631,142.833,14.256
p48451,1,76542,1589.246,416246.52,153.351,14.256
p48095,1,76543,1571.203,443702.072,164.818,14.256
p48095,1,76544,1329.219,473743.466,177.036,14.256
p48095,1,76545,670.493,494161.621,187.344,14.256
p48083,1,76546,932.753,520165.095,198.442,14.256
p48083,1,76547,1503.194,559206.255,209.857,14.256
p48083,1,76548,1556.479,593402.716,221.377,14.256
p48083,1,76549,1486.78,635901.984,233.129,14.256
p48049,1,76550,1218.004,596035.737,198.486,18.924
p48049,1,76551,931.667,559534.101,192.185,18.924
p48049,1,76552,639.717,539071.588,184.567,18.924
p48333,1,76553,592.045,515501.825,177.106,18.924
p48333,1,76554,1013.313,496747.884,171.745,18.924
p48333,1,76555,602.062,475282.885,166.999,18.924
p48193,1,76556,273.906,457969.118,161.753,18.924
p48193,1,76557,666.993,450340.19,157.898,18.924
p48193,1,76558,1020.675,444833.459,153.384,18.924
p48193,1,76559,708.752,448529.471,150.924,18.924
p48099,1,76560,787.744,255710.502,85.251,107.284
p48099,1,76561,1129.598,239572.425,86.904,107.284
p48309,1,76562,1078.245,227672.19,81.763,107.284
p48309,1,76563,948.322,221112.099,77.812,107.284
p48309,1,76564,940.477,351484.887,128.041,47.2
p48309,1,76565,71.811,331283.575,124.015,47.2
p48309,1,76566,191.656,340422.532,124.279,46.849
p48309,1,76567,725.588,371735.224,138.571,15.892
p48293,1,76568,1084.4,387287.314,136.633,15.892
p48293,1,76569,1432.409,317555.83,115.854,46.849
p48293,1,76570,719.675,308310.634,117.867,46.849
p48293,1,76571,971.313,335408.866,122.169,46.849
p48161,1,76572,899.563,338891.671,126.621,46.849
p48161,1,76573,739.83,192216.771,66.423,124.259
p48161,1,76574,83.578,194254.632,67.594,124.259
p48161,1,76575,9.052,198289.572,68.831,124.259
p48289,1,76576,587.941,213045.004,72.818,124.259
p48001,1,76577,87.259,440383.561,147.991,10.206
p48001,1,76578,19.612,445212.042,137.771,10.206
p48001,1,76579,143.078,399223.158,128.865,10.206
p48347,1,76583,64.267,359070.053,109.936,10.206
p48347,1,76584,1.388,345282.794,107.444,10.206
p22069,1,76598,148.509,280938.323,86.072,108.373
p22069,1,76599,196.182,270371.825,81.831,108.373
p22043,1,76600,54.552,274255.814,80.427,108.373
p22043,1,76601,26.733,277812.962,81.405,108.373
p22059,1,76604,100.474,449751.236,136.13,19.474
p22059,1,76605,1.328,416510.032,133.073,19.474
p22025,1,76606,394.777,421722.233,135.757,19.474
p22025,1,76607,799.571,393475.014,130.861,30.294
p22029,1,76608,264.371,408389.181,133.032,30.294
p22029,1,76609,58.414,400286.202,141.185,30.294
p28001,1,76610,109.104,547789.446,146.783,19.278
p28085,1,76617,210.906,26369.151,6.373,120.681
p28085,1,76618,19.069,313528.208,102.984,3.156
p28085,1,76619,470.269,23319.271,3.852,111.809
p28077,1,76620,409.441,319171.242,99.033,3.156
p28077,1,76621,9.897,328813.08,101.568,3.156
p28077,1,76622,51.655,321356.685,105.348,3.156
p28065,1,76623,63.483,327808.848,110.045,3.156
p28065,1,76624,402.743,349528.133,115.366,3.156
p28065,1,76625,149.294,393884.17,120.78,3.156
p28073,1,76626,61.009,412735.717,125.846,3.156
p28035,1,76627,69.94,36374.196,9.51,148.991
p28035,1,76628,297.863,52107.487,14.114,148.991
p28111,1,76629,227.32,77537.962,24.887,148.991
p28111,1,76630,254.656,114229.29,36.898,148.991
p28041,1,76631,218.147,158370.186,49.089,148.991
p28041,1,76632,49.0,227698.692,61.504,148.991
p28041,1,76634,35.845,624833.452,207.078,3.156
p01129,1,76635,48.759,209246.76,61.368,38.765
p01129,1,76636,184.897,59991.78,18.991,93.452
p01129,1,76637,85.267,42335.825,11.13,93.452
p01099,1,76640,29.509,198383.447,52.974,52.126
p01099,1,76641,400.389,212283.853,60.39,52.126
p01099,1,76642,376.553,243700.711,72.147,52.126
p01035,1,76643,82.19,270697.835,79.849,52.126
p01035,1,76644,330.268,51596.243,12.615,145.332
p01035,1,76645,238.846,45850.452,11.457,145.332
p01035,1,76646,331.354,66045.703,20.657,145.332
p01053,1,76647,35.785,103624.589,32.317,145.332
p01039,1,76649,77.785,183472.789,56.554,145.332
p01039,1,76650,174.699,59794.478,15.448,227.463
p01039,1,76651,308.665,15666.406,4.038,227.463
p01031,1,76652,433.7,37648.287,10.5,227.463
p01031,1,76653,358.992,70640.684,22.766,227.463
p01061,1,76654,504.665,102492.635,34.733,227.463
p01061,1,76655,233.173,141627.405,46.999,227.463
p01061,1,76656,409.743,176056.945,59.339,227.463
p01061,1,76657,557.89,213255.845,71.157,227.463
p01069,1,76658,325.139,241311.479,83.326,227.463
p01069,1,76659,87.5,289416.328,95.219,227.463
p01069,1,76660,292.191,313820.09,107.41,227.463
p01069,1,76661,55.698,363509.538,119.548,227.463
p13099,1,76662,508.467,415198.113,146.132,259.507
p13201,1,76663,547.691,405570.477,141.855,259.507
p13201,1,76664,735.726,410683.943,136.065,259.507
p13087,1,76665,963.348,248773.027,80.855,320.348
p13087,1,76666,811.399,237157.606,77.013,320.348
p13131,1,76667,26.009,232656.563,74.627,320.348
p13275,1,76670,20.276,149732.447,51.9,363.786
p13275,1,76671,18.405,178399.278,57.05,363.786
p13027,1,76673,76.397,99959.244,32.009,403.536
p13185,1,76676,19.069,27442.288,6.584,448.633
p13049,1,76685,28.362,71967.078,8.862,518.799
p12089,1,76686,112.0,399295.537,135.481,308.304
p48229,2,76877,5.672,2372847.168,64.349,55.891
p48229,2,76878,468.157,280782.134,106.315,36.051
p48229,2,76879,198.535,299465.483,111.372,36.051
p48229,3,76880,649.554,325723.627,118.495,36.051
p48229,3,76881,1693.341,345022.86,126.957,36.051
p48229,3,76882,914.106,364961.187,131.518,36.051
p48229,2,76883,654.683,388511.699,143.09,36.051
p48109,3,76884,0.845,418529.194,153.261,36.051
p48109,2,76885,767.468,452116.596,164.074,36.051
p48109,2,76886,1661.419,420827.46,130.805,51.326
p48109,2,76887,77.0,383672.808,119.692,51.326
p48109,2,76888,399.484,334087.395,107.799,51.326
p48109,2,76889,894.434,296231.721,96.056,51.326
p48109,2,76890,1373.452,259319.599,84.461,51.326
p48389,2,76891,1581.522,228655.443,72.888,51.326
p48389,2,76892,1505.97,193033.998,61.632,51.326
p48389,2,76893,1532.763,275682.626,89.323,8.518
p48389,2,76894,1211.366,240552.082,77.856,8.518
p48389,2,76895,1638.488,210915.383,66.652,8.518
p48389,2,76896,1739.022,187019.23,58.928,8.518
p48389,2,76897,1909.557,167159.027,54.051,8.518
p48389,2,76898,1906.902,24703.431,6.723,62.774
p48371,2,76899,1853.557,141761.118,44.582,8.518
p48371,2,76900,1893.023,153015.378,48.592,0.847
p48103,2,76901,1905.092,165390.404,52.969,0.847
p48103,2,76902,1908.109,182567.615,57.741,0.847
p48103,2,76903,1859.471,114862.107,37.463,35.102
p48103,2,76904,1655.746,78841.163,29.809,56.9
p48461,2,76905,1515.263,160741.929,58.837,5.255
p48461,2,76906,1456.97,167707.059,63.385,5.255
p48461,2,76907,1382.263,167868.788,68.156,5.255
p48461,1,76908,1889.885,192007.292,72.928,5.255
p48383,1,76909,1569.212,209351.598,77.7,5.255
p48383,1,76910,1148.003,218532.965,84.686,5.255
p48383,1,76911,980.968,236648.523,94.711,7.114
p48383,1,76912,1115.598,141358.782,50.865,63.382
p48235,1,76913,1115.236,153883.558,55.636,63.382
p48235,1,76914,896.847,166524.219,60.619,63.382
p48235,1,76915,898.597,190403.93,67.605,63.382
p48235,1,76916,1094.538,215945.759,77.965,63.382
p48235,1,76917,1091.822,245830.864,89.817,63.34
