sc_point_gid|old,sc_point_gid
53840,129698
53841,129699
53842,129700
53843,129701
53844,129702
53845,129703
53846,129704
53847,129705
53848,129706
53849,129708
53850,129709
53851,129710
53852,129711
53853,129712
53854,129713
53855,129714
53856,129715
53857,129716
53858,129717
53859,129718
53860,129719
53861,129720
53862,129721
53863,129722
53864,129723
53865,129724
53866,129725
53867,129726
53868,129727
53869,129728
53870,129729
53871,129731
53872,129732
53873,129733
53874,129734
53875,129735
53876,129736
53877,129737
53878,129738
53879,129739
53880,129740
53881,129741
53882,129742
53883,129743
53884,129744
53885,129745
53886,129062
53887,129063
53888,129064
53889,129065
53890,129066
53891,129067
53892,129068
53893,129070
53894,129071
53895,129072
53896,129073
53897,129074
53898,129075
53899,129076
53900,129077
53901,129078
53902,129079
53903,129080
53904,129081
53905,129082
53906,129083
53907,129084
53908,129085
53909,129086
53910,129087
53911,129088
53912,129089
53913,129090
53914,129091
53915,129092
53916,129094
53917,129095
53918,129095
53971,129438
53972,128755
53973,128756
53974,128757
53975,128758
53976,128759
53977,128760
53978,128761
53979,128762
53980,128763
53981,128764
53982,128765
53983,128766
53984,128767
53985,128768
53986,128769
53987,129454
53988,129455
53989,129456
53990,129457
53991,129458
53992,129459
53993,129460
53994,129461
53995,129462
53996,129464
53997,129465
53998,129466
53999,129467
54000,129468
54004,129472
54005,129473
54006,129474
54007,129475
54008,129476
54009,129477
54010,129478
54011,129479
54012,129480
54013,129481
54014,129482
54015,129483
54016,129484
54017,129485
54018,129486
54019,129488
54020,129489
54021,129490
54022,129491
54024,129493
54025,129494
54026,129495
54027,129496
54028,129497
54029,129498
54030,129499
54033,129502
54034,129503
54035,129504
54036,129505
54037,129506
54038,129507
54039,129508
54040,129509
54041,129511
54042,129512
54043,129513
54044,129514
54045,129515
54046,129516
54047,129517
54048,130202
54049,130203
54050,130204
54051,130205
54052,130206
54053,130207
54054,130208
54055,130209
54056,130210
54057,130211
54058,130212
54059,130213
54060,130214
54061,130215
54062,130216
54063,130217
54064,130219
54065,130220
54066,130221
54067,130222
54068,130223
54069,130224
54070,130225
54071,130226
54072,130227
54073,130228
54074,130229
54075,130230
54076,130231
54077,130232
54078,130233
54079,130234
54080,130235
54081,130236
54082,130237
54083,130238
54084,130239
54085,130241
54086,130242
54087,130243
54088,130244
54089,130245
54090,130246
54091,130247
54092,130248
54093,130249
54094,130250
54095,130251
54096,130252
54097,130253
54098,130254
54099,130255
54100,130256
54101,130257
54102,130258
54103,130259
54104,130260
54105,130261
54106,130263
54107,130264
54108,130265
54109,130266
54110,130267
54111,130268
54112,130269
54113,130270
54114,130271
54115,130272
54116,130273
54117,130274
54118,130275
54119,130276
54120,130277
54121,130278
54122,130279
54123,130280
54124,130281
54125,130282
54126,130284
54127,130285
54128,130286
54129,130287
54130,130288
54131,130289
54132,130290
54133,130291
54134,130292
54135,130293
54136,130294
54137,130295
54138,130296
54139,130297
54140,130298
54141,130299
54142,130300
54143,130301
54144,130302
54145,130303
54146,130304
54147,130306
54148,130307
54149,130308
54150,130309
54151,130310
54152,130311
54153,130312
54154,130313
54155,130314
54156,130315
54157,130316
54158,130317
54159,130318
54160,130319
54161,130320
54162,130321
54163,130322
54164,130323
54165,130324
54166,130325
54167,130327
54168,130328
54169,130329
54170,130330
54171,130331
54172,130332
54173,130333
54174,130334
54175,130335
54176,130336
54177,130337
54178,130338
54179,130339
54180,130340
54181,130341
54182,130342
54183,130343
54184,130344
54185,130345
54186,130346
54187,130347
54188,130349
54189,130350
54190,130351
54191,130352
54192,130353
54193,130354
54194,130355
54195,130356
54196,130357
54197,130358
54198,130359
54199,130360
54200,130361
54201,130362
54202,130363
54203,130364
54204,130365
54205,130366
54206,130367
54207,130368
54208,130369
54209,130371
54210,130372
54211,130373
54212,130374
54213,130375
54214,130376
54215,130377
54216,130378
54217,130379
54218,130380
54219,130381
54220,130382
54221,130383
54222,130384
54223,130385
54224,130386
54225,130387
54226,130388
54227,130389
54228,130390
54229,130391
54230,130393
54231,130394
54232,130395
54233,130396
54234,130397
54235,130398
54236,130399
54237,130400
54238,130401
54239,130402
54240,130403
54241,130404
54242,130405
54243,130406
54244,130407
54245,130408
54246,130409
54247,130410
54248,130411
54249,130412
54250,130413
54251,130415
54252,130416
54253,130417
54254,130418
54255,130419
54256,130420
54257,130421
54258,130422
54259,130423
54260,130424
54261,130425
54262,130426
54263,129743
54264,129744
54265,129745
54266,129746
54267,129747
54268,129748
54269,129749
54270,129750
54271,129751
54272,129752
54273,129753
54274,129755
54275,129756
54276,129757
54277,129758
54278,129759
54279,129760
54280,129761
54281,129762
54282,129763
54283,129764
54284,129765
54285,129766
54286,129767
54287,129768
54288,129769
54289,129770
54290,129771
54291,129772
54292,129773
54293,129774
54294,129775
54295,129776
54296,129778
54299,129781
54300,129782
54301,129783
54302,129784
54303,129785
54351,129438
54352,129439
54353,129440
54354,129441
54355,129442
54356,129443
54357,129444
54359,129446
54360,129447
54361,129448
54362,129449
54363,129450
54364,129451
54365,129452
54366,129453
54367,129454
54368,130139
54369,130140
54370,130141
54371,130142
54372,130143
54373,130144
54374,130145
54375,130146
54376,130148
54377,130149
54378,130150
54379,130151
54380,130152
54381,130153
54382,130154
54383,130155
54384,130156
54385,130157
54386,130158
54387,130159
54388,130160
54389,130161
54390,130162
54391,130163
54392,130164
54393,130165
54394,130166
54395,130167
54396,130168
54397,130169
54398,130170
54400,130173
54401,130174
54403,130176
54404,130177
54406,130179
54408,130181
54409,130182
54410,130183
54411,130184
54412,130185
54413,130186
54415,130188
54416,130189
54417,130190
54418,130191
54419,130192
54420,130193
54421,130195
54422,130196
54423,130197
54424,130198
54425,130199
54426,130200
54427,130201
54428,130202
54429,130203
54430,130888
54431,130889
54432,130890
54433,130891
54434,130892
54435,130893
54436,130894
54437,130895
54438,130896
54439,130897
54440,130898
54441,130899
54442,130900
54443,130901
54444,130903
54445,130904
54446,130905
54447,130906
54448,130907
54449,130908
54450,130909
54451,130910
54452,130911
54453,130912
54454,130913
54455,130914
54456,130915
54457,130916
54458,130917
54459,130918
54460,130919
54461,130920
54462,130921
54463,130922
54464,130923
54465,130925
54466,130926
54467,130927
54468,130928
54469,130929
54470,130930
54471,130931
54472,130932
54473,130933
54474,130934
54475,130935
54476,130936
54477,130937
54478,130938
54479,130939
54480,130940
54481,130941
54482,130942
54483,130943
54484,130944
54485,130945
54486,130947
54487,130948
54488,130949
54489,130950
54490,130951
54491,130952
54492,130953
54493,130954
54494,130955
54495,130956
54496,130957
54497,130958
54498,130959
54499,130960
54500,130961
54501,130962
54502,130963
54503,130964
54504,130965
54505,130966
54506,130968
54507,130969
54508,130970
54509,130971
54510,130972
54511,130973
54512,130974
54513,130975
54514,130976
54515,130977
54516,130978
54517,130979
54518,130980
54519,130981
54520,130982
54521,130983
54522,130984
54523,130985
54524,130986
54525,130987
54526,130988
54527,130990
54528,130991
54529,130992
54530,130993
54531,130994
54532,130995
54533,130996
54534,130997
54535,130998
54536,130999
54537,131000
54538,131001
54539,131002
54540,131003
54541,131004
54542,131005
54543,131006
54544,131007
54545,131008
54546,131009
54547,131011
54548,131012
54549,131013
54550,131014
54551,131015
54552,131016
54553,131017
54554,131018
54555,131019
54556,131020
54557,131021
54558,131022
54559,131023
54560,131024
54561,131025
54562,131026
54563,131027
54564,131028
54565,131029
54566,131030
54567,131031
54568,131033
54569,131034
54570,131035
54571,131036
54572,131037
54573,131038
54574,131039
54575,131040
54576,131041
54577,131042
54578,131043
54579,131044
54580,131045
54581,131046
54582,131047
54583,131048
54584,131049
54585,131050
54586,131051
54587,131052
54588,131053
54589,131055
54590,131056
54591,131057
54592,131058
54593,131059
54594,131060
54595,131061
54596,131062
54597,131063
54598,131064
54599,131065
54600,131066
54601,131067
54602,131068
54603,131069
54604,131070
54605,131071
54606,131072
54607,131073
54608,131074
54609,131075
54610,131077
54611,131078
54612,131079
54613,131080
54614,131081
54615,131082
54616,131083
54617,131084
54618,131085
54619,131086
54620,131087
54621,131088
54622,131089
54623,131090
54624,131091
54625,131092
54626,131093
54627,131094
54628,131095
54629,131096
54630,131097
54631,131099
54632,131100
54633,131101
54634,131102
54635,131103
54636,131104
54637,131105
54638,131106
54639,131107
54640,131108
54641,130425
54642,130426
54643,130427
54644,130428
54645,130429
54646,130430
54647,130431
54648,130432
54649,130433
54650,130434
54651,130435
54652,130436
54653,130437
54654,130439
54655,130440
54656,130441
54657,130442
54658,130443
54659,130444
54660,130445
54661,130446
54662,130447
54663,130448
54664,130449
54665,130450
54666,130451
54667,130452
54668,130453
54669,130454
54670,130455
54671,130456
54672,130457
54673,130458
54674,130459
54675,130460
54676,130462
54677,130463
54678,130464
54679,130465
54680,130466
54681,130467
54682,130468
54683,130469
54731,130122
54732,130123
54733,130124
54734,130125
54735,130126
54736,130127
54737,130128
54738,130129
54739,130130
54740,130131
54741,130132
54742,130133
54743,130134
54744,130135
54745,130136
54746,130137
54747,130138
54748,130139
54749,130140
54750,130825
54751,130826
54752,130827
54753,130828
54754,130829
54755,130831
54756,130832
54757,130833
54758,130834
54759,130835
54760,130836
54761,130837
54762,130838
54763,130839
54764,130840
54765,130841
54766,130842
54768,130844
54769,130845
54770,130846
54771,130847
54772,130848
54773,130849
54774,130850
54775,130851
54776,130852
54777,130853
54778,130855
54779,130856
54780,130857
54781,130858
54782,130859
54783,130860
54784,130861
54787,130864
54788,130865
54789,130866
54790,130867
54791,130868
54792,130869
54793,130870
54798,130875
54799,130876
54800,130878
54801,130879
54802,130880
54803,130881
54804,130882
54805,130883
54806,130884
54807,130885
54808,130886
54809,130887
54810,130888
54811,130889
54812,131574
54813,131575
54814,131576
54815,131577
54816,131578
54817,131579
54818,131580
54819,131581
54820,131582
54821,131583
54822,131584
54823,131586
54824,131587
54825,131588
54826,131589
54827,131590
54828,131591
54829,131592
54830,131593
54831,131594
54832,131595
54833,131596
54834,131597
54835,131598
54836,131599
54837,131600
54838,131601
54839,131602
54840,131603
54841,131604
54842,131605
54843,131606
54844,131608
54845,131609
54846,131610
54847,131611
54848,131612
54849,131613
54850,131614
54851,131615
54852,131616
54853,131617
54854,131618
54855,131619
54856,131620
54857,131621
54858,131622
54859,131623
54860,131624
54861,131625
54862,131626
54863,131627
54864,131628
54865,131630
54866,131631
54867,131632
54868,131633
54869,131634
54870,131635
54871,131636
54872,131637
54873,131638
54874,131639
54875,131640
54876,131641
54877,131642
54878,131643
54879,131644
54880,131645
54881,131646
54882,131647
54883,131648
54884,131649
54885,131650
54886,131652
54887,131653
54888,131654
54889,131655
54890,131656
54891,131657
54892,131658
54893,131659
54894,131660
54895,131661
54896,131662
54897,131663
54898,131664
54899,131665
54900,131666
54901,131667
54902,131668
54903,131669
54904,131670
54905,131671
54906,131672
54907,131674
54908,131675
54909,131676
54910,131677
54911,131678
54912,131679
54913,131680
54914,131681
54915,131682
54916,131683
54917,131684
54918,131685
54919,131686
54920,131687
54921,131688
54922,131689
54923,131690
54924,131691
54925,131692
54926,131693
54927,131694
54928,131696
54929,131697
54930,131698
54931,131699
54932,131700
54933,131701
54934,131702
54935,131703
54936,131704
54937,131705
54938,131706
54939,131707
54940,131708
54941,131709
54942,131710
54943,131711
54944,131712
54945,131713
54946,131714
54947,131715
54948,131717
54949,131718
54950,131719
54951,131720
54952,131721
54953,131722
54954,131723
54955,131724
54956,131725
54957,131726
54958,131727
54959,131728
54960,131729
54961,131730
54962,131731
54963,131732
54964,131733
54965,131734
54966,131735
54967,131736
54968,131737
54969,131739
54970,131740
54971,131741
54972,131742
54973,131743
54974,131744
54975,131745
54976,131746
54977,131747
54978,131748
54979,131749
54980,131750
54981,131751
54982,131752
54983,131753
54984,131754
54985,131755
54986,131756
54987,131757
54988,131758
54989,131759
54990,131761
54991,131762
54992,131763
54993,131764
54994,131765
54995,131766
54996,131767
54997,131768
54998,131769
54999,131770
55000,131771
55001,131772
55002,131773
55003,131774
55004,131775
55005,131776
55006,131777
55007,131778
55008,131779
55009,131780
55010,131781
55011,131783
55012,131784
55013,131785
55014,131786
55015,131787
55016,131788
55017,131789
55018,131790
55019,131107
55020,131108
55021,131109
55022,131110
55023,131111
55024,131112
55025,131113
55026,131114
55027,131115
55028,131116
55029,131117
55030,131118
55031,131119
55032,131120
55033,131121
55034,131123
55035,131124
55036,131125
55037,131126
55038,131127
55039,131128
55040,131129
55041,131130
55042,131131
55043,131132
55044,131133
55045,131134
55046,131135
55047,131136
55048,131137
55049,131138
55050,131139
55051,131140
55052,131141
55053,131142
55054,131143
55055,131144
55056,131145
55057,131147
55058,131148
55059,131149
55060,131150
55061,131151
55064,131154
55111,130806
55112,130807
55113,130808
55114,130809
55115,130810
55116,130811
55117,130812
55118,130813
55119,130814
55120,130815
55121,130816
55122,130817
55123,130818
55124,130819
55125,130820
55126,130821
55127,130822
55128,130823
55129,130824
55130,130825
55131,131510
55132,131511
55134,130830
55135,130831
55136,131516
55137,131517
55138,131518
55139,131519
55140,131520
55141,131521
55142,131522
55143,131523
55144,131524
55145,131525
55146,131526
55147,131527
55149,131529
55150,131530
55151,131531
55152,131532
55153,131533
55154,131534
55155,131535
55156,131536
55157,131537
55158,131539
55159,131540
55160,131541
55161,131542
55162,131543
55163,131544
55164,131545
55167,131548
55168,131549
55169,131550
55170,131551
55171,131552
55172,131553
55173,131554
55174,131555
55176,131557
55178,131559
55179,131560
55180,131562
55181,131563
55182,131564
55183,131565
55184,131566
55185,131567
55186,131568
55187,131569
55188,131570
55189,131571
55190,131572
55191,131573
55192,131574
