region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_cap_cost_per_mw,reinforcement_cost_per_mw,dist_km,reinforcement_dist_km
p33,8,43454,486.699,184165.066,138767.701,45397.365,25.572,16.835
p33,8,43455,483.381,203758.046,94372.659,109385.388,19.255,57.976
p33,8,43824,322.195,464849.118,124848.062,340001.056,15.933,98.061
p33,8,43825,352.033,331554.532,115823.901,215730.631,20.27,64.127
p33,8,43826,414.56,310955.282,95224.651,215730.631,8.005,64.127
p33,8,43834,479.22,131210.215,21824.827,109385.388,2.796,57.976
p33,8,43835,473.286,190669.112,89414.43,101254.682,17.453,52.067
p33,8,44203,89.006,881071.474,541070.419,340001.056,39.107,98.061
p33,8,44204,451.976,407536.848,67535.792,340001.056,5.478,98.061
p33,8,44205,312.867,366966.927,151236.295,215730.631,22.178,64.127
p33,8,44582,440.835,677885.576,337884.52,340001.056,37.43,98.061
p33,8,44583,311.942,506705.634,166704.578,340001.056,24.748,98.061
p33,8,44584,416.11,519587.11,179586.054,340001.056,14.728,98.061
p33,8,44961,167.486,743836.005,231885.12,511950.885,30.973,196.716
p33,8,44962,464.52,688896.717,348895.661,340001.056,44.216,98.061
p33,8,44963,459.138,598159.462,258158.406,340001.056,32.697,98.061
p33,8,44964,475.413,557410.627,319667.537,237743.09,41.019,69.807
p33,8,45339,194.763,957569.229,445618.344,511950.885,51.309,196.716
p33,8,45340,232.383,750927.552,238976.667,511950.885,25.986,196.716
p33,8,45341,293.471,657322.855,145371.97,511950.885,16.048,196.716
p33,8,45342,461.264,630385.397,118434.512,511950.885,13.66,196.716
p33,8,45343,462.493,669083.597,329082.541,340001.056,43.396,98.061
p33,8,45344,470.021,623599.202,385856.112,237743.09,50.017,69.807
p33,8,45717,1.443,15324214.841,14529953.635,794261.206,18.136,291.401
p33,8,45718,276.78,881311.262,349740.324,531570.938,48.477,204.528
p33,8,45719,8.415,4419222.365,3624961.159,794261.206,26.682,291.401
p33,8,45720,30.659,1382560.425,850989.487,531570.938,24.429,204.528
p33,8,45721,285.093,597838.924,85888.039,511950.885,8.222,196.716
p33,8,45722,484.38,556776.755,44825.87,511950.885,5.022,196.716
p33,8,45723,462.475,649876.638,137925.753,511950.885,17.117,196.716
p33,8,46097,2.206,13468974.673,12386960.914,1082013.76,25.723,344.822
p33,8,46098,175.254,1013803.711,219542.505,794261.206,24.598,291.401
p33,8,46099,55.891,1493545.896,699284.69,794261.206,33.171,291.401
p33,8,46100,211.087,709820.965,178250.027,531570.938,18.983,204.528
p33,8,46101,488.191,588714.569,57143.631,531570.938,6.121,204.528
p33,8,46102,368.321,596850.183,84899.298,511950.885,14.346,196.716
p33,8,46103,406.253,619295.165,297928.265,321366.9,66.287,108.293
p33,9,39264,142.755,1277907.258,867134.102,410773.156,120.424,170.144
p33,9,39272,331.04,475829.906,65056.75,410773.156,12.236,170.144
p33,9,39273,373.558,463549.305,76550.202,386999.103,22.687,154.662
p33,9,39274,411.855,487021.127,54486.735,432534.392,4.305,178.566
p33,9,39275,443.614,526132.226,139133.122,386999.103,24.793,154.662
p33,9,39276,458.56,556890.072,169890.968,386999.103,33.94,154.662
p33,9,39277,443.453,590114.577,153911.094,436203.483,29.893,199.176
p33,9,39278,429.833,550554.433,114350.95,436203.483,21.536,199.176
p33,9,39639,332.886,1033318.47,817587.839,215730.631,181.381,64.127
p33,9,39640,215.23,1572209.092,1356478.461,215730.631,191.714,64.127
p33,9,39644,95.952,1551784.56,815889.726,735894.833,81.315,164.497
p33,9,39652,344.867,449387.607,38614.45,410773.156,5.665,170.144
p33,9,39653,387.856,421158.601,375761.237,45397.365,130.95,16.835
p33,9,39654,430.437,447026.311,60027.208,386999.103,8.334,154.662
p33,9,39655,462.112,476198.252,89199.149,386999.103,16.7,154.662
p33,9,39657,453.313,560453.752,124250.269,436203.483,24.827,199.176
p33,9,39658,432.585,527982.233,91778.749,436203.483,13.232,199.176
p33,9,39659,386.47,468094.513,31891.029,436203.483,5.705,199.176
p33,9,39660,275.08,523428.354,87224.871,436203.483,14.132,199.176
p33,9,39661,137.365,607384.271,171180.788,436203.483,26.1,199.176
p33,9,39662,14.169,1873975.76,1140499.811,733475.949,21.481,295.872
p33,9,39663,46.148,948937.348,215461.398,733475.949,10.014,295.872
p33,9,39664,210.79,789750.696,353547.212,436203.483,63.493,199.176
p33,9,39665,202.318,726139.48,40271.593,685867.887,3.343,274.827
p33,9,39666,111.295,726285.471,26019.182,700266.289,1.155,286.181
p33,9,39667,11.109,1737543.441,1037277.152,700266.289,10.515,286.181
p33,9,39668,10.225,2506082.284,1767245.728,738836.556,20.387,278.009
p33,9,39669,20.695,1721794.194,982957.638,738836.556,23.817,278.009
p33,9,40020,117.324,1686485.188,336584.461,1349900.728,26.93,344.616
p33,9,40024,64.352,1663508.042,137329.15,1526178.892,9.439,319.349
p33,9,40025,183.476,1132424.99,916694.359,215730.631,141.984,64.127
p33,9,40031,329.232,466405.834,115933.838,350471.996,26.673,119.245
p33,9,40032,353.783,421479.943,376082.579,45397.365,120.175,16.835
p33,9,40033,407.628,423616.599,53954.747,369661.852,10.436,144.758
p33,9,40034,448.452,411675.62,42013.768,369661.852,6.165,144.758
p33,9,40037,460.077,561787.823,125584.34,436203.483,25.2,199.176
p33,9,40038,383.316,434059.551,388662.187,45397.365,139.668,16.835
p33,9,40039,122.334,505861.308,69657.825,436203.483,6.561,199.176
p33,9,40040,11.711,1602112.546,1165909.062,436203.483,14.58,199.176
p33,9,40041,43.34,882122.881,445919.397,436203.483,26.249,199.176
p33,9,40042,20.978,1664353.897,930877.948,733475.949,26.517,295.872
p33,9,40043,7.429,2795130.199,2061654.25,733475.949,20.269,295.872
p33,9,40044,33.419,1080400.317,363294.227,717106.091,10.722,287.305
p33,9,40045,36.079,1015124.378,298018.287,717106.091,9.529,287.305
p33,9,40046,40.074,1015202.97,336918.392,678284.578,12.528,271.476
p33,9,40047,89.637,881913.15,203628.571,678284.578,20.884,271.476
p33,9,40048,162.591,821777.78,215593.892,606183.888,35.96,245.568
p33,9,40049,155.321,894252.289,288068.401,606183.888,46.109,245.568
p33,9,40404,104.765,1435318.491,699423.658,735894.833,57.603,164.497
p33,9,40405,210.436,1250971.793,1035241.162,215730.631,132.893,64.127
p33,9,40406,53.991,2140327.523,614148.631,1526178.892,37.926,319.349
p33,9,40407,131.204,1100941.495,690982.255,409959.24,59.454,138.557
p33,9,40408,126.575,1073741.385,714577.347,359164.038,54.888,122.588
p33,9,40409,256.64,666821.816,364244.349,302577.466,48.561,97.405
p33,9,40410,312.431,506072.39,426462.863,79609.527,99.412,29.077
p33,9,40411,341.787,417532.714,337923.187,79609.527,94.473,29.077
p33,9,40412,371.107,372585.58,327188.215,45397.365,108.432,16.835
p33,9,40413,437.124,424652.794,78093.444,346559.35,10.38,130.295
p33,9,40418,262.519,548820.325,112616.841,436203.483,22.405,199.176
p33,9,40419,2.317,6399874.478,5963670.995,436203.483,18.454,199.176
p33,9,40420,4.618,4157732.269,3721528.786,436203.483,23.358,199.176
p33,9,40421,11.502,2454699.227,2018495.744,436203.483,31.557,199.176
p33,9,40422,7.731,4100334.345,3366858.395,733475.949,36.771,295.872
p33,9,40423,14.843,2061789.382,1477818.146,583971.236,26.963,230.593
p33,9,40424,43.404,956372.453,372401.218,583971.236,18.922,230.593
p33,9,40425,79.358,791132.383,207161.147,583971.236,16.089,230.593
p33,9,40426,132.657,740979.602,134795.715,606183.888,14.066,245.568
p33,9,40427,331.28,717298.059,111114.171,606183.888,18.666,245.568
p33,9,40428,294.455,767759.133,236877.177,530881.956,62.952,238.789
p33,9,40429,83.238,887097.385,148260.829,738836.556,11.804,278.009
p33,9,40430,54.006,1100770.009,361933.453,738836.556,23.324,278.009
p33,9,40779,322.404,943623.806,727893.175,215730.631,152.529,64.127
p33,9,40780,291.181,947738.584,732007.953,215730.631,140.061,64.127
p33,9,40784,247.939,1001900.33,786169.699,215730.631,115.44,64.127
p33,9,40785,323.59,850444.16,634713.529,215730.631,115.067,64.127
p33,9,40786,74.153,1629815.998,893921.164,735894.833,49.149,164.497
p33,9,40787,44.975,1088868.342,526888.958,561979.385,17.57,147.157
p33,9,40788,43.75,810566.224,248586.839,561979.385,7.021,147.157
p33,9,40789,239.1,655701.338,353123.872,302577.466,45.095,97.405
p33,9,40790,339.545,417892.627,338283.1,79609.527,88.039,29.077
p33,9,40791,308.953,413937.036,334327.509,79609.527,82.229,29.077
p33,9,40792,389.291,326122.222,270892.37,55229.852,86.461,20.77
p33,9,40793,469.594,405124.41,96961.176,308163.233,18.939,103.501
p33,9,40799,10.032,2591482.963,2155279.48,436203.483,30.943,199.176
p33,9,40800,18.477,1748545.25,1312341.767,436203.483,34.702,199.176
p33,9,40801,17.868,2030368.258,1594164.774,436203.483,40.072,199.176
p33,9,40802,6.116,5017580.815,4433609.58,583971.236,34.084,230.593
p33,9,40803,11.508,2221629.018,1637657.782,583971.236,22.244,230.593
p33,9,40804,47.66,824183.46,240212.225,583971.236,10.671,230.593
p33,9,40805,203.06,617155.497,33184.261,583971.236,4.675,230.593
p33,9,40806,261.441,631730.894,25547.006,606183.888,2.322,245.568
p33,9,40807,112.499,752899.364,146715.476,606183.888,13.526,245.568
p33,9,40808,69.612,906621.699,300437.811,606183.888,25.046,245.568
p33,9,40809,12.213,2076943.533,1338106.977,738836.556,19.317,278.009
p33,9,40810,11.266,2080951.483,1330514.619,750436.864,17.799,308.289
p33,9,40811,2.329,7438010.926,6687574.063,750436.864,15.413,308.289
p33,9,41158,329.726,945949.21,730218.579,215730.631,155.485,64.127
p33,9,41159,325.219,932244.862,716514.231,215730.631,144.158,64.127
p33,9,41160,155.635,1194237.636,684350.375,509887.261,96.988,121.483
p33,9,41161,226.139,1012892.366,797161.735,215730.631,120.879,64.127
p33,9,41164,341.252,749943.163,534212.531,215730.631,103.811,64.127
p33,9,41165,356.201,710048.511,494317.88,215730.631,101.802,64.127
p33,9,41166,31.259,2351275.471,1615380.637,735894.833,36.968,164.497
p33,9,41168,20.559,1258043.757,778153.346,479890.411,10.333,133.085
p33,9,41169,253.913,539335.979,396830.09,142505.889,62.358,50.997
p33,9,41170,331.683,378247.19,298637.664,79609.527,76.366,29.077
p33,9,41171,373.444,309459.133,229849.606,79609.527,70.56,29.077
p33,9,41172,393.265,286917.94,231688.088,55229.852,74.643,20.77
p33,9,41179,180.718,565581.213,313572.631,252008.583,71.525,84.13
p33,9,41180,15.692,1984833.664,1605991.456,378842.208,36.058,143.61
p33,9,41181,14.187,2216028.721,1786654.308,429374.413,37.509,168.921
p33,9,41182,23.629,1476982.741,1047608.329,429374.413,35.57,168.921
p33,9,41183,22.678,1463024.39,879053.155,583971.236,23.981,230.593
p33,9,41184,67.481,777637.835,193666.6,583971.236,12.461,230.593
p33,9,41185,336.709,607796.635,178422.223,429374.413,52.391,168.921
p33,9,41186,64.231,776956.199,170772.311,606183.888,10.316,245.568
p33,9,41187,8.889,2239255.169,1633071.282,606183.888,16.806,245.568
p33,9,41188,6.737,4082595.537,3476411.649,606183.888,28.326,245.568
p33,9,41189,6.878,3325368.664,2574931.801,750436.864,21.278,308.289
p33,9,41190,5.877,2493788.758,1743351.894,750436.864,9.758,308.289
p33,9,41536,325.227,1072257.943,856527.311,215730.631,168.425,64.127
p33,9,41537,298.563,1050488.89,834758.259,215730.631,155.02,64.127
p33,9,41538,289.419,972887.811,757157.18,215730.631,143.369,64.127
p33,9,41539,309.766,923803.772,708073.14,215730.631,135.032,64.127
p33,9,41540,86.39,1449363.657,979944.092,469419.565,88.072,112.898
p33,9,41541,187.723,878881.521,663150.89,215730.631,112.188,64.127
p33,9,41544,355.499,661192.134,445461.503,215730.631,92.424,64.127
p33,9,41545,336.683,674113.415,458382.784,215730.631,88.865,64.127
p33,9,41546,85.412,945136.313,209241.48,735894.833,10.978,164.497
p33,9,41548,114.07,664277.919,164229.95,500047.969,5.59,138.091
p33,9,41549,295.172,410517.896,268012.007,142505.889,48.7,50.997
p33,9,41550,368.471,297455.011,217845.484,79609.527,58.422,29.077
p33,9,41551,370.058,270514.454,190904.927,79609.527,58.071,29.077
p33,9,41552,451.102,340706.435,38128.969,302577.466,4.839,97.405
p33,9,41557,461.153,451298.673,126588.9,324709.773,14.313,120.173
p33,9,41558,430.138,514934.436,190224.664,324709.773,24.621,120.173
p33,9,41559,385.01,355305.7,309908.335,45397.365,107.48,16.835
p33,9,41560,101.063,571965.465,193123.257,378842.208,27.385,143.61
p33,9,41561,34.964,949395.021,520020.608,429374.413,26.042,168.921
p33,9,41562,59.554,719390.674,290016.261,429374.413,23.827,168.921
p33,9,41563,112.104,641905.663,212531.25,429374.413,28.375,168.921
p33,9,41564,206.363,636250.385,206875.973,429374.413,36.099,168.921
p33,9,41565,85.934,789580.919,205609.683,583971.236,20.558,230.593
p33,9,41566,8.01,2911065.615,2304881.728,606183.888,21.836,245.568
p33,9,41567,3.973,6158001.114,5551817.226,606183.888,26.534,245.568
p33,9,41568,6.406,4287931.378,3757049.422,530881.956,28.392,238.789
p33,9,41569,3.51,6355964.514,5605527.65,750436.864,23.813,308.289
p33,9,41570,24.989,1265034.806,514597.943,750436.864,12.452,308.289
p33,9,41915,322.984,1175591.124,959860.493,215730.631,184.104,64.127
p33,9,41916,154.874,1547781.747,1037894.485,509887.261,120.554,121.483
p33,9,41917,133.578,1555817.928,1045930.667,509887.261,112.578,121.483
p33,9,41918,256.174,1030444.033,814713.402,215730.631,136.346,64.127
p33,9,41919,224.841,1074864.977,564977.716,509887.261,83.635,121.483
p33,9,41920,302.594,813065.055,597334.424,215730.631,114.142,64.127
p33,9,41921,312.942,727867.343,512136.712,215730.631,102.811,64.127
p33,9,41922,52.668,1144823.11,152868.133,991954.977,6.822,230.858
p33,9,41923,202.386,704220.096,488489.464,215730.631,87.723,64.127
p33,9,41924,372.201,600917.731,385187.099,215730.631,80.536,64.127
p33,9,41925,378.53,554128.19,505152.714,48975.476,111.851,19.491
p33,9,41926,173.335,837997.241,622266.61,215730.631,84.174,64.127
p33,9,41928,114.055,677785.094,523910.888,153874.206,40.724,55.861
p33,9,41929,304.115,359763.66,217257.771,142505.889,37.464,50.997
p33,9,41930,379.232,246640.387,167030.86,79609.527,46.7,29.077
p33,9,41931,411.719,330305.621,139999.087,190306.534,23.037,64.415
p33,9,41937,450.56,417474.484,92764.711,324709.773,9.811,120.173
p33,9,41938,395.035,305893.478,260496.113,45397.365,91.03,16.835
p33,9,41939,400.858,444926.38,335540.993,109385.388,87.269,57.976
p33,9,41940,195.533,500376.879,94676.31,405700.569,20.221,158.554
p33,9,41941,91.625,551771.338,145112.647,406658.691,15.155,159.042
p33,9,41942,114.31,549866.41,120491.997,429374.413,12.232,168.921
p33,9,41943,231.58,539045.209,109670.796,429374.413,19.069,168.921
p33,9,41944,289.638,558788.506,129414.093,429374.413,30.505,168.921
p33,9,41945,63.527,936569.754,507195.341,429374.413,42.056,168.921
p33,9,41946,6.688,3738621.764,3207739.808,530881.956,25.073,238.789
p33,9,41947,6.05,3168899.831,2638017.875,530881.956,18.14,238.789
p33,9,41948,6.892,2712086.038,2181204.081,530881.956,16.872,238.789
p33,9,41949,3.562,5918220.631,5387338.675,530881.956,22.013,238.789
p33,9,42294,296.012,1329584.943,504696.345,824888.597,77.339,286.833
p33,9,42295,127.638,1887456.916,1062568.319,824888.597,87.795,286.833
p33,9,42296,27.292,4330713.247,3020537.041,1310176.206,63.614,318.328
p33,9,42297,68.534,1970846.666,1501427.101,469419.565,111.325,112.898
p33,9,42298,299.289,913509.718,697779.086,215730.631,135.921,64.127
p33,9,42299,133.078,1140271.533,630384.272,509887.261,73.059,121.483
p33,9,42300,271.187,844271.355,628540.724,215730.631,108.157,64.127
p33,9,42301,327.962,667378.733,451648.102,215730.631,95.444,64.127
p33,9,42302,155.965,789252.226,279364.965,509887.261,43.241,121.483
p33,9,42303,44.732,1132694.306,663274.741,469419.565,34.845,112.898
p33,9,42304,312.095,602278.849,386548.217,215730.631,73.439,64.127
p33,9,42305,289.038,595248.018,379517.387,215730.631,62.588,64.127
p33,9,42306,246.478,668451.063,452720.432,215730.631,60.153,64.127
p33,9,42307,2.045,26959687.683,26805813.477,153874.206,44.26,55.861
p33,9,42308,216.059,474893.904,321019.698,153874.206,29.104,55.861
p33,9,42309,371.428,259085.723,179476.196,79609.527,43.071,29.077
p33,9,42310,383.17,205258.03,125648.503,79609.527,35.242,29.077
p33,9,42311,417.253,235709.945,34008.005,201701.94,2.384,66.46
p33,9,42317,429.29,390496.521,138487.938,252008.583,26.947,84.13
p33,9,42318,230.643,431661.272,179652.689,252008.583,35.568,84.13
p33,9,42319,151.651,499852.285,247843.702,252008.583,46.982,84.13
p33,9,42320,94.378,528131.826,121473.135,406658.691,13.275,159.042
p33,9,42321,122.465,451294.843,44636.152,406658.691,3.336,159.042
p33,9,42322,170.669,459784.741,30410.328,429374.413,3.141,168.921
p33,9,42323,212.654,543000.702,113626.29,429374.413,14.959,168.921
p33,9,42324,120.271,636759.986,207385.573,429374.413,26.554,168.921
p33,9,42325,97.533,737457.13,308082.717,429374.413,38.074,168.921
p33,9,42326,6.899,3096280.834,2565398.877,530881.956,20.301,238.789
p33,9,42327,4.941,2574701.536,2043819.58,530881.956,8.781,238.789
p33,9,42328,9.805,1270731.31,739849.354,530881.956,5.721,238.789
p33,9,42674,243.491,1338881.415,513992.818,824888.597,63.955,286.833
p33,9,42675,1.296,48265531.768,47378370.398,887161.371,55.402,299.175
p33,9,42677,137.48,1319744.213,809856.952,509887.261,93.095,121.483
p33,9,42678,260.026,985766.793,645765.738,340001.056,107.277,98.061
p33,9,42679,274.008,887477.028,547475.972,340001.056,95.806,98.061
p33,9,42680,356.058,684972.956,469242.324,215730.631,99.487,64.127
p33,9,42681,358.202,628851.973,413121.342,215730.631,89.118,64.127
p33,9,42682,205.126,751742.434,241855.173,509887.261,31.752,121.483
p33,9,42683,194.316,621130.468,405399.837,215730.631,63.447,64.127
p33,9,42684,283.959,590872.875,375142.243,215730.631,62.394,64.127
p33,9,42685,416.926,672224.495,456493.864,215730.631,53.704,64.127
p33,9,42686,386.589,432821.785,383846.309,48975.476,82.915,19.491
p33,9,42687,66.948,869137.91,715263.704,153874.206,38.658,55.861
p33,9,42688,239.03,398649.839,244775.633,153874.206,25.998,55.861
p33,9,42689,371.945,236841.169,157231.642,79609.527,34.393,29.077
p33,9,42690,359.133,182153.067,28278.861,153874.206,3.163,55.861
p33,9,42691,403.341,174820.622,95211.095,79609.527,19.208,29.077
p33,9,42696,462.66,317774.954,65766.372,252008.583,10.656,84.13
p33,9,42697,253.352,347957.68,238572.292,109385.388,53.051,57.976
p33,9,42698,46.26,574735.36,260907.822,313827.538,13.979,112.748
p33,9,42699,126.768,497175.661,183348.123,313827.538,17.471,112.748
p33,9,42700,154.01,513536.85,106878.159,406658.691,15.437,159.042
p33,9,42701,284.086,463962.959,58262.39,405700.569,8.802,158.554
p33,9,42702,148.544,509168.54,103467.971,405700.569,14.102,158.554
p33,9,42703,149.074,545783.001,116408.589,429374.413,19.485,168.921
p33,9,42704,28.685,1233477.318,804102.905,429374.413,30.953,168.921
p33,9,42705,9.888,3290857.488,2695433.897,595423.591,32.114,241.046
p33,9,42706,14.245,1830091.908,1234668.317,595423.591,20.594,241.046
p33,9,42707,6.321,2218245.13,1622821.539,595423.591,9.232,241.046
p33,9,42708,20.718,1057638.526,526756.57,530881.956,9.672,238.789
p33,9,43053,333.999,1164090.942,422109.482,741981.459,86.767,268.01
p33,9,43054,289.895,1165584.148,340695.551,824888.597,52.445,286.833
p33,9,43055,205.859,1249026.708,424138.111,824888.597,47.263,286.833
p33,9,43056,267.991,1145703.909,805702.853,340001.056,133.129,98.061
p33,9,43057,306.417,961876.051,621874.995,340001.056,120.565,98.061
p33,9,43058,234.345,1066869.753,556982.492,509887.261,82.089,121.483
p33,9,43059,141.073,1069400.813,559513.552,509887.261,67.016,121.483
p33,9,43060,276.157,807470.088,467469.033,340001.056,82.624,98.061
p33,9,43061,361.375,638094.014,422363.382,215730.631,87.991,64.127
p33,9,43062,350.285,572486.983,356756.352,215730.631,70.505,64.127
p33,9,43063,350.884,519546.352,303815.72,215730.631,58.035,64.127
p33,9,43064,409.453,504922.143,289191.512,215730.631,46.408,64.127
p33,9,43065,281.101,494537.057,278806.426,215730.631,39.92,64.127
p33,9,43066,332.222,431829.052,216098.421,215730.631,33.1,64.127
p33,9,43067,198.711,433161.634,307906.433,125255.2,38.004,42.564
p33,9,43068,331.134,293535.981,207300.928,86235.054,30.177,31.86
p33,9,43069,332.441,219947.191,133712.137,86235.054,20.846,31.86
p33,9,43070,331.976,150668.026,25412.825,125255.2,2.794,42.564
p33,9,43071,362.234,125678.797,46069.27,79609.527,7.092,29.077
p33,9,43072,429.61,177972.671,132575.306,45397.365,19.699,16.835
p33,9,43076,449.475,286162.343,34153.761,252008.583,4.914,84.13
p33,9,43077,31.679,640000.614,387992.031,252008.583,16.508,84.13
p33,9,43078,20.267,421021.654,107194.116,313827.538,1.065,112.748
p33,9,43079,40.478,570144.94,256317.402,313827.538,11.825,112.748
p33,9,43080,53.037,644692.919,330865.38,313827.538,24.165,112.748
p33,9,43081,218.61,526896.624,121196.055,405700.569,20.62,158.554
p33,9,43082,64.36,661680.928,255980.359,405700.569,24.199,158.554
p33,9,43083,25.95,1216227.625,786853.212,429374.413,29.846,168.921
p33,9,43084,7.626,3841414.83,3089653.524,751761.306,28.528,285.759
p33,9,43085,10.673,2375055.335,1623294.029,751761.306,20.54,285.759
p33,9,43086,186.953,675396.224,144514.268,530881.956,27.284,238.789
p33,9,43087,49.15,789060.088,193636.497,595423.591,8.478,241.046
p33,9,43088,28.21,897013.347,301589.756,595423.591,7.27,241.046
p33,9,43433,334.44,1063017.894,321036.435,741981.459,73.032,268.01
p33,9,43434,333.457,1053401.511,311420.052,741981.459,63.041,268.01
p33,9,43435,361.953,979656.467,763925.835,215730.631,168.216,64.127
p33,9,43436,313.466,1015001.329,273019.87,741981.459,48.082,268.01
p33,9,43437,351.612,885719.346,669988.715,215730.631,144.221,64.127
p33,9,43438,233.728,1083397.475,573510.214,509887.261,75.52,121.483
p33,9,43439,261.18,946427.254,606426.198,340001.056,92.608,98.061
p33,9,43440,228.49,923017.362,413130.101,509887.261,50.212,121.483
p33,9,43441,247.427,817014.215,477013.159,340001.056,67.151,98.061
p33,9,43442,12.089,3450176.781,2940289.52,509887.261,31.425,121.483
p33,9,43443,229.205,587149.194,247148.138,340001.056,33.545,98.061
p33,9,43444,383.615,473663.633,257933.001,215730.631,50.704,64.127
p33,9,43447,250.625,375453.973,159723.341,215730.631,16.845,64.127
p33,9,43448,290.606,265898.214,216922.738,48975.476,31.255,19.491
p33,9,43451,306.43,105788.661,50558.809,55229.852,5.773,20.77
p33,9,43452,367.236,86768.308,21785.317,64982.99,2.309,19.519
p33,9,43453,336.575,120845.29,84125.989,36719.301,17.569,12.204
p33,9,43456,311.167,226964.225,117578.837,109385.388,30.512,57.976
p33,9,43457,3.442,3920616.016,3606788.477,313827.538,16.694,112.748
p33,9,43458,34.003,594604.214,280776.676,313827.538,10.828,112.748
p33,9,43459,12.686,1415393.467,1101565.929,313827.538,16.071,112.748
p33,9,43460,12.895,1843922.196,1530094.658,313827.538,27.538,112.748
p33,9,43461,40.396,833809.392,441351.5,392457.892,25.893,224.245
p33,9,43462,29.897,1063184.748,670726.857,392457.892,29.823,224.245
p33,9,43463,2.939,8890197.535,8497739.644,392457.892,35.491,224.245
p33,9,43464,0.998,20546652.916,19794891.61,751761.306,23.756,285.759
p33,9,43465,3.588,4271868.972,3520107.666,751761.306,12.236,285.759
p33,9,43466,94.183,796630.809,171145.949,625484.861,18.877,254.319
p33,9,43467,145.58,729577.198,104092.337,625484.861,7.357,254.319
p33,9,43812,336.403,1065850.444,323868.985,741981.459,78.261,268.01
p33,9,43813,348.168,1024473.49,282492.03,741981.459,65.908,268.01
p33,9,43814,359.276,964746.994,222765.534,741981.459,52.41,268.01
p33,9,43815,257.49,989997.398,165108.801,824888.597,21.495,286.833
p33,9,43816,307.636,960940.228,218958.768,741981.459,38.153,268.01
p33,9,43817,348.672,889426.467,549425.411,340001.056,111.712,98.061
p33,9,43818,385.503,778835.67,563105.038,215730.631,125.186,64.127
p33,9,43819,381.671,750564.958,410563.902,340001.056,84.258,98.061
p33,9,43820,358.271,717182.112,377181.056,340001.056,72.217,98.061
p33,9,43821,355.153,704772.689,364771.633,340001.056,64.1,98.061
p33,9,43822,229.636,819557.414,479556.359,340001.056,53.68,98.061
p33,9,43823,51.288,930314.813,590313.757,340001.056,25.481,98.061
p33,9,43827,354.314,276712.187,227736.711,48975.476,39.694,19.491
p33,9,43831,310.381,61131.111,41623.183,19507.929,4.221,6.8
p33,9,43832,356.378,56094.172,35334.887,20759.285,2.489,7.325
p33,9,43833,354.387,103015.662,45852.872,57162.79,7.083,21.726
p33,9,43836,119.958,306670.719,197285.331,109385.388,26.433,57.976
p33,9,43837,3.426,4233223.358,4066852.037,166371.321,15.816,77.988
p33,9,43838,30.091,772988.861,606617.541,166371.321,26.862,77.988
p33,9,43839,2.242,8622196.045,8308368.507,313827.538,26.905,112.748
p33,9,43840,10.51,1752559.138,1360101.246,392457.892,18.895,224.245
p33,9,43841,13.558,1307240.664,914782.772,392457.892,14.298,224.245
p33,9,43842,4.526,3299902.126,2907444.235,392457.892,18.566,224.245
p33,9,43843,2.524,8792712.773,8400254.881,392457.892,28.979,224.245
p33,9,43844,1.081,19617387.566,18865626.26,751761.306,24.576,285.759
p33,9,43845,2.233,6729775.668,5978014.362,751761.306,13.056,285.759
p33,9,43846,153.328,814116.388,605570.256,208546.132,106.175,101.107
p33,9,43847,234.28,747878.391,216996.435,530881.956,45.5,238.789
p33,9,43848,162.414,743124.164,84056.644,659067.52,6.59,326.241
p33,9,44191,329.07,1146025.361,404043.902,741981.459,95.105,268.01
p33,9,44192,349.007,1063927.3,321945.841,741981.459,80.152,268.01
p33,9,44193,362.345,1019778.508,277797.049,741981.459,57.619,268.01
p33,9,44194,373.667,949536.933,207555.474,741981.459,42.515,268.01
p33,9,44195,371.415,864406.259,122424.799,741981.459,32.436,268.01
p33,9,44196,385.676,847211.378,105229.919,741981.459,24.514,268.01
p33,9,44197,396.546,840933.317,625202.686,215730.631,142.203,64.127
p33,9,44198,319.309,929284.565,589283.509,340001.056,100.617,98.061
p33,9,44199,386.049,774169.376,434168.32,340001.056,91.755,98.061
p33,9,44200,227.462,1011038.791,671037.735,340001.056,69.9,98.061
p33,9,44201,220.19,871168.001,531166.945,340001.056,55.172,98.061
p33,9,44202,297.101,638438.219,298437.163,340001.056,42.288,98.061
p33,9,44206,370.861,292645.231,54902.141,237743.09,6.652,69.807
p33,9,44207,57.442,753130.762,515387.672,237743.09,17.003,69.807
p33,9,44211,316.09,75412.754,57409.672,18003.081,7.431,7.105
p33,9,44212,351.62,61781.198,29727.316,32053.883,3.225,10.847
p33,9,44213,406.855,90396.975,39483.673,50913.302,4.686,20.509
p33,9,44214,456.84,152819.07,51514.13,101304.94,7.108,52.157
p33,9,44215,340.252,162638.722,62366.208,100272.514,11.414,47.921
p33,9,44216,18.114,290152.132,123780.812,166371.321,1.214,77.988
p33,9,44217,20.705,669864.536,465846.039,204018.497,10.946,95.431
p33,9,44218,13.61,1063130.222,854584.09,208546.132,12.754,101.107
p33,9,44219,1.755,9199964.02,8991417.888,208546.132,20.636,101.107
p33,9,44220,1.709,7528295.633,7135837.741,392457.892,12.722,224.245
p33,9,44221,4.286,1100870.409,708412.517,392457.892,2.182,224.245
p33,9,44222,1.957,6587124.145,6194666.254,392457.892,12.257,224.245
