region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km,dist_to_coast,reinforcement_dist_km
p102,13,109867,397.119,2388766.837,20.451,268.682,292.585
p102,13,109868,397.119,2397194.853,20.451,277.239,292.585
p102,13,109869,397.119,2409538.253,20.451,285.92,292.585
p102,13,109870,397.119,2422428.77,20.451,294.726,292.585
p102,14,109871,394.752,2435499.379,20.451,300.948,292.585
p102,14,109872,338.453,2448899.116,20.451,300.664,292.585
p102,14,109873,193.996,2496531.189,20.451,300.389,292.585
p102,14,109874,179.394,2501007.68,20.451,300.387,292.585
p102,14,109875,99.936,2591905.935,20.451,300.794,292.585
p102,14,109876,174.374,2524730.297,20.451,297.572,292.585
p102,14,109877,271.087,2502479.999,20.451,296.129,292.585
p101,6,110319,100.991,1816244.667,14.442,33.663,400.086
p101,7,110320,397.119,1725029.659,14.442,39.649,400.086
p101,7,110321,397.119,1654982.693,5.5,49.672,350.109
p101,6,110322,397.119,1718907.626,5.5,59.658,350.109
p101,6,110323,396.977,1774040.557,5.5,69.443,350.109
p101,6,110324,256.855,1838418.43,5.5,77.382,350.109
p101,14,110325,30.004,2221328.141,5.5,83.2,350.109
p102,14,110333,105.811,2207335.441,5.5,163.572,271.222
p102,13,110334,397.119,2160302.43,5.5,169.709,271.222
p102,13,110335,397.119,2182143.963,5.5,178.506,271.222
p102,13,110336,397.119,2204421.58,5.5,187.327,271.222
p102,13,110337,397.119,2225278.13,5.5,195.891,271.222
p102,13,110338,397.119,2246071.98,5.5,204.209,271.222
p102,13,110339,397.119,2265961.263,5.5,212.221,271.222
p102,13,110340,397.119,2289441.27,20.451,220.231,292.585
p102,13,110341,397.119,2308938.903,20.451,228.447,292.585
p102,13,110342,397.119,2328217.353,20.451,236.843,292.585
p102,13,110343,397.119,2347128.47,20.451,245.317,292.585
p102,13,110344,390.873,2367970.36,20.451,253.821,292.585
p102,14,110345,327.643,2394792.153,20.451,262.776,292.585
p102,14,110346,250.552,2421406.876,20.451,272.016,292.585
p102,14,110347,173.547,2469245.701,20.451,281.3,292.585
p102,14,110348,96.456,2573603.59,20.451,290.496,292.585
p102,14,110349,21.79,3285774.71,20.451,296.009,292.585
p102,14,110354,103.843,2587819.915,20.451,285.288,292.585
p102,14,110355,396.72,2469314.042,20.451,286.126,292.585
p101,7,110798,354.624,1565480.275,5.5,36.718,350.109
p101,7,110799,397.119,1628083.609,5.5,45.789,350.109
p101,7,110800,397.119,1690868.743,5.5,55.202,350.109
p101,7,110801,397.119,1746865.843,5.5,64.596,350.109
p101,6,110802,397.119,1736675.256,11.779,74.029,308.708
p101,14,110803,361.355,1816249.994,11.779,82.807,308.708
p101,14,110804,128.713,1980945.927,11.779,89.462,308.708
p102,14,110811,216.128,2144864.969,5.5,156.651,271.222
p102,14,110812,397.119,2144468.68,5.5,163.792,271.222
p102,14,110813,397.119,2166802.213,5.5,172.536,271.222
p102,13,110814,397.119,2188759.347,5.5,180.992,271.222
p102,13,110815,397.119,2209609.38,5.5,189.257,271.222
p102,13,110816,397.119,2232974.637,20.451,197.229,292.585
p102,13,110817,376.185,2256896.283,20.451,205.326,292.585
p102,13,110818,304.257,2291971.0,20.451,214.112,292.585
p102,13,110819,230.132,2334860.361,20.451,223.066,292.585
p102,13,110820,155.979,2396624.967,20.451,232.023,292.585
p102,14,110821,81.825,2530050.138,20.451,240.785,292.585
p102,14,110827,29.348,3031342.767,20.451,275.663,292.585
p102,14,110828,109.462,2544562.024,20.451,275.111,292.585
p102,14,110829,196.221,2474909.033,20.451,274.731,292.585
p102,14,110830,275.622,2452085.957,20.451,274.709,292.585
p102,14,110831,355.565,2429463.499,20.451,275.102,292.585
p102,14,110832,397.119,2425775.703,20.451,275.377,292.585
p102,14,110833,397.119,2445823.587,20.451,275.518,292.585
p101,7,111276,168.185,1581994.265,5.5,34.45,350.109
p101,7,111277,397.119,1592979.593,5.5,40.876,350.109
p101,7,111278,397.119,1654014.437,5.5,50.325,347.449
p101,7,111279,397.119,1644296.472,11.779,59.613,308.708
p101,7,111280,397.119,1702528.006,11.779,68.803,308.708
p101,14,111281,397.119,1787627.072,11.779,78.027,308.708
p101,14,111282,397.119,1867886.322,11.779,87.241,308.708
p101,14,111283,201.583,1998445.235,11.779,93.921,308.708
p102,14,111289,323.194,2109649.916,5.5,149.655,271.222
p102,14,111290,339.964,2131943.53,5.5,157.999,271.222
p102,14,111291,268.663,2161379.975,5.5,166.949,271.222
p102,14,111292,197.447,2195236.866,5.5,175.779,271.222
p102,14,111293,126.203,2307124.01,20.451,184.244,292.585
p102,14,111294,54.788,2532202.107,20.451,192.29,292.585
p102,14,111300,52.62,2670288.196,20.451,240.404,292.585
p102,14,111301,128.684,2466695.577,20.451,249.368,292.585
p102,14,111302,205.775,2422707.065,20.451,258.89,292.585
p102,14,111303,282.809,2411610.255,20.451,268.32,292.585
p102,14,111304,359.9,2404056.251,20.451,271.083,292.585
p102,14,111305,308.249,2414485.964,20.451,269.968,292.585
p102,14,111306,396.663,2405521.046,20.451,268.382,292.585
p102,14,111307,397.119,2412664.687,20.451,266.867,292.585
p102,14,111308,397.119,2418859.387,20.451,265.742,292.585
p102,14,111309,397.119,2414586.67,20.451,265.038,292.585
p102,14,111310,397.119,2408561.637,20.451,264.758,292.585
p102,14,111311,397.119,2420063.837,20.451,264.904,292.585
p101,7,111755,347.151,1561209.146,5.5,36.638,347.449
p101,7,111756,397.119,1550027.639,11.779,45.098,308.708
p101,7,111757,397.119,1611351.172,11.779,54.315,308.708
p101,7,111758,397.119,1667887.789,11.779,63.539,308.708
p101,7,111759,397.119,1732297.322,11.779,72.698,308.708
p101,14,111760,397.119,1821380.989,11.779,81.758,308.708
p101,14,111761,344.642,1936147.56,11.779,90.076,308.708
p102,14,111767,16.285,2544831.109,5.5,143.661,271.222
p102,14,111773,78.888,2421539.718,20.451,190.37,292.585
p102,14,111774,153.041,2323838.917,20.451,199.162,292.585
p102,14,111775,227.223,2305843.487,20.451,208.307,292.585
p102,14,111776,301.347,2308202.033,20.451,217.635,292.585
p102,14,111777,373.904,2318273.372,20.451,227.069,292.585
p102,14,111778,397.119,2336001.737,20.451,236.181,292.585
p102,14,111779,397.119,2355592.02,20.451,245.366,292.585
p102,14,111780,397.119,2372318.737,20.451,254.562,292.585
p102,14,111781,397.119,2382075.97,20.451,261.89,292.585
p102,14,111782,377.811,2390804.222,20.451,261.36,292.585
p102,14,111783,327.13,2399716.408,20.451,259.063,292.585
p102,14,111784,397.119,2392248.037,20.451,257.888,292.585
p102,14,111785,397.119,2398918.32,20.451,256.335,292.585
p102,14,111786,397.119,2401750.22,20.451,255.164,292.585
p102,14,111787,397.119,2402613.47,20.451,254.43,292.585
p102,14,111788,397.119,2399731.92,20.451,254.139,292.585
p102,14,111789,397.119,2401980.353,20.451,254.291,292.585
p101,7,112233,130.282,1570136.751,11.779,34.084,308.708
p101,7,112234,397.119,1511258.989,11.779,39.831,308.708
p101,7,112235,397.119,1576311.339,11.779,49.02,308.708
p101,7,112236,397.119,1635034.706,11.779,58.105,308.708
p101,7,112237,397.119,1699853.372,11.779,67.141,308.708
p101,14,112238,397.119,1784128.672,11.779,76.129,308.708
p101,14,112239,397.119,1753277.43,5.5,84.726,271.222
p101,14,112240,54.902,1927654.813,5.5,88.624,271.222
p102,14,112245,47.116,2205751.031,5.5,134.377,271.222
p102,14,112246,118.36,2205383.644,20.451,142.265,292.585
p102,14,112247,189.633,2166661.921,20.451,150.731,292.585
p102,14,112248,260.82,2160804.825,20.451,159.521,292.585
p102,14,112249,332.093,2169293.721,20.451,168.502,292.585
p102,14,112250,391.073,2185724.006,20.451,177.349,292.585
p102,14,112251,397.119,2209480.92,20.451,185.89,292.585
p102,14,112252,397.119,2233361.77,20.451,194.59,292.585
p102,14,112253,397.119,2258135.903,20.451,203.466,292.585
p102,14,112254,397.119,2281874.937,20.451,212.499,292.585
p102,14,112255,397.119,2305015.27,20.451,221.662,292.585
p102,14,112256,397.119,2326454.02,20.451,230.86,292.585
p102,14,112257,397.119,2346466.353,20.451,240.069,292.585
p102,14,112258,397.119,2365109.937,20.451,249.302,292.585
p102,14,112259,397.119,2373908.437,20.451,252.636,292.585
p102,14,112260,307.765,2390351.904,20.451,250.746,292.585
p102,14,112261,397.119,2378097.853,20.451,248.887,292.585
p102,14,112262,397.119,2380490.703,20.451,247.383,292.585
p102,14,112263,397.119,2388669.253,20.451,245.811,292.585
p102,14,112264,397.119,2391314.42,20.451,244.589,292.585
p102,14,112265,397.119,2391240.47,20.451,243.824,292.585
p102,14,112266,397.119,2395313.653,20.451,243.52,292.585
p102,14,112267,397.119,2396129.77,20.451,243.679,292.585
p102,14,112268,397.119,2409002.17,20.451,244.3,292.585
p91,6,112656,29.176,1999395.68,16.018,32.829,75.542
p91,14,112657,120.727,1205271.52,16.018,33.838,75.542
p91,14,112658,150.417,1180008.149,16.018,34.897,75.542
p101,7,112712,296.527,1498862.941,11.779,35.783,308.708
p101,7,112713,397.119,1539092.889,11.779,43.491,308.708
p101,7,112714,397.119,1600087.656,11.779,52.518,308.708
p101,7,112715,397.119,1529666.113,5.5,61.414,271.222
p101,14,112716,397.119,1615851.247,5.5,69.836,271.222
p101,14,112717,397.119,1690790.93,5.5,78.388,271.222
p102,14,112718,162.282,1805198.767,5.5,84.339,271.222
p102,14,112722,255.914,2045836.772,20.451,122.391,292.585
p102,14,112723,397.119,2045612.97,20.451,129.34,292.585
p102,14,112724,397.119,2073180.203,20.451,137.301,292.585
p102,14,112725,397.119,2096401.57,20.451,145.546,292.585
p102,14,112726,397.119,2119484.237,20.451,153.991,292.585
p102,14,112727,397.119,2143413.403,20.451,162.485,292.585
p102,14,112728,397.119,2168736.803,20.451,171.08,292.585
p102,14,112729,397.119,2194779.67,20.451,179.865,292.585
p102,14,112730,397.119,2220371.803,20.451,188.833,292.585
p102,14,112731,397.119,2246113.553,20.451,197.961,292.585
p102,14,112732,397.119,2270989.403,20.451,207.159,292.585
p102,14,112733,397.119,2295215.77,20.451,216.357,292.585
p102,14,112734,397.119,2317527.82,20.451,225.637,292.585
p102,14,112735,397.119,2339032.437,20.451,235.029,292.585
p102,14,112736,397.119,2357974.687,20.451,243.003,292.585
p102,14,112737,371.707,2365511.83,20.451,242.584,292.585
p102,14,112738,333.233,2373759.865,20.451,239.85,292.585
p102,14,112739,397.119,2365219.603,20.451,238.4,292.585
p102,14,112740,397.119,2354376.037,20.451,236.874,292.585
p102,14,112741,397.119,2360526.537,20.451,235.296,292.585
p102,14,112742,397.119,2371674.303,20.451,234.019,292.585
p102,14,112743,397.119,2375529.687,20.451,233.219,292.585
p102,14,112744,397.119,2378319.77,20.451,232.901,292.585
p102,14,112745,397.119,2382418.103,20.451,233.067,292.585
p102,14,112746,397.119,2387156.603,20.451,233.716,292.585
p91,6,113131,93.119,1005733.654,18.038,33.557,35.072
p91,6,113132,66.538,1089574.036,18.038,34.703,35.072
p91,6,113133,328.242,898375.771,18.038,36.542,35.072
p91,6,113134,395.009,1038128.718,16.018,38.093,75.542
p91,14,113135,397.119,1076824.132,16.018,40.499,75.542
p91,14,113136,326.445,1135087.842,16.018,42.828,75.542
p101,7,113160,26.296,2930792.132,29.847,32.991,502.985
p101,7,113161,204.121,1432303.04,21.277,34.473,297.297
p101,7,113162,47.458,1844760.169,32.871,33.523,297.297
p101,7,113190,62.859,1728655.86,11.779,33.519,308.708
p101,7,113191,386.88,1459776.952,5.5,38.049,307.569
p101,7,113192,397.119,1429330.247,5.5,46.627,271.222
p101,7,113193,397.119,1485437.547,5.5,54.958,271.222
p101,14,113194,397.119,1555807.113,5.5,63.648,271.222
p101,14,113195,397.119,1642630.08,5.5,72.546,271.222
p102,14,113196,269.69,1727761.181,5.5,79.739,271.222
p102,14,113200,366.859,1992377.43,20.451,114.479,292.585
p102,14,113201,397.119,2020629.837,20.451,122.341,292.585
p102,14,113202,397.119,2052066.037,20.451,130.651,292.585
p102,14,113203,397.119,2076885.553,20.451,139.118,292.585
p102,14,113204,397.119,2101920.17,20.451,147.635,292.585
p102,14,113205,397.119,2126386.603,20.451,156.306,292.585
p102,14,113206,397.119,2153174.72,20.451,165.19,292.585
p102,14,113207,397.119,2180890.17,20.451,174.265,292.585
p102,14,113208,397.119,2207718.203,20.451,183.457,292.585
p102,14,113209,397.119,2234193.97,20.451,192.651,292.585
p102,14,113210,397.119,2260103.37,20.451,201.906,292.585
p102,14,113211,397.119,2285741.187,20.451,211.286,292.585
p102,14,113212,397.119,2309546.937,20.451,220.776,292.585
p102,14,113213,397.119,2333139.303,20.451,230.341,292.585
p102,14,113214,397.119,2345859.037,20.451,234.387,292.585
p102,14,113215,307.936,2361769.233,20.451,231.994,292.585
p102,14,113216,397.119,2349788.303,20.451,229.783,292.585
p102,14,113217,397.119,2351166.653,20.451,227.923,292.585
p102,14,113218,397.119,2349434.337,20.451,226.358,292.585
p102,14,113219,397.119,2345823.553,20.451,224.79,292.585
p102,14,113220,397.119,2346316.803,20.451,223.453,292.585
p102,14,113221,397.119,2346972.603,20.451,222.615,292.585
p102,14,113222,397.119,2351537.17,20.451,222.282,292.585
p102,14,113223,397.119,2253348.084,5.5,222.456,232.47
p102,14,113224,397.119,2259812.484,5.5,223.136,232.47
p102,14,113225,397.119,2275073.351,5.5,224.318,232.47
p90,6,113602,17.569,4083557.235,57.447,32.665,25.293
p90,6,113603,25.212,3082136.869,57.447,32.652,25.293
p90,6,113604,21.704,3452976.332,57.447,32.593,25.293
p90,6,113606,141.832,1211573.25,57.447,34.242,25.293
p90,6,113607,234.781,1189992.8,26.17,35.282,155.687
p90,6,113608,352.941,892760.585,18.038,36.779,35.072
p91,6,113609,397.119,907860.079,18.038,39.571,35.072
p91,6,113610,158.888,993237.18,18.038,42.252,35.072
p91,14,113611,211.052,1010088.585,18.038,45.238,35.072
p91,14,113612,376.984,1157933.37,16.018,48.413,75.542
p91,14,113613,397.119,1182227.582,16.018,50.835,75.542
p91,14,113614,366.146,1201869.257,16.018,53.272,75.542
p101,7,113639,28.578,2219052.963,32.871,37.672,297.297
p101,7,113640,241.939,1438778.635,32.871,34.96,297.297
p101,7,113669,177.74,1365776.246,5.5,34.565,271.222
p101,7,113670,397.119,1383328.413,5.5,40.138,271.222
p101,7,113671,397.119,1445724.563,5.5,48.955,271.222
p101,7,113672,397.119,1512948.28,5.5,57.847,271.222
p102,14,113673,397.119,1602061.797,5.5,66.417,271.222
p102,14,113674,371.793,1679672.24,5.5,74.441,271.222
p102,14,113677,83.765,2127145.451,20.451,101.574,292.585
p102,14,113678,397.119,1962375.653,20.451,107.396,292.585
p102,14,113679,397.119,1995704.187,20.451,115.768,292.585
p102,14,113680,397.119,2028697.353,20.451,124.249,292.585
p102,14,113681,397.119,2056199.437,20.451,132.81,292.585
p102,14,113682,397.119,2083720.287,20.451,141.582,292.585
p102,14,113683,397.119,2109957.703,20.451,150.583,292.585
p102,14,113684,397.119,2137849.087,20.451,159.755,292.585
p102,14,113685,397.119,2167204.203,20.451,168.95,292.585
p102,14,113686,397.119,2194902.337,20.451,178.18,292.585
p102,14,113687,397.119,2222457.103,20.451,187.544,292.585
p102,14,113688,397.119,2249641.77,20.451,197.033,292.585
p102,14,113689,397.119,2276332.287,20.451,206.63,292.585
p102,14,113690,397.119,2301824.653,20.451,216.322,292.585
p102,14,113691,397.119,2324491.487,20.451,224.93,292.585
p102,14,113692,371.907,2331840.711,20.451,224.578,292.585
p102,14,113693,334.003,2337614.309,20.451,221.168,292.585
p102,14,113694,397.119,2329263.47,20.451,219.35,292.585
p102,14,113695,397.119,2327818.487,20.451,217.455,292.585
p102,14,113696,397.119,2324343.537,20.451,215.836,292.585
p102,14,113697,397.119,2320513.437,20.451,214.296,292.585
p102,14,113698,397.119,2318123.103,20.451,212.893,292.585
p102,14,113699,397.119,2212735.917,5.5,212.013,232.47
p102,14,113700,397.119,2214796.784,5.5,211.664,232.47
p102,14,113701,397.119,2221418.617,5.5,211.847,232.47
p102,14,113702,397.119,2231458.217,5.5,212.56,232.47
p102,14,113703,397.119,2252787.417,5.5,213.8,232.47
p87,6,114078,68.82,1616218.93,6.239,33.249,309.371
p90,6,114080,143.23,1225639.213,57.447,36.641,25.293
p90,6,114081,369.939,990116.898,57.447,38.262,25.293
p90,6,114082,384.627,981863.512,57.447,38.015,25.293
p90,6,114083,218.695,1116924.977,57.447,40.883,25.293
p90,6,114084,194.11,1147880.204,57.447,40.475,25.293
p90,6,114085,383.429,1022478.411,57.447,43.497,25.293
p90,6,114086,383.486,956897.909,18.038,46.085,35.072
p91,6,114087,386.51,981981.643,18.038,49.578,35.072
p91,6,114088,191.715,1058573.58,18.038,52.311,35.072
p91,14,114089,323.451,1088964.799,18.038,56.586,35.072
p91,14,114090,397.119,1115243.179,18.038,58.733,35.072
p91,14,114091,397.119,1252741.699,16.018,61.171,75.542
p91,14,114092,395.579,1263188.223,16.018,63.62,75.542
p101,7,114118,116.192,1691272.578,46.966,36.939,297.297
p101,7,114119,253.576,1493029.612,46.966,35.127,297.297
p101,7,114148,292.164,1356933.49,5.5,35.689,271.222
p101,7,114149,397.119,1404976.78,5.5,43.08,271.222
p102,7,114150,397.119,1472811.863,5.5,51.52,271.222
p102,14,114151,397.119,1560530.163,5.5,59.91,271.222
p102,14,114152,397.119,1631745.703,20.451,68.245,292.585
p102,14,114153,87.33,1861429.93,20.451,72.693,292.585
p102,14,114155,194.082,1958979.083,20.451,94.232,292.585
p102,14,114156,371.85,1942614.837,20.451,100.876,292.585
p102,14,114157,248.642,2006760.316,20.451,110.604,292.585
p102,14,114158,397.119,2006703.237,20.451,118.026,292.585
p102,14,114159,397.119,2036568.87,20.451,126.924,292.585
p102,14,114160,397.119,2067608.453,20.451,136.053,292.585
p102,14,114161,397.119,2094356.603,20.451,145.251,292.585
p102,14,114162,397.119,2123006.77,20.451,154.46,292.585
p102,14,114163,397.119,2153636.97,20.451,163.803,292.585
p102,14,114164,397.119,2182938.37,20.451,173.29,292.585
p102,14,114165,397.119,2211592.72,20.451,182.9,292.585
p102,14,114166,397.119,2239957.253,20.451,192.616,292.585
p102,14,114167,397.119,2267592.437,20.451,202.422,292.585
p102,14,114168,397.119,2294634.437,20.451,212.303,292.585
p102,14,114169,397.119,2309612.37,20.451,217.125,292.585
p102,14,114170,308.848,2321641.476,20.451,214.181,292.585
p102,14,114171,397.119,2305897.487,20.451,211.262,292.585
p102,14,114172,397.119,2304276.32,20.451,208.93,292.585
p102,14,114173,397.119,2300699.603,20.451,206.992,292.585
p102,14,114174,397.119,2189380.751,5.5,205.314,232.47
p102,14,114175,397.119,2188016.917,5.5,203.808,232.47
p102,14,114176,397.119,2185802.251,5.5,202.339,232.47
p102,14,114177,397.119,2186445.034,5.5,201.413,232.47
p102,14,114178,397.119,2187577.317,5.5,201.045,232.47
p102,14,114179,397.119,2189649.817,5.5,201.238,232.47
p102,14,114180,397.119,2198351.951,5.5,201.989,232.47
p102,14,114181,397.119,2143665.937,5.5,203.293,204.436
p87,6,114556,40.984,1758045.846,6.239,36.384,309.371
p90,6,114557,297.611,1062274.301,57.447,42.883,25.293
p90,6,114558,126.888,1373288.817,57.447,50.047,25.293
p90,6,114559,178.823,1217714.555,57.447,46.634,25.293
p90,6,114560,389.704,1055713.197,57.447,48.629,25.293
p90,6,114561,378.752,1071232.724,57.447,50.333,25.293
p90,6,114562,139.608,1353858.476,57.447,53.482,25.293
p90,6,114563,286.317,1139224.221,57.447,53.186,25.293
p90,6,114564,397.119,1022486.829,18.038,56.32,35.072
p90,14,114565,394.01,1062302.336,18.038,59.713,35.072
p91,14,114566,223.315,1143398.565,18.038,62.6,35.072
p91,14,114567,276.192,1183956.537,18.038,66.986,35.072
p91,14,114568,384.684,1186806.67,18.038,68.959,35.072
p91,14,114569,397.119,1316856.699,16.018,71.507,75.542
p91,14,114570,397.119,1325431.415,16.018,73.945,75.542
p91,14,114571,48.485,1913425.555,16.018,76.025,75.542
p101,7,114597,241.996,1523303.612,46.966,38.099,297.297
p101,7,114598,138.353,1540477.244,36.736,34.08,297.297
p101,7,114626,44.292,1487453.738,5.5,33.352,271.222
p101,7,114627,364.035,1362108.476,5.5,37.114,271.222
p102,7,114628,397.119,1407388.455,16.508,45.005,253.401
p102,14,114629,397.119,1500328.837,20.451,53.313,292.585
p102,14,114630,397.119,1582630.303,20.451,61.451,292.585
p102,14,114631,276.991,1675196.518,20.451,67.927,292.585
p102,14,114632,244.649,1783047.235,20.451,76.625,292.585
p102,14,114633,189.975,1909006.898,20.451,86.758,292.585
p102,14,114634,28.264,2560799.009,20.451,94.314,292.585
p102,14,114635,26.866,2657022.038,20.451,108.469,292.585
p102,14,114636,396.663,1987446.513,20.451,112.366,292.585
p102,14,114637,397.119,2020922.37,20.451,121.554,292.585
p102,14,114638,397.119,2052368.387,20.451,130.749,292.585
p102,14,114639,397.119,2080178.387,20.451,140.064,292.585
p102,14,114640,397.119,2110061.137,20.451,149.549,292.585
p102,14,114641,397.119,2141052.453,20.451,159.175,292.585
p102,14,114642,397.119,2171916.703,20.451,168.92,292.585
p102,14,114643,397.119,2201880.537,20.451,178.764,292.585
p102,14,114644,397.119,2231531.67,20.451,188.693,292.585
p102,14,114645,397.119,2260063.337,20.451,198.693,292.585
p102,14,114646,397.119,2286038.77,20.451,207.894,292.585
p102,14,114647,357.248,2295658.027,20.451,207.846,292.585
p102,14,114648,341.476,2292553.615,20.451,203.47,292.585
p102,14,114649,397.119,2174769.651,5.5,200.977,232.47
p102,14,114650,397.119,2171774.351,5.5,198.529,232.47
p102,14,114651,397.119,2168467.201,5.5,196.535,232.47
p102,14,114652,397.119,2164531.551,5.5,194.8,232.47
p102,14,114653,397.119,2161314.784,5.5,193.316,232.47
p102,14,114654,397.119,2157850.351,5.5,191.792,232.47
p102,14,114655,397.119,2158522.284,5.5,190.816,232.47
p102,14,114656,397.119,2157784.501,5.5,190.427,232.47
p102,14,114657,397.119,2090117.187,5.5,190.63,204.436
p102,14,114658,397.119,2098101.521,5.5,191.423,204.436
p102,14,114659,397.119,2109653.121,5.5,192.799,204.436
p102,14,114660,397.119,2132530.621,5.5,194.745,204.436
p87,6,115034,228.905,1516973.811,6.239,35.507,309.371
p90,6,115035,312.47,1062181.036,57.447,44.099,25.293
p90,6,115036,312.87,1126972.433,57.447,53.846,25.293
p90,6,115037,162.31,1342132.545,57.447,61.177,25.293
p90,6,115038,176.342,1292172.693,57.447,57.444,25.293
p90,6,115039,393.183,1130922.964,57.447,60.734,25.293
p90,6,115040,380.52,1147074.498,57.447,62.658,25.293
p90,6,115041,99.109,1591038.277,57.447,64.891,25.293
p90,6,115042,345.212,1093596.353,18.038,66.246,35.072
p90,14,115043,397.119,1142747.045,18.038,69.66,35.072
p91,14,115044,267.864,1185237.996,18.038,72.713,35.072
p91,14,115045,249.64,1260763.182,18.038,77.323,35.072
p91,14,115046,395.522,1247523.381,18.038,79.448,35.072
p91,14,115047,383.116,1382899.035,16.018,81.958,75.542
p91,14,115048,383.059,1389794.02,16.018,84.274,75.542
p91,14,115049,84.734,1689955.985,16.018,86.085,75.542
p101,7,115075,21.02,2754249.691,36.736,39.485,297.297
p101,7,115076,324.421,1441400.264,36.736,36.904,297.297
p101,7,115077,125.034,1562257.382,36.736,34.059,297.297
p102,7,115105,104.128,1456813.41,16.508,33.983,253.401
p102,7,115106,391.244,1375561.731,20.451,38.473,292.585
p102,7,115107,397.119,1441743.237,20.451,46.468,292.585
p102,14,115108,392.927,1533862.211,20.451,54.392,292.585
p102,14,115109,247.872,1645840.729,20.451,63.145,292.585
p102,14,115110,46.317,2077990.09,20.451,71.209,292.585
p102,14,115114,354.681,1979475.003,20.451,107.612,292.585
p102,14,115115,397.119,2004633.437,20.451,116.329,292.585
p102,14,115116,397.119,2038390.537,20.451,125.81,292.585
p102,14,115117,397.119,2068194.103,20.451,135.458,292.585
p102,14,115118,397.119,2098979.22,20.451,145.241,292.585
p102,14,115119,397.119,2129634.753,20.451,155.134,292.585
p102,14,115120,397.119,2162205.02,20.451,165.117,292.585
p102,14,115121,397.119,2193549.887,20.451,175.175,292.585
p102,14,115122,397.119,2224407.02,20.451,185.296,292.585
p102,14,115123,397.119,2253822.487,20.451,195.47,292.585
p102,14,115124,385.141,2273551.547,20.451,201.178,292.585
p102,14,115125,306.681,2166311.951,5.5,197.18,232.47
p102,14,115126,397.119,2155374.384,5.5,193.839,232.47
p102,14,115127,354.795,2155217.754,5.5,191.28,232.47
p102,14,115128,138.039,2196908.173,5.5,191.534,232.47
p102,14,115129,37.619,2376674.485,5.5,190.912,232.47
p102,14,115130,66.367,2263092.017,5.5,188.347,232.47
p102,14,115131,229.989,2153992.944,5.5,184.602,232.47
p102,14,115132,395.893,2132072.251,5.5,181.268,232.47
p102,14,115133,397.119,2063829.521,5.5,180.22,204.436
p102,14,115134,397.119,2061016.387,5.5,179.809,204.436
p102,14,115135,397.119,2062421.454,5.5,180.024,204.436
p102,14,115136,397.119,2069922.021,5.5,180.864,204.436
p102,14,115137,397.119,2051361.263,5.5,182.319,170.569
p102,14,115138,397.119,2071430.93,5.5,184.375,170.569
p58,6,115512,312.1,952571.817,45.712,37.183,10.647
p90,6,115513,369.683,1054001.099,57.447,46.979,25.293
p90,6,115514,347.151,1125094.096,57.447,56.438,25.293
p90,6,115515,271.458,1231165.12,57.447,66.844,25.293
p90,6,115516,208.998,1321026.482,57.447,71.569,25.293
p90,6,115517,176.827,1360462.269,57.447,69.529,25.293
p90,6,115518,392.642,1198517.562,57.447,73.006,25.293
p90,6,115519,341.019,1238809.409,57.447,74.945,25.293
p90,6,115520,99.337,1674847.901,57.447,76.118,25.293
p90,14,115521,378.096,1198786.277,18.038,79.584,35.072
p91,14,115522,384.057,1233981.73,18.038,83.316,35.072
p91,14,115523,381.091,1295134.474,18.038,86.886,35.072
p91,14,115524,397.119,1313451.812,18.038,89.8,35.072
p91,14,115525,397.119,1447975.849,16.018,92.179,75.542
p91,14,115526,397.119,1454770.449,16.018,94.617,75.542
p91,14,115527,127.886,1629086.383,16.018,96.499,75.542
p101,7,115554,100.478,1675486.772,36.736,41.544,297.297
p101,7,115555,394.239,1442556.91,36.736,39.248,297.297
p101,7,115556,230.645,1527478.064,50.539,35.035,297.297
p102,7,115584,162.652,1415855.899,20.451,34.464,292.585
p102,7,115585,278.645,1412361.558,20.451,39.799,292.585
p102,14,115586,68.791,1725494.216,20.451,48.1,292.585
p102,14,115592,285.861,1977657.814,20.451,103.493,292.585
p102,14,115593,397.119,1992248.87,20.451,111.754,292.585
p102,14,115594,397.119,2027854.27,20.451,121.589,292.585
p102,14,115595,397.119,2059778.053,20.451,131.546,292.585
p102,14,115596,397.119,2090062.103,20.451,141.599,292.585
p102,14,115597,397.119,2120538.27,20.451,151.729,292.585
p102,14,115598,397.119,2153930.153,20.451,161.923,292.585
p102,14,115599,397.119,2183191.095,12.897,172.168,292.585
p102,14,115600,397.119,2215314.429,12.897,182.455,292.585
p102,14,115601,376.67,2141238.894,5.5,192.186,232.47
p102,14,115602,299.836,2150681.147,5.5,191.441,232.47
p102,14,115603,396.834,2137490.301,5.5,187.576,232.47
p102,14,115604,379.722,2133209.913,5.5,184.038,232.47
p102,14,115605,56.414,2276906.351,5.5,184.628,232.47
p102,14,115610,194.224,2062356.27,5.5,171.792,204.436
p102,14,115611,397.119,2037435.471,5.5,169.628,204.436
p102,14,115612,397.119,2036589.587,5.5,169.191,204.436
p102,14,115613,397.119,2036273.687,5.5,169.42,204.436
p102,14,115614,397.119,2011465.596,5.5,170.311,170.569
p102,14,115615,372.905,2024691.272,5.5,172.149,170.569
p102,14,115616,299.921,2050445.332,5.5,175.27,170.569
p58,6,115989,118.959,1216408.654,45.712,35.07,10.647
